"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BT_vs_B2"
0.9481775,8.62621125,10.6920184228427,9.33729474519846e-06,0.00478859974298109,4.21722703353181,"MYL9_HUMAN",5,-10.8303599383305,1.02836178256069e-05,0.00315941485826697,-0.9481775,"Up in B2",2.50039334376037,"MYL9","Myosin regulatory light polypeptide 9","MYL9_HUMAN",0.9481775
0.619249999999999,12.7785,10.3248301218254,1.19127361829351e-05,0.00505160726545137,3.98933186257646,"EDF1_HUMAN",12,-10.8120932283083,1.04028293657434e-05,0.00315941485826697,-0.619249999999999,"Up in B2",2.50039334376037,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN",0.619249999999999
-0.219225000000002,14.7271125,-7.52297038237738,0.000102678223836773,0.00915392182502801,1.8843805298509,"ENTP5_HUMAN",20,10.7399291922283,1.08893188451344e-05,0.00315941485826697,0.219225000000002,"Non-significant",2.50039334376037,"ENTPD5","Nucleoside diphosphate phosphatase ENTPD5","ENTP5_HUMAN",-0.219225000000002
0.561077499999998,8.67347875,9.97026647355857,1.51835153232161e-05,0.00505160726545137,3.76000664816153,"BICC1_HUMAN",25,-10.7368331293237,1.09107594225551e-05,0.00315941485826697,-0.561077499999998,"Up in B2",2.50039334376037,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN",0.561077499999998
0.382600000000002,12.434525,9.26542055398565,2.51728169301407e-05,0.00580681573691743,3.27508458205204,"LIMC1_HUMAN",62,-10.6848308609008,1.12781146710471e-05,0.00315941485826697,-0.382600000000002,"Non-significant",2.50039334376037,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN",0.382600000000002
0.328924999999998,13.0641375,8.86207346291903,3.41299097638424e-05,0.00580681573691743,2.97886509149793,"CRIP2_HUMAN",10,-10.676911750048,1.1335275379159e-05,0.00315941485826697,-0.328924999999998,"Non-significant",2.50039334376037,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN",0.328924999999998
0.279625000000001,10.2086625,8.49012215927557,4.56717454250051e-05,0.00668535107827184,2.69267188430881,"T23O_HUMAN",17,-10.4861377560211,1.28164786697046e-05,0.00345318656957408,-0.279625000000001,"Non-significant",2.46177995685251,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN",0.279625000000001
-0.310200000000004,13.36425,-8.78596381852752,3.61954035522478e-05,0.00587811004966629,2.92134632428845,"ANT3_HUMAN",28,10.3135841861556,1.43470059411757e-05,0.00374086609750074,0.310200000000004,"Non-significant",2.42702783688528,"SERPINC1","Antithrombin-III","ANT3_HUMAN",-0.310200000000004
0.6057825,10.36630875,9.81307704701381,1.69487924692212e-05,0.00507396627884129,3.655297273214,"RASF4_HUMAN",14,-10.1891147291014,1.55795649816351e-05,0.00384611973191571,-0.6057825,"Up in B2",2.4149772000505,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN",0.6057825
-0.6686075,7.99438625,-10.0033890387447,1.48385458613286e-05,0.00505160726545137,3.78182852249877,"NSA2_HUMAN",7,10.1773306028966,1.57023321976022e-05,0.00384611973191571,0.6686075,"Up in BT",2.4149772000505,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN",-0.6686075
0.49525,14.00025,10.3947863816636,1.1365843496524e-05,0.00505160726545137,4.03348727330622,"NDRG1_HUMAN",15,-10.0077965603473,1.75952662318884e-05,0.00418301579271628,-0.49525,"Non-significant",2.37851049576444,"NDRG1","Protein NDRG1","NDRG1_HUMAN",0.49525
-0.250599999999999,13.8666,-7.96662847703025,7.01074743348054e-05,0.00779294670215513,2.26721060474832,"ANX13_HUMAN",21,9.89829095746374,1.89547750311306e-05,0.0043271731240152,0.250599999999999,"Non-significant",2.36379572895186,"ANXA13","Annexin A13","ANX13_HUMAN",-0.250599999999999
0.350949999999997,16.3515,9.48978653907153,2.13557378897596e-05,0.00561582101342878,3.43381624583843,"ALDOC_HUMAN",31,-9.8739898799764,1.92723286483419e-05,0.0043271731240152,-0.350949999999997,"Non-significant",2.36379572895186,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN",0.350949999999997
-0.273150000000001,11.7254,-8.24550307379273,5.5641792706878e-05,0.00699883112246373,2.49726713409233,"NDUA3_HUMAN",4,9.7101344367414,2.15773100947696e-05,0.0047137674998925,0.273150000000001,"Non-significant",2.32663184226224,"NDUFA3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3","NDUA3_HUMAN",-0.273150000000001
0.318475000000003,13.4441125,8.85342913471289,3.4357699591394e-05,0.00580681573691743,2.97235876809554,"CAVN1_HUMAN",17,-9.63041016027032,2.28103287586787e-05,0.00485199703569473,-0.318475000000003,"Non-significant",2.3140794731356,"CAVIN1","Caveolae-associated protein 1","CAVN1_HUMAN",0.318475000000003
0.324149999999998,10.73585,8.23968700502522,5.59069149188051e-05,0.00699883112246373,2.49254951161201,"ICT1_HUMAN",10,-9.5425816205102,2.42617256579967e-05,0.00488776994031386,-0.324149999999998,"Non-significant",2.31088924384642,"MRPL58","Large ribosomal subunit protein mL62","ICT1_HUMAN",0.324149999999998
0.548549999999999,9.4267425,9.22730930132744,2.58946791150497e-05,0.00580681573691743,3.24770089627141,"FMO1_HUMAN",22,-9.53568042375158,2.43801195381718e-05,0.00488776994031386,-0.548549999999999,"Up in B2",2.31088924384642,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN",0.548549999999999
0.344675000000001,13.2310625,8.65542446227233,4.00736561809162e-05,0.00622914159442972,2.82145448420864,"CNN2_HUMAN",12,-9.43919466593545,2.61056095090923e-05,0.00488776994031386,-0.344675000000001,"Non-significant",2.31088924384642,"CNN2","Calponin-2","CNN2_HUMAN",0.344675000000001
0.213425000000001,10.0398375,6.99236480917331,0.000166026773062303,0.0101141234744304,1.39753456612949,"SH3K1_HUMAN",27,-9.42487833525535,2.63731976322131e-05,0.00488776994031386,-0.213425000000001,"Non-significant",2.31088924384642,"SH3KBP1","SH3 domain-containing kinase-binding protein 1","SH3K1_HUMAN",0.213425000000001
0.328127500000003,9.77722875,10.0542137515838,1.43262442592753e-05,0.00505160726545137,3.81515098311416,"NGEF_HUMAN",33,-9.42087881328365,2.64485055937697e-05,0.00488776994031386,-0.328127500000003,"Non-significant",2.31088924384642,"NGEF","Ephexin-1","NGEF_HUMAN",0.328127500000003
0.580625000000001,10.4946875,9.06844433376635,2.91653158203004e-05,0.00580681573691743,3.13220689678846,"NTPCR_HUMAN",12,-9.4045737382126,2.67580404704751e-05,0.00488776994031386,-0.580625000000001,"Up in B2",2.31088924384642,"NTPCR","Cancer-related nucleoside-triphosphatase","NTPCR_HUMAN",0.580625000000001
0.303975000000001,12.3703125,8.31440705797175,5.26059462904087e-05,0.00697071907976023,2.55290195218379,"PSME3_HUMAN",17,-9.35708160482022,2.76831906085594e-05,0.00488776994031386,-0.303975000000001,"Non-significant",2.31088924384642,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN",0.303975000000001
0.379935,10.2338325,8.96117163493243,3.16363332111366e-05,0.00580681573691743,3.05297244247557,"RT09_HUMAN",21,-9.35040692567068,2.78160852721066e-05,0.00488776994031386,-0.379935,"Non-significant",2.31088924384642,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN",0.379935
-0.489297500000001,7.98792375,-8.84869660536663,3.44831319277541e-05,0.00580681573691743,2.96879386933885,"RBM28_HUMAN",22,9.17663202416291,3.1542903668663e-05,0.00542470830540006,0.489297500000001,"Non-significant",2.26562360950911,"RBM28","RNA-binding protein 28","RBM28_HUMAN",-0.489297500000001
0.366850000000003,13.4399,9.29711218988326,2.45897651755457e-05,0.00580681573691743,3.29776157935476,"PFKAP_HUMAN",34,-9.14535167327482,3.22719684500056e-05,0.00543446502044574,-0.366850000000003,"Non-significant",2.26484320228678,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN",0.366850000000003
-0.455575,11.3301625,-8.57508302823412,4.26918730494463e-05,0.00639034092330879,2.75918568347999,"EKI2_HUMAN",16,9.07329984920782,3.40247966278017e-05,0.00561270267637799,0.455575,"Non-significant",2.25082796320139,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN",-0.455575
0.216025000000002,15.0841125,6.58012555861779,0.00024598202309009,0.0123495198300447,0.995889730997834,"CNN3_HUMAN",19,-8.99210989557739,3.61299212561304e-05,0.00578896190107341,-0.216025000000002,"Non-significant",2.23739930864844,"CNN3","Calponin-3","CNN3_HUMAN",0.216025000000002
0.466722500000001,8.67987125,9.30197253926233,2.45016973194734e-05,0.00580681573691743,3.30123188407954,"COQ8B_HUMAN",18,-8.97744295048744,3.65256782079357e-05,0.00578896190107341,-0.466722500000001,"Non-significant",2.23739930864844,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN",0.466722500000001
0.358375000000002,12.8669875,8.08147988829919,6.36923242522163e-05,0.00746123270914006,2.36291751625577,"K2C7_HUMAN",37,-8.91634468112641,3.82277497760459e-05,0.00594220964307267,-0.358375000000002,"Non-significant",2.22605203021268,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN",0.358375000000002
0.955484999999998,10.5574075,8.78007645230114,3.63609430265142e-05,0.00587811004966629,2.91687501007709,"INHBE_HUMAN",16,-8.83197019818993,4.07273050206104e-05,0.00609799442550563,-0.955484999999998,"Up in B2",2.21481297698167,"INHBE","Inhibin beta E chain","INHBE_HUMAN",0.955484999999998
0.211625000000003,12.0724875,7.27534097837868,0.000128053971604818,0.00915392182502801,1.66124483355039,"ZNT1_HUMAN",15,-8.82758830730275,4.08620653709726e-05,0.00609799442550563,-0.211625000000003,"Non-significant",2.21481297698167,"SLC30A1","Proton-coupled zinc antiporter SLC30A1","ZNT1_HUMAN",0.211625000000003
0.405075,11.0203875,8.46169651976407,4.67203543711375e-05,0.00668535107827184,2.67026404957352,"APOL3_HUMAN",18,-8.80404907587478,4.15946512928786e-05,0.00609799442550563,-0.405075,"Non-significant",2.21481297698167,"APOL3","Apolipoprotein L3","APOL3_HUMAN",0.405075
-0.254000000000005,11.291925,-7.31022623076289,0.000124087121084029,0.00915392182502801,1.69310366298407,"UN45A_HUMAN",54,8.78074602425741,4.23345077776585e-05,0.00609799442550563,0.254000000000005,"Non-significant",2.21481297698167,"UNC45A","Protein unc-45 homolog A","UN45A_HUMAN",-0.254000000000005
0.231550000000006,14.7133,7.83949116756495,7.80683215941194e-05,0.00798767396766161,2.15966308848545,"THRB_HUMAN",42,-8.73864341389644,4.37091756285474e-05,0.00609799442550563,-0.231550000000006,"Non-significant",2.21481297698167,"F2","Prothrombin","THRB_HUMAN",0.231550000000006
0.283300000000001,12.4553,7.38580791089376,0.000115955767976984,0.00915392182502801,1.76164778145185,"ISG15_HUMAN",15,-8.73722109412033,4.37564860422277e-05,0.00609799442550563,-0.283300000000001,"Non-significant",2.21481297698167,"ISG15","Ubiquitin-like protein ISG15","ISG15_HUMAN",0.283300000000001
0.752475,13.7621625,15.7326118552978,6.01295677407175e-07,0.000810045493413699,6.58247296215407,"PLOD2_HUMAN",38,-8.63748302497331,4.7222673220339e-05,0.00623623032863422,-0.752475,"Up in B2",2.20507785297524,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN",0.752475
0.215499999999999,11.947325,7.30033228095829,0.000125198023135417,0.00915392182502801,1.68408234443053,"EGFR_HUMAN",45,-8.60157792561957,4.85454336030845e-05,0.00623623032863422,-0.215499999999999,"Non-significant",2.20507785297524,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN",0.215499999999999
0.321574999999999,12.1186625,7.97773955217899,6.94561926830156e-05,0.00779294670215513,2.27652919239755,"SH3G1_HUMAN",17,-8.59305658749939,4.88654631492835e-05,0.00623623032863422,-0.321574999999999,"Non-significant",2.20507785297524,"SH3GL1","Endophilin-A2","SH3G1_HUMAN",0.321574999999999
0.202124999999999,14.3217625,7.14108078654104,0.000144701256869876,0.00950910779901795,1.53730847691952,"PFKAL_HUMAN",43,-8.57478125428876,4.95598669394988e-05,0.00623623032863422,-0.202124999999999,"Non-significant",2.20507785297524,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN",0.202124999999999
0.264722500000003,9.26765625,7.26034762971147,0.000129802332859231,0.00915392182502801,1.64750888809511,"ZN622_HUMAN",21,-8.56935822336255,4.97680594252456e-05,0.00623623032863422,-0.264722500000003,"Non-significant",2.20507785297524,"ZNF622","Cytoplasmic 60S subunit biogenesis factor ZNF622","ZN622_HUMAN",0.264722500000003
-0.609974999999999,16.2770375,-9.36807306916362,2.33385493884293e-05,0.00580681573691743,3.34823021874204,"SAP_HUMAN",30,8.56557368380327,4.99139334966113e-05,0.00623623032863422,0.609974999999999,"Up in BT",2.20507785297524,"PSAP","Prosaposin","SAP_HUMAN",-0.609974999999999
0.664162499999996,9.01837875,8.61753543839048,4.12852270060321e-05,0.00629638660169354,2.7921641376635,"PCAT1_HUMAN",13,-8.55949937233923,5.01490747694203e-05,0.00623623032863422,-0.664162499999996,"Up in B2",2.20507785297524,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN",0.664162499999996
0.241800000000001,11.2718,7.17577309077802,0.000140178959202499,0.00936418617548596,1.56953588306356,"DFFA_HUMAN",16,-8.53854778651426,5.0969758351039e-05,0.00624225085987043,-0.241800000000001,"Non-significant",2.20465878215126,"DFFA","DNA fragmentation factor subunit alpha","DFFA_HUMAN",0.241800000000001
0.197425000000004,10.6371625,6.68628339370192,0.000221914367596657,0.0120384821025757,1.10135925727222,"TGT_HUMAN",15,-8.46041595972608,5.41664871876911e-05,0.00653474202892697,-0.197425000000004,"Non-significant",2.18477155232596,"QTRT1","Queuine tRNA-ribosyltransferase catalytic subunit 1","TGT_HUMAN",0.197425000000004
0.227874999999997,11.3431375,6.75869100107259,0.000207008626439507,0.0115760431195547,1.17247629398829,"HDGR2_HUMAN",17,-8.41992635813697,5.59115689421598e-05,0.00662835172532257,-0.227874999999997,"Non-significant",2.17859445433932,"HDGFL2","Hepatoma-derived growth factor-related protein 2","HDGR2_HUMAN",0.227874999999997
0.336620000000002,10.08399,7.49240622326671,0.000105482514926387,0.00915392182502801,1.85721517772941,"TRIP4_HUMAN",25,-8.36435417440691,5.84107710921077e-05,0.00662835172532257,-0.336620000000002,"Non-significant",2.17859445433932,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN",0.336620000000002
0.48733,10.165685,7.92491627997678,7.26143174638211e-05,0.00782588704080087,2.23211271886825,"HDAC7_HUMAN",17,-8.35250311387769,5.89598751376975e-05,0.00662835172532257,-0.48733,"Non-significant",2.17859445433932,"HDAC7","Histone deacetylase 7","HDAC7_HUMAN",0.48733
0.289599999999998,12.218875,7.21838197942784,0.000134839608920689,0.00915889545299101,1.60892351486249,"PAI1_HUMAN",22,-8.34601194857003,5.92630983981465e-05,0.00662835172532257,-0.289599999999998,"Non-significant",2.17859445433932,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN",0.289599999999998
-0.290625,11.5113375,-7.39696414734097,0.000114806854647597,0.00915392182502801,1.77170988938545,"MBL2_HUMAN",8,8.3183858219106,6.05734013463406e-05,0.00662835172532257,0.290625,"Non-significant",2.17859445433932,"MBL2","Mannose-binding protein C","MBL2_HUMAN",-0.290625
0.532277499999999,7.67975875,8.23152041127739,5.6281581462346e-05,0.00699883112246373,2.48591959834111,"RSRC1_HUMAN",5,-8.31684402365458,6.06474843684379e-05,0.00662835172532257,-0.532277499999999,"Up in B2",2.17859445433932,"RSRC1","Serine/Arginine-related protein 53","RSRC1_HUMAN",0.532277499999999
1.14874,6.3725525,8.32401985542066,5.21973914468415e-05,0.00697071907976023,2.56062625026533,"S7A6O_HUMAN",6,-8.2687867733376,6.30085928090268e-05,0.00662835172532257,-1.14874,"Up in B2",2.17859445433932,"SLC7A6OS","Probable RNA polymerase II nuclear localization protein SLC7A6OS","S7A6O_HUMAN",1.14874
0.366024999999997,12.0773125,7.46783760214639,0.000107798968087851,0.00915392182502801,1.8353027199339,"ANGL8_HUMAN",8,-8.26798398861838,6.30489041399439e-05,0.00662835172532257,-0.366024999999997,"Non-significant",2.17859445433932,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN",0.366024999999997
0.335949999999999,15.994375,7.57750494738097,9.78796279174853e-05,0.00915392182502801,1.93259206878725,"ENOG_HUMAN",20,-8.26202706508713,6.33489363332018e-05,0.00662835172532257,-0.335949999999999,"Non-significant",2.17859445433932,"ENO2","Gamma-enolase","ENOG_HUMAN",0.335949999999999
-0.214375000000008,13.7622125,-6.61831925838389,0.000237002597106692,0.0122018598242891,1.03400177087159,"NDUB3_HUMAN",4,8.25360804227435,6.37757230618756e-05,0.00662835172532257,0.214375000000008,"Non-significant",2.17859445433932,"NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","NDUB3_HUMAN",-0.214375000000008
0.227099999999998,15.4508,7.09486433104348,0.000150981370758797,0.00966304781050792,1.4941542049168,"KPYM_HUMAN",44,-8.24993734606545,6.39628151150761e-05,0.00662835172532257,-0.227099999999998,"Non-significant",2.17859445433932,"PKM","Pyruvate kinase PKM","KPYM_HUMAN",0.227099999999998
-0.447074999999998,16.6692125,-8.32365402535853,5.22128742708032e-05,0.00697071907976023,2.56033245657626,"COX5B_HUMAN",9,8.20203373925018,6.64619501586705e-05,0.00672099609388603,0.447074999999998,"Non-significant",2.17256635700277,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","COX5B_HUMAN",-0.447074999999998
0.276824999999999,10.6030875,7.30311646276007,0.000124884291201797,0.00915392182502801,1.68662210841632,"NUP50_HUMAN",23,-8.20094867372047,6.65198178288857e-05,0.00672099609388603,-0.276824999999999,"Non-significant",2.17256635700277,"NUP50","Nuclear pore complex protein Nup50","NUP50_HUMAN",0.276824999999999
0.350350000000006,11.794775,8.96679302087318,3.15011485239743e-05,0.00580681573691743,3.05714985833392,"QKI_HUMAN",14,-8.17843892328594,6.77331759448589e-05,0.00675910198965795,-0.350350000000006,"Non-significant",2.17011100033688,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN",0.350350000000006
0.3523,12.861075,7.86993935873519,7.6073324960209e-05,0.0079857231903035,2.18557477037843,"P4HA2_HUMAN",32,-8.16287473176696,6.8586714486652e-05,0.00676080991701961,-0.3523,"Non-significant",2.17000127426207,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN",0.3523
0.424450000000002,11.449225,9.03814754055759,2.98404687500565e-05,0.00580681573691743,3.10993180616244,"CASP1_HUMAN",20,-8.12918707976769,7.04759334295463e-05,0.00686333698687979,-0.424450000000002,"Non-significant",2.16346467691446,"CASP1","Caspase-1","CASP1_HUMAN",0.424450000000002
0.307925000000001,11.2308125,8.18064189203742,5.86802501245983e-05,0.00709200006706802,2.44446437267742,"SHLB2_HUMAN",18,-8.04410577369718,7.55136883654667e-05,0.00713531133258394,-0.307925000000001,"Non-significant",2.14658707271424,"SH3GLB2","Endophilin-B2","SHLB2_HUMAN",0.307925000000001
0.174800000000001,14.17135,6.23134444892411,0.00034807470955476,0.0143545299863833,0.639033003539224,"RTCB_HUMAN",27,-8.03866562753307,7.58493396420979e-05,0.00713531133258394,-0.174800000000001,"Non-significant",2.14658707271424,"RTCB","RNA-splicing ligase RtcB homolog","RTCB_HUMAN",0.174800000000001
0.421924999999998,10.4243625,7.50456611008989,0.000104356684357338,0.00915392182502801,1.86803537665057,"TRFM_HUMAN",39,-8.03757296016431,7.59169583820634e-05,0.00713531133258394,-0.421924999999998,"Non-significant",2.14658707271424,"MELTF","Melanotransferrin","TRFM_HUMAN",0.421924999999998
0.30965,12.08145,8.44995043633602,4.71615368101014e-05,0.00668535107827184,2.66098194517749,"ABI1_HUMAN",22,-8.00041219157217,7.82575128223086e-05,0.00727075259934162,-0.30965,"Non-significant",2.13842063276897,"ABI1","Abl interactor 1","ABI1_HUMAN",0.30965
