"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BT_vs_B1"
0.348974999999999,10.6414125,6.22232259014736,0.000332566282474568,0.0317601807838231,0.761902119934375,"MRE11_HUMAN",36,-6.92110268411813,0.000121908110174584,0.0182119220296091,-0.348974999999999,"Non-significant",1.73964421769742,"MRE11","Double-strand break repair protein MRE11","MRE11_HUMAN",0.348974999999999
0.686900000000005,10.934725,6.84826585959348,0.000178689972636244,0.0266345526485805,1.36211671114282,"RM01_HUMAN",13,-6.90326824455329,0.000124118563195473,0.0182119220296091,-0.686900000000005,"Up in B1",1.73964421769742,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN",0.686900000000005
0.55552,9.2683875,6.56153836111662,0.000236222279741616,0.0284856915983748,1.09377803114072,"SPAST_HUMAN",25,-6.90098739288009,0.000124404444212992,0.0182119220296091,-0.55552,"Up in B1",1.73964421769742,"SPAST","Spastin","SPAST_HUMAN",0.55552
0.410275000000004,10.7789125,8.13295981545619,5.65942567639752e-05,0.0223360689574175,2.43984667502384,"ICT1_HUMAN",10,-6.86976941181772,0.000128391436676887,0.0182255192223344,-0.410275000000004,"Non-significant",1.73932009032507,"MRPL58","Large ribosomal subunit protein mL62","ICT1_HUMAN",0.410275000000004
-0.161524999999997,11.5361625,-4.52214266989581,0.00230110978427817,0.0609973658993047,-1.16111431650897,"FYCO1_HUMAN",81,6.83938197021832,0.000132408592682908,0.0182255192223344,0.161524999999997,"Non-significant",1.73932009032507,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN",-0.161524999999997
0.490399999999999,10.866525,6.39536075494655,0.000278857304546117,0.0289943922815445,0.933191067383334,"EHD2_HUMAN",32,-6.83305278746671,0.000133262683420065,0.0182255192223344,-0.490399999999999,"Non-significant",1.73932009032507,"EHD2","EH domain-containing protein 2","EHD2_HUMAN",0.490399999999999
0.442962500000002,8.89134125,6.52902365905324,0.000243957573673254,0.0285709169853333,1.06265435487986,"CDK18_HUMAN",19,-6.77998773935013,0.000140668189618191,0.0182255192223344,-0.442962500000002,"Non-significant",1.73932009032507,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN",0.442962500000002
0.428302499999997,9.71827125,6.47877101469543,0.000256473702572314,0.02880234813271,1.01426835010442,"DAPK3_HUMAN",20,-6.76349901596787,0.00014306111991318,0.0182255192223344,-0.428302499999997,"Non-significant",1.73932009032507,"DAPK3","Death-associated protein kinase 3","DAPK3_HUMAN",0.428302499999997
0.264475000000001,14.4203125,5.84689802134411,0.000493375844678548,0.0352807100330715,0.375512425474972,"SYSC_HUMAN",34,-6.7446202300803,0.000145856353510798,0.0182255192223344,-0.264475000000001,"Non-significant",1.73932009032507,"SARS1","Serine--tRNA ligase, cytoplasmic","SYSC_HUMAN",0.264475000000001
0.322849999999999,14.427075,5.92837141769095,0.000452237419259145,0.0352807100330715,0.461117613456535,"DDX5_HUMAN",44,-6.73299867961814,0.000147607075153585,0.0182255192223344,-0.322849999999999,"Non-significant",1.73932009032507,"DDX5","Probable ATP-dependent RNA helicase DDX5","DDX5_HUMAN",0.322849999999999
-1.441475,12.5292875,-7.30898200125354,0.000116186440658377,0.0229594632178722,1.77113286900042,"ACPM_HUMAN",3,6.72869081750239,0.000148261924259788,0.0182255192223344,1.441475,"Up in BT",1.73932009032507,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN",-1.441475
-0.241400000000001,11.480775,-5.84400477955231,0.000494911155623716,0.0352807100330715,0.372454314396692,"LEMD2_HUMAN",29,6.71958801304962,0.000149656258515927,0.0182255192223344,0.241400000000001,"Non-significant",1.73932009032507,"LEMD2","LEM domain-containing protein 2","LEMD2_HUMAN",-0.241400000000001
0.297725,15.1676375,5.84674837980219,0.000493455122957458,0.0352807100330715,0.375354287335536,"TCPG_HUMAN",42,-6.71350942610243,0.000150595427313038,0.0182255192223344,-0.297725,"Non-significant",1.73932009032507,"CCT3","T-complex protein 1 subunit gamma","TCPG_HUMAN",0.297725
-0.664900000000001,12.636775,-8.2053121389618,5.32823999668793e-05,0.0223360689574175,2.49498666327955,"CUTA_HUMAN",6,6.71303116752823,0.000150669596515482,0.0182255192223344,0.664900000000001,"Up in BT",1.73932009032507,"CUTA","Protein CutA","CUTA_HUMAN",-0.664900000000001
0.484500000000002,12.39105,6.3934164861521,0.000279404365728472,0.0289943922815445,0.931289714137986,"CPIN1_HUMAN",22,-6.70033826834327,0.000152652872706827,0.0182255192223344,-0.484500000000002,"Non-significant",1.73932009032507,"CIAPIN1","Anamorsin","CPIN1_HUMAN",0.484500000000002
0.364924999999999,13.4319125,6.16425431142526,0.000353093963874762,0.0319335406058283,0.703472450230644,"IF2B_HUMAN",29,-6.69253152721409,0.000153887011075694,0.0182255192223344,-0.364924999999999,"Non-significant",1.73932009032507,"EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","IF2B_HUMAN",0.364924999999999
0.206774999999999,11.4081875,4.99318528083454,0.00129421462705881,0.0487358088257586,-0.582708465715307,"SKT_HUMAN",84,-6.66864258028618,0.000157732579287567,0.0182255192223344,-0.206774999999999,"Non-significant",1.73932009032507,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN",0.206774999999999
0.334900000000001,12.5573,6.54654333815588,0.000239755150071708,0.0284856915983748,1.07944234838184,"PCNA_HUMAN",17,-6.66795501280362,0.000157844823711361,0.0182255192223344,-0.334900000000001,"Non-significant",1.73932009032507,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN",0.334900000000001
0.553305,10.3565975,6.9979229379939,0.000155003656412722,0.0246768130235456,1.49790830746822,"RM43_HUMAN",10,-6.59682773498114,0.000169947703564502,0.0188651145070035,-0.553305,"Up in B1",1.72434055438512,"MRPL43","Large ribosomal subunit protein mL43","RM43_HUMAN",0.553305
0.307425000000004,13.6727125,5.71607852162008,0.00056839345393293,0.0363478498670512,0.235983753425089,"CTNA1_HUMAN",52,-6.58730820125669,0.000171643947335573,0.0188651145070035,-0.307425000000004,"Non-significant",1.72434055438512,"CTNNA1","Catenin alpha-1","CTNA1_HUMAN",0.307425000000004
0.331627499999998,9.23878375,6.11958781033938,0.000369843104315562,0.0322550400976487,0.658199590968547,"TPRN_HUMAN",24,-6.57115520709231,0.000174565153037701,0.0188651145070035,-0.331627499999998,"Non-significant",1.72434055438512,"TPRN","Taperin","TPRN_HUMAN",0.331627499999998
0.405479999999997,10.06096,6.04882484036854,0.000398214650788907,0.0338143602474435,0.585886965872383,"SWAHC_HUMAN",35,-6.56442398017006,0.000175798650871596,0.0188651145070035,-0.405479999999997,"Non-significant",1.72434055438512,"SOWAHC","Ankyrin repeat domain-containing protein SOWAHC","SWAHC_HUMAN",0.405479999999997
-0.461650000000002,16.754325,-6.68244381413047,0.000209764630516815,0.0282797550394146,1.20826021641479,"H4_HUMAN",13,6.55944038204897,0.000176718100771172,0.0188651145070035,0.461650000000002,"Non-significant",1.72434055438512,"H4C16","Histone H4","H4_HUMAN",-0.461650000000002
0.489179999999999,9.605795,6.34729375988868,0.000292738665063719,0.0299024108159287,0.886030925037236,"RFC4_HUMAN",18,-6.55494917815203,0.000177551260022082,0.0188651145070035,-0.489179999999999,"Non-significant",1.72434055438512,"RFC4","Replication factor C subunit 4","RFC4_HUMAN",0.489179999999999
0.389624999999999,12.7834375,7.76018593193607,7.77665036939724e-05,0.0229594632178722,2.14681940481745,"SNX3_HUMAN",10,-6.54457487911182,0.000179492428829748,0.0188651145070035,-0.389624999999999,"Non-significant",1.72434055438512,"SNX3","Sorting nexin-3","SNX3_HUMAN",0.389624999999999
-0.673024999999999,16.2455125,-6.20145622376874,0.00033978599859414,0.0317601807838231,0.740961236437028,"SAP_HUMAN",30,6.50691744069877,0.000186738199431536,0.0193210087816346,0.673024999999999,"Up in BT",1.71397020209962,"PSAP","Prosaposin","SAP_HUMAN",-0.673024999999999
-0.633437500000001,10.09128125,-8.01984678125089,6.22442918831787e-05,0.0223360689574175,2.35252892880897,"VATF_HUMAN",6,6.49778530725904,0.000188543632902021,0.0193210087816346,0.633437500000001,"Up in BT",1.71397020209962,"ATP6V1F","V-type proton ATPase subunit F","VATF_HUMAN",-0.633437500000001
-0.348659999999999,9.943645,-5.99892599372353,0.000419673000121637,0.0351069311734407,0.534458037971957,"PERM_HUMAN",27,6.48497278540982,0.000191109271160519,0.0193421457404189,0.348659999999999,"Non-significant",1.71349534868467,"MPO","Myeloperoxidase","PERM_HUMAN",-0.348659999999999
0.425100000000004,12.455775,5.8576904367049,0.000487695221305195,0.0352807100330715,0.386908828814597,"LIMC1_HUMAN",62,-6.44419832992971,0.000199534221931356,0.0199485555047958,-0.425100000000004,"Non-significant",1.70008854654409,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN",0.425100000000004
-0.334925000000002,11.3904875,-6.39822870542719,0.000278052520339781,0.0289943922815445,0.935994756878507,"EKI2_HUMAN",16,6.43024163774346,0.000202511570124004,0.0200022873720071,0.334925000000002,"Non-significant",1.69892033752409,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN",-0.334925000000002
0.412710000000001,9.25236,6.71773241956708,0.000202677791144483,0.0282797550394146,1.24130582989389,"NEK6_HUMAN",12,-6.36826415498649,0.000216339022120612,0.0210559472177049,-0.412710000000001,"Non-significant",1.67662521673864,"NEK6","Serine/threonine-protein kinase Nek6","NEK6_HUMAN",0.412710000000001
0.4183,10.42255,5.86183842298705,0.000485531241021689,0.0352807100330715,0.391284337221825,"TRFM_HUMAN",39,-6.35521389489037,0.000219381544518515,0.0210559472177049,-0.4183,"Non-significant",1.67662521673864,"MELTF","Melanotransferrin","TRFM_HUMAN",0.4183
-0.598575,15.2878375,-8.01188413842225,6.26652337180534e-05,0.0223360689574175,2.34633043402635,"MT2_HUMAN",6,6.34884062897494,0.000220884540219885,0.0210559472177049,0.598575,"Up in BT",1.67662521673864,"MT2A","Metallothionein-2","MT2_HUMAN",-0.598575
0.345675000000002,13.3136125,5.93518505049218,0.000448973347241938,0.0352807100330715,0.468232241946857,"G3BP2_HUMAN",23,-6.31045617408942,0.000230180544565077,0.0213928813988734,-0.345675000000002,"Non-significant",1.66973071653397,"G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN",0.345675000000002
0.453825000000004,11.1428125,5.91667867115368,0.000457900366256205,0.0352807100330715,0.448892355668082,"F1142_HUMAN",30,-6.30383455771988,0.000231827425527007,0.0213928813988734,-0.453825000000004,"Non-significant",1.66973071653397,"FAM114A2","Protein FAM114A2","F1142_HUMAN",0.453825000000004
-0.276975,14.7318625,-5.90975496531899,0.000461290662455589,0.0352807100330715,0.441643802704927,"OCAD1_HUMAN",21,6.28581326847598,0.000236375769973814,0.0213928813988734,0.276975,"Non-significant",1.66973071653397,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN",-0.276975
