"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","B2_vs_B1"
0.963792500000001,6.02022875,5.40220939390712,0.000789425257009131,0.565283041246776,-0.891595516746074,"TM10A_HUMAN",7,-5.3723301151343,0.000667737231606753,0.406383155770885,-0.963792500000001,"Non-significant",0.391064301480442,"TRMT10A","tRNA methyltransferase 10 homolog A","TM10A_HUMAN",0.963792500000001
-1.84906,6.0254675,-5.19853986105132,0.000997923302262407,0.565283041246776,-1.02232084274739,"GSDMB_HUMAN",17,5.35749253814219,0.000679713040210664,0.406383155770885,1.84906,"Non-significant",0.391064301480442,"GSDMB","Gasdermin-B","GSDMB_HUMAN",-1.84906
0.857032500000002,7.43800375,5.13047736195437,0.00108059706693933,0.565283041246776,-1.06754485771623,"MRC1_HUMAN",20,-5.29804349983722,0.000730111358490131,0.406383155770885,-0.857032500000002,"Non-significant",0.391064301480442,"MRC1","Macrophage mannose receptor 1","MRC1_HUMAN",0.857032500000002
0.329375000000002,13.6379875,5.06144964905567,0.00117221416213652,0.565283041246776,-1.11421625842613,"KPB1_HUMAN",20,-5.28293198625644,0.000743565178892812,0.406383155770885,-0.329375000000002,"Non-significant",0.391064301480442,"PHKA1","Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform","KPB1_HUMAN",0.329375000000002
-1.7686525,7.49895875,-5.37969336790943,0.000809922264221946,0.565283041246776,-0.905714312166534,"TBA3C_HUMAN;TBA3D_HUMAN",1,5.17846605548739,0.000844337975098625,0.427507805817718,1.7686525,"Non-significant",0.369055951128528,"TUBA3C;TUBA3D","Tubulin alpha-3C chain;Tubulin alpha-3D chain","TBA3C_HUMAN;TBA3D_HUMAN",-1.7686525
-1.5973525,5.99284125,-5.30059685389922,0.000886719043195646,0.565283041246776,-0.955963660386482,"PCDGI_HUMAN",2,5.13873202361922,0.000886512893254599,0.427507805817718,1.5973525,"Non-significant",0.369055951128528,"PCDHGB6","Protocadherin gamma-B6","PCDGI_HUMAN",-1.5973525
0.179325000000006,17.4287875,4.26265730172632,0.00315986212392723,0.692798343916054,-1.71683126076563,"SCP2_HUMAN",39,-5.05484629442377,0.000983318037088621,0.431929196642432,-0.179325000000006,"Non-significant",0.36458743843425,"SCP2","Sterol carrier protein 2","SCP2_HUMAN",0.179325000000006
-0.256175000000001,11.2398125,-4.59815830240759,0.00205992499166373,0.637608211722345,-1.44929477291544,"EHD2_HUMAN",32,5.04045681925743,0.00100105571312591,0.431929196642432,0.256175000000001,"Non-significant",0.36458743843425,"EHD2","EH domain-containing protein 2","EHD2_HUMAN",-0.256175000000001
-0.138249999999996,12.1516,-3.67229231788146,0.00698651672847916,0.760892891753867,-2.24080428780768,"TENS1_HUMAN",76,4.9629139461378,0.00110285779715249,0.452061411052805,0.138249999999996,"Non-significant",0.344802563706913,"TNS1","Tensin-1","TENS1_HUMAN",-0.138249999999996
-0.156325000000001,13.6613875,-3.68091730593375,0.00690345715159335,0.760892891753867,-2.23265773480953,"APOB_HUMAN",239,4.83085095994369,0.00130321864387006,0.508751735354608,0.156325000000001,"Non-significant",0.293494096383637,"APOB","Apolipoprotein B-100","APOB_HUMAN",-0.156325000000001
-0.312374999999999,9.2571925,-4.80289535168227,0.00159953331536189,0.637608211722345,-1.29643704587631,"PDLI3_HUMAN",12,4.65884617322917,0.00162588382804027,0.556179100472928,0.312374999999999,"Non-significant",0.254785334637293,"PDLIM3","PDZ and LIM domain protein 3","PDLI3_HUMAN",-0.312374999999999
-0.281474999999997,11.5360375,-4.4232038997944,0.00256948044813905,0.661733839059156,-1.58612197151653,"VTDB_HUMAN",21,4.63855722138485,0.00166934310393427,0.556179100472928,0.281474999999997,"Non-significant",0.254785334637293,"GC","Vitamin D-binding protein","VTDB_HUMAN",-0.281474999999997
0.169875000000003,11.7215125,4.12463145543378,0.00378637883931321,0.698578783197152,-1.83320700561559,"K1C19_HUMAN",26,-4.62691705205365,0.00169484519191409,0.556179100472928,-0.169875000000003,"Non-significant",0.254785334637293,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN",0.169875000000003
-0.133224999999999,11.9884625,-3.61510140443021,0.00756516753097916,0.760892891753867,-2.29518677766443,"EGFR_HUMAN",45,4.62635752090472,0.00169608166770227,0.556179100472928,0.133224999999999,"Non-significant",0.254785334637293,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN",-0.133224999999999
-0.287427499999998,7.86638875,-4.2754404097188,0.00310781507341975,0.692798343916054,-1.70624120394614,"NHSL1_HUMAN",24,4.51752804218061,0.00195627637386566,0.616828988959641,0.287427499999998,"Non-significant",0.209835224046975,"NHSL1","NHS-like protein 1","NHSL1_HUMAN",-0.287427499999998
-0.192097499999999,8.65094875,-4.28140778594514,0.003083838688322,0.692798343916054,-1.70130844883556,"RUSD2_HUMAN",17,4.37672116556276,0.0023591303538455,0.668052450406033,0.192097499999999,"Non-significant",0.175189438680627,"RPUSD2","Pseudouridylate synthase RPUSD2","RUSD2_HUMAN",-0.192097499999999
-0.286349999999999,12.160325,-4.6356544723245,0.00196577068402174,0.637608211722345,-1.42072014831586,"RPE_HUMAN",11,4.37244259719422,0.00237270040156672,0.668052450406033,0.286349999999999,"Non-significant",0.175189438680627,"RPE","Ribulose-phosphate 3-epimerase","RPE_HUMAN",-0.286349999999999
-0.333412499999998,9.08407875,-4.94086179424567,0.00135347033451504,0.616430544575241,-1.19773040575439,"TMM9B_HUMAN",8,4.32356538447499,0.00253385889174551,0.668052450406033,0.333412499999998,"Non-significant",0.175189438680627,"TMEM9B","Transmembrane protein 9B","TMM9B_HUMAN",-0.333412499999998
-1.3231175,6.90463625,-4.30161000516599,0.00300415101028953,0.692798343916054,-1.68466017147478,"BCL7C_HUMAN",4,4.29871330673001,0.00262030853840539,0.668052450406033,1.3231175,"Non-significant",0.175189438680627,"BCL7C","B-cell CLL/lymphoma 7 protein family member C","BCL7C_HUMAN",-1.3231175
-0.348999999999998,13.75165,-4.18505518289881,0.0034968962715648,0.692798343916054,-1.78180297373324,"YBOX1_HUMAN",14,4.23150790636199,0.00287045923744622,0.668052450406033,0.348999999999998,"Non-significant",0.175189438680627,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN",-0.348999999999998
-0.262049999999995,17.236875,-4.24154777257779,0.00324789886999947,0.692798343916054,-1.73438882958778,"DOPD_HUMAN",14,4.2236972538701,0.00290116470711632,0.668052450406033,0.262049999999995,"Non-significant",0.175189438680627,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN",-0.262049999999995
0.162624999999998,17.3322125,3.65418427523946,0.00716441339006645,0.760892891753867,-2.2579547509485,"ECHB_HUMAN",36,-4.22268799074656,0.00290515814962524,0.668052450406033,-0.162624999999998,"Non-significant",0.175189438680627,"HADHB","Trifunctional enzyme subunit beta, mitochondrial","ECHB_HUMAN",0.162624999999998
-0.156675,13.6207125,-3.83818047105525,0.00556134714094473,0.760892891753867,-2.08666012710975,"BUP1_HUMAN",23,4.20774483444261,0.00296498452504183,0.668052450406033,0.156675,"Non-significant",0.175189438680627,"UPB1","Beta-ureidopropionase","BUP1_HUMAN",-0.156675
-0.432192500000003,9.67650125,-4.58278151578283,0.00209995385661177,0.637608211722345,-1.46108893148385,"MOT4_HUMAN",7,4.19872385137158,0.00300174352164733,0.668052450406033,0.432192500000003,"Non-significant",0.175189438680627,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN",-0.432192500000003
-0.2131525,9.32692625,-3.85537096017516,0.00543265529577302,0.760892891753867,-2.07099464725589,"RFIP1_HUMAN",29,4.19788754853097,0.00300517613901938,0.668052450406033,0.2131525,"Non-significant",0.175189438680627,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN",-0.2131525
-0.2593,10.488225,-3.82676903534187,0.00564858992189254,0.760892891753867,-2.09709126979773,"TENA_HUMAN",56,4.19547107697121,0.00301511840266202,0.668052450406033,0.2593,"Non-significant",0.175189438680627,"TNC","Tenascin","TENA_HUMAN",-0.2593
-0.147250000000001,15.84905,-3.49799402851391,0.00891675804800537,0.760892891753867,-2.40850017905439,"TKFC_HUMAN",40,4.16019361364584,0.0031643750010463,0.682672269962566,0.147250000000001,"Non-significant",0.165787737761812,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN",-0.147250000000001
0.772215000000002,8.1496825,3.98082567340774,0.00458543268678965,0.698578783197152,-1.95842896312567,"ZMYM2_HUMAN",20,-4.10883441231489,0.00339609144237909,0.682987058661887,-0.772215000000002,"Non-significant",0.165587525315507,"ZMYM2","Zinc finger MYM-type protein 2","ZMYM2_HUMAN",0.772215000000002
0.537187500000002,6.69152375,4.17371350576385,0.0035493450164033,0.692798343916054,-1.79139714836588,"BRM1L_HUMAN",8,-4.08966011406466,0.00348723140657369,0.682987058661887,-0.537187500000002,"Non-significant",0.165587525315507,"BRMS1L","Breast cancer metastasis-suppressor 1-like protein","BRM1L_HUMAN",0.537187500000002
-0.499422500000001,8.00504875,-4.01365255090579,0.00438814003566453,0.698578783197152,-1.92948600935865,"PCDGH_HUMAN",12,4.06585133331455,0.0036040819735737,0.682987058661887,0.499422500000001,"Non-significant",0.165587525315507,"PCDHGB5","Protocadherin gamma-B5","PCDGH_HUMAN",-0.499422500000001
0.142125,10.7448375,3.44039244884786,0.00967439701181552,0.760892891753867,-2.46518724319236,"MRE11_HUMAN",36,-4.06027808960127,0.00363203909706822,0.682987058661887,-0.142125,"Non-significant",0.165587525315507,"MRE11","Double-strand break repair protein MRE11","MRE11_HUMAN",0.142125
0.125500000000002,17.811925,3.36356369925521,0.0107936123625613,0.760892891753867,-2.54175468245653,"TBB4B_HUMAN",33,-4.0499119069151,0.00368466172913259,0.682987058661887,-0.125500000000002,"Non-significant",0.165587525315507,"TUBB4B","Tubulin beta-4B chain","TBB4B_HUMAN",0.125500000000002
0.890417500000002,6.26239375,4.01768440477125,0.00436454918090368,0.698578783197152,-1.92594581040224,"RIF1_HUMAN",7,-4.04494903868505,0.00371014495520877,0.682987058661887,-0.890417500000002,"Non-significant",0.165587525315507,"RIF1","Telomere-associated protein RIF1","RIF1_HUMAN",0.890417500000002
0.444065000000001,7.96107,3.90725702715237,0.00506333768465372,0.754713497068931,-2.02406373383737,"SEGN_HUMAN",17,-4.02205884908984,0.00383015951511098,0.682987058661887,-0.444065000000001,"Non-significant",0.165587525315507,"SCGN","Secretagogin","SEGN_HUMAN",0.444065000000001
-0.645705,6.43498,-4.41909141823661,0.00258300595875738,0.661733839059156,-1.58940823006,"FLVC1_HUMAN",4,4.02165284640224,0.00383232553042776,0.682987058661887,0.645705,"Non-significant",0.165587525315507,"FLVCR1","Choline/ethanolamine transporter FLVCR1","FLVC1_HUMAN",-0.645705
-0.252149999999999,10.354,-3.99258576141233,0.00451367104738329,0.698578783197152,-1.9480358909099,"SRS10_HUMAN",14,3.98148981547902,0.0040532427893715,0.706989029516332,0.252149999999999,"Non-significant",0.150587325181157,"SRSF10","Serine/arginine-rich splicing factor 10","SRS10_HUMAN",-0.252149999999999
-0.363924999999998,11.8413125,-4.15444349678115,0.00364042784299359,0.694051801322359,-1.80775577697533,"NOL3_HUMAN",8,3.86117106617386,0.00480095517641459,0.755512290297543,0.363924999999998,"Non-significant",0.121758466381225,"NOL3","Nucleolar protein 3","NOL3_HUMAN",-0.363924999999998
-0.212684999999999,9.207385,-3.98304872347511,0.00457177324579842,0.698578783197152,-1.95646223796526,"NAGA_HUMAN",13,3.84900674794217,0.00488440261753958,0.755512290297543,0.212684999999999,"Non-significant",0.121758466381225,"AMDHD2","N-acetylglucosamine-6-phosphate deacetylase","NAGA_HUMAN",-0.212684999999999
0.343224999999999,11.3498875,3.65861690646504,0.00712042121341504,0.760892891753867,-2.25375065736627,"TANC1_HUMAN",27,-3.83326080802862,0.00499473451225644,0.755512290297543,-0.343224999999999,"Non-significant",0.121758466381225,"TANC1","Protein TANC1","TANC1_HUMAN",0.343224999999999
-0.1938,13.389525,-4.01762126864728,0.0043649175374067,0.698578783197152,-1.92600122288584,"SDCB1_HUMAN",13,3.83053636024008,0.00501409410050541,0.755512290297543,0.1938,"Non-significant",0.121758466381225,"SDCBP","Syntenin-1","SDCB1_HUMAN",-0.1938
-0.202,10.3273,-3.98342803721732,0.00456944696927673,0.698578783197152,-1.9561267574936,"C1RL_HUMAN",13,3.82428325247691,0.0050588323841974,0.755512290297543,0.202,"Non-significant",0.121758466381225,"C1RL","Complement C1r subcomponent-like protein","C1RL_HUMAN",-0.202
1.38032,5.99866,3.81749200115257,0.00572060272094581,0.760892891753867,-2.10559019677796,"SYPL2_HUMAN",3,-3.81388231072547,0.00513419586969354,0.755512290297543,-1.38032,"Non-significant",0.121758466381225,"SYPL2","Synaptophysin-like protein 2","SYPL2_HUMAN",1.38032
-0.16065,11.1426,-3.67545310284349,0.00695595403302376,0.760892891753867,-2.23781715987892,"APOL3_HUMAN",18,3.81007542064623,0.00516207960933324,0.755512290297543,0.16065,"Non-significant",0.121758466381225,"APOL3","Apolipoprotein L3","APOL3_HUMAN",-0.16065
-0.166525000000002,11.1309125,-3.52391043934088,0.00859679770810626,0.760892891753867,-2.38319867591846,"NADE_HUMAN",23,3.80041086109477,0.00523359864477629,0.755512290297543,0.166525000000002,"Non-significant",0.121758466381225,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN",-0.166525000000002
0.111825,12.8664625,2.94448129805465,0.0198693563175587,0.817442182923742,-2.97748618898622,"OPA1_HUMAN",53,-3.7959038056427,0.0052673132984712,0.755512290297543,-0.111825,"Non-significant",0.121758466381225,"OPA1","Dynamin-like GTPase OPA1, mitochondrial","OPA1_HUMAN",0.111825
1.7000125,5.64579625,3.67790013675268,0.00693239150739587,0.760892891753867,-2.23550589883359,"MX2_HUMAN",21,-3.79207929814026,0.00529610445993334,0.755512290297543,-1.7000125,"Non-significant",0.121758466381225,"MX2","Interferon-induced GTP-binding protein Mx2","MX2_HUMAN",1.7000125
-0.236549999999999,12.0729,-4.03709483197832,0.00425288311848753,0.698578783197152,-1.90894710882492,"BID_HUMAN",11,3.77385538768518,0.00543562638101876,0.755512290297543,0.236549999999999,"Non-significant",0.121758466381225,"BID","BH3-interacting domain death agonist","BID_HUMAN",-0.236549999999999
0.095799999999997,17.4781,2.75763055515393,0.0262446768016122,0.832768288368481,-3.1804316056424,"HS90B_HUMAN",53,-3.76853517058327,0.00547709523665069,0.755512290297543,-0.095799999999997,"Non-significant",0.121758466381225,"HSP90AB1","Heat shock protein HSP 90-beta","HS90B_HUMAN",0.095799999999997
0.253375,10.5992375,4.0917858795975,0.00395457135713352,0.698578783197152,-1.86144984720024,"GSTP1_HUMAN",10,-3.7618748020943,0.00552948736494909,0.755512290297543,-0.253375,"Non-significant",0.121758466381225,"GSTP1","Glutathione S-transferase P","GSTP1_HUMAN",0.253375
0.131175000000004,13.1253625,3.45736182722889,0.00944429675921105,0.760892891753867,-2.44842279255888,"CAPR1_HUMAN",21,-3.74717809270247,0.0056470000508892,0.758919777330978,-0.131175000000004,"Non-significant",0.119804129379663,"CAPRIN1","Caprin-1","CAPR1_HUMAN",0.131175000000004
0.533395000000001,6.6564675,3.6761357031695,0.0069493726216712,0.760892891753867,-2.23717231664718,"YETS2_HUMAN",10,-3.70339706051263,0.00601315573627587,0.777771724005824,-0.533395000000001,"Non-significant",0.10914784973505,"YEATS2","YEATS domain-containing protein 2","YETS2_HUMAN",0.533395000000001
-0.42182,10.184565,-4.67936702294198,0.00186190987279065,0.637608211722345,-1.38773851516662,"HMGA1_HUMAN",4,3.65341812223395,0.00646236289880108,0.777771724005824,0.42182,"Non-significant",0.10914784973505,"HMGA1","High mobility group protein HMG-I/HMG-Y","HMGA1_HUMAN",-0.42182
0.199400000000001,10.679425,4.58829335372921,0.0020855084410023,0.637608211722345,-1.45685619868093,"LYRM1_HUMAN",9,-3.63348156028679,0.00665141789496803,0.777771724005824,-0.199400000000001,"Non-significant",0.10914784973505,"LYRM1","LYR motif-containing protein 1","LYRM1_HUMAN",0.199400000000001
0.118925000000003,15.0648875,2.92900168654383,0.0203301288343974,0.817442182923742,-2.99411764197798,"HNRPM_HUMAN",50,-3.62600280667348,0.00672385010729441,0.777771724005824,-0.118925000000003,"Non-significant",0.10914784973505,"HNRNPM","Heterogeneous nuclear ribonucleoprotein M","HNRPM_HUMAN",0.118925000000003
-0.1854625,9.60828625,-3.41223788305021,0.0100694660918378,0.760892891753867,-2.49311980997338,"FMO1_HUMAN",22,3.62059917012334,0.00677670729191701,0.777771724005824,0.1854625,"Non-significant",0.10914784973505,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN",-0.1854625
0.497060000000001,5.9239525,3.7364011034772,0.00639388424478856,0.760892891753867,-2.18059722877755,"OTUB2_HUMAN",7,-3.61729240289547,0.00680927149083497,0.777771724005824,-0.497060000000001,"Non-significant",0.10914784973505,"OTUB2","Ubiquitin thioesterase OTUB2","OTUB2_HUMAN",0.497060000000001
-0.934075000000002,10.0388625,-3.84208084255384,0.00553186224175317,0.760892891753867,-2.08310067679259,"MYH16_HUMAN",2,3.61462587667627,0.00683565212186342,0.777771724005824,0.934075000000002,"Non-significant",0.10914784973505,"MYH16","Putative uncharacterized protein MYH16","MYH16_HUMAN",-0.934075000000002
-0.354839999999999,6.42866,-3.52584986252431,0.00857335291792688,0.760892891753867,-2.38131037715832,"SVEP1_HUMAN",15,3.60278365074345,0.00695413205380717,0.777771724005824,0.354839999999999,"Non-significant",0.10914784973505,"SVEP1","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","SVEP1_HUMAN",-0.354839999999999
0.31714,8.2029675,3.37682637495093,0.010590955772858,0.760892891753867,-2.52845971045647,"HERC1_HUMAN",66,-3.5982736903898,0.00699982677063235,0.777771724005824,-0.31714,"Non-significant",0.10914784973505,"HERC1","Probable E3 ubiquitin-protein ligase HERC1","HERC1_HUMAN",0.31714
-0.479865,8.112055,-3.65314230776434,0.00717479683716328,0.760892891753867,-2.25894354826533,"PP13G_HUMAN",8,3.58647073423263,0.00712093297778354,0.777771724005824,0.479865,"Non-significant",0.10914784973505,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN",-0.479865
0.7609225,5.58553375,3.71400087418534,0.00659456843640835,0.760892891753867,-2.20154329019207,"YPEL2_HUMAN",4,-3.57935105968323,0.00719506205318903,0.777771724005824,-0.7609225,"Non-significant",0.10914784973505,"YPEL2","Protein yippee-like 2","YPEL2_HUMAN",0.7609225
-2.2889475,7.00242625,-3.50763307175269,0.00879629249910961,0.760892891753867,-2.39907501908851,"MMP21_HUMAN",2,3.56613489105868,0.00733485187200025,0.777771724005824,2.2889475,"Non-significant",0.10914784973505,"MMP21","Matrix metalloproteinase-21","MMP21_HUMAN",-2.2889475
0.389324999999999,8.4633775,4.75278783859316,0.00170072935752673,0.637608211722345,-1.33313557330236,"NXT2_HUMAN",4,-3.55434175354909,0.00746202951352727,0.777771724005824,-0.389324999999999,"Non-significant",0.10914784973505,"NXT2","NTF2-related export protein 2","NXT2_HUMAN",0.389324999999999
-0.595595,6.502365,-3.42413679617141,0.00990043812841733,0.760892891753867,-2.48129680426005,"MORC3_HUMAN",25,3.5435465788993,0.00758050116201263,0.777771724005824,0.595595,"Non-significant",0.10914784973505,"MORC3","MORC family CW-type zinc finger protein 3","MORC3_HUMAN",-0.595595
-0.483772499999999,10.20818875,-4.47004511431388,0.00242076090029748,0.661733839059156,-1.54891949298915,"ERD21_HUMAN",3,3.51447094406866,0.00790964271848524,0.777771724005824,0.483772499999999,"Non-significant",0.10914784973505,"KDELR1","ER lumen protein-retaining receptor 1","ERD21_HUMAN",-0.483772499999999
-0.683425000000003,11.6200625,-3.69538508542232,0.0067665046053296,0.760892891753867,-2.21902490631027,"HMGN3_HUMAN",4,3.51159872723609,0.00794297081465562,0.777771724005824,0.683425000000003,"Non-significant",0.10914784973505,"HMGN3","High mobility group nucleosome-binding domain-containing protein 3","HMGN3_HUMAN",-0.683425000000003
-0.356537500000002,8.60513375,-4.38284617858892,0.00270562793626411,0.672143570348279,-1.61851179978022,"THRSP_HUMAN",5,3.50963562076278,0.00796583570227565,0.777771724005824,0.356537500000002,"Non-significant",0.10914784973505,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN",-0.356537500000002
-0.200175000000002,10.5056125,-3.35997858355073,0.0108490998839531,0.760892891753867,-2.54535403118791,"DEMA_HUMAN",19,3.49655449423507,0.00811999068976008,0.777771724005824,0.200175000000002,"Non-significant",0.10914784973505,"DMTN","Dematin","DEMA_HUMAN",-0.200175000000002
-0.184075,8.6605025,-3.48966481180498,0.00902227494802437,0.760892891753867,-2.41665867796682,"DVL1_HUMAN",15,3.48758891730176,0.00822747242423659,0.777771724005824,0.184075,"Non-significant",0.10914784973505,"DVL1","Segment polarity protein dishevelled homolog DVL-1","DVL1_HUMAN",-0.184075
-0.106475000000001,12.0504875,-2.92302497497712,0.0205110151552078,0.817442182923742,-3.00054832740672,"A0AAG2UXZ5_HUMAN;COIA1_HUMAN",30,3.48058847683513,0.00831244470425099,0.777771724005824,0.106475000000001,"Non-significant",0.10914784973505,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN;COIA1_HUMAN",-0.106475000000001
0.405870000000001,7.6516925,3.43451556652659,0.00975547512163496,0.760892891753867,-2.47100564884936,"GARE1_HUMAN",12,-3.47275908637019,0.00840858280629678,0.777771724005824,-0.405870000000001,"Non-significant",0.10914784973505,"GAREM1","GRB2-associated and regulator of MAPK protein 1","GARE1_HUMAN",0.405870000000001
0.232725,9.0827175,3.66512914621394,0.00705631515868649,0.760892891753867,-2.24758107145717,"DJC12_HUMAN",11,-3.47219029550217,0.00841561285731516,0.777771724005824,-0.232725,"Non-significant",0.10914784973505,"DNAJC12","DnaJ homolog subfamily C member 12","DJC12_HUMAN",0.232725
-0.21785,13.5144,-3.22168486523802,0.013238800219352,0.775226315701768,-2.68595384120759,"PFKAP_HUMAN",34,3.46932816602866,0.00845108246244077,0.777771724005824,0.21785,"Non-significant",0.10914784973505,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN",-0.21785
-0.187550000000002,11.46925,-3.23656961075548,0.0129566404160257,0.775226315701768,-2.67065891208743,"P4HA1_HUMAN",25,3.46353000385002,0.00852342426633217,0.777771724005824,0.187550000000002,"Non-significant",0.10914784973505,"P4HA1","Prolyl 4-hydroxylase subunit alpha-1","P4HA1_HUMAN",-0.187550000000002
-0.133224999999998,11.8254625,-3.16672238957735,0.014338384239525,0.788899825473998,-2.74276057974495,"PPM1B_HUMAN",23,3.45836788855801,0.00858838284137332,0.777771724005824,0.133224999999998,"Non-significant",0.10914784973505,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN",-0.133224999999998
-0.244167499999998,7.85156875,-3.29040158236812,0.0119882671749213,0.765912164682917,-2.61566677340825,"L2GL1_HUMAN",23,3.45262319978734,0.00866128976560239,0.777771724005824,0.244167499999998,"Non-significant",0.10914784973505,"LLGL1","Lethal(2) giant larvae protein homolog 1","L2GL1_HUMAN",-0.244167499999998
-0.383264999999998,7.41406,-3.50435503109607,0.00883706388559214,0.760892891753867,-2.40227835573611,"MYCT_HUMAN",9,3.42897603707617,0.00896837825905539,0.777771724005824,0.383264999999998,"Non-significant",0.10914784973505,"SLC2A13","Proton myo-inositol cotransporter","MYCT_HUMAN",-0.383264999999998
0.123999999999999,12.75115,3.29933969296408,0.0118350628834563,0.765912164682917,-2.60658557012192,"ATAD1_HUMAN",18,-3.42714639323401,0.00899261443446058,0.777771724005824,-0.123999999999999,"Non-significant",0.10914784973505,"ATAD1","Outer mitochondrial transmembrane helix translocase","ATAD1_HUMAN",0.123999999999999
