"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_D"
0.388799999999994,13.7778714285714,15.5542195685169,3.54401043358311e-06,0.000409750938643401,4.93267457903397,"EHD4_HUMAN",31,-26.4830224302445,1.91331342374524e-07,4.06981905371915e-05,-0.388799999999994,"Non-significant",4.39042489930505,"EHD4","EH domain-containing protein 4","EHD4_HUMAN",0.388799999999994
0.917524999999998,12.784,22.4940545898131,3.78164245241071e-07,6.64500346583386e-05,7.41848244902615,"LG3BP_HUMAN",20,-26.1036961129918,2.08495299787068e-07,4.32119873892019e-05,-0.917524999999998,"Up in D",4.36439575932368,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN",0.917524999999998
0.734149999999998,13.7011142857143,20.5772521552749,6.50495458874822e-07,0.00010730519987929,6.82290342946446,"PSB9_HUMAN",15,-25.6294820178962,2.32539999076611e-07,4.69905203134061e-05,-0.734149999999998,"Up in D",4.32798974612431,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN",0.734149999999998
-0.509383333333339,11.6837571428571,-17.2709204547579,1.88316544690617e-06,0.000241613115989564,5.6419302366709,"HRG_HUMAN",21,25.3034830583706,2.50949981619406e-07,4.9473870766577e-05,0.509383333333339,"Up in DM",4.3056241097126,"HRG","Histidine-rich glycoprotein","HRG_HUMAN",-0.509383333333339
-0.41553333333334,12.4050857142857,-15.3634690374265,3.81753908867318e-06,0.000434608006390779,4.84901268438394,"CSDE1_HUMAN",47,24.5272631510773,3.02060535643909e-07,5.81322692764218e-05,0.41553333333334,"Non-significant",4.23558272340536,"CSDE1","Cold shock domain-containing protein E1","CSDE1_HUMAN",-0.41553333333334
1.086125,16.4732428571429,39.7953496258911,1.15032453087257e-08,3.73209898843728e-06,11.0598158744001,"HLAA_HUMAN",17,-23.4442840091567,3.95096150493565e-07,7.42688880102207e-05,-1.086125,"Up in D",4.12919307850315,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN",1.086125
-0.230051666666666,9.36088857142857,-9.48435808930692,6.68115017655251e-05,0.00364890114034283,1.60181030819308,"AKAP9_HUMAN",185,22.9146420310939,4.52554101056192e-07,8.31362454281182e-05,0.230051666666666,"Non-significant",4.08020959285205,"AKAP9","A-kinase anchor protein 9","AKAP9_HUMAN",-0.230051666666666
-0.429191666666668,11.4108142857143,-15.2803337464576,3.94435421174505e-06,0.000436742672514182,4.81222292819526,"VP13C_HUMAN",153,22.5211482874045,5.01593318089344e-07,9.00973064470259e-05,0.429191666666668,"Non-significant",4.04528819251349,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN",-0.429191666666668
1.71661666666666,8.97634714285714,23.4769680452758,2.91340282208192e-07,5.23793063512629e-05,7.70283762349099,"SAMD9_HUMAN",42,-22.4037296157966,5.17407690811963e-07,9.09175296702847e-05,-1.71661666666666,"Up in D",4.04135237304758,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN",1.71661666666666
1.63741833333333,9.61927428571428,44.0464561062963,6.16711262446705e-09,2.49243856717836e-06,11.6568759030489,"HLAF_HUMAN",14,-22.0939957499762,5.61990458258663e-07,9.63698768631743e-05,-1.63741833333333,"Up in D",4.0160586959365,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN",1.63741833333333
-0.429383333333337,11.0025714285714,-15.0436641998487,4.33297563348471e-06,0.000443334709436163,4.70638031644389,"CGNL1_HUMAN",84,22.0265566334364,5.72281837118937e-07,9.63698768631743e-05,0.429383333333337,"Non-significant",4.0160586959365,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN",-0.429383333333337
-0.344283333333333,12.5117,-13.2691134539779,9.20002984758986e-06,0.000808302622370314,3.85573892099391,"PROS_HUMAN",30,21.3126457016457,6.95852067513615e-07,0.000114787189014542,0.344283333333333,"Non-significant",3.94010657927912,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN",-0.344283333333333
0.571999999999997,13.5511571428571,18.4403158170921,1.26621947563704e-06,0.000183244967291854,6.08477758631717,"CN37_HUMAN",30,-21.1005903506049,7.38368547025132e-07,0.000118902484450511,-0.571999999999997,"Up in D",3.92480907076504,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN",0.571999999999997
0.928858333333334,10.6549428571429,21.1469492331293,5.50892218669426e-07,9.27679542396869e-05,7.00596426207013,"PAR12_HUMAN",33,-21.0440071728469,7.50219807865403e-07,0.000118902484450511,-0.928858333333334,"Up in D",3.92480907076504,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN",0.928858333333334
5.44307,8.73755571428571,20.3991795828623,6.85812324884192e-07,0.000110868420440779,6.76456872154576,"OASL_HUMAN",28,-20.1459664439163,9.71498155566538e-07,0.000151011915220083,-5.44307,"Up in D",3.8209887844275,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN",5.44307
-0.347841666666678,16.6439,-13.482721692943,8.36193954697184e-06,0.000759433228743521,3.96387317807217,"TMT1A_HUMAN",14,19.9435938356839,1.03136231230183e-06,0.000154478209908592,0.347841666666678,"Non-significant",3.81113277179809,"TMT1A","Thiol S-methyltransferase TMT1A","TMT1A_HUMAN",-0.347841666666678
-0.48254166666667,11.1845285714286,-15.3122290575509,3.89513227047069e-06,0.000436742672514182,4.82636122609427,"CBPD_HUMAN",54,19.9414447732723,1.03202070209872e-06,0.000154478209908592,0.48254166666667,"Non-significant",3.81113277179809,"CPD","Carboxypeptidase D","CBPD_HUMAN",-0.48254166666667
1.66904166666666,12.5243714285714,19.5138268436387,8.98137929790381e-07,0.000142346056597954,6.46625740308099,"IFM3_HUMAN",3,-19.8334199038446,1.06575491491183e-06,0.00015662721776786,-1.66904166666666,"Up in D",3.80513276654832,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN",1.66904166666666
0.688499999999994,11.5198285714286,17.3715576829876,1.8180961134958e-06,0.000237026949764299,5.68124333729584,"5NTD_HUMAN",22,-19.6015324544469,1.14260233564385e-06,0.000164922404982307,-0.688499999999994,"Up in D",3.7827203407217,"NT5E","5'-nucleotidase","5NTD_HUMAN",0.688499999999994
1.70050166666666,10.3217385714286,19.1764114285779,9.98506025033113e-07,0.00015228158868571,6.34878031011607,"GBP4_HUMAN",27,-19.4157520390358,1.20885113379607e-06,0.000171423573938133,-1.70050166666666,"Up in D",3.76592945471588,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN",1.70050166666666
0.309675,12.6231571428571,11.8807918849193,1.77711756391717e-05,0.00128253939903058,3.10896899658648,"C1S_HUMAN",27,-19.0805534629677,1.3400443968645e-06,0.000186751359652686,-0.309675,"Non-significant",3.72873622759819,"C1S","Complement C1s subcomponent","C1S_HUMAN",0.309675
-0.35138333333334,15.1966428571429,-12.42701957649,1.36042320709158e-05,0.00107806870420797,3.41231796715522,"ACOHC_HUMAN",48,18.7265453662019,1.49697133703054e-06,0.000203009107922678,0.35138333333334,"Non-significant",3.69248447720094,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN",-0.35138333333334
1.21140166666667,10.5515528571429,26.2805619088321,1.46276601866314e-07,2.95588443221353e-05,8.44650815663486,"IFIT5_HUMAN",24,-18.7055449580923,1.50693387051351e-06,0.000203009107922678,-1.21140166666667,"Up in D",3.69248447720094,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN",1.21140166666667
0.269508333333336,12.3047714285714,11.0770832389279,2.69010719889779e-05,0.00178230626956482,2.63768046678414,"NICA_HUMAN",16,-18.539348628838,1.58855893455642e-06,0.0002104970798036,-0.269508333333336,"Non-significant",3.67675392469282,"NCSTN","Nicastrin","NICA_HUMAN",0.269508333333336
0.450516666666665,11.0788714285714,14.0976673123818,6.40116409684142e-06,0.000601634992962432,4.26605493616799,"ABCD1_HUMAN",33,-18.4060405469188,1.65776693314009e-06,0.000213987171834261,-0.450516666666665,"Non-significant",3.66961226108344,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN",0.450516666666665
0.510408333333331,16.2982285714286,15.1451763059717,4.16109284691409e-06,0.000443334709436163,4.75198110183386,"AMPL_HUMAN",38,-18.3000316676498,1.71531576598249e-06,0.000213987171834261,-0.510408333333331,"Up in D",3.66961226108344,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN",0.510408333333331
0.173899999999998,15.0358714285714,7.18204167517288,0.000326636706486199,0.0109099359443304,-0.206153554659918,"FKBP5_HUMAN",40,-18.2846842868412,1.72383866790966e-06,0.000213987171834261,-0.173899999999998,"Non-significant",3.66961226108344,"FKBP5","Peptidyl-prolyl cis-trans isomerase FKBP5","FKBP5_HUMAN",0.173899999999998
0.323341666666664,13.6756,12.2980860502499,1.44754071053985e-05,0.00110381807200883,3.34188043523664,"TRI25_HUMAN",37,-18.2674938200309,1.73344368984745e-06,0.000213987171834261,-0.323341666666664,"Non-significant",3.66961226108344,"TRIM25","E3 ubiquitin/ISG15 ligase TRIM25","TRI25_HUMAN",0.323341666666664
0.487008333333334,11.3779571428571,18.0738990269396,1.4300684874031e-06,0.000197579582161003,5.94922625939465,"PCKGC_HUMAN",35,-18.2429486502326,1.74726627997788e-06,0.000213987171834261,-0.487008333333334,"Non-significant",3.66961226108344,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN",0.487008333333334
0.39340833333333,12.9052714285714,15.0714373837357,4.28514528610144e-06,0.000443334709436163,4.71888698501966,"CO4B_HUMAN",83,-17.9072829994845,1.94978654872747e-06,0.000235225741393495,-0.39340833333333,"Non-significant",3.62851515396735,"C4B_2","Complement C4-B","CO4B_HUMAN",0.39340833333333
5.430905,8.94064428571428,18.0487533605889,1.44218673110221e-06,0.000197579582161003,5.93981934204109,"IFI44_HUMAN",27,-17.8218181448763,2.00563464031562e-06,0.000238405070553988,-5.430905,"Up in D",3.62268451197627,"IFI44","Interferon-induced protein 44","IFI44_HUMAN",5.430905
0.605091666666665,12.1979,15.1086858529282,4.22195382538703e-06,0.000443334709436163,4.73562435366873,"AMPE_HUMAN",38,-17.6597977186754,2.11670233151958e-06,0.000247960941241634,-0.605091666666665,"Up in D",3.60561672376718,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN",0.605091666666665
0.989604999999999,9.77710857142857,17.5893679175016,1.68598828955019e-06,0.000223407267941544,5.76553117558552,"KPCD2_HUMAN",30,-17.1850559490684,2.48578254336237e-06,0.000287036861399972,-0.989604999999999,"Up in D",3.54206232739619,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN",0.989604999999999
0.33785,11.9060571428571,11.6645299615524,1.98167614478615e-05,0.00139285985028752,2.98518408376465,"ITA6_HUMAN",48,-17.1136305667858,2.54756904166638e-06,0.00029002817695478,-0.33785,"Non-significant",3.53755980726819,"ITGA6","Integrin alpha-6","ITA6_HUMAN",0.33785
1.24990333333333,10.0967771428571,35.0024734955401,2.5285536091048e-08,6.01126435952767e-06,10.2775529332874,"TDRD7_HUMAN",52,-17.0361731932252,2.61660356018064e-06,0.00029375009134639,-1.24990333333333,"Up in D",3.53202198966922,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN",1.24990333333333
0.771191666666667,14.5223142857143,15.5509489281739,3.54850497402425e-06,0.000409750938643401,4.93124881687672,"TPSN_HUMAN",9,-16.8922105318003,2.75078030532334e-06,0.000304582975451076,-0.771191666666667,"Up in D",3.51629437504556,"TAPBP","Tapasin","TPSN_HUMAN",0.771191666666667
1.05402833333333,8.77749857142857,18.4727918079941,1.25277820861456e-06,0.000183244967291854,6.09665599985596,"TRNK1_HUMAN",78,-16.7369499433177,2.90455207677361e-06,0.000317263438331906,-1.05402833333333,"Up in D",3.4985799734262,"TRANK1","TPR and ankyrin repeat-containing protein 1","TRNK1_HUMAN",1.05402833333333
1.569275,11.1441285714286,16.6389935039743,2.35933350825672e-06,0.000288946859806653,5.38956554762945,"NAT8_HUMAN",11,-16.6805322918429,2.96289034384175e-06,0.000319320568656971,-1.569275,"Up in D",3.49577310599386,"NAT8","N-acetyltransferase 8","NAT8_HUMAN",1.569275
-0.29665,11.9898857142857,-11.1282096152247,2.61796197424946e-05,0.00174884187089739,2.66860274474022,"AS3MT_HUMAN",25,16.6002263144903,3.04829827110648e-06,0.000324202564807285,0.29665,"Non-significant",3.48918355371562,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN",-0.29665
0.683166666666665,12.0001142857143,24.9483041544374,2.01020063892191e-07,3.9516752210583e-05,8.10480064158302,"DTX3L_HUMAN",43,-16.5315984015115,3.12356269499865e-06,0.000327892951476287,-0.683166666666665,"Up in D",3.48426791900571,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN",0.683166666666665
0.674116666666666,13.2065428571429,14.8420048796581,4.6994345238682e-06,0.000468957151313909,4.61487206150712,"HOIL1_HUMAN",29,-16.4602396804432,3.20412517990906e-06,0.000332037741400064,-0.674116666666666,"Up in D",3.47881254897606,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN",0.674116666666666
-0.6665425,8.74450857142857,-14.263542699132,5.96728191982545e-06,0.000581126985035531,4.34534368306618,"BICC1_HUMAN",25,15.9423641720004,3.8670480640931e-06,0.000395662651924867,0.6665425,"Up in DM",3.40267494247709,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN",-0.6665425
0.814083333333331,10.8910571428571,18.332066010926,1.31224560557919e-06,0.000186085635612221,6.04502598004203,"STAR5_HUMAN",9,-15.820445879948,4.0455413431157e-06,0.000408751383455053,-0.814083333333331,"Up in D",3.38854076442125,"STARD5","StAR-related lipid transfer protein 5","STAR5_HUMAN",0.814083333333331
1.29859166666666,9.45755571428571,17.8033706566933,1.56691115795596e-06,0.000211089048162633,5.84730197748099,"MLKL_HUMAN",19,-15.6963244787122,4.23718285194009e-06,0.000420674800951082,-1.29859166666666,"Up in D",3.37605350209202,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN",1.29859166666666
1.90151833333333,7.37132857142857,15.637604168161,3.43162005253106e-06,0.000407908601244243,4.96892256547543,"DHX58_HUMAN",29,-15.6772002783513,4.26763994531594e-06,0.000420674800951082,-1.90151833333333,"Up in D",3.37605350209202,"DHX58","ATP-dependent RNA helicase DHX58","DHX58_HUMAN",1.90151833333333
0.966533333333333,15.3920714285714,15.0617814470838,4.30170482726404e-06,0.000443334709436163,4.71454139295041,"HLAC_HUMAN",7,-15.5344204043976,4.50325549386553e-06,0.000438551977794157,-0.966533333333333,"Up in D",3.35797892605758,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN",0.966533333333333
0.322833333333328,12.8889428571429,12.5788589713549,1.26549611893591e-05,0.00103323284134939,3.49437503660669,"ADPRS_HUMAN",17,-15.0627685814761,5.39646272623093e-06,0.000519281050191959,-0.322833333333328,"Non-significant",3.28459752556059,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN",0.322833333333328
0.518866666666666,14.3857285714286,18.4323467200925,1.26954325972335e-06,0.000183244967291854,6.08185947508364,"SNAA_HUMAN",19,-15.0121465179053,5.50405427839559e-06,0.000523403185085548,-0.518866666666666,"Up in D",3.28116363885917,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN",0.518866666666666
