"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.234475,13.6364125,9.31777264351463,2.70412929932836e-05,0.0025415671077292,3.15201389098086,"DNJC3_HUMAN",27,15.4472396852661,1.1501149424613e-06,0.000357553041535179,0.234475,"Non-significant",3.44665952326896,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
0.852197499999999,9.08001625,16.9842662265588,4.14436472257172e-07,0.000265284968131152,7.25461241353374,"RRP12_HUMAN",42,15.3406856532569,1.20572162993636e-06,0.000359812693639414,0.852197499999999,"Up in BT",3.44392351947765,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.516899999999998,10.534525,-13.3851734309331,2.22466074284531e-06,0.000580062347884473,5.67712022288853,"AKA12_HUMAN",66,-15.215365708597,1.27508135689498e-06,0.000359812693639414,-0.516899999999998,"Up in BM1",3.44392351947765,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.705449999999997,12.165525,14.3745076250705,1.34824631413904e-06,0.00043323099913665,6.15975292323418,"H2AY_HUMAN",17,15.1878231905289,1.29092764017605e-06,0.000359812693639414,0.705449999999997,"Up in BT",3.44392351947765,"MACROH2A1","Core histone macro-H2A.1","H2AY_HUMAN"
0.747075000000002,11.6380625,14.2292051559226,1.44816268863131e-06,0.00043323099913665,6.09145260058024,"DDB2_HUMAN",18,15.0437425105557,1.37756857024894e-06,0.000371162891777406,0.747075000000002,"Up in BT",3.43043545029234,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.596749999999998,14.051,-14.6530106414374,1.17780882865168e-06,0.000396676198416313,6.28830274365011,"NDRG1_HUMAN",15,-14.3277474730577,1.91959651007451e-06,0.000500519309384912,-0.596749999999998,"Up in BM1",3.30057916334439,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.806242499999998,9.23505125,14.0872898599651,1.553925672058e-06,0.00043323099913665,6.02391011258037,"RM20_HUMAN",7,14.2155713446776,2.02487829316258e-06,0.000511471601363535,0.806242499999998,"Up in BT",3.29117847478369,"MRPL20","Large ribosomal subunit protein bL20m","RM20_HUMAN"
0.726724999999993,13.9926875,14.848735611682,1.07263268645143e-06,0.000391336752677534,6.37683154451171,"RL8_HUMAN",12,13.8340275143182,2.4354525387917e-06,0.00058500581206263,0.726724999999993,"Up in BT",3.23283981915852,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
-0.455889999999997,9.926605,-13.2986532703069,2.32804722608629e-06,0.000585544699231973,5.63287567155197,"MET17_HUMAN",15,-13.8129631810228,2.46074447731404e-06,0.00058500581206263,-0.455889999999997,"Non-significant",3.23283981915852,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
-0.468299999999999,12.92195,-12.0288149664037,4.68903730363287e-06,0.000997407592770119,4.94190407486404,"K2C7_HUMAN",37,-13.4874116400133,2.89226641044292e-06,0.000641601058601444,-0.468299999999999,"Non-significant",3.19273492816469,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-0.388249999999999,9.7051875,-11.4924100448163,6.43403904828719e-06,0.00115365365426375,4.62459871737763,"OAS2_HUMAN",31,-13.429883135536,2.97716454669915e-06,0.000641601058601444,-0.388249999999999,"Non-significant",3.19273492816469,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
-0.430899999999999,13.115125,-11.5718519767956,6.13438440314144e-06,0.00115312160768819,4.67261959779249,"CRIP2_HUMAN",10,-13.4100704045535,3.00705718646633e-06,0.000641601058601444,-0.430899999999999,"Non-significant",3.19273492816469,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
-0.2780425,8.32874375,-9.55143379478446,2.28670279660303e-05,0.00225407545182223,3.3263658917553,"RBM33_HUMAN",19,-13.4039825366492,3.01631080376777e-06,0.000641601058601444,-0.2780425,"Non-significant",3.19273492816469,"RBM33","RNA-binding protein 33","RBM33_HUMAN"
-0.476675,11.7243375,-11.9836739044359,4.81314373893758e-06,0.00099755489338032,4.91581750894802,"BCAP_HUMAN",31,-13.2912726526129,3.19362358728543e-06,0.000661898960410978,-0.476675,"Non-significant",3.17920830102107,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
0.681449999999998,11.8031,15.7205403060313,7.16866293396259e-07,0.000289721512476098,6.75390213506472,"ASM3A_HUMAN",18,13.0802935087367,3.55837978680063e-06,0.000719059595417736,0.681449999999998,"Up in BT",3.14323511394466,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
0.722822499999996,8.77926125,14.0867606295822,1.55433613447518e-06,0.00043323099913665,6.02365667225431,"PUM3_HUMAN",25,12.766716933577,4.19159817659961e-06,0.000826358245401333,0.722822499999996,"Up in BT",3.08283163515969,"PUM3","Pumilio homolog 3","PUM3_HUMAN"
-0.404725000000001,11.5511125,-11.7097857356474,5.65083889176308e-06,0.00108751739909812,4.75513630363269,"IN35_HUMAN",18,-12.6746450090976,4.40120783317363e-06,0.000847022926560535,-0.404725000000001,"Non-significant",3.07210483436354,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
-0.351450000000002,12.86065,-11.2160425306472,7.61317451039651e-06,0.00125586305239867,4.45465133599669,"P4HA2_HUMAN",32,-12.4331128088247,5.01014179394145e-06,0.000941790142335552,-0.351450000000002,"Non-significant",3.02604585960542,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.407825000000001,14.5047375,-10.9305908588229,9.0944708722557e-06,0.00147021216120886,4.27426258770543,"GBP1_HUMAN",22,-12.1696648707755,5.78624995163067e-06,0.00103837108165819,-0.407825000000001,"Non-significant",2.98364741535414,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-0.354200000000001,10.24595,-10.3406349821824,1.33124009139321e-05,0.00165544825518943,3.88493143507019,"T23O_HUMAN",17,-12.1451597180359,5.86513989162382e-06,0.00103837108165819,-0.354200000000001,"Non-significant",2.98364741535414,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.574459999999998,8.5190925,11.4662206318445,6.53642804520401e-06,0.00115365365426375,4.60868745133655,"NINJ1_HUMAN",4,12.1315980600706,5.90932447807455e-06,0.00103837108165819,0.574459999999998,"Up in BT",2.98364741535414,"NINJ1","Ninjurin-1","NINJ1_HUMAN"
0.185524999999998,14.6463625,7.775626222122,9.03208641893488e-05,0.00543276268050792,1.88382275106466,"VNN1_HUMAN",18,12.0804721510039,6.0793316347885e-06,0.00104551569370203,0.185524999999998,"Non-significant",2.98066944382475,"VNN1","Pantetheinase","VNN1_HUMAN"
0.224924999999999,14.1263375,8.49147091657145,5.04384060294442e-05,0.00395819064015531,2.49930055338027,"GLNA_HUMAN",20,11.8307918591361,6.99372744855558e-06,0.00116857571302109,0.224924999999999,"Non-significant",2.9323431440488,"GLUL","Glutamine synthetase","GLNA_HUMAN"
0.331399999999999,15.377725,10.6110109861587,1.11531840314271e-05,0.00160344217645739,4.066204784791,"H12_HUMAN",9,11.7730844200297,7.22671091809246e-06,0.00116857571302109,0.331399999999999,"Non-significant",2.9323431440488,"H1-2","Histone H1.2","H12_HUMAN"
-0.231525000000001,12.3067375,-8.34346339582246,5.67007804156459e-05,0.00423048373222914,2.37604934526009,"CCD50_HUMAN",17,-11.7726248398936,7.22860146617027e-06,0.00116857571302109,-0.231525000000001,"Non-significant",2.9323431440488,"CCDC50","Coiled-coil domain-containing protein 50","CCD50_HUMAN"
-0.350749999999998,12.13325,-10.4322533998878,1.25318333556505e-05,0.00165544825518943,3.94690891718286,"SH3G1_HUMAN",17,-11.6908241347451,7.57423305568496e-06,0.00119188384975655,-0.350749999999998,"Non-significant",2.92376606495451,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
-0.683449999999999,11.0288,-13.4374118186822,2.16476108516641e-06,0.000580062347884473,5.70366902037582,"MX1_HUMAN",43,-11.638868508472,7.80350519318526e-06,0.00119188384975655,-0.683449999999999,"Up in BM1",2.92376606495451,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.213949999999997,11.88475,9.22995674989781,2.8827222153432e-05,0.00261809479400215,3.08536695108416,"GOGB1_HUMAN",194,11.6362764742925,7.81514834060335e-06,0.00119188384975655,0.213949999999997,"Non-significant",2.92376606495451,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
-0.138674999999992,16.2014875,-6.01714986409884,0.0004636895460085,0.0122483745110677,0.136830512241716,"AOXA_HUMAN",91,-11.567856901768,8.12973749195025e-06,0.00121690126198952,-0.138674999999992,"Non-significant",2.91474465851006,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.837574999999999,13.8047125,-25.5310942018817,2.24842592756711e-08,9.08701338626247e-05,9.63025627831057,"PLOD2_HUMAN",38,-11.3656279630474,9.14704888134051e-06,0.00130703073987814,-0.837574999999999,"Up in BM1",2.88371419818651,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.409725,11.3626375,-13.0115613342075,2.71218204257533e-06,0.000644781395592246,5.48358045466734,"ACO12_HUMAN",27,-11.3464259200143,9.25094222403615e-06,0.00130703073987814,-0.409725,"Non-significant",2.88371419818651,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.251762500000002,9.79237375,-9.26557974385976,2.80871863490252e-05,0.00260867002030107,3.11247755421898,"LAMB2_HUMAN",62,-11.3327654330167,9.32566899375301e-06,0.00130703073987814,-0.251762500000002,"Non-significant",2.88371419818651,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
0.187449999999997,14.238775,7.42174514261513,0.000122449043210498,0.0059985188864876,1.56061121546959,"AASS_HUMAN",44,11.3046849315096,9.481441131258e-06,0.00130703073987814,0.187449999999997,"Non-significant",2.88371419818651,"AASS","Alpha-aminoadipic semialdehyde synthase, mitochondrial","AASS_HUMAN"
0.479375000000003,14.7224625,10.7045266281343,1.050078808107e-05,0.00160344217645739,4.12777030223535,"RL5_HUMAN",17,11.2754443370164,9.64679828655531e-06,0.00130703073987814,0.479375000000003,"Non-significant",2.88371419818651,"RPL5","Large ribosomal subunit protein uL18","RL5_HUMAN"
-0.473800000000004,12.49235,-10.5555730863776,1.15615079534756e-05,0.00161123566875764,4.0294357137807,"3BHS7_HUMAN",18,-11.2657969694496,9.70207155668544e-06,0.00130703073987814,-0.473800000000004,"Non-significant",2.88371419818651,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
0.408574999999997,14.7939875,10.4414266875328,1.24565691566916e-05,0.00165544825518943,3.953082988321,"RS8_HUMAN",14,11.1654309597713,1.02989577120864e-05,0.00136469631453762,0.408574999999997,"Non-significant",2.86496398129287,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN"
-0.460725000000002,11.1951125,-10.4676558547361,1.22441685801165e-05,0.00165544825518943,3.97070513970585,"PORIM_HUMAN",2,-11.0552799126688,1.10025688442391e-05,0.00143441554787071,-0.460725000000002,"Non-significant",2.84332501602963,"TMEM123","Porimin","PORIM_HUMAN"
-0.353299999999997,16.352675,-10.3410972738122,1.33083268738327e-05,0.00165544825518943,3.88524560242892,"ALDOC_HUMAN",31,-11.0059960792431,1.1334940870341e-05,0.00143755343301806,-0.353299999999997,"Non-significant",2.84237600386712,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.263875000000002,14.3025125,-10.1210534238172,1.54169565441443e-05,0.00176279323974281,3.73403130362462,"VIME_HUMAN",46,-10.9991022823705,1.1382335730936e-05,0.00143755343301806,-0.263875000000002,"Non-significant",2.84237600386712,"VIM","Vimentin","VIME_HUMAN"
0.633424999999999,14.6598125,11.388609102927,6.85084441477919e-06,0.00115365365426375,4.5612989303282,"RL7A_HUMAN",14,10.9686491401928,1.15944118934374e-05,0.00144180971284084,0.633424999999999,"Up in BT",2.8410920531508,"RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN"
-0.190474999999999,12.6787125,-8.08758522705767,6.97038246009593e-05,0.00454053241790347,2.15812791244632,"OPLA_HUMAN",65,-10.9405703905917,1.17939363700805e-05,0.00144439981332364,-0.190474999999999,"Non-significant",2.84031257637406,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-0.567750000000002,12.75275,-10.3662046867912,1.30891634754516e-05,0.00165544825518943,3.90228627860981,"EDF1_HUMAN",12,-10.847503189106,1.24836819436033e-05,0.00150605374850963,-0.567750000000002,"Up in BM1",2.82215952862363,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
-0.31212,10.060865,-9.99243789975407,1.68230162240352e-05,0.00179775193925685,3.64406480600782,"TTPAL_HUMAN",15,-10.8220207510198,1.26804478533943e-05,0.00150729499998509,-0.31212,"Non-significant",2.8218017414958,"TTPAL","Alpha-tocopherol transfer protein-like","TTPAL_HUMAN"
-0.257375,10.7174625,-8.25460901669213,6.08786288548196e-05,0.00431650839503076,2.30107966670682,"ANXA3_HUMAN",21,-10.7282101813239,1.3435776791889e-05,0.00157393309867883,-0.257375,"Non-significant",2.80301373162887,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.19755,11.97795,7.46467390929054,0.000117938883015763,0.00599559743029188,1.6005246561147,"BODG_HUMAN",18,10.6664767658062,1.39606841589179e-05,0.00160383122701549,0.19755,"Non-significant",2.7948413349498,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
-0.294425,12.2552125,-8.96481170003358,3.50804888757008e-05,0.00295370407898218,2.88030824774247,"CP51A_HUMAN",22,-10.6519181798307,1.40878407915501e-05,0.00160383122701549,-0.294425,"Non-significant",2.7948413349498,"CYP51A1","Lanosterol 14-alpha demethylase","CP51A_HUMAN"
-0.333624999999998,13.4449625,-9.32780382205525,2.6845349943211e-05,0.0025415671077292,3.15958752773828,"MUC18_HUMAN",27,-10.5183835032714,1.53175401858612e-05,0.00171960662947661,-0.333624999999998,"Non-significant",2.76457088924731,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.227725000000003,15.0899625,-7.6490857968036,0.000100573309021004,0.0057248877240618,1.76975397186818,"CNN3_HUMAN",19,-10.445721906647,1.60376023219602e-05,0.00173672528082184,-0.227725000000003,"Non-significant",2.76026887381481,"CNN3","Calponin-3","CNN3_HUMAN"
-0.252899999999997,10.734775,-8.31300963977682,5.80952238373667e-05,0.00423048373222914,2.35043777954287,"NRBP2_HUMAN",23,-10.4243974227932,1.6256159784003e-05,0.00173672528082184,-0.252899999999997,"Non-significant",2.76026887381481,"NRBP2","Nuclear receptor-binding protein 2","NRBP2_HUMAN"
-0.4464325,9.26922125,-10.1179166807044,1.54496283161784e-05,0.00176279323974281,3.73185119027407,"NEK6_HUMAN",12,-10.4106787382281,1.63985507000723e-05,0.00173672528082184,-0.4464325,"Non-significant",2.76026887381481,"NEK6","Serine/threonine-protein kinase Nek6","NEK6_HUMAN"
0.235999999999997,11.030425,8.17487181608102,6.49244390147784e-05,0.00444732407251232,2.23316763402339,"RGPD8_HUMAN",51,10.3844020670211,1.66752551024697e-05,0.00173672528082184,0.235999999999997,"Non-significant",2.76026887381481,"RGPD8","RANBP2-like and GRIP domain-containing protein 8","RGPD8_HUMAN"
-1.08966,7.21552,-10.7036202080815,1.05069009326421e-05,0.00160344217645739,4.12717630912556,"NSE2_HUMAN",9,-10.3788334661339,1.67345729304139e-05,0.00173672528082184,-1.08966,"Up in BM1",2.76026887381481,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
0.739717499999998,8.21265875,10.6958511602904,1.05594602728363e-05,0.00160344217645739,4.1220829205777,"NOC3L_HUMAN",19,10.371477318676,1.68132994769491e-05,0.00173672528082184,0.739717499999998,"Up in BT",2.76026887381481,"NOC3L","Nucleolar complex protein 3 homolog","NOC3L_HUMAN"
0.677125,14.4783375,10.2859097193777,1.38047849309409e-05,0.00169066782722417,3.84763698548609,"RL4_HUMAN",23,10.3565769765855,1.69740563138593e-05,0.00173672528082184,0.677125,"Up in BT",2.76026887381481,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
0.2972,11.862225,11.4189283588428,6.72602368332334e-06,0.00115365365426375,4.57985358779506,"HS74L_HUMAN",49,10.3189260639406,1.73880943212342e-05,0.0017568495799817,0.2972,"Non-significant",2.75526542084986,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.151625000000005,12.1488375,-6.64788187018026,0.000248436835579428,0.00922122645239085,0.805662250706822,"ACACB_HUMAN",121,-10.247226347006,1.82086505578426e-05,0.00181704348714867,-0.151625000000005,"Non-significant",2.74063467863435,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
0.671322500000002,8.81993125,10.0286501067789,1.64130100028208e-05,0.00179775193925685,3.66951509079696,"DDX27_HUMAN",28,10.1499366936091,1.93932680067561e-05,0.00191165591827572,0.671322500000002,"Up in BT",2.71859027432021,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN"
-0.217275000000001,11.6232375,-7.72218535524929,9.45002289237636e-05,0.00552099750303071,1.83585005039071,"MYO1D_HUMAN",58,-10.1264501934142,1.96921899421782e-05,0.00191773459400755,-0.217275000000001,"Non-significant",2.71721149744359,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
-0.339254999999998,9.65619,-8.79050380481244,4.00219967547203e-05,0.00330099795682045,2.74228009861842,"PLCG1_HUMAN",51,-10.0592149533598,2.05772302112512e-05,0.00193817061297049,-0.339254999999998,"Non-significant",2.71260799559781,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.183399999999999,16.97395,7.01863725674786,0.000175687587668631,0.00743498833050023,1.17593212725148,"VTNC_HUMAN",29,10.0591538150637,2.05780552668237e-05,0.00193817061297049,0.183399999999999,"Non-significant",2.71260799559781,"VTN","Vitronectin","VTNC_HUMAN"
-0.444775,11.6480875,-10.5898331554931,1.13072131706138e-05,0.00160344217645739,4.05218264918785,"HLAB_HUMAN",2,-10.0559467326122,2.06213871972612e-05,0.00193817061297049,-0.444775,"Non-significant",2.71260799559781,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
1.1078,9.74005,10.1146112224279,1.54841420291648e-05,0.00176279323974281,3.72955306090127,"REEP3_HUMAN",11,9.95938711758305,2.19757971152428e-05,0.00202336049978585,1.1078,"Up in BT",2.69392673259273,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN"
0.497475,13.2031375,10.3933967815294,1.28563892177101e-05,0.00165544825518943,3.92069325530803,"RL10_HUMAN",12,9.94398982540696,2.22009643794815e-05,0.00202336049978585,0.497475,"Non-significant",2.69392673259273,"RPL10","Large ribosomal subunit protein uL16","RL10_HUMAN"
-0.261349999999997,12.250325,-8.08407257483171,6.99042798162891e-05,0.00454053241790347,2.15509270147571,"COQ8A_HUMAN",22,-9.93871227065726,2.22787435953162e-05,0.00202336049978585,-0.261349999999997,"Non-significant",2.69392673259273,"COQ8A","Atypical kinase COQ8A, mitochondrial","COQ8A_HUMAN"
-0.613057500000004,10.36994625,-9.63816312572174,2.15067416981472e-05,0.00219066507407432,3.390000494532,"RASF4_HUMAN",14,-9.88327983292142,2.31146348549001e-05,0.0020759510392462,-0.613057500000004,"Up in BM1",2.68278289342279,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
0.761825000000002,14.5832125,9.77875046524233,1.94912647355691e-05,0.00204607653061824,3.49193745362813,"RL7_HUMAN",17,9.81744376372998,2.41539785488265e-05,0.00214545723747433,0.761825000000002,"Up in BT",2.66848013725529,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
-0.285499999999999,11.365725,-8.1936188083545,6.39467143536378e-05,0.00444732407251232,2.24918884018357,"SHLB1_HUMAN",14,-9.7998325658112,2.44409171905581e-05,0.00214734710490523,-0.285499999999999,"Non-significant",2.66809774896814,"SH3GLB1","Endophilin-B1","SHLB1_HUMAN"
