"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.43665,16.220725,-15.3311491104985,9.17326927739708e-07,0.00053716043954358,6.50185742361514,"ALDOA_HUMAN",29,-17.7054597124572,1.62479478723568e-07,0.000115744982188448,-0.43665,"Non-significant",3.93649782756793,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.724924999999999,11.7813625,17.2470652764687,4.00596075429506e-07,0.000328408662637109,7.24396189351037,"ASM3A_HUMAN",18,17.6073652486068,1.69424223744983e-07,0.000115744982188448,0.724924999999999,"Up in BT",3.93649782756793,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
-0.452575000000003,11.6857625,-13.936880161529,1.78752742309031e-06,0.000712958439477487,5.88015831718268,"DPYD_HUMAN",55,-16.840496715615,2.36867964669912e-07,0.00014937258264338,-0.452575000000003,"Non-significant",3.8257291100133,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.374399999999998,10.4006,-13.3638520124816,2.39492613004194e-06,0.000727170533854958,5.60148419454987,"TRFM_HUMAN",39,-16.4327781885984,2.84756255916374e-07,0.000153252942798203,-0.374399999999998,"Non-significant",3.8145911773071,"MELTF","Melanotransferrin","TRFM_HUMAN"
0.783625000000001,11.6197875,15.9361339150237,6.99016283690131e-07,0.000489514878245112,6.74917003017776,"DDB2_HUMAN",18,16.3230953728314,2.99438562376978e-07,0.000153252942798203,0.783625000000001,"Up in BT",3.8145911773071,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.619937499999999,9.92705625,-15.4888683399402,8.53752190051802e-07,0.00053716043954358,6.56756339086813,"LX15B_HUMAN",22,-16.3230584074817,2.99443652266963e-07,0.000153252942798203,-0.619937499999999,"Up in BM2",3.8145911773071,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
-0.474775000000001,12.4806125,-13.621338540693,2.09696346825573e-06,0.000712958439477487,5.72849201110067,"LIMC1_HUMAN",62,-16.1941789665254,3.17797027027257e-07,0.000153252942798203,-0.474775000000001,"Non-significant",3.8145911773071,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-0.424775,11.3701625,-13.8399279117035,1.87672109663619e-06,0.000712958439477487,5.83401495257284,"ACO12_HUMAN",27,-15.499331360541,4.41454060000783e-07,0.000190148856831885,-0.424775,"Non-significant",3.72090628120742,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.640699999999999,12.43565,14.6471713553782,1.26300725791037e-06,0.000587852975882736,6.20634947950519,"RIR2B_HUMAN",23,15.4662936580996,4.48561403199121e-07,0.000190148856831885,0.640699999999999,"Up in BT",3.72090628120742,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
-0.365075000000001,12.8674625,-13.0027799328379,2.89716945968724e-06,0.000793272283343643,5.41827296360278,"P4HA2_HUMAN",32,-15.3970005291046,4.63890843698182e-07,0.000190148856831885,-0.365075000000001,"Non-significant",3.72090628120742,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.6387,13.058625,-14.0401410295325,1.69777691316221e-06,0.000712958439477487,5.92886586967077,"BGH3_HUMAN",32,-15.2189432190983,5.06060850252983e-07,0.00019265243691408,-0.6387,"Up in BM2",3.71522549310494,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.381925000000003,13.4691125,-13.3680592974035,2.3896868730535e-06,0.000727170533854958,5.6035834815312,"MUC18_HUMAN",27,-15.1754819132218,5.16998488913121e-07,0.00019265243691408,-0.381925000000003,"Non-significant",3.71522549310494,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.536550000000002,16.275825,14.8669310367069,1.13796144751844e-06,0.000583062996672259,6.3032123216158,"STOM_HUMAN",17,14.8993904481578,5.93026627118284e-07,0.000207831816945535,0.536550000000002,"Up in BT",3.68228796560401,"STOM","Stomatin","STOM_HUMAN"
-0.611700000000004,14.058475,-15.1560795149312,9.94273232903137e-07,0.000543403464222661,6.4278753977132,"NDRG1_HUMAN",15,-14.8482941100602,6.08436643900078e-07,0.000207831816945535,-0.611700000000004,"Up in BM2",3.68228796560401,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.796967499999997,10.34259125,-14.6018016659796,1.29072378212848e-06,0.000587852975882736,6.18611943853589,"TAGL_HUMAN",15,-14.6467353322867,6.73779503190381e-07,0.00022094577468619,-0.796967499999997,"Up in BM2",3.65571429936541,"TAGLN","Transgelin","TAGL_HUMAN"
-0.454149999999998,16.4031,-12.9517743359093,2.97731693506723e-06,0.000793272283343643,5.39189773072804,"ALDOC_HUMAN",31,-14.4873888623559,7.31052691669977e-07,0.000224621705767732,-0.454149999999998,"Non-significant",3.64854827906444,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.433575000000001,11.7027875,-12.7432769367351,3.33214122211809e-06,0.000827784658755276,5.28277559041854,"BCAP_HUMAN",31,-14.3305050758822,7.92848860605898e-07,0.000224621705767732,-0.433575000000001,"Non-significant",3.64854827906444,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
-0.532550000000001,15.008125,-12.9811065781305,2.93092317767146e-06,0.000793272283343643,5.40708077297418,"CP2C8_HUMAN",33,-14.2703569898539,8.1808348232985e-07,0.000224621705767732,-0.532550000000001,"Up in BM2",3.64854827906444,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
0.206774999999997,11.8883375,8.51490714988604,5.16321520765305e-05,0.00398532951184984,2.507990500904,"GOGB1_HUMAN",194,14.2168193133906,8.41307099833906e-07,0.000224621705767732,0.206774999999997,"Non-significant",3.64854827906444,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
-0.330072500000002,9.77820125,-11.8865515136795,5.39158847709199e-06,0.0011946011441946,4.81123294327158,"NGEF_HUMAN",33,-14.2153943775224,8.41935267188259e-07,0.000224621705767732,-0.330072500000002,"Non-significant",3.64854827906444,"NGEF","Ephexin-1","NGEF_HUMAN"
-1.57623,10.227135,-15.8801013545804,7.1653800182256e-07,0.000489514878245112,6.72679358517017,"NUA4L_HUMAN",5,-14.1702985767391,8.6209060816081e-07,0.000224621705767732,-1.57623,"Up in BM2",3.64854827906444,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.242650000000001,15.28455,10.0551331642576,1.6933084319303e-05,0.00223113959466855,3.66047641303379,"AMPN_HUMAN",49,14.1381597351216,8.76786360644964e-07,0.000224621705767732,0.242650000000001,"Non-significant",3.64854827906444,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
-0.352549999999999,12.1029,-12.7837027019221,3.25975440465786e-06,0.000827784658755276,5.30409909028819,"ABI1_HUMAN",22,-13.7763602753805,1.06322249731419e-06,0.000264130243423689,-0.352549999999999,"Non-significant",3.57818186838782,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.334675000000001,14.5717875,13.6022057443938,2.11759682903696e-06,0.000712958439477487,5.71915628422964,"VNN1_HUMAN",18,13.5705626938488,1.18896524588067e-06,0.000286680502521464,0.334675000000001,"Non-significant",3.54260184292823,"VNN1","Pantetheinase","VNN1_HUMAN"
-0.302092500000002,9.81753875,-10.2844395272316,1.4530010364633e-05,0.00195273811425019,3.81649216440851,"LAMB2_HUMAN",62,-13.1219893955613,1.52543083516485e-06,0.000355481841302196,-0.302092500000002,"Non-significant",3.44918257896705,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
2.9146375,7.04581125,13.5508000216391,2.17418406769178e-06,0.000712958439477487,5.6939929377853,"CDIP1_HUMAN",3,13.0811611370889,1.56103272589401e-06,0.000355481841302196,2.9146375,"Up in BT",3.44918257896705,"CDIP1","Cell death-inducing p53-target protein 1","CDIP1_HUMAN"
-0.288,10.689425,-9.62177038335559,2.28079777666863e-05,0.00249306402308393,3.35522562973385,"SYNE2_HUMAN",160,-12.8293468455284,1.80241056198401e-06,0.000399355723976889,-0.288,"Non-significant",3.3986400864318,"SYNE2","Nesprin-2","SYNE2_HUMAN"
0.231149999999998,11.89525,9.09484799208101,3.32951951580505e-05,0.00308815514030792,2.96461694108633,"HS74L_HUMAN",49,12.2840475135261,2.4832704952563e-06,0.000524441766902698,0.231149999999998,"Non-significant",3.28030272809362,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.537785,8.6618325,-11.5563940832064,6.54574307323271e-06,0.00126163932304922,4.61893662248104,"BICC1_HUMAN",25,-12.2692498457213,2.50541068434509e-06,0.000524441766902698,-0.537785,"Up in BM2",3.28030272809362,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.403775000000003,14.5027125,-11.5380802545664,6.6175275544177e-06,0.00126163932304922,4.60808815162758,"GBP1_HUMAN",22,-12.2341130132375,2.55887663772968e-06,0.000524441766902698,-0.403775000000003,"Non-significant",3.28030272809362,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-0.398100000000001,13.455525,-10.8564327426025,1.00468747594664e-05,0.00164728558556211,4.19004671375317,"PFKAP_HUMAN",34,-12.1730991092349,2.65479336418902e-06,0.000530829170722478,-0.398100000000001,"Non-significant",3.2750452193123,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
-0.623275,10.7871875,-11.7224980746497,5.93343121302282e-06,0.00121605672710903,4.71645166900971,"RCN2_HUMAN",17,-11.9427770317577,3.05509005294498e-06,0.000574977692318166,-0.623275,"Up in BM2",3.24034900451221,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
0.285675000000003,13.3765125,10.3081802596004,1.43040574588203e-05,0.00195273811425019,3.83243469322036,"ANT3_HUMAN",28,11.8869912497621,3.16197099474144e-06,0.000574977692318166,0.285675000000003,"Non-significant",3.24034900451221,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.160124999999997,10.8068625,-6.89388935709065,0.000203696551038109,0.007590474206411,1.05993519200582,"HECD1_HUMAN",119,-11.8661980672124,3.20287878038529e-06,0.000574977692318166,-0.160124999999997,"Non-significant",3.24034900451221,"HECTD1","E3 ubiquitin-protein ligase HECTD1","HECD1_HUMAN"
0.367324999999999,12.7027125,10.5446930151087,1.22574236414648e-05,0.00188410584695707,3.98915641691569,"FMO5_HUMAN",32,11.8544606068051,3.22623303593182e-06,0.000574977692318166,0.367324999999999,"Non-significant",3.24034900451221,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN"
-0.687927499999999,7.32921625,-12.9378150175629,2.99968782430507e-06,0.000793272283343643,5.38465757526658,"CNN1_HUMAN",10,-11.8544413487592,3.22627151093384e-06,0.000574977692318166,-0.687927499999999,"Up in BM2",3.24034900451221,"CNN1","Calponin-1","CNN1_HUMAN"
-0.405574999999999,11.5515375,-11.5863823194144,6.43009405707705e-06,0.00126163932304922,4.63665877260582,"IN35_HUMAN",18,-11.7648102849149,3.41105852875579e-06,0.000594975698271063,-0.405574999999999,"Non-significant",3.22550077262828,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
-0.363000000000001,11.6118,-11.0912907049164,8.67801857056444e-06,0.0015054173258175,4.33728481008882,"VTDB_HUMAN",21,-11.682812324721,3.59057648960884e-06,0.000613240542954443,-0.363000000000001,"Non-significant",3.2123691405115,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.520725000000002,12.5158125,-11.2509293289787,7.86814763700052e-06,0.0014022407462637,4.43541724298535,"3BHS7_HUMAN",18,-11.5107517916359,4.00283979040131e-06,0.000658869652659654,-0.520725000000002,"Up in BM2",3.18120049546654,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
-0.473575,11.1933625,-11.3819065008502,7.26723506897388e-06,0.0013239287354544,4.5147818635648,"FSTL1_HUMAN",17,-11.4924047050056,4.04985209843416e-06,0.000658869652659654,-0.473575,"Non-significant",3.18120049546654,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.3614,14.539525,-10.434598599815,1.31657836521619e-05,0.00194554407050303,3.91667596045625,"SERA_HUMAN",27,-11.4735365045853,4.09884755862922e-06,0.000658869652659654,-0.3614,"Non-significant",3.18120049546654,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.342474999999999,10.8020125,-10.3538062558044,1.38808748032301e-05,0.00195273811425019,3.86296462240798,"DNJC1_HUMAN",25,-11.3008725522467,4.57948498551681e-06,0.000721973421370516,-0.342474999999999,"Non-significant",3.14147879019295,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
-0.460699999999999,11.0482,-11.0328122244044,8.99798108868719e-06,0.0015054173258175,4.30094572023775,"APOL3_HUMAN",18,-11.2614702443699,4.69784134642289e-06,0.000726658553924053,-0.460699999999999,"Non-significant",3.13866960974673,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.173775000000001,12.1599125,-7.02935315642007,0.000179939730861237,0.00730104334509972,1.19173841301776,"ACACB_HUMAN",121,-11.0262882954388,5.47992148597524e-06,0.000793060237933629,-0.173775000000001,"Non-significant",3.10069382402085,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
0.297775,13.6047625,9.80958045053733,2.00177108973365e-05,0.00244283542103993,3.48922448474324,"DNJC3_HUMAN",27,11.0070934191741,5.54994587552184e-06,0.000793060237933629,0.297775,"Non-significant",3.10069382402085,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
-0.373025000000002,11.8061125,-11.893463708696,5.37002066843209e-06,0.0011946011441946,4.81519356684478,"QKI_HUMAN",14,-10.9710435235478,5.68419041139917e-06,0.000793060237933629,-0.373025000000002,"Non-significant",3.10069382402085,"QKI","KH domain-containing RNA-binding protein QKI","QKI_HUMAN"
-0.294399999999996,10.778025,-9.47826187393648,2.52374253490603e-05,0.00265251811553328,3.25102042918444,"SHRM1_HUMAN",33,-10.9686109337933,5.69337947087197e-06,0.000793060237933629,-0.294399999999996,"Non-significant",3.10069382402085,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
-0.88916,6.6218675,-10.8057087753723,1.03736509853113e-05,0.00166751354465847,4.15778883495883,"GAS6_HUMAN",14,-10.9675484913144,5.6973980572258e-06,0.000793060237933629,-0.88916,"Up in BM2",3.10069382402085,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN"
-0.391674999999998,16.0222375,-10.5254992351048,1.24105532734426e-05,0.00188410584695707,3.9765787725396,"ENOG_HUMAN",20,-10.9418264343862,5.79566766057974e-06,0.000793060237933629,-0.391674999999998,"Non-significant",3.10069382402085,"ENO2","Gamma-enolase","ENOG_HUMAN"
-0.264575000000002,11.3297625,-9.32681587673117,2.81232722928424e-05,0.00277776609947858,3.13930450609559,"OGFR_HUMAN",31,-10.9381782910204,5.80975862092121e-06,0.000793060237933629,-0.264575000000002,"Non-significant",3.10069382402085,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
-0.316724999999998,10.2272125,-11.0625724766913,8.83351126674932e-06,0.0015054173258175,4.31946548764108,"T23O_HUMAN",17,-10.8959703816055,5.97561389007955e-06,0.000793060237933629,-0.316724999999998,"Non-significant",3.10069382402085,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.273350000000001,13.4013,9.20679257477433,3.06762177092361e-05,0.00289061646873928,3.04946624243635,"ADRO_HUMAN",35,10.8904311682753,5.99777198729995e-06,0.000793060237933629,0.273350000000001,"Non-significant",3.10069382402085,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
0.971825000000001,8.3551125,11.4247773948331,7.08196622380881e-06,0.00131949907051783,4.54053762505292,"HBB_HUMAN",8,10.8317866404646,6.23810695605387e-06,0.000811746044852851,0.971825000000001,"Up in BT",3.09057981875095,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.2972,12.173425,-9.79021165959912,2.02868634541162e-05,0.00244283542103993,3.47552779113366,"DBNL_HUMAN",24,-10.6995060672174,6.82093882574959e-06,0.000869484071478255,-0.2972,"Non-significant",3.0607383696503,"DBNL","Drebrin-like protein","DBNL_HUMAN"
-0.382962499999998,8.80246375,-10.6490964633247,1.14610003677056e-05,0.00180687078873943,4.05714325520249,"NELFE_HUMAN",17,-10.6700622707312,6.95883411067548e-06,0.000869484071478255,-0.382962499999998,"Non-significant",3.0607383696503,"NELFE","Negative elongation factor E","NELFE_HUMAN"
-0.483472500000001,8.68824625,-10.4202267769203,1.32898838677933e-05,0.00194554407050303,3.90715396461158,"COQ8B_HUMAN",18,-10.6614004649717,6.99999374451876e-06,0.000869484071478255,-0.483472500000001,"Non-significant",3.0607383696503,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN"
-0.351375000000001,12.5680375,-9.64592393265319,2.24256215730863e-05,0.00248439521156975,3.37260830507493,"PURA1_HUMAN",29,-10.638267432198,7.11126401342633e-06,0.000870121528090583,-0.351375000000001,"Non-significant",3.06042008612483,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-0.491275000000002,13.1453125,-12.5835668766094,3.63649265652766e-06,0.000876822552888639,5.19774081521555,"CRIP2_HUMAN",10,-10.5999296560693,7.30006685317318e-06,0.000872667178408634,-0.491275000000002,"Non-significant",3.05915135782962,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
-1.06901,10.61417,-10.3059080892773,1.43255101003396e-05,0.00195273811425019,3.83091055681581,"INHBE_HUMAN",16,-10.5894087951578,7.35285806204421e-06,0.000872667178408634,-1.06901,"Up in BM2",3.05915135782962,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.332524999999999,10.2272375,-12.3599029211054,4.11714520810122e-06,0.000964353040457538,5.07649054228039,"PAR6B_HUMAN",13,-10.5564898485242,7.52082468273651e-06,0.000872667178408634,-0.332524999999999,"Non-significant",3.05915135782962,"PARD6B","Partitioning defective 6 homolog beta","PAR6B_HUMAN"
-0.489199999999999,10.931675,-9.69680377597035,2.16436341858958e-05,0.00244539351815674,3.40907990230204,"MX1_HUMAN",43,-10.5493416660943,7.55786407258027e-06,0.000872667178408634,-0.489199999999999,"Non-significant",3.05915135782962,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.157999999999998,15.937125,6.79173332397051,0.000223943432831324,0.00791331147565171,0.959116742694986,"HYOU1_HUMAN",62,10.4412725193449,8.14352733243348e-06,0.000927231070434578,0.157999999999998,"Non-significant",3.03281202409773,"HYOU1","Hypoxia up-regulated protein 1","HYOU1_HUMAN"
-0.234425000000002,14.3379125,-8.34686056212984,5.89084516433897e-05,0.00423902312551635,2.37008746252011,"PFKAL_HUMAN",43,-10.415799286194,8.28888151540012e-06,0.000930852748811647,-0.234425000000002,"Non-significant",3.0311190144391,"PFKL","ATP-dependent 6-phosphofructokinase, liver type","PFKAL_HUMAN"
-0.342699999999999,12.27935,-9.7708098136626,2.05605811236588e-05,0.00244283542103993,3.46177967513727,"CP51A_HUMAN",22,-10.3590161666858,8.62348774845656e-06,0.000955342602187121,-0.342699999999999,"Non-significant",3.01984085505834,"CYP51A1","Lanosterol 14-alpha demethylase","CP51A_HUMAN"
-0.3208875,9.64700625,-8.88695378951106,3.88566182051629e-05,0.00331819329214506,2.80427035164447,"PLCG1_HUMAN",51,-10.3318862432098,8.78868500514523e-06,0.000960661862295742,-0.3208875,"Non-significant",3.0174294501886,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.337949999999999,16.336575,9.43222032845736,2.60777836931473e-05,0.00267232088395527,3.21724898646941,"EST2_HUMAN",26,10.2703563727681,9.17666543756821e-06,0.000989872411278739,0.337949999999999,"Non-significant",3.0044207797949,"CES2","Cocaine esterase","EST2_HUMAN"
-0.157999999999998,15.15255,-6.91859146863397,0.000199114266111734,0.00757142919978992,1.0841291244502,"ACOHC_HUMAN",48,-10.1903862776258,9.70994100302572e-06,0.00103379345899747,-0.157999999999998,"Non-significant",2.98556622002119,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.227075000000003,17.5965125,7.89483588311019,8.49351059919476e-05,0.00508246714541596,1.98587046907452,"ENPL_HUMAN",60,10.1544134819676,9.96108711903402e-06,0.0010469357974595,0.227075000000003,"Non-significant",2.98007995028295,"HSP90B1","Endoplasmin","ENPL_HUMAN"
-0.295275000000002,11.9118125,-9.68809444402289,2.17752777293781e-05,0.00244539351815674,3.40285082546626,"TMOD1_HUMAN",20,-10.0997051072299,1.03571213191721e-05,0.00107478076676675,-0.295275000000002,"Non-significant",2.96868011388179,"TMOD1","Tropomodulin-1","TMOD1_HUMAN"
-0.244474999999998,11.1804625,-7.92282374026627,8.29914704837778e-05,0.00500267702225007,2.01023986342029,"KI13B_HUMAN",81,-10.0575300680457,1.06744906249245e-05,0.00109386842678914,-0.244474999999998,"Non-significant",2.96103491287998,"KIF13B","Kinesin-like protein KIF13B","KI13B_HUMAN"
0.453524999999999,13.7651375,9.57869895965046,2.3508221262778e-05,0.00253579470937176,3.3241174029985,"ANX13_HUMAN",21,9.98979781881091,1.12072566733418e-05,0.00113428506429699,0.453524999999999,"Non-significant",2.94527778645444,"ANXA13","Annexin A13","ANX13_HUMAN"
0.963520000000001,7.12801,11.8201033240115,5.60400484065457e-06,0.00119463514385923,4.77302375284878,"PHLA3_HUMAN",5,9.95320729167142,1.15074291216073e-05,0.00115046224315776,0.963520000000001,"Up in BT",2.93912762980482,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
0.338925000000001,14.3258625,11.7960599677018,5.683187437242e-06,0.00119463514385923,4.75913776801726,"TMED7_HUMAN",12,9.82216355018656,1.26587939663478e-05,0.00125032280645927,0.338925000000001,"Non-significant",2.90297784701994,"TMED7","Transmembrane emp24 domain-containing protein 7","TMED7_HUMAN"
-0.193100000000001,11.28555,-7.63315349977331,0.000105808103996845,0.00563256387380607,1.75417297781308,"S12A4_HUMAN",38,-9.8016634946224,1.28503331214263e-05,0.00125197828546654,-0.193100000000001,"Non-significant",2.9024032035408,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
-0.227200000000003,16.179925,-7.61933199722745,0.000107061323105337,0.00566250791495193,1.74173880596526,"TERA_HUMAN",74,-9.78787507121532,1.29809897858814e-05,0.00125197828546654,-0.227200000000003,"Non-significant",2.9024032035408,"VCP","Transitional endoplasmic reticulum ATPase","TERA_HUMAN"
-0.327449999999997,12.1216,-9.78346100987332,2.03816307003147e-05,0.00244283542103993,3.47074748044181,"SH3G1_HUMAN",17,-9.75733433629227,1.32757229274382e-05,0.00125830381823457,-0.327449999999997,"Non-significant",2.90021448555832,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
-0.235100000000003,11.63215,-7.79150107590237,9.2567963115429e-05,0.00529104685445636,1.89521256526361,"MYO1D_HUMAN",58,-9.74939610697853,1.33535535723845e-05,0.00125830381823457,-0.235100000000003,"Non-significant",2.90021448555832,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
-0.403024999999998,11.4385125,-9.3005864425731,2.86600264144235e-05,0.00279708210173147,3.11977077358736,"CASP1_HUMAN",20,-9.65396554998578,1.43303484372087e-05,0.00133500223282087,-0.403024999999998,"Non-significant",2.87451800793164,"CASP1","Caspase-1","CASP1_HUMAN"
-0.43805,9.1476575,-9.21478222906588,3.04983737641149e-05,0.00289061646873928,3.055482798298,"PDK1_HUMAN",21,-9.60957058861273,1.48118502162022e-05,0.00135675257255492,-0.43805,"Non-significant",2.8674993462767,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN"
0.168500000000002,16.231025,7.3604474706141,0.000133910826148562,0.00627825934216582,1.50509349253864,"AIFM1_HUMAN",33,9.60208417723552,1.48948196547869e-05,0.00135675257255492,0.168500000000002,"Non-significant",2.8674993462767,"AIFM1","Apoptosis-inducing factor 1, mitochondrial","AIFM1_HUMAN"
