"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.281474999999997,11.5360375,4.42734437639355,0.00252164051487369,0.729885518720676,-1.76653056072363,"VTDB_HUMAN",21,4.69136371839404,0.00199397273650184,0.622363027741779,0.281474999999997,"Non-significant",0.205956215061841,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.1938,13.389525,4.01595044625754,0.00432510424403462,0.73089404312717,-2.07525709282077,"SDCB1_HUMAN",13,4.63966033006032,0.00212291730762706,0.622363027741779,0.1938,"Non-significant",0.205956215061841,"SDCBP","Syntenin-1","SDCB1_HUMAN"
0.312374999999999,9.2571925,4.80776633804563,0.00156564391609067,0.727298500674166,-1.50887929390458,"PDLI3_HUMAN",12,4.63773618122856,0.00212788970866086,0.622363027741779,0.312374999999999,"Non-significant",0.205956215061841,"PDLIM3","PDZ and LIM domain protein 3","PDLI3_HUMAN"
0.287427499999998,7.86638875,4.28025637287637,0.00304931278615387,0.73089404312717,-1.87323150358678,"NHSL1_HUMAN",24,4.62698746757932,0.00215590310240874,0.622363027741779,0.287427499999998,"Non-significant",0.205956215061841,"NHSL1","NHS-like protein 1","NHSL1_HUMAN"
-0.123999999999999,12.75115,-3.29121456404624,0.0118813498675679,0.775755941084945,-2.69823041445098,"ATAD1_HUMAN",18,-4.55038397331183,0.00236768001886097,0.624165675147636,-0.123999999999999,"Non-significant",0.20470011824656,"ATAD1","Outer mitochondrial transmembrane helix translocase","ATAD1_HUMAN"
0.133224999999999,11.9884625,3.60544687144904,0.00759666483259901,0.775755941084945,-2.4157634652583,"EGFR_HUMAN",45,4.54179479655216,0.00239281512353542,0.624165675147636,0.133224999999999,"Non-significant",0.20470011824656,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN"
-0.142125,10.7448375,-3.43500251197164,0.00966637399038733,0.775755941084945,-2.56668073879123,"MRE11_HUMAN",36,-4.48586753020521,0.00256381484631567,0.624165675147636,-0.142125,"Non-significant",0.20470011824656,"MRE11","Double-strand break repair protein MRE11","MRE11_HUMAN"
-0.149800000000001,10.692425,-3.59997819356891,0.00765513893221448,0.775755941084945,-2.42051960979015,"RRFM_HUMAN",8,-4.46576730140435,0.00262850965753205,0.624165675147636,-0.149800000000001,"Non-significant",0.20470011824656,"MRRF","Ribosome-recycling factor, mitochondrial","RRFM_HUMAN"
0.483772499999999,10.20818875,4.47959049133478,0.00235889155596854,0.729885518720676,-1.72959716137316,"ERD21_HUMAN",3,4.43199593116418,0.0027412723483508,0.624165675147636,0.483772499999999,"Non-significant",0.20470011824656,"KDELR1","ER lumen protein-retaining receptor 1","ERD21_HUMAN"
0.262049999999995,17.236875,4.24504540252666,0.00319273817714737,0.73089404312717,-1.89937674432905,"DOPD_HUMAN",14,4.43118125860323,0.00274405721159856,0.624165675147636,0.262049999999995,"Non-significant",0.20470011824656,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN"
0.645705,6.43498,4.42979503990257,0.00251373870507879,0.729885518720676,-1.76478690664061,"FLVC1_HUMAN",4,4.42061360923182,0.00278046371376483,0.624165675147636,0.645705,"Non-significant",0.20470011824656,"FLVCR1","Choline/ethanolamine transporter FLVCR1","FLVC1_HUMAN"
0.243034999999999,8.33974,4.22040657144094,0.00329745531695706,0.73089404312717,-1.91781140946359,"RARR2_HUMAN",5,4.39654982209103,0.00286535530926247,0.624165675147636,0.243034999999999,"Non-significant",0.20470011824656,"RARRES2","Retinoic acid receptor responder protein 2","RARR2_HUMAN"
-0.428434999999999,6.2797375,-5.36619083922057,0.000807565496588703,0.712357454865653,-1.17536853247135,"PHLP1_HUMAN",20,-4.37975478785874,0.0029262846710883,0.624165675147636,-0.428434999999999,"Non-significant",0.20470011824656,"PHLPP1","PH domain leucine-rich repeat-containing protein phosphatase 1","PHLP1_HUMAN"
0.348999999999998,13.75165,4.19217498413021,0.00342205142756733,0.73089404312717,-1.9390758862238,"YBOX1_HUMAN",14,4.37756218657566,0.00293434314680319,0.624165675147636,0.348999999999998,"Non-significant",0.20470011824656,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN"
0.131695000000001,9.3365775,3.34953378550129,0.0109239953902941,0.775755941084945,-2.64441585366976,"MFAP1_HUMAN",15,4.31233941020724,0.00318552083191498,0.631147961624506,0.131695000000001,"Non-significant",0.199868816058121,"MFAP1","Microfibrillar-associated protein 1","MFAP1_HUMAN"
0.252149999999999,10.354,3.99621133969862,0.00444134005707517,0.73089404312717,-2.09088308174329,"SRS10_HUMAN",14,4.29839411457601,0.00324222169196197,0.631147961624506,0.252149999999999,"Non-significant",0.199868816058121,"SRSF10","Serine/arginine-rich splicing factor 10","SRS10_HUMAN"
0.236549999999999,12.0729,4.03954854674286,0.00419044747826681,0.73089404312717,-2.05667496370638,"BID_HUMAN",11,4.28631337674011,0.00329223382798546,0.631147961624506,0.236549999999999,"Non-significant",0.199868816058121,"BID","BH3-interacting domain death agonist","BID_HUMAN"
-0.432685000000005,8.426325,-4.19596573650323,0.00340502817747282,0.73089404312717,-1.93621181929868,"RM33_HUMAN",2,-4.25481349085407,0.00342664741918024,0.631147961624506,-0.432685000000005,"Non-significant",0.199868816058121,"MRPL33","Large ribosomal subunit protein bL33m","RM33_HUMAN"
1.3231175,6.90463625,4.31319072665379,0.00292148623527046,0.73089404312717,-1.84898837007467,"BCL7C_HUMAN",4,4.2529576792353,0.00343475129478389,0.631147961624506,1.3231175,"Non-significant",0.199868816058121,"BCL7C","B-cell CLL/lymphoma 7 protein family member C","BCL7C_HUMAN"
0.212684999999999,9.207385,3.98371786182446,0.0045166529552263,0.73089404312717,-2.10081216245438,"NAGA_HUMAN",13,4.25274788619164,0.00343566872590354,0.631147961624506,0.212684999999999,"Non-significant",0.199868816058121,"AMDHD2","N-acetylglucosamine-6-phosphate deacetylase","NAGA_HUMAN"
0.356537500000002,8.60513375,4.39006436303532,0.00264524419114573,0.73089404312717,-1.79319256285681,"THRSP_HUMAN",5,4.18525338575639,0.00374519609570458,0.644066774567364,0.356537500000002,"Non-significant",0.191069104188657,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN"
0.16065,11.1426,3.67138652100723,0.00692810281812889,0.775755941084945,-2.3588682013947,"APOL3_HUMAN",18,4.18327736283706,0.00375470505812668,0.644066774567364,0.16065,"Non-significant",0.191069104188657,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.363924999999998,11.8413125,4.16192721261952,0.00356124378451167,0.73089404312717,-1.96202742630298,"NOL3_HUMAN",8,4.16436271039103,0.00384706991883941,0.644066774567364,0.363924999999998,"Non-significant",0.191069104188657,"NOL3","Nucleolar protein 3","NOL3_HUMAN"
-0.111825,12.8664625,-2.93754615107853,0.0199514388066783,0.824060576450396,-3.03728227238562,"OPA1_HUMAN",53,-4.13541594406345,0.00399325674314745,0.644066774567364,-0.111825,"Non-significant",0.191069104188657,"OPA1","Dynamin-like GTPase OPA1, mitochondrial","OPA1_HUMAN"
0.166525000000002,11.1309125,3.52197581447414,0.00854378310844686,0.775755941084945,-2.48898186502722,"NADE_HUMAN",23,4.1241535570535,0.00405176105448051,0.644066774567364,0.166525000000002,"Non-significant",0.191069104188657,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
-0.537187500000002,6.69152375,-4.18340260233208,0.0034618013306696,0.73089404312717,-1.94571427178321,"BRM1L_HUMAN",8,-4.11220206909088,0.0041148681861958,0.644066774567364,-0.537187500000002,"Non-significant",0.191069104188657,"BRMS1L","Breast cancer metastasis-suppressor 1-like protein","BRM1L_HUMAN"
0.2593,10.488225,3.83117778397411,0.00555630409010171,0.775755941084945,-2.22448079353976,"TENA_HUMAN",56,4.11038444149759,0.00412455922083739,0.644066774567364,0.2593,"Non-significant",0.191069104188657,"TNC","Tenascin","TENA_HUMAN"
-0.3988175,8.33640875,-3.98629413184653,0.00450101041347054,0.73089404312717,-2.09876222421419,"BL1S6_HUMAN",4,-4.09648511665174,0.00419949340026645,0.644066774567364,-0.3988175,"Non-significant",0.191069104188657,"BLOC1S6","Biogenesis of lysosome-related organelles complex 1 subunit 6","BL1S6_HUMAN"
0.133224999999998,11.8254625,3.16224968197807,0.0143288159251693,0.804304299466274,-2.81940177362096,"PPM1B_HUMAN",23,4.07444800689717,0.00432135652183845,0.644066774567364,0.133224999999998,"Non-significant",0.191069104188657,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN"
0.499422500000001,8.00504875,4.0228440333739,0.00428528976434209,0.73089404312717,-2.06981768209174,"PCDGH_HUMAN",12,4.04996154467461,0.00446129691651448,0.644066774567364,0.499422500000001,"Non-significant",0.191069104188657,"PCDHGB5","Protocadherin gamma-B5","PCDGH_HUMAN"
0.183274999999997,11.0856125,3.44280054589925,0.00955956964964632,0.775755941084945,-2.5596560792385,"COMD8_HUMAN",11,4.04925798887844,0.00446538995220655,0.644066774567364,0.183274999999997,"Non-significant",0.191069104188657,"COMMD8","COMM domain-containing protein 8","COMD8_HUMAN"
-0.253375,10.5992375,-4.09519617357606,0.00389054795523621,0.73089404312717,-2.01328060558276,"GSTP1_HUMAN",10,-4.04069895873993,0.0045155118608515,0.644066774567364,-0.253375,"Non-significant",0.191069104188657,"GSTP1","Glutathione S-transferase P","GSTP1_HUMAN"
-0.318565,7.8785925,-5.62869188724394,0.000600394514498799,0.693284122956256,-1.03537093474843,"BRD8_HUMAN",22,-4.02003424614113,0.00463906575260315,0.644066774567364,-0.318565,"Non-significant",0.191069104188657,"BRD8","Bromodomain-containing protein 8","BRD8_HUMAN"
0.138249999999996,12.1516,3.66331301968154,0.00700645703835558,0.775755941084945,-2.36578931561524,"TENS1_HUMAN",76,4.01890221692882,0.00464593954703879,0.644066774567364,0.138249999999996,"Non-significant",0.191069104188657,"TNS1","Tensin-1","TENS1_HUMAN"
0.236349999999998,11.67945,5.06958462278567,0.00114162944426505,0.712357454865653,-1.34619096764331,"DPYD_HUMAN",55,3.98702371246078,0.00484412861153764,0.644066774567364,0.236349999999998,"Non-significant",0.191069104188657,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.890417500000002,6.26239375,-4.02820779913919,0.0042545853426822,0.73089404312717,-2.06559172859623,"RIF1_HUMAN",7,-3.98626628665953,0.00484894792226468,0.644066774567364,-0.890417500000002,"Non-significant",0.191069104188657,"RIF1","Telomere-associated protein RIF1","RIF1_HUMAN"
-0.153525,10.9869625,-3.19496254176804,0.0136613025680538,0.794133004093476,-2.78838801259407,"MP2K4_HUMAN",18,-3.96504049112256,0.00498614355807959,0.644066774567364,-0.153525,"Non-significant",0.191069104188657,"MAP2K4","Dual specificity mitogen-activated protein kinase kinase 4","MP2K4_HUMAN"
-0.772215000000002,8.1496825,-3.99106827157955,0.00447217758498094,0.73089404312717,-2.09496683437083,"ZMYM2_HUMAN",20,-3.96469505432081,0.00498841091595459,0.644066774567364,-0.772215000000002,"Non-significant",0.191069104188657,"ZMYM2","Zinc finger MYM-type protein 2","ZMYM2_HUMAN"
-0.13983,8.726605,-3.12610421277372,0.0151066246264583,0.810272213137336,-2.85388480976791,"CAMLG_HUMAN",11,-3.9599085343414,0.00501994393142941,0.644066774567364,-0.13983,"Non-significant",0.191069104188657,"CAMLG","Guided entry of tail-anchored proteins factor CAMLG","CAMLG_HUMAN"
-0.118925000000003,15.0648875,-2.92396890751768,0.0203580882858808,0.824060576450396,-3.05070531992741,"HNRPM_HUMAN",50,-3.93272710638063,0.0052031666690538,0.657143690405654,-0.118925000000003,"Non-significant",0.182339657643892,"HNRNPM","Heterogeneous nuclear ribonucleoprotein M","HNRPM_HUMAN"
0.184150000000002,14.019675,3.39643937376681,0.0102135768768574,0.775755941084945,-2.60158650513911,"UB2L3_HUMAN",8,3.91898457731885,0.0052985537083808,0.658895532689877,0.184150000000002,"Non-significant",0.181183436958022,"UBE2L3","Ubiquitin-conjugating enzyme E2 L3","UB2L3_HUMAN"
0.320524999999998,11.7208875,3.72433343201352,0.00643700864359774,0.775755941084945,-2.31379092187521,"IFM3_HUMAN",3,3.86205170679366,0.00571442640839011,0.678079538615322,0.320524999999998,"Non-significant",0.168719360475564,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.215200000000001,10.331025,3.64367323196413,0.00720106255984759,0.775755941084945,-2.38267827376093,"LEGL_HUMAN",9,3.86076528147808,0.00572422292977158,0.678079538615322,0.215200000000001,"Non-significant",0.168719360475564,"LGALSL","Galectin-related protein","LEGL_HUMAN"
0.115874999999997,12.9339875,2.86538571507733,0.0222145768386057,0.824075645406856,-3.10893866766687,"KFA_HUMAN",16,3.8595214691353,0.00573371224880261,0.678079538615322,0.115874999999997,"Non-significant",0.168719360475564,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.304262500000004,8.30858625,4.6924559168576,0.00180493784521291,0.727298500674166,-1.58425020279357,"NDUC1_HUMAN",2,3.82447207812872,0.00600824395862384,0.678079538615322,0.304262500000004,"Non-significant",0.168719360475564,"NDUFC1","NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial","NDUC1_HUMAN"
-0.444065000000001,7.96107,-3.91583185990933,0.00495076903912829,0.775755941084945,-2.15529211740221,"SEGN_HUMAN",17,-3.82227519995468,0.00602591936475061,0.678079538615322,-0.444065000000001,"Non-significant",0.168719360475564,"SCGN","Secretagogin","SEGN_HUMAN"
0.2131525,9.32692625,3.85669045401212,0.00536580650930902,0.775755941084945,-2.20348260694928,"RFIP1_HUMAN",29,3.81012421815406,0.00612470478323242,0.678079538615322,0.2131525,"Non-significant",0.168719360475564,"RAB11FIP1","Rab11 family-interacting protein 1","RFIP1_HUMAN"
0.934075000000002,10.0388625,3.85224273382492,0.0053985031682007,0.775755941084945,-2.20713420734755,"MYH16_HUMAN",2,3.80559950438186,0.00616193669959424,0.678079538615322,0.934075000000002,"Non-significant",0.168719360475564,"MYH16","Putative uncharacterized protein MYH16","MYH16_HUMAN"
0.0985499999999977,11.674675,2.52249685845284,0.0372383489020237,0.877067775467174,-3.45876296447206,"SMAP_HUMAN",8,3.77502622717358,0.00642002072530235,0.678079538615322,0.0985499999999977,"Non-significant",0.168719360475564,"SMAP","Small acidic protein","SMAP_HUMAN"
-0.231205000000001,7.806475,-3.46284527200637,0.00929076611776356,0.775755941084945,-2.54165170277539,"WDR41_HUMAN",13,-3.77343518313981,0.00643376785286535,0.678079538615322,-0.231205000000001,"Non-significant",0.168719360475564,"WDR41","WD repeat-containing protein 41","WDR41_HUMAN"
-0.497060000000001,5.9239525,-3.74518233940071,0.00625401604252763,0.775755941084945,-2.29618970851896,"OTUB2_HUMAN",7,-3.75839275062211,0.00656532379985582,0.678079538615322,-0.497060000000001,"Non-significant",0.168719360475564,"OTUB2","Ubiquitin thioesterase OTUB2","OTUB2_HUMAN"
0.1854625,9.60828625,3.41311921970725,0.00997294695843434,0.775755941084945,-2.58645453722478,"FMO1_HUMAN",22,3.75533089298428,0.00659245637174105,0.678079538615322,0.1854625,"Non-significant",0.168719360475564,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
-0.108750000000004,12.1381,-2.75849784010138,0.0260704879607368,0.833847941553097,-3.21644323734564,"LIMS1_HUMAN",17,-3.75175779313261,0.00662427266026105,0.678079538615322,-0.108750000000004,"Non-significant",0.168719360475564,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN"
0.1879025,9.04331125,3.30086237612386,0.0117170144850449,0.775755941084945,-2.68928505877519,"P4HTM_HUMAN",15,3.74592750893416,0.00667654473185012,0.678079538615322,0.1879025,"Non-significant",0.168719360475564,"P4HTM","Transmembrane prolyl 4-hydroxylase","P4HTM_HUMAN"
-1.38032,5.99866,-3.82785245095987,0.0055816659292844,0.775755941084945,-2.22722701361007,"SYPL2_HUMAN",3,-3.74101178447308,0.00672096365894544,0.678079538615322,-1.38032,"Non-significant",0.168719360475564,"SYPL2","Synaptophysin-like protein 2","SYPL2_HUMAN"
0.147250000000001,15.84905,3.49307086480153,0.00890058031384734,0.775755941084945,-2.51464593183731,"TKFC_HUMAN",40,3.74099221404036,0.00672114113609209,0.678079538615322,0.147250000000001,"Non-significant",0.168719360475564,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
0.3358775,7.68729375,3.6325916570065,0.00731341985316833,0.775755941084945,-2.39224051999593,"S40A1_HUMAN",5,3.73288972114688,0.00679505661608822,0.678079538615322,0.3358775,"Non-significant",0.168719360475564,"SLC40A1","Ferroportin","S40A1_HUMAN"
0.108799999999999,15.143325,2.67321251003307,0.0296422384761994,0.833847941553097,-3.30328998563809,"ACOHC_HUMAN",48,3.72355259730037,0.00688132594208981,0.678314116950145,0.108799999999999,"Non-significant",0.168569144383082,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.479865,8.112055,3.66168844725799,0.0070223383651284,0.775755941084945,-2.36718352168997,"PP13G_HUMAN",8,3.68411865453738,0.00725893963003714,0.696930650068582,0.479865,"Non-significant",0.156810435375428,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
0.4854875,7.17221125,3.68315639421048,0.00681555580929571,0.775755941084945,-2.3488008703544,"IMP2L_HUMAN",3,3.67735312242112,0.00732594425606044,0.696930650068582,0.4854875,"Non-significant",0.156810435375428,"IMMP2L","Mitochondrial inner membrane protease subunit 2","IMP2L_HUMAN"
0.683425000000003,11.6200625,3.70481998687133,0.00661350302692747,0.775755941084945,-2.33034095175114,"HMGN3_HUMAN",4,3.6770611053549,0.00732885132448713,0.696930650068582,0.683425000000003,"Non-significant",0.156810435375428,"HMGN3","High mobility group nucleosome-binding domain-containing protein 3","HMGN3_HUMAN"
-0.270425000000001,10.5451875,-3.50012596659447,0.00881204859061996,0.775755941084945,-2.5083672461379,"LIMS2_HUMAN",9,-3.65486468439853,0.00755350393004365,0.698098220068662,-0.270425000000001,"Non-significant",0.156083469306806,"LIMS2","LIM and senescent cell antigen-like-containing domain protein 2","LIMS2_HUMAN"
-0.0909500000000012,13.341475,-2.44158393325732,0.0421117583397329,0.890525451648435,-3.54310056609851,"AHSA1_HUMAN",23,-3.63492006205238,0.00776170712890148,0.698098220068662,-0.0909500000000012,"Non-significant",0.156083469306806,"AHSA1","Activator of 90 kDa heat shock protein ATPase homolog 1","AHSA1_HUMAN"
0.354839999999999,6.42866,3.53302885281735,0.00841141522211741,0.775755941084945,-2.47921006116456,"SVEP1_HUMAN",15,3.62885242595668,0.00782626834479456,0.698098220068662,0.354839999999999,"Non-significant",0.156083469306806,"SVEP1","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1","SVEP1_HUMAN"
-0.7609225,5.58553375,-3.72363303120873,0.00644325522993963,0.775755941084945,-2.31438368084393,"YPEL2_HUMAN",4,-3.62439604627329,0.00787405386437401,0.698098220068662,-0.7609225,"Non-significant",0.156083469306806,"YPEL2","Protein yippee-like 2","YPEL2_HUMAN"
0.200175000000002,10.5056125,3.36225767268342,0.0107262293979176,0.775755941084945,-2.63275753836779,"DEMA_HUMAN",19,3.60466045875994,0.00808948805122836,0.698098220068662,0.200175000000002,"Non-significant",0.156083469306806,"DMTN","Dematin","DEMA_HUMAN"
0.383482499999999,8.16121875,3.53474897487092,0.00839101355284441,0.775755941084945,-2.47769142119882,"WLS_HUMAN",8,3.59903364367344,0.00815206720137582,0.698098220068662,0.383482499999999,"Non-significant",0.156083469306806,"WLS","Protein wntless homolog","WLS_HUMAN"
0.192097499999999,8.65094875,4.27751261824027,0.00306023336872823,0.73089404312717,-1.87526041398268,"RUSD2_HUMAN",17,3.59623658175983,0.00818336875906011,0.698098220068662,0.192097499999999,"Non-significant",0.156083469306806,"RPUSD2","Pseudouridylate synthase RPUSD2","RUSD2_HUMAN"
-0.155999999999995,16.8971,-3.0457513750984,0.0169996203944079,0.824060576450396,-2.93133257775636,"TBB5_HUMAN",5,-3.5900316525147,0.00825327016922889,0.698098220068662,-0.155999999999995,"Non-significant",0.156083469306806,"TUBB","Tubulin beta chain","TBB5_HUMAN"
-0.237055000000002,10.1270975,-3.37649993539042,0.0105093729824415,0.775755941084945,-2.61974342398319,"PGK2_HUMAN",5,-3.58553766830083,0.0083042981983084,0.698098220068662,-0.237055000000002,"Non-significant",0.156083469306806,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN"
