"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","DM_vs_B2"
0.681524999999995,12.3760428571429,13.2675653781692,7.84881184760706e-06,0.00290287114342047,4.54004130868962,"RIR2B_HUMAN",23,-14.2017911897497,2.63607727758637e-06,0.00102907435817395,-0.681524999999995,"Up in B2",2.98755324314049,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN",0.681524999999995
0.79515833333333,11.5922428571429,13.4456128971905,7.23605200497678e-06,0.00290287114342047,4.61785482620448,"DDB2_HUMAN",18,-13.893366064644,3.04708274626246e-06,0.00111095212288938,-0.79515833333333,"Up in B2",2.9543046568224,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN",0.79515833333333
0.244291666666664,12.6949285714286,7.93228992840354,0.000168568830514256,0.0196522613502722,1.41429978167989,"LRP1_HUMAN",189,-13.8457532973577,3.11684542894067e-06,0.00111095212288938,-0.244291666666664,"Non-significant",2.9543046568224,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN",0.244291666666664
0.419361666666667,9.38882857142857,12.3584562215453,1.20860170434044e-05,0.00381025323783923,4.12141200474059,"SIN1_HUMAN",21,-13.3591772468937,3.94495677039596e-06,0.00134753148348775,-0.419361666666667,"Non-significant",2.87046107924306,"MAPKAP1","Target of rapamycin complex 2 subunit MAPKAP1","SIN1_HUMAN",0.419361666666667
2.7922225,7.79577571428571,12.8298118589928,9.62779227762771e-06,0.00315714564367968,4.3430337603217,"CLC11_HUMAN",7,-12.9395809159237,4.86543971972106e-06,0.00159547499289093,-2.7922225,"Up in B2",2.79710999844922,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN",2.7922225
0.357924999999998,11.9503285714286,10.6099477351488,3.03329094352108e-05,0.00647818444859725,3.20209685503544,"A0AAG2UXZ5_HUMAN;COIA1_HUMAN",30,-12.7963951286875,5.23399812309481e-06,0.00165031986973582,-0.357924999999998,"Non-significant",2.7824318714239,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN;COIA1_HUMAN",0.357924999999998
0.43735833333333,12.9303857142857,10.1978057141827,3.8445471104801e-05,0.00732967377016649,2.9601421357546,"CO4B_HUMAN",83,-12.639786018103,5.67411039179199e-06,0.00171581243978369,-0.43735833333333,"Non-significant",2.76553018782701,"C4B_2","Complement C4-B","CO4B_HUMAN",0.43735833333333
-0.725483333333337,10.7700714285714,-12.2821040622372,1.25490165188655e-05,0.00381025323783923,4.08454517443097,"RCN2_HUMAN",17,12.5776576311836,5.86030108733148e-06,0.00171581243978369,0.725483333333337,"Up in DM",2.76553018782701,"RCN2","Reticulocalbin-2","RCN2_HUMAN",-0.725483333333337
1.78708333333333,9.01580714285714,11.6587740177148,1.72002476838682e-05,0.00470025435041171,3.77292542961985,"PGBM_HUMAN",106,-12.2762911985646,6.86848622233582e-06,0.00194165000174859,-1.78708333333333,"Up in B2",2.71182905249612,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN",1.78708333333333
0.467808333333334,13.4053857142857,10.5386486377943,3.15834126044177e-05,0.00647818444859725,3.16099146333036,"ADRO_HUMAN",35,-12.0940656235485,7.5737332627095e-06,0.00206964884292308,-0.467808333333334,"Non-significant",2.68410333498649,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN",0.467808333333334
0.737933333333331,11.4716428571429,10.8068971249093,2.71643981527493e-05,0.00642538152997081,3.31405664353948,"CO5_HUMAN",67,-11.9140955655996,8.35249157599832e-06,0.00220882986903336,-0.737933333333331,"Up in B2",2.65583773355611,"C5","Complement C5","CO5_HUMAN",0.737933333333331
0.492961666666664,9.65112571428571,10.7954452261592,2.73378452444598e-05,0.00642538152997081,3.30760953239333,"BCAM_HUMAN",25,-11.8082570401967,8.85298935740251e-06,0.00224582629330213,-0.492961666666664,"Non-significant",2.64862383791329,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN",0.492961666666664
-1.32414166666667,11.3299142857143,-14.5453593535829,4.47463888210077e-06,0.00244553930369747,5.07088856158652,"NUA4L_HUMAN",5,11.7703934184061,9.04028637216032e-06,0.00224582629330213,1.32414166666667,"Up in DM",2.64862383791329,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN",-1.32414166666667
3.39852,7.52956142857143,12.1347041953033,1.3501968065739e-05,0.0039531833643903,4.01258544554839,"EVPL_HUMAN",2,-11.5548746309126,1.01965048349854e-05,0.00245855725403559,-3.39852,"Up in B2",2.60931967355556,"EVPL","Envoplakin","EVPL_HUMAN",3.39852
3.00170333333333,7.47261571428571,11.1393550551092,2.26410140695227e-05,0.00580034479193584,3.49792029006952,"HMCN1_HUMAN",9,-11.4530253242414,1.08009912794672e-05,0.00251450274604291,-3.00170333333333,"Up in B2",2.59954788575766,"HMCN1","Hemicentin-1","HMCN1_HUMAN",3.00170333333333
2.403455,6.65941285714286,13.1873828308838,8.14418593543191e-06,0.00290287114342047,4.50456801464478,"OMD_HUMAN",2,-11.3674762453624,1.13404502746951e-05,0.00251450274604291,-2.403455,"Up in B2",2.59954788575766,"OMD","Osteomodulin","OMD_HUMAN",2.403455
-0.446449166666667,9.89235285714286,-10.5613517451869,3.11788949651194e-05,0.00647818444859725,3.17411378719891,"FMO1_HUMAN",22,11.3662050078195,1.13486949992178e-05,0.00251450274604291,0.446449166666667,"Non-significant",2.59954788575766,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN",-0.446449166666667
2.0266,6.93133714285714,10.4938854312258,3.23988243952778e-05,0.00647818444859725,3.13502619363083,"CNTN1_HUMAN",20,-10.9215610189011,1.47015442426659e-05,0.00317166472898355,-2.0266,"Up in B2",2.49871272742253,"CNTN1","Contactin-1","CNTN1_HUMAN",2.0266
-0.267175000000003,12.3352285714286,-7.74617202243582,0.00019332739317497,0.0217109310855946,1.26837367670756,"TENS1_HUMAN",76,10.8371861065097,1.54583211918052e-05,0.00324941838795946,0.267175000000003,"Non-significant",2.48819436625314,"TNS1","Tensin-1","TENS1_HUMAN",-0.267175000000003
0.296574999999997,15.1337714285714,7.91907902042945,0.000170201336407578,0.0196522613502722,1.40404883143025,"CO3_HUMAN",111,-10.7299166868027,1.64853897117525e-05,0.00337868062142368,-0.296574999999997,"Non-significant",2.47125285910075,"C3","Complement C3","CO3_HUMAN",0.296574999999997
0.780429999999996,10.57118,9.84054151172422,4.7549694424296e-05,0.00812109156021622,2.74159180290075,"TRFL_HUMAN",33,-10.5147274782464,1.8789248732981e-05,0.00375693319787752,-0.780429999999996,"Up in B2",2.42516652706893,"LTF","Lactotransferrin","TRFL_HUMAN",0.780429999999996
3.06273083333333,7.72746857142857,10.0295509425959,4.24568586330685e-05,0.00760780693450938,2.85826504283911,"MATN3_HUMAN",18,-10.4289135587056,1.98087086244507e-05,0.00386647126912492,-3.06273083333333,"Up in B2",2.41268521261819,"MATN3","Matrilin-3","MATN3_HUMAN",3.06273083333333
0.677249166666664,8.96550285714286,9.95986189917467,4.42578996598082e-05,0.00771970768959804,2.81552473050211,"MASP1_HUMAN",18,-10.3078491029616,2.13559211005606e-05,0.00407153119028828,-0.677249166666664,"Up in B2",2.39024223391101,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN",0.677249166666664
2.42164166666666,8.10418857142857,10.0204049273457,4.26883531333779e-05,0.00760780693450938,2.85267412297614,"MIME_HUMAN",7,-10.1636372489943,2.33816875799593e-05,0.00435643351773878,-2.42164166666666,"Up in B2",2.36086890922075,"OGN","Mimecan","MIME_HUMAN",2.42164166666666
-0.367691666666667,10.5060571428571,-10.054651034928,4.18289354581305e-05,0.00760780693450938,2.87358029879594,"T23O_HUMAN",17,10.0524872273636,2.50929330350651e-05,0.00457137477825474,0.367691666666667,"Non-significant",2.3399531721791,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN",-0.367691666666667
0.710220833333333,9.57826714285714,10.5000071738404,3.22858918888205e-05,0.00647818444859725,3.13858441151692,"B4GA1_HUMAN",11,-9.91037173864541,2.74925488412704e-05,0.00489965033479858,-0.710220833333333,"Up in B2",2.30983491243803,"B4GAT1","Beta-1,4-glucuronyltransferase 1","B4GA1_HUMAN",0.710220833333333
0.326799999999992,14.2474428571429,8.1164057997203,0.000147586384175094,0.0188314639311675,1.55549575051117,"VIME_HUMAN",46,-9.86745452582077,2.8267803985279e-05,0.00493062674619824,-0.326799999999992,"Non-significant",2.30709787278867,"VIM","Vimentin","VIME_HUMAN",0.326799999999992
-0.964317500000003,8.27214142857143,-11.1891267095182,2.204141881616e-05,0.00580034479193584,3.5249073127567,"POMP_HUMAN",7,9.81865451808347,2.91797238108379e-05,0.00498365366252603,0.964317500000003,"Up in DM",2.30245214646127,"POMP","Proteasome maturation protein","POMP_HUMAN",-0.964317500000003
5.50235666666666,8.65049714285714,9.34681025634985,6.45292157689005e-05,0.0107961328749683,2.42518435032226,"GPC3_HUMAN",10,-9.70337694490515,3.14699737388823e-05,0.00524294165862195,-5.50235666666666,"Up in B2",2.28042497491636,"GPC3","Glypican-3","GPC3_HUMAN",5.50235666666666
0.313783333333333,13.6050714285714,7.48527521200162,0.000235375356750114,0.0221793928119246,1.05821295283624,"APOB_HUMAN",239,-9.67914811514672,3.19769557125028e-05,0.00524294165862195,-0.313783333333333,"Non-significant",2.28042497491636,"APOB","Apolipoprotein B-100","APOB_HUMAN",0.313783333333333
-0.374000000000004,10.3671857142857,-8.71311193679314,9.75694988866835e-05,0.0145431773067824,1.99263450128939,"ANGL3_HUMAN",22,9.3671420648657,3.94100849467393e-05,0.00633148606583515,0.374000000000004,"Non-significant",2.19849434457252,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN",-0.374000000000004
-0.230241666666668,12.7971,-7.53330736697709,0.000226904296401775,0.0220176827403457,1.09740691049216,"PURA1_HUMAN",29,9.33941596979758,4.01606825351827e-05,0.00633148606583515,0.230241666666668,"Non-significant",2.19849434457252,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN",-0.230241666666668
0.702059999999998,8.20758714285714,14.6720390517554,4.24307337240603e-06,0.00244553930369747,5.12019594467231,"MT21D_HUMAN",6,-9.21455328257834,4.37487618527131e-05,0.00676702546544419,-0.702059999999998,"Up in B2",2.16960218919097,"VCPKMT","Protein N-lysine methyltransferase METTL21D","MT21D_HUMAN",0.702059999999998
-1.66445916666667,6.56143714285714,-8.75280937435248,9.500287704979e-05,0.0144228441861885,2.02065613738842,"SMC5_HUMAN",19,9.10430417349194,4.72222381986516e-05,0.00716903534726937,1.66445916666667,"Up in DM",2.14453927829911,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN",-1.66445916666667
-0.41496666666667,14.3162428571429,-7.93872420259081,0.000167780230693084,0.0196522613502722,1.41928656899786,"PLOD2_HUMAN",38,8.89831395715228,5.45864460486438e-05,0.00813635790375967,0.41496666666667,"Non-significant",2.08956995583148,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN",-0.41496666666667
-0.291675000000007,14.5901285714286,-8.22626133183083,0.000136498068596357,0.0180485671992409,1.63828518036474,"APOL2_HUMAN",21,8.86254961734483,5.59938086257954e-05,0.00819709362704055,0.291675000000007,"Non-significant",2.08634010438211,"APOL2","Apolipoprotein L2","APOL2_HUMAN",-0.291675000000007
0.44117333333333,10.1975757142857,9.19815197214421,7.0941211145072e-05,0.0115557521620495,2.32647404761228,"SIL1_HUMAN",14,-8.83179473708302,5.72370741782891e-05,0.00823209708971252,-0.44117333333333,"Non-significant",2.08448951612734,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN",0.44117333333333
-0.789750000000002,10.7005142857143,-8.94325339622362,8.37186691379846e-05,0.0129495405583622,2.15332989669297,"CNBP_HUMAN",11,8.76682029064399,5.99681701640008e-05,0.00847619067249101,0.789750000000002,"Up in DM",2.07179928236718,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN",-0.789750000000002
-0.352058333333332,18.3533571428571,-7.97393211977097,0.000163539179284655,0.0196522613502722,1.44650615753256,"LDHA_HUMAN",24,8.69248625746009,6.3275921307273e-05,0.0087858663896038,0.352058333333332,"Non-significant",2.05621540552085,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN",-0.352058333333332
-0.347491666666677,17.1682,-7.52345135219439,0.000228613695583491,0.0220176827403457,1.08938318810507,"CNDP2_HUMAN",40,8.67030995978426,6.43025107802181e-05,0.0087858663896038,0.347491666666677,"Non-significant",2.05621540552085,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN",-0.347491666666677
0.870392499999996,9.68854714285714,8.10017919843794,0.000149310216580372,0.0188314639311675,1.54317559376049,"PTPRF_HUMAN",57,-8.60683728427443,6.73469160295176e-05,0.00905098389524566,-0.870392499999996,"Up in B2",2.04330420786108,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN",0.870392499999996
0.191849999999997,11.4284285714286,6.28307424120248,0.00063074442663739,0.0399884467621353,-0.00314827690769892,"S12A4_HUMAN",38,-8.48807707405073,7.34933069039708e-05,0.00971771177417343,-0.191849999999997,"Non-significant",2.01243598618908,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN",0.191849999999997
0.430783333333327,12.1311285714286,8.41981030052386,0.000119204668136805,0.0162873311564254,1.78156924863904,"TNR6_HUMAN",16,-8.45795402002909,7.51519419959856e-05,0.00977929556322365,-0.430783333333327,"Non-significant",2.00969242783236,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN",0.430783333333327
0.450999999999995,13.5312142857143,7.57806913623056,0.000219322691124548,0.0220176827403457,1.13372615246178,"ITIH2_HUMAN",47,-8.42237391239694,7.71660429064032e-05,0.00988448780854209,-0.450999999999995,"Non-significant",2.00504582990994,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN",0.450999999999995
0.426519999999996,9.38180571428571,8.49178633348552,0.000113425271365602,0.0157603453331391,1.83403125568015,"TRI22_HUMAN",15,-8.37326977319193,8.00471165996816e-05,0.0100957886443722,-0.426519999999996,"Non-significant",1.99585974997234,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN",0.426519999999996
-0.390591666666671,14.4152714285714,-8.38572311893345,0.000122059129811543,0.016403946658935,1.75656965103992,"NDRG1_HUMAN",15,8.20139004527437,9.11372186550992e-05,0.0113203472505228,0.390591666666671,"Non-significant",1.9461402510035,"NDRG1","Protein NDRG1","NDRG1_HUMAN",-0.390591666666671
-0.286741666666668,12.2066142857143,-8.18750498828805,0.000140297199668022,0.018256451474261,1.60920015755237,"LIMS1_HUMAN",17,8.15780027911464,9.4220204727739e-05,0.0115286154978807,0.286741666666668,"Non-significant",1.93822284515404,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN",-0.286741666666668
-0.194308333333339,12.0762,-6.04347832633106,0.000781066891362157,0.0420337882667377,-0.234765526035755,"AMPD2_HUMAN",42,8.09232693243859,9.90758215121997e-05,0.0119444644817208,0.194308333333339,"Non-significant",1.9228333166422,"AMPD2","AMP deaminase 2","AMPD2_HUMAN",-0.194308333333339
2.539735,6.55778714285714,8.02456504937197,0.000157653576308856,0.0192902092325373,1.48545109087673,"S23A2_HUMAN",4,-8.05127149674092,0.00010226514106141,0.0121502844408905,-2.539735,"Up in B2",1.9154135550152,"SLC23A2","Solute carrier family 23 member 2","S23A2_HUMAN",2.539735
-0.266258333333337,11.0192857142857,-6.54407028785819,0.000503204805858539,0.0358594057783669,0.241159705691768,"KANK1_HUMAN",51,8.00805191186755,0.000105748976718352,0.0123847158733865,0.266258333333337,"Non-significant",1.90711395242379,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN",-0.266258333333337
-0.223375000000004,11.8933571428571,-6.10988493943005,0.000735673028608313,0.0418822742259094,-0.169849704175678,"DPYD_HUMAN",55,7.91941431411359,0.000113323124742657,0.0130848306569057,0.223375000000004,"Non-significant",1.88323189360089,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN",-0.223375000000004
0.204541666666662,12.4249142857143,6.01043622569929,0.000804833878441451,0.0423377607452179,-0.267274733232285,"SAFB1_HUMAN",45,-7.87833128367965,0.000117040882380913,0.013293697331935,-0.204541666666662,"Non-significant",1.87635421337344,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN",0.204541666666662
-0.368933333333342,19.1281142857143,-6.88565608688834,0.000378305996021287,0.029536691003643,0.548876811929201,"K2C8_HUMAN",55,7.84106591479431,0.000120533079744633,0.013293697331935,0.368933333333342,"Non-significant",1.87635421337344,"KRT8","Keratin, type II cytoskeletal 8","K2C8_HUMAN",-0.368933333333342
1.59963,6.41199428571429,7.71804541565506,0.000197420119791299,0.021870947865528,1.24603521903775,"CO6A2_HUMAN",8,-7.82413326980838,0.000122158764691094,0.013293697331935,-1.59963,"Up in B2",1.87635421337344,"COL6A2","Collagen alpha-2(VI) chain","CO6A2_HUMAN",1.59963
-0.176216666666669,16.4914714285714,-5.72639509838231,0.00104675622337528,0.0469270307851165,-0.552575713234383,"PGM1_HUMAN",40,7.80620877339529,0.000123906801979469,0.013293697331935,0.176216666666669,"Non-significant",1.87635421337344,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN",-0.176216666666669
-0.247725000000004,12.8758428571429,-6.34338826280995,0.00059828371399508,0.0394146167353609,0.0540380368141342,"SRBS1_HUMAN",46,7.80250494249435,0.00012427153076314,0.013293697331935,0.247725000000004,"Non-significant",1.87635421337344,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN",-0.247725000000004
-0.143541666666664,11.7418428571429,-4.85461758343492,0.00249500860910718,0.0728451003119389,-1.49742633984846,"PARP4_HUMAN",65,7.79653963950245,0.00012486151433996,0.013293697331935,0.143541666666664,"Non-significant",1.87635421337344,"PARP4","Protein mono-ADP-ribosyltransferase PARP4","PARP4_HUMAN",-0.143541666666664
0.261983333333331,12.5705714285714,7.77566540843639,0.000189139759757796,0.0215356632013113,1.29171634774859,"PCNA_HUMAN",17,-7.72194061186974,0.00013251396238085,0.013927557225618,-0.261983333333331,"Non-significant",1.85612504843348,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN",0.261983333333331
0.481213333333332,7.34925571428571,7.57383759033179,0.000220026874238134,0.0220176827403457,1.13030118657652,"BCL9L_HUMAN",16,-7.6996196726468,0.00013490591916675,0.0139981031483427,-0.481213333333332,"Non-significant",1.85393081060893,"BCL9L","B-cell CLL/lymphoma 9-like protein","BCL9L_HUMAN",0.481213333333332
0.287008333333329,13.2960714285714,6.99395489768206,0.000346399688151861,0.0283079383586485,0.643702043195757,"SERB1_HUMAN",24,-7.68407890434607,0.000136600177100197,0.0139981031483427,-0.287008333333329,"Non-significant",1.85393081060893,"SERBP1","SERPINE1 mRNA-binding protein 1","SERB1_HUMAN",0.287008333333329
1.74310833333333,15.4883285714286,7.33803518515883,0.000263685869096863,0.0242887275826526,0.936619646748878,"FIBG_HUMAN",29,-7.65088668264373,0.000140300117453402,0.0141997575664566,-1.74310833333333,"Up in B2",1.84771907029644,"FGG","Fibrinogen gamma chain","FIBG_HUMAN",1.74310833333333
-0.633730000000002,8.52226857142857,-13.6570971112384,6.57865372262322e-06,0.00283851595884553,4.70860282635769,"FETUA_HUMAN",5,7.58257906334947,0.000148277083880334,0.0147660053541282,0.633730000000002,"Up in DM",1.83073697843909,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN",-0.633730000000002
-0.171058333333335,17.8224857142857,-5.75879527601786,0.00101536009340745,0.0466885775885891,-0.519495341908865,"TBB4B_HUMAN",33,7.57249831596756,0.000149497248645114,0.0147660053541282,0.171058333333335,"Non-significant",1.83073697843909,"TUBB4B","Tubulin beta-4B chain","TBB4B_HUMAN",-0.171058333333335
-0.434841666666671,10.6793857142857,-7.56267613166486,0.00022189672801912,0.0220176827403457,1.12125875888258,"TAGL_HUMAN",15,7.54816553091147,0.000152489580908874,0.0148285714846151,0.434841666666671,"Non-significant",1.82890068486043,"TAGLN","Transgelin","TAGL_HUMAN",-0.434841666666671
1.87111666666666,15.1459428571429,7.22289854763181,0.000288552811294413,0.0262013536566524,0.83999112446191,"FIBA_HUMAN",43,-7.53578751189876,0.000154037750821989,0.0148285714846151,-1.87111666666666,"Up in B2",1.82890068486043,"FGA","Fibrinogen alpha chain","FIBA_HUMAN",1.87111666666666
0.219633333333331,11.8327714285714,6.05081843758701,0.000775896057070464,0.0420337882667377,-0.22756269476315,"FPRP_HUMAN",40,-7.52377604115928,0.000155557105108185,0.0148285714846151,-0.219633333333331,"Non-significant",1.82890068486043,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN",0.219633333333331
