"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.203820000000002,9.741805,5.20878810980733,0.00108823921866938,0.247816253184766,-0.386012276475264,"AGRIN_HUMAN",63,6.23105057423757,0.000293588762927126,0.110868249034692,0.203820000000002,"Non-significant",0.955192811320249,"AGRN","Agrin","AGRIN_HUMAN"
-0.27051,8.89553,-6.32811092557337,0.000331323808093745,0.169762036172032,0.606466095676827,"FRMD8_HUMAN",14,-6.19140547524852,0.000306117586179897,0.110868249034692,-0.27051,"Non-significant",0.955192811320249,"FRMD8","FERM domain-containing protein 8","FRMD8_HUMAN"
0.103075,12.7282375,3.69863786958921,0.00711922788335213,0.451906850461669,-2.06868661554118,"LRP1_HUMAN",189,6.17629507506666,0.000311047783337145,0.110868249034692,0.103075,"Non-significant",0.955192811320249,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.144225,10.7127375,-4.75258548787218,0.00185305706770752,0.310027792674821,-0.851045396145492,"AT2B1_HUMAN",40,-6.06801016416537,0.000349062809516338,0.118351044661388,-0.144225,"Non-significant",0.926827904286028,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","AT2B1_HUMAN"
-0.252555000000003,10.0814975,-5.42696019398283,0.000852295857792138,0.237490817808708,-0.176477079897873,"TRFM_HUMAN",39,-6.03690259626468,0.000360914383573395,0.118351044661388,-0.252555000000003,"Non-significant",0.926827904286028,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.296619999999999,10.07654,-5.58227492023467,0.000718969412471404,0.226696586286176,-0.0322248066042583,"CCN1_HUMAN",22,-5.8719243422127,0.000431696923025297,0.132059546508725,-0.296619999999999,"Non-significant",0.879230198423728,"CCN1","CCN family member 1","CCN1_HUMAN"
0.322547500000002,6.93542875,6.85985702230034,0.000198366155967735,0.169762036172032,1.01125868626923,"POMT1_HUMAN",9,5.84117848222474,0.000446516267891547,0.132059546508725,0.322547500000002,"Non-significant",0.879230198423728,"POMT1","Protein O-mannosyl-transferase 1","POMT1_HUMAN"
-0.217462500000002,8.86978375,-5.29766945255924,0.000984350383356328,0.237490817808708,-0.299664472553869,"FLRT3_HUMAN",27,-5.82794590187377,0.000453066608116753,0.132059546508725,-0.217462500000002,"Non-significant",0.879230198423728,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
1.104675,8.9869375,5.75311967677059,0.000598424323827659,0.204411775280798,0.121843836704905,"HBB_HUMAN",8,5.80019020299108,0.000467153799555137,0.132059546508725,1.104675,"Non-significant",0.879230198423728,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.890075,11.6130625,6.38495553703228,0.000313176091550945,0.169762036172032,0.651656924649135,"SSRG_HUMAN",3,5.626346587276,0.000567189828272454,0.154994073739253,0.890075,"Non-significant",0.809684906936446,"SSR3","Translocon-associated protein subunit gamma","SSRG_HUMAN"
0.475649999999998,11.6003,7.196128416212,0.000145632519238463,0.169762036172032,1.24750319521416,"NUA4L_HUMAN",5,5.48441898919608,0.000666500109256614,0.176257028893088,0.475649999999998,"Non-significant",0.753853554911803,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.18995,9.141505,-5.00964580673316,0.00136794329530004,0.273132588251213,-0.584472768766227,"RBM5_HUMAN",22,-5.39815850907594,0.000736137216611333,0.188589153180616,-0.18995,"Non-significant",0.724483289590588,"RBM5","RNA-binding protein 5","RBM5_HUMAN"
-0.230874999999997,13.2016375,-4.94869538588429,0.00146877196847512,0.273658922671796,-0.646611386453443,"MUC18_HUMAN",27,-5.35575863946467,0.000773272738734072,0.192020354395228,-0.230874999999997,"Non-significant",0.71665273310375,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.3022575,9.63674625,5.33863893761887,0.000940200877312591,0.237490817808708,-0.260320448036136,"PCOC2_HUMAN",14,5.33049584187913,0.000796376195344933,0.192020354395228,0.3022575,"Non-significant",0.71665273310375,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN"
-0.170645,8.566185,-4.60722529915975,0.00220931833699398,0.323428423690654,-1.00704769125212,"DNLI4_HUMAN",31,-5.25748400588273,0.000867527118232658,0.203199637579181,-0.170645,"Non-significant",0.692077070982125,"LIG4","DNA ligase 4","DNLI4_HUMAN"
-0.221060000000001,8.1450025,-4.6678015105697,0.00205243920370451,0.315918877238324,-0.941571442557715,"SHAN2_HUMAN",39,-5.17704855800204,0.000954105398263446,0.21727100152677,-0.221060000000001,"Non-significant",0.662998233722284,"SHANK2","SH3 and multiple ankyrin repeat domains protein 2","SHAN2_HUMAN"
-0.323705000000002,9.19088,-5.08320907057641,0.00125629595512187,0.271029322107607,-0.510350863947038,"NAGPA_HUMAN",15,-5.14712642508483,0.000988700228561636,0.2190639046959,-0.323705000000002,"Non-significant",0.659429175532832,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
0.143599999999999,12.1778,4.13579652763874,0.00399257343992182,0.388912633250413,-1.53941552939463,"PLMN_HUMAN",50,5.09622573094059,0.00105075815546529,0.221567770552528,0.143599999999999,"Non-significant",0.654493412215972,"PLG","Plasminogen","PLMN_HUMAN"
0.349525000000003,10.3921625,5.53939212737351,0.000753306737756469,0.228726245782501,-0.0716506095913854,"SDC4_HUMAN",9,5.08349127068102,0.00106694450482208,0.221567770552528,0.349525000000003,"Non-significant",0.654493412215972,"SDC4","Syndecan-4","SDC4_HUMAN"
-0.344024999999998,9.60305,-4.77881523018674,0.00179576706002327,0.306702049126474,-0.823302198306983,"FIL1L_HUMAN",39,-5.06695211392492,0.00108837676354357,0.221567770552528,-0.344024999999998,"Non-significant",0.654493412215972,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
0.110924999999998,15.3863375,3.76188417230046,0.00653629617486669,0.443107791199002,-1.9900625306212,"ACOHC_HUMAN",48,5.05203774113485,0.00110810912328051,0.221567770552528,0.110924999999998,"Non-significant",0.654493412215972,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.278424999999999,10.1744375,5.29711965322422,0.000984958258782149,0.237490817808708,-0.300194415526029,"A1BG_HUMAN",11,4.97379336345079,0.0012182726936799,0.237795227209233,0.278424999999999,"Non-significant",0.623796866359441,"A1BG","Alpha-1B-glycoprotein","A1BG_HUMAN"
-0.374935000000002,8.4317075,-4.90882843891537,0.00153914703528567,0.280398386561599,-0.687612927065732,"HXK4_HUMAN",13,-4.9267565039556,0.00129024232643028,0.237967761105782,-0.374935000000002,"Non-significant",0.623481875389831,"GCK","Hexokinase-4","HXK4_HUMAN"
0.359905,6.67582,5.14049900653126,0.00117631111778384,0.260632393070053,-0.453285098472848,"KDM1B_HUMAN",10,4.92298379316281,0.00129621353062707,0.237967761105782,0.359905,"Non-significant",0.623481875389831,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN"
0.146300000000002,10.72885,4.07742239214254,0.00430602997509901,0.403225969260232,-1.60813792212158,"CFAH_HUMAN",45,4.90529663319567,0.0013246142206213,0.237967761105782,0.146300000000002,"Non-significant",0.623481875389831,"CFH","Complement factor H","CFAH_HUMAN"
0.158175,10.9842375,4.27439956430512,0.00334351414526398,0.351411909780437,-1.37870435626124,"ITIH4_HUMAN",32,4.89876939300763,0.00133526677370895,0.237967761105782,0.158175,"Non-significant",0.623481875389831,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN"
0.136775,11.1714125,3.95181612846785,0.00507524770401211,0.423753274762974,-1.75807547194114,"PRG4_HUMAN",49,4.86624868070605,0.00138975823516188,0.240577244595483,0.136775,"Non-significant",0.618745453529753,"PRG4","Proteoglycan 4","PRG4_HUMAN"
0.136974999999998,11.2913625,4.35147890758233,0.00303315176855777,0.344290531950019,-1.29083792876716,"NADE_HUMAN",23,4.8553272238442,0.00140860060265714,0.240577244595483,0.136974999999998,"Non-significant",0.618745453529753,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN"
-0.297332500000001,6.90739125,-4.51258813262636,0.00248141994943247,0.327345578342327,-1.11067443951959,"RHG21_HUMAN",42,-4.82498716448443,0.00146242855900041,0.244673251565007,-0.297332500000001,"Non-significant",0.611413506466276,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
0.4170075,8.11512625,5.36338415021499,0.000914599914891427,0.237490817808708,-0.236696027834005,"ZFY21_HUMAN",7,4.80070097336744,0.00150713901771851,0.247110513345127,0.4170075,"Non-significant",0.60710877709632,"ZFYVE21","Zinc finger FYVE domain-containing protein 21","ZFY21_HUMAN"
0.245767500000003,8.11154875,4.8900046969732,0.00157366130777572,0.280453813068378,-0.707070946546629,"HEXD_HUMAN",13,4.76890228254757,0.00156795544547627,0.24854020396045,0.245767500000003,"Non-significant",0.60460334960308,"HEXD","Hexosaminidase D","HEXD_HUMAN"
0.108499999999996,15.494975,3.63092154465713,0.00780615962012589,0.460394939322245,-2.1536087529701,"KPYM_HUMAN",44,4.75930176085498,0.00158684050118722,0.24854020396045,0.108499999999996,"Non-significant",0.60460334960308,"PKM","Pyruvate kinase PKM","KPYM_HUMAN"
0.0938250000000007,12.2738375,3.24121663932587,0.0134318369480468,0.572797176012635,-2.65632345694259,"TENS1_HUMAN",76,4.73915328968361,0.00162728804919954,0.24854020396045,0.0938250000000007,"Non-significant",0.60460334960308,"TNS1","Tensin-1","TENS1_HUMAN"
0.270050000000001,11.899675,5.98603785339003,0.000468722590199708,0.182980371164629,0.324322297420593,"ANGL8_HUMAN",8,4.73433464785922,0.00163712747180585,0.24854020396045,0.270050000000001,"Non-significant",0.60460334960308,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
0.204144999999999,9.892605,5.64665486667893,0.000670634577721862,0.219914490726553,0.0263942716740466,"ARPIN_HUMAN",10,4.63840897418192,0.00184717085495673,0.264391864918955,0.204144999999999,"Non-significant",0.57775191180047,"ARPIN","Arpin","ARPIN_HUMAN"
-0.205364999999999,9.101535,-5.00483836645341,0.00137561209089633,0.273132588251213,-0.589349992533682,"CCNK_HUMAN",12,-4.62941090941366,0.00186833445906092,0.264391864918955,-0.205364999999999,"Non-significant",0.57775191180047,"CCNK","Cyclin-K","CCNK_HUMAN"
-2.38413,6.2600675,-4.53229856397735,0.00242185057441554,0.327345578342327,-1.08895738919258,"PKP1_HUMAN",5,-4.62544890368495,0.00187773696344263,0.264391864918955,-2.38413,"Non-significant",0.57775191180047,"PKP1","Plakophilin-1","PKP1_HUMAN"
-0.257954999999999,10.2017225,-4.58382350745842,0.0022734130289351,0.326972631775613,-1.03252085657167,"TAGL_HUMAN",15,-4.6232750631317,0.00188291778312662,0.264391864918955,-0.257954999999999,"Non-significant",0.57775191180047,"TAGLN","Transgelin","TAGL_HUMAN"
-0.235399999999998,9.2704325,-4.40406063219285,0.00283956954391318,0.344290531950019,-1.23151775039309,"DREB_HUMAN",21,-4.61305356779223,0.00190748824568424,0.264391864918955,-0.235399999999998,"Non-significant",0.57775191180047,"DBN1","Drebrin","DREB_HUMAN"
0.134449999999998,12.09255,4.34298056560851,0.00306577321692503,0.344290531950019,-1.3004725970606,"MPI_HUMAN",19,4.60175865950019,0.00193504658393966,0.264391864918955,0.134449999999998,"Non-significant",0.57775191180047,"MPI","Mannose-6-phosphate isomerase","MPI_HUMAN"
-0.206849999999999,11.672775,-4.30080587107883,0.0032334438739997,0.34945047466249,-1.34848091790492,"PEG10_HUMAN",23,-4.5692912705238,0.00201671134162617,0.27103277997789,-0.206849999999999,"Non-significant",0.566978180333765,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
-0.815525000000001,6.73808,-4.55122011061543,0.00236613857697363,0.327345578342327,-1.06817605002571,"GNB5_HUMAN",7,-4.54114943834979,0.00209054175000088,0.276423568814633,-0.815525000000001,"Non-significant",0.558424930292927,"GNB5","Guanine nucleotide-binding protein subunit beta-5","GNB5_HUMAN"
0.45509,6.446805,5.3652332020548,0.00091271815540558,0.237490817808708,-0.234934918325974,"SC5A3_HUMAN",5,4.5059969876384,0.00218693161770054,0.284578815903318,0.45509,"Non-significant",0.545797432005475,"SLC5A3","Sodium/myo-inositol cotransporter","SC5A3_HUMAN"
0.299750000000001,12.934525,4.55605888552493,0.00235211830821762,0.327345578342327,-1.06287213205916,"FHR3_HUMAN",12,4.48091186597475,0.00225867395652687,0.287901971636965,0.299750000000001,"Non-significant",0.540755360936013,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
2.62798,6.6152925,4.4121592838799,0.00281097500365399,0.344290531950019,-1.22242598454617,"ZCHC9_HUMAN",2,4.47017924312772,0.00229014831195305,0.287901971636965,2.62798,"Non-significant",0.540755360936013,"ZCCHC9","Zinc finger CCHC domain-containing protein 9","ZCHC9_HUMAN"
0.119350000000001,12.551775,3.95992116617496,0.00502134845002102,0.423753274762974,-1.74831590541498,"APOA5_HUMAN",23,4.45500734412722,0.00233545880418823,0.287901971636965,0.119350000000001,"Non-significant",0.540755360936013,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
-0.182500000000001,10.955625,-4.15571418858787,0.00389138144351253,0.388912633250413,-1.51610722629382,"4F2_HUMAN",23,-4.44626771553605,0.00236200182386042,0.287901971636965,-0.182500000000001,"Non-significant",0.540755360936013,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.126275,11.3635375,-3.73885411337835,0.00674236064271803,0.44981776476139,-2.01861397261866,"TFR1_HUMAN",34,-4.43630646210982,0.00239265608959628,0.287901971636965,-0.126275,"Non-significant",0.540755360936013,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
1.2298725,8.88115875,4.48727729724075,0.00256028409612966,0.327956390938608,-1.13866576938555,"KMT2C_HUMAN",3,4.40894391202378,0.00247911064658775,0.287901971636965,1.2298725,"Non-significant",0.540755360936013,"KMT2C","Histone-lysine N-methyltransferase 2C","KMT2C_HUMAN"
0.15025,14.2393,4.1443089212054,0.00394897931337309,0.388912633250413,-1.52944529762711,"ASGR1_HUMAN",20,4.40273845089393,0.00249918655305843,0.287901971636965,0.15025,"Non-significant",0.540755360936013,"ASGR1","Asialoglycoprotein receptor 1","ASGR1_HUMAN"
0.188585,8.3928825,4.6174647784038,0.00218190005815462,0.323428423690654,-0.995933167489642,"OSBL1_HUMAN",13,4.3932478100735,0.0025302335304481,0.287901971636965,0.188585,"Non-significant",0.540755360936013,"OSBPL1A","Oxysterol-binding protein-related protein 1","OSBL1_HUMAN"
0.148525000000003,12.0185125,3.88526614174552,0.00554231581874978,0.424393823593748,-1.83864751045685,"A0AAG2UXZ5_HUMAN;COIA1_HUMAN",30,4.38438886813902,0.00255959281944583,0.287901971636965,0.148525000000003,"Non-significant",0.540755360936013,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN;COIA1_HUMAN"
0.329674999999998,10.7930875,4.28966306997122,0.00327940017730164,0.34945047466249,-1.36121900381743,"INHBE_HUMAN",16,4.38317183521415,0.00256365502921425,0.287901971636965,0.329674999999998,"Non-significant",0.540755360936013,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
0.354459999999998,7.3515625,6.05176805403854,0.000438024077411823,0.182980371164629,0.379920196246458,"ENTR1_HUMAN",5,4.3525013448668,0.00266837652040151,0.295612847489887,0.354459999999998,"Non-significant",0.529276695200364,"ENTR1","Endosome-associated-trafficking regulator 1","ENTR1_HUMAN"
0.480222500000002,7.03884625,4.211452944199,0.00362276855726282,0.375942489018235,-1.45126050428389,"AMOL2_HUMAN",15,4.30624347931421,0.00283521555785497,0.309907961910601,0.480222500000002,"Non-significant",0.508767266066554,"AMOTL2","Angiomotin-like protein 2","AMOL2_HUMAN"
0.759035000000003,8.95882,4.99016552800066,0.00139931308935727,0.273132588251213,-0.604261134510499,"RL37_HUMAN",2,4.2930191166138,0.00288497025312969,0.311090428914489,0.759035000000003,"Non-significant",0.507113350297807,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN"
-0.7167475,6.51906625,-4.31204846174453,0.00318778854803486,0.34945047466249,-1.33565162649428,"SGSM3_HUMAN",7,-4.28301179866246,0.00292325133688469,0.311090428914489,-0.7167475,"Non-significant",0.507113350297807,"SGSM3","Small G protein signaling modulator 3","SGSM3_HUMAN"
-0.063799999999997,15.844175,-2.36303897725092,0.0486752638515275,0.771496825426472,-3.85017309722813,"PLEC_HUMAN",383,-4.26441430326545,0.0029958651855847,0.311090428914489,-0.063799999999997,"Non-significant",0.507113350297807,"PLEC","Plectin","PLEC_HUMAN"
-0.134250000000002,18.867025,-3.54899751922498,0.00873413766382756,0.487091568490193,-2.25735119213835,"K1C18_HUMAN",55,-4.26006786215282,0.003013116582719,0.311090428914489,-0.134250000000002,"Non-significant",0.507113350297807,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
0.517975,13.0543125,4.71438726939866,0.00194011811632579,0.315918877238324,-0.891669728876394,"DEF1_HUMAN",5,4.25440147814384,0.00303576900624044,0.311090428914489,0.517975,"Non-significant",0.507113350297807,"DEFA1B","Neutrophil defensin 1","DEF1_HUMAN"
0.168099999999999,11.374,3.68860305354762,0.00721676950016423,0.451906850461669,-2.08122310120698,"CO5_HUMAN",67,4.22913727111478,0.00313904005732422,0.313116476641725,0.168099999999999,"Non-significant",0.50429407857821,"C5","Complement C5","CO5_HUMAN"
0.199124999999997,13.8394875,3.8471334055561,0.00583079935606405,0.424393823593748,-1.88516357180152,"FIBA_HUMAN",43,4.22896246835802,0.00313976772811933,0.313116476641725,0.199124999999997,"Non-significant",0.50429407857821,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
0.164925000000002,13.1513375,3.82335068035797,0.00601893316337838,0.429071426725008,-1.91430248790292,"C4BPA_HUMAN",30,4.22170936203549,0.0031701229033012,0.313116476641725,0.164925000000002,"Non-significant",0.50429407857821,"C4BPA","C4b-binding protein alpha chain","C4BPA_HUMAN"
-0.374597499999999,7.45503125,-4.11905771080918,0.0040798348938199,0.388912633250413,-1.55905909698853,"TRI13_HUMAN",15,-4.20104252133614,0.00325837502645739,0.315479323774002,-0.374597499999999,"Non-significant",0.501029098749823,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
0.191325000000003,13.0373875,4.06475265923764,0.00437754467725794,0.403225969260232,-1.62313441587395,"IC1_HUMAN",18,4.19813333042042,0.00327101030992805,0.315479323774002,0.191325000000003,"Non-significant",0.501029098749823,"SERPING1","Plasma protease C1 inhibitor","IC1_HUMAN"
0.362200000000001,9.861925,4.6737935359781,0.00203759930237595,0.315918877238324,-0.935130886419522,"MOT4_HUMAN",7,4.18014537509011,0.00335032507701911,0.318556417499944,0.362200000000001,"Non-significant",0.49681364138483,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
0.197849999999999,17.483,3.84412904838349,0.0058542099340569,0.424393823593748,-1.8888391534032,"HPT_HUMAN",33,4.17339388672341,0.00338063043699623,0.318556417499944,0.197849999999999,"Non-significant",0.49681364138483,"HP","Haptoglobin","HPT_HUMAN"
0.132474999999999,12.6872125,4.02778733187791,0.0045936875864869,0.418433898155773,-1.66705230172109,"ST1B1_HUMAN",17,4.10817597258495,0.00368914721160377,0.338775018634895,0.132474999999999,"Non-significant",0.4700886221578,"SULT1B1","Sulfotransferase 1B1","ST1B1_HUMAN"
-0.167159999999999,8.538635,-3.80026414867198,0.00620786133193708,0.436590530144414,-1.9426816924585,"TRI32_HUMAN",25,-4.1067936100146,0.00369600782080437,0.338775018634895,-0.167159999999999,"Non-significant",0.4700886221578,"TRIM32","E3 ubiquitin-protein ligase TRIM32","TRI32_HUMAN"
0.178224999999998,12.2929125,3.69177565338978,0.00718577579126579,0.451906850461669,-2.077257757601,"PCSK6_HUMAN",41,4.0929293840052,0.00376558402145952,0.338775018634895,0.178224999999998,"Non-significant",0.4700886221578,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.179450000000003,10.17685,4.6564224028505,0.00208094893521218,0.315918877238324,-0.953820239847031,"RM28_HUMAN",11,4.09260188710556,0.00376724456708563,0.338775018634895,0.179450000000003,"Non-significant",0.4700886221578,"MRPL28","Large ribosomal subunit protein bL28m","RM28_HUMAN"
-0.229584999999998,7.917985,-3.90876490521212,0.00537227372766048,0.424393823593748,-1.81010886546631,"M4K3_HUMAN",21,-4.08024798917157,0.00383046612550441,0.338775018634895,-0.229584999999998,"Non-significant",0.4700886221578,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","M4K3_HUMAN"
-0.115399999999999,12.6453,-3.22859080569304,0.013674812799676,0.572797176012635,-2.67297996437261,"CING_HUMAN",80,-4.07064313837247,0.00388041212598666,0.338775018634895,-0.115399999999999,"Non-significant",0.4700886221578,"CGN","Cingulin","CING_HUMAN"
-1.9873325,5.39630875,-3.96555027608006,0.00498428030225859,0.423753274762974,-1.74154451747485,"CO6A3_HUMAN",12,-4.06986944427912,0.0038844659370188,0.338775018634895,-1.9873325,"Non-significant",0.4700886221578,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
0.184425000000003,13.6106625,3.69304193379609,0.0071734454059646,0.451906850461669,-2.07567553828854,"FIBB_HUMAN",38,4.05661789728139,0.00395461365146756,0.339325894664029,0.184425000000003,"Non-significant",0.469382997176019,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
-0.116074999999995,11.3693125,-3.29670943563325,0.0124171530612825,0.55254517298617,-2.5833717941717,"MDR1_HUMAN",52,-4.05306275975673,0.0039736650799528,0.339325894664029,-0.116074999999995,"Non-significant",0.469382997176019,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
