"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_C"
-0.3174525,7.95596375,-6.58053129737514,0.000254565922283067,0.186288641315441,0.802679390222464,"ITB2_HUMAN",19,7.37785690497105,0.00014199480367502,0.104340363464108,0.3174525,"Non-significant",0.981547654769276,"ITGB2","Integrin beta-2","ITB2_HUMAN",-0.3174525
0.27051,8.89553,6.33659935996719,0.000323516688574716,0.186288641315441,0.613133171838705,"FRMD8_HUMAN",14,-7.17929401847244,0.000168858424266702,0.108354587956966,-0.27051,"Non-significant",0.965152695029818,"FRMD8","FERM domain-containing protein 8","FRMD8_HUMAN",0.27051
-0.141249999999998,15.250475,-4.96392254445083,0.00142718040306337,0.277310533764787,-0.627113183078173,"CO3_HUMAN",111,7.14361430448256,0.000174268173133807,0.108354587956966,0.141249999999998,"Non-significant",0.965152695029818,"C3","Complement C3","CO3_HUMAN",-0.141249999999998
-0.475649999999998,11.6003,-7.20796632359992,0.000141506170058764,0.186288641315441,1.25259394312492,"NUA4L_HUMAN",5,6.95321845307321,0.000206641535737567,0.118307476616019,0.475649999999998,"Non-significant",0.926987808622474,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN",-0.475649999999998
-0.270050000000001,11.899675,-5.99438645322765,0.000458086334105141,0.19487957045115,0.332377797320548,"ANGL8_HUMAN",8,6.88647471160176,0.000219548700883371,0.118307476616019,0.270050000000001,"Non-significant",0.926987808622474,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN",-0.270050000000001
-0.619272499999998,6.54947125,-6.7006303127319,0.000226776099606604,0.186288641315441,0.892898966424593,"ZN787_HUMAN",8,6.74446919767229,0.0002501352014972,0.126365177106367,0.619272499999998,"Non-significant",0.898372589615029,"ZNF787","Zinc finger protein 787","ZN787_HUMAN",-0.619272499999998
-0.280649999999996,12.281675,-7.14259002052807,0.000150152545550151,0.186288641315441,1.20811978399916,"CERU_HUMAN",44,6.65335438953803,0.000272270304065064,0.129456521632818,0.280649999999996,"Non-significant",0.887876066219428,"CP","Ceruloplasmin","CERU_HUMAN",-0.280649999999996
-0.243174999999999,14.5839125,-6.65199258491275,0.000237600135012013,0.186288641315441,0.856603830322794,"NDRG1_HUMAN",15,6.47864014391687,0.000321138229744594,0.143398388950682,0.243174999999999,"Non-significant",0.843455727843667,"NDRG1","Protein NDRG1","NDRG1_HUMAN",-0.243174999999999
-0.358165000000003,9.35196,-6.00429340709087,0.000453408258150832,0.19487957045115,0.340757225572913,"PERM_HUMAN",27,6.39315011086669,0.000348577416879034,0.143398388950682,0.358165000000003,"Non-significant",0.843455727843667,"MPO","Myeloperoxidase","PERM_HUMAN",-0.358165000000003
0.144225,10.7127375,4.75652187747649,0.00182560699563555,0.31396556054728,-0.842422929827936,"AT2B1_HUMAN",40,-6.36625098468067,0.000357746892073691,0.143398388950682,-0.144225,"Non-significant",0.843455727843667,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","AT2B1_HUMAN",0.144225
-0.189675000000003,11.0359875,-5.0543010012281,0.00128443642446908,0.276718556535072,-0.535693326454187,"SYNE2_HUMAN",160,6.25946730701828,0.000396908627566587,0.143398388950682,0.189675000000003,"Non-significant",0.843455727843667,"SYNE2","Nesprin-2","SYNE2_HUMAN",-0.189675000000003
-0.890075,11.6130625,-6.39654035144945,0.000304823186314896,0.186288641315441,0.660507061215123,"SSRG_HUMAN",3,6.23622649421717,0.000406054219989192,0.143398388950682,0.890075,"Non-significant",0.843455727843667,"SSR3","Translocon-associated protein subunit gamma","SSRG_HUMAN",-0.890075
-0.134449999999998,12.09255,-4.34675325945219,0.00302449455098261,0.354304195008586,-1.29074005664219,"MPI_HUMAN",19,6.19639762150012,0.000422281027600086,0.143398388950682,0.134449999999998,"Non-significant",0.843455727843667,"MPI","Mannose-6-phosphate isomerase","MPI_HUMAN",-0.134449999999998
-0.203820000000002,9.741805,-5.21524950669866,0.00106766482532778,0.254177702941858,-0.376456337818381,"AGRIN_HUMAN",63,6.18709436012375,0.000426175011657961,0.143398388950682,0.203820000000002,"Non-significant",0.843455727843667,"AGRN","Agrin","AGRIN_HUMAN",-0.203820000000002
0.252555000000003,10.0814975,5.4346822684523,0.000834565510808824,0.243773494710909,-0.166593120110333,"TRFM_HUMAN",39,-6.14678269090144,0.000443518461433508,0.143398388950682,-0.252555000000003,"Non-significant",0.843455727843667,"MELTF","Melanotransferrin","TRFM_HUMAN",0.252555000000003
-0.110924999999998,15.3863375,-3.7647698679264,0.00646664837179101,0.45452103294945,-1.97975359732284,"ACOHC_HUMAN",48,5.86858600887355,0.000587134989235415,0.179819702476614,0.110924999999998,"Non-significant",0.745162725238566,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN",-0.110924999999998
-0.160099999999996,16.918425,-5.21401700173031,0.00106916267475234,0.254177702941858,-0.377658528935942,"ALDOC_HUMAN",31,5.84639866835481,0.000600659651969391,0.179819702476614,0.160099999999996,"Non-significant",0.745162725238566,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN",-0.160099999999996
-0.278424999999999,10.1744375,-5.30516108717011,0.000964409438746448,0.243773494710909,-0.289465941525289,"A1BG_HUMAN",11,5.76583481608531,0.000652774044173743,0.186149918775176,0.278424999999999,"Non-significant",0.730137148945994,"A1BG","Alpha-1B-glycoprotein","A1BG_HUMAN",-0.278424999999999
-0.349525000000003,10.3921625,-5.54838686161976,0.000736420118035378,0.238099352563198,-0.0610667810847563,"SDC4_HUMAN",9,5.73675959885028,0.000672805476334012,0.186149918775176,0.349525000000003,"Non-significant",0.730137148945994,"SDC4","Syndecan-4","SDC4_HUMAN",-0.349525000000003
-0.205974999999997,13.9026125,-5.45385579407093,0.000817045651072179,0.243773494710909,-0.148646173326786,"VIME_HUMAN",46,5.6861803704734,0.000709306747787535,0.186149918775176,0.205974999999997,"Non-significant",0.730137148945994,"VIM","Vimentin","VIME_HUMAN",-0.205974999999997
-1.104675,8.9869375,-5.76369176852222,0.000583761465929872,0.214479269505053,0.132876657076143,"HBB_HUMAN",8,5.6799897738838,0.000713923974023317,0.186149918775176,1.104675,"Non-significant",0.730137148945994,"HBB","Hemoglobin subunit beta","HBB_HUMAN",-1.104675
-0.136974999999998,11.2913625,-4.35540057176403,0.00299167765541828,0.354304195008586,-1.28096286020375,"NADE_HUMAN",23,5.6141014545659,0.000765198253822145,0.193284296426387,0.136974999999998,"Non-significant",0.713803429222386,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN",-0.136974999999998
0.170645,8.566185,4.61260748452065,0.0021736417063387,0.325361961339551,-0.996390581978869,"DNLI4_HUMAN",31,-5.55346893473023,0.000816028998544436,0.199877648340445,-0.170645,"Non-significant",0.699235768889128,"LIG4","DNA ligase 4","DNLI4_HUMAN",0.170645
-0.204144999999999,9.892605,-5.65305689120481,0.000657287826927303,0.230993804567539,0.0341690888881088,"ARPIN_HUMAN",10,5.50429044442648,0.000860026086446891,0.200426394622015,0.204144999999999,"Non-significant",0.698045085779528,"ARPIN","Arpin","ARPIN_HUMAN",-0.204144999999999
0.296619999999999,10.07654,5.59079069141532,0.000703154395276248,0.23681654070908,-0.0222663552350264,"CCN1_HUMAN",22,-5.47570412142668,0.00088681052950989,0.200426394622015,-0.296619999999999,"Non-significant",0.698045085779528,"CCN1","CCN family member 1","CCN1_HUMAN",0.296619999999999
-0.158175,10.9842375,-4.27938758467421,0.00329404384360456,0.359807518754806,-1.36737488401487,"ITIH4_HUMAN",32,5.43395597419607,0.000927610692244218,0.200426394622015,0.158175,"Non-significant",0.698045085779528,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","ITIH4_HUMAN",-0.158175
-0.282074999999999,12.4016625,-5.92798696482527,0.000490862166871372,0.198381944741065,0.275820215783432,"CCL20_HUMAN",3,5.4007328079599,0.000961573707942426,0.200426394622015,0.282074999999999,"Non-significant",0.698045085779528,"CCL20","C-C motif chemokine 20","CCL20_HUMAN",-0.282074999999999
0.323705000000002,9.19088,5.09148527551351,0.00123034630957328,0.276246922785578,-0.498500454294205,"NAGPA_HUMAN",15,-5.39087646878183,0.000971913885328268,0.200426394622015,-0.323705000000002,"Non-significant",0.698045085779528,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN",0.323705000000002
0.230874999999997,13.2016375,4.95574781186429,0.00144093064680453,0.277310533764787,-0.635453719217582,"MUC18_HUMAN",27,-5.38229074208561,0.000981021911841368,0.200426394622015,-0.230874999999997,"Non-significant",0.698045085779528,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN",0.230874999999997
-0.132474999999999,12.6872125,-4.03174260112838,0.00453482008308208,0.426220357343633,-1.65617281557999,"ST1B1_HUMAN",17,5.34375545645521,0.0010230872940908,0.200426394622015,0.132474999999999,"Non-significant",0.698045085779528,"SULT1B1","Sulfotransferase 1B1","ST1B1_HUMAN",-0.132474999999999
-0.146300000000002,10.72885,-4.08199990403232,0.00424681442663199,0.409901677753543,-1.59666902378149,"CFAH_HUMAN",45,5.33185104454737,0.00103648472518155,0.200426394622015,0.146300000000002,"Non-significant",0.698045085779528,"CFH","Complement factor H","CFAH_HUMAN",-0.146300000000002
-0.4170075,8.11512625,-5.37253197695759,0.000894280041736058,0.243773494710909,-0.225196001137557,"ZFY21_HUMAN",7,5.3230830211627,0.00104647712084483,0.200426394622015,0.4170075,"Non-significant",0.698045085779528,"ZFYVE21","Zinc finger FYVE domain-containing protein 21","ZFY21_HUMAN",-0.4170075
-0.359905,6.67582,-5.1490774011462,0.00115146799563151,0.2659233088197,-0.441375290068896,"KDM1B_HUMAN",10,5.29735352740304,0.00107642290381587,0.200426394622015,0.359905,"Non-significant",0.698045085779528,"KDM1B","Lysine-specific histone demethylase 2","KDM1B_HUMAN",-0.359905
0.205364999999999,9.101535,5.0113290898306,0.00135023931276325,0.276718556535072,-0.578979617888215,"CCNK_HUMAN",12,-5.28509365304052,0.0010910257779746,0.200426394622015,-0.205364999999999,"Non-significant",0.698045085779528,"CCNK","Cyclin-K","CCNK_HUMAN",0.205364999999999
-0.188585,8.3928825,-4.62342853345919,0.00214508417814105,0.325361961339551,-0.984682770023501,"OSBL1_HUMAN",13,5.24770302506789,0.00113693884622411,0.200621382156411,0.188585,"Non-significant",0.697622781895534,"OSBPL1A","Oxysterol-binding protein-related protein 1","OSBL1_HUMAN",-0.188585
-0.354459999999998,7.3515625,-6.06136193199011,0.000427474418877139,0.19487957045115,0.388729889481763,"ENTR1_HUMAN",5,5.24390011086198,0.00114172752433439,0.200621382156411,0.354459999999998,"Non-significant",0.697622781895534,"ENTR1","Endosome-associated-trafficking regulator 1","ENTR1_HUMAN",-0.354459999999998
-0.143599999999999,12.1778,-4.14023179525484,0.00393776739899197,0.395241645615376,-1.52829117459991,"PLMN_HUMAN",50,5.20622358359222,0.00119039965274782,0.204723412620439,0.143599999999999,"Non-significant",0.688832487623641,"PLG","Plasminogen","PLMN_HUMAN",-0.143599999999999
-0.25305,12.865925,-4.83576377592012,0.001660494068609,0.298261634590368,-0.759246481374492,"CRP_HUMAN",5,5.13757762980541,0.00128511351541181,0.216407761355702,0.25305,"Non-significant",0.66472716753262,"CRP","C-reactive protein","CRP_HUMAN",-0.25305
0.162264999999998,9.79386,4.35698647916243,0.00298570143665747,0.354304195008586,-1.27917121415609,"TBB3_HUMAN",8,-5.11622377512823,0.00131625899384379,0.217129009127334,-0.162264999999998,"Non-significant",0.663282149542869,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN",0.162264999999998
0.170824999999999,10.8923375,4.43787791849691,0.00269753328151988,0.351680024427826,-1.1883948294187,"RM18_HUMAN",7,-5.00296934119028,0.00149608545242369,0.229441571465982,-0.170824999999999,"Non-significant",0.639327891480097,"MRPL18","Large ribosomal subunit protein uL18m","RM18_HUMAN",0.170824999999999
-0.136775,11.1714125,-3.9560341094541,0.00500953754682057,0.433531663749837,-1.74666163880204,"PRG4_HUMAN",49,4.98466879423622,0.00152762176381934,0.229441571465982,0.136775,"Non-significant",0.639327891480097,"PRG4","Proteoglycan 4","PRG4_HUMAN",-0.136775
-0.250350000000001,11.859375,-4.68191013790738,0.00199770783106553,0.318085250535534,-0.921777343995997,"MBL2_HUMAN",8,4.98213979431975,0.00153203746083968,0.229441571465982,0.250350000000001,"Non-significant",0.639327891480097,"MBL2","Mannose-binding protein C","MBL2_HUMAN",-0.250350000000001
0.344024999999998,9.60305,4.786840424296,0.00176039026868296,0.309331185690529,-0.810465143512321,"FIL1L_HUMAN",39,-4.97262589653786,0.00154877602512922,0.229441571465982,-0.344024999999998,"Non-significant",0.639327891480097,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN",0.344024999999998
-0.137274999999997,10.1444625,-3.84342651074772,0.00581828030638598,0.435455182560351,-1.88312542879152,"CPN2_HUMAN",15,4.95476458639039,0.0015807506116112,0.229441571465982,0.137274999999997,"Non-significant",0.639327891480097,"CPN2","Carboxypeptidase N subunit 2","CPN2_HUMAN",-0.137274999999997
0.374935000000002,8.4317075,4.91717289835602,0.00150781683588895,0.283434499639311,-0.674971950726747,"HXK4_HUMAN",13,-4.95436957114171,0.00158146596384808,0.229441571465982,-0.374935000000002,"Non-significant",0.639327891480097,"GCK","Hexokinase-4","HXK4_HUMAN",0.374935000000002
-0.759035000000003,8.95882,-4.99925888987252,0.0013693854090564,0.276718556535072,-0.591197013998049,"RL37_HUMAN",2,4.94989244334253,0.00158959891155449,0.229441571465982,0.759035000000003,"Non-significant",0.639327891480097,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN",-0.759035000000003
0.257954999999999,10.2017225,4.59098409827469,0.002231966053744,0.328017847498414,-1.01984984090302,"TAGL_HUMAN",15,-4.92943850920664,0.00162734827702213,0.230769405669647,-0.257954999999999,"Non-significant",0.636821768434728,"TAGLN","Transgelin","TAGL_HUMAN",0.257954999999999
0.270200000000001,10.8569,4.50871226768333,0.00247009520795085,0.332676942144137,-1.10988589241232,"PAIP2_HUMAN",4,-4.79543586971328,0.00190062156766224,0.255266548390484,-0.270200000000001,"Non-significant",0.593006093935619,"PAIP2","Polyadenylate-binding protein-interacting protein 2","PAIP2_HUMAN",0.270200000000001
-0.299750000000001,12.934525,-4.56354448291956,0.00230846485618327,0.328962936107348,-1.04974180032251,"FHR3_HUMAN",12,4.78304651745613,0.00192834507691229,0.255266548390484,0.299750000000001,"Non-significant",0.593006093935619,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN",-0.299750000000001
-0.362200000000001,9.861925,-4.6817603301227,0.00199807083715789,0.318085250535534,-0.921937689883662,"MOT4_HUMAN",7,4.78054712167532,0.00193399193713274,0.255266548390484,0.362200000000001,"Non-significant",0.593006093935619,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN",-0.362200000000001
-0.200024999999998,13.9146125,-4.29509446193745,0.00322892807568482,0.35752637857206,-1.34943287676182,"A1AG2_HUMAN",7,4.77875975569468,0.00193804131898912,0.255266548390484,0.200024999999998,"Non-significant",0.593006093935619,"ORM2","Alpha-1-acid glycoprotein 2","A1AG2_HUMAN",-0.200024999999998
0.206849999999999,11.672775,4.30704627997389,0.00318032181413302,0.35752637857206,-1.33581039844227,"PEG10_HUMAN",23,-4.77000936953735,0.00195800148462329,0.255266548390484,-0.206849999999999,"Non-significant",0.593006093935619,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN",0.206849999999999
-0.517975,13.0543125,-4.72279978553153,0.00190128377110319,0.318085250535534,-0.878163605312061,"DEF1_HUMAN",5,4.7310957149176,0.0020495588127761,0.26296164894713,0.517975,"Non-significant",0.58010758559819,"DEFA1B","Neutrophil defensin 1","DEF1_HUMAN",-0.517975
0.217462500000002,8.86978375,5.30454219813891,0.000965081260763217,0.243773494710909,-0.290059953451451,"FLRT3_HUMAN",27,-4.7166290007818,0.0020847938041535,0.263302942483949,-0.217462500000002,"Non-significant",0.579544287504635,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN",0.217462500000002
0.182500000000001,10.955625,4.16140241272064,0.00383155634881368,0.395241645615376,-1.50358358229933,"4F2_HUMAN",23,-4.66315697321826,0.00222095262467628,0.276184001003974,-0.182500000000001,"Non-significant",0.558801483168461,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN",0.182500000000001
-0.1745,11.338475,-4.37067493657122,0.00293465822008101,0.354304195008586,-1.26372604372455,"F210A_HUMAN",6,4.62777341388473,0.00231643443901668,0.283693023796543,0.1745,"Non-significant",0.547151343668079,"FAM210A","Protein FAM210A","F210A_HUMAN",-0.1745
-0.157324999999997,11.8994125,-3.94208536243902,0.00510275102391515,0.433531663749837,-1.76344452067177,"SC11C_HUMAN",8,4.61335208134594,0.00235664107180028,0.284108383858759,0.157324999999997,"Non-significant",0.546515950332422,"SEC11C","Signal peptidase complex catalytic subunit SEC11C","SC11C_HUMAN",-0.157324999999997
-0.108499999999996,15.494975,-3.63381134120526,0.00772589012402553,0.473093711155291,-2.14296388631401,"KPYM_HUMAN",44,4.59762418285199,0.00240136953815288,0.284108383858759,0.108499999999996,"Non-significant",0.546515950332422,"PKM","Pyruvate kinase PKM","KPYM_HUMAN",-0.108499999999996
-0.3022575,9.63674625,-5.34699802305878,0.000920172294361094,0.243773494710909,-0.249463208140493,"PCOC2_HUMAN",14,4.5893509646123,0.0024252726074792,0.284108383858759,0.3022575,"Non-significant",0.546515950332422,"PCOLCE2","Procollagen C-endopeptidase enhancer 2","PCOC2_HUMAN",-0.3022575
0.815525000000001,6.73808,4.55956608326548,0.00231979306669787,0.328962936107348,-1.0540871531737,"GNB5_HUMAN",7,-4.51489019855148,0.00265259984551328,0.305349322385416,-0.815525000000001,"Non-significant",0.515203039429705,"GNB5","Guanine nucleotide-binding protein subunit beta-5","GNB5_HUMAN",0.815525000000001
0.150055000000002,9.4006625,4.00519869286905,0.00469544892715138,0.431287655433688,-1.68778268396685,"GL8D1_HUMAN",16,-4.50573064051571,0.00268214795117711,0.305349322385416,-0.150055000000002,"Non-significant",0.515203039429705,"GLT8D1","Glycosyltransferase 8 domain-containing protein 1","GL8D1_HUMAN",0.150055000000002
0.231657499999999,8.66454875,4.38231513869123,0.0028920033596319,0.354304195008586,-1.25061890247278,"GRM2B_HUMAN",8,-4.4912905711752,0.00272946909004265,0.306420814650205,-0.231657499999999,"Non-significant",0.513681737144217,"GRAMD2B","GRAM domain-containing protein 2B","GRM2B_HUMAN",0.231657499999999
-1.2298725,8.88115875,-4.4955824153996,0.00251061406294598,0.332676942144137,-1.1243691294689,"KMT2C_HUMAN",3,4.44105924846976,0.00290137566380681,0.321257801240418,1.2298725,"Non-significant",0.493146317374179,"KMT2C","Histone-lysine N-methyltransferase 2C","KMT2C_HUMAN",-1.2298725
-0.329674999999998,10.7930875,-4.29696364056944,0.0032212731560912,0.35752637857206,-1.34730070161159,"INHBE_HUMAN",16,4.41556450509789,0.00299315429298177,0.326941434461779,0.329674999999998,"Non-significant",0.485530036232745,"INHBE","Inhibin beta E chain","INHBE_HUMAN",-0.329674999999998
0.39906,7.6825,4.35927166980834,0.00297711303875082,0.354304195008586,-1.27659037458851,"NDK6_HUMAN",7,-4.39416894351676,0.00307264175192994,0.331148843744663,-0.39906,"Non-significant",0.479976757018087,"NME6","Nucleoside diphosphate kinase 6","NDK6_HUMAN",0.39906
-0.296322500000002,8.42824625,-4.14634977018803,0.00390674822467941,0.395241645615376,-1.52114274651795,"FWCH2_HUMAN",6,4.32278410826922,0.0033550878721247,0.355463950376369,0.296322500000002,"Non-significant",0.449204436977761,"FLYWCH2","FLYWCH family member 2","FWCH2_HUMAN",-0.296322500000002
-0.245767500000003,8.11154875,-4.89726987086329,0.00154366014357379,0.283577385011521,-0.695465739742057,"HEXD_HUMAN",13,4.30612319167841,0.00342503673622789,0.355463950376369,0.245767500000003,"Non-significant",0.449204436977761,"HEXD","Hexosaminidase D","HEXD_HUMAN",-0.245767500000003
0.7167475,6.51906625,4.31993505571529,0.00312879946829384,0.35752637857206,-1.32114917158553,"SGSM3_HUMAN",7,-4.28296130527453,0.00352495144179576,0.355463950376369,-0.7167475,"Non-significant",0.449204436977761,"SGSM3","Small G protein signaling modulator 3","SGSM3_HUMAN",0.7167475
-0.199124999999997,13.8394875,-3.8529321535327,0.00574481948476097,0.435455182560351,-1.8715203036336,"FIBA_HUMAN",43,4.27256012407326,0.00357085608535713,0.355463950376369,0.199124999999997,"Non-significant",0.449204436977761,"FGA","Fibrinogen alpha chain","FIBA_HUMAN",-0.199124999999997
-0.0987999999999989,12.525725,-3.20583126828581,0.014054247233381,0.594766913023135,-2.69522514082414,"PCNA_HUMAN",17,4.26939888460631,0.00358493751833968,0.355463950376369,0.0987999999999989,"Non-significant",0.449204436977761,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN",-0.0987999999999989
0.297332500000001,6.90739125,4.5200052665355,0.002435817993841,0.332676942144137,-1.09745402078472,"RHG21_HUMAN",42,-4.26655169428435,0.00359767217701365,0.355463950376369,-0.297332500000001,"Non-significant",0.449204436977761,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN",0.297332500000001
-0.10755,10.445375,-3.33417993812853,0.0117148954098975,0.557008821165892,-2.52676299932144,"PDCD4_HUMAN",21,4.25729108310845,0.00363943643405605,0.355463950376369,0.10755,"Non-significant",0.449204436977761,"PDCD4","Programmed cell death protein 4","PDCD4_HUMAN",-0.10755
0.221060000000001,8.1450025,4.67451404974497,0.00201571648487443,0.318085250535534,-0.929698570200031,"SHAN2_HUMAN",39,-4.25495206366289,0.00365006901908185,0.355463950376369,-0.221060000000001,"Non-significant",0.449204436977761,"SHANK2","SH3 and multiple ankyrin repeat domains protein 2","SHAN2_HUMAN",0.221060000000001
-0.480222500000002,7.03884625,-4.21899184562645,0.00355811551597179,0.383469969541333,-1.43678332530089,"AMOL2_HUMAN",15,4.23644288379442,0.00373541783728662,0.359445028318901,0.480222500000002,"Non-significant",0.444367518975799,"AMOTL2","Angiomotin-like protein 2","AMOL2_HUMAN",-0.480222500000002
0.134250000000002,18.867025,3.553245245875,0.00863019294986941,0.498270354384246,-2.24477921049991,"K1C18_HUMAN",55,-4.20334597262181,0.00389353667136897,0.370252434290298,-0.134250000000002,"Non-significant",0.431502077451268,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN",0.134250000000002
-0.183202499999998,9.07320375,-3.84363834661104,0.00581663217421666,0.435455182560351,-1.88286663443439,"CARME_HUMAN",10,4.18219090120102,0.00399843684187993,0.375806569685063,0.183202499999998,"Non-significant",0.425035632024126,"CARNMT1","Carnosine N-methyltransferase","CARME_HUMAN",-0.183202499999998
-0.205799999999996,12.378925,-3.86356126433807,0.00566386404517473,0.435455182560351,-1.85856218091115,"NMES1_HUMAN",7,4.17276751449555,0.00404615679376812,0.375920521425606,0.205799999999996,"Non-significant",0.424903965590696,"NMES1","Normal mucosa of esophagus-specific gene 1 protein","NMES1_HUMAN",-0.205799999999996
-0.104850000000001,14.542125,-3.1842703536996,0.014493762113761,0.600785021361694,-2.72374217458709,"STT3A_HUMAN",25,4.1502703558922,0.00416262221212644,0.382346310688841,0.104850000000001,"Non-significant",0.417543096020908,"STT3A","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A","STT3A_HUMAN",-0.104850000000001
-0.45509,6.446805,-5.3745195331018,0.000892298697462803,0.243773494710909,-0.223311718585019,"SC5A3_HUMAN",5,4.13536942850371,0.00424177991813651,0.385239405374128,0.45509,"Non-significant",0.414269296154833,"SLC5A3","Sodium/myo-inositol cotransporter","SC5A3_HUMAN",-0.45509
-0.2850375,7.06208875,-3.98850175543247,0.00479965082007427,0.433531663749837,-1.70773060221576,"SKAP2_HUMAN",9,4.11025714332057,0.00437893451922218,0.389734390043921,0.2850375,"Non-significant",0.409231270503589,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN",-0.2850375
-0.197849999999999,17.483,-3.84990773532773,0.00576808303192745,0.435455182560351,-1.87521101309927,"HPT_HUMAN",33,4.10265441269437,0.0044214087208985,0.389734390043921,0.197849999999999,"Non-significant",0.409231270503589,"HP","Haptoglobin","HPT_HUMAN",-0.197849999999999
