"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.786108333333335,11.4486285714286,12.264299978936,1.02089481532195e-05,0.00589420913731952,4.20066493235797,"EHD2_HUMAN",32,14.1412697314621,5.96465295138981e-06,0.00401769081717365,0.786108333333335,"Up in DM",2.39602348758824,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
0.492891666666669,12.6470142857143,9.48932103345754,4.9616748386048e-05,0.0129371670065944,2.70927950863941,"PURA1_HUMAN",29,13.5196894273162,7.82128201454968e-06,0.00486303250181577,0.492891666666669,"Non-significant",2.31309282783835,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-3.187375,7.60796714285714,-13.0787073435413,6.83275727231076e-06,0.00515576445213173,4.55801190828723,"GNAZ_HUMAN",1,-12.8943302023373,1.03979829247128e-05,0.00600334971288952,-3.187375,"Up in B1",2.22160635696823,"GNAZ","Guanine nucleotide-binding protein G(z) subunit alpha","GNAZ_HUMAN"
-2.9993775,6.6844,-13.0234013705078,7.01638116707275e-06,0.00515576445213173,4.53471490420678,"LAMB1_HUMAN",30,-12.711630632067,1.1327730722394e-05,0.00610413649527403,-2.9993775,"Up in B1",2.21437576363746,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
0.631911666666667,9.78637428571428,10.7408857251229,2.32303618454853e-05,0.00905560266663647,3.44046388404809,"FMO1_HUMAN",22,12.4512096882233,1.28242670402728e-05,0.00647865940540784,0.631911666666667,"Up in DM",2.18851485108416,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
0.611208333333334,16.4365714285714,11.190841564911,1.80300806607128e-05,0.00865275247552517,3.67859380824724,"ALDOC_HUMAN",31,12.2541525884983,1.41095627280524e-05,0.00662727645057678,0.611208333333334,"Up in DM",2.17866491284698,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-2.6517825,7.71552428571429,-12.3028232494452,1.00113504278249e-05,0.00589420913731952,4.2182822468498,"CLC11_HUMAN",7,-12.1624233686598,1.47582551169593e-05,0.00662727645057678,-2.6517825,"Up in B1",2.17866491284698,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN"
-0.926874999999997,10.7357428571429,-11.3653343043084,1.63832751148735e-05,0.00865275247552517,3.76773925836318,"GSTA5_HUMAN",2,-11.5192403556908,2.04117474109528e-05,0.00868358706961743,-0.926874999999997,"Up in B1",2.06130083672043,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
-0.757158333333331,11.4826285714286,-10.1391950000094,3.310887488183e-05,0.0111507931529097,3.10226605581744,"CO5_HUMAN",67,-10.8906263634564,2.84919431152036e-05,0.0109588674818846,-0.757158333333331,"Up in B1",1.96023432466384,"C5","Complement C5","CO5_HUMAN"
-1.68819833333333,6.50600142857143,-10.8165464642679,2.22463983883713e-05,0.00905560266663647,3.48136055639158,"MD2L1_HUMAN",5,-10.8228044071543,2.95667763581943e-05,0.0109588674818846,-1.68819833333333,"Up in B1",1.96023432466384,"MAD2L1","Mitotic spindle assembly checkpoint protein MAD2A","MD2L1_HUMAN"
-1.51065416666666,8.48600428571429,-10.7188050601938,2.35268657675821e-05,0.00905560266663647,3.42846200805297,"DMBT1_HUMAN",1,-10.8067855591308,2.98274260301203e-05,0.0109588674818846,-1.51065416666666,"Up in B1",1.96023432466384,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN"
-0.553050000000001,10.7256285714286,-9.06712155094323,6.53963213215869e-05,0.0151028132926396,2.43715320725175,"LAMC1_HUMAN",52,-10.4438337240552,3.65082178281693e-05,0.0128302575958736,-0.553050000000001,"Up in B1",1.89176462411273,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-2.3870525,6.65004,-10.4032930350317,2.82756114274724e-05,0.00994954599258962,3.25360642632054,"OMD_HUMAN",2,-10.2991364172504,3.96421433734938e-05,0.0133511435369979,-2.3870525,"Up in B1",1.8744815350081,"OMD","Osteomodulin","OMD_HUMAN"
0.794583333333339,10.7305857142857,9.32507741707596,5.51713874024183e-05,0.0139359476366796,2.60505967585434,"RCN2_HUMAN",17,10.1094555813801,4.42319887195823e-05,0.0143010865928154,0.794583333333339,"Up in DM",1.84463096370026,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-0.590366666666663,11.8658857142857,-8.68696544637083,8.46795808563368e-05,0.0171488160648017,2.1798864097927,"ANXA1_HUMAN",23,-9.98227401641654,4.76530569441156e-05,0.0143125058187088,-0.590366666666663,"Up in B1",1.84428432375481,"ANXA1","Annexin A1","ANXA1_HUMAN"
0.308508333333338,15.2211428571429,6.49102185507174,0.000468794003732168,0.0512062423265827,0.425141087598844,"ACOHC_HUMAN",48,9.97674046435803,4.78086919590669e-05,0.0143125058187088,0.308508333333338,"Non-significant",1.84428432375481,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.405424999999999,12.2562285714286,8.83278867653885,7.66013600359971e-05,0.0166884855515606,2.27999094679721,"TENS1_HUMAN",76,9.73399093871275,5.52500157923971e-05,0.0159494956303552,0.405424999999999,"Non-significant",1.79725304604987,"TNS1","Tensin-1","TENS1_HUMAN"
-2.0443975,6.94150714285714,-9.67138361151148,4.41934937773915e-05,0.012317793455264,2.82243924277183,"CNTN1_HUMAN",20,-9.62832451403168,5.89003783424906e-05,0.0159735512769977,-2.0443975,"Up in B1",1.79659851976964,"CNTN1","Contactin-1","CNTN1_HUMAN"
-2.77279,6.69096142857143,-9.85155832680234,3.94846986428486e-05,0.0123089960131733,2.93204230435675,"S23A2_HUMAN",4,-9.56591860943395,6.1186550416994e-05,0.0159735512769977,-2.77279,"Up in B1",1.79659851976964,"SLC23A2","Solute carrier family 23 member 2","S23A2_HUMAN"
-5.73565666666666,8.78381142857143,-9.78646412962725,4.11162801380278e-05,0.0123089960131733,2.89271380945583,"GPC3_HUMAN",10,-9.56390720945912,6.12619187909103e-05,0.0159735512769977,-5.73565666666666,"Up in B1",1.79659851976964,"GPC3","Glypican-3","GPC3_HUMAN"
-4.1169125,6.87809142857143,-9.84527916035754,3.96388102981634e-05,0.0123089960131733,2.92826172577964,"PLA1A_HUMAN",5,-9.45156769125651,6.56462546800252e-05,0.0165818336430826,-4.1169125,"Up in B1",1.78036744621996,"PLA1A","Phospholipase A1 member A","PLA1A_HUMAN"
-0.52486833333333,9.54437142857143,-7.90701295581842,0.000148549156311227,0.0246332645946568,1.6124778817047,"PERM_HUMAN",27,-9.26358735991079,7.3817021330796e-05,0.0177398581858629,-0.52486833333333,"Up in B1",1.75104985628239,"MPO","Myeloperoxidase","PERM_HUMAN"
0.756870833333334,8.19649571428571,8.60182313689649,8.98450382680241e-05,0.0174006810974472,2.12059988474448,"PP13G_HUMAN",8,9.24641324301128,7.46202125843547e-05,0.0177398581858629,0.756870833333334,"Up in DM",1.75104985628239,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
0.795943333333335,8.47494857142857,11.1740549019404,1.81982917337533e-05,0.00865275247552517,3.66992544541657,"CDO1_HUMAN",7,9.18631980903207,7.75109018170315e-05,0.0179005891253447,0.795943333333335,"Up in DM",1.74713267574211,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN"
-2.32330166666667,8.04799428571429,-9.22467365039842,5.8916799380489e-05,0.0144310451331058,2.54032762435081,"MIME_HUMAN",7,-9.11509657790117,8.11053961021462e-05,0.0179202678735465,-2.32330166666667,"Up in B1",1.74665550275796,"OGN","Mimecan","MIME_HUMAN"
-0.470214166666667,9.63812714285714,-7.66046535266463,0.000179163112496056,0.0289635087661124,1.42115425757158,"BCAM_HUMAN",25,-9.09735905935282,8.20301758408043e-05,0.0179202678735465,-0.470214166666667,"Non-significant",1.74665550275796,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
1.02032166666667,8.86414571428571,9.50145200760756,4.92325553790016e-05,0.0129371670065944,2.71689610164398,"THRSP_HUMAN",5,9.00535566333696,8.70261107511835e-05,0.0185113698211004,1.02032166666667,"Up in DM",1.73256144274178,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN"
1.17552500000001,12.6139714285714,8.81059448842285,7.77720066288776e-05,0.0166884855515606,2.26487073267573,"MT1G_HUMAN",1,8.8301823460946,9.75388305821379e-05,0.0202155478870621,1.17552500000001,"Up in DM",1.69431448380825,"MT1G","Metallothionein-1G","MT1G_HUMAN"
0.615461666666668,9.36477428571429,9.06979321789107,6.52798575003011e-05,0.0151028132926396,2.43891926446634,"PDLI3_HUMAN",12,8.57257323209417,0.000115768398441851,0.023393899115137,0.615461666666668,"Up in DM",1.63089738729465,"PDLIM3","PDZ and LIM domain protein 3","PDLI3_HUMAN"
-0.770979999999998,10.56578,-7.90003100012269,0.00014932945257184,0.0246332645946568,1.60714234946736,"TRFL_HUMAN",33,-8.39701383677536,0.000130442141961265,0.0237981011784382,-0.770979999999998,"Up in B1",1.62345769338989,"LTF","Lactotransferrin","TRFL_HUMAN"
0.579941666666672,14.3070714285714,8.52982665112392,9.44953228467899e-05,0.0177629231295489,2.06997686995637,"NDRG1_HUMAN",15,8.35789098247159,0.000133996819813695,0.0237981011784382,0.579941666666672,"Up in DM",1.62345769338989,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.241166666666667,10.6126428571429,-5.77930665349493,0.00090082586788795,0.0732002019213852,-0.26152624117412,"ARRB1_HUMAN",19,-8.35429790113652,0.000134328829046756,0.0237981011784382,-0.241166666666667,"Non-significant",1.62345769338989,"ARRB1","Beta-arrestin-1","ARRB1_HUMAN"
-2.84031833333333,7.38039571428571,-8.59276440317572,9.04155147955937e-05,0.0174006810974472,2.11425523355139,"HMCN1_HUMAN",9,-8.33307070730786,0.000136309668150762,0.0237981011784382,-2.84031833333333,"Up in B1",1.62345769338989,"HMCN1","Hemicentin-1","HMCN1_HUMAN"
-0.21908333333333,12.3596571428571,-4.81313236512503,0.00241149148271529,0.114055537122123,-1.30622370782838,"RFA2_HUMAN",7,-8.32691625202831,0.000136890239303494,0.0237981011784382,-0.21908333333333,"Non-significant",1.62345769338989,"RPA2","Replication protein A 32 kDa subunit","RFA2_HUMAN"
0.378391666666664,11.9758428571429,7.1462398263561,0.000269253045973475,0.0362728728433933,1.00196827965003,"FUND2_HUMAN",8,8.29781847858769,0.000139673892888506,0.0237981011784382,0.378391666666664,"Non-significant",1.62345769338989,"FUNDC2","FUN14 domain-containing protein 2","FUND2_HUMAN"
-0.799016666666665,12.0555142857143,-9.70074890336079,4.33839182731553e-05,0.012317793455264,2.84046252875037,"APOA5_HUMAN",23,-8.28935062289799,0.00014049615236005,0.0237981011784382,-0.799016666666665,"Up in B1",1.62345769338989,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
-3.36774583333333,7.90176285714286,-8.45700116915177,9.94811375778431e-05,0.0182751371600388,2.01830816899868,"MATN3_HUMAN",18,-8.28089898197891,0.000141322387302367,0.0237981011784382,-3.36774583333333,"Up in B1",1.62345769338989,"MATN3","Matrilin-3","MATN3_HUMAN"
0.305850000000003,16.8655285714286,6.30866066021054,0.000551258136921038,0.0547978552413627,0.255429390318754,"FRIL_HUMAN",12,8.12492209934745,0.000157619804797973,0.0258432924837915,0.305850000000003,"Non-significant",1.58765215722292,"FTL","Ferritin light chain","FRIL_HUMAN"
0.520375000000005,13.3493428571429,7.17412462272417,0.000263212508098297,0.0362728728433933,1.02542665759143,"CRIP2_HUMAN",10,8.08990912086992,0.000161568714421532,0.0258432924837915,0.520375000000005,"Up in DM",1.58765215722292,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
0.468855833333333,10.1496157142857,6.96496213497363,0.000312596141050635,0.0407534614211659,0.847353107700298,"FHL1_HUMAN",12,8.07694795915504,0.000163059249866803,0.0258432924837915,0.468855833333333,"Non-significant",1.58765215722292,"FHL1","Four and a half LIM domains protein 1","FHL1_HUMAN"
-1.53731666666666,7.06626,-8.01908791215327,0.00013663922633344,0.0234990397117702,1.69747888879392,"ALS_HUMAN",10,-7.97919889117784,0.000174823165435304,0.0271749162733378,-1.53731666666666,"Up in B1",1.56583178531281,"IGFALS","Insulin-like growth factor-binding protein complex acid labile subunit","ALS_HUMAN"
-0.269375,15.1182285714286,-5.68760513505181,0.00098405959035763,0.07385601295428,-0.354909270312271,"CO3_HUMAN",111,-7.89916715754347,0.000185183871919938,0.0282422874854502,-0.269375,"Non-significant",1.54910013049292,"C3","Complement C3","CO3_HUMAN"
0.563424166666668,7.30458,7.51495693959616,0.000200585444513424,0.0311794643846539,1.30536168615676,"FOXO3_HUMAN",11,7.78389467052535,0.000201370136952213,0.0301421262404581,0.563424166666668,"Up in DM",1.52082611559377,"FOXO3","Forkhead box protein O3","FOXO3_HUMAN"
-0.696883333333329,11.5360857142857,-7.19927285348094,0.000257896760704287,0.0362728728433933,1.04650949824961,"DDB2_HUMAN",18,-7.57153103739843,0.000235633200313621,0.0346295119660909,-0.696883333333329,"Up in B1",1.46055362892201,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.88231666666667,15.3666857142857,8.79779681783988,7.84563220288635e-05,0.0166884855515606,2.25613331859761,"MT2_HUMAN",6,7.49042265729383,0.000250449738280918,0.0359781339530607,0.88231666666667,"Up in DM",1.44396136558482,"MT2A","Metallothionein-2","MT2_HUMAN"
-0.415683333333329,12.918,-6.75577870289756,0.000372796297013234,0.0449748129665369,0.664276847500962,"CO4B_HUMAN",83,-7.46106236743617,0.00025607431657229,0.0359781339530607,-0.415683333333329,"Non-significant",1.44396136558482,"C4B_2","Complement C4-B","CO4B_HUMAN"
-3.0991775,7.62979857142857,-7.59925224718801,0.000187840488401039,0.0297708758381491,1.37270680673586,"COL11_HUMAN",2,-7.43333192141265,0.00026151995867183,0.0359781339530607,-3.0991775,"Up in B1",1.44396136558482,"COLEC11","Collectin-11","COL11_HUMAN"
0.402125000000005,14.5270142857143,8.08637603437622,0.000130013549731615,0.0228456417930575,1.7479344519318,"APOL2_HUMAN",21,7.42784005325938,0.000262614116445698,0.0359781339530607,0.402125000000005,"Non-significant",1.44396136558482,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
1.50751666666667,12.4546285714286,7.4271205798556,0.000214925375835606,0.0321711446829482,1.23440186237487,"ACPM_HUMAN",3,7.3117873740036,0.000287008650116781,0.0380482769452673,1.50751666666667,"Up in DM",1.41966500591328,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN"
0.745416666666671,13.5651142857143,10.401162728417,2.83112158641051e-05,0.00994954599258962,3.25240410428057,"APOC1_HUMAN",4,7.31119778289858,0.000287139044124868,0.0380482769452673,0.745416666666671,"Up in DM",1.41966500591328,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
0.430433333333337,16.4434714285714,6.31435382243322,0.000548447159390282,0.0547978552413627,0.2607907713387,"ALDOA_HUMAN",29,7.22947539689615,0.000305887332097312,0.0397224788384134,0.430433333333337,"Non-significant",1.40096365765265,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.351050000000001,12.8168,5.85585307923509,0.000837406583453903,0.0727823377855688,-0.184461508814033,"SRBS1_HUMAN",46,7.21396281905693,0.000309602395994067,0.0397224788384134,0.351050000000001,"Non-significant",1.40096365765265,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-1.421305,7.30241428571429,-7.22453681392998,0.000252679239294618,0.0362728728433933,1.06761959745324,"MRC2_HUMAN",24,-7.1701817586585,0.000320369210393906,0.0404616301189678,-1.421305,"Up in B1",1.39295662434793,"MRC2","C-type mannose receptor 2","MRC2_HUMAN"
-0.594024999999998,12.3260428571429,-7.15415522227755,0.0002675224884578,0.0362728728433933,1.00863590748894,"RIR2B_HUMAN",23,-7.1378823864236,0.000328587480643766,0.0408611170160548,-0.594024999999998,"Up in B1",1.38868976527876,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.626008333333337,12.5726142857143,6.76892064803817,0.000368647883633588,0.0449748129665369,0.675928681007919,"CUTA_HUMAN",6,7.09459838051606,0.000339981883375063,0.0416374782321308,0.626008333333337,"Up in DM",1.38051558134773,"CUTA","Protein CutA","CUTA_HUMAN"
-1.62385833333333,8.92253571428571,-7.1642394869819,0.000265336052524251,0.0362728728433933,1.01712049115195,"PGBM_HUMAN",106,-7.0153555580742,0.000362034613422912,0.0427080941443644,-1.62385833333333,"Up in B1",1.36948980860253,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.960609166666671,9.75234714285714,7.10745788169842,0.000277918278079857,0.0368264498642538,0.969199592618485,"REEP3_HUMAN",11,7.00825568796375,0.000364089104895956,0.0427080941443644,0.960609166666671,"Up in DM",1.36948980860253,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN"
0.482808333333336,10.6124428571429,6.49864140408146,0.00046566620875703,0.0512062423265827,0.432142143372909,"DEMA_HUMAN",19,6.98760701471293,0.000370140437907095,0.0427080941443644,0.482808333333336,"Non-significant",1.36948980860253,"DMTN","Dematin","DEMA_HUMAN"
0.599808333333339,18.2117857142857,6.56152101050083,0.000440739417561333,0.0508928101735465,0.489645915992329,"LDHA_HUMAN",24,6.9854714720989,0.000370772822387681,0.0427080941443644,0.599808333333339,"Up in DM",1.36948980860253,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-0.199699999999998,11.2007142857143,-4.47296753674148,0.00351503354402009,0.138595200664948,-1.70742508987668,"MAP2_HUMAN",22,-6.97082903005133,0.00037514223484472,0.0427080941443644,-0.199699999999998,"Non-significant",1.36948980860253,"METAP2","Methionine aminopeptidase 2","MAP2_HUMAN"
-0.272016666666662,14.6750714285714,-5.81305055228497,0.000872222975366676,0.0732002019213852,-0.227455167856132,"THRB_HUMAN",42,-6.94393694347955,0.000383321363885914,0.0430331470040256,-0.272016666666662,"Non-significant",1.3661968929017,"F2","Prothrombin","THRB_HUMAN"
0.504991666666667,13.6219,6.85490702342327,0.000342764498839477,0.0432938643874625,0.751665907623034,"PFKAP_HUMAN",34,6.8749905083129,0.000405239643066255,0.0448691009344742,0.504991666666667,"Up in DM",1.34805263256429,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
-0.352108333333328,11.2323714285714,-5.75718510381599,0.000920151844729655,0.0732002019213852,-0.28394712242147,"PRG4_HUMAN",49,-6.84882282096038,0.000413931028063438,0.0448691009344742,-0.352108333333328,"Non-significant",1.34805263256429,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-0.712371666666666,6.51376285714286,-6.66437586386368,0.00040316059206822,0.0479227509659916,0.582671936428136,"HAUS2_HUMAN",3,-6.84171527577197,0.000416328413965801,0.0448691009344742,-0.712371666666666,"Up in B1",1.34805263256429,"HAUS2","HAUS augmin-like complex subunit 2","HAUS2_HUMAN"
-0.381687499999998,9.66481714285714,-6.0861947866447,0.0006750185572883,0.0616337259275814,0.0426738175380832,"HMDH_HUMAN",25,-6.76634134882162,0.000442753400132203,0.0470891543851132,-0.381687499999998,"Non-significant",1.32707910843552,"HMGCR","3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMDH_HUMAN"
0.343283333333334,13.7719714285714,5.54462600624228,0.00113174374850973,0.0775244467729167,-0.50285073823125,"EF1A2_HUMAN",14,6.65281769971825,0.000486254001490811,0.050306341175986,0.343283333333334,"Non-significant",1.29837726814162,"EEF1A2","Elongation factor 1-alpha 2","EF1A2_HUMAN"
-3.05629416666667,8.55097714285714,-6.76937316609541,0.000368505977737325,0.0449748129665369,0.676329527685892,"COMP_HUMAN",5,-6.65052480429062,0.000487181598703026,0.050306341175986,-3.05629416666667,"Non-significant",1.29837726814162,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
0.549125000000004,10.5469142857143,6.17882216767129,0.000620017875866291,0.0594866402645359,0.132034716515344,"VLDLR_HUMAN",32,6.62841468376972,0.000496230784979567,0.050306341175986,0.549125000000004,"Non-significant",1.29837726814162,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
-0.46606083333333,9.81509714285714,-5.97539148293617,0.000748205237191886,0.0664587135409013,-0.0657027094275699,"UB2J1_HUMAN",10,-6.62439204813568,0.000497897722884929,0.050306341175986,-0.46606083333333,"Non-significant",1.29837726814162,"UBE2J1","Ubiquitin-conjugating enzyme E2 J1","UB2J1_HUMAN"
-0.240791666666667,10.6641285714286,-4.97603964874824,0.00202501625212861,0.108398717655335,-1.12039338910703,"RRFM_HUMAN",8,-6.59455776728896,0.000510462277083387,0.0509390936501854,-0.240791666666667,"Non-significant",1.29294878662456,"MRRF","Ribosome-recycling factor, mitochondrial","RRFM_HUMAN"
0.177991666666667,12.2687571428571,4.07281302267568,0.00559575841974934,0.172749781218118,-2.20242204557036,"LIMS1_HUMAN",17,6.57089230318762,0.000520686723458149,0.0513257412891734,0.177991666666667,"Non-significant",1.28966476946886,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN"
0.338650000000001,9.78948571428571,5.65449839339689,0.00101621597293916,0.07385601295428,-0.388909842213288,"LAMA4_HUMAN",5,6.50927391924064,0.000548423704897448,0.0530116161572395,0.338650000000001,"Non-significant",1.27562895530061,"LAMA4","Laminin subunit alpha-4","LAMA4_HUMAN"
1.60387833333334,6.16457142857143,6.57014228035425,0.000437441299309775,0.0508928101735465,0.497492487343641,"FABPH_HUMAN",6,6.49997712647912,0.000552753319558899,0.0530116161572395,1.60387833333334,"Non-significant",1.27562895530061,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN"
0.25164166666667,15.4021714285714,4.96145751181165,0.00205661903266146,0.109366129217122,-1.13686282325266,"ERGI1_HUMAN",11,6.48352979917758,0.000560508928849254,0.0530116161572395,0.25164166666667,"Non-significant",1.27562895530061,"ERGIC1","Endoplasmic reticulum-Golgi intermediate compartment protein 1","ERGI1_HUMAN"
-0.685850833333333,9.56434142857143,-6.35833133300591,0.000527272741808777,0.0547978552413627,0.302067335471421,"B4GA1_HUMAN",11,-6.47616251746524,0.000564023133678411,0.0530116161572395,-0.685850833333333,"Non-significant",1.27562895530061,"B4GAT1","Beta-1,4-glucuronyltransferase 1","B4GA1_HUMAN"
-0.886082500000001,9.69751285714286,-6.43548968207346,0.000492323296760949,0.0524435001222894,0.373900097356092,"PTPRF_HUMAN",57,-6.45329672118613,0.000575091325219998,0.05343061128452,-0.886082500000001,"Non-significant",1.27220985714827,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-1.29340666666667,6.41879285714286,-6.50299896418065,0.00046388809337607,0.0512062423265827,0.436142782218336,"KCRM_HUMAN",4,-6.34050348855194,0.000633448049050536,0.0576458717728668,-1.29340666666667,"Non-significant",1.23923178863744,"CKM","Creatine kinase M-type","KCRM_HUMAN"
-0.310874999999998,10.6548428571429,-5.76606892033186,0.00091233498183496,0.0732002019213852,-0.274935005013501,"FBX22_HUMAN",18,-6.33479071515994,0.00063657880118496,0.0576458717728668,-0.310874999999998,"Non-significant",1.23923178863744,"FBXO22","F-box only protein 22","FBX22_HUMAN"
1.38783416666667,6.71950857142857,6.35330392227258,0.000529645814038907,0.0547978552413627,0.297361038219659,"SMC5_HUMAN",19,6.30701441745999,0.000652054644839107,0.0576458717728668,1.38783416666667,"Non-significant",1.23923178863744,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN"
0.364324999999999,11.3888142857143,5.56200723065519,0.00111251933283204,0.0768589210878749,-0.48471246810238,"FA83G_HUMAN",26,6.30405591838715,0.000653728135239729,0.0576458717728668,0.364324999999999,"Non-significant",1.23923178863744,"FAM83G","Protein FAM83G","FA83G_HUMAN"
0.348033333333335,10.3717571428571,5.36606528524013,0.00135250492593351,0.0874583785305646,-0.691688959250002,"HYI_HUMAN",10,6.29984190217221,0.000656120277508814,0.0576458717728668,0.348033333333335,"Non-significant",1.23923178863744,"HYI","Putative hydroxypyruvate isomerase","HYI_HUMAN"
