"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.218249999999996,11.9342,-9.84049997274079,1.92853025222095e-05,0.00205185060049577,3.41850658933169,"BIEA_HUMAN",19,-19.7361092713824,2.14227006994024e-07,0.000115439793168846,-0.218249999999996,"Non-significant",3.93764446003055,"BLVRA","Biliverdin reductase A","BIEA_HUMAN"
-0.309699999999999,14.816675,-12.851105983154,3.08031551470251e-06,0.000743635449169531,5.33890616953555,"APOA1_HUMAN",25,-18.8610394604978,2.927399584e-07,0.0001478885677342,-0.309699999999999,"Non-significant",3.83006539707716,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
-1.0089725,9.52144875,-18.0063667927148,2.88046143384095e-07,0.00016630549835526,7.68768604374974,"PTPRF_HUMAN",57,-18.4370951904953,3.42279642714813e-07,0.000162743903062578,-1.0089725,"Up in BM2",3.78849527259619,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-5.8643425,8.78152875,-18.5779753411305,2.30815520307818e-07,0.000153988084947077,7.89662360211136,"TSP4_HUMAN",21,-18.2150594445447,3.72002283866076e-07,0.000167049692249416,-5.8643425,"Up in BM2",3.77715432011267,"THBS4","Thrombospondin-4","TSP4_HUMAN"
-0.464174999999999,12.0806875,-14.3772934401869,1.40722965941376e-06,0.000454985493481656,6.13552981806503,"PAI1_HUMAN",22,-17.3896535971884,5.11460005248939e-07,0.000214866691330864,-0.464174999999999,"Non-significant",3.66783090369139,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.519124999999999,10.5762375,-14.7330792858038,1.18557525612142e-06,0.000399291866467892,6.30744839087583,"EPHA2_HUMAN",25,-17.2917604312928,5.31650850750623e-07,0.000214866691330864,-0.519124999999999,"Up in BM2",3.66783090369139,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
-0.420724999999999,14.1940875,-13.9108720966222,1.77261253168024e-06,0.000494069899778323,5.90259063841644,"VNN1_HUMAN",18,-16.8947969550456,6.23391304525661e-07,0.000239946281641948,-0.420724999999999,"Non-significant",3.61988597577905,"VNN1","Pantetheinase","VNN1_HUMAN"
0.739905000000002,8.5799875,16.2140778590866,6.04367100497344e-07,0.000271394404073335,6.97396334623482,"C163A_HUMAN",29,16.5809973126115,7.08795950831302e-07,0.000260418075934973,0.739905000000002,"Up in C",3.58432887415009,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
-4.1629925,7.63667125,-16.6789586304172,4.95077165245276e-07,0.000235394630981033,7.16818728658293,"FMOD_HUMAN",7,-16.4569634469833,7.46173953408558e-07,0.000262231481104408,-4.1629925,"Up in BM2",3.58131517210732,"FMOD","Fibromodulin","FMOD_HUMAN"
0.287575,13.3774625,11.6022196779118,6.25300319850824e-06,0.00109876140985961,4.60560429735407,"ANT3_HUMAN",28,16.1594822087676,8.4533909213878e-07,0.000277609900200906,0.287575,"Non-significant",3.55656505001129,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.633320000000001,10.079465,-14.8262282422986,1.13428109905589e-06,0.000398625831463858,6.35166345597081,"MTAP2_HUMAN",13,-16.1226730630458,8.58622727331765e-07,0.000277609900200906,-0.633320000000001,"Up in BM2",3.55656505001129,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
0.396775000000002,11.4769375,13.8262314733353,1.84987672967697e-06,0.000498418453532632,5.85936637396371,"APOL3_HUMAN",18,15.8502307623303,9.64681586121289e-07,0.00029762985112864,0.396775000000002,"Non-significant",3.52632351287651,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-0.560674999999996,11.2324875,-14.0547021335527,1.64956029594988e-06,0.000493829476746773,5.97536148695562,"IGSF8_HUMAN",21,-15.7804764888079,9.94186067112865e-07,0.00029762985112864,-0.560674999999996,"Up in BM2",3.52632351287651,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.409899999999997,12.9548,-13.2141970932731,2.53726643144786e-06,0.000640897642668532,5.53767691658417,"JUPI1_HUMAN",11,-15.683196312879,1.03706629171035e-06,0.000299378815567671,-0.409899999999997,"Non-significant",3.52377893414516,"JPT1","Jupiter microtubule associated homolog 1","JUPI1_HUMAN"
-2.8729075,7.43249375,-15.2035729555747,9.50726681654705e-07,0.000355043647831395,6.52750748071697,"MATN3_HUMAN",18,-14.9589907408148,1.43161936417119e-06,0.000387584966809802,-2.8729075,"Up in BM2",3.41163307619858,"MATN3","Matrilin-3","MATN3_HUMAN"
-0.551925000000001,13.2440625,-13.7201439101572,1.9521679068558e-06,0.000509012038423078,5.804765016536,"SDCB1_HUMAN",13,-14.9184014305238,1.45835801572119e-06,0.000387584966809802,-0.551925000000001,"Up in BM2",3.41163307619858,"SDCBP","Syntenin-1","SDCB1_HUMAN"
0.430225,10.6006875,12.7693884365045,3.2199976148625e-06,0.000743635449169531,5.29332000792565,"T23O_HUMAN",17,14.8766319333737,1.48646962403858e-06,0.000387584966809802,0.430225,"Non-significant",3.41163307619858,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.319549999999998,14.72245,12.3214917930151,4.12560241556356e-06,0.000883301433996866,5.03769185729595,"PUR6_HUMAN",21,14.7261599250981,1.59298105479729e-06,0.000402377058310204,0.319549999999998,"Non-significant",3.3953667887208,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.410374999999998,10.5358875,-12.144733544271,4.55991688668873e-06,0.000911644070582604,4.93404128928105,"TAGL_HUMAN",15,-14.4601220402453,1.80328534601188e-06,0.000441695619751939,-0.410374999999998,"Non-significant",3.35487690757202,"TAGLN","Transgelin","TAGL_HUMAN"
0.37495,14.2401,11.7974823803034,5.57275835416334e-06,0.0010237410403796,4.72564979230618,"GLNA_HUMAN",20,14.0984370989368,2.14189048671254e-06,0.000499522526781434,0.37495,"Non-significant",3.3014449217798,"GLUL","Glutamine synthetase","GLNA_HUMAN"
-0.5055475,10.06267625,-15.1683675002265,9.66344210353915e-07,0.000355043647831395,6.51131982904061,"SIL1_HUMAN",14,-14.0241334422273,2.22010337355472e-06,0.000499522526781434,-0.5055475,"Up in BM2",3.3014449217798,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-0.347474999999999,11.0827625,-11.5247880477085,6.54841069864112e-06,0.00112618731227907,4.55741277857361,"5NTD_HUMAN",22,-14.0197951787074,2.22476938811476e-06,0.000499522526781434,-0.347474999999999,"Non-significant",3.3014449217798,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-1.1026125,8.66655875,-17.1644462572773,4.04233590307078e-07,0.000204213756903257,7.36401954683974,"LAMA5_HUMAN",58,-13.0369794708402,3.63900070960712e-06,0.000794974127993361,-1.1026125,"Up in BM2",3.09964700499454,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.474625000000001,11.9718125,12.2638450437363,4.26187751155237e-06,0.000883301433996866,5.00406402236503,"KNG1_HUMAN",19,12.9139108698629,3.87964985556546e-06,0.000825242362698305,0.474625000000001,"Non-significant",3.08341848620799,"KNG1","Kininogen-1","KNG1_HUMAN"
0.328025000000002,11.9573125,10.9893670887258,9.08227585109237e-06,0.00139853761013247,4.21470335856724,"VTDB_HUMAN",21,12.8086764536925,4.09985739052421e-06,0.000847718195657704,0.328025000000002,"Non-significant",3.07174849492583,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.31025,11.4568,10.1369873402872,1.57656615094523e-05,0.00186832804549028,3.63247363558906,"CGNL1_HUMAN",84,12.7651508746272,4.19506715653943e-06,0.000847718195657704,0.31025,"Non-significant",3.07174849492583,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.421050000000005,13.5592,-11.2527777536412,7.71866947358507e-06,0.00127326541540792,4.38540903561532,"IL18_HUMAN",14,-12.6087048663383,4.55865937379616e-06,0.000891859421485292,-0.421050000000005,"Non-significant",3.04970359549454,"IL18","Interleukin-18","IL18_HUMAN"
-0.539675000000001,13.4211875,-12.612870816946,3.50805233869523e-06,0.000787655195935376,5.20511124288829,"ITIH2_HUMAN",47,-12.5779891883708,4.63418232121518e-06,0.000891859421485292,-0.539675000000001,"Up in BM2",3.04970359549454,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.291550000000001,14.0144,9.76147991613966,2.03676795091044e-05,0.00213807731781936,3.36042062994322,"GNMT_HUMAN",15,12.4928962035592,4.85094891876294e-06,0.000897435207178957,0.291550000000001,"Non-significant",3.04699689671111,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
-0.611574999999997,13.4568625,-18.3943228814636,2.47661153570704e-07,0.000153988084947077,7.83040888329552,"APOB_HUMAN",239,-12.4679528486024,4.91665892247839e-06,0.000897435207178957,-0.611574999999997,"Up in BM2",3.04699689671111,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.223624999999998,12.1020875,-8.53421133737876,5.01611995234745e-05,0.00389858630527158,2.3960967244866,"PLOD1_HUMAN",41,-12.438247921931,4.99623708066968e-06,0.000897435207178957,-0.223624999999998,"Non-significant",3.04699689671111,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN"
-0.380024999999996,10.3977875,-10.5595315732409,1.19349945246446e-05,0.00159170755896876,3.92698830998422,"TRFM_HUMAN",39,-12.3212807406481,5.32414967428173e-06,0.000935545691678679,-0.380024999999996,"Non-significant",3.0289349968766,"MELTF","Melanotransferrin","TRFM_HUMAN"
-3.9797675,7.94929125,-12.266102103477,4.25644694823523e-06,0.000883301433996866,5.00538385109701,"COMP_HUMAN",5,-12.0961141003339,6.0267346417293e-06,0.00102676497369178,-3.9797675,"Up in BM2",2.98852895495174,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
-0.245599999999998,13.46675,-9.11760334357426,3.22599583857784e-05,0.00286546421573898,2.86961662381867,"EHD3_HUMAN",25,-12.0751548608428,6.09733004295505e-06,0.00102676497369178,-0.245599999999998,"Non-significant",2.98852895495174,"EHD3","EH domain-containing protein 3","EHD3_HUMAN"
0.239000000000001,16.484975,9.35763909784714,2.70907162661259e-05,0.00258821770884728,3.05632369898249,"FAS_HUMAN",149,11.8097427612546,7.07770599347845e-06,0.00116663903536129,0.239000000000001,"Non-significant",2.9330634963113,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.203447499999999,9.70572625,-7.96686820680587,7.90062058142196e-05,0.00555310575301162,1.90671992380901,"PLCG1_HUMAN",51,-11.7755394001667,7.21662152270993e-06,0.00116663903536129,-0.203447499999999,"Non-significant",2.9330634963113,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.381065,9.836865,10.2540496633559,1.45807390536641e-05,0.00181317098108872,3.71526829468928,"ANO1_HUMAN",29,11.7276457107489,7.4163786319483e-06,0.00117542330356937,0.381065,"Non-significant",2.9298057033517,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.174950000000003,15.48525,7.30419260415643,0.000139061001250526,0.00820459907378101,1.29537342665892,"ACON_HUMAN",46,11.6219584992328,7.87981998954502e-06,0.00122485740337485,0.174950000000003,"Non-significant",2.91191446846855,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN"
-0.478649999999998,13.4661,-10.6955563601381,1.09350584860845e-05,0.00152393237487967,4.01929903897492,"MARCS_HUMAN",11,-11.4648817754724,8.63072204181359e-06,0.0013144021668302,-0.478649999999998,"Non-significant",2.88127173362532,"MARCKS","Myristoylated alanine-rich C-kinase substrate","MARCS_HUMAN"
-0.226275000000001,11.5829375,-8.2420843813212,6.31753496190048e-05,0.00468482890798547,2.14783967199896,"ITA6_HUMAN",48,-11.4352904285835,8.78111060359158e-06,0.0013144021668302,-0.226275000000001,"Non-significant",2.88127173362532,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
0.298074999999997,15.8845375,9.91431115295785,1.83326381651367e-05,0.00202990019573698,3.47235639155536,"BAAT_HUMAN",15,11.3691573091152,9.12809777773152e-06,0.00134149844249825,0.298074999999997,"Non-significant",2.87240982721478,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.503500000000003,11.3084,-10.5694491411392,1.18586932111094e-05,0.00159170755896876,3.93375895503281,"TSN6_HUMAN",9,-11.2656364272089,9.70299439974834e-06,0.00140052328094939,-0.503500000000003,"Up in BM2",2.85370966748746,"TSPAN6","Tetraspanin-6","TSN6_HUMAN"
0.45674,8.9795125,11.9721649561679,5.03453652689196e-06,0.000968908541592089,4.83128153470106,"MDR3_HUMAN",28,11.2267518536103,9.92947982549844e-06,0.00140806991981586,0.45674,"Non-significant",2.85137577911702,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.421174999999998,10.9524875,-10.9234044559285,9.46511664155948e-06,0.00140257858256145,4.17129967096613,"PRS23_HUMAN",19,-11.1587782217284,1.03399732568548e-05,0.00141724709687907,-0.421174999999998,"Non-significant",2.8485544239547,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.700442499999998,9.02804375,-10.973948319687,9.17017114153418e-06,0.00139853761013247,4.20458158716903,"LBP_HUMAN",10,-11.1579860812757,1.03448693202852e-05,0.00141724709687907,-0.700442499999998,"Up in BM2",2.8485544239547,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
-0.726100000000002,10.663425,-10.8942429503918,9.64016076939421e-06,0.00140257858256145,4.15202608767103,"GSTA5_HUMAN",2,-10.8545903896767,1.24295750185148e-05,0.00166066330078461,-0.726100000000002,"Up in BM2",2.77971841175933,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.540455000000001,8.5281025,10.5495763601215,1.2012144141667e-05,0.00159170755896876,3.92018554957503,"ANGI_HUMAN",5,10.841134370923,1.25325326423186e-05,0.00166066330078461,0.540455000000001,"Up in C",2.77971841175933,"ANG","Angiogenin","ANGI_HUMAN"
-1.747255,8.3669075,-10.8815922906682,9.71723377748874e-06,0.00140257858256145,4.14364861546793,"DMBT1_HUMAN",1,-10.7773588734624,1.30338653688048e-05,0.00169923764154918,-1.747255,"Up in BM2",2.76974587999126,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN"
-0.435087499999998,9.98103125,-10.4223181323336,1.30496956555243e-05,0.00166648475535504,3.83265505162081,"CDHR2_HUMAN",30,-10.7414456107446,1.33261771903029e-05,0.00170643914567654,-0.435087499999998,"Non-significant",2.76790919473847,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
0.181974999999991,16.4647375,7.46910893537669,0.000120358994084886,0.00760048241553227,1.45175093369133,"ANXA6_HUMAN",65,10.7093112323804,1.3594053155021e-05,0.00170643914567654,0.181974999999991,"Non-significant",2.76790919473847,"ANXA6","Annexin A6","ANXA6_HUMAN"
0.167775000000002,15.2502625,7.35258187203075,0.000133255402493294,0.0080050216304875,1.34155783209972,"ECI2_HUMAN",23,10.6900453682577,1.37575847876277e-05,0.00170643914567654,0.167775000000002,"Non-significant",2.76790919473847,"ECI2","Enoyl-CoA delta isomerase 2","ECI2_HUMAN"
-0.519257500000005,10.13462125,-10.1926201659246,1.51894839018636e-05,0.00186025149058733,3.67193800667759,"TBB3_HUMAN",8,-10.6696015229247,1.39335622435545e-05,0.00170643914567654,-0.519257500000005,"Up in BM2",2.76790919473847,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
-1.0323625,8.23953125,-12.8110347620019,3.14793353616138e-06,0.000743635449169531,5.31659215552966,"GTR1_HUMAN",6,-10.5386907957526,1.51229101857441e-05,0.00180692243614871,-1.0323625,"Up in BM2",2.74306048953956,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
-5.3435375,8.27695625,-10.7084431470285,1.08453451166986e-05,0.00152393237487967,4.02798304788552,"GPC3_HUMAN",10,-10.5304941520575,1.52011289939518e-05,0.00180692243614871,-5.3435375,"Up in BM2",2.74306048953956,"GPC3","Glypican-3","GPC3_HUMAN"
1.11195,8.0632,10.5055223204724,1.23603854979969e-05,0.00161143541903724,3.89000442175417,"HXK4_HUMAN",13,10.4296707730938,1.62017996124684e-05,0.00189795864155917,1.11195,"Up in C",2.72171325552218,"GCK","Hexokinase-4","HXK4_HUMAN"
0.502475,11.1718375,10.1631201094897,1.54919897050069e-05,0.00186832804549028,3.65103799160647,"PCKGC_HUMAN",35,10.2290509177722,1.8423577858478e-05,0.00208096736834099,0.502475,"Up in C",2.68173472990878,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
0.181624999999997,16.9190125,7.33414130050222,0.000135435146099197,0.00804942857293979,1.32398715914827,"ACS2B_HUMAN",41,10.2239977465491,1.84838427087873e-05,0.00208096736834099,0.181624999999997,"Non-significant",2.68173472990878,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","ACS2B_HUMAN"
-0.346462499999999,9.94829375,-8.97906111989758,3.57456236575119e-05,0.00314056386982248,2.75974933523427,"FIL1L_HUMAN",39,-10.2196068138313,1.85363912557901e-05,0.00208096736834099,-0.346462499999999,"Non-significant",2.68173472990878,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.541997499999999,9.66093125,-11.2140408626512,7.90384229864405e-06,0.0012777351459988,4.36056443374271,"COTL1_HUMAN",9,-10.01304588827,2.12110995513454e-05,0.00232515466136535,-0.541997499999999,"Up in BM2",2.6335481540241,"COTL1","Coactosin-like protein","COTL1_HUMAN"
0.258975,12.5682875,8.222623988693,6.41690749178542e-05,0.00471526029600923,2.13102465606074,"OXDA_HUMAN",13,9.99176790766882,2.15106653278356e-05,0.00232515466136535,0.258975,"Non-significant",2.6335481540241,"DAO","D-amino-acid oxidase","OXDA_HUMAN"
0.347374999999996,12.2956625,8.80289122453347,4.0807483825089e-05,0.0034720725448231,2.61775187254116,"HRG_HUMAN",21,9.98727793053556,2.15744896204876e-05,0.00232515466136535,0.347374999999996,"Non-significant",2.6335481540241,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
0.120100000000004,14.505825,5.37275798243927,0.000936413468759204,0.0242623800030537,-0.775614145917428,"NDUS1_HUMAN",47,9.93198898798979,2.23782775468909e-05,0.00237860788867489,0.120100000000004,"Non-significant",2.62367714510869,"NDUFS1","NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial","NDUS1_HUMAN"
-3.25536,6.651175,-10.0614666812978,1.65877499095608e-05,0.00188843355660535,3.57855918664794,"RELN_HUMAN",51,-9.91320713897699,2.26590136617551e-05,0.00237860788867489,-3.25536,"Up in BM2",2.62367714510869,"RELN","Reelin","RELN_HUMAN"
-0.332725,12.8927875,-9.17964397042671,3.08246225205223e-05,0.00283131163447025,2.91831226501336,"CO4B_HUMAN",83,-9.886770835288,2.30609552792051e-05,0.00238629070464127,-0.332725,"Non-significant",2.62227665046823,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.437474999999999,10.4435875,-10.0964196560662,1.62013922073206e-05,0.00187079790302532,3.60356145604295,"CCN1_HUMAN",22,-9.85096498941813,2.36183086306448e-05,0.00238629070464127,-0.437474999999999,"Non-significant",2.62227665046823,"CCN1","CCN family member 1","CCN1_HUMAN"
0.399974999999998,17.6625625,14.1194131759757,1.59737906443412e-06,0.000493829476746773,6.0078259751524,"SCP2_HUMAN",39,9.84680860633166,2.36839905919911e-05,0.00238629070464127,0.399974999999998,"Non-significant",2.62227665046823,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.471047500000001,9.62365625,-11.3354502752857,7.33965770227313e-06,0.0012359677751557,4.43813845296338,"DREB_HUMAN",21,-9.8191918456016,2.41257060908326e-05,0.00238629070464127,-0.471047500000001,"Non-significant",2.62227665046823,"DBN1","Drebrin","DREB_HUMAN"
0.270324999999993,17.6287125,7.99381982577398,7.72734086983036e-05,0.00552744214609193,1.93065158186419,"AGT1_HUMAN",29,9.7746533292739,2.4857899526929e-05,0.00238629070464127,0.270324999999993,"Non-significant",2.62227665046823,"AGXT","Alanine--glyoxylate aminotransferase","AGT1_HUMAN"
-0.259300000000001,12.92035,-8.77728936932837,4.16082795057942e-05,0.00350333045047223,2.59689885863154,"P4HA2_HUMAN",32,-9.76066326041722,2.50930654007911e-05,0.00238629070464127,-0.259300000000001,"Non-significant",2.62227665046823,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.847472499999997,10.53671375,-9.65631641063334,2.19161631069143e-05,0.00227113264606651,3.2824087601113,"TRFL_HUMAN",33,-9.75769708005857,2.51432488365619e-05,0.00238629070464127,-0.847472499999997,"Up in BM2",2.62227665046823,"LTF","Lactotransferrin","TRFL_HUMAN"
-2.5575175,6.77632125,-9.87729566576256,1.88035752115965e-05,0.00205185060049577,3.44540019416839,"ATS13_HUMAN",7,-9.74841328077113,2.53010540334389e-05,0.00238629070464127,-2.5575175,"Up in BM2",2.62227665046823,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN"
0.398775000000002,12.5852625,8.93320126348302,3.69915260297684e-05,0.0032150806978346,2.72303439466823,"FHR3_HUMAN",12,9.72771757908904,2.56568957633762e-05,0.00238629070464127,0.398775000000002,"Non-significant",2.62227665046823,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
-0.740924999999997,13.5912375,-9.57757461959159,2.31627849510225e-05,0.00234030988448894,3.22346015719694,"YBOX1_HUMAN",14,-9.7261294614649,2.56844353957429e-05,0.00238629070464127,-0.740924999999997,"Up in BM2",2.62227665046823,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN"
-0.520425000000003,10.8884625,-9.28765325772818,2.84943535689666e-05,0.0026781379057902,3.00235659537698,"INHBE_HUMAN",16,-9.6983263814026,2.61720404804303e-05,0.0024039614000377,-0.520425000000003,"Up in BM2",2.61907250999925,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.163974999999997,12.3862375,-6.37307567680307,0.000330781562688765,0.0136372207921658,0.35514054797819,"MPRI_HUMAN",111,-9.56982215985381,2.85664553575005e-05,0.00258250484205665,-0.163974999999997,"Non-significant",2.58795885552896,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
0.298925000000001,13.5254125,8.61913101117374,4.69662067040977e-05,0.00372184165479629,2.46683121723142,"S22A1_HUMAN",13,9.56023359319531,2.8754847925906e-05,0.00258250484205665,0.298925000000001,"Non-significant",2.58795885552896,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
0.235250000000001,16.49405,8.27299239337045,6.16324645122801e-05,0.00461273343197,2.17447402671734,"HMGCL_HUMAN",20,9.51541467421869,2.96543148494413e-05,0.00263402007613224,0.235250000000001,"Non-significant",2.57938091922988,"HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial","HMGCL_HUMAN"
-0.564175000000001,15.3468125,-10.4054152238329,1.31949801240533e-05,0.00166648475535504,3.82094873949363,"S10A6_HUMAN",4,-9.46485825609347,3.0707420159786e-05,0.00269791388208206,-0.564175000000001,"Up in BM2",2.56897191720432,"S100A6","Protein S100-A6","S10A6_HUMAN"
