"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM2_vs_B1"
0.606774999999999,11.5313625,7.62462541967302,8.98046119635778e-05,0.0465066644179927,1.93652449562822,"DDB2_HUMAN",18,-7.87574263825938,5.23929825148881e-05,0.0286345113771369,-0.606774999999999,"Up in B1",1.54311022334247,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN",0.606774999999999
1.0099275,7.15121375,8.31997689578895,4.98387634657715e-05,0.0371434711720359,2.4402290797254,"PHLA3_HUMAN",5,-7.49024931482801,7.46671264891994e-05,0.0378664008605398,-1.0099275,"Up in B1",1.42174597189764,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN",1.0099275
-0.30795,12.58975,-6.65690335653273,0.000219738724075282,0.0797728550905445,1.13987942889534,"PURA1_HUMAN",29,7.43668978972952,7.85226658488872e-05,0.0378664008605398,0.30795,"Non-significant",1.42174597189764,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN",-0.30795
-0.314075000000003,18.8575625,-6.45862506609617,0.000267159310420505,0.0804993169348448,0.961456279843237,"ALDOB_HUMAN",33,7.24692896941027,9.40719856803709e-05,0.0428445632559822,0.314075000000003,"Non-significant",1.36810427987214,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN",-0.314075000000003
-0.220200000000002,13.652475,-6.33406802921867,0.000302735571250387,0.0848319852685296,0.846546745278917,"BUP1_HUMAN",23,7.15056644620458,0.000103255233231004,0.0442761672226701,0.220200000000002,"Non-significant",1.35382998097509,"UPB1","Beta-ureidopropionase","BUP1_HUMAN",-0.220200000000002
-0.399099999999997,17.3054,-7.18314595369444,0.000133517834900373,0.0639808324463693,1.58777754819185,"DOPD_HUMAN",14,7.1042762365432,0.000108016997371725,0.0442761672226701,0.399099999999997,"Non-significant",1.35382998097509,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN",-0.399099999999997
-0.397999999999996,11.5943,-6.58090916121976,0.000236705615199355,0.0797728550905445,1.07213996172714,"VTDB_HUMAN",21,6.92030199385751,0.000129502326410464,0.0494867746817666,0.397999999999996,"Non-significant",1.30551085056462,"GC","Vitamin D-binding protein","VTDB_HUMAN",-0.397999999999996
-0.448369999999999,9.862015,-8.64416019981691,3.83980156668912e-05,0.0314786932437174,2.65751498457585,"K1143_HUMAN",8,6.89507309488377,0.000132801786167219,0.0494867746817666,0.448369999999999,"Non-significant",1.30551085056462,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN",-0.448369999999999
-0.371474999999997,16.0323375,-6.50465199529464,0.000255212030182873,0.0804703162861228,1.00336233211468,"ENOG_HUMAN",20,6.82404568113623,0.00014260212461986,0.050828357288418,0.371474999999997,"Non-significant",1.29389392594758,"ENO2","Gamma-enolase","ENOG_HUMAN",-0.371474999999997
0.465325,12.3479625,6.22354115228029,0.000338759718806104,0.0867860054616387,0.742715370182923,"RIR2B_HUMAN",23,-6.52874331973725,0.000192881393801691,0.0645926949830732,-0.465325,"Non-significant",1.18981659513078,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN",0.465325
-0.203774999999997,9.9665625,-5.15063097754628,0.00109165082713036,0.153865758002587,-0.361930067365686,"NOTC2_HUMAN",53,6.47168210727936,0.000204706021288326,0.0645926949830732,0.203774999999997,"Non-significant",1.18981659513078,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN",-0.203774999999997
-1.248255,6.74885,-6.27696428914686,0.000320784525899539,0.0848319852685296,0.793123185631244,"SMC5_HUMAN",19,6.47098164663358,0.000204856070939242,0.0645926949830732,1.248255,"Non-significant",1.18981659513078,"SMC5","Structural maintenance of chromosomes protein 5","SMC5_HUMAN",-1.248255
-0.636552500000002,9.77868125,-6.93367476318813,0.000168480467135157,0.0726948878723166,1.37997583147475,"MOT4_HUMAN",7,6.29124420354614,0.000247702088154927,0.0730961329950788,0.636552500000002,"Non-significant",1.13610559791657,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN",-0.636552500000002
0.89716,8.4284925,6.62641451495087,0.000226377389726608,0.0797728550905445,1.11279783138477,"CDN1A_HUMAN",6,-6.28387996995668,0.000249657443749964,0.0730961329950788,-0.89716,"Non-significant",1.13610559791657,"CDKN1A","Cyclin-dependent kinase inhibitor 1","CDN1A_HUMAN",0.89716
-0.505800000000001,12.154125,-5.80922415461723,0.000523092098176136,0.110411794385622,0.337396574061407,"ATTY_HUMAN",28,6.10707617608015,0.000302122934936464,0.0821556410331066,0.505800000000001,"Non-significant",1.0853626113471,"TAT","Tyrosine aminotransferase","ATTY_HUMAN",-0.505800000000001
0.2774,16.14625,5.92077125263168,0.000464386944758613,0.10575122703142,0.44906926662182,"STOM_HUMAN",17,-6.07393726524586,0.00031325288193857,0.0821556410331066,-0.2774,"Non-significant",1.0853626113471,"STOM","Stomatin","STOM_HUMAN",0.2774
0.183875,11.8716125,4.79586517392717,0.0016628881267168,0.168300702010177,-0.768050113287627,"HS74L_HUMAN",49,-6.06429083373071,0.000316577167426407,0.0821556410331066,-0.183875,"Non-significant",1.0853626113471,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN",0.183875
-0.3672,10.589125,-5.79145111773849,0.000533184958718861,0.110411794385622,0.319426804449917,"DEMA_HUMAN",19,6.02632594902833,0.000330043585786977,0.0821556410331066,0.3672,"Non-significant",1.0853626113471,"DMTN","Dematin","DEMA_HUMAN",-0.3672
0.230000000000008,17.7061,5.56330657009395,0.000683870456361517,0.116799375026077,0.0843791314922138,"ST2A1_HUMAN",21,-5.99788112323132,0.000340547300891279,0.0821556410331066,-0.230000000000008,"Non-significant",1.0853626113471,"SULT2A1","Sulfotransferase 2A1","ST2A1_HUMAN",0.230000000000008
-0.216275000000001,11.1704125,-5.74512560469105,0.000560522112701392,0.110411794385622,0.27235850678013,"APOL3_HUMAN",18,5.99739909527837,0.000340728445367849,0.0821556410331066,0.216275000000001,"Non-significant",1.0853626113471,"APOL3","Apolipoprotein L3","APOL3_HUMAN",-0.216275000000001
-0.179425,13.6729375,-4.41782838411037,0.00265651024920059,0.202864814324567,-1.22411490346931,"APOB_HUMAN",239,5.93855189727666,0.000363662458663847,0.0834349617060647,0.179425,"Non-significant",1.07865192904603,"APOB","Apolipoprotein B-100","APOB_HUMAN",-0.179425
-0.689200000000001,12.648925,-6.55312563568918,0.000243269258021909,0.0797728550905445,1.04717525778155,"CUTA_HUMAN",6,5.92532893005934,0.000369046709184282,0.0834349617060647,0.689200000000001,"Non-significant",1.07865192904603,"CUTA","Protein CutA","CUTA_HUMAN",-0.689200000000001
-0.653897499999999,8.47983125,-6.03672797846255,0.000411004580346792,0.101289584744132,0.563149515043997,"NSE1_HUMAN",9,5.89477522449348,0.000381827089012423,0.0834349617060647,0.653897499999999,"Non-significant",1.07865192904603,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","NSE1_HUMAN",-0.653897499999999
-0.303599999999999,12.21115,-5.73015231515198,0.000569687548126316,0.110411794385622,0.257073810420481,"ACMSD_HUMAN",17,5.88331921002771,0.000386744150381856,0.0834349617060647,0.303599999999999,"Non-significant",1.07865192904603,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN",-0.303599999999999
-0.280327499999999,10.17176125,-5.5271236522137,0.000711846939196688,0.119096351174172,0.0463468215862868,"EST3_HUMAN",16,5.60177324696979,0.000532484930934274,0.110432994676685,0.280327499999999,"Non-significant",0.956901150654237,"CES3","Carboxylesterase 3","EST3_HUMAN",-0.280327499999999
-0.310775000000001,14.0816875,-5.11024495887733,0.00114420193577527,0.156336124491427,-0.407103766878731,"PLOD2_HUMAN",38,5.59151866975249,0.000538828956704975,0.110432994676685,0.310775000000001,"Non-significant",0.956901150654237,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN",-0.310775000000001
-0.165649999999998,10.717025,-4.38282196715331,0.00277724196974792,0.20332726159577,-1.26756611894154,"WNK1_HUMAN",48,5.56782412545336,0.00055380787534581,0.110734560050853,0.165649999999998,"Non-significant",0.95571681546312,"WNK1","Serine/threonine-protein kinase WNK1","WNK1_HUMAN",-0.165649999999998
-0.262937499999996,9.03615125,-5.46210346121971,0.000765359382632711,0.125488324376459,-0.0225222894243755,"ACES_HUMAN",16,5.52631549305396,0.000581163862734295,0.113059025596749,0.262937499999996,"Non-significant",0.946694761842279,"ACHE","Acetylcholinesterase","ACES_HUMAN",-0.262937499999996
0.206850000000001,11.1361,4.93902068272315,0.00140015105368518,0.158295290756602,-0.60163837336181,"PTN1_HUMAN",25,-5.49337288002822,0.000603932273767454,0.113059025596749,-0.206850000000001,"Non-significant",0.946694761842279,"PTPN1","Tyrosine-protein phosphatase non-receptor type 1","PTN1_HUMAN",0.206850000000001
-0.637992500000001,8.19111875,-5.65419419305962,0.000618816780432466,0.110411794385622,0.178996232111881,"PP13G_HUMAN",8,5.45142550220179,0.000634354238023124,0.113059025596749,0.637992500000001,"Non-significant",0.946694761842279,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN",-0.637992500000001
-0.244200000000003,10.6928,-5.21595119875143,0.00101219896004727,0.153865758002587,-0.289436520366405,"HDA10_HUMAN",18,5.41869350951458,0.000659262461194255,0.113059025596749,0.244200000000003,"Non-significant",0.946694761842279,"HDAC10","Polyamine deacetylase HDAC10","HDA10_HUMAN",-0.244200000000003
-0.136150000000002,14.421875,-3.70644315798132,0.00679385597342085,0.240444462339925,-2.1465820434919,"DESP_HUMAN",216,5.41038769011362,0.000665752478544899,0.113059025596749,0.136150000000002,"Non-significant",0.946694761842279,"DSP","Desmoplakin","DESP_HUMAN",-0.136150000000002
0.225625000000001,10.2529875,4.92134869394944,0.00142996688581806,0.158295290756602,-0.621995037736327,"TRIP4_HUMAN",25,-5.3998494902646,0.000674087987635243,0.113059025596749,-0.225625000000001,"Non-significant",0.946694761842279,"TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN",0.225625000000001
-0.345974999999999,12.1901375,-5.7417220867534,0.000562591024287932,0.110411794385622,0.268887270441229,"RPE_HUMAN",11,5.39584622465901,0.000677284461893445,0.113059025596749,0.345974999999999,"Non-significant",0.946694761842279,"RPE","Ribulose-phosphate 3-epimerase","RPE_HUMAN",-0.345974999999999
0.280925,11.9784375,5.05918781615617,0.00121466971983139,0.157111556800053,-0.464600718838807,"ANXA1_HUMAN",23,-5.39042913503173,0.000681636345880764,0.113059025596749,-0.280925,"Non-significant",0.946694761842279,"ANXA1","Annexin A1","ANXA1_HUMAN",0.280925
-0.443232500000001,10.01540875,-5.1616196147286,0.00107781686788962,0.153865758002587,-0.349685438733474,"LX15B_HUMAN",22,5.38067200470053,0.000689552485952358,0.113059025596749,0.443232500000001,"Non-significant",0.946694761842279,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN",-0.443232500000001
0.202100000000002,12.7121,5.13834296044821,0.00110735297903789,0.153865758002587,-0.37564623250615,"ATAD1_HUMAN",18,-5.35778704919925,0.000708518224237354,0.113890831417604,-0.202100000000002,"Non-significant",0.943511236632168,"ATAD1","Outer mitochondrial transmembrane helix translocase","ATAD1_HUMAN",0.202100000000002
0.390224999999999,13.4597375,4.93124565021384,0.00141318383061684,0.158295290756602,-0.610588116930725,"ADRO_HUMAN",35,-5.24614511112686,0.000809627459376957,0.127640882922544,-0.390224999999999,"Non-significant",0.894010200349237,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN",0.390224999999999
-0.446219999999997,9.1404825,-5.70105051919806,0.000587980354098231,0.110411794385622,0.227266729293823,"TMM9B_HUMAN",8,5.1634982269765,0.000894657745352825,0.136992301576822,0.446219999999997,"Non-significant",0.863303837782616,"TMEM9B","Transmembrane protein 9B","TMM9B_HUMAN",-0.446219999999997
-0.305800000000003,14.211425,-5.09169081256916,0.00116927484201273,0.157111556800053,-0.427948068285289,"NDRG1_HUMAN",15,5.1284721705963,0.000933605313613037,0.136992301576822,0.305800000000003,"Non-significant",0.863303837782616,"NDRG1","Protein NDRG1","NDRG1_HUMAN",-0.305800000000003
-0.219150000000003,13.691725,-4.61830416653775,0.00206674985556131,0.190373205796535,-0.979254814575366,"DNPEP_HUMAN",27,5.09452195212764,0.000973134492126782,0.136992301576822,0.219150000000003,"Non-significant",0.863303837782616,"DNPEP","Aspartyl aminopeptidase","DNPEP_HUMAN",-0.219150000000003
-0.151625000000001,10.4363125,-3.97984436922124,0.00469380177102434,0.23860872645847,-1.7824211224044,"A2MG_HUMAN",52,5.08721106245479,0.000981884302195785,0.136992301576822,0.151625000000001,"Non-significant",0.863303837782616,"A2M","Alpha-2-macroglobulin","A2MG_HUMAN",-0.151625000000001
-0.273075,10.2595875,-5.26943413414154,0.000951886196488445,0.150068519977159,-0.230602756636848,"MTAP2_HUMAN",13,5.07944412088038,0.000991274335617374,0.136992301576822,0.273075,"Non-significant",0.863303837782616,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN",-0.273075
-0.6881825,8.57654375,-5.63350030703077,0.000633002480620178,0.110411794385622,0.157567942355469,"FETUA_HUMAN",5,5.0792483924805,0.000991512231975234,0.136992301576822,0.6881825,"Non-significant",0.863303837782616,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN",-0.6881825
0.717765000000002,9.1664675,4.99102192970634,0.0013163119027691,0.157111556800053,-0.542040567372735,"GDF15_HUMAN",12,-5.07492648296159,0.000996781209791109,0.136992301576822,-0.717765000000002,"Non-significant",0.863303837782616,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN",0.717765000000002
0.245575000000002,9.1971125,4.84046340348791,0.00157564370844218,0.165604193869346,-0.715837187781529,"GDAP2_HUMAN",19,-5.06664669054606,0.00100696113827737,0.136992301576822,-0.245575000000002,"Non-significant",0.863303837782616,"GDAP2","Ganglioside-induced differentiation-associated protein 2","GDAP2_HUMAN",0.245575000000002
0.191060000000002,9.6277475,4.77891173133274,0.00169743371168324,0.169701970346088,-0.787986082092554,"DCP1A_HUMAN",19,-5.05348642848972,0.00102337640224556,0.136992301576822,-0.191060000000002,"Non-significant",0.863303837782616,"DCP1A","mRNA-decapping enzyme 1A","DCP1A_HUMAN",0.191060000000002
0.65825,7.8539775,4.899678823058,0.00146748500823393,0.158295290756602,-0.64702841213284,"SEGN_HUMAN",17,-5.04348433407667,0.00103604814561637,0.136992301576822,-0.65825,"Non-significant",0.863303837782616,"SCGN","Secretagogin","SEGN_HUMAN",0.65825
-0.384549999999999,13.769425,-4.97204018583335,0.00134625723840389,0.157111556800053,-0.563742819437738,"YBOX1_HUMAN",14,5.01258563899991,0.00107629028705807,0.137341879785667,0.384549999999999,"Non-significant",0.862197012752535,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN",-0.384549999999999
-0.17825,12.086375,-4.3383339168906,0.00293939673149332,0.213249331015772,-1.3230831214711,"A0AAG2UXZ5_HUMAN;COIA1_HUMAN",30,4.99138852818527,0.00110488442147869,0.137341879785667,0.17825,"Non-significant",0.862197012752535,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN;COIA1_HUMAN",-0.17825
-0.263724999999997,11.3645375,-4.63435831155294,0.00202613514298903,0.188752907979819,-0.959939833300334,"FA83G_HUMAN",26,4.98559496386973,0.00111284349750564,0.137341879785667,0.263724999999997,"Non-significant",0.862197012752535,"FAM83G","Protein FAM83G","FA83G_HUMAN",-0.263724999999997
-0.693222499999999,10.31291375,-6.42985585284756,0.00027494277557644,0.0804993169348448,0.935111205107522,"ERD21_HUMAN",3,4.97431104659377,0.00112852559406057,0.137341879785667,0.693222499999999,"Non-significant",0.862197012752535,"KDELR1","ER lumen protein-retaining receptor 1","ERD21_HUMAN",-0.693222499999999
-0.157927500000001,9.32136875,-4.25640647327515,0.00326570931690785,0.227475563632833,-1.42618737447114,"ARH37_HUMAN",28,4.97053717927683,0.00113382418483648,0.137341879785667,0.157927500000001,"Non-significant",0.862197012752535,"ARHGEF37","Rho guanine nucleotide exchange factor 37","ARH37_HUMAN",-0.157927500000001
-0.142625000000002,15.1602375,-3.86137139003175,0.00550208235310867,0.238862696739674,-1.93879952941876,"ACOHC_HUMAN",48,4.96672052174019,0.00113921051786111,0.137341879785667,0.142625000000002,"Non-significant",0.862197012752535,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN",-0.142625000000002
2.0005525,6.50524875,4.98114718713102,0.00133179760988334,0.157111556800053,-0.553323065227903,"TM164_HUMAN",2,-4.93822454926449,0.00118032091346307,0.140235809399568,-2.0005525,"Non-significant",0.853141074537162,"TMEM164","Transmembrane protein 164","TM164_HUMAN",2.0005525
0.244425000000001,7.74797,4.56834954571521,0.00219894169317176,0.193482226036111,-1.03963452626556,"TAF4_HUMAN",24,-4.90339973357644,0.00123277655310286,0.143414744464601,-0.244425000000001,"Non-significant",0.843406196573136,"TAF4","Transcription initiation factor TFIID subunit 4","TAF4_HUMAN",0.244425000000001
0.443777499999999,9.35539375,4.80087842293118,0.00165282123932039,0.168300702010177,-0.762164190758257,"TRI22_HUMAN",15,-4.89740224488192,0.00124206475445068,0.143414744464601,-0.443777499999999,"Non-significant",0.843406196573136,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN",0.443777499999999
-0.192975000000001,11.0691875,-4.31779039704719,0.00301773867555502,0.215125405758262,-1.34883146153043,"IFIT3_HUMAN",30,4.87497820405971,0.00127747536668336,0.145454764667641,0.192975000000001,"Non-significant",0.837272047981908,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","IFIT3_HUMAN",-0.192975000000001
-0.335175,11.9907375,-5.84118644289787,0.000505470388855307,0.110411794385622,0.36959002006408,"ANGL8_HUMAN",8,4.83967267234289,0.00133548120071849,0.148965327544095,0.335175,"Non-significant",0.826914804128386,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN",-0.335175
0.157449999999999,11.255,3.95481067721498,0.00485321855253408,0.23860872645847,-1.81527910728787,"MX1_HUMAN",43,-4.8342459570703,0.00134464921179105,0.148965327544095,-0.157449999999999,"Non-significant",0.826914804128386,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN",0.157449999999999
0.319665000000004,9.141475,4.70540882042485,0.00185659720687084,0.179063340022673,-0.874980696026901,"TREA_HUMAN",16,-4.80251581400406,0.00139964827163281,0.152275792062856,-0.319665000000004,"Non-significant",0.817369132836995,"TREH","Trehalase","TREA_HUMAN",0.319665000000004
-0.288872500000002,8.34066125,-4.42628231002792,0.00262822125895431,0.202864814324567,-1.21365247523366,"TBCD1_HUMAN",36,4.7912377946657,0.00141978405052881,0.152275792062856,0.288872500000002,"Non-significant",0.817369132836995,"TBC1D1","TBC1 domain family member 1","TBCD1_HUMAN",-0.288872500000002
-0.444599999999998,7.4447275,-5.02210673647192,0.00126884417933804,0.157111556800053,-0.50663058299907,"MYCT_HUMAN",9,4.78544139148477,0.00143025567075383,0.152275792062856,0.444599999999998,"Non-significant",0.817369132836995,"SLC2A13","Proton myo-inositol cotransporter","MYCT_HUMAN",-0.444599999999998
-0.258850000000002,14.575175,-4.49814714840185,0.00240061640547667,0.193482226036111,-1.12519985910924,"GBP1_HUMAN",22,4.76151820674945,0.00147437433067606,0.154956446981608,0.258850000000002,"Non-significant",0.809790350174672,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN",-0.258850000000002
0.179575,17.3237375,4.08519871180617,0.00408247837002509,0.235634397985593,-1.64524269551431,"ECHB_HUMAN",36,-4.73060876943772,0.00153358723379198,0.154956446981608,-0.179575,"Non-significant",0.809790350174672,"HADHB","Trifunctional enzyme subunit beta, mitochondrial","ECHB_HUMAN",0.179575
0.161925,15.7498625,4.1829582708389,0.00359198700928519,0.228862728298864,-1.51957009022068,"RACK1_HUMAN",25,-4.71989912816889,0.00155470407243314,0.154956446981608,-0.161925,"Non-significant",0.809790350174672,"RACK1","Small ribosomal subunit protein RACK1","RACK1_HUMAN",0.161925
-0.499375000000001,11.7999875,-6.72472986478896,0.000205734758036353,0.0797728550905445,1.19967068556235,"SGMR2_HUMAN",4,4.7173800585335,0.00155971695916177,0.154956446981608,0.499375000000001,"Non-significant",0.809790350174672,"TMEM97","Sigma intracellular receptor 2","SGMR2_HUMAN",-0.499375000000001
-0.237574999999998,15.6167125,-4.72302769012845,0.00181700553197583,0.179063340022673,-0.854044739399996,"BAAT_HUMAN",15,4.71378374632441,0.00156690407042848,0.154956446981608,0.237574999999998,"Non-significant",0.809790350174672,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN",-0.237574999999998
-0.5691825,8.60607875,-4.97912042405742,0.00133500074917731,0.157111556800053,-0.55564078185172,"S10AE_HUMAN",7,4.70866105728,0.00157720396298947,0.154956446981608,0.5691825,"Non-significant",0.809790350174672,"S100A14","Protein S100-A14","S10AE_HUMAN",-0.5691825
0.11525,13.382025,3.30017133892094,0.0120045133288392,0.27959491279967,-2.70774103628371,"SCRIB_HUMAN",76,-4.70345554420029,0.00158774598029459,0.154956446981608,-0.11525,"Non-significant",0.809790350174672,"SCRIB","Protein scribble homolog","SCRIB_HUMAN",0.11525
-1.4166825,6.36186375,-4.53880676672197,0.00228145768292938,0.193482226036111,-1.07554098427995,"SMC6_HUMAN",25,4.6802363705756,0.0016357122981028,0.157759640233491,1.4166825,"Non-significant",0.802004092798323,"SMC6","Structural maintenance of chromosomes protein 6","SMC6_HUMAN",-1.4166825
1.7840025,10.17952375,4.55252134940906,0.00224273742638271,0.193482226036111,-1.05885387426871,"S10A7_HUMAN",7,-4.65169681276883,0.00169684269307064,0.159059045404098,-1.7840025,"Non-significant",0.798441628302078,"S100A7","Protein S100-A7","S10A7_HUMAN",1.7840025
-0.227399999999999,13.406325,-4.87255442536257,0.00151598036436276,0.161402688662934,-0.678474027726264,"SDCB1_HUMAN",13,4.63052343619567,0.00174380111540049,0.159059045404098,0.227399999999999,"Non-significant",0.798441628302078,"SDCBP","Syntenin-1","SDCB1_HUMAN",-0.227399999999999
0.252775,12.5983625,4.50504812806484,0.00237992135910916,0.193482226036111,-1.11675181769746,"PCNA_HUMAN",17,-4.62697717736862,0.00175180338463881,0.159059045404098,-0.252775,"Non-significant",0.798441628302078,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN",0.252775
-0.146049999999999,11.994875,-3.73216921867113,0.0065584683184312,0.239122606748287,-2.11182771224858,"EGFR_HUMAN",45,4.62263093473149,0.00176166538440285,0.159059045404098,0.146049999999999,"Non-significant",0.798441628302078,"EGFR","Epidermal growth factor receptor","EGFR_HUMAN",-0.146049999999999
