"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.289674999999999,10.6481375,7.47010518474691,0.00011039681840764,0.0397161034636147,1.79624178619864,"AKA12_HUMAN",66,8.67073284785201,2.84499348942388e-05,0.0155488377508646,0.289674999999999,"Non-significant",1.80830206819666,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.255212500000003,10.10111875,7.83370766502753,8.06210621940398e-05,0.0330465733933369,2.07781143511314,"LX15B_HUMAN",22,8.53201109507751,3.1917429617219e-05,0.0163536930001226,0.255212500000003,"Non-significant",1.78638415930521,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN"
-0.252074999999998,12.1897125,-8.40226537513428,5.04635564875965e-05,0.0243353080050186,2.48890279535026,"TNR6_HUMAN",16,-8.42150220377775,3.50186856569266e-05,0.0168872461773814,-0.252074999999998,"Non-significant",1.77244116555488,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
-0.135800000000003,14.761175,-5.67431853889727,0.0006358144716121,0.121218768332,0.157548268108882,"THRB_HUMAN",42,-7.99926418689563,5.03819456441658e-05,0.0220864881820114,-0.135800000000003,"Non-significant",1.65587333276687,"F2","Prothrombin","THRB_HUMAN"
0.175474999999999,17.4268625,6.33006336545565,0.000321768303070064,0.0850921467280124,0.807560918863827,"SCP2_HUMAN",39,7.98122809779015,5.1188494200807e-05,0.0220864881820114,0.175474999999999,"Non-significant",1.65587333276687,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-1.866735,6.1525375,-7.76034681364669,8.58171402883983e-05,0.0335013769563947,2.02221653087939,"PTPRC_HUMAN",8,-7.91656070312071,5.42008711266798e-05,0.022216937074826,-1.866735,"Up in B2",1.65331581502574,"PTPRC","Receptor-type tyrosine-protein phosphatase C","PTPRC_HUMAN"
-0.374074999999998,11.2883125,-8.17508635290217,6.06565930158811e-05,0.0276257083080107,2.32874887836487,"TIGAR_HUMAN",12,-7.81215296917142,5.94904337870088e-05,0.022403009024734,-0.374074999999998,"Non-significant",1.64969364617149,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN"
-0.271224999999998,11.9765125,-6.71562360447501,0.000220694029005571,0.0608564019630618,1.16098499854431,"FLNC_HUMAN",102,-7.80041378853099,6.01202974559829e-05,0.022403009024734,-0.271224999999998,"Non-significant",1.64969364617149,"FLNC","Filamin-C","FLNC_HUMAN"
0.460202500000001,8.52532125,8.48858502209041,4.71073848191791e-05,0.0241366462967269,2.54837430910535,"NSE1_HUMAN",9,7.69476790293248,6.61352349319088e-05,0.0231764498460513,0.460202500000001,"Non-significant",1.63495308823225,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","NSE1_HUMAN"
1.04989,7.52626,7.45957978141011,0.0001114260038623,0.0397161034636147,1.7878625818382,"NSE3_HUMAN",15,7.66660071931706,6.78500605397939e-05,0.0231764498460513,1.04989,"Up in BM1",1.63495308823225,"NSMCE3","Non-structural maintenance of chromosomes element 3 homolog","NSE3_HUMAN"
0.153449999999999,13.564125,5.76240843749179,0.000578442830641144,0.118189270706533,0.248610637667186,"ABLM3_HUMAN",41,7.4868469177519,8.00325579207999e-05,0.0262442763933887,0.153449999999999,"Non-significant",1.58096539708867,"ABLIM3","Actin-binding LIM protein 3","ABLM3_HUMAN"
0.169825000000003,17.0341375,6.28149918905907,0.000337819120981283,0.0865450360563925,0.761577533659343,"GSTM1_HUMAN",24,7.21126528981397,0.000103722205981073,0.0327044094089552,0.169825000000003,"Non-significant",1.48539368914775,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
0.164599999999997,11.649575,5.56739701225582,0.000714102101826953,0.130093534017275,0.0454076606634715,"MYO1D_HUMAN",58,7.119953840665,0.000113217685286295,0.0343762438510017,0.164599999999997,"Non-significant",1.46374157860595,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
-0.373804999999997,9.3776975,-6.84170221902355,0.000195780031225556,0.0585773547751345,1.2721912289951,"TRI22_HUMAN",15,-6.93403279999771,0.000135686252936472,0.0397269964847572,-0.373804999999997,"Non-significant",1.40091426805323,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
0.1431,11.81505,5.90543724465291,0.000497141175850969,0.113210093322951,0.393946034477111,"DDC_HUMAN",22,6.76024839963405,0.000161239680803412,0.0447108936199512,0.1431,"Non-significant",1.34958664996343,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.22325,13.8268,6.84835311431714,0.000194555878736449,0.0585773547751345,1.27799943479052,"GNMT_HUMAN",15,6.74566172372117,0.000163616346498968,0.0447108936199512,0.22325,"Non-significant",1.34958664996343,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
-0.153414999999999,9.7856875,-5.75027764833185,0.000585990756100657,0.118189270706533,0.23614119757676,"BCAM_HUMAN",25,-6.70244811822409,0.000170888469124441,0.0451917312865215,-0.153414999999999,"Non-significant",1.34494102061214,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
-0.185125000000003,10.1587125,-5.97036104415042,0.000464497661825143,0.109814987681645,0.458900486393174,"GLSK_HUMAN",24,-6.6638933635945,0.000177680047271261,0.0455194071103063,-0.185125000000003,"Non-significant",1.3418034032562,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
0.169875000000001,11.2782875,5.40003968195003,0.000859006011404225,0.140842625629837,-0.133714690342671,"ACD10_HUMAN",51,6.62971553773429,0.000183951494599197,0.0456980106886126,0.169875000000001,"Non-significant",1.34010270508907,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
-0.354489999999998,7.3900975,-5.96144332916124,0.000468836858850643,0.109814987681645,0.450015836375897,"MYOF_HUMAN",76,-6.45077561371835,0.000221061447181955,0.0533018159999314,-0.354489999999998,"Non-significant",1.27325799425084,"MYOF","Myoferlin","MYOF_HUMAN"
0.440505000000002,8.4709225,8.95815218082991,3.27214379423744e-05,0.0201902796231545,2.85913986403408,"FETUA_HUMAN",5,6.16262226268293,0.000299527808776773,0.0701579707529139,0.440505000000002,"Non-significant",1.1539229809812,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
-0.6690375,5.75110625,-5.80700178071457,0.000551610243092843,0.118189270706533,0.294255880261022,"DDX6L_HUMAN",25,-6.01859691252871,0.000349947761453272,0.0796908818998313,-0.6690375,"Non-significant",1.09859136702453,"DDX60L","Probable ATP-dependent RNA helicase DDX60-like","DDX6L_HUMAN"
0.110574999999997,16.2155375,4.16128468042936,0.00380795278994121,0.286399972219615,-1.60145769236127,"AOXA_HUMAN",91,5.96805001384446,0.000369811105657433,0.081679871224141,0.110574999999997,"Non-significant",1.08788495562596,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.304834999999999,8.446925,-5.71969868259227,0.000605507363951497,0.118189270706533,0.204608566077821,"STRBP_HUMAN",19,-5.94661228125787,0.000378608820019195,0.081679871224141,-0.304834999999999,"Non-significant",1.08788495562596,"STRBP","Spermatid perinuclear RNA-binding protein","STRBP_HUMAN"
1.1986325,6.00570125,6.02908438163252,0.000437015384070048,0.108565215715341,0.517111257020211,"CPEB3_HUMAN",4,5.89982442087482,0.000398623500909325,0.0833313864575264,1.1986325,"Non-significant",1.07919139237519,"CPEB3","Cytoplasmic polyadenylation element-binding protein 3","CPEB3_HUMAN"
-0.132225,11.3038375,-4.64076608732252,0.00208427860639256,0.224827842305344,-1.00324826789605,"VAV2_HUMAN",43,-5.85434355905844,0.000419203932497086,0.0833313864575264,-0.132225,"Non-significant",1.07919139237519,"VAV2","Guanine nucleotide exchange factor VAV2","VAV2_HUMAN"
-0.263499999999999,12.849775,-7.32163232488912,0.000125957727991781,0.0427187888738014,1.67682151633863,"BAX_HUMAN",9,-5.85072137801061,0.000420892728122436,0.0833313864575264,-0.263499999999999,"Non-significant",1.07919139237519,"BAX","Apoptosis regulator BAX","BAX_HUMAN"
0.297832499999998,6.70605125,5.52928238818305,0.000744548305137726,0.132691456641719,0.00500157099676279,"P3C2B_HUMAN",23,5.82645724671035,0.000432401011178753,0.0833313864575264,0.297832499999998,"Non-significant",1.07919139237519,"PIK3C2B","Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta","P3C2B_HUMAN"
-0.139799999999997,11.440425,-4.70339689783218,0.00193132429754795,0.21395941339592,-0.927926288993617,"MX1_HUMAN",43,-5.81677806355267,0.00043708826758644,0.0833313864575264,-0.139799999999997,"Non-significant",1.07919139237519,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.229950000000001,10.317075,-5.11613266318626,0.00118533908110661,0.1744201784623,-0.44780932304155,"ASCC3_HUMAN",92,-5.78411167920631,0.000453325877485163,0.0844628532641673,-0.229950000000001,"Non-significant",1.07333425163533,"ASCC3","Activating signal cointegrator 1 complex subunit 3","ASCC3_HUMAN"
-0.270274999999998,10.7111125,-5.42802923301355,0.000832655298315548,0.139308329297773,-0.103449202365485,"FBX22_HUMAN",18,-5.61877247130842,0.000546401252938107,0.0995421660352578,-0.270274999999998,"Non-significant",1.00199291325118,"FBXO22","F-box only protein 22","FBX22_HUMAN"
0.143725,11.8073125,5.25249237521274,0.00101409751385078,0.159876373433628,-0.295328317967608,"BODG_HUMAN",18,5.49664947125569,0.000628662685817467,0.112038623876774,0.143725,"Non-significant",0.950632234071906,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
0.198549999999999,14.609375,5.09635476874197,0.00121272873534412,0.1744201784623,-0.470176587523496,"GBP1_HUMAN",22,5.45519870405607,0.000659609666894427,0.115052767004266,0.198549999999999,"Non-significant",0.93910293214324,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-0.307082500000002,9.79706125,-8.6223792045127,4.23896924343186e-05,0.0231673799051029,2.63908854503799,"PRAP1_HUMAN",6,-5.41129154977317,0.000694229132515054,0.1185685505908,-0.307082500000002,"Non-significant",0.926030489016405,"PRAP1","Proline-rich acidic protein 1","PRAP1_HUMAN"
-0.222704999999998,8.4643175,-5.58631169251898,0.000699507536179777,0.130093534017275,0.0653751170786094,"RUSD4_HUMAN",13,-5.36839660371868,0.00072998877762296,0.120708580473253,-0.222704999999998,"Non-significant",0.918261857328195,"RPUSD4","Pseudouridylate synthase RPUSD4, mitochondrial","RUSD4_HUMAN"
0.151275,12.4561625,4.4058758736307,0.00278819935797594,0.253973981518742,-1.2915485033839,"CING_HUMAN",80,5.36117314682205,0.000736207492518011,0.120708580473253,0.151275,"Non-significant",0.918261857328195,"CGN","Cingulin","CING_HUMAN"
0.133249999999997,17.179225,4.39229750845235,0.00283620201180973,0.255507517503475,-1.3084945144324,"SBP1_HUMAN",39,5.323764796871,0.000769358059910375,0.123670536767554,0.133249999999997,"Non-significant",0.907733754238087,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.134150000000002,17.132525,4.1947479331128,0.00364705517050515,0.276838502664826,-1.55847900086554,"AL1L1_HUMAN",79,5.26209095232682,0.000827650286382823,0.130482250918584,0.134150000000002,"Non-significant",0.884448559991321,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.208250000000001,8.49405,-5.07089725816558,0.00124901762680518,0.175825575494318,-0.499061124019352,"MED16_HUMAN",17,-5.20828669539624,0.000882479119361964,0.136501204160932,-0.208250000000001,"Non-significant",0.864863517428051,"MED16","Mediator of RNA polymerase II transcription subunit 16","MED16_HUMAN"
-1.68148,6.3065775,-5.04521686230315,0.00128684246519383,0.175825575494318,-0.528305998691231,"BUD23_HUMAN",7,-5.1617697024959,0.000933103765936539,0.141207333365127,-1.68148,"Non-significant",0.850142748345776,"BUD23","18S rRNA (guanine-N(7))-methyltransferase","BUD23_HUMAN"
0.129774999999999,11.5026125,4.44435169016856,0.0026569407931869,0.250111825871909,-1.24369606331831,"ACO12_HUMAN",27,5.14917438462005,0.000947353419746525,0.141207333365127,0.129774999999999,"Non-significant",0.850142748345776,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-1.015355,5.3095075,-5.05222672534473,0.00127639367954095,0.175825575494318,-0.52031243674519,"RIF1_HUMAN",7,-5.10670723327678,0.000997185187589034,0.144624784453048,-1.015355,"Non-significant",0.839757275306721,"RIF1","Telomere-associated protein RIF1","RIF1_HUMAN"
-0.149250000000002,13.666675,-4.70739372776568,0.00192199072905282,0.21395941339592,-0.923141714968036,"ANX13_HUMAN",21,-5.09397616012996,0.00101267866460406,0.144624784453048,-0.149250000000002,"Non-significant",0.839757275306721,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.205490000000001,9.6987725,-4.65827491570857,0.00204022134203007,0.2230097941595,-0.982125814288613,"PACS1_HUMAN",31,-5.08488000374417,0.00102391006899611,0.144624784453048,-0.205490000000001,"Non-significant",0.839757275306721,"PACS1","Phosphofurin acidic cluster sorting protein 1","PACS1_HUMAN"
0.112475000000002,10.5963875,3.82681698595019,0.00591675283281203,0.353478363291084,-2.04087473527661,"PAR14_HUMAN",91,5.07136790614257,0.00104084682638812,0.144624784453048,0.112475000000002,"Non-significant",0.839757275306721,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
-0.799589999999998,7.40208,-4.9080549394272,0.00151151172766185,0.191288930062687,-0.68634101711726,"MDM2_HUMAN",11,-5.01251383383365,0.00111828331017511,0.152788847355096,-0.799589999999998,"Non-significant",0.81590834542597,"MDM2","E3 ubiquitin-protein ligase Mdm2","MDM2_HUMAN"
-0.1708225,8.64294125,-4.53649961055499,0.00236926610562781,0.24524824770324,-1.13009080428395,"TRI33_HUMAN",27,-4.99904586253218,0.00113687724916576,0.152788847355096,-0.1708225,"Non-significant",0.81590834542597,"TRIM33","E3 ubiquitin-protein ligase TRIM33","TRI33_HUMAN"
0.155549999999998,12.987025,4.93965202603995,0.00145616264612139,0.191288930062687,-0.649660824130339,"AACT_HUMAN",16,4.96328735255953,0.0011879085431121,0.156036372484488,0.155549999999998,"Non-significant",0.806774154670694,"SERPINA3","Alpha-1-antichymotrypsin","AACT_HUMAN"
-1.803505,6.048245,-4.80074608641194,0.00171750063190781,0.202356140399289,-0.812145562533959,"GSDMB_HUMAN",17,-4.94623960689806,0.00121311566524551,0.156036372484488,-1.803505,"Non-significant",0.806774154670694,"GSDMB","Gasdermin-B","GSDMB_HUMAN"
-1.771145,5.7248875,-4.82533107129537,0.00166771423127887,0.201057665706238,-0.783154669362002,"STX11_HUMAN",7,-4.94288664931018,0.00121814196621215,0.156036372484488,-1.771145,"Non-significant",0.806774154670694,"STX11","Syntaxin-11","STX11_HUMAN"
0.217199999999998,11.210975,4.78391103121534,0.0017525354926018,0.202356140399289,-0.832055496003763,"EKI2_HUMAN",16,4.86910684792583,0.00133471464885882,0.168338318328378,0.217199999999998,"Non-significant",0.773817015667627,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
-0.235774999999993,17.2983125,-4.91093501080925,0.00150637184800626,0.191288930062687,-0.682990793075123,"CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",13,-4.81766598344664,0.00142319052739066,0.173815303395591,-0.235774999999993,"Non-significant",0.759911989178072,"CALM1;CALM2;CALM3","Calmodulin-1;Calmodulin-2;Calmodulin-3","CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN"
0.2181,11.124575,6.81876129327318,0.000200069033142689,0.0585773547751345,1.25211251955243,"TIM16_HUMAN",8,4.80439116764186,0.00144704936663905,0.173815303395591,0.2181,"Non-significant",0.759911989178072,"PAM16","Mitochondrial import inner membrane translocase subunit TIM16","TIM16_HUMAN"
0.158149999999999,10.458375,4.51239722769753,0.00244106107009446,0.24524824770324,-1.159669309884,"TOM34_HUMAN",20,4.7959325967378,0.00146247965779992,0.173815303395591,0.158149999999999,"Non-significant",0.759911989178072,"TOMM34","Mitochondrial import receptor subunit TOM34","TOM34_HUMAN"
0.155149999999999,12.5173,4.32065325444217,0.0031049156902205,0.257112109378057,-1.3984126006377,"C1S_HUMAN",27,4.79567684039305,0.00146294900393947,0.173815303395591,0.155149999999999,"Non-significant",0.759911989178072,"C1S","Complement C1s subcomponent","C1S_HUMAN"
-0.132700000000002,12.538725,-3.94752396192728,0.00503705059338796,0.33572146963085,-1.88025792473812,"PARP1_HUMAN",52,-4.73118305615686,0.00158672473233284,0.185828133652352,-0.132700000000002,"Non-significant",0.73088853487938,"PARP1","Poly [ADP-ribose] polymerase 1","PARP1_HUMAN"
-0.217832500000004,9.25703875,-4.48405916691851,0.00252853795942074,0.24524824770324,-1.19456939205513,"WFS1_HUMAN",20,-4.69426395722619,0.00166269093584255,0.191982257634327,-0.217832500000004,"Non-significant",0.716738905502445,"WFS1","Wolframin","WFS1_HUMAN"
-0.167425000000003,10.2872875,-4.96319179088651,0.00141637967220084,0.190352140208238,-0.622441210916617,"RM11_HUMAN",13,-4.6510890527909,0.00175659923375133,0.198794145503186,-0.167425000000003,"Non-significant",0.701596409743031,"MRPL11","Large ribosomal subunit protein uL11m","RM11_HUMAN"
-0.202150000000003,12.35235,-4.15156459271327,0.00385612663747644,0.287386601582108,-1.6139758541704,"SYNE1_HUMAN",131,-4.64179244513263,0.00177756746796618,0.198794145503186,-0.202150000000003,"Non-significant",0.701596409743031,"SYNE1","Nesprin-1","SYNE1_HUMAN"
0.240929999999999,9.5660725,6.70617315317624,0.000222699690033161,0.0608564019630618,1.15256434963591,"PXDC1_HUMAN",7,4.63440088883311,0.00179443361395898,0.198794145503186,0.240929999999999,"Non-significant",0.701596409743031,"PXDC1","PX domain-containing protein 1","PXDC1_HUMAN"
-0.242495000000002,10.0855775,-4.41298733353459,0.00276341396366418,0.253973981518742,-1.28268547842031,"DDX56_HUMAN",20,-4.60362365349708,0.00186656018932435,0.204027472427747,-0.242495000000002,"Non-significant",0.690311350611003,"DDX56","Probable ATP-dependent RNA helicase DDX56","DDX56_HUMAN"
-0.18479,9.7343675,-4.32191181117149,0.00309996186312016,0.257112109378057,-1.39682571809844,"DGLB_HUMAN",20,-4.545956622694,0.00201035314314134,0.216853619308852,-0.18479,"Non-significant",0.663833325035877,"DAGLB","Diacylglycerol lipase-beta","DGLB_HUMAN"
0.447597500000001,9.27973625,4.7369965465815,0.00185438471215968,0.211142303753959,-0.887787108699865,"PHLA1_HUMAN",7,4.49920331738363,0.00213579339044614,0.227311911005948,0.447597500000001,"Non-significant",0.643377806911954,"PHLDA1","Pleckstrin homology-like domain family A member 1","PHLA1_HUMAN"
-0.290270000000001,7.6861525,-4.32145978553312,0.00310174009458005,0.257112109378057,-1.3973956358064,"DGKA_HUMAN",20,-4.4895417764124,0.00216276275414296,0.227311911005948,-0.290270000000001,"Non-significant",0.643377806911954,"DGKA","Diacylglycerol kinase alpha","DGKA_HUMAN"
0.0989499999999985,17.16275,3.72396136657959,0.00679813449275352,0.353478363291084,-2.17949122506962,"CLUS_HUMAN",28,4.47944196888218,0.00219135196092086,0.227401308552269,0.0989499999999985,"Non-significant",0.643207040548044,"CLU","Clusterin","CLUS_HUMAN"
-0.217949999999998,12.15135,-5.87676647473124,0.000512362287760111,0.113522865812362,0.365060712474023,"ANGL8_HUMAN",8,-4.45565716846925,0.00226031537661935,0.228629732507787,-0.217949999999998,"Non-significant",0.640867291769237,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
-0.194067499999999,9.96251625,-5.23385571664307,0.00103579944269471,0.160216676060589,-0.315990565627954,"KCC2B_HUMAN",10,-4.45542867329471,0.00226098922741002,0.228629732507787,-0.194067499999999,"Non-significant",0.640867291769237,"CAMK2B","Calcium/calmodulin-dependent protein kinase type II subunit beta","KCC2B_HUMAN"
-0.465107499999999,6.19485625,-5.43608713620758,0.000825236102540458,0.139308329297773,-0.0947591420296225,"JMJD4_HUMAN",4,-4.44671336094076,0.00228685509461314,0.228629732507787,-0.465107499999999,"Non-significant",0.640867291769237,"JMJD4","2-oxoglutarate and iron-dependent oxygenase JMJD4","JMJD4_HUMAN"
-0.684635,9.0817175,-4.32070205803707,0.0031047234324187,0.257112109378057,-1.39835106054464,"GDF15_HUMAN",12,-4.42194756064823,0.00236212810763247,0.232029036769169,-0.684635,"Non-significant",0.634457662869737,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
-0.293065000000001,7.99506,-4.22624189989534,0.0035023773297773,0.276081628360715,-1.51819633151941,"US6NL_HUMAN",22,-4.40586959459712,0.00241243398382553,0.232029036769169,-0.293065000000001,"Non-significant",0.634457662869737,"USP6NL","USP6 N-terminal-like protein","US6NL_HUMAN"
-0.141332499999997,9.33175875,-4.4795322334887,0.00254282764756958,0.24524824770324,-1.2001569547925,"MFAP1_HUMAN",15,-4.39958801976654,0.00243240333047655,0.232029036769169,-0.141332499999997,"Non-significant",0.634457662869737,"MFAP1","Microfibrillar-associated protein 1","MFAP1_HUMAN"
0.696457499999999,8.75073625,4.36612949541546,0.00293128205195617,0.257112109378057,-1.34123868911606,"HBB_HUMAN",8,4.39906661695527,0.00243406893902764,0.232029036769169,0.696457499999999,"Non-significant",0.634457662869737,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
-0.094850000000001,11.5219,-3.56182949256871,0.00848808668146587,0.384003185576253,-2.40113757305485,"DDX6_HUMAN",31,-4.38400539308284,0.00248272027883145,0.23394644650414,-0.094850000000001,"Non-significant",0.630883547075194,"DDX6","Probable ATP-dependent RNA helicase DDX6","DDX6_HUMAN"
0.203875,13.0212125,5.32948040553819,0.000929626535414575,0.149432908575072,-0.210565439806367,"GSTM4_HUMAN",9,4.35978171320787,0.00256319728973248,0.238785129332124,0.203875,"Non-significant",0.621992722978576,"GSTM4","Glutathione S-transferase Mu 4","GSTM4_HUMAN"
0.131300000000003,17.250875,3.79166317567405,0.00620324323656801,0.353478363291084,-2.08807199851303,"HPT_HUMAN",33,4.33507934912713,0.00264818894539496,0.239189789711819,0.131300000000003,"Non-significant",0.621257363004936,"HP","Haptoglobin","HPT_HUMAN"
0.0859249999999996,11.6788125,3.14098291464632,0.0153636745996967,0.453384479272789,-2.9925248319189,"UBP47_HUMAN",76,4.32864513207573,0.0026708252736984,0.239189789711819,0.0859249999999996,"Non-significant",0.621257363004936,"USP47","Ubiquitin carboxyl-terminal hydrolase 47","UBP47_HUMAN"
0.323425,13.2369625,7.98212837752986,7.11530906925161e-05,0.0307006861840656,2.18846324801213,"CHCH2_HUMAN",4,4.32534010010287,0.00268253428465017,0.239189789711819,0.323425,"Non-significant",0.621257363004936,"CHCHD2","Coiled-coil-helix-coiled-coil-helix domain-containing protein 2","CHCH2_HUMAN"
0.110375000000003,10.8979625,3.69960514740297,0.00702698300332857,0.353693881658107,-2.21254616466552,"IFIT2_HUMAN",29,4.31916049972065,0.00270457691915595,0.239189789711819,0.110375000000003,"Non-significant",0.621257363004936,"IFIT2","Interferon-induced protein with tetratricopeptide repeats 2","IFIT2_HUMAN"
-0.265402500000004,10.03822375,-4.09378763331059,0.00415653142581891,0.30155083742357,-1.68870046118971,"ASCC2_HUMAN",25,-4.2983282251329,0.00278034489341681,0.239189789711819,-0.265402500000004,"Non-significant",0.621257363004936,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN"
