"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_BM1"
0.83325,12.739475,18.8538482998217,1.72343280775606e-07,9.28700492339481e-05,8.16725782441335,"K2C7_HUMAN",37,-20.9544023121189,1.20216633872608e-07,8.29642875212069e-05,-0.83325,"Up in BM1",4.08110881208326,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN",0.83325
0.654374999999998,10.5189625,17.1284542059755,3.43977453932466e-07,0.000139018488006806,7.51097592224966,"ANXA3_HUMAN",21,-20.8819010729967,1.23168557497771e-07,8.29642875212069e-05,-0.654374999999998,"Up in BM1",4.08110881208326,"ANXA3","Annexin A3","ANXA3_HUMAN",0.654374999999998
-0.469500000000002,11.7498,-15.6800026006036,6.48229193768694e-07,0.000204182291316204,6.89301840540099,"MBL2_HUMAN",8,20.613774160072,1.34825796107079e-07,8.38305315333479e-05,0.469500000000002,"Non-significant",4.07659778015802,"MBL2","Mannose-binding protein C","MBL2_HUMAN",-0.469500000000002
0.547750000000001,11.567025,16.4377715973927,4.62244644412378e-07,0.000177920164799298,7.22458711430692,"FLNC_HUMAN",102,-20.3661409384989,1.467193518845e-07,8.47094658058868e-05,-0.547750000000001,"Up in BM1",4.07206805699435,"FLNC","Filamin-C","FLNC_HUMAN",0.547750000000001
0.789629999999999,10.350035,17.6294485942947,2.79573278302671e-07,0.000125543933806694,7.70989162800178,"TRFM_HUMAN",39,-19.9530649075952,1.69318755632582e-07,9.12402334518771e-05,-0.789629999999999,"Up in BM1",4.03981361218614,"MELTF","Melanotransferrin","TRFM_HUMAN",0.789629999999999
0.83807,10.347265,20.1100862075773,1.08162738106016e-07,7.71557961497879e-05,8.59797412327957,"CCN1_HUMAN",22,-19.7174732094328,1.83971813636215e-07,9.27435292575776e-05,-0.83807,"Up in BM1",4.03271638150548,"CCN1","CCN family member 1","CCN1_HUMAN",0.83807
5.99645,8.0287,19.9512197278492,1.14545286873371e-07,7.71557961497879e-05,8.54550697415164,"GPC3_HUMAN",10,-19.5530273210019,1.95056290656788e-07,9.27435292575776e-05,-5.99645,"Up in BM1",4.03271638150548,"GPC3","Glypican-3","GPC3_HUMAN",5.99645
3.161485,7.486415,19.2308684752582,1.49396559655754e-07,9.28700492339481e-05,8.30041665006858,"MIME_HUMAN",7,-19.0530982376099,2.33718727671972e-07,0.000104952693098475,-3.161485,"Up in BM1",3.97900641289101,"OGN","Mimecan","MIME_HUMAN",3.161485
4.263225,6.8089925,18.857724851843,1.72087865208163e-07,9.28700492339481e-05,8.16864463879639,"CLC11_HUMAN",7,-18.5964390026323,2.76814699951079e-07,0.000117762801037083,-4.263225,"Up in BM1",3.92899187300928,"CLEC11A","C-type lectin domain family 11 member A","CLC11_HUMAN",4.263225
5.8037825,8.69835875,18.248295930263,2.18076965069596e-07,0.000110169756791097,7.94597405812952,"TSP4_HUMAN",21,-17.8594976422303,3.66897442925117e-07,0.000148281601558186,-5.8037825,"Up in BM1",3.82891273189439,"THBS4","Thrombospondin-4","TSP4_HUMAN",5.8037825
2.84406,7.180265,17.8472618642964,2.55926123890083e-07,0.000121685344670797,7.79416885560544,"Q6VBP1_HBV",1,-17.6563030867221,3.9731594473008e-07,0.000152928799107297,-2.84406,"Up in BM1",3.81551072181044,"S","Large envelope protein","Q6VBP1_HBV",2.84406
-0.557699999999997,12.7136,-15.0394777509937,8.73395965618436e-07,0.000232710407390647,6.59747296150414,"CRP_HUMAN",5,17.3218338892371,4.5385422451375e-07,0.000166750168033848,0.557699999999997,"Up in CM",3.77793371977342,"CRP","C-reactive protein","CRP_HUMAN",-0.557699999999997
-0.339325000000002,16.4528375,-12.5573222117644,3.14325347562891e-06,0.000518508527418541,5.29838377992414,"FAS_HUMAN",149,16.9077755252767,5.36965390790732e-07,0.000188708315380934,0.339325000000002,"Non-significant",3.72420896234441,"FASN","Fatty acid synthase","FAS_HUMAN",-0.339325000000002
-0.469149999999999,16.7639,-15.0527735567834,8.67902327265547e-07,0.000232710407390647,6.60375748636083,"ALDOC_HUMAN",31,16.7669335776706,5.69086331070905e-07,0.000191663533918589,0.469149999999999,"Non-significant",3.71746050853258,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN",-0.469149999999999
-0.240374999999998,14.5248125,-9.31540288865216,2.50763665808817e-05,0.00233095999512186,3.11582376710222,"PGDH_HUMAN",12,16.1044707339959,7.52735374837816e-07,0.000243374401392563,0.240374999999998,"Non-significant",3.61372510366802,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN",-0.240374999999998
0.825525000000004,12.5913625,14.7570227040165,9.99937865027822e-07,0.000237720522441761,6.46241250539834,"LG3BP_HUMAN",20,-15.8123040463191,8.54540566000517e-07,0.000265663515191622,-0.825525000000004,"Up in BM1",3.57566808517928,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN",0.825525000000004
0.367749999999999,11.728825,13.4456775572166,1.93828225262125e-06,0.000373027034474704,5.79398759262937,"CD276_HUMAN",9,-15.6547889681962,9.15875511962144e-07,0.00027418599122926,-0.367749999999999,"Non-significant",3.56195473804851,"CD276","CD276 antigen","CD276_HUMAN",0.367749999999999
1.4551825,5.86343875,15.3792453527433,7.44545259995517e-07,0.000220731510908429,6.75605740763364,"PTK7_HUMAN",5,-15.547013819989,9.60727773878638e-07,0.000277341521295037,-1.4551825,"Up in BM1",3.5569851065512,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN",1.4551825
0.57456,10.130995,13.5522440567943,1.83273908897397e-06,0.000370350751404414,5.85100341948874,"AGRIN_HUMAN",63,-15.3904714328782,1.03039648308454e-06,0.000287068308239737,-0.57456,"Up in BM1",3.54201475008904,"AGRN","Agrin","AGRIN_HUMAN",0.57456
2.870265,5.837775,15.65131966925,6.56778371176706e-07,0.000204182291316204,6.88009180377628,"CO6A3_HUMAN",12,-15.2603475997222,1.0927010610695e-06,0.000287068308239737,-2.870265,"Up in BM1",3.54201475008904,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN",2.870265
0.297125000000001,12.2739375,10.1904660522167,1.35274563254091e-05,0.00149784149970249,3.77202068115377,"CCD50_HUMAN",17,-15.2437195659332,1.1009671601425e-06,0.000287068308239737,-0.297125000000001,"Non-significant",3.54201475008904,"CCDC50","Coiled-coil domain-containing protein 50","CCD50_HUMAN",0.297125000000001
0.446737499999999,9.21737125,12.8739082051952,2.63646566364933e-06,0.000463272868679946,5.47928341717437,"SYUG_HUMAN",9,-15.1032665159753,1.17369784162887e-06,0.000291715066002293,-0.446737499999999,"Non-significant",3.5350411405982,"SNCG","Gamma-synuclein","SYUG_HUMAN",0.446737499999999
0.910977499999998,10.46033625,14.579685667461,1.08995866408092e-06,0.000251718168050459,6.37607276986984,"LAMC1_HUMAN",52,-15.0713667802617,1.19096835062176e-06,0.000291715066002293,-0.910977499999998,"Up in BM1",3.5350411405982,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN",0.910977499999998
-0.364649999999999,11.4365,-11.1646217808884,7.17348658570231e-06,0.000950545771675931,4.44036219991917,"CGNL1_HUMAN",84,14.7867665497084,1.35852457055646e-06,0.00030654653070195,0.364649999999999,"Non-significant",3.51350359457679,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN",-0.364649999999999
3.81355,7.7646,14.9274434398418,9.21283315167723e-07,0.000232710407390647,6.54425847894828,"FMOD_HUMAN",7,-14.7180426212633,1.40290326986934e-06,0.00030654653070195,-3.81355,"Up in BM1",3.51350359457679,"FMOD","Fibromodulin","FMOD_HUMAN",3.81355
-0.748324999999999,10.6491125,-13.8353624421426,1.58253746281617e-06,0.000327991033639566,6.00007575297651,"PLIN2_HUMAN",25,14.6920652895821,1.42010565722137e-06,0.00030654653070195,0.748324999999999,"Up in CM",3.51350359457679,"PLIN2","Perilipin-2","PLIN2_HUMAN",-0.748324999999999
0.940219999999998,9.5919875,14.3573220011415,1.21608031855709e-06,0.000273043811524915,6.26608395276488,"PTPRF_HUMAN",57,-14.6711517820265,1.43412908353847e-06,0.00030654653070195,-0.940219999999998,"Up in BM1",3.51350359457679,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN",0.940219999999998
0.536675000000002,13.5190625,12.9653539618913,2.50777815955989e-06,0.000450452685860502,5.53063603489294,"IL18_HUMAN",14,-14.6607770767606,1.44114415027516e-06,0.00030654653070195,-0.536675000000002,"Up in BM1",3.51350359457679,"IL18","Interleukin-18","IL18_HUMAN",0.536675000000002
4.362635,7.5019875,14.7778265346924,9.89940245368845e-07,0.000237720522441761,6.47246242679902,"COMP_HUMAN",5,-14.5691154195329,1.50484681858521e-06,0.00031188914960575,-4.362635,"Up in BM1",3.50599973376583,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN",4.362635
-0.422625000000004,12.8441375,-11.5446032802603,5.67665734493866e-06,0.000804989847704197,4.68513261782888,"PURA1_HUMAN",29,14.4904268748061,1.56209545494241e-06,0.000315660439057487,0.422625000000004,"Non-significant",3.50077984375118,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN",-0.422625000000004
0.497599999999998,14.3048,12.3897523939201,3.45554287603606e-06,0.00055862306133999,5.20062663616429,"VNN1_HUMAN",18,-14.1114007233214,1.87496410567312e-06,0.000369642313808678,-0.497599999999998,"Non-significant",3.43221831991468,"VNN1","Pantetheinase","VNN1_HUMAN",0.497599999999998
0.600102500000002,9.06110375,15.7832134266584,6.18492569296716e-07,0.000204182291316204,6.93930025231045,"FLRT3_HUMAN",27,-14.0459278336503,1.9359362532577e-06,0.000372575541311477,-0.600102500000002,"Up in BM1",3.42878565889258,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN",0.600102500000002
0.608899999999997,11.066075,20.0097544515166,1.12145195460157e-07,7.71557961497879e-05,8.56490367927395,"MX1_HUMAN",43,-13.9929674949129,1.98690737705917e-06,0.000373492379738821,-0.608899999999997,"Up in BM1",3.42771825454776,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN",0.608899999999997
0.74081,9.5231375,15.6757902429217,6.49476789211745e-07,0.000204182291316204,6.89112177942439,"DREB_HUMAN",21,-13.7872335960257,2.19991364058921e-06,0.000404134135383696,-0.74081,"Up in BM1",3.39347446511621,"DBN1","Drebrin","DREB_HUMAN",0.74081
0.699604999999998,10.4225475,12.5833850221098,3.09760944671146e-06,0.000518508527418541,5.31346195995123,"TAGL_HUMAN",15,-13.4454959984499,2.61369293424128e-06,0.000456428264218083,-0.699604999999998,"Up in BM1",3.34062746983253,"TAGLN","Transgelin","TAGL_HUMAN",0.699604999999998
-1.004425,11.3359125,-13.8467847671731,1.57328641028249e-06,0.000327991033639566,6.00601793565365,"NUA4L_HUMAN",5,13.4325542948904,2.63101847131168e-06,0.000456428264218083,1.004425,"Up in CM",3.34062746983253,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN",-1.004425
0.734107499999999,10.50377125,13.0731635998024,2.36509476676666e-06,0.000434478659085794,5.59067107475472,"ITA7_HUMAN",33,-13.4155503128617,2.65398099941233e-06,0.000456428264218083,-0.734107499999999,"Up in BM1",3.34062746983253,"ITGA7","Integrin alpha-7","ITA7_HUMAN",0.734107499999999
3.0897275,6.74233375,13.4793278135024,1.90422985759076e-06,0.000373027034474704,5.81204558129365,"CEMIP_HUMAN",47,-13.1812977246873,2.99465826814914e-06,0.000504287974613531,-3.0897275,"Up in BM1",3.29732138802023,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","CEMIP_HUMAN",3.0897275
0.378875000000004,14.7709375,10.8196876672739,8.9274919961405e-06,0.00107702862395229,4.21066215770812,"APOA1_HUMAN",25,-13.104475536585,3.11700069391089e-06,0.000514177889977178,-0.378875000000004,"Non-significant",3.28888660226989,"APOA1","Apolipoprotein A-I","APOA1_HUMAN",0.378875000000004
0.662025,10.0193375,12.6277401874676,3.02164203171302e-06,0.000518508527418541,5.33904544608327,"CDHR2_HUMAN",30,-12.9292111197578,3.41796319983616e-06,0.000541905057353459,-0.662025,"Up in BM1",3.2660767958958,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN",0.662025
1.583035,6.2600975,13.3694291612337,2.01802114808994e-06,0.000379341045116534,5.75288322658021,"CO6A2_HUMAN",8,-12.8894842545904,3.49068780503039e-06,0.000541905057353459,-1.583035,"Up in BM1",3.2660767958958,"COL6A2","Collagen alpha-2(VI) chain","CO6A2_HUMAN",1.583035
1.242365,8.640685,16.233173547721,5.05682987481692e-07,0.000185792526718842,7.13691105180392,"LAMA5_HUMAN",58,-12.8725021616422,3.52231037534822e-06,0.000541905057353459,-1.242365,"Up in BM1",3.2660767958958,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN",1.242365
-0.462975000000004,11.9578625,-11.8997385830599,4.58994316376573e-06,0.000700009633824876,4.90644481956136,"KNG1_HUMAN",19,12.8514866378917,3.56189498046669e-06,0.000541905057353459,0.462975000000004,"Non-significant",3.2660767958958,"KNG1","Kininogen-1","KNG1_HUMAN",-0.462975000000004
0.495700000000001,11.120525,11.5052003144157,5.8142053015752e-06,0.000810279680217799,4.66014072828059,"5NTD_HUMAN",22,-12.8194988789919,3.62312026193212e-06,0.000541905057353459,-0.495700000000001,"Non-significant",3.2660767958958,"NT5E","5'-nucleotidase","5NTD_HUMAN",0.495700000000001
-0.317950000000002,14.739925,-10.6527453798052,9.94685664476856e-06,0.0011652238008647,4.0968159470896,"PUR6_HUMAN",21,12.7865990045874,3.68734110533715e-06,0.000541905057353459,0.317950000000002,"Non-significant",3.2660767958958,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN",-0.317950000000002
0.428850000000001,14.220025,12.1238232218033,4.0258747196957e-06,0.000638061673711772,5.04254264866638,"VIME_HUMAN",46,-12.7451795326993,3.77003821150477e-06,0.000544164622564162,-0.428850000000001,"Non-significant",3.26426969615529,"VIM","Vimentin","VIME_HUMAN",0.428850000000001
0.247474999999998,11.2589875,8.31861365065353,5.39943119841769e-05,0.00345350509116736,2.29399988296665,"G6PD_HUMAN",38,-12.2595512054795,4.91465554134428e-06,0.000696932644573435,-0.247474999999998,"Non-significant",3.15680919249536,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN",0.247474999999998
0.598952499999999,9.55489625,14.0211841336993,1.43937333616155e-06,0.000314444720978212,6.09606352689806,"COTL1_HUMAN",9,-12.0654069665145,5.4790578933189e-06,0.00076357284399477,-0.598952499999999,"Up in BM1",3.11714952542365,"COTL1","Coactosin-like protein","COTL1_HUMAN",0.598952499999999
0.601200000000002,12.068475,11.1688800485987,7.15441436594531e-06,0.000950545771675931,4.44315246221118,"PAI1_HUMAN",22,-11.9736981887704,5.77099901326582e-06,0.000790626864817417,-0.601200000000002,"Up in BM1",3.10202843279125,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN",0.601200000000002
2.803955,6.7141825,11.7973627827342,4.8769768802161e-06,0.000730011187459014,4.84336408427623,"ATS13_HUMAN",7,-11.6447691380937,6.97323299851043e-06,0.00093941070544933,-2.803955,"Up in BM1",3.02714449493936,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13","ATS13_HUMAN",2.803955
0.316275000000001,12.8240375,9.07130983926398,3.00555006311086e-05,0.00261224313549732,2.92232332635174,"VAMP8_HUMAN",6,-11.5522656296566,7.36085090945965e-06,0.000975373080346923,-0.316275000000001,"Non-significant",3.01082923482003,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN",0.316275000000001
1.4962875,9.53845625,12.0183132552779,4.28107472162915e-06,0.000665460134133239,4.97879575569043,"CO6A1_HUMAN",22,-11.4845684318891,7.66002891996449e-06,0.000998645383226983,-1.4962875,"Up in BM1",3.0005887014121,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN",1.4962875
2.581675,6.4722025,11.6454799048351,5.34095978595167e-06,0.000770910320532988,4.74871276633209,"LAMB1_HUMAN",30,-11.431707575466,7.90324534450104e-06,0.00100540806015335,-2.581675,"Up in BM1",2.99765763744284,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN",2.581675
0.666,11.032425,15.322091631103,7.64627280147967e-07,0.000220731510908429,6.72967148245928,"FSTL1_HUMAN",17,-11.4003830025919,8.05149976436396e-06,0.00100540806015335,-0.666,"Up in BM1",2.99765763744284,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN",0.666
-0.888615000000005,8.6438875,-11.1231835427836,7.36211079807911e-06,0.000959805509368926,4.41315246228265,"PP13G_HUMAN",8,11.3735453115131,8.18103061179625e-06,0.00100540806015335,0.888615000000005,"Up in CM",2.99765763744284,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN",-0.888615000000005
-0.261225000000001,11.8513875,-8.72859788762438,3.9036320603946e-05,0.00300505313753996,2.64234780592574,"SO2B1_HUMAN",13,11.3677228330209,8.20944351974776e-06,0.00100540806015335,0.261225000000001,"Non-significant",2.99765763744284,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","SO2B1_HUMAN",-0.261225000000001
-0.249875000000003,15.3168625,-8.00833154100497,6.96393111582655e-05,0.00396404614149479,2.02008871518843,"ACOHC_HUMAN",48,11.1849766309426,9.16075353435172e-06,0.00110516971370395,0.249875000000003,"Non-significant",2.95657102508694,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN",-0.249875000000003
0.53525,10.941475,10.8985641167548,8.48728270839614e-06,0.00107191728331197,4.26383720741284,"PRS23_HUMAN",19,-11.0807662069838,9.7589060989487e-06,0.00115356329821219,-0.53525,"Up in BM1",2.93795856992482,"PRSS23","Serine protease 23","PRS23_HUMAN",0.53525
0.525574999999998,13.3489875,10.3968865311686,1.17744556732842e-05,0.00134046373531205,3.91881948506581,"MUC18_HUMAN",27,-11.0605471345459,9.88002227545471e-06,0.00115356329821219,-0.525574999999998,"Up in BM1",2.93795856992482,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN",0.525574999999998
0.418875000000002,11.0738125,9.84845191618851,1.71196958472972e-05,0.0017971233965416,3.52225673912291,"4F2_HUMAN",23,-11.0424241634261,9.99003227450867e-06,0.00115356329821219,-0.418875000000002,"Non-significant",2.93795856992482,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN",0.418875000000002
0.411042499999999,9.14574875,9.56017849241698,2.0996565597694e-05,0.00209524987316248,3.30513690006918,"INGR1_HUMAN",14,-10.8712487391821,1.1100512547307e-05,0.0012637386326744,-0.411042499999999,"Non-significant",2.89834273786107,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN",0.411042499999999
1.667355,5.847485,10.979813607526,8.05926862218653e-06,0.00103401695671641,4.31820599539322,"GRPE2_HUMAN",5,-10.8444013756309,1.12870750976835e-05,0.00126713094464688,-1.667355,"Up in BM1",2.89717850303361,"GRPEL2","GrpE protein homolog 2, mitochondrial","GRPE2_HUMAN",1.667355
0.491285000000001,10.0541575,11.3815979077369,6.27071837901349e-06,0.000859088417924848,4.58116438907981,"SIL1_HUMAN",14,-10.7862093782292,1.17037802323235e-05,0.00129450724636559,-0.491285000000001,"Non-significant",2.88789551413774,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN",0.491285000000001
0.430832499999998,9.43716375,9.7744607353106,1.80315200290745e-05,0.00184492122018999,3.46711669399831,"ARRD1_HUMAN",9,-10.7661779510471,1.18512354609741e-05,0.00129450724636559,-0.430832499999998,"Non-significant",2.88789551413774,"ARRDC1","Arrestin domain-containing protein 1","ARRD1_HUMAN",0.430832499999998
3.4545425,6.64604125,10.8200122835998,8.92562828544211e-06,0.00107702862395229,4.21088180176774,"RELN_HUMAN",51,-10.6502555772348,1.27470530096157e-05,0.00136615351913362,-3.4545425,"Up in BM1",2.8645004948226,"RELN","Reelin","RELN_HUMAN",3.4545425
-0.277474999999999,11.8393375,-8.36867409361841,5.18608243102252e-05,0.00338057292660928,2.33734699905183,"SC11C_HUMAN",8,10.6381201671132,1.28451895897755e-05,0.00136615351913362,0.277474999999999,"Non-significant",2.8645004948226,"SEC11C","Signal peptidase complex catalytic subunit SEC11C","SC11C_HUMAN",-0.277474999999999
-0.310900000000004,18.31465,-8.5969557300872,4.32601704252185e-05,0.00315329560924788,2.53212930366485,"LDHA_HUMAN",24,10.5732134427504,1.33848340484204e-05,0.00140505991705691,0.310900000000004,"Non-significant",2.85230515540848,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN",-0.310900000000004
0.464634999999998,10.1873075,10.0336062621897,1.50572169864353e-05,0.00162276646535142,3.6585004047826,"ITA2_HUMAN",32,-10.5207032235918,1.38402503347697e-05,0.00142746808805981,-0.464634999999998,"Non-significant",2.84543359189784,"ITGA2","Integrin alpha-2","ITA2_HUMAN",0.464634999999998
-0.260625000000001,14.8230375,-8.11544668515891,6.37255120105637e-05,0.00381550602652879,2.1156815052246,"ISOC2_HUMAN",11,10.5081731455434,1.39515005513701e-05,0.00142746808805981,0.260625000000001,"Non-significant",2.84543359189784,"ISOC2","Isochorismatase domain-containing protein 2","ISOC2_HUMAN",-0.260625000000001
0.706337500000002,9.78420625,10.0795099834644,1.45902451675379e-05,0.00159368853634066,3.69189978450902,"FIL1L_HUMAN",39,-10.4497708666291,1.44835816513658e-05,0.00146338488109987,-0.706337500000002,"Up in BM1",2.83464143617485,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN",0.706337500000002
0.336524999999998,12.7418625,8.77438931306528,3.76774134433794e-05,0.00292833204675804,2.68033363218719,"SQSTM_HUMAN",20,-10.4104722049895,1.48545534015912e-05,0.00148233771784027,-0.336524999999998,"Non-significant",2.82905284069842,"SQSTM1","Sequestosome-1","SQSTM_HUMAN",0.336524999999998
0.589022499999999,10.00723875,9.92506518489548,1.62299311585696e-05,0.00172613859940418,3.57893064027237,"TBB3_HUMAN",8,-10.3552143944454,1.53945260032475e-05,0.00151748724005182,-0.589022499999999,"Up in BM1",2.81887495204735,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN",0.589022499999999
0.546274999999998,10.5027375,11.6722046755323,5.25582313229112e-06,0.000770910320532988,4.76546055382976,"CD44_HUMAN",8,-10.245948000706,1.65290208849301e-05,0.00160968766039627,-0.546274999999998,"Up in BM1",2.79325838516434,"CD44","CD44 antigen","CD44_HUMAN",0.546274999999998
0.441025,11.1474875,9.21285235743054,2.70454143037895e-05,0.00240228663535748,3.03511251803844,"IGSF8_HUMAN",21,-10.1996982582956,1.70375203335036e-05,0.00163945567685369,-0.441025,"Non-significant",2.78530032010963,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN",0.441025
-0.161575000000001,14.0022125,-6.18647331647264,0.000371969428999715,0.0119310670420821,0.20690751519721,"SPS2_HUMAN",17,10.0296699676614,1.90652587889861e-05,0.00179990242360892,0.161575000000001,"Non-significant",2.7447510382505,"SEPHS2","Selenide, water dikinase 2","SPS2_HUMAN",-0.161575000000001
0.286974999999998,11.6928375,8.2478372478851,5.71809992566216e-05,0.00355533859224056,2.23231924827539,"GNA13_HUMAN",21,-10.02299493497,1.91502670333252e-05,0.00179990242360892,-0.286974999999998,"Non-significant",2.7447510382505,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN",0.286974999999998
0.392592499999997,10.21077875,9.15110500924661,2.83147175792609e-05,0.00248769415427354,2.98610857154035,"ADA10_HUMAN",33,-9.89591130033024,2.08534647324508e-05,0.00192691025504508,-0.392592499999997,"Non-significant",2.71513851193839,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN",0.392592499999997
0.208875000000004,11.3600125,7.00206943195145,0.000168567309444672,0.00713366262953552,1.06495483083638,"CBPD_HUMAN",54,-9.87928330341253,2.10887475370781e-05,0.00192691025504508,-0.208875000000004,"Non-significant",2.71513851193839,"CPD","Carboxypeptidase D","CBPD_HUMAN",0.208875000000004
