"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_B","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
1.3944592475891,19.9617927074432,25.9420099194171,1.68876968426536e-08,0.000121608304963949,9.47921635499532,"GSTA1_HUMAN;P08263",2,15.0033248659808,1.61749155372391e-07,0.000105886878894235,-1.3944592475891,"Up in C",3.97515785270535,"GSTA1","Glutathione S-transferase A1","GSTA1_HUMAN;P08263"
0.696882724761991,21.1722085475922,13.4535592925547,1.91801864457857e-06,0.00106243478920079,5.76388655597506,"P35503",14,14.4288199626457,2.24488514626365e-07,0.000111842313324143,-0.696882724761998,"Up in C",3.95139385864489,"UGT1A3","UDP-glucuronosyltransferase 1A3","P35503"
0.795777797698971,20.2447168827057,12.8994831286073,2.58380281705759e-06,0.00110222245032007,5.48730418092055,"P37268;E9PS69;E9PNM1;E9PJG4;A0A1W2PQ47",26,14.2548758323707,2.48503959614816e-07,0.000111842313324143,-0.795777797698975,"Up in C",3.95139385864489,"FDFT1","Squalene synthase","P37268;E9PS69;E9PNM1;E9PJG4;A0A1W2PQ47"
-0.588178634643526,19.7564616203308,-12.5576169656077,3.1238773202369e-06,0.00124972447683477,5.30912744024811,"Q14764",42,-14.2672543326707,2.4670375624165e-07,0.000111842313324143,0.588178634643526,"Up in B",3.95139385864489,"MVP","Major vault protein","Q14764"
0.515541076660142,19.2122855186463,16.7718884710968,3.97119034423498e-07,0.000476609027813935,7.1538479922281,"Q6UX53;A0A087WZT2",8,14.60492524345,2.02771286343728e-07,0.000111842313324143,-0.515541076660149,"Up in C",3.95139385864489,"METTL7B","Methyltransferase-like protein 7B","Q6UX53;A0A087WZT2"
0.263504981994632,22.8576726913452,11.0473200685175,7.68051958567358e-06,0.00175292176287617,4.44547278819997,"Q86TX2;P49753;A0A087X0W7;G3V4F2;A0A087WT95",39,14.4475470606097,2.22060586222864e-07,0.000111842313324143,-0.263504981994625,"Non-significant",3.95139385864489,"ACOT1","Acyl-coenzyme A thioesterase 1","Q86TX2;P49753;A0A087X0W7;G3V4F2;A0A087WT95"
0.277119636535645,22.1540493965149,11.6034285944906,5.4473025562292e-06,0.00160892999199179,4.77885629452886,"Q9BY49;B4DJS2",24,13.9320602653831,3.01013913304485e-07,0.000127505952335623,-0.277119636535648,"Non-significant",3.89446954067179,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","Q9BY49;B4DJS2"
0.820145606994622,21.4873638153076,12.8866157462671,2.60210827044039e-06,0.00110222245032007,5.48070440196993,"RETBP_HUMAN;P02753;Q5VY30",11,13.6461056598854,3.57959174333186e-07,0.000143203556354071,-0.820145606994625,"Up in C",3.84404619651301,"RBP4","Retinol-binding protein 4","RETBP_HUMAN;P02753;Q5VY30"
0.445798397064202,19.6467363834381,12.2217090711282,3.78206899305205e-06,0.00134710424883723,5.12815576770169,"P50053;C9JDL1",16,13.2116224211233,4.68796602477062e-07,0.000177673912338807,-0.445798397064202,"Non-significant",3.75037633448523,"KHK","Ketohexokinase","P50053;C9JDL1"
0.268059730529796,21.501519203186,10.3010372348849,1.24908640121056e-05,0.00221435730272571,3.96681024077056,"O60488;D6RF95",38,12.9803628183187,5.429812503276e-07,0.00018993931659884,-0.268059730529799,"Non-significant",3.72138512891976,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","O60488;D6RF95"
0.34513759613035,20.3590745925903,11.8174165009293,4.7916819660958e-06,0.00156840462899345,4.90220477472147,"P14324;A0A087WVN4;A0A087WTP2;A0A087X1D8",15,12.5336945316082,7.26102460237275e-07,0.00018993931659884,-0.34513759613035,"Non-significant",3.72138512891976,"FDPS","Farnesyl pyrophosphate synthase","P14324;A0A087WVN4;A0A087WTP2;A0A087X1D8"
0.338643550872803,20.4278204441071,11.0249995766753,7.78968149035376e-06,0.00175292176287617,4.43169061636143,"P21695",23,12.631529946253,6.80781472591471e-07,0.00018993931659884,-0.338643550872799,"Non-significant",3.72138512891976,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","P21695"
0.358623027801528,19.4254820346832,11.3438250637225,6.38281742906182e-06,0.00170232104839534,4.62558197556095,"P32754;A0A0B4J1R4",21,12.8031547113244,6.08665073198085e-07,0.00018993931659884,-0.358623027801524,"Non-significant",3.72138512891976,"HPD","4-hydroxyphenylpyruvate dioxygenase","P32754;A0A0B4J1R4"
0.425905704498273,19.5246641635895,12.1559578237497,3.92850843293735e-06,0.00134710424883723,5.09202483355411,"Q03426;F5H368;A0A1W2PS16;F5GXC0;F5H163;F5H092;F5H8H2",13,12.635965008346,6.78802668243179e-07,0.00018993931659884,-0.425905704498273,"Non-significant",3.72138512891976,"MVK","Mevalonate kinase","Q03426;F5H368;A0A1W2PS16;F5GXC0;F5H163;F5H092;F5H8H2"
0.466751098632802,23.389750957489,10.8855665038617,8.5125852013287e-06,0.00180291547161082,4.34487053155936,"Q3LXA3;H0YCY6;I3L252",46,12.5080058475437,7.38550321450843e-07,0.00018993931659884,-0.466751098632798,"Non-significant",3.72138512891976,"TKFC","Triokinase/FMN cyclase","Q3LXA3;H0YCY6;I3L252"
-0.255868911743121,18.4657273292541,-10.4644395818884,1.11997865374571e-05,0.00217952352494224,4.07484939276071,"Q8NE01",27,-12.7966867310212,6.11223860379773e-07,0.00018993931659884,0.255868911743125,"Non-significant",3.72138512891976,"CNNM3","Metal transporter CNNM3","Q8NE01"
0.464365482330322,21.2049505710602,11.6673348511487,5.24145443415586e-06,0.00160892999199179,4.81597272573823,"Q96LJ7;H0YNC2",16,12.6249717831829,6.83719284767131e-07,0.00018993931659884,-0.464365482330322,"Non-significant",3.72138512891976,"DHRS1","Dehydrogenase/reductase SDR family member 1","Q96LJ7;H0YNC2"
0.383170127868674,21.9872851371765,13.6042712478781,1.77219016572803e-06,0.00106243478920079,5.83662358560889,"Q9H8H3;H0YI09;F8VQX6",10,12.6113956282905,6.89845691103758e-07,0.00018993931659884,-0.383170127868677,"Non-significant",3.72138512891976,"METTL7A","Methyltransferase-like protein 7A","Q9H8H3;H0YI09;F8VQX6"
0.719941139221195,17.9830169677734,11.4974221231045,5.80921813522933e-06,0.00160892999199179,4.71675635428989,"Q01581;D6RIW1",15,12.436938052135,7.74238214995892e-07,0.000192251358144325,-0.719941139221199,"Up in C",3.7161305834771,"HMGCS1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","Q01581;D6RIW1"
0.432942867279021,20.545140504837,10.7882133451122,9.06222456137478e-06,0.00181269664073499,4.28350222649413,"P48449;A0A0G2JQD0",33,12.3467435724305,8.22314217187698e-07,0.000197382822598954,-0.432942867279024,"Non-significant",3.70469064485325,"LSS","Lanosterol synthase","P48449;A0A0G2JQD0"
-0.841389179229726,21.045037984848,-11.1433319148172,7.23023729720211e-06,0.00175292176287617,4.50439629554037,"P40261",14,-12.0405831428085,1.0119313995232e-06,0.000227716187748956,0.841389179229722,"Up in B",3.6426060954272,"NNMT","Nicotinamide N-methyltransferase","P40261"
0.291384696960453,18.83518409729,10.9075477639427,8.39375258822727e-06,0.00180291547161082,4.35864100260479,"Q86V21",18,12.0868753187101,9.80379883746596e-07,0.000227716187748956,-0.291384696960449,"Non-significant",3.6426060954272,"AACS","Acetoacetyl-CoA synthetase","Q86V21"
0.29513120651248,20.427401304245,9.85639791547645,1.69422035308527e-05,0.00254168349220146,3.66309662204024,"P30613",32,11.7601909744381,1.22886226569997e-06,0.000260764893850097,-0.295131206512476,"Non-significant",3.58375087702536,"PKLR","Pyruvate kinase PKLR","P30613"
-0.316061973571774,18.1583261489868,-10.2151574501413,1.32361882009355e-05,0.0022693759817842,3.90927131840243,"Q00653",24,-11.757454628346,1.23121877390686e-06,0.000260764893850097,0.316061973571777,"Non-significant",3.58375087702536,"NFKB2","Nuclear factor NF-kappa-B p100 subunit","Q00653"
0.645659923553449,20.9069964885711,11.0323865468891,7.75336162326022e-06,0.00175292176287617,4.43625534844976,"P22309",9,11.3605147457464,1.63266424395705e-06,0.000335909006306707,-0.645659923553449,"Up in C",3.47377835180922,"UGT1A1","UDP-glucuronosyltransferase 1A1","P22309"
0.273261547088623,19.1837055683136,9.18805067304137,2.74223695487686e-05,0.00323718824788004,3.17806067057695,"Q13085;A0A087WWN5;Q59FY4",47,11.2996710482512,1.7061549510633e-06,0.000341278383405745,-0.273261547088623,"Non-significant",3.46689121908999,"ACACA","Acetyl-CoA carboxylase 1","Q13085;A0A087WWN5;Q59FY4"
-0.712120056152376,17.1206488609314,-10.4244238767498,1.15014434033891e-05,0.00217952352494224,4.0485643173379,"Q6UXI9;D6RH31;H0YAK9",13,-11.2005085051037,1.83391305605648e-06,0.000356919132882776,0.712120056152376,"Up in B",3.44743017078153,"NPNT","Nephronectin","Q6UXI9;D6RH31;H0YAK9"
-0.182301521301245,21.4557600021362,-7.98844585430706,7.0525988481422e-05,0.00554794290646579,2.21074451105519,"Q15149;H0YDN1;E9PMV1",274,-11.0945504114363,1.98225802589986e-06,0.000366006154987305,0.182301521301248,"Non-significant",3.43651161117787,"PLEC","Plectin","Q15149;H0YDN1;E9PMV1"
0.465484619140593,21.7097520828247,9.96703224635802,1.56873205600773e-05,0.00243306774026524,3.74002807211704,"Q15738;C9JDR0",24,11.1055436609674,1.96626539788024e-06,0.000366006154987305,-0.465484619140604,"Non-significant",3.43651161117787,"NSDHL","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating","Q15738;C9JDR0"
0.337481498718251,23.4631447792053,9.29464139176229,2.53447241239762e-05,0.00323718824788004,3.25782985367546,"O75874",35,10.8005632209528,2.468295783495e-06,0.000429538745343731,-0.337481498718251,"Non-significant",3.36699765574415,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
0.382873058319049,23.3827650547027,9.54768887746605,2.10858059751029e-05,0.0028648846948437,3.44347721100185,"P50226;P50225;H3BQX5;E9PM76;H3BRY5;E9PKR8;E9PKW4",28,10.8368212513919,2.40175879199126e-06,0.000429538745343731,-0.382873058319053,"Non-significant",3.36699765574415,"SULT1A1","Sulfotransferase 1A1","P50226;P50225;H3BQX5;E9PM76;H3BRY5;E9PKR8;E9PKW4"
0.447318077087427,17.8270630836487,12.3123727198139,3.59015450845609e-06,0.00134710424883723,5.17759242175604,"Q9UN36;G3V5H8;G3V5G0;G3V5L7;H0YJ56;G3V4S9;G3V271;A0A0A0MS87;G3V2I9;G3V383;G3V2A6;G3V5B7;A0A0U1RR50;G3V578;G3V392;H0YJT9;G3V5S0",7,10.7808666091977,2.50529472357127e-06,0.000429538745343731,-0.447318077087424,"Non-significant",3.36699765574415,"NDRG2","Protein NDRG2","Q9UN36;G3V5H8;G3V5G0;G3V5L7;H0YJ56;G3V4S9;G3V271;A0A0A0MS87;G3V2I9;G3V383;G3V2A6;G3V5B7;A0A0U1RR50;G3V578;G3V392;H0YJT9;G3V5S0"
0.281914710998528,24.7766170501709,8.86187704099378,3.50723356930742e-05,0.00382410097243138,2.92797772874206,"P23141;A0A140TA63;H3BQV8",50,10.7435014417035,2.57718241959461e-06,0.000431588153569785,-0.281914710998521,"Non-significant",3.36493048454029,"CES1","Liver carboxylesterase 1","P23141;A0A140TA63;H3BQV8"
0.335172176361095,22.3884079456329,9.21650538067903,2.6849568659254e-05,0.00323718824788004,3.19944784930745,"P07099",32,10.6538539762314,2.75915240844219e-06,0.000441525699848716,-0.335172176361102,"Non-significant",3.35504401240885,"EPHX1","Epoxide hydrolase 1","P07099"
0.681879520416274,16.7819654941559,13.6147091742517,1.76256438145945e-06,0.00106243478920079,5.84162284123497,"Q9BX93",4,10.672667839818,2.71981456377812e-06,0.000441525699848716,-0.681879520416274,"Up in C",3.35504401240885,"PLA2G12B","Group XIIB secretory phospholipase A2-like protein","Q9BX93"
0.453128814697301,25.7223844528198,9.99845953012021,1.5350211187113e-05,0.00243306774026524,3.76171454255879,"P07148;A8MW49",11,10.3280473954396,3.55075676555148e-06,0.000472775605807039,-0.453128814697301,"Non-significant",3.32534494019937,"FABP1","Fatty acid-binding protein, liver","P07148;A8MW49"
0.418116092681903,21.4359338283539,9.2020958491836,2.71379351688874e-05,0.00323718824788004,3.18862579652266,"P09327;H7C0B6;B4DV78",51,10.529464266686,3.03564665488075e-06,0.000472775605807039,-0.418116092681899,"Non-significant",3.32534494019937,"VIL1","Villin-1","P09327;H7C0B6;B4DV78"
0.239809989929178,22.1362690925598,8.36507572417954,5.17965957011299e-05,0.00454862543468093,2.52888151113387,"P51659;A0A2R8YDT8;A0A2R8YF45;A0A2R8YD50;E7ER27;A0A2R8YEG2",51,10.4495637693154,3.22936982892938e-06,0.000472775605807039,-0.239809989929174,"Non-significant",3.32534494019937,"HSD17B4","Peroxisomal multifunctional enzyme type 2","P51659;A0A2R8YDT8;A0A2R8YF45;A0A2R8YD50;E7ER27;A0A2R8YEG2"
0.207607746124282,20.8911144733429,7.94587422634099,7.3084555887523e-05,0.0055987434781495,2.17389815989757,"P53396",58,10.3531354724636,3.48160870788673e-06,0.000472775605807039,-0.207607746124275,"Non-significant",3.32534494019937,"ACLY","ATP-citrate synthase","P53396"
0.391862869262702,20.4981083869934,10.2871887604109,1.26077835594715e-05,0.00221435730272571,3.95756740414407,"Q13907",11,10.4157360133109,3.31547750990762e-06,0.000472775605807039,-0.391862869262699,"Non-significant",3.32534494019937,"IDI1","Isopentenyl-diphosphate Delta-isomerase 1","Q13907"
0.164038181304953,21.1832768917084,7.6481950956257,9.41814442335359e-05,0.00633832317687563,1.91102960959739,"Q15067;K7ENF1;K7ESC7",37,10.4702191253164,3.17801085828125e-06,0.000472775605807039,-0.164038181304949,"Non-significant",3.32534494019937,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","Q15067;K7ENF1;K7ESC7"
-0.34442234039307,21.9267978668213,-9.788654938557,1.77662827400406e-05,0.00261091840838841,3.61553359939826,"Q16790;A0A087WYS4",15,-10.4626210806228,3.19679732160828e-06,0.000472775605807039,0.344422340393077,"Non-significant",3.32534494019937,"CA9","Carbonic anhydrase 9","Q16790;A0A087WYS4"
0.382981300354,21.5435199737549,9.111975555158,2.90225304291924e-05,0.00331732129556531,3.12054679493799,"Q8NBQ5;D6RCD0",29,10.3194240842523,3.57487430370185e-06,0.000472775605807039,-0.382981300354,"Non-significant",3.32534494019937,"HSD17B11","Estradiol 17-beta-dehydrogenase 11","Q8NBQ5;D6RCD0"
0.374650001525904,21.2837862968445,11.1073443370238,7.39542761179952e-06,0.00175292176287617,4.48237863690246,"Q96HR9;A8MXN1",9,10.4025837504584,3.34963975908342e-06,0.000472775605807039,-0.3746500015259,"Non-significant",3.32534494019937,"REEP6","Receptor expression-enhancing protein 6","Q96HR9;A8MXN1"
-1.60017538070677,15.7305071353912,-9.72473628961023,1.85854650573902e-05,0.00267667867756534,3.57033367825855,"Q9GZM7;F6SDV2",5,-10.3066343921179,3.61097879730414e-06,0.000472775605807039,1.60017538070678,"Up in B",3.32534494019937,"TINAGL1","Tubulointerstitial nephritis antigen-like","Q9GZM7;F6SDV2"
0.300318241119399,21.4769766330719,8.67122868227016,4.06425520184023e-05,0.00387109563277442,2.77749053094042,"CATA_HUMAN;P04040",41,10.2333826322005,3.82569796423791e-06,0.00049194376857995,-0.300318241119399,"Non-significant",3.30808453623894,"CAT","Catalase","CATA_HUMAN;P04040"
-0.258780479431152,20.8076906204223,-8.43093599864133,4.91332769375639e-05,0.00436800897811602,2.58310219292902,"Q13308",40,-10.1830010923995,3.98156930955175e-06,0.000503004922773371,0.258780479431149,"Non-significant",3.29842776460044,"PTK7","Inactive tyrosine-protein kinase 7","Q13308"
0.701818466186474,19.7159361839294,9.22101265528967,2.67600776047454e-05,0.00323718824788004,3.20282940688882,"Q8N6C5;A0A494C0H8",26,10.1344399358424,4.1384836263629e-06,0.000505105433787106,-0.701818466186477,"Up in C",3.29661795944041,"IGSF1","Immunoglobulin superfamily member 1","Q8N6C5;A0A494C0H8"
-0.239336013793952,18.2122135162354,-8.34634641176016,5.25833407656273e-05,0.00456207996208774,2.51338697931437,"Q99569;A0A0D9SF60",35,-10.1397711707404,4.12092706287123e-06,0.000505105433787106,0.239336013793949,"Non-significant",3.29661795944041,"PKP4","Plakophilin-4","Q99569;A0A0D9SF60"
0.535023689270055,18.7298674583435,9.50440177130079,2.17533841734696e-05,0.00290085406357694,3.41208555857367,"P20711;H7BZF7;A0A087WV24;A0A087WU57",12,10.0802878778517,4.32158041032568e-06,0.000518661675579253,-0.535023689270048,"Up in C",3.2851158412668,"DDC","Aromatic-L-amino-acid decarboxylase","P20711;H7BZF7;A0A087WV24;A0A087WU57"
0.313300609588573,22.692399263382,10.2988987101445,1.25088389973589e-05,0.00221435730272571,3.96538382196538,"P0DMM9;P0DMN0;H3BNY7;A0A0A6YYL2",11,10.052952683197,4.41739456781229e-06,0.000521469807915022,-0.313300609588573,"Non-significant",3.28277083131316,"SULT1A3;SULT1A4","Sulfotransferase 1A3","P0DMM9;P0DMN0;H3BNY7;A0A0A6YYL2"
1.18282270431515,27.6350080966949,9.13259537195096,2.8578668915213e-05,0.00331732129556531,3.13618392800463,"ALBU_BOVIN;ALBU_HUMAN;P02768;H0YA55;H7C013;A0A0C4DGB6",61,9.99718164624378,4.62025413673452e-06,0.000536620161913311,-1.18282270431515,"Up in C",3.2703330140286,"ALB","Albumin","ALBU_BOVIN;ALBU_HUMAN;P02768;H0YA55;H7C013;A0A0C4DGB6"
0.184117794036851,20.3632342815399,8.44106640210031,4.87374339214464e-05,0.00436800897811602,2.5914058352429,"Q9UHJ6;A0A0B4J2A0",21,9.95523751945815,4.77961095837739e-06,0.000546317119226596,-0.184117794036847,"Non-significant",3.26255519035279,"SHPK","Sedoheptulokinase","Q9UHJ6;A0A0B4J2A0"
-0.327095985412626,16.925142288208,-10.8150580966079,8.90676573116069e-06,0.00181269664073499,4.30048648699622,"Q9H2D6",9,-9.82375013713268,5.31990551452481e-06,0.000598572493907706,0.327095985412623,"Non-significant",3.22288324409217,"TRIOBP","TRIO and F-actin-binding protein","Q9H2D6"
0.231531143188498,19.5672550201416,8.26415812246935,5.61982250592068e-05,0.00476098139589821,2.44499604162962,"Q9HCC0",27,9.80266628892653,5.41266615325094e-06,0.000599640137993231,-0.231531143188501,"Non-significant",3.222109304567,"MCCC2","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial","Q9HCC0"
0.264750480651855,18.6654925346374,9.94938051170768,1.58803199267416e-05,0.00243306774026524,3.72781519139989,"Q9UF12;A0A590UKC3",12,9.7483167128266,5.66013732426423e-06,0.000617555285939799,-0.264750480651848,"Non-significant",3.20932415660466,"PRODH2","Hydroxyproline dehydrogenase","Q9UF12;A0A590UKC3"
0.824782371521025,21.225480556488,8.93986666115993,3.30455435410291e-05,0.00366093783136847,2.98860940429799,"P02760;S4R3Y4",13,9.65883996250105,6.09526292265158e-06,0.000637913650666272,-0.824782371521025,"Up in C",3.19523810431512,"AMBP","Protein AMBP","P02760;S4R3Y4"
0.879247665405281,22.6604218482971,8.78394689526626,3.72383310063546e-05,0.00383076030823942,2.86685665671104,"P02771;J3KMX3",58,9.6554440748017,6.11249019524688e-06,0.000637913650666272,-0.879247665405277,"Up in C",3.19523810431512,"AFP","Alpha-fetoprotein","P02771;J3KMX3"
-0.614187240600625,18.2599906921387,-8.79242015095012,3.69956817001325e-05,0.00383076030823942,2.87352842272406,"Q9Y6C2;A0A0A0MT20",23,-9.65691070071554,6.105043436101e-06,0.000637913650666272,0.614187240600625,"Up in B",3.19523810431512,"EMILIN1","EMILIN-1","Q9Y6C2;A0A0A0MT20"
0.235156059265151,21.0058407783508,8.65399198104398,4.11933500252938e-05,0.00387109563277442,2.76372358579725,"O94760;B4DYP1",18,9.58361522798688,6.48978450629275e-06,0.000640177236024851,-0.235156059265151,"Non-significant",3.19369977293566,"DDAH1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","O94760;B4DYP1"
0.449832916259751,18.4675545692444,8.82383326927613,3.61114936988382e-05,0.00382410097243138,2.89820706768332,"P00439;A0A0U1RQY4;J3KND8",17,9.61022290238954,6.34710119614987e-06,0.000640177236024851,-0.449832916259748,"Non-significant",3.19369977293566,"PAH","Phenylalanine-4-hydroxylase","P00439;A0A0U1RQY4;J3KND8"
0.471484661102274,20.4203598499298,8.83890482577138,3.56957297550893e-05,0.00382410097243138,2.91001642954108,"Q00266",16,9.5867463478436,6.47281127759806e-06,0.000640177236024851,-0.471484661102274,"Non-significant",3.19369977293566,"MAT1A","S-adenosylmethionine synthase isoform type-1","Q00266"
0.886940717697154,16.4568277597428,9.56335010814015,2.08499864984352e-05,0.0028648846948437,3.45479799189469,"Q9BY64;P36537",5,9.62442884465825,6.2723444621388e-06,0.000640177236024851,-0.886940717697147,"Up in C",3.19369977293566,"UGT2B10","UDP-glucuronosyltransferase 2B10","Q9BY64;P36537"
-0.971912860870354,17.5239541530609,-8.71982617598594,3.91336886296679e-05,0.00387109563277442,2.81616028717797,"P98160;A0A0U1RQT3",51,-9.56226518861674,6.60683896092073e-06,0.000642916856183651,0.971912860870351,"Up in B",3.19184518762849,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","P98160;A0A0U1RQT3"
0.190883636474624,19.3354969024658,7.68382419500254,9.13276684960026e-05,0.00628571033325539,1.94298145075493,"Q9UL12;Q5SYV1;Q5SYU9;Q9UL10",30,9.52571515395989,6.81268465045739e-06,0.000654108562239249,-0.190883636474624,"Non-significant",3.18435016594383,"SARDH","Sarcosine dehydrogenase, mitochondrial","Q9UL12;Q5SYV1;Q5SYU9;Q9UL10"
0.294800281524665,21.1896159648895,8.09367477073313,6.46222102502952e-05,0.00528800609104973,2.30103818879082,"P15144",45,9.50716068508578,6.91988593750976e-06,0.00065431861167195,-0.294800281524672,"Non-significant",3.18421072629881,"ANPEP","Aminopeptidase N","P15144"
1.00298976898193,17.8839025497437,9.24952591554498,2.62016729842819e-05,0.00323718824788004,3.22418210055667,"Q99624;A0A087WWS5",5,9.49407651881629,6.99660229117346e-06,0.00065431861167195,-1.00298976898193,"Up in C",3.18421072629881,"SLC38A3","Sodium-coupled neutral amino acid transporter 3","Q99624;A0A087WWS5"
0.227114677429228,21.6072425842285,8.07404554805117,6.56800330319577e-05,0.00531417885239469,2.28427903247216,"Q16698;E5RFV2;E5RJG7;E5RJD2",24,9.41187511246345,7.50061679129797e-06,0.000692460788642778,-0.227114677429224,"Non-significant",3.15960481397212,"DECR1","2,4-dienoyl-CoA reductase, mitochondrial","Q16698;E5RFV2;E5RJG7;E5RJD2"
-0.207016468048103,19.2571666240692,-7.48714342818245,0.000108392189396444,0.00677782354801089,1.76489999020079,"P33527;I3L4X2;A0A0A0MS99",42,-9.33612736022023,8.00076632553528e-06,0.000711278003829378,0.207016468048103,"Non-significant",3.14796062158928,"ABCC1","Multidrug resistance-associated protein 1","P33527;I3L4X2;A0A0A0MS99"
0.19816970825195,20.9274597167969,7.66870349550801,9.2526773409953e-05,0.00628571033325539,1.92943783476086,"Q13228",29,9.35437530862891,7.87699488964806e-06,0.000711278003829378,-0.19816970825195,"Non-significant",3.14796062158928,"SELENBP1","Methanethiol oxidase","Q13228"
-0.717969417572,17.3181750774384,-9.07144137073876,2.99178716452358e-05,0.00336622802683348,3.08970227107923,"Q6Q788;A0A669KB69",7,-9.34735098380859,7.92438699648501e-06,0.000711278003829378,0.717969417572,"Up in B",3.14796062158928,"APOA5","Apolipoprotein A-V","Q6Q788;A0A669KB69"
0.473836421966549,20.0616562366485,11.5496471283606,5.6276310262475e-06,0.00160892999199179,4.74743382299892,"O95445;Q5SRP5",5,9.21132206211242,8.90717790198115e-06,0.000726566221358264,-0.473836421966549,"Non-significant",3.1387247967,"APOM","Apolipoprotein M","O95445;Q5SRP5"
