"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.797431793559227,20.2453204705661,-13.0666177423243,1.8162938891578e-06,0.000864676977498389,5.79930824520331,"P37268;E9PS69;E9PNM1;E9PJG4;A0A1W2PQ47",26,-14.6902259341595,9.515677330402e-08,5.22703475510774e-05,0.797431793559227,"Up in C",4.28174461222264,"FDFT1","Squalene synthase","P37268;E9PS69;E9PNM1;E9PJG4;A0A1W2PQ47"
0.588424821985186,19.7565849368061,12.710860429715,2.22053588547974e-06,0.000932755691659459,5.61225506789126,"Q14764",42,14.7518984429236,9.16545313018796e-08,5.22703475510774e-05,-0.588424821985196,"Up in B",4.28174461222264,"MVP","Major vault protein","Q14764"
-0.698810350864857,21.1718673634029,-13.4544028990983,1.46731870871982e-06,0.000864676977498389,5.9960519991026,"P35503",14,-14.5310742455959,1.04896385254947e-07,5.35046490789696e-05,0.698810350864857,"Up in C",4.27160848000456,"UGT1A3","UDP-glucuronosyltransferase 1A3","P35503"
-0.515541488822585,19.212285422426,-16.4047220624915,3.41749825803265e-07,0.000406739251010186,7.28243238342949,"Q6UX53;A0A087WZT2",8,-13.8309705361816,1.62986595708625e-07,7.12457775256876e-05,0.515541488822588,"Up in C",4.147240869588,"METTL7B","Methyltransferase-like protein 7B","Q6UX53;A0A087WZT2"
-0.264393810424508,22.8575408380551,-10.5548239702065,8.48354796431984e-06,0.00169164161618904,4.32569103754289,"Q86TX2;P49753;A0A087X0W7;G3V4F2;A0A087WT95",39,-13.8553860387636,1.60446056420124e-07,7.12457775256876e-05,0.264393810424519,"Non-significant",4.147240869588,"ACOT1","Acyl-coenzyme A thioesterase 1","Q86TX2;P49753;A0A087X0W7;G3V4F2;A0A087WT95"
-0.818257391062083,21.4873004328559,-12.9262147360334,1.96500577084909e-06,0.000877006638102086,5.72625267671105,"RETBP_HUMAN;P02753;Q5VY30",11,-13.7692492662172,1.69609048863841e-07,7.12457775256876e-05,0.818257391062087,"Up in C",4.147240869588,"RBP4","Retinol-binding protein 4","RETBP_HUMAN;P02753;Q5VY30"
-0.277611271922929,22.1535747536156,-11.0733981494382,6.01707085752392e-06,0.00151400675770455,4.66135708069826,"Q9BY49;B4DJS2",24,-13.2191436144399,2.43680327692136e-07,9.66734011138635e-05,0.277611271922932,"Non-significant",4.0146930020133,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","Q9BY49;B4DJS2"
-0.445798235281046,19.646735899084,-12.0800574772015,3.21271449087512e-06,0.00114709970896696,5.26420850288052,"P50053;C9JDL1",16,-13.0779392918846,2.68025401006022e-07,0.000100735230978105,0.445798235281043,"Non-significant",3.9968186134239,"KHK","Ketohexokinase","P50053;C9JDL1"
-0.339349445097824,20.4284461763179,-11.0401308140704,6.14846603745022e-06,0.00151400675770455,4.64036115062212,"P21695",23,-12.7508348492359,3.35391732817329e-07,0.000109473670634199,0.339349445097824,"Non-significant",3.9606903198489,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","P21695"
-0.358623249697441,19.4254821442397,-11.1172456532338,5.84868587025203e-06,0.00151400675770455,4.68892081970466,"P32754;A0A0B4J1R4",21,-12.6075367044427,3.70615057471348e-07,0.000109473670634199,0.358623249697441,"Non-significant",3.9606903198489,"HPD","4-hydroxyphenylpyruvate dioxygenase","P32754;A0A0B4J1R4"
-0.432423451861446,20.544640179919,-10.8982420821153,6.74631745224858e-06,0.001554046868597,4.5499971805582,"P48449;A0A0G2JQD0",33,-12.7177121594902,3.4319276658634e-07,0.000109473670634199,0.432423451861442,"Non-significant",3.9606903198489,"LSS","Lanosterol synthase","P48449;A0A0G2JQD0"
-0.719940295172119,17.9830168560088,-11.5641886027184,4.40396096175298e-06,0.00126045176905752,4.96294017929256,"Q01581;D6RIW1",15,-12.6512154731718,3.59464811836024e-07,0.000109473670634199,0.719940295172123,"Up in C",3.9606903198489,"HMGCS1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","Q01581;D6RIW1"
-0.466475861704556,23.3901097088298,-10.7802653114919,7.29345975660907e-06,0.00162758112881079,4.4738436714225,"Q3LXA3;H0YCY6;I3L252",46,-12.6389307591993,3.62563000985656e-07,0.000109473670634199,0.466475861704552,"Non-significant",3.9606903198489,"TKFC","Triokinase/FMN cyclase","Q3LXA3;H0YCY6;I3L252"
-0.463766007859174,21.2050545966721,-11.5609999056059,4.41272850111163e-06,0.00126045176905752,4.96102897478393,"Q96LJ7;H0YNC2",16,-12.5597311353486,3.8325749416818e-07,0.000109473670634199,0.463766007859174,"Non-significant",3.9606903198489,"DHRS1","Dehydrogenase/reductase SDR family member 1","Q96LJ7;H0YNC2"
-0.268285274323947,21.5010513331671,-9.79877637813153,1.43928619251847e-05,0.00223433536973357,3.80224341786673,"O60488;D6RF95",38,-12.4208089454423,4.22774085963567e-07,0.000111250952196218,0.268285274323951,"Non-significant",3.95369626320732,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","O60488;D6RF95"
-0.347764202544298,20.3591272375923,-11.8863326735055,3.61139150331618e-06,0.00117222485114458,5.15289333815807,"P14324;A0A087WVN4;A0A087WTP2;A0A087X1D8",15,-12.4650415021244,4.09725254049114e-07,0.000111250952196218,0.347764202544294,"Non-significant",3.95369626320732,"FDPS","Farnesyl pyrophosphate synthase","P14324;A0A087WVN4;A0A087WTP2;A0A087X1D8"
-0.425906084638818,19.5246643248649,-11.9890313068569,3.39351476688679e-06,0.00115395661668279,5.21217193961874,"Q03426;F5H368;A0A1W2PS16;F5GXC0;F5H163;F5H092;F5H8H2",13,-12.3767858979285,4.36217149067931e-07,0.000111250952196218,0.425906084638815,"Non-significant",3.95369626320732,"MVK","Mevalonate kinase","Q03426;F5H368;A0A1W2PS16;F5GXC0;F5H163;F5H092;F5H8H2"
0.8404872110852,21.0442919948821,11.1914530342218,5.57564912844248e-06,0.00151400675770455,4.73528757957567,"P40261",14,12.2470994692322,4.78633707878548e-07,0.000113930776932024,-0.8404872110852,"Up in B",3.94335894101111,"NNMT","Nicotinamide N-methyltransferase","P40261"
0.255868459572902,18.4657273161831,10.0290601473594,1.2207403525029e-05,0.00212456828313636,3.96617970847866,"Q8NE01",27,12.2565941788908,4.75378834632291e-07,0.000113930776932024,-0.255868459572898,"Non-significant",3.94335894101111,"CNNM3","Metal transporter CNNM3","Q8NE01"
-0.383666804935025,21.9872168554255,-13.090485712747,1.79229628009373e-06,0.000864676977498389,5.81162959707808,"Q9H8H3;H0YI09;F8VQX6",10,-11.8655552869372,6.3214731867289e-07,0.000145618193633649,0.383666804935025,"Non-significant",3.83678436059251,"METTL7A","Methyltransferase-like protein 7A","Q9H8H3;H0YI09;F8VQX6"
-0.291623143514634,20.4272583721272,-9.5921599250543,1.67330713118206e-05,0.00234295808309237,3.65163878407536,"P30613",32,-11.6102790981344,7.6487838152252e-07,0.00016289843148141,0.291623143514634,"Non-significant",3.78808309741186,"PKLR","Pyruvate kinase PKLR","P30613"
0.316062188686804,18.1583258921019,9.9961355128528,1.24957103895431e-05,0.00212456828313636,3.94298918709542,"Q00653",24,11.5918298308332,7.75598189380749e-07,0.00016289843148141,-0.316062188686796,"Non-significant",3.78808309741186,"NFKB2","Nuclear factor NF-kappa-B p100 subunit","Q00653"
-0.291384437434157,18.8351843615819,-10.5470888981628,8.52809104926557e-06,0.00169164161618904,4.32054547201331,"Q86V21",18,-11.6090646496764,7.6557898994329e-07,0.00016289843148141,0.291384437434161,"Non-significant",3.78808309741186,"AACS","Acetoacetyl-CoA synthetase","Q86V21"
0.712120269559406,17.1206490091132,10.500351453426,8.80289167816067e-06,0.00169895809388501,4.2893653757593,"Q6UXI9;D6RH31;H0YAK9",13,11.398836864989,8.98212627531071e-07,0.000183261039234268,-0.712120269559406,"Up in B",3.73692985497264,"NPNT","Nephronectin","Q6UXI9;D6RH31;H0YAK9"
-0.64567193344952,20.9065979982768,-10.9457795197978,6.53902415340875e-06,0.001554046868597,4.58041991562237,"P22309",9,-11.2691359941173,9.92550068719411e-07,0.000196883334464592,0.645671933449524,"Up in C",3.70579104392477,"UGT1A1","UDP-glucuronosyltransferase 1A1","P22309"
-0.27326204218884,19.1837054846044,-8.96499703115248,2.69084535397124e-05,0.00300239479261072,3.17300556960021,"Q13085;A0A087WWN5;Q59FY4",47,-11.2317913073021,1.02169674275893e-06,0.000197187471352473,0.27326204218884,"Non-significant",3.70512068217036,"ACACA","Acetyl-CoA carboxylase 1","Q13085;A0A087WWN5;Q59FY4"
-0.465635069232775,21.7098269541023,-9.87875406979618,1.35875851070929e-05,0.00220520330113069,3.85964029768543,"Q15738;C9JDR0",24,-11.1663002741864,1.07511212418218e-06,0.000202036202073289,0.465635069232786,"Non-significant",3.6945708040585,"NSDHL","Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating","Q15738;C9JDR0"
-0.334067806016265,23.4617375044488,-9.1467806121569,2.33803559467176e-05,0.0027826520302585,3.31517509625303,"O75874",35,-10.8247479935824,1.40846066501722e-06,0.0002514454402222,0.334067806016265,"Non-significant",3.5995562355821,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
-0.384109733467259,23.3828811225016,-9.42255755769708,1.89758068101877e-05,0.00255672144210472,3.5254522280397,"P50226;P50225;H3BQX5;E9PM76;H3BRY5;E9PKR8;E9PKW4",28,-10.8519902082021,1.37807355694191e-06,0.0002514454402222,0.384109733467255,"Non-significant",3.5995562355821,"SULT1A1","Sulfotransferase 1A1","P50226;P50225;H3BQX5;E9PM76;H3BRY5;E9PKR8;E9PKW4"
-0.282394614812432,24.7766590546139,-8.72000712028699,3.26458046336389e-05,0.00320082046956932,2.97676424134994,"P23141;A0A140TA63;H3BQV8",50,-10.7938678996277,1.44379979679376e-06,0.000251467667046445,0.282394614812432,"Non-significant",3.59951784729201,"CES1","Liver carboxylesterase 1","P23141;A0A140TA63;H3BQV8"
-0.418149730806352,21.4364783390479,-9.17805592001807,2.28272714481327e-05,0.0027826520302585,3.33934608640715,"P09327;H7C0B6;B4DV78",51,-10.7268901541179,1.52384850397919e-06,0.000259090527783701,0.418149730806359,"Non-significant",3.5865484643066,"VIL1","Villin-1","P09327;H7C0B6;B4DV78"
-0.335097295579146,22.388497316114,-9.02743941236221,2.56333206078441e-05,0.00290551654699388,3.22216607941215,"P07099",32,-10.5945746716496,1.69672528138076e-06,0.000275370800780454,0.335097295579143,"Non-significant",3.5600821124895,"EPHX1","Epoxide hydrolase 1","P07099"
0.182903783541697,21.4558902145898,7.60240024894312,8.38449332401892e-05,0.00581420310366085,2.00832475515814,"Q15149;H0YDN1;E9PMV1",274,10.6096024850118,1.67604535163789e-06,0.000275370800780454,-0.182903783541693,"Non-significant",3.5600821124895,"PLEC","Plectin","Q15149;H0YDN1;E9PMV1"
-0.384472247209992,21.5432498683153,-9.10995017308928,2.40510414384756e-05,0.00281554896577302,3.28660291592094,"Q8NBQ5;D6RCD0",29,-10.4868633208387,1.85342574238965e-06,0.000294118071697878,0.384472247209995,"Non-significant",3.53147829002015,"HSD17B11","Estradiol 17-beta-dehydrogenase 11","Q8NBQ5;D6RCD0"
-0.703448781774185,19.7167512118996,-9.35013860772893,2.00346960816511e-05,0.00260123208580128,3.47085187855954,"Q8N6C5;A0A494C0H8",26,-10.4590568522,1.89641776911258e-06,0.000294398245418107,0.703448781774188,"Up in C",3.53106478267525,"IGSF1","Immunoglobulin superfamily member 1","Q8N6C5;A0A494C0H8"
-1.18226295753492,27.6345852862618,-9.24914499501703,2.16238627335473e-05,0.00270905269789932,3.39397606149575,"ALBU_BOVIN;ALBU_HUMAN;P02768;H0YA55;H7C013;A0A0C4DGB6",61,-10.3187034711834,2.1308372681588e-06,0.000304843235013374,1.18226295753492,"Up in C",3.51592343826371,"ALB","Albumin","ALBU_BOVIN;ALBU_HUMAN;P02768;H0YA55;H7C013;A0A0C4DGB6"
-0.298753782155387,21.4772522766683,-8.50302529483157,3.88900650934875e-05,0.00375289128152155,2.79836121097972,"CATA_HUMAN;P04040",41,-10.2272223640343,2.30069594028703e-06,0.000304843235013374,0.298753782155387,"Non-significant",3.51592343826371,"CAT","Catalase","CATA_HUMAN;P04040"
-0.453093336913248,25.7222731176998,-9.95948319454141,1.28256909832483e-05,0.00212995951886922,3.91707645291688,"P07148;A8MW49",11,-10.2522212755668,2.25284745275008e-06,0.000304843235013374,0.453093336913252,"Non-significant",3.51592343826371,"FABP1","Fatty acid-binding protein, liver","P07148;A8MW49"
-0.238843106609774,22.1361923583131,-8.04102592135017,5.71728821525053e-05,0.00474734362152373,2.40341748101961,"P51659;A0A2R8YDT8;A0A2R8YF45;A0A2R8YD50;E7ER27;A0A2R8YEG2",51,-10.2088066455542,2.33665836979391e-06,0.000304843235013374,0.238843106609774,"Non-significant",3.51592343826371,"HSD17B4","Peroxisomal multifunctional enzyme type 2","P51659;A0A2R8YDT8;A0A2R8YF45;A0A2R8YD50;E7ER27;A0A2R8YEG2"
-0.205491206350487,20.8921170459046,-7.66464704736679,7.93263872253454e-05,0.00572191647652719,2.0656399318916,"P53396",58,-10.20311214235,2.34790336447775e-06,0.000304843235013374,0.205491206350484,"Non-significant",3.51592343826371,"ACLY","ATP-citrate synthase","P53396"
-0.391565939066883,20.499105540761,-10.4060541261215,9.38816602217264e-06,0.00176423404116671,4.22598738020339,"Q13907",11,-10.3888902878264,2.00985773639131e-06,0.000304843235013374,0.391565939066879,"Non-significant",3.51592343826371,"IDI1","Isopentenyl-diphosphate Delta-isomerase 1","Q13907"
0.344494599245717,21.9261271704534,9.61078949375939,1.65054161808255e-05,0.00234295808309237,3.66535733591077,"Q16790;A0A087WYS4",15,10.2585319674048,2.24094225512179e-06,0.000304843235013374,-0.344494599245714,"Non-significant",3.51592343826371,"CA9","Carbonic anhydrase 9","Q16790;A0A087WYS4"
-0.681879371943687,16.7819653727419,-13.6240442068427,1.33895220641525e-06,0.000864676977498389,6.07986462272682,"Q9BX93",4,-10.3197444384153,2.1289855457813e-06,0.000304843235013374,0.681879371943683,"Up in C",3.51592343826371,"PLA2G12B","Group XIIB secretory phospholipase A2-like protein","Q9BX93"
-0.447318852665717,17.8270630171133,-12.1671510369736,3.04982024748092e-06,0.00114625086248743,5.31355858199403,"Q9UN36;G3V5H8;G3V5G0;G3V5L7;H0YJ56;G3V4S9;G3V271;A0A0A0MS87;G3V2I9;G3V383;G3V2A6;G3V5B7;A0A0U1RR50;G3V578;G3V392;H0YJT9;G3V5S0",7,-10.313556130649,2.14001966025712e-06,0.000304843235013374,0.447318852665713,"Non-significant",3.51592343826371,"NDRG2","Protein NDRG2","Q9UN36;G3V5H8;G3V5G0;G3V5L7;H0YJ56;G3V4S9;G3V271;A0A0A0MS87;G3V2I9;G3V383;G3V2A6;G3V5B7;A0A0U1RR50;G3V578;G3V392;H0YJT9;G3V5S0"
-0.535023133561921,18.7298676576901,-9.53901503381154,1.74021151377199e-05,0.00238977892689342,3.61234995252732,"P20711;H7BZF7;A0A087WV24;A0A087WU57",12,-10.1685649116305,2.41741205018831e-06,0.000308263204471334,0.535023133561921,"Up in C",3.51107831130575,"DDC","Aromatic-L-amino-acid decarboxylase","P20711;H7BZF7;A0A087WV24;A0A087WU57"
0.239336217144782,18.2122136770075,8.12038791890829,5.34429800194578e-05,0.00465410146730425,2.47276685425136,"Q99569;A0A0D9SF60",35,9.99464522422382,2.80348231395356e-06,0.000351222231648112,-0.239336217144782,"Non-significant",3.45441800194441,"PKP4","Plakophilin-4","Q99569;A0A0D9SF60"
-0.878993358343457,22.6607503364571,-8.88824960522843,2.8574176240048e-05,0.00309163928076035,3.1121100072847,"P02771;J3KMX3",58,-9.96086010924422,2.88607467047024e-06,0.00035533550382462,0.878993358343457,"Up in C",3.44936139722561,"AFP","Alpha-fetoprotein","P02771;J3KMX3"
-0.824346922154298,21.2256543725258,-9.07556343029496,2.46967555951188e-05,0.00284450857588296,3.25982057522752,"P02760;S4R3Y4",13,-9.94049812084714,2.93714105207805e-06,0.000355493631404905,0.824346922154298,"Up in C",3.44916817516061,"AMBP","Protein AMBP","P02760;S4R3Y4"
0.971912864846544,17.523954065395,8.82576351291438,3.00159699747553e-05,0.00310643538535837,3.06214113264107,"P98160;A0A0U1RQT3",51,9.86443909986691,3.13685698948657e-06,0.000363165919685231,-0.971912864846541,"Up in B",3.4398949134194,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","P98160;A0A0U1RQT3"
-0.375664326183628,21.2834840926475,-10.7015546911588,7.68621780246032e-06,0.00166325094931422,4.42251382813546,"Q96HR9;A8MXN1",9,-9.85848852565126,3.15309998886491e-06,0.000363165919685231,0.375664326183635,"Non-significant",3.4398949134194,"REEP6","Receptor expression-enhancing protein 6","Q96HR9;A8MXN1"
0.614186826626096,18.2599906078709,8.85940332300286,2.92298934258329e-05,0.00310643538535837,3.08908583879109,"Q9Y6C2;A0A0A0MT20",23,9.89363012906047,3.05849560506474e-06,0.000363165919685231,-0.614186826626096,"Up in B",3.4398949134194,"EMILIN1","EMILIN-1","Q9Y6C2;A0A0A0MT20"
-0.473506190138149,20.4204121907164,-8.94466349007236,2.73389150674721e-05,0.00300349526918181,3.15692281897023,"Q00266",16,-9.79810726296309,3.32324716883339e-06,0.000365097046655988,0.473506190138153,"Non-significant",3.43759168013215,"MAT1A","S-adenosylmethionine synthase isoform type-1","Q00266"
0.258680572867416,20.807024635862,8.04556389392266,5.69519225429429e-05,0.00474734362152373,2.40740016675017,"Q13308",40,9.83093115765047,3.22953623212019e-06,0.000365097046655988,-0.258680572867409,"Non-significant",3.43759168013215,"PTK7","Inactive tyrosine-protein kinase 7","Q13308"
-0.163480275039461,21.1831836438875,-7.20901504886775,0.000120012752222376,0.00720177364386544,1.63615520660654,"Q15067;K7ENF1;K7ESC7",37,-9.80690625922677,3.29783681373317e-06,0.000365097046655988,0.163480275039468,"Non-significant",3.43759168013215,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","Q15067;K7ENF1;K7ESC7"
-0.449832719085496,18.4675544333632,-8.83423513887709,2.98158010762766e-05,0.00310643538535837,3.06893632001468,"P00439;A0A0U1RQY4;J3KND8",17,-9.72223395876094,3.55149989583863e-06,0.000384261526608843,0.449832719085492,"Non-significant",3.41537309619638,"PAH","Phenylalanine-4-hydroxylase","P00439;A0A0U1RQY4;J3KND8"
-0.296862739615108,21.1901489450318,-8.06982242650769,5.57868264749562e-05,0.00474734362152373,2.42865475114041,"P15144",45,-9.67635281088581,3.69784558135203e-06,0.000388328166124042,0.296862739615111,"Non-significant",3.41080110816985,"ANPEP","Aminopeptidase N","P15144"
-0.886941308559116,16.4568277829042,-9.66703774295765,1.58388798493528e-05,0.00234295808309237,3.70660914425206,"Q9BY64;P36537",5,-9.68927248864061,3.65597745431906e-06,0.000388328166124042,0.886941308559109,"Up in C",3.41080110816985,"UGT2B10","UDP-glucuronosyltransferase 2B10","Q9BY64;P36537"
-0.313187605400408,22.6930322042862,-10.0679967985437,1.18760507826599e-05,0.00212456828313636,3.99349936340453,"P0DMM9;P0DMN0;H3BNY7;A0A0A6YYL2",11,-9.6402518176003,3.81765311334026e-06,0.000395099433077722,0.313187605400408,"Non-significant",3.40329359348077,"SULT1A3;SULT1A4","Sulfotransferase 1A3","P0DMM9;P0DMN0;H3BNY7;A0A0A6YYL2"
-1.00298973643875,17.8839025701484,-9.36038227056918,1.98809671816785e-05,0.00260123208580128,3.4786015553023,"Q99624;A0A087WWS5",5,-9.61786686883164,3.89407848344385e-06,0.000397251635003893,1.00298973643876,"Up in C",3.40093430665247,"SLC38A3","Sodium-coupled neutral amino acid transporter 3","Q99624;A0A087WWS5"
-0.231530617626159,19.5672552484986,-8.02486775603821,5.79674648370524e-05,0.00475799616553323,2.3892194370486,"Q9HCC0",27,-9.58345396060004,4.01486552135847e-06,0.000403804995605927,0.231530617626159,"Non-significant",3.39382831255764,"MCCC2","Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial","Q9HCC0"
-0.186918196583779,20.3641087015749,-8.19973401274718,4.99838854829154e-05,0.00451816362320885,2.54146795167726,"Q9UHJ6;A0A0B4J2A0",21,-9.52943112637614,4.21286252013866e-06,0.00041783404522653,0.18691819658379,"Non-significant",3.3789961764868,"SHPK","Sedoheptulokinase","Q9UHJ6;A0A0B4J2A0"
0.717968849294397,17.318175383337,9.15544034578122,2.32257239328069e-05,0.0027826520302585,3.32187614239957,"Q6Q788;A0A669KB69",7,9.43573051367695,4.58219163270284e-06,0.000448238773275767,-0.717968849294394,"Up in B",3.34849057910085,"APOA5","Apolipoprotein A-V","Q6Q788;A0A669KB69"
0.62072701006683,19.4703954894733,8.77223271666949,3.13161789714309e-05,0.00319155376136646,3.01905318080153,"P09455;A0A0A0MQT0",11,9.4157394169764,4.665504082539e-06,0.000450221143965014,-0.620727010066823,"Up in B",3.34657411286348,"RBP1","Retinol-binding protein 1","P09455;A0A0A0MQT0"
-0.792057993784734,18.4969476834637,-8.75562530025674,3.17322947846267e-05,0.00319155376136646,3.00563259915809,"Q16819;B7ZL91",9,-9.39027357968601,4.77404911011818e-06,0.000454553129271386,0.792057993784738,"Up in C",3.34241534808364,"MEP1A","Meprin A subunit alpha","Q16819;B7ZL91"
-0.23420359699811,21.006400743811,-8.48261700192304,3.95431114162344e-05,0.00376503144831106,2.78135374258343,"O94760;B4DYP1",18,-9.33664726115502,5.01180151305273e-06,0.000467331526503424,0.23420359699811,"Non-significant",3.33037492018555,"DDAH1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","O94760;B4DYP1"
0.327096796848991,16.9251422466708,10.5658620112402,8.42043661046092e-06,0.00169164161618904,4.33302658687299,"Q9H2D6",9,9.33065961536542,5.03914403315553e-06,0.000467331526503424,-0.327096796848991,"Non-significant",3.33037492018555,"TRIOBP","TRIO and F-actin-binding protein","Q9H2D6"
0.330265838951071,18.7566779404053,7.93598519615573,6.25653006262934e-05,0.00482883938006894,2.3106399466146,"Q14573",41,9.30954455944927,5.13687997652171e-06,0.000470287947594122,-0.330265838951075,"Non-significant",3.32763615108687,"ITPR3","Inositol 1,4,5-trisphosphate receptor type 3","Q14573"
-0.279185606593181,22.9692740111821,-7.65204824814716,8.02185262385597e-05,0.00572428340422486,2.0540732402301,"P08133",58,-9.28313123089888,5.2620797408779e-06,0.000475652043412773,0.279185606593181,"Non-significant",3.32271063317354,"ANXA6","Annexin A6","P08133"
-0.306876472233558,20.564312234387,-7.98175882928186,6.01484747053122e-05,0.00482883938006894,2.35120917790649,"Q99447;I3L2Q1;I3L1L9;I3L1R7",29,-9.26392251869495,5.35523166720461e-06,0.000478021366693851,0.306876472233551,"Non-significant",3.32055269077314,"PCYT2","Ethanolamine-phosphate cytidylyltransferase","Q99447;I3L2Q1;I3L1L9;I3L1R7"
-0.264749778662292,18.6654924650825,-9.61707566074422,1.64293847367026e-05,0.00234295808309237,3.66998009488816,"Q9UF12;A0A590UKC3",12,-9.22830549204505,5.53277974428678e-06,0.000487772594493233,0.264749778662296,"Non-significant",3.31178260417546,"PRODH2","Hydroxyproline dehydrogenase","Q9UF12;A0A590UKC3"
0.207016939300907,19.2571662778485,7.26215767044973,0.000114236409135786,0.00701647481729468,1.68745645162299,"P33527;I3L4X2;A0A0A0MS99",42,9.19173826095401,5.72180714128742e-06,0.00049228222645703,-0.207016939300903,"Non-significant",3.30778584387579,"ABCC1","Multidrug resistance-associated protein 1","P33527;I3L4X2;A0A0A0MS99"
