"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.170916341434801,20.8112045945615,4.91479171154137,0.00137546607357373,0.286832779377886,-0.651351240257219,"O75477",21,5.5815127402908,0.000316192511536894,0.118838459204471,-0.170916341434801,"Non-significant",0.925042987660478,"ERLIN1","Erlin-1","O75477"
0.169769856686038,21.0048968835312,4.66943838233493,0.00185869163295634,0.308672487231191,-0.903879084673149,"P30837",29,5.48608649434685,0.000358344798904752,0.127947010448942,-0.169769856686042,"Non-significant",0.892969857183565,"ALDH1B1","Aldehyde dehydrogenase X, mitochondrial","P30837"
0.136041183870613,20.7172641409037,4.33528239840304,0.00284083253341832,0.330893257789677,-1.26575485443952,"O95954",35,5.32855045612917,0.000441809491416698,0.139948851056164,-0.136041183870621,"Non-significant",0.854030662628444,"FTCD","Formimidoyltransferase-cyclodeaminase","O95954"
0.302149605399574,20.3719197224816,4.99651933150783,0.00124660417258567,0.286832779377886,-0.569682378641994,"Q02338;E9PCG9;C9K0G7;H7C2W1",12,5.32470915779276,0.000444090316511779,0.139948851056164,-0.302149605399574,"Non-significant",0.854030662628444,"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial","Q02338;E9PCG9;C9K0G7;H7C2W1"
0.0886883655405448,21.0131880956599,3.77991716014555,0.00596444035939266,0.351217430691615,-1.91283286764491,"Q15046;H3BVA8",37,5.22996944160025,0.000504560095660657,0.139948851056164,-0.0886883655405519,"Non-significant",0.854030662628444,"KARS1","Lysine--tRNA ligase","Q15046;H3BVA8"
-0.136847038642578,18.7768784276131,-4.89586665353123,0.00140734813442124,0.286832779377886,-0.670436186390485,"Q8IZ52;F8W6H2",16,-5.23085484233619,0.000503955511537148,0.139948851056164,0.136847038642582,"Non-significant",0.854030662628444,"CHPF","Chondroitin sulfate synthase 2","Q8IZ52;F8W6H2"
0.113118841184168,21.6190548399125,4.34465474147009,0.002806598354373,0.330893257789677,-1.25532155708023,"Q96AY3;H0Y827",24,5.24257727651221,0.000496024180397222,0.139948851056164,-0.113118841184171,"Non-significant",0.854030662628444,"FKBP10","Peptidyl-prolyl cis-trans isomerase FKBP10","Q96AY3;H0Y827"
-0.183371456205911,18.9326365859294,-5.6544026579119,0.000584064161283006,0.250696367700204,0.0445540848921668,"Q99571",10,-5.22271056058944,0.000509546299882408,0.139948851056164,0.183371456205915,"Non-significant",0.854030662628444,"P2RX4","P2X purinoceptor 4","Q99571"
0.151112760705928,22.0153545950621,4.49940430500803,0.00230176561630764,0.317034771556231,-1.085420072123,"P11177;C9J634;F8WF02",23,5.19485474969222,0.000529179328398023,0.139958132744085,-0.151112760705931,"Non-significant",0.854001860304235,"PDHB","Pyruvate dehydrogenase E1 component subunit beta, mitochondrial","P11177;C9J634;F8WF02"
-0.158579261212786,22.992488522039,-4.87043201046341,0.00145148094491912,0.286832779377886,-0.696188831986857,"P27348;E9PG15",14,-5.05792982230443,0.000638282040009982,0.142436626490978,0.15857926121279,"Non-significant",0.846378320828329,"YWHAQ","14-3-3 protein theta","P27348;E9PG15"
0.0942925577899842,23.0749795362224,3.98071920958733,0.00453742983730763,0.345492812173256,-1.67239648828819,"P38117;M0QY67",27,5.07930773870576,0.000619762412393225,0.142436626490978,-0.0942925577899842,"Non-significant",0.846378320828329,"ETFB","Electron transfer flavoprotein subunit beta","P38117;M0QY67"
0.118938475274376,23.4629984702381,3.95532479946158,0.00469555060413662,0.345492812173256,-1.70240479479362,"P40939;H0YFD6;A0A2R8Y4F5",59,5.12327071149781,0.000583469339665419,0.142436626490978,-0.118938475274383,"Non-significant",0.846378320828329,"HADHA","Trifunctional enzyme subunit alpha, mitochondrial","P40939;H0YFD6;A0A2R8Y4F5"
-0.354402394526634,17.10942088232,-4.84065510617239,0.00150508754164871,0.286832779377886,-0.726488570735105,"Q9HB21;Q5RGS4",9,-5.06656907636609,0.000630727170193804,0.142436626490978,0.354402394526627,"Non-significant",0.846378320828329,"PLEKHA1","Pleckstrin homology domain-containing family A member 1","Q9HB21;Q5RGS4"
0.186972922748431,18.7043808930394,5.02134803994015,0.00121012853061146,0.286832779377886,-0.545111612731234,"Q9UF12;A0A590UKC3",12,5.08531266272638,0.000614664979290746,0.142436626490978,-0.186972922748435,"Non-significant",0.846378320828329,"PRODH2","Hydroxyproline dehydrogenase","Q9UF12;A0A590UKC3"
0.101006996144758,18.6715225696986,3.6270925050735,0.00737328266719669,0.355624198353552,-2.10054828664481,"A3KMH1",61,4.86389005964686,0.0008363515369975,0.147856587070966,-0.101006996144751,"Non-significant",0.830159322711431,"VWA8","von Willebrand factor A domain-containing protein 8","A3KMH1"
-0.106909247479006,20.920409725886,-3.83595645151921,0.00552291341802217,0.350657955350596,-1.845012060218,"O15118",29,-4.73830964116446,0.000999115380859691,0.147856587070966,0.106909247479003,"Non-significant",0.830159322711431,"NPC1","NPC intracellular cholesterol transporter 1","O15118"
0.104382412773987,23.88807555636,3.67945610340919,0.00685398330115912,0.355624198353552,-2.03578094069693,"P29401;E9PFF2",52,4.84064128313626,0.000864193429881176,0.147856587070966,-0.10438241277399,"Non-significant",0.830159322711431,"TKT","Transketolase","P29401;E9PFF2"
-0.244472487921172,18.1316555949545,-4.91605139751739,0.00137337226375641,0.286832779377886,-0.650083232874038,"P30039;V9GY00;A0A0C4DFS0",8,-4.73269904422546,0.00100713833067769,0.147856587070966,0.244472487921172,"Non-significant",0.830159322711431,"PBLD","Phenazine biosynthesis-like domain-containing protein","P30039;V9GY00;A0A0C4DFS0"
-0.336283090106271,16.5373051902578,-5.45486771249611,0.000730535648528486,0.250696367700204,-0.133798831779258,"P47736;A0A0A0MQY8;F2Z357;J3KPC5;X6R8W7",5,-4.87338703632894,0.000825256608037339,0.147856587070966,0.336283090106264,"Non-significant",0.830159322711431,"RAP1GAP","Rap1 GTPase-activating protein 1","P47736;A0A0A0MQY8;F2Z357;J3KPC5;X6R8W7"
-0.167591845179764,19.1296232017043,-4.2946083472998,0.00299475994859673,0.330893257789677,-1.31122262994895,"Q14574;Q02487;J3QRL9;A0A3B3ISU0",18,-4.74710209617765,0.000986679921344316,0.147856587070966,0.167591845179768,"Non-significant",0.830159322711431,"DSC2","Desmocollin-2","Q14574;Q02487;J3QRL9;A0A3B3ISU0"
0.156023844743761,21.1797642542187,4.00061428269802,0.00441757474536639,0.345492812173256,-1.6489682540334,"Q2TB90",57,4.81864517948179,0.000891452265383744,0.147856587070966,-0.156023844743761,"Non-significant",0.830159322711431,"HKDC1","Hexokinase HKDC1","Q2TB90"
-0.103087724009335,19.3990407522567,-3.82334665926457,0.00561910033405927,0.350869955792401,-1.86022475763727,"Q68CZ2;E9PCX8;C9JHU5",33,-4.87150984893775,0.000827437058288275,0.147856587070966,0.103087724009338,"Non-significant",0.830159322711431,"TNS3","Tensin-3","Q68CZ2;E9PCX8;C9JHU5"
-0.0758423383731781,18.8346635624236,-3.32297056280753,0.0113538901223671,0.355881353730262,-2.48547605813892,"Q7KZ85",40,-4.75545898534987,0.000975014134157253,0.147856587070966,0.0758423383731781,"Non-significant",0.830159322711431,"SUPT6H","Transcription elongation factor SPT6","Q7KZ85"
-0.1213829015161,19.8929794691342,-3.93503262964399,0.00482618397731351,0.345492812173256,-1.72646749363664,"Q7Z3C6",30,-4.77142130020216,0.000953140374804681,0.147856587070966,0.121382901516103,"Non-significant",0.830159322711431,"ATG9A","Autophagy-related protein 9A","Q7Z3C6"
0.130023325508006,23.8136889812516,4.33283937324186,0.00284983064798956,0.330893257789677,-1.26847711803305,"Q7Z4W1;J3QL34;J3KS22;J3QS36;J3QRQ2",17,4.72755142591003,0.00101455997289978,0.147856587070966,-0.130023325508006,"Non-significant",0.830159322711431,"DCXR","L-xylulose reductase","Q7Z4W1;J3QL34;J3KS22;J3QS36;J3QRQ2"
0.176191649247738,18.0937019100875,5.5108539827743,0.000685714953403643,0.250696367700204,-0.0830734306375609,"Q96GA7;F8VYZ3",9,4.84330928824563,0.000860948389997816,0.147856587070966,-0.176191649247748,"Non-significant",0.830159322711431,"SDSL","Serine dehydratase-like","Q96GA7;F8VYZ3"
0.116158493557478,22.2343011427983,4.0379468287865,0.0042018135161356,0.345492812173256,-1.60519994287527,"Q9BY49;B4DJS2",24,4.78749139531245,0.00093164939968289,0.147856587070966,-0.116158493557474,"Non-significant",0.830159322711431,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","Q9BY49;B4DJS2"
0.0937932952763099,21.4956469599463,3.60247922823137,0.00763182004096296,0.355624198353552,-2.13115067496317,"Q9H6R3;A0A0B4J1R2",45,4.86309793828405,0.000837284146449317,0.147856587070966,-0.0937932952763028,"Non-significant",0.830159322711431,"ACSS3","Acyl-CoA synthetase short-chain family member 3, mitochondrial","Q9H6R3;A0A0B4J1R2"
0.14528952395267,18.4321431129106,4.70412975727249,0.00178028248771468,0.302690410589775,-0.867499379437956,"Q9NP92",13,4.73612810930422,0.00100222672594499,0.147856587070966,-0.145289523952673,"Non-significant",0.830159322711431,"MRPS30","39S ribosomal protein S30, mitochondrial","Q9NP92"
0.1028481888134,18.761051183827,4.10610550378322,0.00383675886320378,0.345492812173256,-1.5259479332153,"Q9NRK6",22,4.87101668002468,0.000828010924582592,0.147856587070966,-0.1028481888134,"Non-significant",0.830159322711431,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","Q9NRK6"
0.811774434854334,14.4312584779004,4.80793234146688,0.00156651426911323,0.286832779377886,-0.759973570467728,"Q9UQQ1;C9JFW8",3,4.90768930257667,0.000786480064012842,0.147856587070966,-0.81177443485433,"Non-significant",0.830159322711431,"NAALADL1","Aminopeptidase NAALADL1","Q9UQQ1;C9JFW8"
0.155633937697068,23.1832401225002,4.17326739422583,0.00351045250137944,0.345492812173256,-1.44868971424204,"P17931;G3V3R6",20,4.68890432936646,0.00107218645737018,0.152957683769606,-0.155633937697065,"Non-significant",0.815428701517343,"LGALS3","Galectin-3","P17931;G3V3R6"
0.150071257969429,21.4945718202096,3.9040092572007,0.00503355156108958,0.345492812173256,-1.7633984668431,"Q08426",45,4.67587157122348,0.0010924018866055,0.152957683769606,-0.150071257969437,"Non-significant",0.815428701517343,"EHHADH","Peroxisomal bifunctional enzyme","Q08426"
-0.170552730240509,19.9403267299974,-6.90941986303754,0.000159926849555996,0.190339605446562,1.02229860041111,"Q9BWH2",7,-4.64806026120703,0.00113691798360603,0.156129448479435,0.170552730240516,"Non-significant",0.806515174414134,"FUNDC2","FUN14 domain-containing protein 2","Q9BWH2"
0.265882782997341,17.5365481124133,5.1779898909748,0.0010053864096085,0.286832779377886,-0.3926552620053,"Q96K19;E9PNG8;E9PP55",6,4.60757565037347,0.00120522356130573,0.161443622275623,-0.265882782997338,"Non-significant",0.791979106826523,"RNF170","E3 ubiquitin-protein ligase RNF170","Q96K19;E9PNG8;E9PP55"
0.154855391608354,21.9175674309679,4.09412319868146,0.00389836056624677,0.345492812173256,-1.53981877435357,"Q9BSE5",20,4.59750084731358,0.00122289525432687,0.161443622275623,-0.154855391608358,"Non-significant",0.791979106826523,"AGMAT","Agmatinase, mitochondrial","Q9BSE5"
0.151749401896698,22.4007522562408,3.91542871683158,0.00495612300124694,0.345492812173256,-1.74978438835905,"Q9UHG3;C9JGT6;C9JM55;F8W8W4;C9K055",31,4.58598244436316,0.00124343918571058,0.161443622275623,-0.151749401896694,"Non-significant",0.791979106826523,"PCYOX1","Prenylcysteine oxidase 1","Q9UHG3;C9JGT6;C9JM55;F8W8W4;C9K055"
0.270657350110941,21.4975371935299,4.06548261630764,0.00404999102811686,0.345492812173256,-1.57308011206939,"P08319;P00325;A0A0D9SFB5;D6R9K8;D6RHZ6;H0Y9N0;D6RIB1;V9HW50",27,4.55554248137237,0.00129952786720774,0.162805763153166,-0.270657350110948,"Non-significant",0.7883302256058,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","P08319;P00325;A0A0D9SFB5;D6R9K8;D6RHZ6;H0Y9N0;D6RIB1;V9HW50"
0.0759409211690887,21.263705544435,3.19595563985077,0.0136464665755248,0.360749215121642,-2.65033418649884,"P36776;K7EKE6;K7ER27;K7EJE8",46,4.56389021432106,0.00128388211800187,0.162805763153166,-0.0759409211690922,"Non-significant",0.7883302256058,"LONP1","Lon protease homolog, mitochondrial","P36776;K7EKE6;K7ER27;K7EJE8"
0.15670418919974,23.341250142465,4.14692881194772,0.00363468248970449,0.345492812173256,-1.47888864875591,"Q00325;F8VVM2",17,4.5418647256838,0.00132560551975811,0.163209465803321,-0.15670418919974,"Non-significant",0.787254656691632,"SLC25A3","Phosphate carrier protein, mitochondrial","Q00325;F8VVM2"
0.0891719779040017,21.8429646969981,3.68293419058461,0.00682090972503806,0.355624198353552,-2.0314953903409,"P31930",24,4.51456165219023,0.0013793477728384,0.164165374097317,-0.0891719779040052,"Non-significant",0.784718439325296,"UQCRC1","Cytochrome b-c1 complex subunit 1, mitochondrial","P31930"
-0.178823266018952,18.3180797742664,-4.52001076229572,0.00224238242983496,0.317034771556231,-1.06313265181565,"P42892;B4DKB2;A0A3B3ISF9",11,-4.51722252274202,0.001374009281192,0.164165374097317,0.178823266018952,"Non-significant",0.784718439325296,"ECE1","Endothelin-converting enzyme 1","P42892;B4DKB2;A0A3B3ISF9"
0.114393391791179,23.1509851800608,4.31136370021489,0.00293027811790835,0.330893257789677,-1.29245526299163,"P07741;H3BQZ9",15,4.47929437069048,0.00145223537047427,0.170006766894374,-0.114393391791175,"Non-significant",0.769533791760565,"APRT","Adenine phosphoribosyltransferase","P07741;H3BQZ9"
0.221643873268384,28.1148948283951,3.59672393973424,0.00769366457489479,0.355624198353552,-2.13832090244853,"ALBU_BOVIN;ALBU_HUMAN;P02768;H0YA55;H7C013;A0A0C4DGB6",61,4.10321238386836,0.00254282882942619,0.182542668208481,-0.221643873268373,"Non-significant",0.73863560571915,"ALB","Albumin","ALBU_BOVIN;ALBU_HUMAN;P02768;H0YA55;H7C013;A0A0C4DGB6"
0.121518914845133,23.3940982621922,3.39170826591198,0.0102871221915487,0.355881353730262,-2.39722013680953,"CATD_HUMAN;P07339;A0A1B0GV23;A0A1B0GVP3;A0A1B0GWE8;A0A1B0GW44;H7C469;H7C1V0;A0A1B0GVD5",26,3.94963258928549,0.00321467544506833,0.182542668208481,-0.121518914845133,"Non-significant",0.73863560571915,"CTSD","Cathepsin D","CATD_HUMAN;P07339;A0A1B0GV23;A0A1B0GVP3;A0A1B0GWE8;A0A1B0GW44;H7C469;H7C1V0;A0A1B0GVD5"
0.100761522681488,20.3004756009663,3.12954720275267,0.0150358273268074,0.360987740119754,-2.73738962265809,"O14980;C9IZS4;C9JQ02;C9JV99;H7BZC5;C9JKM9;C9J673",61,3.96403274191747,0.00314435028578565,0.182542668208481,-0.100761522681488,"Non-significant",0.73863560571915,"XPO1","Exportin-1","O14980;C9IZS4;C9JQ02;C9JV99;H7BZC5;C9JKM9;C9J673"
-0.0691853976144223,19.5808995484326,-2.90295857440597,0.0210107002394238,0.368710536571112,-3.03831567906445,"O60271;A0A087X2D8",57,-4.25604218979913,0.00202024107001277,0.182542668208481,0.0691853976144152,"Non-significant",0.73863560571915,"SPAG9","C-Jun-amino-terminal kinase-interacting protein 4","O60271;A0A087X2D8"
-0.696520976416206,14.8301729344044,-4.19686052523366,0.00340307998358315,0.345492812173256,-1.42174742678282,"O60292",4,-4.39355802113671,0.0016471292950981,0.182542668208481,0.696520976416203,"Non-significant",0.73863560571915,"SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","O60292"
-0.477746713240684,15.2048010071157,-4.22965035633027,0.00325973425082136,0.341257217840743,-1.38447399157926,"O60447;A0A1B0GUF4",3,-3.98106145348092,0.00306328145014257,0.182542668208481,0.477746713240686,"Non-significant",0.73863560571915,"EVI5","Ecotropic viral integration site 5 protein homolog","O60447;A0A1B0GUF4"
-0.124112455922251,17.3565154322071,-3.4963722786778,0.00886285128664583,0.355881353730262,-2.26421416415044,"O75150;H3BQ99;H3BP71;I3L332;H3BUL6",21,-3.96579388702888,0.00313586176646487,0.182542668208481,0.124112455922262,"Non-significant",0.73863560571915,"RNF40","E3 ubiquitin-protein ligase BRE1B","O75150;H3BQ99;H3BP71;I3L332;H3BUL6"
0.137345010898805,23.5600989020075,3.59388302277413,0.00772438996251042,0.355624198353552,-2.14186227952511,"O75874",35,4.25214062643451,0.00203205811509823,0.182542668208481,-0.137345010898805,"Non-significant",0.73863560571915,"IDH1","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874"
0.0615161250129859,20.0084557669786,2.75914000367883,0.0260522002673806,0.382964211814603,-3.23187234905196,"O95479",42,4.05877992517893,0.00272038655086314,0.182542668208481,-0.0615161250129859,"Non-significant",0.73863560571915,"H6PD","GDH/6PGL endoplasmic bifunctional protein","O95479"
0.130985447908838,22.7224818041078,3.87801354658629,0.00521472729321706,0.345492812173256,-1.79447704259712,"P04179;F5H4R2;F5GXZ9;G8JLJ2;F5H3C5;G5E9P6;F5GYZ5",20,4.37577293868649,0.00169094755018495,0.182542668208481,-0.130985447908834,"Non-significant",0.73863560571915,"SOD2","Superoxide dismutase [Mn], mitochondrial","P04179;F5H4R2;F5GXZ9;G8JLJ2;F5H3C5;G5E9P6;F5GYZ5"
-0.164869359346049,17.9678553982866,-3.99706472686879,0.00443870499974594,0.345492812173256,-1.65314291246533,"P05154;G3V2M1;G3V264",12,-4.10773987059314,0.00252543886463435,0.182542668208481,0.164869359346046,"Non-significant",0.73863560571915,"SERPINA5","Plasma serine protease inhibitor","P05154;G3V2M1;G3V264"
0.157117316621765,24.606405598826,3.35848470714372,0.0107887621520815,0.355881353730262,-2.43979028647626,"P05783;F8VZY9",55,3.928062901705,0.00332314057794462,0.182542668208481,-0.157117316621768,"Non-significant",0.73863560571915,"KRT18","Keratin, type I cytoskeletal 18","P05783;F8VZY9"
0.407795617591546,20.4373577415887,3.73850904387529,0.00631506473699619,0.355085647928266,-1.96329889184229,"P07108;A0A0A0MTI5;B8ZWD1",8,3.99418366311325,0.00300231949374776,0.182542668208481,-0.407795617591546,"Non-significant",0.73863560571915,"DBI","Acyl-CoA-binding protein","P07108;A0A0A0MTI5;B8ZWD1"
0.104397063625498,21.9084767295106,3.33602163559802,0.0111426375107843,0.355881353730262,-2.46866556655764,"P10253",32,4.06390510993813,0.00269925141221066,0.182542668208481,-0.104397063625491,"Non-significant",0.73863560571915,"GAA","Lysosomal alpha-glucosidase","P10253"
-0.128921560063414,19.8549776870258,-3.28006119738213,0.0120789638103205,0.3579082181307,-2.54091847745483,"P10586;H0Y6Z7;H0Y4H1",50,-3.92884101721457,0.00331916125575357,0.182542668208481,0.128921560063421,"Non-significant",0.73863560571915,"PTPRF","Receptor-type tyrosine-protein phosphatase F","P10586;H0Y6Z7;H0Y4H1"
0.147975733362092,22.179070814482,3.58072223815402,0.00786845306537756,0.355624198353552,-2.15828537852081,"P11310;Q5T4U5;B7Z9I1;H0YDT5",20,4.00876040269272,0.00293610202794681,0.182542668208481,-0.147975733362088,"Non-significant",0.73863560571915,"ACADM","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","P11310;Q5T4U5;B7Z9I1;H0YDT5"
0.116348741893965,20.6280739526794,3.22464591864144,0.0130888313275291,0.360749215121642,-2.61290191746252,"P11498",54,3.94133598243498,0.00325594623113272,0.182542668208481,-0.116348741893962,"Non-significant",0.73863560571915,"PC","Pyruvate carboxylase, mitochondrial","P11498"
0.185934493197131,22.8882000484217,4.1025643780723,0.00385485339065962,0.345492812173256,-1.53004443257394,"P13073",10,4.09910949573889,0.00255869760791425,0.182542668208481,-0.185934493197131,"Non-significant",0.73863560571915,"COX4I1","Cytochrome c oxidase subunit 4 isoform 1, mitochondrial","P13073"
-0.178024692493803,17.7999807153715,-4.46740657393994,0.00239740619857674,0.317034771556231,-1.12018480453766,"P25686;O75190;Q8NHS0;A0A0J9YX62;C9J2C4;C9JRD2;C9JXB9",8,-4.04171691972705,0.00279202316757613,0.182542668208481,0.178024692493803,"Non-significant",0.73863560571915,"DNAJB2","DnaJ homolog subfamily B member 2","P25686;O75190;Q8NHS0;A0A0J9YX62;C9J2C4;C9JRD2;C9JXB9"
-0.0968513907858721,18.8758798593403,-3.45499176762938,0.0093990636696916,0.355881353730262,-2.31659671884938,"P26232;P35221;A0A0A0MTJ6;G3XAM7;A0A0A0MRI5",30,-4.28521163715144,0.0019341753342334,0.182542668208481,0.0968513907858721,"Non-significant",0.73863560571915,"CTNNA1","Catenin alpha-1","P26232;P35221;A0A0A0MTJ6;G3XAM7;A0A0A0MRI5"
0.270440789441366,17.2294402475291,5.37241605030337,0.000802545119319433,0.250696367700204,-0.209484749919628,"P39210;G5E9F5;B5MC53;B5MCF8",4,4.00760993347992,0.0029412716402379,0.182542668208481,-0.270440789441366,"Non-significant",0.73863560571915,"MPV17","Protein Mpv17","P39210;G5E9F5;B5MC53;B5MCF8"
-0.113945612997735,21.0149502106811,-3.47135847469472,0.00918295282308846,0.355881353730262,-2.29584630878012,"P42167;P42166;H0YJH7;G5E972",36,-4.23325556769898,0.00209030514713729,0.182542668208481,0.113945612997732,"Non-significant",0.73863560571915,"TMPO","Lamina-associated polypeptide 2, isoform alpha","P42167;P42166;H0YJH7;G5E972"
0.13816904525283,21.8429000037524,3.67144866495829,0.00693078354743215,0.355624198353552,-2.04565517311933,"P42765;A0A0B4J2A4;K7EME0",23,4.19774423500351,0.00220469255521527,0.182542668208481,-0.138169045252823,"Non-significant",0.73863560571915,"ACAA2","3-ketoacyl-CoA thiolase, mitochondrial","P42765;A0A0B4J2A4;K7EME0"
0.112323538222697,21.627839656569,3.72627722208465,0.00642283326517639,0.355624198353552,-1.97826318705565,"P45954",19,4.18092176196395,0.00226118486339447,0.182542668208481,-0.1123235382227,"Non-significant",0.73863560571915,"ACADSB","Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","P45954"
