Significant	-Log(P-value)	Difference	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Symbol color	Symbol type	Symbol size	Show label	S:\LUMOS\2024_05\240510_Zabransky\240510_C_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_C_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_C_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_C_4.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_D_4.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_DM_4.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_1.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_2.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_3.mzML	S:\LUMOS\2024_05\240510_Zabransky\240510_I_4.mzML
	0.123555902205389	-0.0158810615539551	A0A096LP25	Q6ZSR9;A0A096LP25	A0A096LP25_HUMAN	AAK1	AP2-associated protein kinase 1 (Fragment)	Color2 [DarkGray]	1	4		17.4583015441895	17.4556407928467	17.5769634246826	17.3991527557373	17.5471572875977	17.3791236877441	17.3890590667725	17.46897315979	17.4221954345703	17.4380207061768	17.49391746521	17.4642105102539	17.451717376709	17.4941139221191	17.3732643127441	17.507438659668
	0.127945067051597	-0.0933105945587158	A0A0A0MR08	A0A0A0MR08	A0A0A0MR08_HUMAN	USP19	Ubiquitin carboxyl-terminal hydrolase 19 (Fragment)	Color2 [DarkGray]	1	4		14.6393575668335	14.5601778030396	15.2769498825073	15.1820917129517	15.019907951355	14.8752145767212	14.6100730895996	15.4368448257446	14.9680185317993	14.2623815536499	15.03537940979	15.528112411499	15.3616008758545	14.7009382247925	14.8355722427368	14.3872232437134
	1.10155002124871	0.0663871765136719	A0A0A0MR33;A0A0C4DFM0;G3V267;G3V4T6;G3V5T0	G3V5T0;A0A0A0MR33;G3V267;A0A0C4DFM0;G3V4T6	A0A0A0MR33_HUMAN;A0A0C4DFM0_HUMAN;G3V267_HUMAN;G3V4T6_HUMAN;G3V5T0_HUMAN	GSTZ1	Maleylacetoacetate isomerase	Color2 [DarkGray]	1	4		21.0389747619629	20.9810180664063	21.0147819519043	20.9302196502686	21.0886707305908	21.1869430541992	21.1059169769287	21.1253528594971	20.9802646636963	21.1605777740479	21.0640392303467	21.0743408203125	21.065637588501	21.0760917663574	20.9972858428955	21.0915279388428
	0.284702411142442	-0.200802087783813	A0A0A0MR36	A0A0A0MR36	A0A0A0MR36_HUMAN	MYO5B	Unconventional myosin-Vb (Fragment)	Color2 [DarkGray]	1	4		14.9134359359741	15.444034576416	15.031662940979	15.9131631851196	15.3166284561157	15.5440406799316	15.2700109481812	14.9800901412964	14.7283506393433	15.2394609451294	14.9882850646973	15.3026819229126	15.6400785446167	15.0236110687256	15.0840482711792	14.751350402832
	0.0428689886204933	0.00705528259277344	A0A0A0MS29;E9PQX8;H7C433	E9PQX8;H7C433;A0A0A0MS29	A0A0A0MS29_HUMAN;E9PQX8_HUMAN;H7C433_HUMAN	MFF	Mitochondrial fission factor	Color2 [DarkGray]	1	4		17.1062660217285	17.2497978210449	17.2504825592041	17.3463153839111	17.0917148590088	16.9534568786621	17.0362281799316	17.0638999938965	17.301477432251	17.2441596984863	17.1377811431885	17.1791019439697	17.2834510803223	17.1592903137207	17.2670707702637	17.2712707519531
	0.387291523173776	-0.188080787658691	A0A0A0MSJ8;T1ECW5	T1ECW5;A0A0A0MSJ8	A0A0A0MSJ8_HUMAN;T1ECW5_HUMAN	PPP6R2	Serine/threonine-protein phosphatase 6 regulatory subunit 2 (Fragment)	Color2 [DarkGray]	1	4		17.2057456970215	17.1760082244873	17.2054119110107	17.2688808441162	16.9798717498779	16.8600330352783	17.2956695556641	17.2116317749023	17.3207397460938	17.3039150238037	17.0185260772705	17.0706768035889	17.2145557403564	17.1043224334717	17.3716411590576	16.4132041931152
	0.490800226931543	0.107085227966309	A0A0A0MSZ4;A0A0A0MT64;A0A0A0MTN9;A0A0A0MTR6;A0A0C4DFN8;A0A0C4DGN7;J3QKZ8;J3QQW7;J3QQX3	A0A0C4DFN8;J3QKZ8;A0A0A0MSZ4;A0A0C4DGN7;A0A0A0MTN9;A0A0A0MT64;A0A0A0MTR6;J3QQW7;J3QQX3	A0A0A0MSZ4_HUMAN;A0A0A0MT64_HUMAN;A0A0A0MTN9_HUMAN;A0A0A0MTR6_HUMAN;A0A0C4DFN8_HUMAN;A0A0C4DGN7_HUMAN;J3QKZ8_HUMAN;J3QQW7_HUMAN;J3QQX3_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	Color2 [DarkGray]	1	4		17.934814453125	17.6325130462646	17.8830718994141	17.608247756958	18.0093536376953	17.9280033111572	17.8280868530273	17.9508171081543	17.8057746887207	17.7874431610107	17.867223739624	17.994104385376	17.7465476989746	17.9418106079102	17.8228321075439	17.9757976531982
	1.19801840050076	0.136203765869141	A0A0B4J1R6	A0A0B4J1R6	A0A0B4J1R6_HUMAN	TKT	Transketolase	Color2 [DarkGray]	1	4		17.4579105377197	17.5008888244629	17.3792095184326	17.3125381469727	17.5602283477783	17.4575576782227	17.669792175293	17.4369468688965	17.5270652770996	17.5923919677734	17.6484279632568	17.3135643005371	17.5009670257568	17.4995574951172	17.5178470611572	17.6769905090332
	0.241120523616397	-0.0681524276733398	A0A0B4J2A0	A0A0B4J2A0	A0A0B4J2A0_HUMAN		FGGY_N domain-containing protein	Color2 [DarkGray]	1	4		17.5051689147949	17.044734954834	17.4034614562988	17.4100532531738	17.1900463104248	17.1664772033691	17.4867877960205	17.0687370300293	17.5216159820557	17.4402122497559	17.3205623626709	17.0842266082764	17.4245758056641	17.2565307617188	17.2350692749023	17.174633026123
	0.760618639278556	0.0353946685791016	A0A0B4J2D5;P0DPI2	P0DPI2;A0A0B4J2D5;H7C1F6;A0A096LNH5;A0A096LPI6;H7C2G3	GAL3A_HUMAN;GAL3B_HUMAN	GATD3A;GATD3B	Glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial	Color2 [DarkGray]	1	4		22.2835636138916	22.2717552185059	22.3698196411133	22.3196067810059	22.4073314666748	22.3291435241699	22.4340648651123	22.3710327148438	22.4101123809814	22.3945350646973	22.4292163848877	22.4129905700684	22.3454303741455	22.3422889709473	22.3343887329102	22.3642158508301
	2.00459508750875	0.299430847167969	A0A0B4J2F0	A0A0B4J2F0	PIOS1_HUMAN	PIGBOS1	Protein PIGBOS1	Color2 [DarkGray]	1	4		17.1112480163574	17.0535755157471	16.8950538635254	17.0321960449219	17.0993480682373	17.2524166107178	17.1429653167725	17.1600284576416	17.2032146453857	17.195728302002	16.8996410369873	17.3866291046143	17.288028717041	17.298376083374	17.1947765350342	17.5086154937744
	0.535056819571154	0.106737613677979	A0A0C4DFT3;A0A590UJ08;A0A590UJD9	A0A590UJD9;A0A590UJ08;A0A0C4DFT3	A0A0C4DFT3_HUMAN;A0A590UJ08_HUMAN;A0A590UJD9_HUMAN	DLG1	Disks large homolog 1	Color2 [DarkGray]	1	4		16.0378456115723	16.0456943511963	15.8465404510498	15.7717008590698	15.8307476043701	15.9308547973633	15.8524293899536	15.9394483566284	16.0022716522217	16.1634769439697	15.9546117782593	15.8629522323608	16.1563091278076	15.8625555038452	16.0457534790039	16.0641136169434
	1.13854471965078	0.298797607421875	A0A0C4DFU4	A0A0C4DFU4	A0A0C4DFU4_HUMAN	LY9	T-lymphocyte surface antigen Ly-9	Color2 [DarkGray]	1	4		16.3786811828613	16.7335720062256	16.7851715087891	16.7035789489746	16.7990531921387	17.1411285400391	17.0303440093994	17.2237758636475	17.3838386535645	17.3246116638184	17.5350017547607	17.216064453125	17.2267608642578	16.8106346130371	16.976900100708	16.7818984985352
	0.106975847262598	0.0594663619995117	A0A0C4DG89	A0A0C4DG89	A0A0C4DG89_HUMAN	DDX46	RNA helicase	Color2 [DarkGray]	1	4		15.3777694702148	14.7965612411499	15.2576198577881	14.8648586273193	14.4695720672607	15.1169652938843	15.2684211730957	14.8978404998779	15.3446912765503	14.4300079345703	14.2736501693726	14.7245349884033	15.4955673217773	15.2466659545898	14.9263744354248	14.8660669326782
	0.247810321845734	-0.0543251037597656	A0A0C4DGA7	A0A0C4DGA7	A0A0C4DGA7_HUMAN	ABLIM3	Actin-binding LIM protein 3	Color2 [DarkGray]	1	4		18.4421253204346	18.4111385345459	18.2036685943604	18.224666595459	18.2484970092773	18.480655670166	18.3350238800049	18.2660045623779	18.3809223175049	18.3209018707275	18.1169319152832	18.2115459442139	18.1372470855713	18.4329452514648	18.1988525390625	18.2952537536621
	0.222852311642416	-0.493317842483521	A0A0C4DGB5;A0A6Q8PH20;D6RBR1;D6RGF7;E7EN75;E9PSG1;F8W7E0;H0Y944;H0YA91	E9PSG1;A0A6Q8PH20;E7EN75;H0Y944;A0A0C4DGB5;F8W7E0;A0A6Q8PG40;D6RBR1;D6RGF7;H0YA91	A0A0C4DGB5_HUMAN;A0A6Q8PH20_HUMAN;D6RBR1_HUMAN;D6RGF7_HUMAN;E7EN75_HUMAN;E9PSG1_HUMAN;F8W7E0_HUMAN;H0Y944_HUMAN;H0YA91_HUMAN	CAST	Calpain inhibitor	Color2 [DarkGray]	1	4		15.7281513214111	16.7578201293945	15.6323480606079	14.5510416030884	16.7324199676514	14.1511726379395	17.0513362884521	17.0674457550049	17.7762088775635	17.4505176544189	15.0744228363037	17.4979305267334	14.441011428833	14.707989692688	17.4392375946045	14.1078510284424
	0.752600177207063	0.84679126739502	A0A0C4DGB9	A0A0C4DGB9	A0A0C4DGB9_HUMAN	PPA2	Inorganic diphosphatase	Color2 [DarkGray]	1	4		16.9279518127441	14.7184791564941	15.6703357696533	16.5072422027588	17.3226413726807	16.7942390441895	16.673225402832	17.2574157714844	16.8708953857422	16.3169841766357	16.9178142547607	16.3210945129395	17.4046268463135	17.0592918395996	16.2859935760498	16.4612617492676
	0.457088124408407	-0.108238697052002	A0A0D9SF54	A0A0D9SF54	A0A0D9SF54_HUMAN	SPTAN1	Spectrin alpha chain, non-erythrocytic 1	Color2 [DarkGray]	1	4		16.9434413909912	17.1687698364258	17.329174041748	16.9901485443115	17.0872859954834	17.1651420593262	16.9819469451904	16.987663269043	17.047550201416	17.0763034820557	17.0726776123047	17.1710205078125	16.8551483154297	16.9645442962646	17.1369819641113	17.0419044494629
	0.0329933744181002	-0.0059199333190918	A0A0G2JH50;Q5RIP0	P01893;A0A1W2PR11;A0A140T9U0;A0A140T912;A0A1W2PRX1;A0A1W2PNZ7;A0A1W2PP77;A0A140T9M0;A0A140T930;Q5QT33;A0A1W2PRZ0;Q53YP1;A0A140T9J9;A0A140T962;A0A140T9B3;O78179;A0A140T9W2;A0A140T937;A2BF26;A0A0G2JPT2;A0A0G2JIF0;A0A1W2PS56;Q5RIP0;A0A0G2JH50	A0A0G2JH50_HUMAN;Q5RIP0_HUMAN	HLA-C	HLA class I histocompatibility antigen, C alpha chain	Color2 [DarkGray]	1	4		19.1966037750244	19.1226024627686	19.1727981567383	19.2142772674561	19.4849472045898	19.4950523376465	19.3539066314697	19.6052989959717	19.1051692962646	19.1347923278809	19.2625942230225	19.0469341278076	19.2736320495605	19.2173328399658	19.1884078979492	19.0032291412354
	0.353702119893687	-0.0884180068969727	A0A0G2JMG3	A0A0G2JMG3	A0A0G2JMG3_HUMAN	ABCC6	Multidrug resistance-associated protein 6	Color2 [DarkGray]	1	4		19.1319618225098	19.3409557342529	19.2543296813965	19.2009124755859	19.1813659667969	19.2339687347412	19.2223491668701	19.3183612823486	19.2309303283691	19.0974769592285	19.2514572143555	19.1436824798584	19.0228939056396	19.278377532959	19.3402137756348	18.9330024719238
	0.218099906173565	-0.395490407943726	A0A0G2JPR0;A0A140TA32;A0A140TA44;A0A140TA49	P0C0L5;A0A140TA32;A0A3B3ISA6;A0A140TA49;A0A140TA29;A0A140TA44;F5GXS0;A0A0G2JPR0;A0A3B3ISD7;A0A0G2JL54	A0A0G2JPR0_HUMAN;A0A140TA32_HUMAN;A0A140TA44_HUMAN;A0A140TA49_HUMAN	C4A	C4a anaphylatoxin	Color2 [DarkGray]	1	4		15.4786758422852	16.1569976806641	15.645525932312	15.2685165405273	16.5979175567627	14.395131111145	16.465799331665	16.604377746582	16.7180252075195	14.0355710983276	14.5163908004761	16.1836128234863	13.8565425872803	14.2159729003906	16.4737224578857	16.421516418457
	0.35984286360317	0.0719032287597656	A0A0J9YWM6	A0A0J9YWM6	A0A0J9YWM6_HUMAN	ALDH7A1	Alpha-aminoadipic semialdehyde dehydrogenase (Fragment)	Color2 [DarkGray]	1	4		19.9062767028809	19.6560001373291	19.7854080200195	19.9225826263428	19.9485492706299	20.0183525085449	19.9875831604004	19.6081600189209	19.8861122131348	19.9325351715088	19.958438873291	19.8947944641113	19.8892498016357	19.9013805389404	20.0304870605469	19.7367630004883
	0.337381646812458	0.0430703163146973	A0A0J9YXF2	A0A0J9YXF2	A0A0J9YXF2_HUMAN	PON2	Paraoxonase 2, isoform CRA_a	Color2 [DarkGray]	1	4		20.0003910064697	19.8394889831543	19.9320869445801	19.8374366760254	19.9525508880615	19.9287014007568	19.8400039672852	19.7817211151123	19.9548244476318	19.9095344543457	19.955150604248	19.8481559753418	19.8427391052246	19.9606475830078	20.0241413116455	19.9541568756104
	0.0464529813444435	-0.0188803672790527	A0A0J9YXN7	A0A0J9YXN7	A0A0J9YXN7_HUMAN	PLIN4	Perilipin-4	Color2 [DarkGray]	1	4		17.7152519226074	17.918909072876	17.6840229034424	18.1392822265625	17.8629875183105	17.7532749176025	17.713191986084	17.6548881530762	17.8668193817139	17.6658630371094	17.5619449615479	17.956937789917	17.9953594207764	17.7269840240479	18.0190105438232	17.6405906677246
	0.117608086496221	0.0490889549255371	A0A0U1RQC7	A0A0U1RQC7	A0A0U1RQC7_HUMAN	CFAP99	Cilia- and flagella-associated protein 99	Color2 [DarkGray]	1	4		21.3392467498779	21.4149074554443	21.4925518035889	20.8586540222168	21.4014282226563	21.7704067230225	21.3757419586182	21.7814273834229	21.885425567627	21.5887050628662	21.8708324432373	21.630054473877	21.49462890625	21.2564373016357	21.2163257598877	21.3343238830566
	0.362964834861266	-0.227018356323242	A0A0U1RQI5	A0A0U1RQI5	A0A0U1RQI5_HUMAN	SORBS1	Sorbin and SH3 domain-containing protein 1 (Fragment)	Color2 [DarkGray]	1	4		17.5765724182129	17.7069873809814	17.6511154174805	18.7137889862061	17.8450126647949	17.6880378723145	16.7796173095703	17.8395977020264	17.9934864044189	17.5179462432861	18.415828704834	17.5395908355713	17.7591857910156	17.6553421020508	17.6106719970703	17.7151908874512
	0.0387922122064786	-0.142021894454956	A0A0U1RR37	A0A0U1RR37;A0A0U1RQR0	CA232_HUMAN	C1orf232	Uncharacterized protein C1orf232	Color2 [DarkGray]	1	4		14.6585178375244	15.1187381744385	18.2894515991211	15.4161338806152	14.6877918243408	17.7704772949219	18.3509998321533	18.5592155456543	18.8861312866211	18.8150119781494	18.6365299224854	18.3236522674561	18.6290683746338	14.8772134780884	14.7286624908447	14.6798095703125
	0.108062332244979	-0.0879397392272949	A0A0U1RRM8;H0YJ34	H0YJ34;A0A0U1RRM8	A0A0U1RRM8_HUMAN;H0YJ34_HUMAN	FERMT2	Fermitin family homolog 2 (Fragment)	Color2 [DarkGray]	1	4		15.4626808166504	15.3730926513672	15.5455408096313	15.9081535339355	15.3318929672241	16.0025749206543	15.6278810501099	15.4015130996704	15.6984634399414	15.4752931594849	15.5991077423096	15.4573936462402	15.5179491043091	16.2470607757568	14.9878234863281	15.1848754882813
	0.71939461939995	1.55195546150208	A0A140G945;P02489	P02489;A0A140G945;E7EWH7;A0A096LPJ9	CRYA2_HUMAN;CRYAA_HUMAN	CRYAA;CRYAA2	Alpha-crystallin A2 chain	Color2 [DarkGray]	1	4		14.5807943344116	14.6214876174927	15.8538331985474	14.5634527206421	18.0389556884766	17.5373401641846	18.0094013214111	17.7241344451904	17.2982597351074	17.3401622772217	17.7681903839111	17.875617980957	17.9271640777588	18.4118175506592	14.395655632019	15.092752456665
	0.41204850407985	-0.0843849182128906	A0A140T8W8;A0A140T975;A0A1W2PPF8;A0A1W2PS39	A0A1W2PPF8;A0A0G2JPD3;A0A140T975;A0A1W2PS39;Q9GJ45;A0A140T8Y4;A0A1W2PR61;A0A140T8W8;Q5SPM2;Q5RJ27	A0A140T8W8_HUMAN;A0A140T975_HUMAN;A0A1W2PPF8_HUMAN;A0A1W2PS39_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain	Color2 [DarkGray]	1	4		18.4563179016113	18.4331951141357	18.4427375793457	18.3125686645508	18.2271404266357	18.4606475830078	18.2660598754883	18.3489780426025	18.2308139801025	18.090784072876	18.030969619751	18.3236484527588	18.0851345062256	18.3531589508057	18.3970775604248	18.4719085693359
	0.0831541788465971	-0.0368161201477051	A0A140T913;A0A140T9I0;A0A140T9X5;Q53Z42	A0A140T933;A0A140T955;A0A1W2PRT9;A0A140T913;A0A140T9X5;Q53Z42;A0A1W2PPQ2;A0A140T9I0	A0A140T913_HUMAN;A0A140T9I0_HUMAN;A0A140T9X5_HUMAN;Q53Z42_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain	Color2 [DarkGray]	1	4		18.8546581268311	18.3926525115967	18.5592308044434	18.6886367797852	18.5860290527344	18.7500915527344	18.7740592956543	18.7001209259033	18.5965785980225	18.6090049743652	18.5947399139404	18.474006652832	18.7009372711182	18.5850696563721	18.8251876831055	18.2367191314697
	0.105582357431521	-0.051785945892334	A0A140T953;A0A140TA13;D9J307	D9J307;A0A140TA11;A0A140T953;A0A140TA14;A0A140T9Y5;Q2L6G2;D5H3J5;A0A140T997;A0A140TA13	A0A140T953_HUMAN;A0A140TA13_HUMAN;D9J307_HUMAN	HLA-B	HLA class I histocompatibility antigen, B alpha chain (Fragment)	Color2 [DarkGray]	1	4		17.5770664215088	17.0831890106201	17.516077041626	17.2505111694336	17.4498825073242	17.8285026550293	17.5795230865479	18.025993347168	17.5282707214355	17.1928901672363	17.4020538330078	17.3482437133789	17.4553756713867	17.0522708892822	17.62109375	17.0909595489502
	0.719825901087382	-0.539407014846802	A0A1B0GV68	A0A1B0GV68	A0A1B0GV68_HUMAN	FARP1	FERM, ARHGEF and pleckstrin domain-containing protein 1	Color2 [DarkGray]	1	4		15.6953067779541	15.4689521789551	15.755054473877	16.1057872772217	15.4116134643555	15.7164630889893	15.6837377548218	15.8861274719238	15.6138467788696	15.8110284805298	15.5984220504761	16.6802082061768	14.2226934432983	15.490161895752	15.7686033248901	15.3860139846802
	0.29276485518614	0.0298829078674316	A0A1B0GVF1	A0A1B0GVF1	A0A1B0GVF1_HUMAN		Uncharacterized protein (Fragment)	Color2 [DarkGray]	1	4		19.4910736083984	19.5608673095703	19.4315013885498	19.5230903625488	19.5879364013672	19.5543060302734	19.5129680633545	19.5138378143311	19.452356338501	19.4811878204346	19.4741134643555	19.6249866485596	19.4784202575684	19.5037384033203	19.6265029907227	19.5174026489258
	0.723368296254288	0.0971193313598633	A0A1B0GVF7	A0A1B0GVF7	A0A1B0GVF7_HUMAN	ACY1	Aminoacylase-1 (Fragment)	Color2 [DarkGray]	1	4		17.348762512207	17.6579399108887	17.4786281585693	17.4668731689453	17.5045394897461	17.6402244567871	17.6500835418701	17.6276054382324	17.534143447876	17.5338459014893	17.5337181091309	17.7153377532959	17.5655269622803	17.5663890838623	17.6300392150879	17.5787258148193
	0.994229835818908	-0.0869112014770508	A0A1B0GW05	A0A1B0GW05	A0A1B0GW05_HUMAN	DPY19L1	Probable C-mannosyltransferase DPY19L1	Color2 [DarkGray]	1	4		19.014497756958	18.9905414581299	18.9237995147705	18.9996166229248	18.9541645050049	18.925817489624	19.0046348571777	19.0750370025635	18.8945255279541	18.9914722442627	18.9508380889893	19.1006679534912	18.8039226531982	18.9008960723877	18.8772087097168	18.9987831115723
	0.376454577388365	-0.0758962631225586	A0A1B0GWG0;A0A2R8Y6D0	A0A2R8Y570;A0A2R8Y5G2;A0A2R8Y6D0;A0A2R8Y4N6;A0A3B3IU06;A0A2R8YCW8;A0A2R8Y5Z6;A0A2U3TZH6;A0A2R8Y7N0;A0A1B0GWG0	A0A1B0GWG0_HUMAN;A0A2R8Y6D0_HUMAN	EPB41	Band 4.1 (Fragment)	Color2 [DarkGray]	1	4		17.4101028442383	17.4389133453369	17.5593166351318	17.652193069458	17.4769916534424	17.6707401275635	17.4473972320557	17.4098472595215	17.6978912353516	17.626293182373	17.3493671417236	17.6448078155518	17.352991104126	17.6317024230957	17.4345302581787	17.3377170562744
