"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_CTRL.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-1.62701043471613,16.2956287438285,-8.01829092726719,2.08038192064449e-05,0.00137602404179771,3.11976163645023,"Q15413",1,-7.55054704345904,3.10330336602657e-05,0.00191577261129373,1.62701043471613,"Up in CTRL.myr",2.71765603989256,"RYR3","Ryanodine receptor 3","Q15413"
-2.30913361847919,18.034668514697,-7.0803558082834,5.57705086580652e-05,0.00303785241278638,2.08011535472989,"O15033",1,-6.94092918979357,6.0576398498631e-05,0.00350585906310827,2.3091336184792,"Up in CTRL.myr",2.45520554669763,"AREL1","Apoptosis-resistant E3 ubiquitin protein ligase 1","O15033"
-1.18869803231304,16.2457035279553,-7.53463429224576,3.41961399638167e-05,0.00197910160040589,2.59639239998257,"Q9H892",1,-6.81938797717091,6.95665421481227e-05,0.00378933047230363,1.18869803231303,"Up in CTRL.myr",2.42143751770222,"TTC12","Tetratricopeptide repeat protein 12","Q9H892"
-1.16864711766872,18.160669982882,-6.92172611738295,6.65160179590701e-05,0.00342187959056105,1.89391842889245,"B9A031",1,-6.34267021114615,0.000121774293979554,0.00626461090139263,1.16864711766873,"Up in CTRL.myr",2.2031058981137,"SERF2","Small EDRK-rich factor 2","B9A031"
-1.2044924674371,19.2176669476408,-5.39922941344985,0.000422600851027809,0.0186930917908584,-0.0626101874971834,"Q9NQS5",2,-5.36649313781611,0.00041994737801375,0.0204669090547754,1.2044924674371,"Up in CTRL.myr",1.68894774023022,"GPR84","G-protein coupled receptor 84","Q9NQS5"
-1.72298137257977,18.0605750079234,-5.39685080302865,0.000423925407784046,0.0186930917908584,-0.0659197823994671,"Q7Z3Z3",1,-5.28449391507999,0.000468746051532481,0.0217029421859539,1.72298137257978,"Up in CTRL.myr",1.66348138649668,"PIWIL3","Piwi-like protein 3","Q7Z3Z3"
-1.32675829754515,20.3998225295911,-5.40188152317965,0.000421129266491491,0.0186930917908584,-0.0589210064721275,"Q86VP1",1,-5.19174269085541,0.000531422841938623,0.0234332167445317,1.32675829754515,"Up in CTRL.myr",1.63016809046794,"TAX1BP1","Tax1-binding protein 1","Q86VP1"
1.13776197558508,16.6157040081997,5.0635761615779,0.000662453233604342,0.0255596539299009,-0.537703938358109,"P13646",3,5.0944118206234,0.000607026705640098,0.0255503058828514,-1.13776197558508,"Up in HBV",1.59260389621658,"KRT13","Keratin, type I cytoskeletal 13","P13646"
0.762097529830857,17.6473456862167,5.13384570088128,0.000602153499910553,0.0253451882235078,-0.436896972725834,"M0R1Q1",2,5.02006070518895,0.00067256539148948,0.0270780675008373,-0.76209752983085,"Up in HBV",1.56738233347546,"C3","Complement C3 (Fragment)","M0R1Q1"
-1.31684954184369,16.7483291961415,-4.80364300174673,0.00094877577816656,0.0314179975288489,-0.916765307363284,"O60218",5,-4.86743826823981,0.000832187689952536,0.0275216357462874,1.3168495418437,"Up in CTRL.myr",1.56032575741055,"AKR1B10","Aldo-keto reductase family 1 member B10","O60218"
-1.06455880768148,19.457628104028,-4.77770347838258,0.00098393296796611,0.0314179975288489,-0.955122657122362,"P00505",14,-4.91035946844061,0.000783544775512161,0.0275216357462874,1.06455880768148,"Up in CTRL.myr",1.56032575741055,"GOT2","Aspartate aminotransferase, mitochondrial","P00505"
-0.825830421334942,18.0020076282541,-4.78799034420178,0.00096982605093046,0.0314179975288489,-0.939899813405685,"P07355",6,-4.91298422655351,0.000780670866062353,0.0275216357462874,0.825830421334953,"Up in CTRL.myr",1.56032575741055,"ANXA2","Annexin A2","P07355"
-1.27472442585578,17.1179985751442,-4.80542867174062,0.000946405706725417,0.0314179975288489,-0.914128312567525,"P13639",9,-4.8921382615175,0.000803811497569903,0.0275216357462874,1.27472442585578,"Up in CTRL.myr",1.56032575741055,"EEF2","Elongation factor 2","P13639"
-1.32998338960802,16.6640813444266,-5.09178059644658,0.000637502723875265,0.0255596539299009,-0.497157012309193,"Q9C0G6",1,-4.91931212792942,0.000773788735440398,0.0275216357462874,1.32998338960802,"Up in CTRL.myr",1.56032575741055,"DH6","Dynein heavy chain 6, axonemal","Q9C0G6"
-1.400592220276,18.244680423347,-4.73345675759241,0.00104717166240384,0.031550009520555,-1.02077128406781,"P00326",4,-4.78441330367337,0.000935725241287407,0.0298786749459358,1.400592220276,"Up in CTRL.myr",1.5246386664426,"ADH1C","Alcohol dehydrogese 1C","P00326"
-1.0859143243087,19.3629316715538,-4.61650442999165,0.00123628208898838,0.0338401792868784,-1.19561990305424,"P00338",12,-4.72661776747709,0.00101591235273572,0.0313578279544424,1.0859143243087,"Up in CTRL.myr",1.5036540269847,"LDHA","L-lactate dehydrogese A chain","P00338"
-1.4237710487674,15.3347629388167,-4.80536692281264,0.000946487558176486,0.0314179975288489,-0.914219492962256,"Q14254",1,-4.68459262947151,0.00107882974364856,0.0322256884715666,1.4237710487674,"Up in CTRL.myr",1.49179779558175,"FLOT2","Flotillin-2","Q14254"
-0.947898918113754,19.6877924509396,-4.55397030418104,0.00135214539267225,0.0338401792868784,-1.28989393498931,"O15021",2,-4.51750692528023,0.00137343999250819,0.0339492030153374,0.947898918113751,"Up in CTRL.myr",1.46917041667373,"MAST4","Microtubule-associated serine/threonine-protein kise 4","O15021"
-1.15912490181667,18.6877909334202,-4.39901671213991,0.00169234681527696,0.0348247366876993,-1.52580657307919,"P08319",10,-4.4822734877486,0.0014459221674413,0.0339492030153374,1.15912490181667,"Up in CTRL.myr",1.46917041667373,"ADH4","All-trans-retinol dehydrogese [D(+)] ADH4","P08319"
-1.24192817963037,19.2310056825205,-4.41709898896563,0.00164830613988193,0.0346893519438789,-1.49810917485115,"P21549",11,-4.49727880231134,0.00141456598283392,0.0339492030153374,1.24192817963037,"Up in CTRL.myr",1.46917041667373,"AGXT","Serine--pyruvate aminotransferase","P21549"
-1.20337720601905,17.7928938865864,-4.42242745699508,0.00163556297329907,0.0346893519438789,-1.48995570521671,"P49753",6,-4.4876110346395,0.00143468424332777,0.0339492030153374,1.20337720601905,"Up in CTRL.myr",1.46917041667373,"ACOT1;ACOT2","Acyl-coenzyme A thioesterase 2, mitochondrial","P49753"
-0.935311499329856,17.2206743442551,-4.45902898273037,0.00155082410033789,0.0346893519438789,-1.43405255207196,"Q00796",6,-4.54778725048513,0.00131424579124333,0.0339492030153374,0.935311499329853,"Up in CTRL.myr",1.46917041667373,"SORD","Sorbitol dehydrogese","Q00796"
-1.18579247717197,16.1295801469457,-4.44108485060827,0.00159176619117815,0.0346893519438789,-1.46143682395138,"Q16822",6,-4.50783056145998,0.00139295147306994,0.0339492030153374,1.18579247717197,"Up in CTRL.myr",1.46917041667373,"PCK2","Phosphoenolpyruvate carboxykise [GTP], mitochondrial","Q16822"
-1.51756083568557,14.8200065333125,-4.55755017252147,0.0013452082109257,0.0338401792868784,-1.28448246341624,"Q53RD9",1,-4.47261915180861,0.00146648825120248,0.0339492030153374,1.51756083568558,"Up in CTRL.myr",1.46917041667373,"FBLN7","Fibulin-7","Q53RD9"
-0.612657574265501,16.6603032577506,-4.66053404101072,0.00116110761844495,0.0335995517087506,-1.12956878874418,"Q8N0Y7",2,-4.52150292379914,0.00136546778293113,0.0339492030153374,0.612657574265501,"Up in CTRL.myr",1.46917041667373,"PGAM4","Probable phosphoglycerate mutase 4","Q8N0Y7"
1.06805776374872,15.2663474297741,4.72736801720773,0.00105620982196242,0.031550009520555,-1.0298267767359,"Q8NBP7",1,4.50688848272293,0.0013948668385396,0.0339492030153374,-1.06805776374872,"Up in HBV",1.46917041667373,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
-0.61975093680952,17.3481800158487,-4.57659321803219,0.00130894075802558,0.0338401792868784,-1.25572597987484,"P25398",2,-4.4493595504928,0.00151732996912735,0.0342694524734615,0.619750936809524,"Up in CTRL.myr",1.46509283428195,"RPS12","40S ribosomal protein S12","P25398"
-1.67119630039737,18.2794232773955,-4.44726491953154,0.00157753658885011,0.0346893519438789,-1.45200059552758,"Q4G0N4",1,-4.38842913631383,0.00165964010865532,0.0365911128717816,1.67119630039738,"Up in CTRL.myr",1.43662438180271,"DK2","D kise 2, mitochondrial","Q4G0N4"
-1.3871053739163,19.0955064946209,-4.44584552703078,0.00158079267234819,0.0346893519438789,-1.45416738199759,"P07327",1,-4.34765722174801,0.00176277119258808,0.0369495501267021,1.3871053739163,"Up in CTRL.myr",1.4323908449195,"ADH1A","Alcohol dehydrogese 1A","P07327"
-0.976871837323051,15.518847424437,-4.57561898644105,0.00131077054598683,0.0338401792868784,-1.25719592885527,"P31025",1,-4.33520833718282,0.0017956044877987,0.0369495501267021,0.976871837323049,"Up in CTRL.myr",1.4323908449195,"LCN1;LCN1P1","Lipocalin-1","P31025"
-1.11153940562563,16.7333151665813,-4.28530248066542,0.00199973591423267,0.0402555534039011,-1.70098282096244,"P48163",4,-4.33592071880564,0.00179370815725449,0.0369495501267021,1.11153940562562,"Up in CTRL.myr",1.4323908449195,"ME1","DP-dependent malic enzyme","P48163"
-1.10736756201095,14.7547829339619,-4.43435862261736,0.00160740931497497,0.0346893519438789,-1.47171283412025,"P49368",1,-4.26811398818066,0.00198413863440876,0.0399415733796198,1.10736756201095,"Up in CTRL.myr",1.3985748313875,"CCT3","T-complex protein 1 subunit gamma","P49368"
-0.691912628398878,17.3129084269469,-4.07873071193128,0.0027207593457297,0.0536047479605468,-2.02346376269725,"P04732",2,-4.01554779366028,0.00290579807808056,0.0572504046872893,0.691912628398875,"Non-significant",1.24222143906955,"MT1E","Metallothionein-1E","P04732"
-1.33949198400047,21.2259132775579,-3.85751562846468,0.00380837608215128,0.067381080877625,-2.37450433214206,"P00325",22,-3.9298088180531,0.00331421889614543,0.0638283390414208,1.33949198400047,"Non-significant",1.19498645675351,"ADH1B","All-trans-retinol dehydrogese [D(+)] ADH1B","P00325"
0.495824160954154,22.2176828121473,3.18340846989146,0.011020678070187,0.112307061245695,-3.47263471554269,"P04114",128,3.91752606094009,0.00337752550003199,0.0638283390414208,-0.495824160954147,"Non-significant",1.19498645675351,"APOB","Apolipoprotein B-100","P04114"
0.641691700464605,17.7973973929277,3.85555445505592,0.00381986017398312,0.067381080877625,-2.37764107885127,"A0A140TA44",3,3.87516348569641,0.00360584500088722,0.0667802494164313,-0.641691700464602,"Non-significant",1.17535196323946,"C4A","C4a aphylatoxin","A0A140TA44"
-1.19054568485627,16.6565889704822,-3.79500435192161,0.00419303464049288,0.0705954559472074,-2.47468732849866,"P22314",7,-3.84728045418165,0.00376497103319925,0.0673234977885565,1.19054568485627,"Non-significant",1.17183332836456,"UBA1","Ubiquitin-like modifier-activating enzyme 1","P22314"
-1.0787924592445,15.9616942717134,-3.84932446914564,0.00385658454267184,0.067381080877625,-2.38760820711209,"P56470",2,-3.84461167206429,0.00378058518899022,0.0673234977885565,1.0787924592445,"Non-significant",1.17183332836456,"LGALS4","Galectin-4","P56470"
-1.22262344522008,16.4800156101928,-3.89056496916793,0.00362023872011373,0.0670468210965063,-2.32170718177703,"H7C4D8",1,-3.80620462764117,0.00401301056843549,0.0701141091768163,1.22262344522008,"Non-significant",1.15419457945036,"MYO7A","Unconventiol myosin-VIIa (Fragment)","H7C4D8"
0.487294532289777,21.5376457854407,3.1517802478171,0.0115979172061415,0.112307061245695,-3.52485638973629,"P02751",83,3.73820594497442,0.00446218897387941,0.0702733632574176,-0.487294532289773,"Non-significant",1.1532092607906,"FN1","Fibronectin","P02751"
0.758437360036705,15.416456464954,4.04691992224277,0.0028543873865869,0.0550658899995724,-2.07359305838126,"P0C0L5",1,3.77011653006497,0.00424514541038132,0.0702733632574176,-0.7584373600367,"Non-significant",1.1532092607906,"C4B","Complement C4-B","P0C0L5"
-0.630181732838484,18.8841433494828,-3.70015810746955,0.00485684153139188,0.0790017954682307,-2.62745517819832,"P49721",3,-3.71934688225499,0.00459592076397401,0.0702733632574176,0.630181732838473,"Non-significant",1.1532092607906,"PSMB2","Proteasome subunit beta type-2","P49721"
-1.3130356696901,17.1581816909745,-3.66642019820913,0.00511890683379465,0.0790017954682307,-2.68200741670636,"P80404",12,-3.71903274082654,0.00459818372648648,0.0702733632574176,1.3130356696901,"Non-significant",1.1532092607906,"ABAT","4-aminobutyrate aminotransferase, mitochondrial","P80404"
-0.910992350683902,19.3142411369139,-3.62326243442898,0.00547599036114719,0.0804883662606714,-2.75194423351601,"Q16851",20,-3.72410061408027,0.00456181910251463,0.0702733632574176,0.910992350683898,"Non-significant",1.1532092607906,"UGP2","UTP--glucose-1-phosphate uridylyltransferase","Q16851"
-1.10879243745282,17.0897213174172,-3.67565173310872,0.00504575364914502,0.0790017954682307,-2.66706994045702,"Q93099",4,-3.71473805434579,0.00462923883229209,0.0702733632574176,1.10879243745282,"Non-significant",1.1532092607906,"HGD","Homogentisate 1,2-dioxygese","Q93099"
-1.29973822054709,14.6204803032147,-3.79781828103255,0.00417486618378183,0.0705954559472074,-2.47016881346448,"Q9BX68",1,-3.7321123251441,0.00450494637709539,0.0702733632574176,1.2997382205471,"Non-significant",1.1532092607906,"HINT2","Histidine triad nucleotide-binding protein 2, mitochondrial","Q9BX68"
1.09001193532758,15.1998223333004,3.89241741689983,0.00360998847411833,0.0670468210965063,-2.31875138282281,"Q9UM47",1,3.78030473890641,0.00417821172374726,0.0702733632574176,-1.09001193532757,"Non-significant",1.1532092607906,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
-1.21248425811298,16.8359531506088,-3.62418499355168,0.00546808949014686,0.0804883662606714,-2.75044747934257,"Q3SY69",2,-3.62889481511939,0.00529844884910223,0.0791348973269139,1.21248425811298,"Non-significant",1.1016319567767,"ALDH1L2","Mitochondrial 10-formyltetrahydrofolate dehydrogese","Q3SY69"
0.43458030166693,24.4259369679623,2.87159994469142,0.0182930787181012,0.132553872409317,-3.98814851689211,"P01024",126,3.58091147293581,0.00571604228823111,0.0827039868578439,-0.434580301666923,"Non-significant",1.08247355418836,"C3","Complement C3","P01024"
-0.538257982036171,19.5563639855056,-3.41938576342145,0.00755289324077546,0.0908308979345204,-3.08442298563816,"P23526",13,-3.58191584057938,0.00570695681030629,0.0827039868578439,0.538257982036178,"Non-significant",1.08247355418836,"AHCY","Adenosylhomocysteise","P23526"
-1.04263937010309,18.7549253800075,-3.47177852148895,0.00695066273716787,0.0906523055579922,-2.99867764702925,"O75891",22,-3.55051549728456,0.00599829021058711,0.0854525651539026,1.0426393701031,"Non-significant",1.06827489589861,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogese","O75891"
0.848546981847178,16.5607061183956,3.67119442959677,0.00508093632371082,0.0790017954682307,-2.67428127926148,"O75094",1,3.50812766078563,0.00641645979396226,0.0861107502783921,-0.848546981847175,"Non-significant",1.0649426267677,"SLIT3","Slit homolog 3 protein","O75094"
-0.853292647567027,18.3200816828789,-3.43605442158107,0.00735559571266126,0.0908308979345204,-3.05712250161897,"P00480",12,-3.51204032970172,0.00637661360732351,0.0861107502783921,0.853292647567027,"Non-significant",1.0649426267677,"OTC","Ornithine carbamoyltransferase, mitochondrial","P00480"
0.760041753592308,17.5816192902893,3.48960510715367,0.00675737914702055,0.0906523055579922,-2.96954780880848,"P00748",3,3.51058158011595,0.00639143903606685,0.0861107502783921,-0.760041753592301,"Non-significant",1.0649426267677,"F12","Coagulation factor XII","P00748"
-0.868116640391527,15.7482011936834,-3.53972535553145,0.00624349927523459,0.0870184394545583,-2.88777779337593,"P11586",2,-3.52630061246941,0.00623356369732996,0.0861107502783921,0.868116640391525,"Non-significant",1.0649426267677,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","P11586"
0.835691281445701,16.5223105792669,3.63905000504217,0.00534242156989099,0.0804883662606714,-2.726341045225,"O15511",1,3.47514640839709,0.00676285278484318,0.0877769445454198,-0.835691281445701,"Non-significant",1.05661954071774,"ARPC5","Actin-related protein 2/3 complex subunit 5","O15511"
0.697392437197852,16.3882950075919,3.42555621935594,0.00747922074670865,0.0908308979345204,-3.0743146065803,"P00739",3,3.445504085181,0.0070908405270804,0.0877769445454198,-0.697392437197852,"Non-significant",1.05661954071774,"HPR","Haptoglobin-related protein","P00739"
-0.536438028128821,16.7427148307972,-3.5613717955474,0.00603437241333425,0.0870184394545583,-2.85252383525293,"Q07021",2,-3.48532923850615,0.00665386845929851,0.0877769445454198,0.536438028128824,"Non-significant",1.05661954071774,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","Q07021"
-1.49087023000215,16.7606862843371,-3.41997338965197,0.00754584472839645,0.0908308979345204,-3.08346023183248,"Q16762",3,-3.44387293823354,0.00710936375907828,0.0877769445454198,1.49087023000215,"Non-significant",1.05661954071774,"TST","Thiosulfate sulfurtransferase","Q16762"
-0.786562091365475,15.1438468618301,-3.48306037134099,0.00682767875793644,0.0906523055579922,-2.9802396077713,"Q9UFN0",2,-3.46304372788634,0.00689481255200255,0.0877769445454198,0.786562091365475,"Non-significant",1.05661954071774,"NIPSP3A","Protein NipSp homolog 3A","Q9UFN0"
-1.05551284470663,15.3185732009587,-3.54326321512416,0.00620880745186793,0.0870184394545583,-2.88201333823928,"Q9ULP9",1,-3.45538684591259,0.00697968343464835,0.0877769445454198,1.05551284470662,"Non-significant",1.05661954071774,"TBC1D24","TBC1 domain family member 24","Q9ULP9"
-0.639935965928494,19.1818341327838,-3.23981644837988,0.0100638587864963,0.107116473980409,-3.37958859910954,"P31327",23,-3.38668864284891,0.00779167379967612,0.0925011530576935,0.639935965928498,"Non-significant",1.03385285360181,"CPS1","Carbamoyl-phosphate synthase [ammonia], mitochondrial","P31327"
-0.866258359629573,18.6630503582366,-3.3244358703809,0.00878707534737245,0.0992296557520352,-3.24027337099395,"Q04446",12,-3.39334965363951,0.00770880240508546,0.0925011530576935,0.866258359629576,"Non-significant",1.03385285360181,"GBE1","1,4-alpha-glucan-branching enzyme","Q04446"
-1.27107974162881,17.8218653501936,-3.45112682428889,0.00718182409787266,0.0908308979345204,-3.03245290983845,"Q9UGL1",1,-3.40265549677992,0.007594559482735,0.0925011530576935,1.2710797416288,"Non-significant",1.03385285360181,"KDM5B","Lysine-specific demethylase 5B","Q9UGL1"
-1.29873062459112,14.8751829539298,-3.3635765344119,0.00825463600703163,0.0979973454168114,-3.17596158225593,"P15428",2,-3.37295600157518,0.00796546486921416,0.0933673477074976,1.29873062459112,"Non-significant",1.02980497805037,"HPGD","15-hydroxyprostaglandin dehydrogese [D(+)]","P15428"
-1.38462351505467,15.5138178131481,-3.33265977818749,0.00867231042065786,0.0992296557520352,-3.22675345139928,"P17516",2,-3.34399694689415,0.00834529816531537,0.0941741217450519,1.38462351505468,"Non-significant",1.02606842127661,"AKR1C4","Aldo-keto reductase family 1 member C4","P17516"
-0.969036387542833,17.3002626099845,-3.28148957153576,0.00941258697925428,0.105012717383006,-3.31093494074446,"P21399",9,-3.33381484691119,0.00848328239622826,0.0941741217450519,0.969036387542825,"Non-significant",1.02606842127661,"ACO1","Cytoplasmic aconitate hydratase","P21399"
-0.503913020308399,17.1039278915946,-3.43648393398297,0.00735058350648351,0.0908308979345204,-3.05641928294757,"P80303",2,-3.35791514113524,0.00816044699928969,0.0941741217450519,0.503913020308399,"Non-significant",1.02606842127661,"NUCB2","Nucleobindin-2","P80303"
-0.508879326948801,20.0067773808459,-3.14937553245353,0.0116430646647805,0.112307061245695,-3.5288281259654,"Q15063",19,-3.32947646216004,0.00854279290127901,0.0941741217450519,0.508879326948801,"Non-significant",1.02606842127661,"POSTN","Periostin","Q15063"
0.580723887395077,16.9654185479607,3.68445556080942,0.00497701327614623,0.0790017954682307,-2.65283195190139,"Q9Y4D8",1,3.33408678392556,0.0084795665556674,0.0941741217450519,-0.580723887395074,"Non-significant",1.02606842127661,"HECTD4","Probable E3 ubiquitin-protein ligase HECTD4","Q9Y4D8"
-0.679100630650373,14.4132883867607,-3.53439514393305,0.00629615058688488,0.0870184394545583,-2.89646453908312,"P13861",1,-3.30429061742326,0.00889694390218693,0.096924353569707,0.679100630650375,"Non-significant",1.01356708680819,"PRKAR2A","cAMP-dependent protein kise type II-alpha regulatory subunit","P13861"
0.501648665169746,22.3562370770697,3.10049430409342,0.0126012140302977,0.11566323429547,-3.60959641277453,"P05155",18,3.27106242143433,0.00938764149917874,0.101080884049297,-0.501648665169746,"Non-significant",0.995330968413655,"SERPING1","Plasma protease C1 inhibitor","P05155"
-0.580125880133327,17.3072556817316,-3.19726998716981,0.0107771423054169,0.112307061245695,-3.44975852677512,"H7BYY1",4,-3.25025289029516,0.00970916098188808,0.101917190046104,0.580125880133327,"Non-significant",0.991752558755725,"TPM1","Tropomyosin 1 (Alpha), isoform CRA_m","H7BYY1"
0.833193044429922,16.9075039618984,3.25955082294072,0.00974980772676206,0.107116473980409,-3.34706753375896,"P11362",2,3.25002170258698,0.00971279636797413,0.101917190046104,-0.833193044429922,"Non-significant",0.991752558755725,"FGFR1","Fibroblast growth factor receptor 1","P11362"
-0.986204508146798,15.3344321575786,-3.32843446657014,0.00873107870654178,0.0992296557520352,-3.23369929882726,"Q8NBS9",1,-3.24478655747571,0.00979549666749813,0.101917190046104,0.9862045081468,"Non-significant",0.991752558755725,"TXNDC5","Thioredoxin domain-containing protein 5","Q8NBS9"
-0.822027046138508,17.5855453294472,-3.16433661285551,0.0113650992445393,0.112307061245695,-3.50412059057774,"P08133",10,-3.22530374330134,0.0101097307472646,0.104017896355189,0.822027046138501,"Non-significant",0.982891933589175,"ANXA6","Annexin A6","P08133"
0.522000046562825,15.1757624613913,3.25132596375894,0.0098794431116121,0.107116473980409,-3.36061948637528,"O75882",2,3.19265070624588,0.0106599825173232,0.105454860858136,-0.522000046562825,"Non-significant",0.976933397003569,"ATRN","Attractin","O75882"
0.472527114299226,18.7048099040886,3.1691611915938,0.0112769327376857,0.112307061245695,-3.49615451755845,"P0DJI9",3,3.18354955577225,0.0108188032197872,0.105454860858136,-0.472527114299226,"Non-significant",0.976933397003569,"SAA2","Serum amyloid A-2 protein","P0DJI9"
-1.68632357525625,16.267337297478,-3.19601845399533,0.0107989001206872,0.112307061245695,-3.45182369370509,"Q8IUD6",1,-3.18558321787706,0.0107831036581844,0.105454860858136,1.68632357525625,"Non-significant",0.976933397003569,"RNF135","E3 ubiquitin-protein ligase RNF135","Q8IUD6"
-0.586368737058706,16.0958975140161,-3.47449317918417,0.00692086005829773,0.0906523055579922,-2.9942401988203,"Q96IP4",1,-3.18358511456607,0.01081817796133,0.105454860858136,0.586368737058701,"Non-significant",0.976933397003569,"TENT5A","Termil nucleotidyltransferase 5A","Q96IP4"
-1.27237972254109,17.5037354829153,-3.24570238384484,0.0099691071043579,0.107116473980409,-3.36988711452567,"Q96JD6",1,-3.2080211949901,0.0103972079249366,0.105454860858136,1.2723797225411,"Non-significant",0.976933397003569,"AKR1E2","1,5-anhydro-D-fructose reductase","Q96JD6"
0.468776972743083,28.3286194308089,3.01787356017329,0.0144097225383779,0.123550028430907,-3.74621980836115,"P02765",14,3.17121828982555,0.0110379011606307,0.10646975494525,-0.468776972743076,"Non-significant",0.972773745519935,"AHSG","Alpha-2-HS-glycoprotein","P02765"
