"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
1.53544667674542,18.4381918136799,8.74440991495079,6.85724772100523e-06,0.00105830189827514,4.30293394246183,"O15498",1,7.78145407826339,1.25920552983834e-05,0.000971686933858588,-1.53544667674543,"Up in CTRL.myr",3.01247363712945,"YKT6","Syptobrevin homolog YKT6","O15498"
1.7151473044571,16.9811413355443,8.12954777044277,1.28235400173128e-05,0.00146710666786304,3.66107788454987,"A0A6Q8PFV8",1,7.54040367261263,1.66536191787781e-05,0.00102794045391762,-1.7151473044571,"Up in CTRL.myr",2.9880320422318,"GNB4","Guanine nucleotide-binding protein subunit beta-4","A0A6Q8PFV8"
0.80945211618047,20.4511302195369,6.64693618227631,6.81752182266481e-05,0.00274479356860331,1.93241816564218,"P02675",18,7.46750862719716,1.81458519716875e-05,0.00102794045391762,-0.809452116180477,"Up in CTRL.myr",2.9880320422318,"FGB","Fibrinogen beta chain","P02675"
1.24699931469533,27.4707312870897,7.09088034296414,4.02783940051019e-05,0.00205360045037558,2.47881587929581,"P02765",14,7.60208636421054,1.54943979104708e-05,0.00102794045391762,-1.24699931469533,"Up in CTRL.myr",2.9880320422318,"AHSG","Alpha-2-HS-glycoprotein","P02765"
0.992376916393447,17.3463263920504,7.05204851368038,4.21365103208812e-05,0.00205360045037558,2.43204740676623,"P36980",5,7.43437084731428,1.88714770157662e-05,0.00102794045391762,-0.992376916393447,"Up in CTRL.myr",2.9880320422318,"CFHR2","Complement factor H-related protein 2","P36980"
-1.08376271775125,16.0952869985725,-8.29815565530224,1.07622427143193e-05,0.00142369096477995,3.84115261797742,"P80188",2,-7.54297673465782,1.66034315879742e-05,0.00102794045391762,1.08376271775125,"Up in CTRL",2.9880320422318,"LCN2","Neutrophil gelatise-associated lipocalin","P80188"
0.847156288965355,24.3009855570071,6.65248114004538,6.77186100126275e-05,0.00274479356860331,1.93940356388985,"P04217",13,7.38041175355181,2.01210300110787e-05,0.00103511521056994,-0.847156288965348,"Up in CTRL.myr",2.98501130959821,"A1BG","Alpha-1B-glycoprotein","P04217"
1.1125445713234,20.0909311780395,6.71794348816574,6.25715742190057e-05,0.00274479356860331,2.02155976264314,"P00747",28,7.27551402085712,2.28137353100795e-05,0.00111186941563861,-1.1125445713234,"Up in CTRL.myr",2.95394621580948,"PLG","Plasminogen","P00747"
0.840783959873505,22.3862489325292,6.31738604714475,0.000102348716381806,0.003948954640398,1.50975424441685,"P04004",19,6.99891055255562,3.19681694757509e-05,0.00148012624672726,-0.840783959873502,"Up in CTRL.myr",2.8297012400654,"VTN","Vitronectin","P04004"
0.923992352968526,16.804300744817,7.5945568541638,2.27901233637612e-05,0.00170414502687778,3.06828809008556,"M0R1Q1",2,6.7872461614671,4.16433103082908e-05,0.00183627168311797,-0.923992352968526,"Up in CTRL.myr",2.73606306292238,"C3","Complement C3 (Fragment)","M0R1Q1"
0.827981559478726,20.386670867389,5.93602182210637,0.000166679398875319,0.00508245845594428,1.00179861796324,"P0C0L4",61,6.62046162964971,5.14903440307511e-05,0.00216727538965798,-0.827981559478726,"Up in CTRL.myr",2.66408590058148,"C4A","Complement C4-A","P0C0L4"
0.644876120252928,19.5638476251923,5.91844904820405,0.000170546855226423,0.00508245845594428,0.977895823326568,"P01031",6,6.46720909444722,6.27737853702044e-05,0.0023608407359829,-0.644876120252924,"Up in CTRL.myr",2.62693330975176,"C5","Complement C5","P01031"
0.862821777442527,22.7913642788978,5.89597066963236,0.000175635713380364,0.00508245845594428,0.947255909988975,"P02760",21,6.45551991599044,6.37376008634692e-05,0.0023608407359829,-0.862821777442523,"Up in CTRL.myr",2.62693330975176,"AMBP","Protein AMBP","P02760"
0.71524828810675,17.4591152337981,6.01388431479297,0.000150646683769927,0.00508245845594428,1.10717808046845,"P12259",6,6.51029208771541,5.9354636611323e-05,0.0023608407359829,-0.71524828810675,"Up in CTRL.myr",2.62693330975176,"F5","Coagulation factor V","P12259"
1.01852006495098,18.4900376285945,7.86866899618657,1.691161842753e-05,0.00146710666786304,3.37616077963026,"P48382",1,6.34601360416288,7.35805740693537e-05,0.00252354116993413,-1.01852006495097,"Up in CTRL.myr",2.59798960564028,"RFX5","D-binding protein RFX5","P48382"
1.2875420041274,16.1962815420481,7.07608040241234,4.09758644465123e-05,0.00205360045037558,2.46101384536222,"Q9H892",1,6.3536204685127,7.28465253274528e-05,0.00252354116993413,-1.2875420041274,"Up in CTRL.myr",2.59798960564028,"TTC12","Tetratricopeptide repeat protein 12","Q9H892"
1.5082896273604,18.360876613914,6.73017620420206,6.16576632728505e-05,0.00274479356860331,2.03684847101045,"Q4G0N4",1,6.31277390687482,7.68827608791895e-05,0.00254262273479034,-1.5082896273604,"Up in CTRL.myr",2.5947180740962,"DK2","D kise 2, mitochondrial","Q4G0N4"
0.7729448994763,23.8221743673907,5.55803273927751,0.000275549562466832,0.00605073907760333,0.477842494945023,"P01024",126,6.21934913566606,8.70472270632545e-05,0.0027795080089853,-0.7729448994763,"Up in CTRL.myr",2.55603207023017,"C3","Complement C3","P01024"
0.653436897988875,20.0219894901136,5.53675761475102,0.000283623859387944,0.00605073907760333,0.447736518733603,"P36955",11,6.19015892909723,9.05121721598436e-05,0.00279380904733384,-0.653436897988875,"Up in CTRL.myr",2.55380328058519,"SERPINF1","Pigment epithelium-derived factor","P36955"
0.970457641630297,17.9792516097111,5.72463867466361,0.000220252474445954,0.00582725118105582,0.711329993206093,"P04196",12,6.14484841301692,9.61874962450766e-05,0.00287321359751422,-0.970457641630301,"Up in CTRL.myr",2.54163208693057,"HRG","Histidine-rich glycoprotein","P04196"
0.806837876214125,21.6059317714878,5.56511479316337,0.000272916945127904,0.00605073907760333,0.487849552404651,"P00734",25,6.11124985941585,0.00010064226979483,0.0029123356821879,-0.806837876214125,"Up in CTRL.myr",2.53575856874093,"F2","Prothrombin","P00734"
1.43943996729332,15.3198788053463,5.98419561265109,0.000156554430416576,0.00508245845594428,1.0670992041463,"P00739",3,6.07718990932587,0.000105385173337399,0.00295717183364943,-1.43943996729333,"Up in CTRL.myr",2.52912343900532,"HPR","Haptoglobin-related protein","P00739"
1.08953818442961,20.4831664565407,5.66012208459701,0.000240100379293983,0.00586233349876214,0.621391780492809,"P02649",26,6.05082694513233,0.000109220911102034,0.00297466363766127,-1.0895381844296,"Up in CTRL.myr",2.5265621353359,"APOE","Apolipoprotein E","P02649"
1.0936027752887,20.807801338861,5.61522057031173,0.000255046802652462,0.00605073907760333,0.558441570631222,"P01042",19,5.98807130994115,0.000118967885663784,0.00314755034641897,-1.0936027752887,"Up in CTRL.myr",2.50202731443787,"KNG1","Kininogen-1","P01042"
-1.20073747458637,15.1273643186782,-5.94233617585492,0.000165312925191982,0.00508245845594428,1.01037672846766,"P29966",2,-5.79761276079998,0.000154713678477953,0.00387202341271849,1.20073747458637,"Up in CTRL",2.41206202533479,"MARCKS","Myristoylated alanine-rich C-kise substrate","P29966"
0.943561283984744,16.1515351627618,6.20016978162758,0.000118658052534218,0.00439509426586742,1.35580781132736,"Q92743",2,5.81214526652619,0.000151616430280917,0.00387202341271849,-0.943561283984749,"Up in CTRL.myr",2.41206202533479,"HTRA1","Serine protease HTRA1","Q92743"
0.826741424996676,17.0631808301971,5.79566092897255,0.000200427769064037,0.00545870923980289,0.809641426935965,"A0A140TA44",3,5.7059241430865,0.000175886399498472,0.00408979481086207,-0.826741424996676,"Up in CTRL.myr",2.38829848043905,"C4A","C4a aphylatoxin","A0A140TA44"
1.03178191439716,22.2895714370304,5.36424016862864,0.000359312995131575,0.00707923049982635,0.201176083248458,"P02766",10,5.69631725669591,0.00017827814951883,0.00408979481086207,-1.03178191439715,"Up in CTRL.myr",2.38829848043905,"TTR","Transthyretin","P02766"
0.68735132385034,24.6460151073925,5.09987832925352,0.000520541220424639,0.00876402127478574,-0.185061487220718,"P02774",36,5.68523070969423,0.000181081627694757,0.00408979481086207,-0.687351323850351,"Up in CTRL.myr",2.38829848043905,"GC","Vitamin D-binding protein","P02774"
0.818344026214771,20.8408089554608,5.54519048236094,0.000280393384238413,0.00605073907760333,0.459677568175662,"P03952",4,5.72567134969302,0.000171077293781296,0.00408979481086207,-0.818344026214774,"Up in CTRL.myr",2.38829848043905,"KLKB1","Plasma kallikrein","P03952"
0.707399345640553,20.9402988464756,5.04072917318442,0.000566329338997353,0.00920036785809734,-0.272869427513342,"P02751",83,5.62867814393776,0.000196135533938346,0.004324321533974,-0.70739934564055,"Up in CTRL.myr",2.36408202164771,"FN1","Fibronectin","P02751"
0.770922788444196,17.7709390764456,5.23978877237559,0.000427284512940476,0.00763821506279108,0.0206175816181862,"P06681",6,5.57943918921193,0.000210334961860179,0.00452953894610525,-0.770922788444199,"Up in CTRL.myr",2.34394600181778,"C2","Complement C2","P06681"
1.74136988221797,14.7081020100463,5.65866310194721,0.000240570921115509,0.00586233349876214,0.619350939563361,"Q53RD9",1,5.54245078544392,0.000221723485060972,0.00466627152651046,-1.74136988221798,"Up in CTRL.myr",2.33102999356751,"FBLN7","Fibulin-7","Q53RD9"
0.749102716461426,21.001777894296,4.95563418145863,0.000639922676861631,0.0098761399795645,-0.400080611826445,"P00450",46,5.44755991058498,0.000254064411828479,0.00517228113850779,-0.749102716461422,"Up in CTRL.myr",2.28631787714349,"CP","Ceruloplasmin","P00450"
0.686256361395671,19.0009059238361,4.96640174844325,0.000630069789715297,0.0098761399795645,-0.38392622056239,"P04003",12,5.43976009262845,0.000256938371891316,0.00517228113850779,-0.686256361395674,"Up in CTRL.myr",2.28631787714349,"C4BPA","C4b-binding protein alpha chain","P04003"
1.04394574021345,16.4424277319641,5.23161180674729,0.000432209753541974,0.00763821506279108,0.00867514073967968,"Q8N1N4",4,5.40448832478564,0.000270375249858877,0.00532696768870894,-1.04394574021345,"Up in CTRL.myr",2.27351993746671,"KRT78","Keratin, type II cytoskeletal 78","Q8N1N4"
0.749882307106823,22.8109482578004,4.93190032720423,0.000662227016786283,0.0100320985519011,-0.435746886321163,"P01019",19,5.3713229572291,0.000283695735753484,0.00547296356891096,-0.749882307106823,"Up in CTRL.myr",2.26177744275346,"AGT","Angiotensinogen","P01019"
0.9936545126446,18.248166285394,6.10157096646744,0.00013456011515935,0.00479241025529071,1.22482159417718,"B9A031",1,5.31889577651368,0.000306201543774469,0.00555965940265017,-0.9936545126446,"Up in CTRL.myr",2.25495181346838,"SERF2","Small EDRK-rich factor 2","B9A031"
0.833167191171594,23.3952212151795,4.92208215224079,0.000671695583388624,0.0100320985519011,-0.45052486447532,"P02647",31,5.32379914016426,0.000304018015900694,0.00555965940265017,-0.833167191171597,"Up in CTRL.myr",2.25495181346838,"APOA1","Apolipoprotein A-I","P02647"
0.894084222258574,17.1205289827479,5.66586608276627,0.000238257471289579,0.00586233349876214,0.629423549103121,"Q08554",2,5.34456520534854,0.000294953115056997,0.00555965940265017,-0.894084222258577,"Up in CTRL.myr",2.25495181346838,"DSC1","Desmocollin-1","Q08554"
0.617808998309545,20.4454716268131,4.64311806789221,0.00101129837437449,0.0133780327810111,-0.876127380998232,"P00736",41,5.19622437585717,0.00036664764268911,0.00606278066303779,-0.617808998309549,"Up in CTRL.myr",2.21732814322065,"C1R","Complement C1r subcomponent","P00736"
0.695988485821481,17.374902123891,4.8372114389759,0.000759838426236812,0.0111321621551464,-0.578843578709674,"P08603",8,5.22286523907628,0.000352515043015714,0.00606278066303779,-0.695988485821474,"Up in CTRL.myr",2.21732814322065,"CFH","Complement factor H","P08603"
0.902188770203704,15.8465433744925,5.47215948086699,0.000309739269125222,0.00637374584911013,0.355921336050912,"P13671",2,5.19842710209727,0.000365456539506706,0.00606278066303779,-0.902188770203701,"Up in CTRL.myr",2.21732814322065,"C6","Complement component C6","P13671"
0.614233193122775,17.8471444774594,4.76874282684542,0.000839943704240155,0.0118269783910224,-0.683109498033398,"Q14520",9,5.22948941532754,0.000349091903306195,0.00606278066303779,-0.614233193122779,"Up in CTRL.myr",2.21732814322065,"HABP2","Hyaluron-binding protein 2","Q14520"
-0.663884072421453,15.9297834467844,-5.05432501300837,0.000555435648708353,0.00918452519114169,-0.252641365516945,"Q9P2E9",4,-5.21737558974314,0.000355379009229371,0.00606278066303779,0.66388407242145,"Up in CTRL",2.21732814322065,"RRBP1","Ribosome-binding protein 1","Q9P2E9"
0.593353655813196,17.0882980499252,4.70580078461,0.000921562082688571,0.0127368132622331,-0.779542176145863,"O95479",8,5.1524180116604,0.000391214976854478,0.0062396132920992,-0.593353655813196,"Up in CTRL.myr",2.20484232543162,"H6PD","GDH/6PGL endoplasmic bifunctiol protein","O95479"
0.693731197206418,19.5499761942618,4.99296467561161,0.000606450542037746,0.00968229658494746,-0.344145634384201,"P00742",4,5.15477026809643,0.000389852202168345,0.0062396132920992,-0.693731197206425,"Up in CTRL.myr",2.20484232543162,"F10","Coagulation factor X","P00742"
0.703325395562931,21.8906286435853,4.69125203973507,0.000941605748613496,0.0128224547531779,-0.801911028663342,"P10909",25,5.13027561375841,0.000404294597760207,0.0062396132920992,-0.703325395562928,"Up in CTRL.myr",2.20484232543162,"CLU","Clusterin","P10909"
0.869703210239424,15.3672152135541,5.42506919662449,0.000330401976074241,0.00665113543140754,0.288607468806219,"P14543",2,5.13076629097177,0.000403999760429153,0.0062396132920992,-0.869703210239425,"Up in CTRL.myr",2.20484232543162,"NID1","Nidogen-1","P14543"
0.649025175776671,15.9028158591007,5.86474244390439,0.00018297918810997,0.00513450691484339,0.904569022033455,"O00187",2,5.10848614474905,0.000417621171266897,0.00633962630480569,-0.649025175776673,"Up in CTRL.myr",2.1979363412577,"MASP2","Mann-binding lectin serine protease 2","O00187"
0.663674933525776,24.9406933843239,4.56138606291112,0.00114252567934276,0.0139895013605673,-1.00287979714312,"P00738",45,5.03929294952078,0.000463131432611728,0.00680729693013428,-0.663674933525773,"Up in CTRL.myr",2.16702530532219,"HP","Haptoglobin","P00738"
-0.713501559776397,18.8252971268272,-5.13371665261143,0.000496143219932131,0.00850793743809543,-0.135055844096058,"P0DJI9",3,-5.041744103102,0.00046143212568009,0.00680729693013428,0.7135015597764,"Up in CTRL",2.16702530532219,"SAA2","Serum amyloid A-2 protein","P0DJI9"
0.709705324083565,24.0087666161069,4.57200294154021,0.0011245002949265,0.0139895013605673,-0.986363115660698,"P02753",13,4.95074426371722,0.000529207878378419,0.00765697649028775,-0.709705324083576,"Up in CTRL.myr",2.11594268634657,"RBP4","Retinol-binding protein 4","P02753"
-0.769603895521275,16.9093172005478,-5.25578563673581,0.000417822352682506,0.00763821506279108,0.0439528106399916,"P00995",2,-4.89219250540529,0.000578354572917512,0.0082165331597509,0.769603895521275,"Up in CTRL",2.08531138771346,"SPINK1","Serine protease inhibitor Kazal-type 1","P00995"
0.716160696894519,20.2431828627605,4.50699764021637,0.0012398124324336,0.014684472923621,-1.08773184510095,"P05546",18,4.88397876838436,0.000585627633416371,0.0082165331597509,-0.716160696894526,"Up in CTRL.myr",2.08531138771346,"SERPIND1","Heparin cofactor 2","P05546"
1.04087226485662,15.3219958425088,5.22346660295926,0.000437176456077675,0.00763821506279108,-0.00323059018219407,"P54920",1,4.7888350477552,0.000677320759591988,0.00936117945346539,-1.04087226485662,"Up in CTRL.myr",2.02866942926816,"PA","Alpha-soluble NSF attachment protein","P54920"
0.505906977869273,19.2483312838529,4.24756138927425,0.00184140852706664,0.0195621345198326,-1.49786419977043,"P05156",12,4.75455761258937,0.000713987967439758,0.00972283614484141,-0.505906977869273,"Up in CTRL.myr",2.01220703318167,"CFI","Complement factor I","P05156"
0.580747973451807,21.9811545701918,4.23382465534597,0.00188087723842171,0.0195695766604327,-1.51982047264185,"P09871",29,4.6934685749246,0.000784651023338893,0.0103798121087402,-0.5807479734518,"Up in CTRL.myr",1.98381050784362,"C1S","Complement C1s subcomponent","P09871"
1.40324817481149,18.2204416068076,4.82864938089375,0.000769393496683981,0.0111321621551464,-0.591845795762513,"Q7Z3Z3",1,4.70045910636698,0.000776202149888766,0.0103798121087402,-1.4032481748115,"Up in CTRL.myr",1.98381050784362,"PIWIL3","Piwi-like protein 3","Q7Z3Z3"
0.6280584541949,19.9293138718932,4.26287174455075,0.00179844901996954,0.0195621345198326,-1.47342044413339,"P05121",12,4.63501961921453,0.000859222524407808,0.0112061979943892,-0.6280584541949,"Up in CTRL.myr",1.95054170855852,"SERPINE1","Plasminogen activator inhibitor 1","P05121"
0.765967821928644,17.3669990870231,5.52675386613486,0.000287508120318085,0.00605073907760333,0.433557661848759,"Q13103",1,4.57299384400579,0.000946621224934722,0.0121746007540216,-0.765967821928651,"Up in CTRL.myr",1.914545271852,"SPP2","Secreted phosphoprotein 24","Q13103"
0.784827544241303,16.14200064751,4.55995868445293,0.00114497243088803,0.0139895013605673,-1.00510154138767,"Q9NZP8",3,4.55602842381882,0.000972129896046529,0.0123314011471108,-0.784827544241301,"Up in CTRL.myr",1.90898757418396,"C1RL","Complement C1r subcomponent-like protein","Q9NZP8"
0.629189939438682,20.8522065480886,4.62281798618029,0.0010423197198229,0.0134053897299445,-0.907523664479264,"P81605",3,4.53058981382584,0.00101174870901537,0.0126605311425437,-0.629189939438675,"Up in CTRL.myr",1.89754807414196,"DCD","Dermcidin","P81605"
0.968086729518348,18.327902802826,4.33193666976273,0.0016174372237616,0.0178303198714672,-1.36352247402708,"Q02413",5,4.51239070784446,0.00104113717435689,0.0128545736460597,-0.968086729518348,"Up in CTRL.myr",1.89094232324004,"DSG1","Desmoglein-1","Q02413"
-1.09553703309025,15.5180789072027,-4.4696602813292,0.0013116735283416,0.015182621090554,-1.14621304170453,"P15586",2,-4.43905257326534,0.00116901933168109,0.0142435776465354,1.09553703309025,"Up in CTRL",1.84638091259527,"GNS","N-acetylglucosamine-6-sulfatase","P15586"
0.731423379114521,17.0468032204053,4.18879454240191,0.00201665603530162,0.0202947551555201,-1.59195837772743,"P08571",6,4.42123173109859,0.00120253150089301,0.0142803029740777,-0.731423379114524,"Up in CTRL.myr",1.84526257837397,"CD14","Monocyte differentiation antigen CD14","P08571"
0.604204322945201,18.0834772373525,4.19742469933016,0.00198985231344489,0.0202947551555201,-1.57811365026514,"Q96IY4",5,4.42105100959902,0.00120287649241692,0.0142803029740777,-0.604204322945201,"Up in CTRL.myr",1.84526257837397,"CPB2","Carboxypeptidase B2","Q96IY4"
0.798981794718571,19.0951351734101,4.24138799656556,0.00185903654184155,0.0195621345198326,-1.50772861175872,"P02654",4,4.38123186432191,0.00128149477980224,0.0145492730700834,-0.798981794718575,"Up in CTRL.myr",1.83715870492812,"APOC1","Apolipoprotein C-I","P02654"
-0.641468121856825,24.1360813197459,-4.03403839876867,0.00256791512112768,0.0238589348849651,-1.84173025934819,"P04179",19,-4.37286743257336,0.00129868733521912,0.0145492730700834,0.641468121856825,"Up in CTRL",1.83715870492812,"SOD2","Superoxide dismutase [Mn], mitochondrial","P04179"
0.875651004206926,19.6187880621828,4.12254250591599,0.00223557315405272,0.0217909551647665,-1.69854149898869,"P13647",25,4.37913366429769,0.00128578483666914,0.0145492730700834,-0.875651004206926,"Up in CTRL.myr",1.83715870492812,"KRT5","Keratin, type II cytoskeletal 5","P13647"
0.738342678802471,18.0947148579559,4.38013326963472,0.0015026195469061,0.0167641650654825,-1.28719261888565,"P49908",3,4.37026182592797,0.00130409251060143,0.0145492730700834,-0.738342678802475,"Up in CTRL.myr",1.83715870492812,"SELENOP","Selenoprotein P","P49908"
0.550788121191083,19.0143097195095,4.0255559989191,0.00260239629139835,0.0238595937211373,-1.85550095727725,"Q8WUA8",9,4.38329886247211,0.00127728326728413,0.0145492730700834,-0.550788121191076,"Up in CTRL.myr",1.83715870492812,"TSKU","Tsukushin","Q8WUA8"
-0.526981019794626,20.9347325805801,-3.9424046786171,0.00296740402199501,0.0255916197982469,-1.99091546262158,"P0DJI8",12,-4.33648342706228,0.00137634932504693,0.0151726127975412,0.526981019794622,"Up in CTRL",1.81893962515616,"SAA1","Serum amyloid A-1 protein","P0DJI8"
0.473002848643688,21.6341717825914,3.80817606581369,0.00367461529048065,0.0289719444999341,-2.21105478177055,"P00751",39,4.31363363908251,0.00142761046675924,0.0152208733708455,-0.473002848643699,"Non-significant",1.81756042711495,"CFB","Complement factor B","P00751"
1.0144335336134,15.3413447603127,4.62787740909707,0.00103449458171393,0.0134053897299445,-0.899693397279778,"P06276",1,4.32361200874958,0.00140498208529927,0.0152208733708455,-1.0144335336134,"Up in CTRL.myr",1.81756042711495,"BCHE","Cholinesterase","P06276"
-0.600159303175694,20.4789252640676,-4.05170561894809,0.00249763384213977,0.0237450677509055,-1.81307471110482,"P61604",6,-4.31257270438263,0.00143003885881594,0.0152208733708455,0.600159303175698,"Up in CTRL",1.81756042711495,"HSPE1","10 kDa heat shock protein, mitochondrial","P61604"
0.493574612694477,17.4584252282347,3.99122236967068,0.00274702512471874,0.0244590890912457,-1.91132206363954,"Q9BS26",6,4.30505106146525,0.00144738045036904,0.0152303897391106,-0.493574612694477,"Non-significant",1.81728898311311,"ERP44","Endoplasmic reticulum resident protein 44","Q9BS26"
-0.721231625203373,16.0651774543376,-4.1121636540026,0.00227208134209474,0.0219161179456222,-1.71528597449416,"P22307",4,-4.24732118693812,0.00158807539715445,0.0161599760193959,0.721231625203377,"Up in CTRL",1.79155928803246,"SCP2","Non-specific lipid-transfer protein","P22307"
-0.646217965422949,19.6307228872353,-3.93290603165466,0.0030124044902904,0.0255916197982469,-2.00643217680302,"P24752",18,-4.24825716116633,0.00158568302362291,0.0161599760193959,0.646217965422952,"Up in CTRL",1.79155928803246,"ACAT1","Acetyl-CoA acetyltransferase, mitochondrial","P24752"
0.551747094646274,23.2451560738528,3.86185750631568,0.00337260713392987,0.0275576461328328,-2.12279531515273,"Q14624",28,4.25445531310566,0.00156993572197021,0.0161599760193959,-0.551747094646274,"Up in CTRL.myr",1.79155928803246,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","Q14624"
0.659369827267952,17.4846763202022,5.34000875139065,0.000371576663067992,0.00716833312502001,0.166197279662492,"P61626",1,4.22568731124968,0.00164444272262524,0.0165516734907715,-0.659369827267948,"Up in CTRL.myr",1.78115808943723,"LYZ","Lysozyme C","P61626"
-0.464367609813792,18.1959666651451,-3.80036228221299,0.00372088603203979,0.0289719444999341,-2.22392525896882,"P02794",10,-4.21182036413138,0.00168167597369557,0.0167444295875494,0.464367609813799,"Non-significant",1.77612964246267,"FTH1","Ferritin heavy chain","P02794"
0.579810124234299,21.8155076823677,3.85658846107252,0.00340106285118051,0.0275576461328328,-2.13144562393447,"P05155",18,4.20361814860098,0.00170411521047721,0.0167873477117223,-0.579810124234299,"Up in CTRL.myr",1.77501791405569,"SERPING1","Plasma protease C1 inhibitor","P05155"
0.637822260569493,17.6514356596123,3.9974856089817,0.00272002334236594,0.0244590890912457,-1.90112923142029,"P08185",5,4.19551762260211,0.00172658515564874,0.0168296616224287,-0.6378222605695,"Up in CTRL.myr",1.77392461587143,"SERPI6","Corticosteroid-binding globulin","P08185"
-0.903658820077119,16.5489874129842,-4.55810026015811,0.00114816641836189,0.0139895013605673,-1.00799463302307,"P62857",1,-4.17426371988838,0.00178703305250232,0.0171218936498571,0.903658820077123,"Up in CTRL",1.76644820483387,"RPS28","40S ribosomal protein S28","P62857"
0.641864350376952,16.6456998696949,4.50606331164494,0.00124155872305217,0.014684472923621,-1.0891929943745,"Q8N0Y7",2,4.17201887319232,0.00179354609507142,0.0171218936498571,-0.641864350376952,"Up in CTRL.myr",1.76644820483387,"PGAM4","Probable phosphoglycerate mutase 4","Q8N0Y7"
0.544614259478774,18.1971466758098,3.8149072667336,0.00363523891559702,0.0289719444999341,-2.19997222149525,"P22792",10,4.14582973666947,0.00187139732959225,0.017682795175535,-0.544614259478777,"Up in CTRL.myr",1.75244908358986,"CPN2","Carboxypeptidase N subunit 2","P22792"
0.918321186996895,22.5871463759783,3.90312956127741,0.00315818136280134,0.0263466301076941,-2.05513611660006,"P13645",42,4.13310338727349,0.00191050111842535,0.0178622291654641,-0.918321186996899,"Up in CTRL.myr",1.74806434310433,"KRT10","Keratin, type I cytoskeletal 10","P13645"
