"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.965707088664445,25.0917094618932,-9.65190808361632,6.87039572289882e-06,0.000198812076231385,4.33338654156935,"P00738",45,-12.9933613419662,4.83308207400917e-07,2.93305896850457e-05,0.965707088664448,"Up in HBV",4.53267920553677,"HP","Haptoglobin","P00738"
-1.0544189314834,22.9632165699887,-11.0901589673082,2.26589985110395e-06,0.000130651298123531,5.48507831302738,"P01019",19,-12.9927253169244,4.83507076525887e-07,2.93305896850457e-05,1.0544189314834,"Up in HBV",4.53267920553677,"AGT","Angiotensinogen","P01019"
-1.6628073487482,21.0924036255907,-12.4827498119154,8.68254648716276e-07,9.61656474939371e-05,6.46590114799729,"P01042",19,-13.5516995192147,3.39140759959096e-07,2.93305896850457e-05,1.6628073487482,"Up in HBV",4.53267920553677,"KNG1","Kininogen-1","P01042"
-1.11727850904275,22.918592644698,-11.0120834707703,2.39856594827217e-06,0.000130651298123531,5.42641924191849,"P02760",21,-12.827249771581,5.38466549293496e-07,2.93305896850457e-05,1.11727850904275,"Up in HBV",4.53267920553677,"AMBP","Protein AMBP","P02760"
-0.989155189771395,24.796917040353,-9.97980403324578,5.27169427963429e-06,0.000174342460819334,4.60984062039322,"P02774",36,-12.9187979900594,5.0725230675468e-07,2.93305896850457e-05,0.989155189771399,"Up in HBV",4.53267920553677,"GC","Vitamin D-binding protein","P02774"
-1.08829166393085,22.0831117777693,-11.096845360835,2.25492241430424e-06,0.000130651298123531,5.49008263112208,"P10909",25,-13.4687218997278,3.57168013600817e-07,2.93305896850457e-05,1.08829166393085,"Up in HBV",4.53267920553677,"CLU","Clusterin","P10909"
-1.78532878054943,18.7173980157768,-12.8916287225706,6.67245902625732e-07,9.61656474939371e-05,6.73219547918262,"P29622",5,-13.0391136298126,4.69237632864654e-07,2.93305896850457e-05,1.78532878054942,"Up in HBV",4.53267920553677,"SERPI4","Kallistatin","P29622"
-1.6703042434819,20.7735494860668,-11.490091001153,1.70225682395473e-06,0.000121253062998622,5.77917264583743,"P02649",26,-12.5763308200498,6.35495326498893e-07,3.22432740681273e-05,1.6703042434819,"Up in HBV",4.4915608652067,"APOE","Apolipoprotein E","P02649"
-1.49847165052407,18.243258614158,-11.8205337351657,1.3528864041732e-06,0.000113888437296762,6.01439966894762,"P04196",12,-12.5160855599398,6.61579057553368e-07,3.22432740681273e-05,1.49847165052407,"Up in HBV",4.4915608652067,"HRG","Histidine-rich glycoprotein","P04196"
-1.2894541548088,22.4184075572362,-11.6245049652712,1.54931250641696e-06,0.000119555281745176,5.8756837206953,"P02766",10,-12.2934215582755,7.68800707992138e-07,3.5595472780036e-05,1.2894541548088,"Up in HBV",4.44860523437757,"TTR","Transthyretin","P02766"
-1.08145878940405,22.0663320149525,-10.6199518547692,3.20952423016912e-06,0.000136166339062098,5.12540431372626,"P05155",18,-12.0946672468924,8.80939946134772e-07,3.8845256672419e-05,1.08145878940405,"Up in HBV",4.41066200457892,"SERPING1","Plasma protease C1 inhibitor","P05155"
-0.942999714189899,21.9940950355295,-8.36050189108277,2.11113837373249e-05,0.00040727377793256,3.15362128179905,"P04114",128,-11.9625967315215,9.65436454350724e-07,4.02631871698647e-05,0.942999714189899,"Up in HBV",4.39509185002612,"APOB","Apolipoprotein B-100","P04114"
-1.06436356668958,20.417284297658,-10.4580990641765,3.62946954258907e-06,0.000136166339062098,4.99795486946774,"P05546",18,-11.912137745727,1.00005756469426e-06,4.02631871698647e-05,1.06436356668958,"Up in HBV",4.39509185002612,"SERPIND1","Heparin cofactor 2","P05546"
-0.939184335642125,20.5159963292677,-10.1081141689392,4.76228868388006e-06,0.000169610743125882,4.71568383121495,"P02675",18,-11.8276344464906,1.06115855448448e-06,4.09430342271927e-05,0.939184335642125,"Up in HBV",4.38781997556464,"FGB","Fibrinogen beta chain","P02675"
-1.19900012859664,22.5653570168908,-10.4413849665378,3.67619705891194e-06,0.000136166339062098,4.98468397202732,"P04004",19,-11.6344268109545,1.2169969065446e-06,4.33438129023193e-05,1.19900012859665,"Up in HBV",4.3630728869802,"VTN","Vitronectin","P04004"
-0.910840415681029,22.1462007913064,-9.31228795088587,9.11329589154722e-06,0.00022207663146244,4.03764308810226,"P09871",29,-11.6356521291294,1.21593204257407e-06,4.33438129023193e-05,0.910840415681022,"Up in HBV",4.3630728869802,"C1S","Complement C1s subcomponent","P09871"
-1.7157762874384,27.7051197734612,-10.8244855646235,2.75399443481088e-06,0.000136166339062098,5.28376053150586,"P02765",14,-11.3495002828144,1.49510647303876e-06,4.94453069297819e-05,1.7157762874384,"Up in HBV",4.30587492289839,"AHSG","Alpha-2-HS-glycoprotein","P02765"
-0.962549735617749,23.4505573943385,-9.36203693850117,8.73915756647888e-06,0.00022207663146244,4.08158111053927,"Q14624",28,-11.35322023794,1.49105068197446e-06,4.94453069297819e-05,0.962549735617749,"Up in HBV",4.30587492289839,"ITIH4","Inter-alpha-trypsin inhibitor heavy chain H4","Q14624"
-1.11022079402575,21.7576232303936,-9.77847097813483,6.19715147382237e-06,0.000191285408825317,4.44112710027001,"P00734",25,-11.2650730954111,1.59051950148091e-06,5.03688598548002e-05,1.11022079402575,"Up in HBV",4.29783787968374,"F2","Prothrombin","P00734"
-1.25437795638322,23.6058265977853,-9.83858223590162,5.90325920541812e-06,0.000188497173248868,4.49184047877492,"P02647",31,-11.2302501002252,1.63182051365443e-06,5.03688598548002e-05,1.25437795638322,"Up in HBV",4.29783787968374,"APOA1","Apolipoprotein A-I","P02647"
-1.36601154062301,19.3786500463624,-11.1177177932,2.22103276758295e-06,0.000130651298123531,5.50568480524031,"P02654",4,-11.1538643799747,1.72663675805282e-06,5.15763109018357e-05,1.36601154062302,"Up in HBV",4.28754972486332,"APOC1","Apolipoprotein C-I","P02654"
-0.921742385574074,20.0888943181675,-9.04902259565824,1.14128709765477e-05,0.000234851522761849,3.80150224828143,"P02679",25,-10.8134673311638,2.23015484220093e-06,6.45351057461895e-05,0.921742385574078,"Up in HBV",4.19020397398046,"FGG","Fibrinogen gamma chain","P02679"
-1.21046609358867,20.1398919391721,-9.40503132376759,8.42948185327625e-06,0.00022207663146244,4.11938105854389,"P00747",28,-10.6083616106049,2.61086666723764e-06,7.17479920545004e-05,1.21046609358867,"Up in HBV",4.14419024862676,"PLG","Plasminogen","P00747"
-0.959537056437924,20.9157339717174,-9.32884001978529,8.9868835891391e-06,0.00022207663146244,4.05228563288663,"P18065",18,-10.5967989670733,2.6343755181998e-06,7.17479920545004e-05,0.959537056437924,"Up in HBV",4.14419024862676,"IGFBP2","Insulin-like growth factor-binding protein 2","P18065"
-1.538823073525,15.030964774886,-12.2114795875533,1.03850591246152e-06,9.61656474939371e-05,6.2840587316879,"Q8NBP7",1,-10.5189029847005,2.79898622573573e-06,7.40531784294652e-05,1.538823073525,"Up in HBV",4.13045629643036,"PCSK9","Proprotein convertase subtilisin/kexin type 9","Q8NBP7"
-1.02600270795195,20.9446382963294,-10.467462965209,3.60357898359557e-06,0.000136166339062098,5.00538072686469,"P03952",4,-10.4399380701619,2.97754351894111e-06,7.65890360705407e-05,1.02600270795195,"Up in HBV",4.11583339635779,"KLKB1","Plasma kallikrein","P03952"
-0.900059007272503,22.0895357770773,-8.68242878682294,1.57567947770315e-05,0.000317191129641982,3.46217314642413,"P25311",26,-10.3692752842859,3.14804690970101e-06,7.87862550914361e-05,0.9000590072725,"Up in HBV",4.10354954213752,"AZGP1","Zinc-alpha-2-glycoprotein","P25311"
-1.08150061189246,24.4181577184707,-9.5794176997628,7.29223415675987e-06,0.000204624509974535,4.2710803015927,"P04217",13,-10.3350195485304,3.23456493718311e-06,7.88212403113569e-05,1.08150061189245,"Up in HBV",4.10335673546712,"A1BG","Alpha-1B-glycoprotein","P04217"
-1.01409122332189,19.1648233547992,-9.35758450671714,8.77193990434634e-06,0.00022207663146244,4.07765749047967,"P04003",12,-10.0782435595673,3.97340519300122e-06,9.43429027876699e-05,1.0140912233219,"Up in HBV",4.02529076530388,"C4BPA","C4b-binding protein alpha chain","P04003"
-1.29694048536348,17.4986081765354,-9.73448261683644,6.42248446279821e-06,0.000191845826211327,4.40382970961674,"P36980",5,-9.84400753143936,4.81263991460612e-06,0.000111412614023132,1.29694048536347,"Up in HBV",3.95306563599792,"CFHR2","Complement factor H-related protein 2","P36980"
-1.64199529050025,14.9746774997222,-10.694208935267,3.03512872093253e-06,0.000136166339062098,5.18324138748001,"P0C0L5",1,-9.66078126082044,5.60612374466888e-06,0.000126616355794229,1.64199529050025,"Up in HBV",3.89751019027145,"C4B","Complement C4-B","P0C0L5"
-0.930129011551983,19.3224766955511,-8.14972950801649,2.56950111270978e-05,0.000475871606073851,2.94601122420162,"P02671",24,-9.32954719762885,7.43393874611625e-06,0.000163900649497706,0.930129011551976,"Up in HBV",3.78541932542455,"FGA","Fibrinogen alpha chain","P02671"
-2.13683240449118,15.6685750239452,-9.17090939491531,1.02768962984858e-05,0.000231480342411012,3.91159633072545,"P00739",3,-9.19969100920276,8.32262834352059e-06,0.000175153496502274,2.13683240449118,"Up in HBV",3.75658118865467,"HPR","Haptoglobin-related protein","P00739"
1.388685734646,19.9841669011378,9.09316939594735,1.09861246339479e-05,0.000231480342411012,3.84153186117855,"P0CG47",5,9.20099997319837,8.31310552535317e-06,0.000175153496502274,-1.388685734646,"Up in CTRL",3.75658118865467,"RPS27A;UBA52;UBB;UBC","Polyubiquitin-B","P0CG47"
-1.46843312546127,17.3840266804294,-9.19364594183809,1.00791560146531e-05,0.000231480342411012,3.9319861841052,"A0A140TA44",3,-9.11555456391296,8.96072907577019e-06,0.000182525114346411,1.46843312546128,"Up in HBV",3.73867737081486,"C4A","C4a aphylatoxin","A0A140TA44"
-1.01810079306281,17.0233386563487,-9.09180291400709,1.09990659460956e-05,0.000231480342411012,3.84029545372756,"P27169",4,-9.10217066004044,9.06712231094482e-06,0.000182525114346411,1.0181007930628,"Up in HBV",3.73867737081486,"PON1","Serum paraoxose/arylesterase 1","P27169"
-0.96803363188797,24.1379307700091,-8.4055861174029,2.02529569829581e-05,0.000399026343962111,3.19744649587541,"P02753",13,-9.04526690512681,9.53528745856674e-06,0.000187865450779421,0.968033631887973,"Up in HBV",3.7261530810781,"RBP4","Retinol-binding protein 4","P02753"
-0.982987097365122,18.2170370672372,-9.12406155356783,1.06980074049626e-05,0.000231480342411012,3.86943866754147,"P49908",3,-8.81969467468079,1.16717405520169e-05,0.000225167328149326,0.982987097365125,"Up in HBV",3.64749462551625,"SELENOP","Selenoprotein P","P49908"
1.54586806229448,18.6208003304665,9.2655916926983,9.48065946947752e-06,0.000225104888941954,3.99620512110315,"A4D2H0",1,8.50538605141153,1.55805600068643e-05,0.000294440787068497,-1.54586806229447,"Up in CTRL",3.53100203002799,"CTAGE15;CTAGE6","cTAGE family member 15","A4D2H0"
-0.591970562742674,21.6936556396409,-6.16405984010369,0.000204131257755683,0.00227741620098509,0.744237140156391,"P00751",39,-8.29827883435838,1.89365785115553e-05,0.000350705434034004,0.591970562742674,"Up in HBV",3.45505750485503,"CFB","Complement factor B","P00751"
-0.742603716404652,19.3666796531206,-7.56974182499254,4.50815076797971e-05,0.000802797617528694,2.35058784956398,"P05156",12,-8.27071788478124,1.94402746282418e-05,0.000352974398151998,0.742603716404648,"Up in HBV",3.45225679360519,"CFI","Complement factor I","P05156"
-0.831768403275095,19.0751480651534,-7.36098083298591,5.5644178648447e-05,0.000920116239793962,2.12717421091505,"Q08380",13,-7.9406800880403,2.67678710245202e-05,0.000476674010936649,0.831768403275102,"Up in HBV",3.32177852588812,"LGALS3BP","Galectin-3-binding protein","Q08380"
-0.921386581989541,20.155964332114,-7.17512684638697,6.73710071705569e-05,0.0010573822481345,1.92403143887356,"P36955",11,-7.54770364496289,3.9719474730695e-05,0.000693966671709879,0.921386581989552,"Up in HBV",3.15866138637519,"SERPINF1","Pigment epithelium-derived factor","P36955"
1.30043471701364,17.1308537207231,7.18957687316612,6.63679421690447e-05,0.0010573822481345,1.93997155213378,"P13639",9,7.38042479218813,4.72096912793111e-05,0.000780645966511466,-1.30043471701365,"Up in CTRL",3.10754587988729,"EEF2","Elongation factor 2","P13639"
-0.920385513381152,15.8556417460813,-7.74368113857888,3.79568419942903e-05,0.000689177170327703,2.53298635445272,"P13671",2,-7.38394938452549,4.70367351965313e-05,0.000780645966511466,0.920385513381149,"Up in HBV",3.10754587988729,"C6","Complement component C6","P13671"
1.26826558982066,19.1522701963152,8.18398509249281,2.48806249159385e-05,0.000470193034125695,2.98006158691224,"Q9UPN3",1,7.40714571677599,4.59156666109373e-05,0.000780645966511466,-1.26826558982065,"Up in CTRL",3.10754587988729,"MACF1","Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5","Q9UPN3"
1.39477705011577,14.7793810855965,7.45088681896325,5.07936080714652e-05,0.000871016316188459,2.22400089503899,"P05388",2,7.3627013561961,4.80900484760744e-05,0.000781252366470963,-1.39477705011578,"Up in CTRL",3.1072086541359,"RPLP0;RPLP0P6","60S acidic ribosomal protein P0","P05388"
-0.501779429167726,25.2611917212238,-4.83513352284836,0.0010688297840122,0.00655454556288274,-1.01748384184262,"P02787",95,-7.26709187692208,5.3160855816686e-05,0.000848740560107781,0.501779429167726,"Up in HBV",3.07122504301,"TF","Serotransferrin","P02787"
-0.728461591412998,18.2890703417769,-6.8124110391177,9.89153280399328e-05,0.00138890173111408,1.5156479183752,"P22792",10,-7.22870993523898,5.53591705339696e-05,0.000868857490075523,0.728461591413001,"Up in HBV",3.06105145065057,"CPN2","Carboxypeptidase N subunit 2","P22792"
-1.15369169447495,17.173853367463,-7.26771771070608,6.12205883978773e-05,0.000994566050112883,2.0257422391847,"Q96NZ9",2,-7.11266725874662,6.26350352609005e-05,0.000966667377526565,1.15369169447495,"Up in HBV",3.01472293745269,"PRAP1","Proline-rich acidic protein 1","Q96NZ9"
1.49894598149132,17.9357984701248,7.48175530523023,4.92371330953221e-05,0.000860256325401287,2.25703172433449,"Q9UGL1",1,7.06575526710823,6.58688137428124e-05,0.000999910188948267,-1.49894598149132,"Up in CTRL",3.0000390061958,"KDM5B","Lysine-specific demethylase 5B","Q9UGL1"
-0.612228580646779,24.0378724335095,-5.73979241597713,0.000337386163908186,0.00325437070603105,0.208991374964472,"P01008",33,-7.03165367657163,6.83343402836828e-05,0.00102060643714017,0.612228580646779,"Up in HBV",2.99114169682523,"SERPINC1","Antithrombin-III","P01008"
-0.711576075742105,21.6932375875655,-6.41886867162326,0.000152624801851286,0.00199057135935621,1.05395009411323,"Q06033",14,-6.98915248293072,7.15497660889683e-05,0.00105166799045055,0.711576075742101,"Up in HBV",2.97812134447231,"ITIH3","Inter-alpha-trypsin inhibitor heavy chain H3","Q06033"
-0.790340567294223,15.9734735548594,-7.37491294410301,5.48602322831386e-05,0.000920116239793962,2.14223979014679,"O00187",2,-6.94082576806048,7.54087837354513e-05,0.00109107083967231,0.790340567294225,"Up in HBV",2.96214705117149,"MASP2","Mann-binding lectin serine protease 2","O00187"
-1.03586077173847,17.4221338489331,-6.83357956736559,9.66838086260183e-05,0.00138890173111408,1.53992551147794,"Q96KN2",5,-6.91441638948731,7.76135700391858e-05,0.00110569485932748,1.03586077173847,"Up in HBV",2.95636470955449,"CNDP1","Beta-Ala-His dipeptidase","Q96KN2"
2.01490736717825,14.7202793723823,6.81912662969366,9.82013258697792e-05,0.00138890173111408,1.52335589447125,"P29966",2,6.84144679674766,8.40811601089968e-05,0.00117968415546865,-2.01490736717825,"Up in CTRL",2.92823425362448,"MARCKS","Myristoylated alanine-rich C-kise substrate","P29966"
-1.09963166544199,16.6118429603934,-6.81168374070708,9.8992995954135e-05,0.00138890173111408,1.51481280670723,"P43251",3,-6.75692339449484,9.23202605156678e-05,0.00127594867518669,1.099631665442,"Up in HBV",2.89416679468343,"BTD","Biotinidase","P43251"
-0.880298048588976,19.9492488302877,-6.99597678349982,8.12943897319319e-05,0.001234075490029,1.72432965543268,"P00740",2,-6.71282571218788,9.69664601341427e-05,0.00128272774406023,0.880298048588976,"Up in HBV",2.89186551182415,"F9","Coagulation factor IX","P00740"
-0.992273160653877,17.8286611096545,-6.65158268568682,0.000117837984092728,0.00160467607749803,1.32935961408985,"P08185",5,-6.72984175271777,9.51439747998024e-05,0.00128272774406023,0.992273160653873,"Up in HBV",2.89186551182415,"SERPI6","Corticosteroid-binding globulin","P08185"
1.1529553299372,19.3773542049782,6.39957241226103,0.000155979301021012,0.00200606712146468,1.03079732674311,"P24752",18,6.71433655976344,9.68031067436186e-05,0.00128272774406023,-1.1529553299372,"Up in CTRL",2.89186551182415,"ACAT1","Acetyl-CoA acetyltransferase, mitochondrial","P24752"
1.39391871699442,16.2336432668569,6.5971006515234,0.000125122414215329,0.00167917906613615,1.2655083621307,"Q16822",6,6.69707874846178,9.86871009984361e-05,0.00128710219048665,-1.39391871699442,"Up in CTRL",2.89038697057612,"PCK2","Phosphoenolpyruvate carboxykise [GTP], mitochondrial","Q16822"
-0.822162720033546,17.9511092409148,-6.42462770010019,0.000151639019752945,0.00199057135935621,1.06085063899685,"Q14520",9,-6.68002881496837,0.000100587871739879,0.00129367179487677,0.822162720033553,"Up in HBV",2.88817589040098,"HABP2","Hyaluron-binding protein 2","Q14520"
-0.597466671195249,20.4538462228878,-5.48150845787485,0.000463497212911927,0.00401120017903219,-0.129179787651198,"P07996",32,-6.62069076571306,0.000107521870228223,0.00136390755933335,0.597466671195249,"Up in HBV",2.86521506357389,"THBS1","Thrombospondin-1","P07996"
-0.800468536111072,19.1391499269695,-6.34942951010285,0.00016508005563394,0.00206573150698687,0.970403773589148,"Q8WUA8",9,-6.60704883076447,0.000109188890918739,0.00136633666203719,0.800468536111076,"Up in HBV",2.8644422783627,"TSKU","Tsukushin","Q8WUA8"
0.909884939660976,17.9732080002215,6.31795822950405,0.000171088198665434,0.00208457463110779,0.932329116750346,"P02794",10,6.56485325636921,0.000114526634706707,0.00141402218317881,-0.909884939660973,"Up in CTRL",2.84954377727421,"FTH1","Ferritin heavy chain","P02794"
1.23089539096355,23.8413676851925,6.18918911836982,0.000198289387976615,0.00224836960753912,0.775166774709186,"P04179",19,6.46284349373344,0.000128647867720666,0.00156747270407022,-1.23089539096355,"Up in CTRL",2.80480001322445,"SOD2","Superoxide dismutase [Mn], mitochondrial","P04179"
-1.28705451556467,15.4776552512883,-6.84365646812469,9.56410055390284e-05,0.00138890173111408,1.55146281250513,"P06276",1,-6.40626350109592,0.000137292755250827,0.00165107910860085,1.28705451556467,"Up in HBV",2.78223211776946,"BCHE","Cholinesterase","P06276"
1.280915235468,18.5338929768294,6.20069726040467,0.000195675348829212,0.00224836960753912,0.789302829276286,"P00480",12,6.38720988078603,0.000140345250648543,0.00166226905064166,-1.280915235468,"Up in CTRL",2.77929868106201,"OTC","Ornithine carbamoyltransferase, mitochondrial","P00480"
-0.97594646982617,17.5148811158934,-6.21414998041486,0.000192667315062055,0.00224836960753912,0.80580493041348,"P08603",8,-6.37820601597226,0.00014181345032472,0.00166226905064166,0.975946469826177,"Up in HBV",2.77929868106201,"CFH","Complement factor H","P08603"
-0.592398699162747,21.8392651106852,-5.58798556235757,0.000406175124603402,0.00368743299394853,0.0113782091012125,"P23142",17,-6.25861240206906,0.000162991536381554,0.00188662703361649,0.59239869916275,"Up in HBV",2.72431394681538,"FBLN1","Fibulin-1","P23142"
-0.486876980674403,26.8563094906061,-4.8660587646857,0.00102554817260259,0.00642386379636936,-0.973607251729357,"P01023",33,-6.15774880301162,0.000183549006326455,0.00199960446892114,0.486876980674399,"Non-significant",2.69905590131251,"A2M","Alpha-2-macroglobulin","P01023"
-0.8900558030026,19.3038107248499,-6.36718296371482,0.000161793007870957,0.00205233322313022,0.991824472096519,"P01034",2,-6.1707897982688,0.000180738490020953,0.00199960446892114,0.8900558030026,"Up in HBV",2.69905590131251,"CST3","Cystatin-C","P01034"
-0.636014862309576,21.0088546165015,-5.50900112270364,0.000447897649719199,0.00398801176576902,-0.0927324032922705,"P06396",20,-6.16367682144905,0.000182265568893778,0.00199960446892114,0.636014862309572,"Up in HBV",2.69905590131251,"GSN","Gelsolin","P06396"
-0.610002690817751,23.4206788016544,-5.62027242778064,0.000390355963936316,0.00364629190806178,0.0536804269654043,"P08697",15,-6.18196289111769,0.000178367858264971,0.00199960446892114,0.610002690817751,"Up in HBV",2.69905590131251,"SERPINF2","Alpha-2-antiplasmin","P08697"
-1.75137321116137,14.8691416953835,-6.32139771862538,0.000170420056589007,0.00208457463110779,0.936496678270103,"Q9UM47",1,-6.16762260170637,0.000181416721885462,0.00199960446892114,1.75137321116137,"Up in HBV",2.69905590131251,"NOTCH3","Neurogenic locus notch homolog protein 3","Q9UM47"
-0.946096956359353,15.405412086614,-6.24463687813209,0.000186036041796846,0.00220858172697282,0.843112514630262,"P14543",2,-6.0911575972872,0.000198663669507148,0.00212565257067053,0.94609695635935,"Up in HBV",2.67250771769178,"NID1","Nidogen-1","P14543"
-0.595186165071848,19.0195645749753,-5.67459700630187,0.000365233648452497,0.00348147715571645,0.124522932027791,"Q08830",11,-6.08675249990168,0.000199710338713106,0.00212565257067053,0.595186165071851,"Up in HBV",2.67250771769178,"FGL1","Fibrinogen-like protein 1","Q08830"
1.51426360893895,17.6246774261142,6.2659857924189,0.000181541258059759,0.00218321045406931,0.869163630926705,"Q96JD6",1,6.0438573773088,0.000210222650063868,0.00221211561317206,-1.51426360893895,"Up in CTRL",2.65519217897197,"AKR1E2","1,5-anhydro-D-fructose reductase","Q96JD6"
-0.793205794040624,17.2446687788255,-5.88424993773194,0.00028358536256934,0.00294788009066889,0.394029406701936,"O14791",5,-5.95080101911533,0.000235162317428932,0.00228842736213825,0.793205794040624,"Up in HBV",2.64046286812774,"APOL1","Apolipoprotein L1","O14791"
-0.695428176487724,19.5508246839025,-5.93785086016589,0.000266068729861317,0.0028319499293285,0.461948758648188,"P00742",4,-5.95096244169003,0.00023511635922285,0.00228842736213825,0.695428176487724,"Up in HBV",2.64046286812774,"F10","Coagulation factor X","P00742"
-0.684177320417675,19.1878109700246,-6.18565551929145,0.000199099684468907,0.00224836960753912,0.770822691677214,"P01344",3,-5.99328101302074,0.000223398832416,0.00228842736213825,0.684177320417675,"Up in HBV",2.64046286812774,"IGF2","Insulin-like growth factor II","P01344"
-0.517252763710975,23.5507910436601,-5.0788693851875,0.000774543359519653,0.00555990039469146,-0.675423165302198,"P02790",22,-5.94979454096417,0.000235449090065817,0.00228842736213825,0.517252763710978,"Up in HBV",2.64046286812774,"HPX","Hemopexin","P02790"
-0.972452714829348,19.0695843414187,-5.87716762558935,0.000285992538678393,0.00294788009066889,0.38502540074454,"P07225",6,-5.9712734271332,0.000229411000417371,0.00228842736213825,0.972452714829352,"Up in HBV",2.64046286812774,"PROS","Vitamin K-dependent protein S","P07225"
1.45642241150628,19.3382527984585,5.80860795535703,0.000310483516389331,0.00309329199498425,0.297502038854278,"P21549",11,5.94451722797576,0.000236958987167858,0.00228842736213825,-1.45642241150627,"Up in CTRL",2.64046286812774,"AGXT","Serine--pyruvate aminotransferase","P21549"
1.0303679321392,20.2638209495859,5.87565067668661,0.000286511023931101,0.00294788009066889,0.383095941357115,"P61604",6,5.96830200881314,0.000230236169457312,0.00228842736213825,-1.0303679321392,"Up in CTRL",2.64046286812774,"HSPE1","10 kDa heat shock protein, mitochondrial","P61604"
1.59691261707313,16.7975459581591,6.12030039549336,0.000214758756117516,0.00236745962100975,0.69017344307592,"Q9C0G6",1,5.94352110930071,0.00023724516929295,0.00228842736213825,-1.59691261707312,"Up in CTRL",2.64046286812774,"DH6","Dynein heavy chain 6, axonemal","Q9C0G6"
-0.455085353321127,23.2585229389592,-4.48325351005226,0.00172761696756277,0.00855493749712902,-1.52637268748556,"P01009",43,-5.9179749659296,0.000244714672387321,0.00231230394521081,0.455085353321124,"Non-significant",2.63595507983115,"SERPI1","Alpha-1-antitrypsin","P01009"
-0.9252841125308,17.4466572323241,-6.717810855643,0.000109603014221005,0.00151481180848733,1.4064675938118,"Q13103",1,-5.9224233172909,0.0002433958011057,0.00231230394521081,0.925284112530804,"Up in HBV",2.63595507983115,"SPP2","Secreted phosphoprotein 24","Q13103"
0.905454212586221,17.4699198479581,5.79646765761396,0.000315054293885776,0.00310361995891732,0.281935361797971,"H7BYY1",4,5.83840324149451,0.000269670427681099,0.00249748395373042,-0.905454212586225,"Up in CTRL",2.60249729342379,"TPM1","Tropomyosin 1 (Alpha), isoform CRA_m","H7BYY1"
