"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.736200590548318,27.0595057642369,21.5302111632556,2.60031782609136e-08,8.30406987434394e-06,10.00800453402,"P00325",37,26.2637837831105,2.06582792951142e-10,9.83412386241788e-08,-0.736200590548322,"Up in HBV.myr",7.00726432600052,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","P00325"
0.741977104906031,20.7799873786811,21.4964303672497,2.63235598711506e-08,8.30406987434394e-06,9.99625846957414,"Q12882",43,26.40050455317,1.9646162616118e-10,9.83412386241788e-08,-0.741977104906034,"Up in HBV.myr",7.00726432600052,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","Q12882"
0.888219358884438,21.0258516251611,22.424917168431,1.89252398552628e-08,7.52341368379548e-06,10.3108895230939,"Q9UBR1",27,26.1632047368967,2.14394784859018e-10,9.83412386241788e-08,-0.888219358884434,"Up in HBV.myr",7.00726432600052,"UPB1","Beta-ureidopropionase","Q9UBR1"
2.27418345482216,21.6341426064964,22.812409797726,1.65551717329453e-08,7.52341368379548e-06,10.4373269093093,"P02671",38,25.637987234264,2.60846594971875e-10,1.08174592002796e-07,-2.27418345482216,"Up in HBV.myr",6.96587473413496,"FGA","Fibrinogen alpha chain","P02671"
1.40357113020247,19.7962343774593,22.6345020536395,1.75991726498811e-08,7.52341368379548e-06,10.3796214632641,"P07996",23,25.5260803105917,2.72114519544179e-10,1.08174592002796e-07,-1.40357113020247,"Up in HBV.myr",6.96587473413496,"THBS1","Thrombospondin-1","P07996"
2.2286874343453,22.2108308129341,22.4315868193435,1.88813477334268e-08,7.52341368379548e-06,10.3130894476274,"P02675",40,25.2196841767301,3.0580331240827e-10,1.13969071993157e-07,-2.22868743434529,"Up in HBV.myr",6.94321298800615,"FGB","Fibrinogen beta chain","P02675"
-0.976583842533373,20.514374654133,-21.2036720581311,2.92938586104223e-08,8.31806089971181e-06,9.89348404244503,"P08670",34,-24.6886474369001,3.75605780381451e-10,1.31749251083211e-07,0.976583842533369,"Up in CTRL",6.88025184481639,"VIM","Vimentin","P08670"
0.7484910349541,20.5895191192544,21.9322031373871,2.25088819374521e-08,8.30406987434394e-06,10.1460265527248,"Q9UHL4",15,23.8855679325211,5.16857262413082e-10,1.6712690621452e-07,-0.748491034954096,"Up in HBV.myr",6.77695362622973,"DPP7","Dipeptidyl peptidase 2","Q9UHL4"
1.25138693966796,21.2396517705482,20.7085068503563,3.52162201792771e-08,8.84141808224767e-06,9.71556700198785,"TRFE_HUMAN",59,23.8117778810887,5.3251907061477e-10,1.6712690621452e-07,-1.25138693966796,"Up in HBV.myr",6.77695362622973,"TF","Serotransferrin","TRFE_HUMAN"
0.865629326887451,21.6227126440021,24.7702344610236,8.69566874751985e-09,7.14037263856106e-06,11.0359471692618,"Q9UBR2",8,22.5838049638949,8.87134484669555e-10,2.63307491595835e-07,-0.865629326887444,"Up in HBV.myr",6.57953678421924,"CTSZ","Cathepsin Z","Q9UBR2"
0.883893391451533,20.2300696523557,21.2674599072768,2.86158733630735e-08,8.31806089971181e-06,9.91602768014565,"Q9Y646",12,22.4802135797449,9.27294536896284e-10,2.63307491595835e-07,-0.883893391451533,"Up in HBV.myr",6.57953678421924,"CPQ","Carboxypeptidase Q","Q9Y646"
-0.732874778876614,18.9074119785048,-18.8962354945766,7.17892220222042e-08,1.35342883153826e-05,9.01711784471847,"P23229",29,-22.2143896585381,1.03980742321865e-09,2.81835075666036e-07,0.732874778876614,"Up in CTRL",6.55000495792556,"ITGA6","Integrin alpha-6","P23229"
1.31515621914689,20.5149511084109,20.0355186398429,4.55452869275023e-08,1.04456363826422e-05,9.46516791993141,"Q6Q788",14,22.0683171167961,1.10796943385187e-09,2.87253118872117e-07,-1.3151562191469,"Up in HBV.myr",6.54173524722942,"APOA5","Apolipoprotein A-V","Q6Q788"
-0.918820480294425,19.8850129746573,-21.4822480799634,2.64593874916208e-08,8.30406987434394e-06,9.99132018014156,"P21589",10,-21.9401257444909,1.17185119166456e-09,2.91156193995657e-07,0.918820480294425,"Up in CTRL",6.53587396636818,"NT5E","5'-nucleotidase","P21589"
0.629408465223158,20.4677657075988,17.6214741550737,1.23374732648816e-07,1.75162745424973e-05,8.47618427601221,"P47989",42,21.4631400610879,1.44769042517594e-09,3.43329407278083e-07,-0.629408465223147,"Up in HBV.myr",6.46428899624909,"XDH","Xanthine dehydrogenase/oxidase","P47989"
1.02149789986135,23.448429938288,18.7509847741283,7.62208368367375e-08,1.35342883153826e-05,8.95767865963438,"P49327",170,21.3884957757905,1.49699221687576e-09,3.43329407278083e-07,-1.02149789986134,"Up in HBV.myr",6.46428899624909,"FASN","Fatty acid synthase","P49327"
0.608962944513877,20.1085504380281,17.6624845126383,1.21174311361637e-07,1.75162745424973e-05,8.49428830635275,"Q9ULD0",29,21.0931756543846,1.71097163854041e-09,3.77871254837646e-07,-0.608962944513877,"Up in HBV.myr",6.42265614417775,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","Q9ULD0"
0.598884031701381,23.1895275389841,17.451332165377,1.3299587445943e-07,1.7623431097813e-05,8.40055294946585,"P09467",28,20.7841954250737,1.97147522287312e-09,4.17774329717254e-07,-0.598884031701385,"Up in HBV.myr",6.37905824890489,"FBP1","Fructose-1,6-bisphosphatase 1","P09467"
0.735491304388162,21.6690282951114,17.6611752382385,1.21243875764995e-07,1.75162745424973e-05,8.4937110770843,"P24298",30,20.6460307115897,2.10183295178897e-09,4.17774329717254e-07,-0.735491304388159,"Up in HBV.myr",6.37905824890489,"GPT","Alanine aminotransferase 1","P24298"
1.01241515624977,19.4147522315202,19.0198921531719,6.82438128078978e-08,1.35342883153826e-05,9.06729460960561,"Q08830",13,20.6866175258842,2.06258222643406e-09,4.17774329717254e-07,-1.01241515624977,"Up in HBV.myr",6.37905824890489,"FGL1","Fibrinogen-like protein 1","Q08830"
1.3808152981982,22.3071986143023,18.0982491034792,1.00327213396301e-07,1.61689506346526e-05,8.68370094335894,"P02649",29,20.4114875063053,2.34537981579877e-09,4.51145156180906e-07,-1.3808152981982,"Up in HBV.myr",6.34568370116942,"APOE","Apolipoprotein E","P02649"
-0.935697535395981,18.5404965891663,-19.5943173837268,5.41571858215465e-08,1.19607147797734e-05,9.29537994032169,"P13497",10,-20.3304820017874,2.43657684949332e-09,4.54040867297771e-07,0.935697535395978,"Up in CTRL",6.34290505541792,"BMP1","Bone morphogenetic protein 1","P13497"
0.877625906963431,24.304899767888,17.3023731394841,1.42115030054945e-07,1.84224331351661e-05,8.33363870149079,"Q13228",50,20.1533963453689,2.64983119223318e-09,4.78816466645044e-07,-0.877625906963434,"Up in HBV.myr",6.31983092248846,"SELENBP1","Methanethiol oxidase","Q13228"
0.558276606070685,22.6064345244173,16.6744021506729,1.89111281955209e-07,2.21111877313512e-05,8.04413616048004,"P30039",24,19.5777486283183,3.49799365146845e-09,5.95958175534468e-07,-0.558276606070688,"Up in HBV.myr",6.22478421806506,"PBLD","Phenazine biosynthesis-like domain-containing protein","P30039"
-0.722832113616981,19.687815472257,-16.9324434702428,1.67958827419428e-07,2.04395609775928e-05,8.16457201470692,"Q10471",27,-19.6193317379869,3.42763347751063e-09,5.95958175534468e-07,0.722832113616978,"Up in CTRL",6.22478421806506,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","Q10471"
0.626621608697629,20.6030310427219,17.5116228059117,1.29493322460617e-07,1.7623431097813e-05,8.42745001347135,"A6ND91",17,19.5183538100051,3.60126166797921e-09,5.96508981282224e-07,-0.626621608697629,"Up in HBV.myr",6.22438301302977,"ASPDH","Putative L-aspartate dehydrogenase","A6ND91"
0.714231249463129,22.3508325345979,16.5404361245375,2.01261916435624e-07,2.30793232251082e-05,7.98077678523325,"P09972",31,19.2996475154562,4.01144307553991e-09,6.13339360498577e-07,-0.71423124946314,"Up in HBV.myr",6.21229916396271,"ALDOC","Fructose-bisphosphate aldolase C","P09972"
-0.796254105571172,22.1799085962957,-18.5869450377724,8.15994134665215e-08,1.39022086428819e-05,8.88989218866082,"P0DJI8",11,-19.3765613286609,3.86161145706374e-09,6.13339360498577e-07,0.796254105571172,"Up in CTRL",6.21229916396271,"SAA1","Serum amyloid A-1 protein","P0DJI8"
-1.12355367873433,17.8217717575896,-19.2979222812345,6.09685028863807e-08,1.29841136682674e-05,9.17870645244972,"Q13443",7,-19.3097057730778,3.99149067622769e-09,6.13339360498577e-07,1.12355367873434,"Up in CTRL",6.21229916396271,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","Q13443"
0.814059811000163,22.4073823746463,17.1502562206518,1.52158964430728e-07,1.93047639340517e-05,8.26462151774665,"P15428",18,19.1935137490887,4.22879581353933e-09,6.15031937466708e-07,-0.814059811000167,"Up in HBV.myr",6.21110233153284,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","P15428"
-0.871628863481344,21.0307187063416,-17.9534572394469,1.06770363062515e-07,1.63249147420969e-05,8.62135751294352,"Q13501",12,-19.2286074115498,4.15552658594029e-09,6.15031937466708e-07,0.871628863481348,"Up in CTRL",6.21110233153284,"SQSTM1","Sequestosome-1","Q13501"
0.587007402381897,24.6578369350902,15.8330148637513,2.81909258599248e-07,2.71699912153003e-05,7.63638405318641,"O75891",114,19.1255529901028,4.37475851145014e-09,6.2111154770898e-07,-0.587007402381907,"Up in HBV.myr",6.20683039627422,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","O75891"
0.628385494336438,26.3044606079453,15.7208337329249,2.977717313122e-07,2.75939438895235e-05,7.58020230134092,"P05062",39,18.7210288798343,5.36686470310502e-09,7.44246842432912e-07,-0.628385494336442,"Up in HBV.myr",6.12828299922994,"ALDOB","Fructose-bisphosphate aldolase B","P05062"
0.786103931862677,20.5509492821399,17.4647049973613,1.32209896320998e-07,1.7623431097813e-05,8.40652809455089,"Q14749",12,18.5943494577138,5.72655836526589e-09,7.76078807547284e-07,-0.78610393186268,"Up in HBV.myr",6.11009417571975,"GNMT","Glycine N-methyltransferase","Q14749"
0.656802197121415,21.5759013318461,18.7211031151065,7.71701832505464e-08,1.35342883153826e-05,8.94538291825004,"P04066",10,18.4287945728132,6.23718322973707e-09,8.1619851029119e-07,-0.656802197121422,"Up in HBV.myr",6.08820420222742,"FUCA1","Tissue alpha-L-fucosidase","P04066"
0.807811939625871,21.1231201934593,16.0755907509905,2.50749981005345e-07,2.57796920126702e-05,7.7563764063418,"Q8N142",27,18.4105808749713,6.29634940020036e-09,8.1619851029119e-07,-0.807811939625868,"Up in HBV.myr",6.08820420222742,"ADSS1","Adenylosuccinate synthetase isozyme 1","Q8N142"
0.938973817815537,19.7163373542932,20.2070189071281,4.26224073182259e-08,1.01662965935432e-05,9.52994527632907,"P17050",6,18.3324959005517,6.55709150882181e-09,8.31913546108606e-07,-0.93897381781554,"Up in HBV.myr",6.07992180399636,"NAGA","Alpha-N-acetylgalactosaminidase","P17050"
-1.29036926508038,20.2177442707007,-16.9525124293293,1.66428495446352e-07,2.04395609775928e-05,8.17385150845454,"Q99988",8,-17.9569055678508,7.98880981857966e-09,9.89193175182309e-07,1.29036926508038,"Up in CTRL",6.00471888866222,"GDF15","Growth/differentiation factor 15","Q99988"
0.714248311252597,22.4399664437791,15.8613813521182,2.78050031716649e-07,2.71699912153003e-05,7.65052066097616,"Q9H2M3",20,17.924280625047,8.12853690825644e-09,9.89193175182309e-07,-0.714248311252586,"Up in HBV.myr",6.00471888866222,"BHMT2","S-methylmethionine--homocysteine S-methyltransferase BHMT2","Q9H2M3"
0.714216063908196,21.6924556323817,16.205220130112,2.35697269066473e-07,2.55538693716978e-05,7.81967626869342,"P10619",15,17.7975921311998,8.69715697909154e-09,9.97329751275439e-07,-0.7142160639082,"Up in HBV.myr",6.00116122535756,"CTSA","Lysosomal protective protein","P10619"
1.44707010629621,19.3994092186325,18.8540025712245,7.30471566911061e-08,1.35342883153826e-05,8.99989137345223,"P10643",4,17.8140122192223,8.62105063486202e-09,9.97329751275439e-07,-1.44707010629621,"Up in HBV.myr",6.00116122535756,"C7","Complement component C7","P10643"
0.797613625890641,21.7006868244591,15.4195407643107,3.45570657907782e-07,2.87569104531138e-05,7.42709770767401,"Q9NR19",36,17.8085909434528,8.64609674194486e-09,9.97329751275439e-07,-0.797613625890644,"Up in HBV.myr",6.00116122535756,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","Q9NR19"
0.585843147737883,20.199844433426,16.2756583680057,2.27945125172654e-07,2.51710515074914e-05,7.85383580723121,"P0CG29",14,17.5294766664403,1.00503289571638e-08,1.05140546616785e-06,-0.585843147737879,"Up in HBV.myr",5.97822976945154,"GSTT2;GSTT2B","Glutathione S-transferase theta-2","P0CG29"
0.444301998685802,21.9897399529431,14.0722712945029,6.96598498622958e-07,4.24273830603784e-05,6.70029699232563,"P30613",40,17.5792296168484,9.78268327572325e-09,1.05140546616785e-06,-0.444301998685802,"Non-significant",5.97822976945154,"PKLR","Pyruvate kinase PKLR","P30613"
0.553219241073421,22.1898218965694,15.2180775236808,3.82327646494881e-07,2.99976283690654e-05,7.32288179987363,"P50053",22,17.5453800403657,9.96391182271779e-09,1.05140546616785e-06,-0.553219241073414,"Up in HBV.myr",5.97822976945154,"KHK","Ketohexokinase","P50053"
0.688843067815267,24.4324115274728,15.3420398041385,3.59219623379828e-07,2.87569104531138e-05,7.38718389909474,"Q06520",25,17.6217782629562,9.56000077445983e-09,1.05140546616785e-06,-0.68884306781526,"Up in HBV.myr",5.97822976945154,"SULT2A1","Sulfotransferase 2A1","Q06520"
0.603163023157293,22.4646087385104,15.6270735105366,3.11800598613088e-07,2.81707116595431e-05,7.53290554298257,"Q86YB7",19,17.6582331685892,9.37363781685528e-09,1.05140546616785e-06,-0.603163023157293,"Up in HBV.myr",5.97822976945154,"ECHDC2","Enoyl-CoA hydratase domain-containing protein 2, mitochondrial","Q86YB7"
0.538198604628093,21.4264164518604,15.3980392568892,3.49298090337033e-07,2.87569104531138e-05,7.41604624621046,"P13929",19,17.4602522663443,1.0436203900005e-08,1.07294972165051e-06,-0.538198604628093,"Up in HBV.myr",5.96942062856652,"ENO3","Beta-enolase","P13929"
0.676794012443349,23.685598373408,14.9268475155524,4.43476534159236e-07,3.1860850279416e-05,7.16954425807012,"P34896",35,17.4267348711916,1.06288656355972e-08,1.07423603025536e-06,-0.676794012443352,"Up in HBV.myr",5.96890028532613,"SHMT1","Serine hydroxymethyltransferase, cytosolic","P34896"
0.502400144095297,22.0694182862746,14.0896074727423,6.90072790225717e-07,4.24273830603784e-05,6.71011508464186,"P00439",40,17.1249936684497,1.25505174606734e-08,1.13771745615083e-06,-0.502400144095301,"Up in HBV.myr",5.9439655784243,"PAH","Phenylalanine-4-hydroxylase","P00439"
1.75302052755238,17.3530074900849,21.0586729195447,3.09032549532796e-08,8.37618678574575e-06,9.84192308207562,"P05543",2,17.0635666002584,1.29867711286383e-08,1.13771745615083e-06,-1.75302052755237,"Up in HBV.myr",5.9439655784243,"SERPINA7","Thyroxine-binding globulin","P05543"
0.922249155629569,19.6690927543864,16.8823123266396,1.71851035464158e-07,2.04949544894555e-05,8.14133769807166,"P09668",8,17.1445029017125,1.24153528792043e-08,1.13771745615083e-06,-0.922249155629572,"Up in HBV.myr",5.9439655784243,"CTSH","Pro-cathepsin H","P09668"
0.853197401574903,20.3360455300978,16.1484040253498,2.42166230528765e-07,2.55706308828746e-05,7.79200188716918,"P14920",11,17.1973005117928,1.20575142807775e-08,1.13771745615083e-06,-0.853197401574903,"Up in HBV.myr",5.9439655784243,"DAO","D-amino-acid oxidase","P14920"
-1.09311970292422,19.0091954766663,-20.6808205969768,3.55851138644884e-08,8.84141808224767e-06,9.70546390618434,"P18428",4,-17.0793083863335,1.28734070688441e-08,1.13771745615083e-06,1.09311970292422,"Up in CTRL",5.9439655784243,"LBP","Lipopolysaccharide-binding protein","P18428"
0.536700026374632,23.6056301711455,14.0810588996346,6.93282045220704e-07,4.24273830603784e-05,6.70527532302764,"Q06278",94,17.0425721956382,1.31396724688484e-08,1.13771745615083e-06,-0.536700026374632,"Up in HBV.myr",5.9439655784243,"AOX1","Aldehyde oxidase","Q06278"
0.556215540273818,25.2654933583089,15.1634905718078,3.93028791606867e-07,3.00465472352788e-05,7.29438495414492,"Q7Z4W1",18,17.0391293967802,1.31649345085371e-08,1.13771745615083e-06,-0.556215540273811,"Up in HBV.myr",5.9439655784243,"DCXR","L-xylulose reductase","Q7Z4W1"
0.535034647316586,21.1892229160792,15.700253596645,3.00789259235121e-07,2.75939438895235e-05,7.56984746169416,"Q96C23",15,17.0975441147932,1.27434405728471e-08,1.13771745615083e-06,-0.535034647316586,"Up in HBV.myr",5.9439655784243,"GALM","Galactose mutarotase","Q96C23"
0.509284813919688,21.169891847373,14.389764178921,5.87293845768659e-07,3.87150514214552e-05,6.87810135804036,"Q99447",30,17.1691935004462,1.22465789332436e-08,1.13771745615083e-06,-0.509284813919685,"Up in HBV.myr",5.9439655784243,"PCYT2","Ethanolamine-phosphate cytidylyltransferase","Q99447"
0.762710370429865,19.6561919563433,16.3720984436504,2.17791475839839e-07,2.45035956685464e-05,7.90033792533114,"Q9HB40",11,17.2305059791463,1.18382766538523e-08,1.13771745615083e-06,-0.762710370429865,"Up in HBV.myr",5.9439655784243,"SCPEP1","Retinoid-inducible serine carboxypeptidase","Q9HB40"
0.614517692449624,22.8691804321144,15.3318318142293,3.61062073423533e-07,2.87569104531138e-05,7.3819102475449,"CAH2_HUMAN",16,16.9481297760141,1.38523942340281e-08,1.18002609739299e-06,-0.614517692449628,"Up in HBV.myr",5.92810838775452,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
-0.541046097301425,24.5639031881117,-15.0416178975753,4.18155432338657e-07,3.07653710433918e-05,7.23035729148583,"P27105",18,-16.9090222484904,1.41598728760003e-08,1.18922988675479e-06,0.541046097301432,"Up in CTRL",5.92473418499553,"STOM","Stomatin","P27105"
-0.713040703639862,22.327718404615,-14.378511771894,5.90821680253635e-07,3.87150514214552e-05,6.87187132520342,"P15144",54,-16.8011465717315,1.50476084253172e-08,1.22799853784045e-06,0.713040703639852,"Up in CTRL",5.91080215030251,"ANPEP","Aminopeptidase N","P15144"
-0.738691425790588,19.3879492996981,-14.7361045955188,4.89457944788125e-07,3.47456871996617e-05,7.06734917932548,"Q03169",25,-16.8164741294785,1.4917827638597e-08,1.22799853784045e-06,0.738691425790588,"Up in CTRL",5.91080215030251,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","Q03169"
0.601317390187258,21.8723140118958,15.3283561763832,3.61691813513925e-07,2.87569104531138e-05,7.38011378790502,"Q16775",15,16.7787719135006,1.5239290927418e-08,1.22799853784045e-06,-0.601317390187255,"Up in HBV.myr",5.91080215030251,"HAGH","Hydroxyacylglutathione hydrolase, mitochondrial","Q16775"
0.594375524106773,19.7378637911932,15.4343905527182,3.43022415156923e-07,2.87569104531138e-05,7.43472043500851,"Q14894",14,16.6896496037925,1.60298664969321e-08,1.27448125228275e-06,-0.594375524106773,"Up in HBV.myr",5.89466654865296,"CRYM","Ketimine reductase mu-crystallin","Q14894"
0.657136088734795,19.9824176521582,15.1092269752891,4.04000869324927e-07,3.04943947314499e-05,7.26594606040247,"Q63HM1",15,16.5882388261122,1.69847000369906e-08,1.33262850421809e-06,-0.657136088734791,"Up in HBV.myr",5.87529090163952,"AFMID","Kynurenine formamidase","Q63HM1"
0.974044464179443,23.2235964542215,18.4659118576007,8.58416101088502e-08,1.42187089188632e-05,8.83942347204662,"P02656",5,16.4950156489201,1.7917789468321e-08,1.37247563573299e-06,-0.974044464179443,"Up in HBV.myr",5.86249535643025,"APOC3","Apolipoprotein C-III","P02656"
0.54267665683841,21.4825812504693,14.0244883080023,7.14946288616463e-07,4.24273830603784e-05,6.67316943726359,"P32929",29,16.4916133447078,1.79528927699435e-08,1.37247563573299e-06,-0.542676656838402,"Up in HBV.myr",5.86249535643025,"CTH","Cystathionine gamma-lyase","P32929"
-0.898117711489192,20.6144852324515,-15.1876333681542,3.88254953499602e-07,3.00465472352788e-05,7.30700233433698,"P01011",12,-16.4638004120642,1.82427029727779e-08,1.37697769400854e-06,0.898117711489192,"Up in CTRL",5.86107309492642,"SERPINA3","Alpha-1-antichymotrypsin","P01011"
-0.845330041576133,19.9505936550386,-14.6042337486808,5.2437400047021e-07,3.55322973273166e-05,6.99585980106955,"O60443",21,-16.4384066666767,1.85117988105738e-08,1.37982320384314e-06,0.845330041576133,"Up in CTRL",5.86017655600031,"GSDME","Gasdermin-E","O60443"
-0.508258483106061,20.5421381096901,-15.018746953399,4.2306899640418e-07,3.07653710433918e-05,7.21827893653858,"Q9HD45",15,-16.3505952205866,1.94764863182532e-08,1.43380602365116e-06,0.508258483106061,"Up in CTRL",5.84350959940474,"TM9SF3","Transmembrane 9 superfamily member 3","Q9HD45"
-0.649513285461566,20.1678086973916,-16.1289376259021,2.44428301244986e-07,2.55706308828746e-05,7.7824950779245,"Q92542",10,-16.3093642964296,1.99483899261449e-08,1.45063718450734e-06,0.649513285461566,"Up in CTRL",5.83844119436402,"NCSTN","Nicastrin","Q92542"
1.45158524136933,18.4069375652429,15.8652306834843,2.77530920344646e-07,2.71699912153003e-05,7.65243684162531,"P12109",5,16.2263321808149,2.09373119105448e-08,1.50420711954914e-06,-1.45158524136933,"Up in HBV.myr",5.82269236009798,"COL6A1","Collagen alpha-1(VI) chain","P12109"
0.419960265562516,22.4511310227074,13.0039814842638,1.27158509017812e-06,5.68899652547446e-05,6.06950040755109,"P04424",41,16.1780551659422,2.15369754052286e-08,1.52886886120688e-06,-0.419960265562519,"Non-significant",5.81562976461823,"ASL","Argininosuccinate lyase","P04424"
-0.592437716025113,21.1640923424207,-14.6111682466043,5.22469807527224e-07,3.55322973273166e-05,6.99963634840684,"Q86V48",16,-16.1538286927449,2.18449895062596e-08,1.53249026383325e-06,0.592437716025113,"Up in CTRL",5.8146022759462,"LUZP1","Leucine zipper protein 1","Q86V48"
-0.556531790044904,18.8920729445915,-13.5284147226334,9.41137004096612e-07,4.8621397856643e-05,6.38565138989855,"P11717",45,-16.1242329668968,2.22278524768256e-08,1.53332169018599e-06,0.556531790044907,"Up in CTRL",5.81436672080364,"IGF2R","Cation-independent mannose-6-phosphate receptor","P11717"
-0.830572410960698,18.8928659529931,-14.5296391756257,5.45357462179942e-07,3.65389499660561e-05,6.95511339099504,"P43121",16,-16.1133019633807,2.23711197461313e-08,1.53332169018599e-06,0.830572410960698,"Up in CTRL",5.81436672080364,"MCAM","Cell surface glycoprotein MUC18","P43121"
0.558310004119654,22.4914111657802,13.4431588173575,9.87591222189538e-07,4.92599090275882e-05,6.33512912656354,"Q9UI17",52,16.0547705217612,2.31557268525707e-08,1.56906362752135e-06,-0.558310004119658,"Up in HBV.myr",5.80435944486358,"DMGDH","Dimethylglycine dehydrogenase, mitochondrial","Q9UI17"
-0.422081978949517,22.0065246760304,-12.7554878750054,1.47222855766606e-06,6.18183768161986e-05,5.91508489654047,"Q07065",54,-15.9666853675963,2.43940766000807e-08,1.6344031322054e-06,0.422081978949521,"Non-significant",5.7866408140835,"CKAP4","Cytoskeleton-associated protein 4","Q07065"
-0.579916631443439,19.5122111463377,-15.0537374003214,4.15577678494105e-07,3.07653710433918e-05,7.23674963935203,"Q99805",12,-15.7868576973315,2.71543418305278e-08,1.79912600372708e-06,0.579916631443435,"Up in CTRL",5.74493841930756,"TM9SF2","Transmembrane 9 superfamily member 2","Q99805"
-0.909270427163893,18.3605348828244,-14.1047723322354,6.84420608494434e-07,4.24273830603784e-05,6.71869300499461,"P17301",17,-15.7004963252099,2.86004474215525e-08,1.85802929393054e-06,0.909270427163886,"Up in CTRL",5.73094744314534,"ITGA2","Integrin alpha-2","P17301"
0.627971669457526,22.6627665536064,13.8411375321836,7.90556627946878e-07,4.52047633013864e-05,6.56816400518326,"Q96DG6",21,15.6966634604283,2.86665596246201e-08,1.85802929393054e-06,-0.627971669457519,"Up in HBV.myr",5.73094744314534,"CMBL","Carboxymethylenebutenolidase homolog","Q96DG6"
1.40330571281566,21.0727203928613,15.7958624505211,2.87055080758665e-07,2.71699912153003e-05,7.61782649147254,"P02654",4,15.4817219629659,3.26569553726735e-08,2.09390779448658e-06,-1.40330571281566,"Up in HBV.myr",5.67904244645247,"APOC1","Apolipoprotein C-I","P02654"
