"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.97982001304625,13.5360733270645,-23.2566209902435,2.16739295333141e-08,6.51341719382631e-06,10.228455302903,"K2C7_HUMAN",37,-26.145355417336,2.88076821386447e-09,9.34982131491852e-07,0.134176969528198,"Non-significant",6.02919668888004,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
0.913776636123618,14.0283659696579,23.8005653167309,1.81914242482012e-08,5.67712370576557e-06,10.3980847040271,"AL8A1_HUMAN",26,26.011489981187,3.00476278821439e-09,9.37717125521984e-07,0.0174686908721906,"Non-significant",6.02792815240215,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
-0.747498035430899,11.9634611606598,-21.9762346982291,3.3271599271456e-08,8.26957650870779e-06,9.80895665297161,"TFR1_HUMAN",34,-25.5757166982943,3.45169967935582e-09,9.71789546380136e-07,-0.699509620666525,"Up in BDM",6.01242777698925,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
0.545021295547475,15.8877571821213,18.2383498750283,1.35707964555802e-07,1.59584699189243e-05,8.39429211477343,"AOXA_HUMAN",91,25.5721976928345,3.45559941629498e-09,9.71789546380136e-07,-0.199473142623908,"Non-significant",6.01242777698925,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.880705118179293,10.2784847021103,-24.2492487767942,1.57900837346199e-08,5.25513600927525e-06,10.5343765158935,"DREB_HUMAN",21,-25.5563316546942,3.47324338735814e-09,9.71789546380136e-07,-0.0388381481170743,"Non-significant",6.01242777698925,"DBN1","Drebrin","DREB_HUMAN"
0.795393943786625,18.2843689918518,21.4793627821185,3.95514048051668e-08,8.26957650870779e-06,9.63803458430063,"ADH1G_HUMAN",33,24.4270569035815,5.03166085189079e-09,1.36089653840806e-06,-0.0541238784790004,"Non-significant",5.86617489059859,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
0.822884321212751,11.0262888669968,21.7869071781414,3.5521300727771e-08,8.26957650870779e-06,9.74438643957835,"ACO12_HUMAN",27,23.9977983758604,5.81853159630356e-09,1.52295372169055e-06,0.0983686447143501,"Non-significant",5.81731329345962,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.703634023666375,12.3421224355697,19.8859421900805,7.0771975074781e-08,1.17095932181684e-05,9.05621716805177,"XDH_HUMAN",47,23.8336147853678,6.15516976753897e-09,1.5607202341816e-06,-0.0606615543365496,"Non-significant",5.80667493911585,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
0.686777830123898,15.2769283056259,22.7265087431215,2.58084515513468e-08,7.47892056741528e-06,10.0583116140044,"KHK_HUMAN",20,23.7161382113349,6.40941772650612e-09,1.57593986160214e-06,-0.58238458633425,"Up in BDM",5.8024603593545,"KHK","Ketohexokinase","KHK_HUMAN"
0.781530380248995,17.8116984367371,21.4137249090589,4.04768886687497e-08,8.26957650870779e-06,9.61509804216397,"LDHA_HUMAN",24,23.1857002806904,7.71366300365247e-09,1.79230596761744e-06,0.340071678161598,"Non-significant",5.7465878491911,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-1.34503674507141,8.47239601612091,-22.2650356701789,3.01428379134454e-08,7.88964473644181e-06,9.90615796958884,"CNTN1_HUMAN",20,-23.1792803028021,7.7311694437528e-09,1.79230596761744e-06,0.117403984069824,"Non-significant",5.7465878491911,"CNTN1","Contactin-1","CNTN1_HUMAN"
0.772093534469567,13.9575284719467,21.5018696480848,3.92395777882625e-08,8.26957650870779e-06,9.64587994263003,"CGL_HUMAN",22,22.8980945177382,8.54335409833035e-09,1.89411879973588e-06,-0.628955602645872,"Up in BDM",5.72259278538992,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
-0.713773250579875,12.9501833915711,-21.3914581932011,4.07963779163603e-08,8.26957650870779e-06,9.60729789072978,"MFGM_HUMAN",22,-22.8675385996815,8.63721907693217e-09,1.89411879973588e-06,-0.213202238082884,"Non-significant",5.72259278538992,"MFGE8","Lactadherin","MFGM_HUMAN"
0.554265975952172,14.8162970542908,19.9906889029368,6.80233361022598e-08,1.14987781069528e-05,9.09613353930904,"GPDA_HUMAN",25,22.6624019112891,9.29808279724182e-09,1.98538536360053e-06,0.356135606765775,"Non-significant",5.70215518409393,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","GPDA_HUMAN"
0.509889364242555,16.1154786348343,16.1045613708009,3.44825295276011e-07,2.88444582048407e-05,7.42903005193907,"FAS_HUMAN",149,22.326561870494,1.05057448921645e-08,2.18573369371853e-06,-0.310738563537651,"Non-significant",5.66040275290502,"FASN","Fatty acid synthase","FAS_HUMAN"
1.00146198272702,13.7471635341644,22.4327792631182,2.84787185277624e-08,7.88964473644181e-06,9.96190987053544,"NDRG1_HUMAN",15,22.1367861269279,1.12651839264261e-08,2.20702835686236e-06,-0.0722730159759486,"Non-significant",5.65619208679769,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.673939228057844,16.6122605800629,20.24689284649,6.17936594904128e-08,1.08156919150708e-05,9.19274052411879,"GSTM1_HUMAN",24,22.1095574174881,1.13791019130795e-08,2.20702835686236e-06,0.144715547561624,"Non-significant",5.65619208679769,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
-0.913083314895626,11.0771309137344,-20.9121292091643,4.84141703023458e-08,9.13564134495893e-06,9.43698286314955,"CCN1_HUMAN",22,-22.0988845943047,1.14241053719767e-08,2.20702835686236e-06,0.180874109268174,"Non-significant",5.65619208679769,"CCN1","CCN family member 1","CCN1_HUMAN"
-3.208247423172,7.82462179660797,-20.996446626276,4.69650340533756e-08,9.07319729307357e-06,9.46727941185821,"FETA_HUMAN",27,-21.9137754004763,1.22371949441879e-08,2.27442740867778e-06,-0.171241521835301,"Non-significant",5.64312791968862,"AFP","Alpha-fetoprotein","FETA_HUMAN"
-0.5775194168091,11.6980702877045,-18.5662433631046,1.18693770939167e-07,1.50481446468813e-05,8.53135986019394,"S12A7_HUMAN",32,-21.8927447729559,1.23335969906116e-08,2.27442740867778e-06,0.342888593673704,"Non-significant",5.64312791968862,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
-0.78740859031678,12.757398724556,-20.5125556755061,5.60048357782498e-08,1.032780085238e-05,9.29140428209632,"PAI1_HUMAN",22,-21.7792523354869,1.28687213369822e-08,2.28569837407122e-06,0.104122161865201,"Non-significant",5.64098108064207,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.501775264740026,15.0232923030853,15.9571662357249,3.69344286754533e-07,3.05801994155743e-05,7.35722693110052,"GDE_HUMAN",104,21.7608089627065,1.29581125471131e-08,2.28569837407122e-06,-0.0536847114563006,"Non-significant",5.64098108064207,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
0.592860221862772,16.9222846031189,19.2782714360825,8.94176879708698e-08,1.39525984653007e-05,8.81970393961084,"ADH4_HUMAN",25,21.4808268630842,1.44040871924021e-08,2.48669709530107e-06,-0.039802551269533,"Non-significant",5.60437711294117,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
0.717758178710948,13.9631497859955,26.5371128411559,7.96575279474806e-09,3.36996481296487e-06,11.1822841330104,"PGDH_HUMAN",12,21.257361755056,1.56882131108645e-08,2.65196169128239e-06,-0.0200278759002739,"Non-significant",5.57643275379096,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN"
0.734226942062371,16.02066385746,19.6807073698572,7.65286227527736e-08,1.21755538238432e-05,8.97728942315623,"AK1C4_HUMAN",23,21.1021602422171,1.66553737648345e-08,2.75799393322178e-06,-0.282092571258501,"Non-significant",5.55940669347968,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4_HUMAN"
-0.408362150192277,11.9391711950302,-15.0524007283205,5.70785887446232e-07,4.15137890059451e-05,6.900236839165,"MDR1_HUMAN",52,-21.0200741541071,1.71937455358827e-08,2.77772018775727e-06,-3.62396240216611e-05,"Non-significant",5.55631150483075,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.737371444702152,16.927086353302,19.1232393718433,9.50229925372972e-08,1.45474822914647e-05,8.75797674119574,"ARGI1_HUMAN",26,20.8903643327989,1.80846021497538e-08,2.77772018775727e-06,-0.175405502319325,"Non-significant",5.55631150483075,"ARG1","Arginase-1","ARGI1_HUMAN"
0.753934383392323,17.5184109210968,18.7620011465241,1.096892102164e-07,1.50481446468813e-05,8.61188284587597,"BHMT1_HUMAN",31,20.8836045743753,1.8132424445128e-08,2.77772018775727e-06,-0.0822894573211688,"Non-significant",5.55631150483075,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
0.750998258590695,11.3012984991074,19.8348958650317,7.21567242923859e-08,1.17095932181684e-05,9.03667536193037,"VTDB_HUMAN",21,20.8819930078544,1.81438464322326e-08,2.77772018775727e-06,-0.131328344345075,"Non-significant",5.55631150483075,"GC","Vitamin D-binding protein","VTDB_HUMAN"
1.14184188842776,9.96850585937502,24.1690718536105,1.61915701542866e-08,5.25513600927525e-06,10.5102572912615,"TTC36_HUMAN",9,20.7638286285404,1.90036830627215e-08,2.85547934020226e-06,-0.412355422973624,"Non-significant",5.54432097766997,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
-0.970744848251346,8.90043985843658,-18.5997916353828,1.17093097953421e-07,1.50481446468813e-05,8.54522827891146,"MAP1B_HUMAN",55,-20.6696388686376,1.97217608643558e-08,2.9094334783862e-06,0.0863947868347008,"Non-significant",5.53619156811486,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
-1.34040188789367,10.3240123987198,-25.0002924290266,1.25289852288141e-08,4.62091755211806e-06,10.7554855667071,"FMOD_HUMAN",7,-20.620683149716,2.01069358593843e-08,2.9094334783862e-06,-0.232382059097295,"Non-significant",5.53619156811486,"FMOD","Fibromodulin","FMOD_HUMAN"
-0.59151315689085,10.5470192432404,-18.7025035079947,1.12341816564439e-07,1.50481446468813e-05,8.58751107315696,"GLSK_HUMAN",24,-20.5361181610392,2.07922587071562e-08,2.9094334783862e-06,-0.279768943786616,"Non-significant",5.53619156811486,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
-0.562126636505152,11.6722049713135,-17.3354794465022,1.98673007519494e-07,2.04054782659895e-05,8.0020087068376,"BMP1_HUMAN",35,-20.5355397872739,2.07970349699778e-08,2.9094334783862e-06,0.0682771205902259,"Non-significant",5.53619156811486,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
-0.58238458633425,11.6175391674042,-18.9958432132792,9.99267553944533e-08,1.48762874930259e-05,8.70681935909304,"5NTD_HUMAN",22,-20.4124821554019,2.18417289997522e-08,3.00379303566084e-06,0.443375825881974,"Non-significant",5.52232999396045,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.578881025314328,14.9516800642013,17.6140671694733,1.76278171096203e-07,1.88168954093165e-05,8.1254501130446,"CBS_HUMAN",31,20.3495559645289,2.2398524366591e-08,3.02902711184198e-06,0.400523424148551,"Non-significant",5.51869683942031,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
0.504164457321149,13.4651769399643,18.3969113907975,1.2715920195294e-07,1.53995487260621e-05,8.46092161679739,"GALE_HUMAN",23,20.273124661063,2.30962798346662e-08,3.03388675880352e-06,0.319695949554442,"Non-significant",5.51800063348488,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN"
-1.05067133903505,11.1606763601303,-18.6394674586988,1.15231398363868e-07,1.50481446468813e-05,8.56159294103283,"TRFM_HUMAN",39,-20.2638839247344,2.31822749625115e-08,3.03388675880352e-06,0.154307126998898,"Non-significant",5.51800063348488,"MELTF","Melanotransferrin","TRFM_HUMAN"
0.644477367401098,11.4212691783905,18.8652800019247,1.05250707884697e-07,1.50481446468813e-05,8.65397905773405,"DDC_HUMAN",22,20.1410907971485,2.43596568777002e-08,3.08962997228544e-06,0.0780546665191757,"Non-significant",5.51009353048369,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.5973913669586,14.0853401422501,18.0709769165364,1.45442089175791e-07,1.66213677686249e-05,8.32324400167802,"DPYS_HUMAN",26,20.1172112217954,2.45963062414985e-08,3.08962997228544e-06,0.279418468475376,"Non-significant",5.51009353048369,"DPYS","Dihydropyrimidinase","DPYS_HUMAN"
-0.507005453109754,12.8336547613144,-17.0736588103387,2.22682083564841e-07,2.1630306551453e-05,7.88396759243508,"GALT2_HUMAN",30,-20.1017850148087,2.4750548212787e-08,3.08962997228544e-06,-0.154608964920044,"Non-significant",5.51009353048369,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN"
0.6571018695831,11.4039522409439,18.9729587627149,1.00837541547501e-07,1.48762874930259e-05,8.69758800467929,"PHKG2_HUMAN",21,20.0220481660587,2.55652577622404e-08,3.14297729519422e-06,-0.0921001434325994,"Non-significant",5.50265875630583,"PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform","PHKG2_HUMAN"
-0.812914371490498,11.2572829723358,-18.7048391548924,1.12236331228134e-07,1.50481446468813e-05,8.58846948663626,"SCMC1_HUMAN",23,-19.8930408980479,2.69476796425962e-08,3.25549282285038e-06,-0.0475912094116495,"Non-significant",5.48738325777367,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
0.602816820144675,13.2331360578537,20.2163036458791,6.25025020588521e-08,1.08156919150708e-05,9.18128205289538,"ASPDH_HUMAN",17,19.8628711979171,2.72829075614772e-08,3.25549282285038e-06,0.225431919097925,"Non-significant",5.48738325777367,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN"
-0.856067657470673,14.2164661884308,-20.2100118901445,6.26494355445311e-08,1.08156919150708e-05,9.17892267852442,"IL18_HUMAN",14,-19.4823912103311,3.19364312529775e-08,3.75553917661826e-06,0.245176792144775,"Non-significant",5.425327703235,"IL18","Interleukin-18","IL18_HUMAN"
-0.738187551498399,11.0945814847946,-17.3580629994986,1.96742751549717e-07,2.04054782659895e-05,8.01209753134074,"ITA7_HUMAN",33,-19.2902393553276,3.46192463225447e-08,3.94450542779479e-06,-0.0701835155487078,"Non-significant",5.4040074419969,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
0.715276002883879,15.8260725736618,17.1493404769677,2.15421630933727e-07,2.15793964616823e-05,7.91829368911747,"FTCD_HUMAN",36,19.2665429479241,3.4967203932666e-08,3.94450542779479e-06,-0.0370950698852504,"Non-significant",5.4040074419969,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.941025018692002,11.7898403406143,26.5859314554249,7.85531042823562e-09,3.36996481296487e-06,11.1953082319337,"ANGL8_HUMAN",8,19.2642031147494,3.50017735766853e-08,3.94450542779479e-06,0.0685666799545306,"Non-significant",5.4040074419969,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
0.652908802032497,15.4340941905975,18.6509361012502,1.14699494191734e-07,1.50481446468813e-05,8.56631587810922,"ADH6_HUMAN",19,19.1961005795224,3.60248848269781e-08,3.96178319986672e-06,-0.0349140167236754,"Non-significant",5.4021092939862,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN"
0.627430677413926,11.4596465826035,16.3329574375939,3.10370462078908e-07,2.70789884871856e-05,7.53889585562572,"KPBB_HUMAN",49,19.1724560747145,3.63878840625696e-08,3.96178319986672e-06,0.203376531600952,"Non-significant",5.4021092939862,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-1.09717953205108,7.61431473493576,-17.9943900139064,1.50156999966831e-07,1.66900533935735e-05,8.29048521794019,"FAT4_HUMAN",28,-19.1574821149522,3.66198841496185e-08,3.96178319986672e-06,-0.624079585075378,"Up in BDM",5.4021092939862,"FAT4","Protocadherin Fat 4","FAT4_HUMAN"
-0.417905569076545,15.544263958931,-15.0661385704118,5.66922307732448e-07,4.15137890059451e-05,6.9073926718226,"SQOR_HUMAN",36,-19.0413882322612,3.84757595976607e-08,4.10779359704499e-06,-0.0219666957855207,"Non-significant",5.38639138637866,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
-1.0043261051178,10.9747205972672,-21.3237071736667,4.17861272931993e-08,8.26957650870779e-06,9.58350408107617,"GSTP1_HUMAN",10,-18.9481593206097,4.00423877870345e-08,4.21953161693504e-06,0.21028459072113,"Non-significant",5.37473575459995,"GSTP1","Glutathione S-transferase P","GSTP1_HUMAN"
0.663519859313981,10.2739610671997,18.3386041417148,1.30230155398885e-07,1.55395217780376e-05,8.43649624665038,"DEMA_HUMAN",19,18.8873439537514,4.11027304866846e-08,4.27573788678153e-06,-0.709462285041806,"Up in BDM",5.36898892596408,"DMTN","Dematin","DEMA_HUMAN"
-0.319303035736098,14.4935312271118,-11.9251589836582,3.18792576187708e-06,0.000126179656740832,5.06654781792827,"IQGA1_HUMAN",91,-18.700967757287,4.45528884066086e-08,4.49583741956401e-06,0.543999671936065,"Up in B2",5.34718940230173,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
-0.663770914077773,11.5693837404251,-18.1424378138944,1.41192838224785e-07,1.63662669907986e-05,8.35366911565494,"PRS23_HUMAN",19,-18.6893685371562,4.47780801458719e-08,4.49583741956401e-06,0.232822656631468,"Non-significant",5.34718940230173,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.50827860832212,13.9936884641647,-14.3297551134104,8.22837390598398e-07,5.01992675738e-05,6.51378977077952,"APOB_HUMAN",239,-18.6840991359855,4.48808024383393e-08,4.49583741956401e-06,-0.188276767730724,"Non-significant",5.34718940230173,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.718290567398046,14.3008199930191,17.0609590416843,2.23927255400795e-07,2.1630306551453e-05,7.87819099368462,"SERA_HUMAN",27,18.5738350441714,4.70919055558985e-08,4.65980148390928e-06,0.0402960777282484,"Non-significant",5.33163258465747,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.970533370971674,8.0526065826416,-16.7046345844634,2.62279047370246e-07,2.49330115650704e-05,7.71415032633491,"MYOF_HUMAN",76,-18.4532006912444,4.96515310005289e-08,4.85388581371435e-06,-0.171362638473525,"Non-significant",5.31391044453829,"MYOF","Myoferlin","MYOF_HUMAN"
0.410967350006121,12.5194485187531,13.5584864256773,1.23973862848897e-06,6.48983176229644e-05,6.07828511124577,"OPLA_HUMAN",65,18.1251602489369,5.7434674371353e-08,5.54791604582331e-06,0.3176612854004,"Non-significant",5.25587011953667,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
0.5967047214508,15.4531222581863,15.3543899621809,4.92277369361232e-07,3.75120125346255e-05,7.05596076486196,"TRFE_HUMAN",51,18.0230863081127,6.01278785432534e-08,5.73973654705833e-06,-0.286967754364015,"Non-significant",5.2411080411882,"TF","Serotransferrin","TRFE_HUMAN"
0.460940122604399,10.415532708168,14.9911509205911,5.88376353917142e-07,4.15137890059451e-05,6.86824835230389,"IFIT1_HUMAN",34,17.9595139361171,6.18764355929775e-08,5.81295795984812e-06,-0.171881437301625,"Non-significant",5.2356028179127,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.962062120437603,10.6878210306167,-18.4306519938356,1.25419481545673e-07,1.53995487260621e-05,8.4750156651702,"MTAP2_HUMAN",13,-17.9434312776689,6.23277474127171e-08,5.81295795984812e-06,-0.112663507461525,"Non-significant",5.2356028179127,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
