"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.7738451957703,14.6761589050293,-51.1468149908567,9.46636259798774e-11,3.33956809217707e-08,15.6876084508048,"FIBB_HUMAN",38,-58.2406544630782,8.38928376950009e-12,2.72282594022895e-09,0.0164140462875402,"Non-significant",8.56498012054554,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
-1.2204411029816,11.4345871210098,-52.5722536251058,7.71940843924554e-11,2.84705818527447e-08,15.8882993508214,"ANXA3_HUMAN",21,-55.9686260504537,1.15258501936937e-11,3.59695186429349e-09,-0.147884488105777,"Non-significant",8.44406537402792,"ANXA3","Annexin A3","ANXA3_HUMAN"
1.32132959365843,14.758446931839,50.5905481240742,1.02665965740034e-10,3.47096519172766e-08,15.6073770267464,"GBP1_HUMAN",22,54.436837809204,1.43833396407933e-11,4.32245992019988e-09,-0.487074136734027,"Non-significant",8.36426902500991,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.14482975006107,12.2375390529633,45.4029766646284,2.29077527839974e-10,6.14195763971853e-08,14.8025031074944,"PURA1_HUMAN",29,53.6071329926187,1.62588899940156e-11,4.71159405040867e-09,-0.21865344047545,"Non-significant",8.32683213529699,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
1.43697047233583,11.6725767850876,47.4520181078635,1.65118120846496e-10,4.96210530573506e-08,15.1332415030881,"E2AK2_HUMAN",23,51.1165914952904,2.37652962927327e-11,6.64936600411148e-09,-0.141802310943598,"Non-significant",8.17721976131975,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
-3.70770931243898,10.9335331916809,-48.0104133120483,1.51392414443644e-10,4.72460788767589e-08,15.2203722216095,"TSP4_HUMAN",21,-49.9003268060756,2.87988895378551e-11,7.78913965700521e-09,1.17859911918643,"Up in D",8.10851050931711,"THBS4","Thrombospondin-4","TSP4_HUMAN"
1.17859911918643,11.8194533586502,45.2558854475606,2.3465699634123e-10,6.14195763971853e-08,14.77807008437,"5NT3A_HUMAN",23,49.4449744418934,3.09836771672833e-11,7.88069942476456e-09,0.13350462913513,"Non-significant",8.10343523646528,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
0.948296546936049,16.0428338050842,38.6767070731266,7.51796665029019e-10,1.56412260001166e-07,13.5777966898341,"AMPL_HUMAN",38,49.4257551562865,3.10799089958671e-11,7.88069942476456e-09,-0.119013547897325,"Non-significant",8.10343523646528,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
2.00098037719728,11.3670153617859,44.8603178805275,2.5044212983633e-10,6.35027325466245e-08,14.7118875990523,"STAT2_HUMAN",35,48.9095578970914,3.37946580647429e-11,8.19743366154406e-09,-0.093823909759525,"Non-significant",8.08632208921083,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
1.59331846237183,10.9609203338623,48.9749202422604,1.30622144425454e-10,4.23947231947254e-08,15.3679845891311,"T23O_HUMAN",17,48.7435366872993,3.47237080393351e-11,8.19743366154406e-09,0.319158792495724,"Non-significant",8.08632208921083,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-1.94182538986205,14.9081900119781,-44.0713570833944,2.85658379709776e-10,6.8171532146033e-08,14.5777770997516,"FIBA_HUMAN",43,-48.6156313178436,3.54590674077768e-11,8.19743366154406e-09,0.182589054107675,"Non-significant",8.08632208921083,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
0.750869989395124,15.4486550092697,34.5474641861535,1.73418893860637e-09,2.50572013437811e-07,12.6973472443756,"TKFC_HUMAN",40,48.4612329935376,3.63701764623597e-11,8.19743366154406e-09,-0.175765514373778,"Non-significant",8.08632208921083,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-1.07846403121947,14.6921486854553,-45.4256606279843,2.28230539854033e-10,6.14195763971853e-08,14.8062626291184,"VNN1_HUMAN",18,-44.9849101166164,6.58437217801908e-11,1.41169140796685e-08,-0.214173793792725,"Non-significant",7.8502602285422,"VNN1","Pantetheinase","VNN1_HUMAN"
-0.969540357589725,13.7630575895309,-33.4698465190414,2.19231583777976e-09,2.96474178462416e-07,12.4480452207785,"APOB_HUMAN",239,-44.9618651509727,6.61132283740946e-11,1.41169140796685e-08,-0.301939725875849,"Non-significant",7.8502602285422,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.748934507370002,11.9184492826462,32.4593682891647,2.75013305214547e-09,3.43301224386282e-07,12.2060728466517,"DTX3L_HUMAN",43,44.3607826917591,7.36005689869423e-11,1.53126927374372e-08,-0.366613388061552,"Non-significant",7.81494843188952,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN"
1.30191040039062,11.1630299091339,37.6434075323699,9.18757112638985e-10,1.77495124094113e-07,13.3678219714627,"DPYD_HUMAN",55,44.0903914460409,7.72761101294301e-11,1.56754589397549e-08,0.0759928226471018,"Non-significant",7.8047797352127,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.922239065170276,10.9677151441574,32.1989175164778,2.91890567654281e-09,3.53492547156244e-07,12.142359447154,"RN213_HUMAN",232,43.5662334937208,8.50044485339408e-11,1.68225876927901e-08,0.119481086730948,"Non-significant",7.77410719912903,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
0.704800605773947,11.6885685920715,30.0370631557663,4.87811784949294e-09,5.20803266194549e-07,11.5907451038507,"DSRAD_HUMAN",59,43.3460737648246,8.85068355656021e-11,1.70986777090308e-08,0.183147192001323,"Non-significant",7.76703747357718,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
-1.82189869880677,15.2110899686813,-39.8869611323978,5.98370490034185e-10,1.30904936709927e-07,13.815698488095,"FIBG_HUMAN",29,-42.8820084940353,9.64339019098435e-11,1.81968530254993e-08,-0.234084844589251,"Non-significant",7.74000371266513,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
2.26083850860597,12.8562722206116,44.2289763014066,2.78195945178428e-10,6.8171532146033e-08,14.6047976591996,"UB2L6_HUMAN",12,42.5831082073718,1.0196154591847e-10,1.88026359905106e-08,0.187766790390015,"Non-significant",7.72578126159359,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","UB2L6_HUMAN"
1.05333852767942,11.592004776001,35.1797219425211,1.51640915589603e-09,2.36618151748854e-07,12.8396208358831,"UBA7_HUMAN",43,42.1782128159034,1.1002652596988e-10,1.98390051493246e-08,-0.1945745944977,"Non-significant",7.70248010985278,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
-1.06969571113588,13.4911354780197,-35.2118160330037,1.50621074203776e-09,2.36618151748854e-07,12.8467664369058,"K2C7_HUMAN",37,-41.269615029251,1.30872340821521e-10,2.30847429005614e-08,-0.0994760990143,"Non-significant",7.63667495791116,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
1.0914626121521,12.040905714035,36.5377808149773,1.14567303015441e-09,1.98046144149483e-07,13.1357599786616,"ATTY_HUMAN",28,41.1366847610912,1.34279459452304e-10,2.31817773190638e-08,-0.0391044616699237,"Non-significant",7.63485327025889,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
-1.34417724609375,10.6929187774658,-36.566819183167,1.1389547723426e-09,1.98046144149483e-07,13.1419560857673,"TRFL_HUMAN",33,-40.6835560932233,1.46665460171857e-10,2.47925738298843e-08,-0.208266735076924,"Non-significant",7.60567838480571,"LTF","Lactotransferrin","TRFL_HUMAN"
0.973958730697673,15.1309586763382,34.9331731483358,1.59741769812884e-09,2.44555607596555e-07,12.7844835500685,"TYPH_HUMAN",30,40.4684649976316,1.52990721501653e-10,2.53340145768248e-08,-0.3880350589752,"Non-significant",7.59629598390027,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
-1.04091119766232,11.8167545795441,-34.3969534773089,1.79112358631908e-09,2.50572013437811e-07,12.6630504519005,"TFR1_HUMAN",34,-39.89808817953,1.71302380813741e-10,2.7289076476085e-08,0.0906338691711408,"Non-significant",7.56401116158649,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.824699163436897,11.3900729417801,-30.8195014926751,4.03416980571826e-09,4.48400737035588e-07,11.7952379929263,"CBPD_HUMAN",54,-39.8916217505999,1.715236505152e-10,2.7289076476085e-08,-0.1887695789337,"Non-significant",7.56401116158649,"CPD","Carboxypeptidase D","CBPD_HUMAN"
0.966008663177476,11.3490979671478,35.7910784454045,1.33487367957345e-09,2.25649271584562e-07,12.9744960275303,"TAP1_HUMAN",24,39.4554083362091,1.87219605369292e-10,2.91902150925882e-08,-0.0941903591156006,"Non-significant",7.53476270483453,"TAP1","Antigen peptide transporter 1","TAP1_HUMAN"
1.68307852745055,11.2987734079361,38.4983038311744,7.77987557148232e-10,1.57814775967519e-07,13.5420050231696,"APOL3_HUMAN",18,39.3650762101227,1.90668153796793e-10,2.91902150925882e-08,0.0132126808166753,"Non-significant",7.53476270483453,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
-1.60795855522155,11.8546220064163,-36.6012891277408,1.13103778179753e-09,1.98046144149483e-07,13.149303952062,"K1C19_HUMAN",26,-39.1079756838429,2.00880744098813e-10,3.01841918077365e-08,-0.342677116394025,"Non-significant",7.52022044804106,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.825146436691258,10.3062640428543,-36.5350913422611,1.14629753103931e-09,1.98046144149483e-07,13.1351858267907,"DREB_HUMAN",21,-38.9549390129526,2.07251040382717e-10,3.0575180757552e-08,0.127254247665375,"Non-significant",7.51463096677654,"DBN1","Drebrin","DREB_HUMAN"
-3.57030630111693,9.37676548957824,-38.2733410146079,8.12501049992849e-10,1.60795939503463e-07,13.4966008389096,"AMY1B_HUMAN",12,-38.7673816350271,2.15370224525221e-10,3.1205607174958e-08,-0.381706953048706,"Non-significant",7.50576736282934,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
-1.61939549446107,14.886657834053,-34.4057023517318,1.78775667347569e-09,2.50572013437811e-07,12.6650486238809,"FINC_HUMAN",120,-38.5425932808453,2.25576114641462e-10,3.21109577929969e-08,-0.214458942413327,"Non-significant",7.49334674027561,"FN1","Fibronectin","FINC_HUMAN"
0.634065866470348,14.729007601738,27.4219465632268,9.55458870913393e-09,8.91102675700146e-07,10.8631657866447,"ACOHC_HUMAN",48,38.4150907291404,2.31606090318759e-10,3.24008933939036e-08,-0.0102446079254239,"Non-significant",7.48944301477199,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
1.47333812713626,10.8500065803528,34.7466062302536,1.66198438764864e-09,2.45188024025111e-07,12.7424706005579,"PCKGC_HUMAN",35,38.0976544343119,2.47421767127653e-10,3.40267833639623e-08,0.310906648635875,"Non-significant",7.46817910389593,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
1.18555855751036,10.418751835823,33.1583774622492,2.34926943215645e-09,3.1249134709045e-07,12.3743284006864,"PAR10_HUMAN",43,37.8940910876538,2.58201952590519e-10,3.49175107219912e-08,0.160977363586426,"Non-significant",7.45695672482436,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
-1.54607772827148,9.72133564949036,-33.8929182163245,1.99780362929479e-09,2.74748790645727e-07,12.5469688948558,"PTPRF_HUMAN",57,-37.5976805217677,2.74856448127083e-10,3.58282297117e-08,0.505606889724733,"Up in D",7.44577464998164,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.852119207382227,11.5271326303482,31.029179262462,3.83704693715865e-09,4.38504209128243e-07,11.8490816014812,"PARP9_HUMAN",37,37.5518003815951,2.77540733861553e-10,3.58282297117e-08,0.194668054580699,"Non-significant",7.44577464998164,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","PARP9_HUMAN"
-1.07050871849063,10.9627891778946,-35.2361711321805,1.49852339934947e-09,2.36618151748854e-07,12.852184123907,"ANGL3_HUMAN",22,-37.5408932798673,2.78183198402403e-10,3.58282297117e-08,0.12615251541135,"Non-significant",7.44577464998164,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.977723598480225,11.9565365314484,34.7801134687404,1.65017345454947e-09,2.45188024025111e-07,12.7500346108927,"TAP2_HUMAN",22,37.2293620421277,2.9725874819644e-10,3.76868356697799e-08,0.227847576141375,"Non-significant",7.42381032603794,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
0.796405553817774,10.3320654630661,27.681059073624,8.91431164658884e-09,8.41054938376998e-07,10.9384985419672,"SYNE2_HUMAN",160,36.9615189116591,3.14840362302135e-10,3.93017646110696e-08,-0.132607221603392,"Non-significant",7.40558794978626,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-0.483073711395303,12.530035495758,-21.5735145599662,5.57955106489909e-08,3.07976036330553e-06,8.93020445970583,"MPRI_HUMAN",111,-36.5307666737196,3.45623020956197e-10,4.24906847278573e-08,-0.0881760120391757,"Non-significant",7.37170627029589,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
3.71647143363954,9.86870539188386,39.7565861471848,6.13062311434218e-10,1.30904936709927e-07,13.790472927791,"NUA4L_HUMAN",5,36.4556373647482,3.51331386035062e-10,4.25478039744551e-08,-0.0572822093963996,"Non-significant",7.37112285030062,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.940422058105426,17.8911442756653,32.7853948773779,2.55424233457988e-09,3.23830035980955e-07,12.285040782226,"LDHA_HUMAN",24,35.875346816905,3.99172453059581e-10,4.76306659430212e-08,0.120502948760976,"Non-significant",7.32211334640448,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
1.21746873855587,14.5578892230988,32.0586402451786,3.01465244873985e-09,3.57800183273254e-07,12.1078091043889,"CP2C8_HUMAN",33,35.4990346224955,4.34101441635147e-10,5.10478130061969e-08,0.342770099639878,"Non-significant",7.29202285925163,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
0.643677473068223,11.7008498907089,28.2100939223326,7.75236083902064e-09,7.81576347656236e-07,11.0900026067893,"UAP1_HUMAN",31,35.286749052101,4.55314358466329e-10,5.27774386370828e-08,-0.09228610992432,"Non-significant",7.2775516905232,"UAP1","UDP-N-acetylhexosamine pyrophosphorylase","UAP1_HUMAN"
1.2319164276123,15.9682908058167,32.0185474411008,3.0426685538396e-09,3.57800183273254e-07,12.0979037822603,"ALDOC_HUMAN",31,35.1937789288753,4.64969554531608e-10,5.31375065559079e-08,-0.00301933288574929,"Non-significant",7.27459882844318,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.404148340225177,12.5720492601395,-18.4968720196941,1.72023609535707e-07,6.87585993976712e-06,7.68426065032885,"LRP1_HUMAN",189,-34.9451065575382,4.91946033348507e-10,5.54395849248582e-08,-0.0583726167678824,"Non-significant",7.25618002993879,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.413630962371823,14.3094294071197,-19.4402929962356,1.19609772539793e-07,5.12508333597417e-06,8.08721815034563,"LPPRC_HUMAN",87,-34.6088733756346,5.3126356297871e-10,5.90503089042363e-08,-0.100155115127576,"Non-significant",7.22877782616132,"LRPPRC","Leucine-rich PPR motif-containing protein, mitochondrial","LPPRC_HUMAN"
-0.756637811660827,12.9287511110306,-31.6569339606774,3.3091403276234e-09,3.83576637404804e-07,12.007945415284,"MFGM_HUMAN",22,-34.3204636123441,5.67818419898752e-10,6.22605224197091e-08,0.28560733795166,"Non-significant",7.20578723953135,"MFGE8","Lactadherin","MFGM_HUMAN"
1.30323600769042,9.98082447052002,30.325598157889,4.54554575743949e-09,4.98412949673838e-07,11.6668193687858,"TDRD7_HUMAN",52,33.8393046528872,6.35274067076142e-10,6.87281837367442e-08,0.42585587501526,"Non-significant",7.16286513293558,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
-0.999319791793834,10.3431159257889,-30.945182023406,3.91467367625725e-09,4.41161975127102e-07,11.8275594078587,"GLSK_HUMAN",24,-33.4631253620008,6.94313021806982e-10,7.41270507755507e-08,0.0733954906463605,"Non-significant",7.13002327840765,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
-0.855082035064704,15.8947904109955,-29.182436335179,6.03694267922517e-09,6.27996832041449e-07,11.3607017394376,"APOE_HUMAN",29,-33.2022620477968,7.38874983795065e-10,7.78601508897812e-08,-0.140641689300537,"Non-significant",7.10868475897214,"APOE","Apolipoprotein E","APOE_HUMAN"
0.74395680427555,12.1215506792068,26.6444074534068,1.18117896864669e-08,1.01958363314885e-06,10.6324925641637,"PML_HUMAN",44,32.887058243477,7.97067603802572e-10,8.29154684263342e-08,-0.27434980869293,"Non-significant",7.08136444139747,"PML","Protein PML","PML_HUMAN"
-1.2989022731781,11.1799117326737,-32.3076370368058,2.84706697694259e-09,3.50016688650184e-07,12.1690237572887,"FSTL1_HUMAN",17,-32.601286905532,8.54309589610818e-10,8.77451646848377e-08,0.323967933654789,"Non-significant",7.05677680658353,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
0.376425504684422,14.9606174230575,17.6686855265867,2.40243341506997e-07,8.9010706529122e-06,7.3132828184669,"GDE_HUMAN",104,32.533491018175,8.68558654193449e-10,8.80935615015705e-08,0.020594120025633,"Non-significant",7.05505583173007,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
0.617878675460803,14.9711788892746,26.1424979885065,1.35888118940635e-08,1.1137335324084e-06,10.4797789191688,"CBS_HUMAN",31,32.2059301209994,9.41278027633805e-10,9.4290492792848e-08,-0.150591135025,"Non-significant",7.02553209449231,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
0.560263395309423,11.4260629415512,23.3668824871205,3.10414316435014e-08,2.08157170541629e-06,9.57562240731251,"KPBB_HUMAN",49,31.9599571682734,1.00039212631462e-09,9.89900208892293e-08,-0.0364985466003507,"Non-significant",7.00440858410126,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
0.496722459793077,15.8636077642441,20.8367042862915,7.19858188771132e-08,3.61922484166396e-06,8.64897331528022,"AOXA_HUMAN",91,31.5674886789966,1.10355886552736e-09,1.07882851022759e-07,-0.00407075881954988,"Non-significant",6.96704758495653,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
0.990634441375725,13.7417497634888,32.9840749347723,2.44264152070529e-09,3.1459671903179e-07,12.3327409973878,"NDRG1_HUMAN",15,31.1746726397525,1.21894687414194e-09,1.17744463533187e-07,0.185757637023928,"Non-significant",6.92905950469601,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.561458587646525,12.0341100692749,-23.6359161207899,2.85359561227758e-08,1.96220972864579e-06,9.66802505733903,"FPRP_HUMAN",40,-31.1188792145077,1.23641025179647e-09,1.18026268036195e-07,-0.749020457267762,"Up in BDM",6.92802132495166,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.798467397689826,11.5644150972366,26.9777015002264,1.07774554035206e-08,9.54404626492438e-07,10.7322330027461,"OGFR_HUMAN",31,31.0042622057325,1.27317489077179e-09,1.20122570508399e-07,0.358951330184949,"Non-significant",6.92037538288607,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
0.668447971343976,11.2022833824158,24.2154084435659,2.38795972575501e-08,1.72999153703358e-06,9.86341154544487,"KPB2_HUMAN",54,30.829059296881,1.33177233002279e-09,1.24206904434539e-07,0.0166857242584264,"Non-significant",6.90585426185286,"PHKA2","Phosphorylase b kinase regulatory subunit alpha, liver isoform","KPB2_HUMAN"
