"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.534878015518174,13.4187813997269,-11.682115446709,3.01461374086793e-06,0.00163070505956016,5.2408228351669,"ITIH2_HUMAN",47,-14.1281324155976,3.80350363216919e-07,0.000262567369005586,-0.0405690670013001,"Non-significant",3.58075924755868,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.527849912643452,11.0697737932205,-11.7160184261271,2.94994315294293e-06,0.00163070505956016,5.26049552322005,"MX1_HUMAN",43,-14.0919864568686,3.88317528724061e-07,0.000262567369005586,-0.175106287002524,"Non-significant",3.58075924755868,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.432112932205197,13.3671509027481,-9.95734658548833,9.85989306033232e-06,0.00347839879528419,4.1376852554722,"APOB_HUMAN",239,-13.8886579479993,4.3675086697368e-07,0.00027259973343265,-0.187745809555054,"Non-significant",3.56447457318508,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.726061820983878,11.7583067417145,12.0083676947547,2.4524943556081e-06,0.00163070505956016,5.4272165965321,"VTDB_HUMAN",21,12.6117732094776,9.4946327318613e-07,0.000547423875258231,-0.0305354595184752,"Non-significant",3.26167626526205,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.387310981750501,13.2905125617981,-9.02825223572635,2.01512958923019e-05,0.00547140562390082,3.44869770080325,"FAT1_HUMAN",153,-12.5118150142744,1.01199878344509e-06,0.000547423875258231,0.0527808666229301,"Non-significant",3.26167626526205,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-1.97118878364564,8.6328684091568,-11.1661902966133,4.22350479710194e-06,0.00214184487023032,4.93242440080031,"PGBM_HUMAN",106,-11.6828023003954,1.7497360246181e-06,0.000887334881484453,-0.0683028697967512,"Non-significant",3.05191244585798,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
-0.773892641067492,10.0268393754959,-10.3930009166026,7.19207376626874e-06,0.00307139402839498,4.43648538889374,"AGRIN_HUMAN",63,-11.4406776333588,2.06673852062421e-06,0.00098644213860852,-0.0290474891662562,"Non-significant",3.00592838392422,"AGRN","Agrin","AGRIN_HUMAN"
-0.348705291748027,11.6017081737518,-8.51220150469251,3.08035638838367e-05,0.00671931880348614,3.03258097293945,"MDR1_HUMAN",52,-10.9807510599471,2.86075824030524e-06,0.00128956624232426,0.297699928283674,"Non-significant",2.88955634415265,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.535629272460948,15.7657427787781,10.6289976590322,6.09145420983889e-06,0.00274589219214627,4.59236966809122,"BAAT_HUMAN",15,10.4718487758207,4.15840859234538e-06,0.0017758593325416,-0.0862971544265729,"Non-significant",2.75059143806217,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
0.407598733901997,15.9792312383652,8.73926963139642,2.54912511206923e-05,0.00646362536229055,3.21880141848332,"TKFC_HUMAN",40,10.2948899550105,4.75372433460311e-06,0.00191537716365378,0.0357882976531982,"Non-significant",2.71774569482052,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.464773416519177,16.0525811910629,-10.0760050666522,9.03737359856803e-06,0.00342605286600972,4.22052593003935,"STOM_HUMAN",17,-10.2133372604255,5.05947540381384e-06,0.00191537716365378,0.214438438415526,"Non-significant",2.71774569482052,"STOM","Stomatin","STOM_HUMAN"
-1.06029868125915,9.54710948467254,-9.57291032727084,1.31576425415587e-05,0.00444837964925864,3.86149458856154,"PTPRF_HUMAN",57,-10.1557859613694,5.28837945840648e-06,0.00191537716365378,0.00294256210327504,"Non-significant",2.71774569482052,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
1.02730584144592,8.38577520847321,10.804417901201,5.39527977726308e-06,0.0025751353007478,4.7056286098332,"PP13G_HUMAN",8,10.1217049564962,5.42934123293528e-06,0.00191537716365378,0.0159486532211277,"Non-significant",2.71774569482052,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
0.311718463897723,16.4486248493195,7.24730529000012,9.59705312646405e-05,0.0112855781258158,1.89678165419186,"FAS_HUMAN",149,10.0097093278722,5.92277518106831e-06,0.00200239157579951,-0.0324828624725235,"Non-significant",2.69845099050305,"FASN","Fatty acid synthase","FAS_HUMAN"
0.337330341339152,11.4432635307312,7.60920479183159,6.82908016190686e-05,0.00930599633737964,2.23978688001824,"CGNL1_HUMAN",84,9.90898483354833,6.40934329185128e-06,0.00204662081833548,0.0804358720779419,"Non-significant",2.68896261251999,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.5171718597412,11.5485415458679,-8.61789646407526,2.81910227374661e-05,0.00671931880348614,3.11988585380043,"CO5_HUMAN",67,-9.87988383103715,6.55806523006194e-06,0.00204662081833548,-0.123365640640258,"Non-significant",2.68896261251999,"C5","Complement C5","CO5_HUMAN"
0.430731058120699,11.7766431570053,8.28035068871396,3.75345205384641e-05,0.00671931880348614,2.83717660680789,"DPYD_HUMAN",55,9.74386554062201,7.30592309332077e-06,0.00219556518441499,-0.186243534088151,"Non-significant",2.65845366454388,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.744721412658674,10.7624206542969,9.39471816698294,1.50915510779923e-05,0.00489811381787317,3.72929480490023,"RCN2_HUMAN",17,9.64353212455828,7.918264234032e-06,0.00229459985696199,-0.106449127197294,"Non-significant",2.63929303782379,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
0.355588436126704,13.7201464176178,8.70029490562458,2.63253930195931e-05,0.00647285572609026,3.18719278294922,"BUP1_HUMAN",23,9.52917176204621,8.68662593855318e-06,0.00241447434518975,-0.125370025634775,"Non-significant",2.61717740480152,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.41748356819155,10.7598046064377,8.36785346042214,3.48184062838274e-05,0.00671931880348614,2.91156056305255,"IFIT1_HUMAN",34,9.49567728339169,8.92706807440135e-06,0.00241447434518975,-0.00816464424132413,"Non-significant",2.61717740480152,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-1.50518178939819,7.92042136192322,-10.0518481827095,9.19839887485869e-06,0.00342605286600972,4.20375085471229,"LCAT_HUMAN",4,-9.35102471802696,1.00537629025666e-05,0.00263149136101371,0.0944635868072492,"Non-significant",2.57979805140017,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
0.4046189785004,12.6380959749222,8.23835323588777,3.89213684697866e-05,0.00671931880348614,2.80119773615989,"PURA1_HUMAN",29,9.18413562715887,1.15538298218715e-05,0.00285431257842337,-0.00988125801087492,"Non-significant",2.54449846862465,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-3.15908765792845,8.28127622604369,-9.02342626466888,2.02295007045877e-05,0.00547140562390082,3.44492208942813,"COMP_HUMAN",5,-9.17276445718252,1.16647280455622e-05,0.00285431257842337,-0.3720302581787,"Non-significant",2.54449846862465,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
0.403303623199447,11.6101953983307,8.25113072988544,3.84934761941158e-05,0.00671931880348614,2.81216329802928,"ACO12_HUMAN",27,9.10992817492778,1.2299222033251e-05,0.00285431257842337,0.0633060932159246,"Non-significant",2.54449846862465,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.583061695098882,9.90200138092041,-11.7849691047121,2.8231586468127e-06,0.00163070505956016,5.30028589411092,"PRIO_HUMAN",8,-9.07708290208239,1.26460350716452e-05,0.00285431257842337,0.0983035564422767,"Non-significant",2.54449846862465,"PRNP","Major prion protein","PRIO_HUMAN"
-2.19844031333923,7.94447505474091,-8.9645026139203,2.12121873078087e-05,0.00555211896179224,3.39865070545615,"MIME_HUMAN",7,-9.0754138841194,1.26639453812227e-05,0.00285431257842337,-0.582196593284605,"Up in B1",2.54449846862465,"OGN","Mimecan","MIME_HUMAN"
0.867958545684774,12.3351979255676,8.57290417277278,2.92716586987998e-05,0.00671931880348614,3.08285573907061,"ATTY_HUMAN",28,8.99924466696255,1.35120258913681e-05,0.00296315075898812,-0.148216009140018,"Non-significant",2.52824625195194,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
-0.709227323532101,11.480143904686,-8.53033752455088,3.03367136316439e-05,0.00671931880348614,3.04763947854333,"DDB2_HUMAN",18,-8.80262548708379,1.60071460866364e-05,0.00341794693018336,-0.0530109405517507,"Non-significant",2.46623468477135,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.344112396240256,17.6905002593994,7.42449292560559,8.11122565717518e-05,0.0102192063816349,2.06662541596469,"SCP2_HUMAN",39,8.73331417791418,1.70051523097691e-05,0.00353794373952478,0.0982553958892503,"Non-significant",2.45124907753376,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.596437215805054,9.47109591960907,-8.16555123559772,4.14628052572038e-05,0.00700894170535317,2.73839746038922,"PERM_HUMAN",27,-8.68196201402136,1.77890186334212e-05,0.00360673151282333,-0.000691652297975409,"Non-significant",2.44288618561043,"MPO","Myeloperoxidase","PERM_HUMAN"
-0.531842231750526,14.0655419826507,-7.85017221803826,5.48274981650564e-05,0.00880442711220989,2.45988693197257,"VIME_HUMAN",46,-8.6544861968912,1.82247956649934e-05,0.00360673151282333,0.232143402099599,"Non-significant",2.44288618561043,"VIM","Vimentin","VIME_HUMAN"
0.492800235748298,11.9627368450165,8.24190305002433,3.8801963152844e-05,0.00671931880348614,2.80424585023853,"KNG1_HUMAN",19,8.55864694481327,1.98399372863734e-05,0.00383288693194366,0.334636211395248,"Non-significant",2.41647399200503,"KNG1","Kininogen-1","KNG1_HUMAN"
-0.34543800354005,10.4720675945282,-7.11163855381774,0.000109396838160695,0.0118674723377012,1.76420345043899,"M4K4_HUMAN",44,-8.37026484196046,2.34973063301781e-05,0.00443388705960616,-0.00478959083557484,"Non-significant",2.35321537347108,"MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","M4K4_HUMAN"
0.510747194290159,8.97251379489899,8.30971645879002,3.65975230620218e-05,0.00671931880348614,2.86222663539127,"PDK4_HUMAN",15,8.31152389418247,2.47858356433365e-05,0.00457073341840983,0.339874029159541,"Non-significant",2.34001410758613,"PDK4","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 4, mitochondrial","PDK4_HUMAN"
-1.64014661312103,8.31335312128067,-9.22023926230137,1.72977865363204e-05,0.00501265142698941,3.59718812018738,"DMBT1_HUMAN",1,-8.27182949111618,2.57007684378987e-05,0.00462348070057845,-0.0106456279754514,"Non-significant",2.33503095087174,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN"
-0.63337898254397,10.0801770687103,-7.76614014531228,5.91544491547216e-05,0.00880442711220989,2.3838647536276,"CDHR2_HUMAN",30,-8.25034548702833,2.62115001511719e-05,0.00462348070057845,-0.100644588470475,"Non-significant",2.33503095087174,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.846421957015991,9.10103523731232,-8.34087296505642,3.56317887338749e-05,0.00671931880348614,2.88870810136708,"LBP_HUMAN",10,-8.16656761290826,2.83131355953425e-05,0.0048879315366087,0.322642564773558,"Non-significant",2.31087488571994,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
-0.783213853836081,10.5045744180679,-7.68850483347331,6.3491876489371e-05,0.00916068346275517,2.31293490231349,"TRFL_HUMAN",33,-8.10606625568075,2.99466971709832e-05,0.00506223960094496,0.0757124423980748,"Non-significant",2.2956573030921,"LTF","Lactotransferrin","TRFL_HUMAN"
-2.39227676391602,14.9360609054566,-7.75640180406231,5.96799964470722e-05,0.00880442711220989,2.37500429557034,"FIBA_HUMAN",43,-8.03686112991318,3.19442517881249e-05,0.00523148359641133,-0.10655212402342,"Non-significant",2.28137513209541,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
0.315746307373029,14.7243428230286,7.50671409355337,7.51011906495332e-05,0.00982856549887601,2.14418978678488,"PUR6_HUMAN",21,8.0271092132651,3.22373896747062e-05,0.00523148359641133,-0.187656402587891,"Non-significant",2.28137513209541,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.414608955383297,18.9078431129455,7.19287364781251,0.000101124225228589,0.0115566473733066,1.84385622444137,"ALDOB_HUMAN",33,7.93836174168983,3.50460865281996e-05,0.00551470128483534,0.0449628829955753,"Non-significant",2.25847800704268,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-2.99979496002197,7.84518980979919,-7.65703393275071,6.53499738184677e-05,0.00916068346275517,2.2839902757388,"MATN3_HUMAN",18,-7.91122595575227,3.59580807457039e-05,0.00551470128483534,-0.191442012786862,"Non-significant",2.25847800704268,"MATN3","Matrilin-3","MATN3_HUMAN"
-0.513466596603374,12.0747050046921,-7.47110282339531,7.76416617492611e-05,0.00999975307037309,2.11069156895567,"MA1A1_HUMAN",24,-7.90178119817285,3.62816329132886e-05,0.00551470128483534,-0.164646625518799,"Non-significant",2.25847800704268,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-0.524172544479372,9.01885521411896,-9.23515520129846,1.70957304142791e-05,0.00501265142698941,3.60858642163882,"DCK_HUMAN",9,-7.87594784889897,3.71831674968905e-05,0.00551470128483534,-0.0573413372039493,"Non-significant",2.25847800704268,"DCK","Deoxycytidine kinase","DCK_HUMAN"
-2.00589811801911,8.85684317350388,-7.65483844314816,6.54818389006408e-05,0.00916068346275517,2.2819668711991,"AMY1B_HUMAN",12,-7.87037456821783,3.73808935994508e-05,0.00551470128483534,0.12044405937195,"Non-significant",2.25847800704268,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
-0.585436344146752,14.2764511108399,-7.5830458394246,6.99612739191715e-05,0.00930599633737964,2.21550133202461,"VNN1_HUMAN",18,-7.82347953626809,3.90913902366336e-05,0.00566070111841184,0.168482303619387,"Non-significant",2.24712977499549,"VNN1","Pantetheinase","VNN1_HUMAN"
0.265357494354223,16.5434420108795,6.36953672963604,0.000231897420304481,0.0188442566410971,0.998059615840746,"PGM1_HUMAN",40,7.80560880046018,3.97658323575887e-05,0.00566070111841184,-0.121784210205067,"Non-significant",2.24712977499549,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN"
0.276947736740103,12.7916804552078,6.26910519999965,0.000257955013529197,0.0196046278234704,0.888809906101461,"XDH_HUMAN",47,7.68798472749783,4.45390990094064e-05,0.00623086636831592,-0.00174522399902699,"Non-significant",2.20545156284014,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
0.301000595092777,11.1232309341431,6.71765870105692,0.0001617814676489,0.0154513676511933,1.36629595469299,"IFIT3_HUMAN",30,7.66026009170655,4.57541870714295e-05,0.00629236396436574,0.131403446197551,"Non-significant",2.20118616476076,"IFIT3","Interferon-induced protein with tetratricopeptide repeats 3","IFIT3_HUMAN"
0.610180854797365,10.279691696167,8.12019786057968,4.31392617551844e-05,0.00714350958941971,2.69899598413436,"TPPP_HUMAN",10,7.63594203596401,4.68501522346289e-05,0.00633570225386298,0.0671060085296507,"Non-significant",2.19820524059513,"TPPP","Tubulin polymerization-promoting protein","TPPP_HUMAN"
-0.295796394348123,14.6437609195709,-6.3687814538052,0.000232082172169061,0.0188442566410971,0.997243140910439,"THRB_HUMAN",42,-7.55909963543473,5.05082737274328e-05,0.0067184284102359,0.179930686950687,"Non-significant",2.17273230620003,"F2","Prothrombin","THRB_HUMAN"
0.721552610397341,8.4946094751358,8.41814330277763,3.33569672464807e-05,0.00671931880348614,2.95395989757627,"CDO1_HUMAN",7,7.51054761821332,5.29816120123915e-05,0.00693375483658943,0.0569918155670504,"Non-significant",2.1590315181741,"CDO1","Cysteine dioxygenase type 1","CDO1_HUMAN"
-0.560210227966323,12.3005244731903,-7.12094179563636,0.000108412373013198,0.0118674723377012,1.7733661461095,"RIR2B_HUMAN",23,-7.46951464334703,5.51763431021916e-05,0.00710038141692742,-0.00807690620420054,"Non-significant",2.1487183213066,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
-2.09242844581607,15.3387807607651,-7.19848434260872,0.000100579038649138,0.0115566473733066,1.8493281348167,"FIBG_HUMAN",29,-7.45289797409197,5.60934994259545e-05,0.00710038141692742,0.0482096672057502,"Non-significant",2.1487183213066,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
0.241912364959726,15.2098994255066,5.86230664803466,0.000402092386827544,0.0252912994319278,0.431971513651471,"ACOHC_HUMAN",48,7.438884456213,5.68800581834215e-05,0.00710038141692742,0.00606918334960938,"Non-significant",2.1487183213066,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-0.832578182220448,10.7166697978973,-12.0338629063624,2.41377936706526e-06,0.00163070505956016,5.44151199527045,"GSTA5_HUMAN",2,-7.41227776182686,5.8407156966887e-05,0.00718054047923214,-0.0626139640808248,"Non-significant",2.14384286518473,"GSTA5","Glutathione S-transferase A5","GSTA5_HUMAN"
0.384610176086401,18.7621669769287,6.68360203097161,0.000167479756327592,0.0154513676511933,1.3309742833653,"ADH1G_HUMAN",33,7.37804871274006,6.04386541056005e-05,0.0073193916330275,-0.0342683792114489,"Non-significant",2.13552501476115,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
-0.482895851135272,10.1164395809174,-9.26077929094902,1.67547423298975e-05,0.00501265142698941,3.62812155778118,"TBB3_HUMAN",8,-7.29642516215931,6.56048346285488e-05,0.00782820041435361,-0.066182136535625,"Non-significant",2.10633806424376,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
0.440774679183924,13.7070752382279,7.75699853698587,5.9647643678494e-05,0.00880442711220989,2.37554753707217,"NDRG2_HUMAN",12,7.28173486192002,6.65853670309986e-05,0.00783005316071772,0.151307582855228,"Non-significant",2.10623528936888,"NDRG2","Protein NDRG2","NDRG2_HUMAN"
-0.369738340377776,12.9112702608109,-6.22707247114865,0.000269808096615466,0.0200846137242008,0.842677154753233,"CO4B_HUMAN",83,-7.21986596505053,7.08959932419728e-05,0.0082178584166481,-0.146663665771488,"Non-significant",2.08524134535672,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.466664314270021,8.69169425964355,7.13685206337778,0.000106751463692858,0.0118674723377012,1.78901161059177,"TREX1_HUMAN",15,7.16469928332195,7.50000908489923e-05,0.00857113714293977,0.092841625213623,"Non-significant",2.06696155588984,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
-0.480963706970211,8.75185823440552,-6.88906233813759,0.000136178991008522,0.0143500822473136,1.541806951993,"SPART_HUMAN",19,-7.14426398707493,7.65862619243597e-05,0.00858423425941091,0.0856363773345921,"Non-significant",2.06629843920365,"SPART","Spartin","SPART_HUMAN"
-0.573058128356941,9.67646145820618,-7.81467032993645,5.66110418350167e-05,0.00880442711220989,2.42786382305962,"COTL1_HUMAN",9,-7.13609554467257,7.72306015451068e-05,0.00858423425941091,-0.0142745971679741,"Non-significant",2.06629843920365,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.48188376426695,10.5576132535935,-6.72375778408306,0.000160783837453503,0.0154513676511933,1.37260574895217,"EPHA2_HUMAN",25,-7.11935651481039,7.85697484883175e-05,0.00861506674640821,-0.0040428638458252,"Non-significant",2.06474135344701,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.598534822463948,12.8624116182327,10.0384231414089,9.28927323788685e-06,0.00342605286600972,4.19440841816563,"S38A3_HUMAN",5,7.08601649642937,8.131389253938e-05,0.00879707898752706,0.52528500556946,"Up in C",2.0556615085529,"SLC38A3","Sodium-coupled neutral amino acid transporter 3","S38A3_HUMAN"
0.404890775680542,9.32595264911652,7.58979251963646,6.95261345603332e-05,0.00930599633737964,2.22177228259566,"IGHA1_HUMAN",12,7.04252129815385,8.50538648082299e-05,0.0089308586053511,-0.15788769721985,"Non-significant",2.04910678639242,"IGHA1","Immunoglobulin heavy constant alpha 1","IGHA1_HUMAN"
-1.06247770786285,8.34583419561386,-7.30568122402227,9.07652502707335e-05,0.0109920782193542,1.95314829078225,"CDN1A_HUMAN",6,-7.03896869059567,8.53676090488844e-05,0.0089308586053511,-0.39797282218933,"Non-significant",2.04910678639242,"CDKN1A","Cyclin-dependent kinase inhibitor 1","CDN1A_HUMAN"
-1.21032905578613,11.8599359989166,-8.278680652273,3.75886056268038e-05,0.00671931880348614,2.83574935686465,"Q6VBP1_HBV",1,-7.02345591088684,8.6752618246182e-05,0.0089308586053511,-0.286242127418517,"Non-significant",2.04910678639242,"S","Large envelope protein","Q6VBP1_HBV"
0.324171543121377,17.258266210556,5.92054394670216,0.000376858117557368,0.0246351681082043,0.498806884921605,"AL1L1_HUMAN",79,7.01038355327823,8.79389699268839e-05,0.0089308586053511,0.0490777492523247,"Non-significant",2.04910678639242,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
0.430432558059724,12.1170719861984,6.65936182100389,0.000171670987687423,0.0156509931920871,1.30574206660758,"PALMD_HUMAN",22,7.00912835844298,8.80538191308958e-05,0.0089308586053511,0.125850677490234,"Non-significant",2.04910678639242,"PALMD","Palmdelphin","PALMD_HUMAN"
-0.419045686721802,11.1616743803024,-6.62058236134646,0.000178619845688218,0.0159266090979583,1.26521642417602,"IGSF8_HUMAN",21,-6.94319698755451,9.43251287382807e-05,0.0093561114821619,-0.0668463706970002,"Non-significant",2.02890461202329,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-2.22402882575988,14.6304723024368,-6.69868132475852,0.000164929741074935,0.0154513676511933,1.34663220407133,"FIBB_HUMAN",38,-6.93654946845954,9.49842380638587e-05,0.0093561114821619,0.00357246398924893,"Non-significant",2.02890461202329,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
0.3877787590027,12.2532224655151,6.78595210063601,0.000150990840642386,0.0154513676511933,1.43667546722857,"ACMSD_HUMAN",17,6.92398561755712,9.62438516315813e-05,0.0093561114821619,0.0658106803894487,"Non-significant",2.02890461202329,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN"
0.44722890853885,13.4512629508972,7.10884478568778,0.000109694407854029,0.0118674723377012,1.76144982629186,"S22A1_HUMAN",13,6.91791620998749,9.68589307988168e-05,0.0093561114821619,0.248658657073989,"Non-significant",2.02890461202329,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
0.289164066314695,9.64011025428772,5.71630716630112,0.000473938556456505,0.0276301526027444,0.262266023003653,"SORL_HUMAN",64,6.86347490166118,0.000102573685579487,0.00975593285841754,0.157431960105898,"Non-significant",2.0107311972184,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-0.355193614959701,12.0261750221252,-6.46641366865535,0.000209495056462438,0.0178930830330128,1.10214904518864,"PAI1_HUMAN",22,-6.85585462134024,0.000103402788491978,0.00975593285841754,-0.0346951484680016,"Non-significant",2.0107311972184,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.935529708862305,8.89462876319885,7.41468281477268,8.18644829684828e-05,0.0102192063816349,2.05731849460293,"THRSP_HUMAN",5,6.83834721980145,0.000105335710622666,0.00982406845968176,-0.0958013534546254,"Non-significant",2.00770861978206,"THRSP","Thyroid hormone-inducible hepatic protein","THRSP_HUMAN"
-0.550985336303699,11.017365694046,-6.58083435842529,0.000186067065789778,0.0164103062154159,1.22347437446673,"PRS23_HUMAN",19,-6.81699595677656,0.000107747025598435,0.00993476551938294,-0.0809481143951398,"Non-significant",2.00284237866386,"PRSS23","Serine protease 23","PRS23_HUMAN"
0.403826713562022,14.2604186534882,6.77412034454338,0.000152801730803035,0.0154513676511933,1.42452517645657,"NDRG1_HUMAN",15,6.76219078835792,0.000114219189977995,0.0104131967132748,-0.0652830600738508,"Non-significant",1.98241592737549,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
