"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.39155769348147,12.2403037548065,-46.3029064848615,1.19520728986053e-10,4.04079664580349e-08,15.4306626908759,"RO52_HUMAN",27,-52.9660647002986,8.50230112051406e-12,3.28512720437386e-09,0.380594730377199,"Non-significant",8.48344780933462,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
-2.24751114845275,12.1637820005417,-45.5461408474814,1.35526230678993e-10,4.22946090665133e-08,15.3042823140275,"SAMH1_HUMAN",38,-50.168905489019,1.33217077166697e-11,4.91328801877538e-09,-0.0349802970886017,"Non-significant",8.30862777661452,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
-1.01169657707212,11.0459886789322,-34.9266207221146,1.02411071682597e-09,1.56785553892942e-07,13.2161027958596,"PAR14_HUMAN",91,-49.5060495783602,1.48716598498008e-11,5.24646295744713e-09,0.178044915199282,"Non-significant",8.28013338911863,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
-1.26894688606257,11.9448302984238,-39.6966538058935,3.86416302710906e-10,8.85940556964467e-08,14.2341996008285,"UBA7_HUMAN",43,-48.6780893746484,1.70988312440698e-11,5.5668602063784e-09,0.184391260147098,"Non-significant",8.25438968445213,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
-1.9783937931061,12.165226817131,-45.6783857860712,1.32562538098974e-10,4.22946090665133e-08,15.3265500086672,"5NT3A_HUMAN",23,-48.6598193483891,1.71520218338009e-11,5.5668602063784e-09,0.319547891616823,"Non-significant",8.25438968445213,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
-1.69134855270384,10.3251512050629,-41.5979453287486,2.70545385636965e-10,6.93002151172603e-08,14.6013850295713,"TDRD7_HUMAN",52,-48.2287136797305,1.84625289522783e-11,5.76172922764562e-09,0.190203428268435,"Non-significant",8.23944715523688,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
0.958911418914777,10.3538382053375,32.5829243083171,1.73690443167865e-09,2.3886851794306e-07,12.6567525062552,"SYNE2_HUMAN",160,47.2991859987143,2.16876868765268e-11,6.51755153022735e-09,-0.73285627365115,"Up in BD",8.18591552644963,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-1.70171880722045,12.3223531246185,-42.029738872761,2.50068893431849e-10,6.87349172321014e-08,14.6820394038665,"NUB1_HUMAN",27,-45.9953187505546,2.7329373081197e-11,7.91966189931545e-09,-0.108190298080459,"Non-significant",8.10129335861201,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
-1.51902008056643,10.7662789821625,-39.1937628375138,4.25827972906263e-10,8.85940556964467e-08,14.1336497281633,"PAR10_HUMAN",43,-45.3436786974319,3.07524473863846e-11,8.09805871944477e-09,0.147633314132699,"Non-significant",8.09161907846432,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
-1.78065848350524,16.7228828668595,-45.0385871526904,1.47617110806611e-10,4.43616754475868e-08,15.2180883908043,"HLAA_HUMAN",17,-45.3106639627102,3.09382427599747e-11,8.09805871944477e-09,-1.9783937931061,"Up in BD",8.09161907846432,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
-2.43505764007569,10.4711666107178,-53.1944574605366,4.14644733778849e-11,1.65142733955203e-08,16.4757053129211,"SYUG_HUMAN",9,-45.0377622708037,3.2523108952579e-11,8.09805871944477e-09,0.108500242233273,"Non-significant",8.09161907846432,"SNCG","Gamma-synuclein","SYUG_HUMAN"
-0.977925539016722,16.3709539175034,-35.2222522169604,9.60493059880789e-10,1.54980229998042e-07,13.2836726029276,"AMPL_HUMAN",38,-44.9714688395229,3.29217004520144e-11,8.09805871944477e-09,0.189168930053725,"Non-significant",8.09161907846432,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
-1.08693742752075,15.0086019039154,-41.9408983419009,2.541345226723e-10,6.87349172321014e-08,14.665524897267,"APOL2_HUMAN",21,-44.8318459138503,3.37792118116576e-11,8.09805871944477e-09,-1.23510098457337,"Up in BD",8.09161907846432,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
-1.23510098457338,11.9438973665237,-41.5425635842448,2.73306246457029e-10,6.93002151172603e-08,14.590969098863,"5NTD_HUMAN",22,-44.8071934873568,3.39332014371607e-11,8.09805871944477e-09,0.24687910079955,"Non-significant",8.09161907846432,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-2.79535317420961,11.4030796289444,-54.9152228778552,3.25188147082563e-11,1.3887245396989e-08,16.7101843302797,"PLS1_HUMAN",7,-44.1987850053729,3.7994403233234e-11,8.80818822384174e-09,0.0142190456390487,"Non-significant",8.05511341341614,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-1.38734173774717,11.0421148538589,-44.6176983086925,1.58573053721866e-10,4.59522056392578e-08,15.1457195164038,"T23O_HUMAN",17,-43.9877575584101,3.95280168531578e-11,8.90917579851452e-09,-0.354770064353942,"Non-significant",8.05016247135187,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-1.41202998161318,12.5305765867233,-37.7282321714644,5.69222436273194e-10,1.02637129953793e-07,13.831927845924,"AMPE_HUMAN",38,-43.5036880074314,4.33148863411702e-11,9.49883750735824e-09,-0.157750844955444,"Non-significant",8.02232954155659,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
-2.10932874679565,9.11314511299133,-38.9005059008877,4.50898402592005e-10,9.14647409657882e-08,14.0743241417745,"SAMD9_HUMAN",42,-42.5939209088174,5.15835925457115e-11,1.10144544714711e-08,0.876666307449376,"Up in B2",7.95803700790013,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
-1.74274206161502,11.8593263626099,-39.5214023950222,3.99662857592919e-10,8.85940556964467e-08,14.1993273854104,"E2AK2_HUMAN",23,-42.0667736843697,5.71760996136476e-11,1.18955608273112e-08,-0.381108760833774,"Non-significant",7.92461507792559,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
-1.6105036735535,10.1805398464203,-37.9812403424073,5.40976647460101e-10,9.97610117611649e-08,13.8849678590637,"KPCD2_HUMAN",30,-41.8652217307048,5.94912938289133e-11,1.20678089531951e-08,-0.137420415878299,"Non-significant",7.91837157380612,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
-1.52822875976566,10.6243622303009,-38.3126171925569,5.06346848330995e-10,9.66896229378336e-08,13.9538279670688,"IFIT5_HUMAN",24,-41.2673991881111,6.69998515481473e-11,1.32594340356504e-08,-0.0400989055633758,"Non-significant",7.87747501291764,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
-5.15329897403717,9.21440714597702,-39.25590298109,4.20720215999052e-10,8.85940556964467e-08,14.1461548242096,"OASL_HUMAN",28,-41.0874573377891,6.94634845466443e-11,1.3419683657416e-08,0.0341725349426003,"Non-significant",7.87225772168252,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
-2.6519227027893,9.94713258743285,-40.0389696398292,3.61948230203106e-10,8.63778805843529e-08,14.3018028455556,"IRF9_HUMAN",16,-40.9291553795301,7.17149448940288e-11,1.35324433225616e-08,-0.0339455604552992,"Non-significant",7.86862378317282,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
0.723017215728749,16.7039697170257,26.8397761471059,7.56932820882571e-09,6.8241698984902e-07,11.0760197190626,"AL1L1_HUMAN",79,40.0955100442523,8.5006085267577e-11,1.56758949059345e-08,0.296718835830687,"Non-significant",7.80476765677378,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-1.5317430496216,9.56304717063905,-34.5235484641832,1.11866483290638e-09,1.63761685288654e-07,13.1229364397921,"ZNFX1_HUMAN",61,-39.5659218311486,9.48752046429191e-11,1.71070535660588e-08,0.808824777603126,"Up in B2",7.76682478474255,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
-1.3934454917908,12.6363034248352,-37.3491423963181,6.14719003257955e-10,1.08431086792066e-07,13.7516908259271,"SP100_HUMAN",21,-39.3841143720096,9.8554168485571e-11,1.73840983280853e-08,-0.3780725002289,"Non-significant",7.75984783022043,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
-2.46490383148193,9.72224736213684,-38.6758678695395,4.71233037455597e-10,9.32581674613345e-08,14.0285302588826,"TREX1_HUMAN",15,-39.1760162204685,1.02962594885928e-10,1.7452984842385e-08,0.141012668609617,"Non-significant",7.75813028849145,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
0.973364353179925,14.7110381126404,31.1632650862286,2.4367610807561e-09,2.99573930443258e-07,12.2958658972314,"ACOHC_HUMAN",48,39.1629514684916,1.03246644372009e-10,1.7452984842385e-08,0.281306505203275,"Non-significant",7.75813028849145,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.931848764419554,11.3316742181778,29.7503700800149,3.4662402247875e-09,4.07609756288779e-07,11.9184184667613,"DPYD_HUMAN",55,37.973939045963,1.33184577799018e-10,2.20542788624741e-08,0.151794195175199,"Non-significant",7.65650713834662,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-2.36646461486818,11.5534555912018,-39.4451397851279,4.05586913369425e-10,8.85940556964467e-08,14.1840963881567,"NAT8_HUMAN",11,-37.7163006683727,1.40885308977238e-10,2.28628679408262e-08,-0.150267839431763,"Non-significant",7.64086929219307,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
0.972696065902728,16.0406342744827,31.7012306229614,2.13959547921062e-09,2.84539408025813e-07,12.4347029437993,"ALDOC_HUMAN",31,37.2880005567382,1.54815891270537e-10,2.46309047405713e-08,-0.0249385833740003,"Non-significant",7.60851963539512,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.739523410797103,16.000661611557,25.4006594454496,1.14910287753683e-08,9.71231327951439e-07,10.622849966409,"FAS_HUMAN",149,37.1274948054045,1.60428489687436e-10,2.50330147177665e-08,0.0347905158996582,"Non-significant",7.60148684529991,"FASN","Fatty acid synthase","FAS_HUMAN"
1.04618906974793,10.9146364927292,32.7049221089672,1.68825027000941e-09,2.36180391221661e-07,12.6869552823704,"ACO12_HUMAN",27,36.9666390442327,1.6628293308691e-10,2.52227786634767e-08,-0.377741336822476,"Non-significant",7.59820707114353,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.700875282287623,13.1737310886383,24.6375561030081,1.44750552018857e-08,1.10802450856699e-06,10.3714741770954,"FAT1_HUMAN",153,36.9243445311452,1.67861726377587e-10,2.52227786634767e-08,-0.626551389694223,"Up in BD",7.59820707114353,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-1.15377187728885,10.8471667766571,-34.695097518447,1.07726597278825e-09,1.61869187096369e-07,13.1627364194627,"ALAT2_HUMAN",21,-36.7044780463549,1.76344295485317e-10,2.60155929739611e-08,-0.00334405899047319,"Non-significant",7.58476627077181,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
-1.98357307910919,8.2747477889061,-38.25283117878,5.12404952714672e-10,9.66896229378336e-08,13.941455052081,"KCRB_HUMAN",12,-36.4561812722131,1.86505909779869e-10,2.70233741420332e-08,-0.137704372406009,"Non-significant",7.5682604258625,"CKB","Creatine kinase B-type","KCRB_HUMAN"
-3.77833437919617,14.6001483201981,-34.4769198543488,1.13022607544548e-09,1.63761685288654e-07,13.1120802136593,"OAS3_HUMAN",45,-36.3559058812866,1.90794258332695e-10,2.71597300370437e-08,-0.0325052738189626,"Non-significant",7.56607455118111,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
1.22479510307312,11.4502943754196,35.15711177334,9.74117787761911e-10,1.54980229998042e-07,13.2688388505269,"FADS1_HUMAN",17,35.0332473100698,2.59041356158291e-10,3.62389924804892e-08,0.0842621326446764,"Non-significant",7.44082388511902,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
-1.60232830047607,9.67140245437622,-31.5024830635581,2.24433351166527e-09,2.84539408025813e-07,12.3837129459722,"ITA3_HUMAN",23,-33.3479848202846,3.88997008558246e-10,5.34969784312137e-08,0.374137401580825,"Non-significant",7.27167074672099,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
-2.12198615074158,12.3791626691818,-40.7040826495102,3.19249611229714e-10,7.84967074399363e-08,14.4312532918103,"BST2_HUMAN",7,-33.0727239376019,4.16506385719685e-10,5.6325546895492e-08,0.457710742950425,"Non-significant",7.24929458278138,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
1.4409511089325,12.6355060338974,31.8244333479288,2.07744551593329e-09,2.80939881938045e-07,12.4661358417688,"ZA2G_HUMAN",19,32.9204516650441,4.32655986310147e-10,5.64744881914873e-08,0.117684841156006,"Non-significant",7.24814769624859,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN"
-1.29584288597103,10.9236217737198,-34.9480908668164,1.01933346418961e-09,1.56785553892942e-07,13.2210315992392,"FBX6_HUMAN",14,-32.8874929745686,4.36243079588182e-10,5.64744881914873e-08,-0.00144600868225098,"Non-significant",7.24814769624859,"FBXO6","F-box only protein 6","FBX6_HUMAN"
-1.24444866180417,13.6339755058289,-31.5062729231504,2.24228288900604e-09,2.84539408025813e-07,12.3846885505974,"LG3BP_HUMAN",20,-32.8670190867929,4.38488138533855e-10,5.64744881914873e-08,-0.0889031887054248,"Non-significant",7.24814769624859,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.972158193588252,12.2932733297348,28.3276448267663,5.02780271341311e-09,5.03649274279432e-07,11.5182320408179,"PROS_HUMAN",30,32.2605613087166,5.11235089154178e-10,6.48150236468281e-08,0.233170509338375,"Non-significant",7.18832431618697,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
1.05693602561948,13.95678627491,29.1054808960744,4.09362851541754e-09,4.61329191306915e-07,11.7396337567607,"AL8A1_HUMAN",26,32.0517037272442,5.39342860347593e-10,6.73265841363134e-08,0.327922582626343,"Non-significant",7.17181341922257,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
-0.940922260284426,14.8579812049866,-26.5727146265646,8.16526547548341e-09,7.28054550198597e-07,10.9938923049413,"VIME_HUMAN",46,-31.6940378502908,5.91587975939194e-10,7.27294672237973e-08,-0.219246387481649,"Non-significant",7.13828959382018,"VIM","Vimentin","VIME_HUMAN"
-1.30279588699344,10.5095109939575,-35.6761153803905,8.71326000032589e-10,1.4428447274009e-07,13.386177604193,"AMY1B_HUMAN",12,-31.4956365169298,6.22997629695085e-10,7.54478024977003e-08,0.0957634449005251,"Non-significant",7.12235340502055,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
-1.08895707130432,15.0545972585678,-29.1795724429168,4.01539198733553e-09,4.58885782890712e-07,11.7603904825496,"GBP1_HUMAN",22,-31.0644192981171,6.97914539267156e-10,8.32776260531427e-08,0.316916465759274,"Non-significant",7.07947166350131,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-1.62119817733764,10.5691678524017,-28.4577976026692,4.85595156796252e-09,4.94944523493441e-07,11.5557295997729,"CMTR1_HUMAN",42,-31.0067315341018,7.0868090841686e-10,8.33367665347014e-08,0.104650974273699,"Non-significant",7.07916335417127,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
2.83075249195099,9.34704011678696,35.9230420350749,8.26766530061715e-10,1.39757992185849e-07,13.4413310116776,"NUA4L_HUMAN",5,30.9170242728756,7.25794519651442e-10,8.412995332074e-08,-0.0751852989196777,"Non-significant",7.07504935205135,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.960359573364222,13.2188498973847,28.4393456737504,4.87990656636373e-09,4.94944523493441e-07,11.5504247133953,"BUP1_HUMAN",23,30.7563622500797,7.57613148888473e-10,8.65813111279024e-08,-0.0816359519958247,"Non-significant",7.06257584181575,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.845853090286251,10.7704104185104,24.9837540447838,1.30245713063986e-08,1.03609187823645e-06,10.4865114099404,"ACD10_HUMAN",51,30.5726551492327,7.95924539258743e-10,8.96962737714645e-08,-0.23382043838501,"Non-significant",7.04722559836176,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
-1.24015307426451,10.4119430780411,-28.2775254325906,5.09580324358362e-09,5.04235945346799e-07,11.5037431988122,"TLR3_HUMAN",25,-30.4342828557706,8.26214940992591e-10,9.09070033935326e-08,0.1014268398285,"Non-significant",7.04140265783409,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
0.744927406311,15.0143167972565,27.5122855054094,6.27450355964986e-09,5.98956728035282e-07,11.2790501492595,"PBLD_HUMAN",23,30.4215098549003,8.29075456140179e-10,9.09070033935326e-08,-0.108744382858278,"Non-significant",7.04140265783409,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
-1.61521673202514,8.9426965713501,-28.8753183522502,4.34787049107733e-09,4.70592340253986e-07,11.6747892267685,"ASNS_HUMAN",22,-30.3655760580389,8.41733105675205e-10,9.10642989259815e-08,-2.06782066822052,"Up in BD",7.04065185154855,"ASNS","Asparagine synthetase [glutamine-hydrolyzing]","ASNS_HUMAN"
-1.96675229072571,7.06900060176849,-28.6823825679354,4.57478700070744e-09,4.80624102435566e-07,11.6200031740314,"DDX6L_HUMAN",25,-30.2694143858397,8.64003109659552e-10,9.20358118837653e-08,-0.238903522491453,"Non-significant",7.03604315224974,"DDX60L","Probable ATP-dependent RNA helicase DDX60-like","DDX6L_HUMAN"
1.14625024795535,11.5504524707794,28.6908997887361,4.56449187514578e-09,4.80624102435566e-07,11.6224300643547,"HRG_HUMAN",21,30.2058037132355,8.79096946950015e-10,9.20358118837653e-08,1.44826722145081,"Up in B2",7.03604315224974,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
-1.09397196769715,12.2084254026413,-28.928540056913,4.28753227198002e-09,4.70592340253986e-07,11.6898328613274,"CASP1_HUMAN",20,-30.1823286911598,8.84741598093874e-10,9.20358118837653e-08,-0.616638064384459,"Up in BD",7.03604315224974,"CASP1","Caspase-1","CASP1_HUMAN"
1.04885673522953,13.1907429695129,31.1650198144401,2.43571887366897e-09,2.99573930443258e-07,12.2963230022794,"GNMT_HUMAN",15,29.5652138942997,1.04872583029487e-09,1.0771343527864e-07,1.00475549697879,"Up in B2",6.96773012303939,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
0.808824777603128,13.3209882974625,24.8816104150732,1.34347085069482e-08,1.04005229401249e-06,10.4527445013507,"A1CF_HUMAN",34,29.3031849310317,1.1284346876262e-09,1.14451488192488e-07,0.666204929351805,"Up in B2",6.94137855589828,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
-2.71489906311038,13.1927609443665,-47.8668920956815,9.27681853852408e-11,3.27270024441671e-08,15.6840527572035,"HLAB_HUMAN",2,-29.1198378826349,1.18824050993366e-09,1.19029425896317e-07,-0.0190992355346982,"Non-significant",6.92434566108965,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
-0.8193037509918,13.8886204957962,-24.8756966288988,1.34588970755868e-08,1.04005229401249e-06,10.4507850691648,"EHD4_HUMAN",31,-28.7414224527101,1.32323201760678e-09,1.30935421839773e-07,0.141691684722874,"Non-significant",6.88294284826574,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.729736566543599,13.184040427208,-24.936604616831,1.32121069343234e-08,1.04005229401249e-06,10.4709426059671,"SYWC_HUMAN",27,-28.68734489491,1.34388931603747e-09,1.3137732422082e-07,-0.212117195129451,"Non-significant",6.88147958771081,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN"
-2.21605944633482,11.805405497551,-26.8476971003468,7.55241876473429e-09,6.8241698984902e-07,11.0784423541858,"STAT2_HUMAN",35,-28.463968076048,1.43312876418489e-09,1.38433414197574e-07,0.21982192993165,"Non-significant",6.85875906992173,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
-0.870959758758547,11.7341752052307,-23.5848653603344,2.01386005951984e-08,1.40866038990897e-06,10.0110442029345,"DSRAD_HUMAN",59,-28.3254364847344,1.49179689103461e-09,1.42405176162998e-07,0.47229778766632,"Non-significant",6.84647422461649,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
0.902004718780475,15.3004722595215,23.942819960837,1.79711325849358e-08,1.30194437316223e-06,10.1354481947093,"TRFE_HUMAN",51,28.2822596846158,1.51062814189907e-09,1.42526008643827e-07,-0.963744163513175,"Up in BD",6.84610587684972,"TF","Serotransferrin","TRFE_HUMAN"
