"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.04733896255492,16.9436066150665,-36.4903187058088,1.0122447987314e-09,3.22247353989256e-07,13.2992036592341,"SBP1_HUMAN",39,-45.2277557029572,4.99628574830949e-11,2.60705074344615e-08,0.26647114753723,"Non-significant",7.58385051567318,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
1.89929199218748,14.7467095851898,39.58081469476,5.51627952283493e-10,2.91587211761246e-07,13.8777526399216,"FINC_HUMAN",120,45.1706476013853,5.04749724309717e-11,2.60705074344615e-08,0.0476205348968755,"Non-significant",7.58385051567318,"FN1","Fibronectin","FINC_HUMAN"
-1.19553828239442,11.5235685110092,-42.6748708419279,3.14342860285829e-10,2.83397552039913e-07,14.3998327913777,"VTDB_HUMAN",21,-45.1035981246789,5.10837748345291e-11,2.60705074344615e-08,-0.0583801269531286,"Non-significant",7.58385051567318,"GC","Vitamin D-binding protein","VTDB_HUMAN"
1.04663205146792,10.5513881444931,37.5454835215866,8.18212334200354e-10,3.18178280526179e-07,13.5036893056131,"ITA2_HUMAN",32,45.0682070332761,5.14084445343091e-11,2.60705074344615e-08,0.163342475891126,"Non-significant",7.58385051567318,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.980692625045776,14.432021021843,-36.8992111063594,9.31453835345326e-10,3.18178280526179e-07,13.3793395740876,"SERA_HUMAN",27,-42.7753341076309,7.83473487233046e-11,3.55807957215561e-08,0.138322591781614,"Non-significant",7.44878434367152,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-1.08752012252813,16.8765919208527,-33.1788819008215,2.05834060531637e-09,4.38663091433009e-07,12.6051911920296,"AL1L1_HUMAN",79,-42.1858293198428,8.76284176025821e-11,3.55807957215561e-08,-0.706252813339223,"Up in C",7.44878434367152,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-1.109810590744,15.6281253099441,-35.1240388141775,1.34575588844277e-09,3.76533216511194e-07,13.0228766330898,"TKFC_HUMAN",40,-42.1666980535482,8.79496526832423e-11,3.55807957215561e-08,-0.182511687278748,"Non-significant",7.44878434367152,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-1.17528128623965,12.2527648210525,-36.8481945514873,9.41123827043171e-10,3.18178280526179e-07,13.3694037429326,"PURA1_HUMAN",29,-41.8106921208645,9.41753709186257e-11,3.55807957215561e-08,0.151216506958004,"Non-significant",7.44878434367152,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
1.80345630645752,12.7649240493774,39.3617136514079,5.74980945055453e-10,2.91587211761246e-07,13.8387143850919,"ANXA1_HUMAN",23,41.6078719234842,9.79426641074612e-11,3.55807957215561e-08,-0.729090452194201,"Up in C",7.44878434367152,"ANXA1","Annexin A1","ANXA1_HUMAN"
1.97765827178955,8.63610315322876,37.1683750840227,8.82261518472936e-10,3.18178280526179e-07,13.4314693114165,"PGBM_HUMAN",106,41.5441418513618,9.91611406862106e-11,3.55807957215561e-08,-0.0943760871887278,"Non-significant",7.44878434367152,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
-0.743950128555323,16.2325090169907,-26.9951442867316,9.56018808143558e-09,1.02067586964169e-06,11.0496117244128,"FAS_HUMAN",149,-41.1999252105583,1.06043865727913e-10,3.55807957215561e-08,-0.00997328758239746,"Non-significant",7.44878434367152,"FASN","Fatty acid synthase","FAS_HUMAN"
1.24764776229858,14.6075568199158,40.7320954231302,4.45267839804761e-10,2.91587211761246e-07,14.078251535798,"VNN1_HUMAN",18,40.9198577028143,1.12040981080782e-10,3.55807957215561e-08,0.0492463111877246,"Non-significant",7.44878434367152,"VNN1","Pantetheinase","VNN1_HUMAN"
-1.00725913047789,10.4374922513962,-30.6958383051297,3.67522370880353e-09,6.29311400433016e-07,12.0258740394345,"SYNE2_HUMAN",160,-40.5739501020223,1.19980186968977e-10,3.55807957215561e-08,-0.216636180877687,"Non-significant",7.44878434367152,"SYNE2","Nesprin-2","SYNE2_HUMAN"
1.8294727802277,15.2073029279709,37.6167860042862,8.06703438402901e-10,3.18178280526179e-07,13.5172387137728,"FIBG_HUMAN",29,40.5191405532259,1.21295240436038e-10,3.55807957215561e-08,0.0169337987899798,"Non-significant",7.44878434367152,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
-1.47993397712707,11.2520416975021,-35.3725817119204,1.27678256684205e-09,3.69993348119871e-07,13.0741505318899,"DPYD_HUMAN",55,-40.5117577580068,1.2147361063163e-10,3.55807957215561e-08,0.953518390655526,"Up in BDM",7.44878434367152,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
1.01367497444154,10.1467305421829,31.8606957652381,2.78460682422288e-09,5.03206118565536e-07,12.304493254262,"AGRIN_HUMAN",63,40.3065296791246,1.26551844781054e-10,3.55807957215561e-08,0.208699703216555,"Non-significant",7.44878434367152,"AGRN","Agrin","AGRIN_HUMAN"
0.910532474517808,11.8819439411163,32.9599371914279,2.16249983452309e-09,4.38663091433009e-07,12.5562737786918,"TFR1_HUMAN",34,40.2822501810823,1.27168237111798e-10,3.55807957215561e-08,0.0722720623016482,"Non-significant",7.44878434367152,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
2.13918018341063,14.8095126152039,36.3931645129921,1.03258950008882e-09,3.22247353989256e-07,13.2799933754328,"FIBA_HUMAN",43,39.3596961018974,1.53287741709712e-10,4.14592245410868e-08,0.0457561016082746,"Non-significant",7.3823788252686,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
-1.51061367988585,13.4048739671707,-40.2224478909989,4.89187740506103e-10,2.91587211761246e-07,13.9904416272807,"GNMT_HUMAN",15,-38.8763358168496,1.69343725914818e-10,4.27961019656164e-08,-0.242914915084837,"Non-significant",7.36859578640548,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
1.15939617156983,11.3215711116791,37.9967018580851,7.48389293162057e-10,3.18178280526179e-07,13.5888739802187,"PRS23_HUMAN",19,38.8596719088885,1.69929995574469e-10,4.27961019656164e-08,0.160648822784426,"Non-significant",7.36859578640548,"PRSS23","Serine protease 23","PRS23_HUMAN"
-1.02593326568605,17.6544103622436,-33.4184050910626,1.95084549338004e-09,4.38663091433009e-07,12.658251291577,"BHMT1_HUMAN",31,-38.7442566040246,1.74053656010025e-10,4.27961019656164e-08,0.99969816207885,"Up in BDM",7.36859578640548,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
-0.58421993255617,15.0645146369934,-23.2678970094952,2.88013533910948e-08,2.08655519120842e-06,9.89672774739758,"GDE_HUMAN",104,-38.5713554358248,1.80443157653542e-10,4.30622288588483e-08,-0.361584424972499,"Non-significant",7.36590349527316,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
1.3524055480957,10.8422510623932,33.3883691135757,1.96397024507878e-09,4.38663091433009e-07,12.6516234708824,"LAMC1_HUMAN",52,38.3870791095611,1.87544560770418e-10,4.34781876026049e-08,-0.164634704589851,"Non-significant",7.36172856786525,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.75315022468568,11.2353535890579,-26.7881923618453,1.01229893706356e-08,1.05297026390195e-06,10.9904622292394,"CGNL1_HUMAN",84,-37.8624941776739,2.09540082622955e-10,4.6949071323386e-08,0.853949666023253,"Up in BDM",7.32837299387961,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.946750879287697,15.1365016698837,-34.5835694784745,1.51081192743053e-09,3.81394354760886e-07,12.9097810262622,"PBLD_HUMAN",23,-37.7617324510213,2.14088691023574e-10,4.6949071323386e-08,0.418958902359007,"Non-significant",7.32837299387961,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
-1.08964133262635,13.353119969368,-34.634691209907,1.49425527697492e-09,3.81394354760886e-07,12.920573451519,"BUP1_HUMAN",23,-37.3480363882721,2.33962275257156e-10,4.99571026693833e-08,-0.1966440677643,"Non-significant",7.30140275707105,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
1.12179303169249,10.3243840932846,32.3835964941704,2.46643878249536e-09,4.6541126235273e-07,12.4255690268463,"CDHR2_HUMAN",30,36.4132775777324,2.86968942382372e-10,5.72128204205954e-08,0.236966609954877,"Non-significant",7.24250664229011,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.765465259552027,15.0449721813202,-29.668797717502,4.73528039483479e-09,7.24944624975274e-07,11.7694613720821,"CBS_HUMAN",31,-36.2945228992447,2.94620612667335e-10,5.72128204205954e-08,0.0567946434020747,"Non-significant",7.24250664229011,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
-0.697214126586925,15.5033769607544,-26.4248449655698,1.12042782146187e-08,1.09531943895682e-06,10.8853319376981,"TRFE_HUMAN",51,-36.273172543519,2.96020425611187e-10,5.72128204205954e-08,-0.337953567504874,"Non-significant",7.24250664229011,"TF","Serotransferrin","TRFE_HUMAN"
1.18738698959353,13.4322898387909,31.8512515088597,2.79076600141103e-09,5.03206118565536e-07,12.3022842211272,"K2C7_HUMAN",37,36.27124439962,2.96147209473134e-10,5.72128204205954e-08,-0.427452325820898,"Non-significant",7.24250664229011,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
1.33070588111875,10.0534843206405,34.4226011604942,1.56431707991318e-09,3.81394354760886e-07,12.8756673851691,"DREB_HUMAN",21,36.0867753249687,3.08563619199394e-10,5.82252373531137e-08,0.185301303863525,"Non-significant",7.23488873240363,"DBN1","Drebrin","DREB_HUMAN"
-0.651581764221188,15.824330329895,-24.9044929421913,1.73976846921052e-08,1.39631505919558e-06,10.4268383904657,"C1TC_HUMAN",59,-35.4680217856742,3.54682637440694e-10,6.5406702731677e-08,-0.643202781677241,"Up in C",7.18437774387418,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
0.953518390655528,11.5236346721649,32.5772841820268,2.35920159218814e-09,4.55775279024157e-07,12.4698109905626,"4F2_HUMAN",23,35.3413013523241,3.65054715878671e-10,6.58234214364342e-08,-0.157891988754274,"Non-significant",7.1816195472567,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.783483743667626,10.5768045186996,-28.7028099496537,6.05821457650312e-09,8.33158526673666e-07,11.5184787622548,"IFIT1_HUMAN",34,-35.2435844447377,3.73285591121365e-10,6.58443323121469e-08,0.112277507781975,"Non-significant",7.18148160189421,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
0.715996742248523,11.7853538990021,26.04195940631,1.2487544844687e-08,1.16464297551483e-06,10.7727428235376,"MDR1_HUMAN",52,34.8628274241843,4.07405786720189e-10,7.01548809358085e-08,-0.146986722946165,"Non-significant",7.15394210810324,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-1.06780004501342,18.4205720424652,-30.558148609723,3.80037695602881e-09,6.29311400433016e-07,11.9920987471967,"ADH1G_HUMAN",33,-34.7827907414883,4.15015317342717e-10,7.01548809358085e-08,0.0865991115570246,"Non-significant",7.15394210810324,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
1.02632403373715,12.5802105665207,33.2140557802871,2.04214269914221e-09,4.38663091433009e-07,12.6130126875934,"LG3BP_HUMAN",20,34.5132491928988,4.41840298879626e-10,7.28364411179996e-08,0.53303122520445,"Up in BDM",7.13765128254453,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-0.939848899841353,12.4602298736572,-28.5112081715349,6.36778442968068e-09,8.47019719056214e-07,11.4675136302416,"XDH_HUMAN",47,-34.4460085859205,4.48831902378602e-10,7.28364411179996e-08,0.213647365570067,"Non-significant",7.13765128254453,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-1.21589946746827,13.854382276535,-36.1313486937645,1.08976080240062e-09,3.27493301876987e-07,13.2278958319374,"NDRG1_HUMAN",15,-34.3582324756392,4.58146405150289e-10,7.28901947331264e-08,0.1149115562439,"Non-significant",7.13733088951062,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.792098283767675,14.9932616949081,-27.1345708446399,9.20099887055211e-09,1.02012071447567e-06,11.0891678802331,"KPYR_HUMAN",45,-34.2494422402502,4.69993417086847e-10,7.33370497354361e-08,0.121321678161619,"Non-significant",7.13467656518796,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
-0.852067470550553,15.9799244403839,-29.2761216212201,5.22903201219837e-09,7.71424831763228e-07,11.6686179937757,"CP2E1_HUMAN",29,-33.880303198166,5.12830676836619e-10,7.83392263339844e-08,0.317896366119374,"Non-significant",7.10602072179173,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
-0.940333604812597,15.9386013746262,-28.8664657193926,5.80724365910995e-09,8.12413362931347e-07,11.5616949256159,"FTCD_HUMAN",36,-33.8109370835347,5.21360392166029e-10,7.83392263339844e-08,0.454948663711525,"Non-significant",7.10602072179173,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.603211164474502,13.3984626531601,21.8841836021672,4.53485723928974e-08,2.70557585585272e-06,9.41533916271294,"FAT1_HUMAN",153,33.4631254669287,5.66604161085754e-10,8.28288052662705e-08,-0.212177276611325,"Non-significant",7.0818186029174,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-0.741172552108747,11.5165175199509,-25.8358537785621,1.32467388466994e-08,1.21689260885629e-06,10.7113521658124,"KPBB_HUMAN",49,-33.3699978356392,5.79455060398706e-10,8.28288052662705e-08,0.0578992366790771,"Non-significant",7.0818186029174,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-1.19700050354,11.2133469581604,-30.5852672454357,3.7753505433424e-09,6.29311400433016e-07,11.9987653833016,"ACO12_HUMAN",27,-33.3276086844211,5.8541255211766e-10,8.28288052662705e-08,0.359273195266717,"Non-significant",7.0818186029174,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.822782754898105,11.8811999559403,26.7425898466694,1.02519904915275e-08,1.05297026390195e-06,10.9773577725542,"ITA6_HUMAN",48,33.2807957319048,5.92071814819286e-10,8.28288052662705e-08,0.0687174797057999,"Non-significant",7.0818186029174,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-3.35199737548829,9.68646836280823,-37.2028516836599,8.76175882476225e-10,3.18178280526179e-07,13.4381112532989,"NUA4L_HUMAN",5,-33.0801711999071,6.21590860890815e-10,8.54845465299673e-08,-0.496629238128675,"Non-significant",7.06811238776712,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-1.00378274917602,16.777182340622,-30.3279754913873,4.02052344361028e-09,6.39657396499094e-07,11.9352275843385,"GSTM1_HUMAN",24,-32.8985573016159,6.49743503299093e-10,8.78669797628139e-08,-0.448233366012575,"Non-significant",7.0561743012747,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
1.29580855369568,13.9965957403183,34.323994517558,1.59815233693248e-09,3.81394354760886e-07,12.8546709510613,"IL18_HUMAN",14,32.4844676469402,7.19446997281118e-10,9.44659387357317e-08,-0.469958066940306,"Non-significant",7.02472475536016,"IL18","Interleukin-18","IL18_HUMAN"
1.22189950942995,10.8870937824249,30.7547540598447,3.62310304587752e-09,6.29311400433016e-07,12.0402705153199,"ANGL3_HUMAN",22,32.471144880275,7.2182501868565e-10,9.44659387357317e-08,-0.222691774368323,"Non-significant",7.02472475536016,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.99969816207885,11.4088823795319,30.4152261601236,3.93541686902232e-09,6.38639449504942e-07,11.9568461543034,"5NTD_HUMAN",22,32.3553035591699,7.42877918636723e-10,9.56779592352122e-08,-0.0387046337127757,"Non-significant",7.019188096549,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.489212512969972,14.4085764884949,19.6506417541301,1.00439831115648e-07,4.63050448677483e-06,8.56420664452256,"IQGA1_HUMAN",91,32.2303596952734,7.66361296974125e-10,9.71602431820008e-08,-0.306109428405776,"Non-significant",7.01251140687155,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
-1.61938691139219,10.2072783708572,-39.6329952524695,5.46225900960614e-10,2.91587211761246e-07,13.8870076242846,"TTC36_HUMAN",9,-32.1100909112177,7.89755812731241e-10,9.85858256077122e-08,0.173434257507324,"Non-significant",7.00618552220757,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
0.626363039016722,12.553607583046,24.8853730124786,1.74971324568415e-08,1.39631505919558e-06,10.4208723887897,"BAG3_HUMAN",35,31.9666534027636,8.1871181101069e-10,1.00651933856678e-07,0.0889363288879501,"Non-significant",6.99717787646121,"BAG3","BAG family molecular chaperone regulator 3","BAG3_HUMAN"
-0.997786760330175,14.070375084877,-29.92648603873,4.43999003714459e-09,6.92809214642139e-07,11.8347811716366,"CGL_HUMAN",22,-31.8138613563721,8.50874345980523e-10,1.03044693183373e-07,0.0735373497009491,"Non-significant",6.98697436953759,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
1.47741436958313,9.75566732883454,28.5874486089034,6.24250641609769e-09,8.44194951003611e-07,11.4878412215127,"PTPRF_HUMAN",57,31.6291282456425,8.91670147253184e-10,1.04493347419544e-07,-0.29611396789555,"Non-significant",6.98091135807877,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.876810073852598,12.8686649799347,29.5676812380762,4.85717797153334e-09,7.29835964092991e-07,11.7436455259872,"MFGM_HUMAN",22,31.627857990157,8.91958163649923e-10,1.04493347419544e-07,-0.382797241210927,"Non-significant",6.98091135807877,"MFGE8","Lactadherin","MFGM_HUMAN"
-0.89607334136965,17.4145197868347,-26.8500246533892,9.95100174955929e-09,1.04860296358343e-06,11.0081896152578,"SCP2_HUMAN",39,-31.5861605388154,9.01470830585171e-10,1.04493347419544e-07,0.160162925720217,"Non-significant",6.98091135807877,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.947338104248074,11.190071105957,29.0095456886991,5.5974394774327e-09,8.11028998569445e-07,11.5992420822107,"SCMC1_HUMAN",23,31.1960934034046,9.96192314060254e-10,1.13846541356125e-07,-0.0799102783203232,"Non-significant",6.94368015866119,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
0.62888836860655,13.2393661737442,22.774686868701,3.37553482872842e-08,2.24500734428708e-06,9.72882764059557,"ITAV_HUMAN",58,30.9814278049907,1.05305587367457e-09,1.18673546652714e-07,0.0964167118072528,"Non-significant",6.92564607820721,"ITGAV","Integrin alpha-V","ITAV_HUMAN"
0.961753368377646,12.2489798069,25.434068147676,1.48818707733708e-08,1.30870247416011e-06,10.5900605407394,"FLNC_HUMAN",102,30.8594603137938,1.08698235795432e-09,1.20818833595087e-07,0.0775434970855997,"Non-significant",6.91786536133675,"FLNC","Filamin-C","FLNC_HUMAN"
2.25825786590579,10.1209914684296,32.7587908906292,2.26347897819682e-09,4.47948010465586e-07,12.510978454291,"SYUG_HUMAN",9,30.73553501159,1.12271528815889e-09,1.2263505236283e-07,-0.304370403289795,"Non-significant",6.911385379149,"SNCG","Gamma-synuclein","SYUG_HUMAN"
0.996100425720208,9.47656226158142,27.8895669358226,7.50254076627631e-09,9.51181496524468e-07,11.2993583471451,"FLRT3_HUMAN",27,30.6988303288387,1.1335505209776e-09,1.2263505236283e-07,0.527878880500793,"Up in BDM",6.911385379149,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
-0.716153383255001,15.9733232259751,-23.0704901233977,3.06781629828424e-08,2.18353170563845e-06,9.83000046446971,"AOXA_HUMAN",91,-30.5698230426692,1.17257536882137e-09,1.25187849244955e-07,0.179690361022949,"Non-significant",6.90243782178016,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.964086532592781,17.902976512909,-28.0961360875284,7.10183434133609e-09,9.14671172152398e-07,11.3557172258513,"LDHA_HUMAN",24,-30.3827070504839,1.23188683662727e-09,1.29812075225892e-07,0.208204984664917,"Non-significant",6.88668490722706,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-0.984743118286149,12.8030393123627,-28.2823500166402,6.76127959500557e-09,8.84855203772181e-07,11.4061097510663,"AK1D1_HUMAN",23,-30.2849455723935,1.26420930213274e-09,1.30936158496618e-07,0.63487696647644,"Up in BDM",6.88294040488488,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN"
0.707142591476449,11.6332587003708,25.2442607114933,1.57329379617326e-08,1.34059437881268e-06,10.53200408543,"S12A7_HUMAN",32,30.2534387749764,1.27482826241469e-09,1.30936158496618e-07,-0.75171256065369,"Up in C",6.88294040488488,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
0.655796051025403,9.993483543396,22.8765656404187,3.26577168354524e-08,2.23497368907375e-06,9.76383521432698,"FA5_HUMAN",56,30.1905549977548,1.29632310978599e-09,1.31479571410044e-07,-0.416399717330933,"Non-significant",6.88114172027764,"F5","Coagulation factor V","FA5_HUMAN"
-0.587177038192745,15.1136680841446,-22.4942144056648,3.69992133866561e-08,2.35324808700434e-06,9.63155738817479,"HYES_HUMAN",43,-29.9230898629049,1.39240742696805e-09,1.38107576519077e-07,0.165650367736776,"Non-significant",6.85978249556931,"EPHX2","Bifunctional epoxide hydrolase 2","HYES_HUMAN"
0.684015989303624,12.7451494932175,25.1490970660206,1.61802812439381e-08,1.34059437881268e-06,10.5027104540532,"GALT2_HUMAN",30,29.9142581792871,1.39571373854625e-09,1.38107576519077e-07,-0.0271770954131991,"Non-significant",6.85978249556931,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN"
0.797154903411879,13.4788348674774,25.4070170953786,1.49999174386111e-08,1.30870247416011e-06,10.5818164201271,"BGH3_HUMAN",32,29.477157664441,1.57091233690116e-09,1.53570875923085e-07,0.149799585342375,"Non-significant",6.8136911386351,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
1.3002436161041,10.966793179512,27.6165272882807,8.07206198461488e-09,9.92374408229775e-07,11.2241141822728,"EPHA2_HUMAN",25,29.4232916159489,1.59416225874894e-09,1.53988482946297e-07,-0.740698337554935,"Up in C",6.81251175955258,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.847272157669044,12.199852347374,27.1296771569345,9.21334422278334e-09,1.02012071447567e-06,11.0877834846803,"PEG10_HUMAN",23,29.2717559674186,1.66166743550337e-09,1.58620818490286e-07,0.165666341781614,"Non-significant",6.79963981347427,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
1.3088002204895,10.8792724609375,27.6626970195558,7.97241072805986e-09,9.92374408229775e-07,11.2368981825771,"CCN1_HUMAN",22,29.0680032166045,1.75754831920944e-09,1.65251754904649e-07,0.292742252349877,"Non-significant",6.78185391979174,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.704281091690056,15.164524435997,-25.8094487552525,1.33477251895748e-08,1.21689260885629e-06,10.7034469104184,"HEM2_HUMAN",25,-29.0080020369313,1.7869555396417e-09,1.65251754904649e-07,0.15026116371155,"Non-significant",6.78185391979174,"ALAD","Delta-aminolevulinic acid dehydratase","HEM2_HUMAN"
-0.767731428146384,16.3586121797562,-25.1467381262732,1.61915515311366e-08,1.34059437881268e-06,10.5019827283268,"GLYC_HUMAN",30,-28.9973574655555,1.7922300260795e-09,1.65251754904649e-07,-0.0338091850280779,"Non-significant",6.78185391979174,"SHMT1","Serine hydroxymethyltransferase, cytosolic","GLYC_HUMAN"
