"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.6684679985046,11.9435435703823,39.1911607856883,6.5165258372547e-09,5.8750100714983e-06,11.3931617712345,"K1C19_HUMAN",26,43.2306559690477,9.25083519805083e-10,6.82375243608949e-07,-0.0238809585570685,"Non-significant",6.1659767376422,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.993129889170318,13.6003562382289,32.1723753480021,2.31193613943943e-08,9.66873182283772e-06,10.2740025733447,"K2C7_HUMAN",37,42.0195449125782,1.1278971331017e-09,7.02145247554411e-07,0.0906245708465843,"Non-significant",6.15357303931396,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-1.03067843119304,10.3755820138114,-29.171399868405,4.32957744068223e-08,1.46375797307065e-05,9.68421752733228,"SYNE2_HUMAN",160,-41.9088958714926,1.1488336759076e-09,7.02145247554411e-07,0.186907052993773,"Non-significant",6.15357303931396,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-1.4335077603658,15.9666930607387,-35.962253447372,1.13174801719047e-08,6.58612906057483e-06,10.9179724140072,"ALDOC_HUMAN",31,-41.2885502008247,1.27476717010457e-09,7.02145247554411e-07,0.0527338981628329,"Non-significant",6.15357303931396,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-1.50892710685733,11.1587577547346,-34.5119348122417,1.47388394158227e-08,7.97272953466567e-06,10.6834958975332,"DPYD_HUMAN",55,-41.1816521768654,1.29802547612967e-09,7.02145247554411e-07,0.0733528137207085,"Non-significant",6.15357303931396,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.829685052235938,16.6884111676897,-26.6104236901811,7.79480264870928e-08,2.29311574104358e-05,9.1133749094279,"AL1L1_HUMAN",79,-40.5836108906967,1.43744052996165e-09,7.28962028756802e-07,0.111896912256867,"Non-significant",6.13729509326074,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
1.0932992299398,12.1549316133772,35.9393775913901,1.13637918225348e-08,6.58612906057483e-06,10.9143812116726,"PEG10_HUMAN",23,40.1281972616449,1.55512965914934e-09,7.42254238490455e-07,0.130831162134806,"Non-significant",6.12944731377535,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
1.80240313212074,15.1066442217146,33.1362039440689,1.9132806446218e-08,9.13197597085959e-06,10.4476292741206,"FIBA_HUMAN",43,37.0790429020757,2.69782297222734e-09,1.21611864425848e-06,-0.827154000600174,"Up in DM",5.91502405332543,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
-1.13359657923379,17.9067603519985,-32.6353581474826,2.10956083086782e-08,9.50943143425638e-06,10.3582988332099,"LDHA_HUMAN",24,-36.2925643314354,3.13248942567611e-09,1.3263537025455e-06,-0.067791342735287,"Non-significant",5.87734064593126,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
0.519207080205218,13.4775509153094,18.2064457548609,8.74352895051873e-07,7.14161875187656e-05,6.62522856272397,"FAT1_HUMAN",153,36.0705654966236,3.26929677728741e-09,1.3263537025455e-06,0.145650784174597,"Non-significant",5.87734064593126,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-1.3920301596324,13.8430168969291,-37.9158699833972,8.05885796610034e-09,6.21865997577577e-06,11.2127442246621,"NDRG1_HUMAN",15,-35.5768025129145,3.59877350534335e-09,1.3904975343979e-06,-0.533823490142817,"Up in DM",5.85682977688133,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.770172516504902,11.1981333323888,-24.4149763508383,1.35134153559486e-07,2.52361882886528e-05,8.56522132913158,"KPB2_HUMAN",54,-34.3659039103989,4.58031796034407e-09,1.59822610257081e-06,-0.106471061706525,"Non-significant",5.79636178062112,"PHKA2","Phosphorylase b kinase regulatory subunit alpha, liver isoform","KPB2_HUMAN"
-0.72317457199096,16.6831223624093,-25.3999601547016,1.04966053720666e-07,2.45732369061639e-05,8.81846851317485,"G6PI_HUMAN",35,-34.268195819686,4.67203276169321e-09,1.59822610257081e-06,0.0788350900014247,"Non-significant",5.79636178062112,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN"
1.62973674138389,15.4235807146345,31.1571106609924,2.8394647798767e-08,1.06783580302749e-05,10.0831388923479,"FIBG_HUMAN",29,34.064558391884,4.87000266515477e-09,1.59822610257081e-06,0.122473716735833,"Non-significant",5.79636178062112,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
-0.789478381474797,15.8067824499948,-25.9990711282569,9.04359178129093e-08,2.29311574104358e-05,8.96659404546169,"FTCD_HUMAN",36,-34.0103697681013,4.92428550212846e-09,1.59822610257081e-06,-0.0995808839797991,"Non-significant",5.79636178062112,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.985100507736194,11.2638260977609,27.3597088619725,6.52634810909055e-08,2.11819154228643e-05,9.28752025133218,"TRFM_HUMAN",39,33.6089130153402,5.34867364802697e-09,1.61488703047928e-06,0.407465219497682,"Non-significant",5.79185785336724,"MELTF","Melanotransferrin","TRFM_HUMAN"
-4.07607340812684,9.75735827854702,-37.1436930147694,9.19693365902258e-09,6.21865997577577e-06,11.0989902130724,"NUA4L_HUMAN",5,-33.4472182402032,5.53129318304508e-09,1.61488703047928e-06,0.675008773803709,"Up in BDM",5.79185785336724,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.822082757949802,13.8955065863473,23.0026849957636,1.97652702324523e-07,3.20750805332236e-05,8.17938554659809,"APOB_HUMAN",239,33.2950483133725,5.70968539794599e-09,1.61488703047928e-06,0.211960395177217,"Non-significant",5.79185785336724,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-1.46513144175211,14.5770683288574,-29.802343961791,3.77512009724476e-08,1.33179671604539e-05,9.81482905921526,"CP2C8_HUMAN",33,-33.2246200076532,5.79446816781351e-09,1.61488703047928e-06,-0.0802411238352594,"Non-significant",5.79185785336724,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
1.12348484992982,11.5633141653878,31.0625929909836,2.89529056773536e-08,1.06783580302749e-05,10.0649365394427,"ANXA3_HUMAN",21,33.0818847103686,5.97074327266186e-09,1.61488703047928e-06,-0.0730227629343663,"Non-significant",5.79185785336724,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.939922571182255,15.4760439736503,-26.2619229422938,8.48032853338966e-08,2.29311574104358e-05,9.03023278764074,"TKFC_HUMAN",40,-32.4765072710188,6.78971845962525e-09,1.77715405101288e-06,-0.216739813486736,"Non-significant",5.75027492413336,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.652558644612602,11.4255992344448,-21.974810055391,2.64518455328256e-07,3.83268347595263e-05,7.88017979711206,"KPBB_HUMAN",49,-31.8897828843851,7.70806256111747e-09,1.95447561315335e-06,0.0799243450165008,"Non-significant",5.70896974408004,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-0.635587851206498,14.9346343449184,-23.7437513611129,1.61454286223644e-07,2.78731931578436e-05,8.38532406787551,"CBS_HUMAN",31,-31.6964859210156,8.04109777390508e-09,1.9771353738626e-06,0.782367070515933,"Up in BDM",5.70396359365611,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
-0.616928259531685,12.6648871558053,-21.4291829903161,3.1045933295649e-07,4.34321901311889e-05,7.71453458272569,"SRBS1_HUMAN",46,-31.455316440792,8.47990187930056e-09,2.0237036426072e-06,-0.302154938379916,"Non-significant",5.69385308659705,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-0.815381050109895,18.2361210414341,-25.2621409388222,1.08679188346223e-07,2.45732369061639e-05,8.78377428695367,"ADH1G_HUMAN",33,-31.3059782256105,8.76531447866313e-09,2.03205033371065e-06,-0.219397624333682,"Non-significant",5.69206553881821,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
1.47382521629334,15.0647162028721,26.2690892980625,8.46554847393688e-08,2.29311574104358e-05,9.03195653746048,"FINC_HUMAN",120,30.237285133607,1.11601407692823e-08,2.51537172783213e-06,0.0785415967305489,"Non-significant",5.59939782475647,"FN1","Fibronectin","FINC_HUMAN"
-0.936697562535565,13.9729194641113,-26.4499481812736,8.10220050616787e-08,2.29311574104358e-05,9.07526290607263,"AL8A1_HUMAN",26,-29.991400609019,1.18119871869662e-08,2.59033686581199e-06,0.282646179199219,"Non-significant",5.58664375350562,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
0.685345808664923,12.0434905460903,22.5909200431948,2.2178012833665e-07,3.46062300254534e-05,8.06147544970544,"TFR1_HUMAN",34,29.0618658919841,1.47013660926442e-08,3.1391285388346e-06,0.00178058942154991,"Non-significant",5.5031909007499,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
0.794587612152069,10.3782997131347,26.8261122898269,7.40259801827232e-08,2.29311574104358e-05,9.16414118071438,"DREB_HUMAN",21,28.8871505224519,1.53304341695153e-08,3.17672907842597e-06,0.463013966878234,"Non-significant",5.49801982161027,"DBN1","Drebrin","DREB_HUMAN"
1.10885485013325,11.0432303292411,24.4836644242397,1.32731591279267e-07,2.52361882886528e-05,8.58328832834762,"LAMC1_HUMAN",52,28.7987274312837,1.56604835022232e-08,3.17672907842597e-06,0.0492165088653245,"Non-significant",5.49801982161027,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
0.60758304595951,12.0544466291155,20.7261006399824,3.83897959791483e-07,4.66359107615177e-05,7.49366035896243,"FPRP_HUMAN",40,28.6609019621634,1.61912447278399e-08,3.20428682248032e-06,-0.3193966547648,"Non-significant",5.4942686162316,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.42864203453067,12.9253963742937,15.3688193115573,2.55005188083032e-06,0.000130132836233064,5.47198973831791,"CO4B_HUMAN",83,28.1056415369064,1.85480876617661e-08,3.58331388779928e-06,-0.36045694351194,"Non-significant",5.44571514724322,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.514416535695409,15.7190036773682,-17.6688101656837,1.05717189667019e-06,7.79808433598359e-05,6.42244681529993,"C1TC_HUMAN",59,-27.5210706973517,2.14628234079729e-08,4.04998486354167e-06,0.124837875366209,"Non-significant",5.39254659991931,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
-0.821947415669769,11.2780625479562,-25.1657618137375,1.1136596132087e-07,2.45732369061639e-05,8.75937160236326,"VTDB_HUMAN",21,-26.9375969338735,2.49052200398738e-08,4.50113127566684e-06,-0.32877175013224,"Non-significant",5.34667832066154,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.719753901163752,14.4062480926514,-24.4734245563371,1.33086614925421e-07,2.52361882886528e-05,8.58059889697966,"GBP1_HUMAN",22,-26.9285829266565,2.49631386991629e-08,4.50113127566684e-06,-0.0889783700307092,"Non-significant",5.34667832066154,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.67210062344872,10.5335058484759,32.0203310570673,2.3832220416164e-08,9.66873182283772e-06,10.2459513564454,"SYUG_HUMAN",9,26.6302725192041,2.69695283746458e-08,4.58227260285034e-06,0.187909126281701,"Non-significant",5.33891907787206,"SNCG","Gamma-synuclein","SYUG_HUMAN"
0.527423302332584,11.9173137119838,17.8901411430949,9.77034597870509e-07,7.48546535211569e-05,6.50674105019849,"MDR1_HUMAN",52,26.5687034717598,2.7406198949662e-08,4.58227260285034e-06,-0.181500355402626,"Non-significant",5.33891907787206,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.827238162358601,13.1628299440656,-24.1232183239469,1.45914585200029e-07,2.5738064006805e-05,8.4877788044194,"BUP1_HUMAN",23,-26.5199182234312,2.77579385319303e-08,4.58227260285034e-06,0.0510807037353658,"Non-significant",5.33891907787206,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.9171166419983,11.1049935477121,24.5990954589031,1.28804168330473e-07,2.52361882886528e-05,8.61351002362147,"ANGL3_HUMAN",22,26.4980122431432,2.79175543063348e-08,4.58227260285034e-06,0.299673954645808,"Non-significant",5.33891907787206,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
-0.554606755574525,16.657625743321,-19.1274989818891,6.39359554925779e-07,5.82592564014926e-05,6.95761814238535,"SBP1_HUMAN",39,-26.4546202776884,2.8236828955203e-08,4.58227260285034e-06,-0.0383528868357335,"Non-significant",5.33891907787206,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.793253262837744,15.9823657444545,22.3708686354505,2.36059035520922e-07,3.54700558188289e-05,7.99740525054193,"APOE_HUMAN",29,26.0500569759913,3.14229571493731e-08,4.96874956162354e-06,0.1936175028483,"Non-significant",5.30375289231583,"APOE","Apolipoprotein E","APOE_HUMAN"
0.734096288681044,10.3389553342547,20.0050215335482,4.8084742909168e-07,4.77423262317438e-05,7.25793659179597,"AGRIN_HUMAN",63,26.0002221008527,3.18431078634982e-08,4.96874956162354e-06,0.143849293390911,"Non-significant",5.30375289231583,"AGRN","Agrin","AGRIN_HUMAN"
0.864309708277393,10.7244766780308,22.4025780441801,2.33937463420817e-07,3.54700558188289e-05,8.00668394503892,"ACSL4_HUMAN",30,25.7578944281407,3.39797778067187e-08,5.20211164384369e-06,0.239617983500134,"Non-significant",5.28382033153558,"ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN"
-0.550210873285936,14.833017213004,-18.2771615860996,8.53132156469782e-07,7.06358603836307e-05,6.6514067757219,"KPYR_HUMAN",45,-25.6164834599682,3.53020780146057e-08,5.26859890668192e-06,0.248720089594549,"Non-significant",5.27830486258591,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.619510332743312,12.4643520627703,17.9596476519756,9.53329251842957e-07,7.48277247442789e-05,6.53297569669202,"FLNC_HUMAN",102,25.541726549933,3.60247912917044e-08,5.26859890668192e-06,-0.190105199813809,"Non-significant",5.27830486258591,"FLNC","Filamin-C","FLNC_HUMAN"
-0.650014400482211,15.8324683053153,-21.0028748354016,3.52823473962182e-07,4.61743494795023e-05,7.58163541071105,"CP2E1_HUMAN",29,-25.4672527023498,3.67616095406055e-08,5.26859890668192e-06,0.254684527715048,"Non-significant",5.27830486258591,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
-0.759946664174411,16.9325196402413,-20.6724239069363,3.90283675478811e-07,4.66359107615177e-05,7.47644109954402,"CNDP2_HUMAN",40,-25.2965468401925,3.8516349550316e-08,5.26859890668192e-06,0.223677714665733,"Non-significant",5.27830486258591,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN"
1.78493475914001,8.53764193398612,26.0833385020989,8.85844165915905e-08,2.29311574104358e-05,8.98708409260745,"KCRB_HUMAN",12,25.2588176556471,3.89169650174574e-08,5.26859890668192e-06,0.0254248778025143,"Non-significant",5.27830486258591,"CKB","Creatine kinase B-type","KCRB_HUMAN"
1.13424396514892,8.05176871163504,21.7831060211963,2.79703317102787e-07,3.98160125433687e-05,7.82253800087561,"MYOF_HUMAN",76,25.2068627940322,3.94764403979857e-08,5.26859890668192e-06,-0.440632422765107,"Non-significant",5.27830486258591,"MYOF","Myoferlin","MYOF_HUMAN"
0.776020924250295,12.9744896207537,23.2002402063161,1.87160696095552e-07,3.09922834310063e-05,8.23506026405232,"MFGM_HUMAN",22,25.2012818688686,3.95370827261509e-08,5.26859890668192e-06,-0.222721656163543,"Non-significant",5.27830486258591,"MFGE8","Lactadherin","MFGM_HUMAN"
0.619569857915259,11.1981453214373,19.9775708947698,4.8506227885387e-07,4.77423262317438e-05,7.24877087422536,"ITA7_HUMAN",33,25.1947086723819,3.96086434936649e-08,5.26859890668192e-06,-0.355236848195391,"Non-significant",5.27830486258591,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
0.814313809076964,11.5522775650024,24.3753364436142,1.36543491960204e-07,2.52361882886528e-05,8.5547663952465,"PRS23_HUMAN",19,25.1139377840436,4.05001556387763e-08,5.30029456214567e-06,-0.300282080968248,"Non-significant",5.275699993954,"PRSS23","Serine protease 23","PRS23_HUMAN"
0.718532323837284,12.3451516287668,22.1160320540578,2.53939195995111e-07,3.74629570237151e-05,7.9222639081492,"MA1A1_HUMAN",24,24.8422731482854,4.36711752346619e-08,5.54264829288284e-06,-0.082784732182775,"Non-significant",5.25628267856184,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-0.649424632390344,10.4633874893188,-19.9583013679753,4.88046427471081e-07,4.77423262317438e-05,7.24232820850517,"IFIT1_HUMAN",34,-24.8384154455853,4.37182019650606e-08,5.54264829288284e-06,-0.268225828806559,"Non-significant",5.25628267856184,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
0.987588485081947,14.8081284931728,24.1863940996739,1.43498515031459e-07,2.5738064006805e-05,8.50464486371534,"VNN1_HUMAN",18,24.6390337089853,4.62293136491768e-08,5.69501352329994e-06,0.0622065862019863,"Non-significant",5.24450524031402,"VNN1","Pantetheinase","VNN1_HUMAN"
-0.797478516896586,12.3320819309779,-20.223579226515,4.48755145062804e-07,4.77423262317438e-05,7.33040268880166,"XDH_HUMAN",47,-24.6317783811442,4.63237481560015e-08,5.69501352329994e-06,0.114595333735167,"Non-significant",5.24450524031402,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
0.392677704493186,14.4848923001971,13.7487273751353,5.13137087450534e-06,0.000202116229493865,4.70732019110262,"IQGA1_HUMAN",91,24.5301860885203,4.76694603061635e-08,5.77298508842105e-06,0.0944803555806413,"Non-significant",5.23859956427944,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
0.833669900894174,12.7360854830061,23.2351115316425,1.85376158160364e-07,3.09922834310063e-05,8.24482835734528,"LG3BP_HUMAN",20,24.3835536459233,4.9691221782e-08,5.88041904669628e-06,-0.160566250483226,"Non-significant",5.23059172440289,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-0.648636500040709,16.9038415636335,-21.0854432170024,3.44122087277999e-07,4.57738789536669e-05,7.60761990970233,"ADH4_HUMAN",25,-24.295589528409,5.09509756595326e-08,5.88041904669628e-06,-0.406768798828125,"Non-significant",5.23059172440289,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
-0.431503931681345,14.9573349271502,-14.4145281815122,3.81528261608773e-06,0.000162079597627936,5.03232727339076,"GDE_HUMAN",104,-24.2811929744367,5.11606041957155e-08,5.88041904669628e-06,0.187875111897789,"Non-significant",5.23059172440289,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
1.44444195429483,9.73660005841936,22.9285521698916,2.01763761341454e-07,3.2100218814207e-05,8.15834500426052,"ITA3_HUMAN",23,24.2610556042094,5.14554784712147e-08,5.88041904669628e-06,-0.0810410181681327,"Non-significant",5.23059172440289,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
-0.862101395924903,10.9843187332154,-21.1651527732406,3.3595593584381e-07,4.57738789536669e-05,7.63259256139804,"ACO12_HUMAN",27,-23.6424017863285,6.15341838506981e-08,6.93456066339672e-06,0.240374286969503,"Non-significant",5.15898104829026,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.924528678258312,11.5632557187761,-20.8176046157919,3.73287748100231e-07,4.66359107615177e-05,7.52289572299624,"BCAP_HUMAN",31,-23.4191064510656,6.57120652433464e-08,7.21821675176641e-06,0.0221836566925173,"Non-significant",5.14157008089625,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
0.607008616129567,10.0612350191389,17.6151801844623,1.07771367496154e-06,7.8076506773553e-05,6.40184685380346,"FA5_HUMAN",56,23.4130185738285,6.58304214482024e-08,7.21821675176641e-06,-0.319941997528078,"Non-significant",5.14157008089625,"F5","Coagulation factor V","FA5_HUMAN"
-0.674465020497644,11.706237929208,-19.3526440561651,5.93581555191296e-07,5.60037295211881e-05,7.03613879008379,"GYS2_HUMAN",33,-23.3057642411439,6.79560091327392e-08,7.35193410804061e-06,0.41193350156148,"Non-significant",5.13359839398356,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
-0.756354173024492,14.2658264977591,-20.3284602067615,4.34236092768921e-07,4.77423262317438e-05,7.36485920887517,"SERA_HUMAN",27,-23.0512702513973,7.33205194149417e-08,7.82793019122154e-06,-0.0242989857991542,"Non-significant",5.10635305599595,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-1.07804385821022,10.2446475710188,-20.7589210496173,3.80052810524634e-07,4.66359107615177e-05,7.5041635908708,"VLDLR_HUMAN",32,-22.9129917156908,7.64371100328038e-08,8.05468455592429e-06,0.186081250508627,"Non-significant",5.09395146310373,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
-0.579235394795749,15.4030136380877,-17.0731418715587,1.31334631390245e-06,8.66381462683291e-05,6.18970533611034,"TRFE_HUMAN",51,-22.5845986332982,8.4463564198361e-08,8.58681195736283e-06,0.370926141738892,"Non-significant",5.06616804761413,"TF","Serotransferrin","TRFE_HUMAN"
-0.593200524648037,16.3351761954171,-19.3062813125136,6.02690864411667e-07,5.62095824578882e-05,7.02005417176105,"F16P1_HUMAN",26,-22.5841321843999,8.44756294165391e-08,8.58681195736283e-06,-0.501428127288815,"Up in DM",5.06616804761413,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1_HUMAN"
0.748255729675339,11.3430591310774,20.6450870954418,3.93582856886534e-07,4.66359107615177e-05,7.46765168141211,"SCMC1_HUMAN",23,22.5631194514667,8.50211924338929e-08,8.58681195736283e-06,-0.19657818476359,"Non-significant",5.06616804761413,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
-0.986347198486332,10.5360577447074,-20.0940527245339,4.67465056689832e-07,4.77423262317438e-05,7.28756520800504,"PCKGC_HUMAN",35,-22.5238520449717,8.60515225167742e-08,8.58681195736283e-06,0.14146463076275,"Non-significant",5.06616804761413,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.690318346023577,12.0934655325753,-17.619465744248,1.07605538092997e-06,7.8076506773553e-05,6.40349552328102,"TENS1_HUMAN",76,-22.4964773156882,8.67782327463338e-08,8.58681195736283e-06,-0.0403800805409826,"Non-significant",5.06616804761413,"TNS1","Tensin-1","TENS1_HUMAN"
-0.510566631952907,14.2117911747524,-16.8464750992741,1.42912739350855e-06,9.03028193077865e-05,6.09880699790284,"CP2A6_HUMAN",38,-22.4151787437858,8.89780731233371e-08,8.69841066653925e-06,0.0489591757456331,"Non-significant",5.06056009241663,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN"
0.968564033508294,9.79791096278599,20.3680115188206,4.28902044337826e-07,4.77423262317438e-05,7.37779995958303,"PERM_HUMAN",27,22.3134810210271,9.18200433426863e-08,8.86937894860186e-06,-0.184336264928181,"Non-significant",5.05210678925938,"MPO","Myeloperoxidase","PERM_HUMAN"
-0.389179070790604,11.0255695070539,-13.277636501903,6.38115252714254e-06,0.00022501817443994,4.46748780113491,"CGNL1_HUMAN",84,-22.2515344238564,9.36018786169957e-08,8.88060413345262e-06,0.344020406405133,"Non-significant",5.05155748884975,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.719651778539037,12.619089944022,-20.2754308383845,4.41508322226069e-07,4.77423262317438e-05,7.34746308126904,"AK1D1_HUMAN",23,-22.2065450334935,9.49207006739093e-08,8.88060413345262e-06,0.0915619532267424,"Non-significant",5.05155748884975,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN"
0.78236707051593,11.573431287493,20.6204531013165,3.96583416631097e-07,4.66359107615177e-05,7.45971974836065,"5NTD_HUMAN",22,22.1860925445675,9.55272477955437e-08,8.88060413345262e-06,0.0889205137888744,"Non-significant",5.05155748884975,"NT5E","5'-nucleotidase","5NTD_HUMAN"
