"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-4.28665637969974,11.9918022155762,-30.8388932536685,2.75327174596428e-09,7.65701788863115e-07,12.2967958119216,"OAS2_HUMAN",31,-32.163734204857,6.38815774758006e-10,1.91975970236536e-07,-0.648947477340673,"Up in D",6.7167531288318,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
-0.8938455581665,10.564608335495,-26.0999565345625,9.72789255086716e-09,2.13330054480368e-06,10.9984579890491,"PAR10_HUMAN",43,-31.9819871753836,6.68978291631084e-10,1.93860352081951e-07,-0.0269448757171702,"Non-significant",6.71251100284853,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
0.800268173217802,11.2186725139618,23.7161406366838,2.00407991551516e-08,3.78165219406744e-06,10.2395090681679,"CGNL1_HUMAN",84,31.6260572092817,7.3278760247313e-10,2.03633254451324e-07,0.0798680782317991,"Non-significant",6.69115129782154,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-1.28421473503115,16.2965799570084,-31.5162346876642,2.33539803456672e-09,7.59374752212781e-07,12.4631462328891,"HLAA_HUMAN",17,-31.5210489206491,7.52895937088946e-10,2.03633254451324e-07,-1.20364665985108,"Up in D",6.69115129782154,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
-0.997740745544426,11.9930231571197,-27.9046742806966,5.86857596340739e-09,1.4429583444572e-06,11.5228273980091,"RO52_HUMAN",27,-31.0940651573869,8.41281436348291e-10,2.20198631436453e-07,0.100132942199707,"Non-significant",6.65718538455338,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
-1.5823028087616,10.2593871355057,-28.8605557658384,4.54847528598179e-09,1.15332276470176e-06,11.7850167342577,"GBP4_HUMAN",27,-30.8134979617481,9.05677381855954e-10,2.2964582113685e-07,-0.0263516902923762,"Non-significant",6.63894145302733,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN"
-0.783584833145119,11.6849571466446,-22.2021507914164,3.29381231052931e-08,5.15510546960467e-06,9.71239675861812,"FLNC_HUMAN",102,-29.1776840830785,1.41139452270336e-09,3.47031974461064e-07,-0.942255020141625,"Up in D",6.45963050880492,"FLNC","Filamin-C","FLNC_HUMAN"
-4.61374557018282,8.76343137025834,-27.4244136727462,6.69189309591344e-09,1.59700060530123e-06,11.3871534122269,"OASL_HUMAN",28,-28.5260589857752,1.69580000130792e-09,3.97235303564644e-07,0.087877750396725,"Non-significant",6.40095216132976,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
-0.735988140106171,11.7506799697876,-22.7064488772293,2.7814526724814e-08,4.81800062907629e-06,9.89221499093646,"UBA7_HUMAN",43,-28.489658032767,1.71348725964537e-09,3.97235303564644e-07,-0.0393736362457258,"Non-significant",6.40095216132976,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
-1.75097346305847,8.83655440807343,-26.1499000664669,9.58841769174671e-09,2.13330054480368e-06,11.0135180578366,"SAMD9_HUMAN",42,-28.1568692130918,1.88513506796704e-09,4.24888498374572e-07,-0.1749107837677,"Non-significant",6.37172502499442,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
0.540354251861547,16.3523199558258,18.0125407613591,1.58096860621995e-07,1.78166378762065e-05,8.02535023401516,"FAS_HUMAN",149,27.9417293030607,2.00633372225255e-09,4.39983562766411e-07,-0.29260110855102,"Non-significant",6.35656354790742,"FASN","Fatty acid synthase","FAS_HUMAN"
-3.13636350631712,10.8049821853638,-27.3115755548095,6.90378585171961e-09,1.60049481145294e-06,11.3548807157141,"ISG20_HUMAN",11,-27.5911867727742,2.22298271011862e-09,4.68957205171372e-07,0.647095203399649,"Up in CM",6.32886678714828,"ISG20","Interferon-stimulated gene 20 kDa protein","ISG20_HUMAN"
-2.26777005195615,11.0626474618912,-30.725705764899,2.83103939683183e-09,7.65701788863115e-07,12.2685730092013,"PLS1_HUMAN",7,-27.544079766711,2.25404621662355e-09,4.68957205171372e-07,0.199110031127951,"Non-significant",6.32886678714828,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-0.805855989456223,13.0925189256668,-23.9176074750955,1.88026463388728e-08,3.63249219984795e-06,10.3068635086279,"HOIL1_HUMAN",29,-27.3785766103234,2.36710345486965e-09,4.80166935820308e-07,-0.162096977233876,"Non-significant",6.31860774866295,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
-0.872359752655026,11.9951841831207,-24.4228275222097,1.60603536917295e-08,3.20003587602889e-06,10.4730506544225,"NUB1_HUMAN",27,-27.2185553617901,2.48249159251274e-09,4.91291141015814e-07,0.424278736114527,"Non-significant",6.30866106701241,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
0.997066020965576,11.9639780521393,24.4008554818138,1.61697647174248e-08,3.20003587602889e-06,10.4659026090646,"HRG_HUMAN",21,25.5444449766824,4.15500552016249e-09,7.8621123583864e-07,0.444315671920776,"Non-significant",6.10446075391729,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
-1.93277668952943,11.9201556444168,-29.4089232044014,3.94452815317177e-09,1.0324484333818e-06,11.9309117314112,"BST2_HUMAN",7,-25.5357334856212,4.16651258825012e-09,7.8621123583864e-07,0.104166507721001,"Non-significant",6.10446075391729,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
-0.681629657745345,12.5490539073944,-19.7314480641113,7.99107442776256e-08,1.08621638986246e-05,8.76297827327196,"LIMC1_HUMAN",62,-25.2217804134578,4.60604657041253e-09,8.49396860734711e-07,0.733887910842901,"Up in CM",6.07088934844083,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-1.09131026268005,10.8831795454025,-21.6033507445563,4.04596542871445e-08,6.07943768307204e-06,9.49305681243229,"RN213_HUMAN",232,-25.071584673891,4.83451719432481e-09,8.53865144131346e-07,0.362015485763525,"Non-significant",6.0686107145385,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
-0.961212635040297,11.2769732475281,-25.1848624610006,1.27369311749816e-08,2.71966998825792e-06,10.7166288296035,"T23O_HUMAN",17,-25.0676032343908,4.84074397708182e-09,8.53865144131346e-07,0.0201115608215492,"Non-significant",6.0686107145385,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.906192779541023,9.15775871276855,-22.1932734653136,3.30374025658667e-08,5.15510546960467e-06,9.70919183605264,"PHAR4_HUMAN",29,-24.5601995629816,5.71310336078807e-09,9.73661855777042e-07,0.257902383804323,"Non-significant",6.01159184360162,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
0.603540897369427,15.0193417072296,17.9690012858326,1.60981814434101e-07,1.7893238935867e-05,8.00573129846271,"CO3_HUMAN",111,24.5354826831377,5.75989266419744e-09,9.73661855777042e-07,0.206968069076549,"Non-significant",6.01159184360162,"C3","Complement C3","CO3_HUMAN"
-0.978913545608505,10.4446815252304,-21.6944633913653,3.91991638592777e-08,6.00117010479584e-06,9.5268507512597,"TRFM_HUMAN",39,-24.4073136598301,6.00950921521843e-09,9.80051149188757e-07,-0.249639511108407,"Non-significant",6.00875125774552,"MELTF","Melanotransferrin","TRFM_HUMAN"
-1.10989332199095,10.5157792568207,-22.9629839549675,2.55579854185609e-08,4.60838874858229e-06,9.98202965791611,"IFIT5_HUMAN",24,-24.392436513882,6.03926022423439e-09,9.80051149188757e-07,-0.0319254398345947,"Non-significant",6.00875125774552,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
-1.6996088027954,11.5177011489868,-22.6329556073875,2.85018523780703e-08,4.81800062907629e-06,9.86628081015188,"STAT2_HUMAN",35,-24.0562210044326,6.75766957569765e-09,1.075131979161e-06,0.125413179397599,"Non-significant",5.96853822011755,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
-0.724823951721174,11.9305045604706,-19.9406500264296,7.38336291197584e-08,1.03290701151331e-05,8.8481368257114,"DTX3L_HUMAN",43,-23.9072659801681,7.10617435966525e-09,1.10883651450623e-06,-0.0125129222869891,"Non-significant",5.95513248097591,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN"
0.409827947616545,12.5748890638351,14.2528675080945,9.0036290549534e-07,5.93946716682048e-05,6.12504372716769,"LRP1_HUMAN",189,23.8370480677014,7.27740969748734e-09,1.11413023180023e-06,-0.362257719039901,"Non-significant",5.95306404107749,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.806347131729106,10.3581587076187,-20.87989025419,5.22642922791248e-08,7.43986785180384e-06,9.21917596286294,"ITA2_HUMAN",32,-23.6630678340958,7.72195470290696e-09,1.14422331781515e-06,0.051538228988651,"Non-significant",5.94148920611128,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.942255020141626,11.343780040741,-22.3928552146256,3.08846518770266e-08,5.11424623122844e-06,9.78091249440726,"5NTD_HUMAN",22,-23.6238168559832,7.82640272059185e-09,1.14422331781515e-06,0.142434120178249,"Non-significant",5.94148920611128,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-0.607116937637322,11.7472676038742,-18.5532284845464,1.26731396576863e-07,1.55802810882525e-05,8.26498854026311,"ITA6_HUMAN",48,-23.5976064519184,7.89703053951792e-09,1.14422331781515e-06,0.0867617130279488,"Non-significant",5.94148920611128,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-1.34011006355285,9.34404647350311,-22.2592761315947,3.23072639643308e-08,5.15510546960467e-06,9.73298723274742,"MLKL_HUMAN",19,-22.965294253833,9.83761059350476e-09,1.40039249746838e-06,-0.056626558303817,"Non-significant",5.85375022461138,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
-0.690645933151249,14.8568404912949,-21.505393749319,4.18661500018151e-08,6.17639892935868e-06,9.4565530390388,"APOL2_HUMAN",21,-22.651906149587,1.09935025700039e-08,1.52431446881202e-06,-0.0589997768401993,"Non-significant",5.81692542802182,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
-1.28099846839905,9.4937664270401,-22.6422254615994,2.84141103661414e-08,4.81800062907629e-06,9.86955698343794,"TREX1_HUMAN",15,-22.6289763296916,1.10838740029466e-08,1.52431446881202e-06,0.255016326904274,"Non-significant",5.81692542802182,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
-2.022093296051,12.5692689418793,-34.4853810264233,1.18004597544749e-09,5.03941739198997e-07,13.1445250097418,"HLAB_HUMAN",2,-21.5415436354079,1.64989080530516e-08,2.23120233237434e-06,0.205405473709124,"Non-significant",5.65146104475457,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
-1.24566340446471,10.0096107721329,-19.3943356010153,9.09297259364032e-08,1.20951442007865e-05,8.62373562053296,"TDRD7_HUMAN",52,-21.0910740839306,1.95664457414325e-08,2.60265804501612e-06,-0.174021005630497,"Non-significant",5.58458288871681,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
0.647095203399655,11.7692034244537,17.9302973473643,1.63596307278296e-07,1.79381140169743e-05,7.98825015497158,"A0AAG2UXZ5_HUMAN",30,20.3738928281774,2.5860234108932e-08,3.38435386386893e-06,0.0213115215301745,"Non-significant",5.4705242339631,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
-0.87539553642274,10.365929722786,-19.2193962659521,9.73173530898243e-08,1.27360161769489e-05,8.55047493644653,"CCN1_HUMAN",22,-20.2232827580735,2.74530513204413e-08,3.53577870498509e-06,-0.0411036014556494,"Non-significant",5.4515149241486,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.640054702758849,12.1230249404907,-16.6974869917506,2.78321704590162e-07,2.62593291981928e-05,7.41025856077736,"HKDC1_HUMAN",55,-20.17146659652,2.80262152575363e-08,3.55319860311952e-06,0.102318286895775,"Non-significant",5.44938051729864,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
-0.598121166229276,10.7965631484985,-16.1115534861799,3.63065674949239e-07,3.23726910608586e-05,7.12018695149233,"CEIP2_HUMAN",61,-19.8841332235716,3.14581738422737e-08,3.92694803932629e-06,-0.0492286682128924,"Non-significant",5.40594484519843,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
0.551005840301521,17.1634032726288,15.4518194570642,4.95255980018658e-07,4.10642095463806e-05,6.78063492689635,"AL1L1_HUMAN",79,19.8458355312762,3.19501625911657e-08,3.92793362522301e-06,0.0792195796966251,"Non-significant",5.40583585959256,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-1.01620411872863,10.5448895692825,-18.2779153635179,1.41724715059507e-07,1.6666004898447e-05,8.14388183339472,"PAR12_HUMAN",33,-19.7806204324955,3.2807897488737e-08,3.97318328691958e-06,0.000149250030549553,"Non-significant",5.40086140004362,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN"
-1.21789574623108,10.2612577676773,-18.3183726705327,1.39400917994607e-07,1.6666004898447e-05,8.16179626756237,"CMTR1_HUMAN",42,-19.7354108307956,3.34176412082282e-08,3.98751089358182e-06,0.144191265106224,"Non-significant",5.39929811747307,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
-0.633433341979952,15.1023950576782,-18.0604877675482,1.54987147217021e-07,1.78166378762065e-05,8.04689880714485,"GBP1_HUMAN",22,-19.2039301111233,4.16233983288437e-08,4.89122971199317e-06,0.0278940200805735,"Non-significant",5.31058194046876,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
0.608876705169678,17.118243932724,16.3236573932845,3.29414973640037e-07,3.00322819788232e-05,7.22640016260996,"SBP1_HUMAN",39,19.1712644370633,4.21969533940747e-08,4.89122971199317e-06,-0.117859125137327,"Non-significant",5.31058194046876,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.527900457382223,15.3779903650284,17.5241944912023,1.94120569293706e-07,2.04557701201185e-05,7.80245705133701,"PBLD_HUMAN",23,19.1049891628936,4.33880286524299e-08,4.95664531644734e-06,0.0744810104370224,"Non-significant",5.30481215687069,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
-1.45342683792113,11.7186849117279,-18.3033194083514,1.40260491406747e-07,1.6666004898447e-05,8.15513548527945,"TAP2_HUMAN",22,-19.067159541447,4.40847346965934e-08,4.95664531644734e-06,-0.00722229480743497,"Non-significant",5.30481215687069,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
0.481935501098651,11.4678342342377,13.9822736445155,1.03712413966012e-06,6.57439474156425e-05,5.96961475812295,"VP13C_HUMAN",153,19.0399324899136,4.45939250801893e-08,4.95664531644734e-06,0.0458755493164009,"Non-significant",5.30481215687069,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
-1.80794453620907,12.3357132673264,-24.9879057158406,1.35145255585755e-08,2.81171436877645e-06,10.6544682976658,"IFM3_HUMAN",3,-18.6988060748005,5.15644386071358e-08,5.65397101159865e-06,0.147467613220215,"Non-significant",5.24764642250639,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
-0.970395326614376,12.3675221204758,-17.8519296494691,1.69038177957928e-07,1.8287677012675e-05,7.95273523500714,"SP100_HUMAN",21,-18.6089796879471,5.35972909127404e-08,5.74484886642456e-06,-1.12352669239044,"Up in D",5.24072139210036,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
-0.74492049217222,10.1139854192734,-17.2857472144935,2.15014551479349e-07,2.16842769532933e-05,7.69130179605591,"TLR3_HUMAN",25,-18.5998325759972,5.38092819630597e-08,5.74484886642456e-06,-0.206768274307249,"Non-significant",5.24072139210036,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
0.388895750045798,14.318118929863,12.4016057653993,2.50197309460837e-06,0.000115346645963934,4.99934002611034,"UTRN_HUMAN",162,18.3833155929689,5.91118531522362e-08,6.16437527460675e-06,0.310930609703062,"Non-significant",5.21011093018563,"UTRN","Utrophin","UTRN_HUMAN"
-0.698470830917351,12.1079581975937,-16.2294338404403,3.4390922925276e-07,3.10053276239655e-05,7.17938903683693,"AMPE_HUMAN",38,-18.3776507500758,5.92582291618593e-08,6.16437527460675e-06,-0.172603011131288,"Non-significant",5.21011093018563,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
-0.632591485977152,10.5080708265304,-17.4348710250343,2.0166687767068e-07,2.07129752584797e-05,7.76099978174443,"ANXA3_HUMAN",21,-18.300456559287,6.12938505493553e-08,6.29542156148695e-06,0.472068786621101,"Non-significant",5.20097518284007,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.531236171722401,13.6483204364777,16.7883527026663,2.67295227181489e-07,2.55737006771249e-05,7.4543200587259,"BUP1_HUMAN",23,18.2126308576969,6.37055820064408e-08,6.46133865500326e-06,0.394812822341922,"Non-significant",5.18967749589764,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.998613595962576,12.6779028177261,-17.4540018734618,2.00023200751287e-07,2.07129752584797e-05,7.76989713305883,"LG3BP_HUMAN",20,-18.0962632924752,6.70663158904618e-08,6.64001942522673e-06,0.0251088142395233,"Non-significant",5.17783065011143,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.839396953582764,8.89868307113648,16.7832353655468,2.67902952619623e-07,2.55737006771249e-05,7.45184504585552,"MDR3_HUMAN",28,18.0949968120856,6.71039675706916e-08,6.64001942522673e-06,0.100925922393825,"Non-significant",5.17783065011143,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.806982278823877,12.551980137825,-16.4706412445679,3.08159363818719e-07,2.84136940684669e-05,7.29919228512002,"ITA5_HUMAN",29,-17.8508536704017,7.48244521648876e-08,7.31476632368552e-06,-0.069953918457049,"Non-significant",5.13579954321672,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-1.56669783592224,9.60684621334076,-17.7800339429353,1.74210827265741e-07,1.8599298058345e-05,7.92001215753645,"CDHR5_HUMAN",12,-17.8191123393115,7.58993049278475e-08,7.3315114307685e-06,0.554284811019881,"Up in CM",5.13480648397046,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
-1.21801447868345,15.1973065137863,-21.3235949218527,4.46252852934356e-08,6.46588508698101e-06,9.38833030326672,"HLAC_HUMAN",7,-17.68054795161,8.0798308880774e-08,7.62990409627067e-06,0.446219563484193,"Non-significant",5.11748092085537,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
-1.37655115127564,10.3623671531677,-16.8555111333319,2.59462040198331e-07,2.53647589658947e-05,7.4867307364231,"K1C19_HUMAN",26,-17.6786156045015,8.08690845796497e-08,7.62990409627067e-06,-0.625819921493575,"Up in D",5.11748092085537,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
