"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.423730373382575,11.5231249332428,-11.8304202845472,3.20852167945192e-06,0.000667537048899304,5.26976262980122,"MDR1_HUMAN",52,-14.7803121742562,2.98160602182238e-07,0.00014224970694003,-0.118101835250854,"Non-significant",3.84694861965668,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-2.75051379203796,8.48285615444183,-14.1458038520429,8.52925538635197e-07,0.000370416877806685,6.55090955900406,"AMY1B_HUMAN",12,-14.5600744270276,3.36318422459622e-07,0.00014224970694003,0.164004087448076,"Non-significant",3.84694861965668,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
-0.69235730171204,10.2744106054306,-13.8378561826293,1.00504341969915e-06,0.000388329633687567,6.39552514673268,"CCN1_HUMAN",22,-14.537307994054,3.40564258880898e-07,0.00014224970694003,-0.0725051164627075,"Non-significant",3.84694861965668,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.502441406249996,13.4883284568787,-11.7044186302817,3.47136192245104e-06,0.000670634062827803,5.19186253182155,"APOB_HUMAN",239,-14.4272286201328,3.61955913072626e-07,0.00014224970694003,0.0412125587463397,"Non-significant",3.84694861965668,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-1.6025152206421,9.5915699005127,-13.8504039344946,9.98278986790211e-07,0.000388329633687567,6.40193910371066,"CO6A1_HUMAN",22,-14.3966610336027,3.68159211947328e-07,0.00014224970694003,0.184595823287925,"Non-significant",3.84694861965668,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.637938499450652,10.5107443332672,-13.6318171056712,1.12383162538351e-06,0.000414489536743716,6.28918063157625,"ANXA3_HUMAN",21,-14.2510170138133,3.99392807117803e-07,0.000147303328952448,0.144860267639153,"Non-significant",3.83178743829422,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.373427867889429,17.2521922588348,10.5774170423911,7.27781745995512e-06,0.000894730467728422,4.45120157181641,"AL1L1_HUMAN",79,13.9020583837162,4.86987069564751e-07,0.000171035100898053,-0.0327302217483547,"Non-significant",3.76691475181849,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.685401678085325,9.49543130397797,-13.2544442849621,1.38469405037095e-06,0.000468141980196247,6.08927053552693,"DREB_HUMAN",21,-13.8359332293268,5.05896280694265e-07,0.000171035100898053,0.0483529567718257,"Non-significant",3.76691475181849,"DBN1","Drebrin","DREB_HUMAN"
-0.654051303863521,8.08804178237915,-12.2228900260727,2.52274792597051e-06,0.000619553235142227,5.50653845076589,"MAP1B_HUMAN",55,-13.6950910555799,5.48964653564139e-07,0.000175250765431366,0.530026912689212,"Up in CM",3.75634007651741,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
0.677369117736827,10.6845841407776,12.8207241786686,1.77229979000715e-06,0.000545574123170304,5.85095400176414,"PLIN2_HUMAN",25,13.639299568948,5.67144139526553e-07,0.000175250765431366,-0.0308152437210101,"Non-significant",3.75634007651741,"PLIN2","Perilipin-2","PLIN2_HUMAN"
-0.57813787460327,10.0975830554962,-14.3904832767195,7.50422256229154e-07,0.000358172128649609,6.67142107352232,"SIL1_HUMAN",14,-13.5917730061266,5.83161285019336e-07,0.000175250765431366,-0.436511993408175,"Non-significant",3.75634007651741,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
1.07570815086365,11.3002704381943,16.7085580917731,2.44700196943935e-07,0.000220610822000343,7.6970200485659,"NUA4L_HUMAN",5,13.2044291470295,7.3425092006772e-07,0.000209445490018493,-0.0461251735687114,"Non-significant",3.67892898684809,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.561567783355731,10.235769033432,-11.9233380450945,3.02900056273461e-06,0.000667537048899304,5.32661437233682,"ITA2_HUMAN",32,-13.1454210319022,7.60892587110597e-07,0.000209445490018493,-0.0230960845947248,"Non-significant",3.67892898684809,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.541762351989773,12.3972389698029,-12.3460816650082,2.3427377293439e-06,0.000619553235142227,5.57907924213554,"RIR2B_HUMAN",23,-13.1164084020708,7.74385592870937e-07,0.000209445490018493,0.0290763378143506,"Non-significant",3.67892898684809,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.68033146858215,12.3368903398514,11.8555452342434,3.15882768295155e-06,0.000667537048899304,5.28518476487942,"ATTY_HUMAN",28,12.6801130872941,1.01311991543855e-06,0.000259772424545966,0.135268926620487,"Non-significant",3.5854069521973,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
-0.492813587188763,10.2608835697174,-11.3159877967649,4.44679828621674e-06,0.00074380004245855,4.94571552791911,"ADA10_HUMAN",33,-12.662282117173,1.02449070562866e-06,0.000259772424545966,-0.0847036838531512,"Non-significant",3.5854069521973,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
0.378511905670148,14.7096281051636,11.7087699853032,3.46189156629253e-06,0.000670634062827803,5.19456835833847,"PUR6_HUMAN",21,12.3523660322525,1.2467040654457e-06,0.000306538084455345,-0.4536943435669,"Non-significant",3.51351556081506,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.347449779510502,11.7531938552856,-10.026475635738,1.07249843470781e-05,0.00110155092395179,4.05785887465717,"FPRP_HUMAN",40,-12.2246431239305,1.35352166940035e-06,0.000312511459617729,0.0669648647308509,"Non-significant",3.50513405269592,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-0.576204776763952,13.4364016056061,-10.9533999102958,5.64255430180397e-06,0.00083243064736068,4.70743269317188,"ITIH2_HUMAN",47,-12.2178042747602,1.35952238779248e-06,0.000312511459617729,0.0258114337921249,"Non-significant",3.50513405269592,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.408999204635652,12.7780989408493,-11.7374450304693,3.40020360894584e-06,0.000670634062827803,5.21237146128035,"SQSTM_HUMAN",20,-12.187420608283,1.38654332588591e-06,0.000312511459617729,0.278279304504395,"Non-significant",3.50513405269592,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
-0.453694343566898,11.0994997024536,-11.3266537197154,4.41621481759985e-06,0.00074380004245855,4.95259827568036,"5NTD_HUMAN",22,-11.9882513683774,1.57921954957295e-06,0.000340947009328834,-0.293572664260861,"Non-significant",3.46731311468608,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.53432416915893,11.9439597129822,11.4507925722459,4.07709894092712e-06,0.000728694924852511,5.03218529070114,"VTDB_HUMAN",21,11.9714942348737,1.59674468258513e-06,0.000340947009328834,-0.0109801292419753,"Non-significant",3.46731311468608,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.612866163253786,9.06748521327972,-11.0833809478146,5.17667611415972e-06,0.00083189200146324,4.79382502970392,"FLRT3_HUMAN",27,-11.846755134648,1.73422410191889e-06,0.000354023844242955,0.14323520660405,"Non-significant",3.45096748635161,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.388377666473399,11.6319198608399,10.6196426635532,7.06994615999724e-06,0.000894730467728422,4.48045767921793,"ACO12_HUMAN",27,11.8372324127224,1.74524941702221e-06,0.000354023844242955,-0.0138311386108256,"Non-significant",3.45096748635161,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.357041597366351,12.8769475221634,10.2937607148222,8.86567562341822e-06,0.000955376008946079,4.25142471615312,"PURA1_HUMAN",29,11.7729536813,1.82174574824199e-06,0.000358654962233949,0.399044275283851,"Non-significant",3.44532315602912,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.464512348175074,13.3985335826874,13.1465163951667,1.47136261180958e-06,0.000477545449288918,6.03083998695857,"S22A1_HUMAN",13,11.7447497552104,1.85648365957923e-06,0.000358654962233949,0.446588754653925,"Non-significant",3.44532315602912,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN"
-0.491658449172947,10.3777540922165,-11.0024128317479,5.46156825393596e-06,0.00083189200146324,4.7401387903544,"FSCN1_HUMAN",23,-11.6785417750468,1.94096641110523e-06,0.000359403044691922,0.0413231849670499,"Non-significant",3.44441824807485,"FSCN1","Fascin","FSCN1_HUMAN"
-0.5377118587494,13.5195764303208,-12.175491726946,2.59610672847371e-06,0.000619553235142227,5.4784050246382,"IL18_HUMAN",14,-11.6724561152209,1.94894428967767e-06,0.000359403044691922,0.578766107559211,"Up in CM",3.44441824807485,"IL18","Interleukin-18","IL18_HUMAN"
-0.728672981262203,8.58968019485473,-10.9035106440936,5.83371803918762e-06,0.000832607533607542,4.67397945603915,"BICC1_HUMAN",25,-11.486981227226,2.21052291225832e-06,0.000398278073785465,0.0633187294006241,"Non-significant",3.3998136019414,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.68011593818663,10.2952827215195,-10.6031333201578,7.15041615478845e-06,0.000894730467728422,4.46903383196089,"TRFM_HUMAN",39,-11.455996293943,2.25792351418923e-06,0.000398278073785465,-0.0256798267364502,"Non-significant",3.3998136019414,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.563623189926149,10.9556866884231,-11.0447221130528,5.31056442746207e-06,0.00083189200146324,4.76824527619891,"PRS23_HUMAN",19,-11.3805317926254,2.37817634655552e-06,0.000410564316509606,0.258600473403932,"Non-significant",3.38661879928205,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.421897411346421,12.1048042774201,-11.4839029693302,3.99165995268647e-06,0.000728694924852511,5.05325220839446,"TNR6_HUMAN",16,-11.1773800436201,2.73890207200843e-06,0.000441979593409638,0.0187292098998988,"Non-significant",3.35459778194996,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
0.61851334571835,11.6752957105637,14.4465919044702,7.28918950314681e-07,0.000358172128649609,6.69869692964607,"MBL2_HUMAN",8,11.1547512945062,2.78271960872561e-06,0.000441979593409638,-0.355581998825107,"Non-significant",3.35459778194996,"MBL2","Mannose-binding protein C","MBL2_HUMAN"
-1.21222257614136,8.62561297416687,-10.5783723056073,7.27303969403008e-06,0.000894730467728422,4.45186479310085,"LAMA5_HUMAN",58,-11.1494269694492,2.79314251153841e-06,0.000441979593409638,0.0587446689605677,"Non-significant",3.35459778194996,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.300959825515724,10.7964826822281,9.19746223140862,1.99351861481526e-05,0.00159917414520819,3.42236387806196,"IFIT1_HUMAN",34,11.0909510550307,2.91052049163455e-06,0.000441979593409638,0.112049102783224,"Non-significant",3.35459778194996,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.595802783966073,12.0657930374145,-10.5490494588943,7.42131569452277e-06,0.000898754560378473,4.43147759006565,"PAI1_HUMAN",22,-11.0508827377276,2.99411767031141e-06,0.000441979593409638,-0.0244138240814209,"Non-significant",3.35459778194996,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.939710378646861,9.59173142910004,-10.3692939933191,8.40789010776145e-06,0.000955376008946079,4.305180676355,"PTPRF_HUMAN",57,-11.0368414081239,3.02404276435809e-06,0.000441979593409638,-0.217716693878151,"Non-significant",3.35459778194996,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
0.635657787323002,9.00055265426636,10.326190394732,8.6657898755279e-06,0.000955376008946079,4.27455471872439,"MDR3_HUMAN",28,10.9984610457177,3.10755239213726e-06,0.000441979593409638,0.12121653556825,"Non-significant",3.35459778194996,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-2.23324060440064,7.2308976650238,-10.9819358304375,5.53637762866835e-06,0.00083189200146324,4.72649373862787,"LORF1_HUMAN",5,-10.9967948586312,3.11123545334676e-06,0.000441979593409638,0.183293581008924,"Non-significant",3.35459778194996,"L1RE1","LINE-1 retrotransposable element ORF1 protein","LORF1_HUMAN"
0.344196319580101,16.09477186203,9.2442289328973,1.92259951796575e-05,0.00159183392742593,3.45970279547739,"TKFC_HUMAN",40,10.9930795824283,3.11946547998832e-06,0.000441979593409638,-0.0625631809234619,"Non-significant",3.35459778194996,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
1.13677072525024,8.97089099884033,11.3004535059492,4.4917675721554e-06,0.00074380004245855,4.93567847280558,"HBB_HUMAN",8,10.9481662865877,3.22089774114399e-06,0.000441979593409638,0.00868344306947222,"Non-significant",3.35459778194996,"HBB","Hemoglobin subunit beta","HBB_HUMAN"
0.449697017669649,13.737250328064,12.6672250175989,1.93763538966246e-06,0.000550771595974504,5.76432768896673,"NDRG2_HUMAN",12,10.9174953913039,3.29227332815652e-06,0.000441979593409638,-0.137521505355849,"Non-significant",3.35459778194996,"NDRG2","Protein NDRG2","NDRG2_HUMAN"
0.448397159576421,11.9651463031769,10.6255667594367,7.04131893695468e-06,0.000894730467728422,4.48455234544286,"KNG1_HUMAN",19,10.9169928789064,3.2934573122182e-06,0.000441979593409638,0.122547149658175,"Non-significant",3.35459778194996,"KNG1","Kininogen-1","KNG1_HUMAN"
-1.76485681533813,11.8180208206177,-12.2892545388761,2.42391663788688e-06,0.000619553235142227,5.54572044112639,"Q6VBP1_HBV",1,-10.9091381600667,3.31202577741041e-06,0.000441979593409638,-0.0341405868530007,"Non-significant",3.35459778194996,"S","Large envelope protein","Q6VBP1_HBV"
0.280586242675772,11.520162820816,8.82522469319389,2.67492188150106e-05,0.0019207359421681,3.11842587384197,"BAIP2_HUMAN",36,10.9046259445327,3.3227452795154e-06,0.000441979593409638,0.0118899345397949,"Non-significant",3.35459778194996,"BAIAP2","BAR/IMD domain-containing adapter protein 2","BAIP2_HUMAN"
0.252073764801022,16.4964601993561,7.57221451164458,7.81174715391669e-05,0.00392470985668997,1.99935806717453,"FAS_HUMAN",149,10.8302000357799,3.50524544601215e-06,0.000451749590312049,0.0616724491119758,"Non-significant",3.34510223262491,"FASN","Fatty acid synthase","FAS_HUMAN"
-1.83130764961245,11.878745675087,-10.9918556090214,5.49999469803477e-06,0.00083189200146324,4.73310730813417,"Q15194_HBV",5,-10.8292897674689,3.50754550032772e-06,0.000451749590312049,0.00699424743652521,"Non-significant",3.34510223262491,"PreC-C","Capsid protein","Q15194_HBV"
-0.417574405670148,12.4170262813568,-9.2155814557494,1.9657000718707e-05,0.00159496903831588,3.4368524079134,"LIMC1_HUMAN",62,-10.7594466078787,3.68913659053264e-06,0.000467713348368466,0.0507473945617747,"Non-significant",3.33002023530842,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-0.520360708236728,14.3161936998367,-10.4858790361282,7.75240954777763e-06,0.000925044868686289,4.38735338882288,"VNN1_HUMAN",18,-10.710586277536,3.82238922435469e-06,0.0004771517871756,-0.0272269248962402,"Non-significant",3.32134344518067,"VNN1","Pantetheinase","VNN1_HUMAN"
0.447922945022572,10.5724054574966,10.6487656415952,6.93045901969043e-06,0.000894730467728422,4.50056387829771,"T23O_HUMAN",17,10.672448389309,3.93012437614771e-06,0.000483167108910039,0.0831437110900488,"Non-significant",3.31590263751826,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-2.2938995361328,9.86171221733093,-10.3291821239918,8.64760591549916e-06,0.000955376008946079,4.27668470891927,"GPC3_HUMAN",10,-10.612356889525,4.10679930256115e-06,0.000497351784193749,-0.00954174995420054,"Non-significant",3.30333631973671,"GPC3","Glypican-3","GPC3_HUMAN"
-0.665403366088848,10.562308549881,-12.640206972822,1.96849596786549e-06,0.000550771595974504,5.74895343502011,"CD44_HUMAN",8,-10.5913179638414,4.17073026393286e-06,0.000497666255316929,0.0392622947692747,"Non-significant",3.30306180596382,"CD44","CD44 antigen","CD44_HUMAN"
-0.6107661724091,11.0048185586929,-10.2686404500725,9.02406397191549e-06,0.000955376008946079,4.23345581587516,"FSTL1_HUMAN",17,-10.4650968881125,4.57832432801723e-06,0.000538384399964229,0.125487327575676,"Non-significant",3.26890753256493,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-1.63697338104248,8.14800643920898,-11.4448706071669,4.09259561317092e-06,0.000728694924852511,5.02841027320521,"COL11_HUMAN",2,-10.3796132814429,4.87949188363794e-06,0.000565602816340546,-0.139961719512939,"Non-significant",3.24748843669681,"COLEC11","Collectin-11","COL11_HUMAN"
0.359428167343136,9.11365568637848,9.45099055335383,1.64112605113545e-05,0.00141168490297954,3.62258798528054,"FA11_HUMAN",25,10.3096553651161,5.14239806525787e-06,0.000582410647161424,0.108556747436523,"Non-significant",3.23477069420122,"F11","Coagulation factor XI","FA11_HUMAN"
-0.643160343170152,10.0099041461944,-9.67497336563084,1.38710878833665e-05,0.00129367824236363,3.79509514527522,"CDHR2_HUMAN",30,-10.3030431362421,5.16805109633011e-06,0.000582410647161424,-0.134161591529848,"Non-significant",3.23477069420122,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
1.87861788272857,8.4241229891777,10.8996067649118,5.84898070195093e-06,0.000832607533607542,4.6713547672508,"PCOC1_HUMAN",2,10.2679275163649,5.30669414258061e-06,0.000589842688669851,-0.0193655490874995,"Non-significant",3.22926379946333,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
-0.466719388961799,10.6553190946579,-9.98979270555545,1.1012719483376e-05,0.00111696507360141,4.03087903651163,"ALDR_HUMAN",18,-10.1845045369554,5.65295121623787e-06,0.000619838461737217,0.229698419570923,"Non-significant",3.20772147875504,"AKR1B1","Aldo-keto reductase family 1 member B1","ALDR_HUMAN"
-0.811106920242297,15.3002465963364,-14.7133786589124,6.35717449722904e-07,0.000358172128649609,6.82659589085862,"S10A6_HUMAN",4,-10.1515344245138,5.7966647174655e-06,0.000627121833566867,-0.0735912322998047,"Non-significant",3.20264807877728,"S100A6","Protein S100-A6","S10A6_HUMAN"
0.44813132286072,9.49926197528839,9.63480651463548,1.42922065882796e-05,0.00131280249724249,3.76445547270719,"PDK1_HUMAN",21,10.0734713019739,6.15340842595978e-06,0.000656957315371548,-0.111406087875368,"Non-significant",3.18246284703202,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN"
-0.292082786560057,9.71635270118713,-9.01558038293664,2.29855776591517e-05,0.00174303716940521,3.27536799916173,"BCAM_HUMAN",25,-10.0392213460841,6.31757853051549e-06,0.000665725093462372,-0.0399956703186053,"Non-significant",3.17670507269104,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
-0.38192033767697,14.1965599060059,-8.66639238833972,3.04214540435891e-05,0.00209186167889561,2.98498284252744,"VIME_HUMAN",46,-9.9896350173889,6.56395610781849e-06,0.00068281974177999,0.262509465217588,"Non-significant",3.16569393099291,"VIM","Vimentin","VIME_HUMAN"
-0.668334722518914,10.488254904747,-9.47932301605215,1.60628335754498e-05,0.00141168490297954,3.64463308242816,"EPHA2_HUMAN",25,-9.97028128550596,6.66300093753778e-06,0.000684349235533944,0.252037048339824,"Non-significant",3.16472221354527,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
-0.352001428604124,9.7070437669754,-8.98997928713561,2.34554505294694e-05,0.00176219931107513,3.25444705808645,"PERM_HUMAN",27,-9.92275102871086,6.91336728172154e-06,0.000696230731936543,0.182584285736088,"Non-significant",3.15724681067556,"MPO","Myeloperoxidase","PERM_HUMAN"
0.711079597473143,8.60620975494385,14.113979606415,8.67379920917799e-07,0.000370416877806685,6.53504543086786,"FETUA_HUMAN",5,9.91590284694931,6.95029446473503e-06,0.000696230731936543,0.0627944469452473,"Non-significant",3.15724681067556,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
-0.501569986343403,16.1445387601852,-9.75911212453487,1.30332568429607e-05,0.00124861265975872,3.85886402145726,"STOM_HUMAN",17,-9.88887062071689,7.09821504213657e-06,0.000700999096181794,0.0241312980652264,"Non-significant",3.15428254198129,"STOM","Stomatin","STOM_HUMAN"
-0.241806745529175,14.7081633806229,-7.68155192268351,7.07539211197271e-05,0.0037038536513901,2.10337308374702,"THRB_HUMAN",42,-9.87585474103613,7.17068338465478e-06,0.000700999096181794,0.0973379611969261,"Non-significant",3.15428254198129,"F2","Prothrombin","THRB_HUMAN"
-0.517962932586672,9.4146134853363,-11.4302544264343,4.13112725452495e-06,0.000728694924852511,5.0190838073983,"BACD3_HUMAN",10,-9.8526344740622,7.30201754587651e-06,0.000705340123419548,0.42238116264341,"Non-significant",3.15160141052081,"KCTD10","BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3","BACD3_HUMAN"
0.519901514053325,10.7993775606156,12.0720484430897,2.76468056773882e-06,0.000640931946475222,5.41657002111738,"TTC36_HUMAN",9,9.82262535658277,7.47572625234162e-06,0.000713285814121758,-0.0158331394195548,"Non-significant",3.14673641317251,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
0.297528982162474,10.9820584058761,7.63421868378961,7.38422215993769e-05,0.00379212522821104,2.05850261522758,"SYNE2_HUMAN",160,9.80573986903087,7.57548425960023e-06,0.000713285814121758,-0.0949871540070006,"Non-significant",3.14673641317251,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-0.588772058486956,10.4311016798019,-9.12401850347124,2.11087880843861e-05,0.00164689140881451,3.36335000519654,"ITA7_HUMAN",33,-9.7808805315866,7.72505416845968e-06,0.000713285814121758,-0.0271623134613002,"Non-significant",3.14673641317251,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
0.23065710067748,16.6071169376373,7.78792501767958,6.43254030238219e-05,0.00350292832305565,2.20333735552769,"DHSO_HUMAN",34,9.77909753883287,7.73590727664712e-06,0.000713285814121758,0.00149202346801935,"Non-significant",3.14673641317251,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
-0.703999757766722,9.20587122440338,-10.2620253834728,9.06629932078483e-06,0.000955376008946079,4.2287163515814,"LBP_HUMAN",10,-9.73381539969241,8.01730092783168e-06,0.000730925614926138,-0.0106842517853263,"Non-significant",3.13612681821433,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
