"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.51902008056643,10.7662789821625,39.1937628375139,4.25827972906254e-10,8.85940556964448e-08,14.1336497281633,"PAR10_HUMAN",43,45.3436786974321,3.07524473863837e-11,8.09805871944489e-09,-0.147633314132699,"Non-significant",8.09161907846432,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
1.78065848350525,16.7228828668595,45.0385871526915,1.47617110806584e-10,4.43616754475788e-08,15.2180883908045,"HLAA_HUMAN",17,45.3106639627113,3.09382427599689e-11,8.09805871944489e-09,1.9783937931061,"Up in BD",8.09161907846432,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
2.43505764007569,10.4711666107178,53.1944574605361,4.14644733778875e-11,1.651427339552e-08,16.4757053129211,"SYUG_HUMAN",9,45.0377622708034,3.25231089525807e-11,8.09805871944489e-09,-0.108500242233273,"Non-significant",8.09161907846432,"SNCG","Gamma-synuclein","SYUG_HUMAN"
0.97792553901672,16.3709539175034,35.2222522169609,9.60493059880697e-10,1.54980229998042e-07,13.2836726029277,"AMPL_HUMAN",38,44.9714688395238,3.29217004520086e-11,8.09805871944489e-09,-0.189168930053725,"Non-significant",8.09161907846432,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
1.08693742752075,15.0086019039154,41.9408983419011,2.5413452267229e-10,6.87349172320988e-08,14.665524897267,"APOL2_HUMAN",21,44.8318459138506,3.37792118116557e-11,8.09805871944489e-09,1.23510098457337,"Up in BD",8.09161907846432,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
1.23510098457337,11.9438973665237,41.5425635842447,2.73306246457033e-10,6.93002151172613e-08,14.590969098863,"5NTD_HUMAN",22,44.8071934873567,3.39332014371612e-11,8.09805871944489e-09,-0.24687910079955,"Non-significant",8.09161907846432,"NT5E","5'-nucleotidase","5NTD_HUMAN"
2.79535317420961,11.4030796289444,54.9152228778557,3.25188147082544e-11,1.38872453969882e-08,16.7101843302798,"PLS1_HUMAN",7,44.1987850053732,3.7994403233232e-11,8.80818822384127e-09,-0.0142190456390487,"Non-significant",8.05511341341616,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
1.38734173774717,11.0421148538589,44.6176983086923,1.5857305372187e-10,4.59522056392591e-08,15.1457195164037,"T23O_HUMAN",17,43.98775755841,3.95280168531588e-11,8.90917579851474e-09,0.354770064353942,"Non-significant",8.05016247135186,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
1.41202998161317,12.5305765867233,37.728232171464,5.69222436273234e-10,1.02637129953801e-07,13.8319278459239,"AMPE_HUMAN",38,43.5036880074309,4.3314886341174e-11,9.49883750735909e-09,0.157750844955444,"Non-significant",8.02232954155655,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
2.10932874679565,9.11314511299133,38.9005059008878,4.50898402591997e-10,9.14647409657866e-08,14.0743241417745,"SAMD9_HUMAN",42,42.5939209088176,5.15835925457104e-11,1.10144544714709e-08,-0.876666307449376,"Up in B2",7.95803700790014,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
1.74274206161502,11.8593263626099,39.5214023950227,3.99662857592878e-10,8.85940556964448e-08,14.1993273854105,"E2AK2_HUMAN",23,42.0667736843703,5.71760996136405e-11,1.18955608273097e-08,0.381108760833774,"Non-significant",7.92461507792564,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
1.6105036735535,10.1805398464203,37.9812403424074,5.40976647460089e-10,9.97610117611628e-08,13.8849678590638,"KPCD2_HUMAN",30,41.8652217307049,5.94912938289119e-11,1.20678089531948e-08,0.137420415878299,"Non-significant",7.91837157380614,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
1.52822875976566,10.6243622303009,38.3126171925571,5.06346848330982e-10,9.66896229378343e-08,13.9538279670688,"IFIT5_HUMAN",24,41.2673991881113,6.69998515481452e-11,1.325943403565e-08,0.0400989055633758,"Non-significant",7.87747501291766,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
5.15329897403716,9.21440714597702,39.2559029810898,4.20720215999064e-10,8.85940556964448e-08,14.1461548242096,"OASL_HUMAN",28,41.087457337789,6.94634845466465e-11,1.34196836574164e-08,-0.0341725349426003,"Non-significant",7.87225772168251,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
2.65192270278929,9.94713258743285,40.0389696398293,3.61948230203098e-10,8.63778805843511e-08,14.3018028455556,"IRF9_HUMAN",16,40.9291553795302,7.1714944894027e-11,1.35324433225613e-08,0.0339455604552992,"Non-significant",7.86862378317283,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
-0.723017215728749,16.7039697170257,-26.8397761471055,7.56932820882649e-09,6.82416989849091e-07,11.0760197190625,"AL1L1_HUMAN",79,-40.0955100442512,8.50060852675963e-11,1.56758949059381e-08,-0.296718835830687,"Non-significant",7.80476765677369,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
1.5317430496216,9.56304717063905,34.5235484641832,1.11866483290638e-09,1.63761685288646e-07,13.1229364397921,"ZNFX1_HUMAN",61,39.5659218311486,9.48752046429191e-11,1.71070535660588e-08,-0.808824777603126,"Up in B2",7.76682478474255,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
1.3934454917908,12.6363034248352,37.3491423963185,6.147190032579e-10,1.08431086792057e-07,13.7516908259272,"SP100_HUMAN",21,39.3841143720101,9.85541684855612e-11,1.73840983280836e-08,0.3780725002289,"Non-significant",7.75984783022047,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
2.46490383148193,9.72224736213684,38.6758678695395,4.71233037455604e-10,9.32581674613358e-08,14.0285302588826,"TREX1_HUMAN",15,39.1760162204684,1.02962594885929e-10,1.74529848423841e-08,-0.141012668609617,"Non-significant",7.75813028849147,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
-0.973364353179926,14.7110381126404,-31.1632650862287,2.43676108075601e-09,2.99573930443246e-07,12.2958658972314,"ACOHC_HUMAN",48,-39.1629514684919,1.03246644372003e-10,1.74529848423841e-08,-0.281306505203275,"Non-significant",7.75813028849147,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-0.931848764419549,11.3316742181778,-29.7503700800145,3.4662402247878e-09,4.07609756288815e-07,11.9184184667612,"DPYD_HUMAN",55,-37.9739390459625,1.33184577799033e-10,2.20542788624766e-08,-0.151794195175199,"Non-significant",7.65650713834657,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
2.36646461486817,11.5534555912018,39.4451397851278,4.05586913369432e-10,8.85940556964448e-08,14.1840963881567,"NAT8_HUMAN",11,37.7163006683726,1.40885308977241e-10,2.28628679408267e-08,0.150267839431763,"Non-significant",7.64086929219306,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
-0.97269606590273,16.0406342744827,-31.7012306229609,2.13959547921087e-09,2.84539408025813e-07,12.4347029437992,"ALDOC_HUMAN",31,-37.2880005567375,1.54815891270561e-10,2.46309047405752e-08,0.0249385833740003,"Non-significant",7.60851963539505,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.739523410797101,16.000661611557,-25.4006594454497,1.1491028775368e-08,9.71231327951415e-07,10.622849966409,"FAS_HUMAN",149,-37.1274948054048,1.60428489687425e-10,2.50330147177648e-08,-0.0347905158996582,"Non-significant",7.60148684529994,"FASN","Fatty acid synthase","FAS_HUMAN"
-1.04618906974793,10.9146364927292,-32.7049221089672,1.6882502700094e-09,2.3618039122166e-07,12.6869552823704,"ACO12_HUMAN",27,-36.9666390442327,1.66282933086908e-10,2.52227786634739e-08,0.377741336822476,"Non-significant",7.59820707114358,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.700875282287628,13.1737310886383,-24.6375561030083,1.44750552018845e-08,1.10802450856689e-06,10.3714741770955,"FAT1_HUMAN",153,-36.9243445311457,1.67861726377568e-10,2.52227786634739e-08,0.626551389694223,"Up in BD",7.59820707114358,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
1.15377187728885,10.8471667766571,34.695097518447,1.07726597278827e-09,1.6186918709637e-07,13.1627364194626,"ALAT2_HUMAN",21,36.7044780463548,1.76344295485319e-10,2.60155929739614e-08,0.00334405899047319,"Non-significant",7.58476627077181,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
1.98357307910919,8.2747477889061,38.25283117878,5.12404952714675e-10,9.66896229378343e-08,13.941455052081,"KCRB_HUMAN",12,36.456181272213,1.86505909779872e-10,2.70233741420337e-08,0.137704372406009,"Non-significant",7.5682604258625,"CKB","Creatine kinase B-type","KCRB_HUMAN"
3.77833437919617,14.6001483201981,34.476919854349,1.13022607544542e-09,1.63761685288646e-07,13.1120802136594,"OAS3_HUMAN",45,36.3559058812868,1.90794258332685e-10,2.71597300370422e-08,0.0325052738189626,"Non-significant",7.56607455118114,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
-1.22479510307313,11.4502943754196,-35.15711177334,9.74117787761908e-10,1.54980229998042e-07,13.2688388505269,"FADS1_HUMAN",17,-35.0332473100699,2.59041356158289e-10,3.62389924804889e-08,-0.0842621326446764,"Non-significant",7.44082388511903,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
1.60232830047607,9.67140245437622,31.5024830635581,2.24433351166527e-09,2.84539408025813e-07,12.3837129459722,"ITA3_HUMAN",23,33.3479848202847,3.88997008558243e-10,5.34969784312133e-08,-0.374137401580825,"Non-significant",7.27167074672099,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
2.12198615074157,12.3791626691818,40.7040826495102,3.19249611229714e-10,7.84967074399363e-08,14.4312532918103,"BST2_HUMAN",7,33.072723937602,4.1650638571968e-10,5.63255468954914e-08,-0.457710742950425,"Non-significant",7.24929458278139,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
-1.4409511089325,12.6355060338974,-31.8244333479285,2.07744551593342e-09,2.80939881938063e-07,12.4661358417687,"ZA2G_HUMAN",19,-32.9204516650438,4.32655986310178e-10,5.64744881914921e-08,-0.117684841156006,"Non-significant",7.24814769624856,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN"
1.29584288597102,10.9236217737198,34.9480908668156,1.01933346418977e-09,1.56785553892939e-07,13.221031599239,"FBX6_HUMAN",14,32.887492974568,4.36243079588244e-10,5.64744881914921e-08,0.00144600868225098,"Non-significant",7.24814769624856,"FBXO6","F-box only protein 6","FBX6_HUMAN"
1.24444866180417,13.6339755058289,31.5062729231501,2.24228288900621e-09,2.84539408025813e-07,12.3846885505973,"LG3BP_HUMAN",20,32.8670190867926,4.38488138533893e-10,5.64744881914921e-08,0.0889031887054248,"Non-significant",7.24814769624856,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-0.97215819358825,12.2932733297348,-28.3276448267663,5.02780271341306e-09,5.03649274279427e-07,11.5182320408179,"PROS_HUMAN",30,-32.2605613087167,5.11235089154165e-10,6.48150236468265e-08,-0.233170509338375,"Non-significant",7.18832431618698,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
-1.05693602561948,13.95678627491,-29.105480896074,4.09362851541797e-09,4.61329191306964e-07,11.7396337567606,"AL8A1_HUMAN",26,-32.0517037272437,5.39342860347664e-10,6.73265841363223e-08,-0.327922582626343,"Non-significant",7.17181341922251,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
0.940922260284427,14.8579812049866,26.5727146265647,8.16526547548323e-09,7.28054550198582e-07,10.9938923049413,"VIME_HUMAN",46,31.6940378502909,5.91587975939177e-10,7.27294672237952e-08,0.219246387481649,"Non-significant",7.1382895938202,"VIM","Vimentin","VIME_HUMAN"
1.30279588699344,10.5095109939575,35.6761153803909,8.71326000032511e-10,1.44284472740078e-07,13.3861776041931,"AMY1B_HUMAN",12,31.4956365169301,6.22997629695045e-10,7.54478024976955e-08,-0.0957634449005251,"Non-significant",7.12235340502057,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
1.08895707130433,15.0545972585678,29.1795724429169,4.01539198733549e-09,4.58885782890707e-07,11.7603904825496,"GBP1_HUMAN",22,31.0644192981172,6.97914539267141e-10,8.32776260531409e-08,-0.316916465759274,"Non-significant",7.07947166350132,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.62119817733764,10.5691678524017,28.4577976026691,4.85595156796271e-09,4.94944523493489e-07,11.5557295997728,"CMTR1_HUMAN",42,31.0067315341016,7.0868090841689e-10,8.3336766534705e-08,-0.104650974273699,"Non-significant",7.07916335417125,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
-2.83075249195099,9.34704011678696,-35.9230420350746,8.26766530061774e-10,1.39757992185859e-07,13.4413310116775,"NUA4L_HUMAN",5,-30.9170242728754,7.25794519651481e-10,8.41299533207445e-08,0.0751852989196777,"Non-significant",7.07504935205133,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.960359573364224,13.2188498973847,-28.4393456737501,4.8799065663642e-09,4.94944523493489e-07,11.5504247133952,"BUP1_HUMAN",23,-30.7563622500793,7.57613148888554e-10,8.65813111279117e-08,0.0816359519958247,"Non-significant",7.0625758418157,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.84585309028625,10.7704104185104,-24.9837540447838,1.30245713063985e-08,1.03609187823644e-06,10.4865114099404,"ACD10_HUMAN",51,-30.5726551492328,7.95924539258732e-10,8.96962737714632e-08,0.23382043838501,"Non-significant",7.04722559836176,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
1.24015307426451,10.4119430780411,28.2775254325906,5.09580324358364e-09,5.042359453468e-07,11.5037431988122,"TLR3_HUMAN",25,30.4342828557706,8.26214940992591e-10,9.09070033935238e-08,-0.1014268398285,"Non-significant",7.04140265783413,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
-0.744927406311003,15.0143167972565,-27.5122855054097,6.27450355964937e-09,5.98956728035235e-07,11.2790501492596,"PBLD_HUMAN",23,-30.4215098549006,8.29075456140099e-10,9.09070033935238e-08,0.108744382858278,"Non-significant",7.04140265783413,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
1.61521673202515,8.9426965713501,28.8753183522503,4.34787049107724e-09,4.70592340253971e-07,11.6747892267685,"ASNS_HUMAN",22,30.365576058039,8.41733105675184e-10,9.10642989259793e-08,2.06782066822052,"Up in BD",7.04065185154856,"ASNS","Asparagine synthetase [glutamine-hydrolyzing]","ASNS_HUMAN"
1.96675229072571,7.06900060176849,28.6823825679352,4.57478700070767e-09,4.80624102435563e-07,11.6200031740314,"DDX6L_HUMAN",25,30.2694143858395,8.64003109659601e-10,9.2035811883763e-08,0.238903522491453,"Non-significant",7.03604315224975,"DDX60L","Probable ATP-dependent RNA helicase DDX60-like","DDX6L_HUMAN"
-1.14625024795535,11.5504524707794,-28.6908997887359,4.56449187514603e-09,4.80624102435563e-07,11.6224300643546,"HRG_HUMAN",21,-30.2058037132353,8.79096946950066e-10,9.2035811883763e-08,-1.44826722145081,"Up in B2",7.03604315224975,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
1.09397196769715,12.2084254026413,28.9285400569131,4.28753227197993e-09,4.70592340253971e-07,11.6898328613274,"CASP1_HUMAN",20,30.1823286911599,8.84741598093852e-10,9.2035811883763e-08,0.616638064384459,"Up in BD",7.03604315224975,"CASP1","Caspase-1","CASP1_HUMAN"
-1.04885673522952,13.1907429695129,-31.1650198144399,2.43571887366913e-09,2.99573930443246e-07,12.2963230022794,"GNMT_HUMAN",15,-29.5652138942995,1.04872583029493e-09,1.07713435278646e-07,-1.00475549697879,"Up in B2",6.96773012303937,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
-0.808824777603126,13.3209882974625,-24.8816104150734,1.34347085069473e-08,1.04005229401254e-06,10.4527445013507,"A1CF_HUMAN",34,-29.3031849310321,1.12843468762609e-09,1.14451488192476e-07,-0.666204929351805,"Up in B2",6.94137855589832,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
2.71489906311037,13.1927609443665,47.8668920956813,9.2768185385244e-11,3.27270024441683e-08,15.6840527572035,"HLAB_HUMAN",2,29.1198378826348,1.18824050993368e-09,1.1902942589632e-07,0.0190992355346982,"Non-significant",6.92434566108964,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
0.8193037509918,13.8886204957962,24.8756966288987,1.34588970755875e-08,1.04005229401254e-06,10.4507850691648,"EHD4_HUMAN",31,28.7414224527099,1.32323201760685e-09,1.30935421839781e-07,-0.141691684722874,"Non-significant",6.88294284826571,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
0.7297365665436,13.184040427208,24.9366046168314,1.32121069343216e-08,1.04005229401254e-06,10.4709426059672,"SYWC_HUMAN",27,28.6873448949106,1.34388931603725e-09,1.31377324220798e-07,0.212117195129451,"Non-significant",6.88147958771089,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN"
2.21605944633482,11.805405497551,26.8476971003469,7.55241876473392e-09,6.82416989849091e-07,11.0784423541859,"STAT2_HUMAN",35,28.4639680760482,1.43312876418481e-09,1.38433414197566e-07,-0.21982192993165,"Non-significant",6.85875906992175,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
0.87095975875855,11.7341752052307,23.5848653603342,2.01386005951992e-08,1.40866038990902e-06,10.0110442029344,"DSRAD_HUMAN",59,28.3254364847342,1.49179689103472e-09,1.42405176163008e-07,-0.47229778766632,"Non-significant",6.84647422461646,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
-0.902004718780475,15.3004722595215,-23.9428199608368,1.79711325849369e-08,1.3019443731623e-06,10.1354481947092,"TRFE_HUMAN",51,-28.2822596846155,1.5106281418992e-09,1.42526008643839e-07,0.963744163513175,"Up in BD",6.84610587684968,"TF","Serotransferrin","TRFE_HUMAN"
1.66506934165953,15.5506201982498,36.8076067443879,6.87018165950623e-10,1.18605646777093e-07,13.635446618248,"HLAC_HUMAN",7,28.1537302765615,1.56827903765282e-09,1.4626455300592e-07,-0.00199842453004884,"Non-significant",6.83486091173653,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
