"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.279663403828955,17.2069672175816,-8.82578934378022,7.72319855928168e-05,0.0140392858991942,2.20178283919727,"CNDP2_HUMAN",40,-11.5166118648628,7.51673179308209e-06,0.00187318574954403,-0.0172820091247488,"Non-significant",2.72741915481796,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN"
0.33690857887265,13.6182641983032,8.56161947991644,9.2715902516066e-05,0.015002437549764,2.00958449855773,"APOB_HUMAN",239,11.4938223444549,7.61833001416725e-06,0.00187318574954403,0.130134423573759,"Non-significant",2.72741915481796,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.380065600077343,12.1246324266706,-9.30968448981185,5.59283632929557e-05,0.0113450684939761,2.53933730437228,"HKDC1_HUMAN",55,-11.3880566466851,8.11070130499425e-06,0.00193559501143304,0.0325318177541067,"Non-significant",2.7131855058597,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
0.410049041112266,9.38350622994559,10.7060542831165,2.3796873293312e-05,0.00736770360341894,3.41931736137161,"SIN1_HUMAN",21,11.2568292902473,8.77253919234593e-06,0.00203372522876271,-0.0638223489125078,"Non-significant",2.69170772382875,"MAPKAP1","Target of rapamycin complex 2 subunit MAPKAP1","SIN1_HUMAN"
0.7334201335907,8.41945198604039,9.97667149523743,3.66930008939202e-05,0.00902203058343239,2.97607510663706,"NID1_HUMAN",32,10.7298430849808,1.21241089199573e-05,0.00273263943823704,-0.190775434176126,"Non-significant",2.56341766809304,"NID1","Nidogen-1","NID1_HUMAN"
-3.16590778032941,10.0259276798793,-10.6141020519255,2.50946282707616e-05,0.00736770360341894,3.3652876567836,"Q6VBP1_HBV",1,-10.5198756119781,1.38475673333072e-05,0.0029772321146543,-0.0505847930908185,"Non-significant",2.52618730502951,"S","Large envelope protein","Q6VBP1_HBV"
0.530454715092931,10.4309242793492,10.2776625903869,3.05861090267235e-05,0.00827252295476114,3.16312278945058,"OAT_HUMAN",18,10.5091083297886,1.39431624792782e-05,0.0029772321146543,0.429706652959174,"Non-significant",2.52618730502951,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN"
0.68750429153442,9.5652848652431,11.2952075500114,1.70961802639665e-05,0.00630538212099201,3.75363279867559,"B4GA1_HUMAN",11,10.4525276762962,1.44579544192614e-05,0.00300799595276633,0.207116921742708,"Non-significant",2.52172275241963,"B4GAT1","Beta-1,4-glucuronyltransferase 1","B4GA1_HUMAN"
0.453670501708981,12.193802016122,9.56818872965564,4.73533594359232e-05,0.0106729210684189,2.71237715767778,"MA1A1_HUMAN",24,10.2826816262343,1.61373779706732e-05,0.00327346712135106,-0.00658082962034889,"Non-significant",2.48499201676658,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
0.262958049774166,17.2541225978306,7.01998536110011,0.000299456520810034,0.0296315879250319,0.76119829279992,"AHNK_HUMAN",315,9.81747942145131,2.19899821146375e-05,0.00435187109458948,-0.0316218535105506,"Non-significant",2.36132397722017,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
0.802128156026198,9.03686319078718,9.36815684958691,5.38429850264727e-05,0.0112021020642256,2.57890944402364,"MASP1_HUMAN",18,9.72979329993705,2.33444203616336e-05,0.00450991968605464,-0.0441920757293648,"Non-significant",2.34583119209407,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN"
-0.330567757288586,10.5272550582886,-10.0119309960999,3.59097459310492e-05,0.00902203058343239,2.99829800213974,"T23O_HUMAN",17,-9.63794168609792,2.48653883487741e-05,0.00469204095492914,-0.0668799877166659,"Non-significant",2.32863820575896,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.355909585952748,10.3775499888829,-8.9889063788203,6.91538515632422e-05,0.0130491709670732,2.31761836168428,"ANGL3_HUMAN",22,-9.56274158206858,2.61944040211168e-05,0.00483048623243958,-0.028118530909218,"Non-significant",2.31600915135261,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.428038835525518,8.56811714172363,9.41792992555188,5.21377910730544e-05,0.0111327904412306,2.61239391187254,"NOC4L_HUMAN",17,9.42086224521494,2.89266603231498e-05,0.00521579826360083,0.00645367304484168,"Non-significant",2.28267921457278,"NOC4L","Nucleolar complex protein 4 homolog","NOC4L_HUMAN"
0.657948573430327,11.4259142194475,8.55312709004793,9.3269603948989e-05,0.015002437549764,2.00330915747903,"CO5_HUMAN",67,9.354352209296,3.03174331750225e-05,0.00534773158222028,0.192334890365551,"Non-significant",2.27183039933191,"C5","Complement C5","CO5_HUMAN"
0.773780504862463,8.88624477386475,8.46770183764331,9.90546658024832e-05,0.0151647086475726,1.93984379023704,"LAMA5_HUMAN",58,9.12716160784418,3.56710946330665e-05,0.00603709053692243,-0.0388139883677159,"Non-significant",2.21917231107862,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.289803504943819,11.2998268944877,7.93982780821817,0.000145389739690293,0.0203395232387421,1.53340409091835,"PBIP1_HUMAN",29,9.12551464258802,3.57136240784171e-05,0.00603709053692243,0.0404200553894167,"Non-significant",2.21917231107862,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN"
-0.55561526616415,11.5803187234061,-8.37215301245688,0.000106016963933551,0.015930030469571,1.86811355523562,"EHD2_HUMAN",32,-9.05875589883327,3.74867562566483e-05,0.00620750082176417,0.0240983168284323,"Non-significant",2.20708321428043,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
-0.200851917266849,18.1477053506034,-6.72423964058695,0.000383950300190531,0.0338627471276736,0.49388493255462,"ANXA2_HUMAN",39,-9.02270039096094,3.84856565795831e-05,0.00624545234973474,-0.0673948923746774,"Non-significant",2.20443610078398,"ANXA2","Annexin A2","ANXA2_HUMAN"
0.169868707656821,14.6166791915894,6.13303257962253,0.000648025106869545,0.0413179507237605,-0.0711679258939659,"THRB_HUMAN",42,8.95443646968909,4.0460384248501e-05,0.00643716779984975,0.0137337843577257,"Non-significant",2.19130516982101,"F2","Prothrombin","THRB_HUMAN"
0.279387076695794,11.1908336366926,7.17985688921402,0.000262713039746676,0.0284220480600604,0.901678738899093,"PRG4_HUMAN",49,8.83367682000214,4.42407130272987e-05,0.00690325279814426,-0.00420077641804895,"Non-significant",2.16094622239196,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-1.07127404212951,11.4743864876884,-9.63623506099585,4.53535119445926e-05,0.0105142398833836,2.75711849779298,"NUA4L_HUMAN",5,-8.66253304876129,5.03014485885627e-05,0.00763335560379147,0.0389293829599584,"Non-significant",2.11728450531563,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.187908728917428,15.4783039093018,-6.20555079166251,0.000606508764329185,0.0413179507237605,0.000442173454521466,"ACON_HUMAN",46,-8.64947140017034,5.08012327587798e-05,0.00763335560379147,-0.13241370519,"Non-significant",2.11728450531563,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN"
-0.191713333129918,16.3236331939697,-6.21517135166354,0.000601230872931263,0.0413179507237605,0.0098926224462641,"ACADV_HUMAN",44,-8.44840441819565,5.92477592641296e-05,0.00870536920045807,-0.0943882465362336,"Non-significant",2.06021280544022,"ACADVL","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADV_HUMAN"
-1.20282900333404,7.00826011385236,-8.23855105056747,0.000116710270883642,0.0171342873041176,1.76647637387321,"NRP2_HUMAN",11,-8.43033502353094,6.00814241096441e-05,0.00870536920045807,0.0259970029195138,"Non-significant",2.06021280544022,"NRP2","Neuropilin-2","NRP2_HUMAN"
0.427087624867767,10.2130801337106,9.03522575460502,6.703930720693e-05,0.0129513556827864,2.3501260600998,"MTAP2_HUMAN",13,8.35536170095686,6.36848041322866e-05,0.00896665110979517,-0.0410281817118108,"Non-significant",2.04736972820454,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.25038623809813,16.5463600158691,-7.18981149146247,0.000260600588349135,0.0284220480600604,0.910335005844516,"ALDOA_HUMAN",29,-8.34713429858769,6.4094868667503e-05,0.00896665110979517,-0.016444524129259,"Non-significant",2.04736972820454,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.390157063802084,9.5923809323992,7.68436177605277,0.000176423395206722,0.0231061015761414,1.32745293333786,"BCAM_HUMAN",25,8.2779900051828,6.76613316969818e-05,0.00930515331168322,-0.000582774480182735,"Non-significant",2.03127646703944,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
-0.194876670837397,15.6785178865705,-6.54643175665817,0.000447687191641037,0.0347267065430317,0.328355916160341,"TRXR1_HUMAN",31,-8.1436266058798,7.52509626791961e-05,0.0100138217302851,0.130932013193757,"Non-significant",1.99940014433741,"TXNRD1","Thioredoxin reductase 1, cytoplasmic","TRXR1_HUMAN"
0.172938664754215,15.2462455204555,5.80426487764193,0.000881445229712508,0.048000312710653,-0.404283917145909,"KPYR_HUMAN",45,8.1430987643048,7.52826134517368e-05,0.0100138217302851,-0.0647528966267892,"Non-significant",1.99940014433741,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.222118457158427,12.4349508285523,6.34531588059183,0.000534714636868354,0.0394355706447816,0.13660606142868,"SAFB1_HUMAN",45,8.06586976457513,8.0079488390276e-05,0.0104800801419145,-0.0724874337514496,"Non-significant",1.97963539625896,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN"
-0.310078144073461,18.8759245191301,-7.21206148725184,0.000255948482627818,0.0284220480600604,0.929644906194168,"ENOA_HUMAN",28,-8.01824212978953,8.32092196613175e-05,0.0107168191798719,0.00437990824385004,"Non-significant",1.96993409688348,"ENO1","Alpha-enolase","ENOA_HUMAN"
-0.277187744776404,13.6283240999494,-8.61184992814669,8.95167094061397e-05,0.015002437549764,2.04657707365935,"NEUR1_HUMAN",16,-7.99850943604275,8.45461256219257e-05,0.0107188634890048,-0.00392095247900848,"Non-significant",1.96985126003689,"NEU1","Sialidase-1","NEUR1_HUMAN"
-0.218230247497551,12.7756170545306,-6.27300369710949,0.000570579244396151,0.0402580868611336,0.0664591354418169,"ACOX3_HUMAN",44,-7.96598236875386,8.68030552329256e-05,0.0108247108077969,0.0382772286732997,"Non-significant",1.96558369740007,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN"
-0.165869156519561,15.3026601246425,-5.5588956874396,0.00111817995518064,0.0533700715078573,-0.662234693921952,"ACOHC_HUMAN",48,-7.931842148473,8.92452528709828e-05,0.0108247108077969,0.0763985315959168,"Non-significant",1.96558369740007,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.360871235529569,12.2469486509051,7.61969386538825,0.000185435353259376,0.0231480377899473,1.27431565267815,"DHB13_HUMAN",20,7.92994468156122,8.93832418193727e-05,0.0108247108077969,0.0434153874715157,"Non-significant",1.96558369740007,"HSD17B13","17-beta-hydroxysteroid dehydrogenase 13","DHB13_HUMAN"
-0.176955699920642,15.9514184679304,-6.11149930530519,0.00066096574232536,0.0415742328157207,-0.092559453445352,"ANXA4_HUMAN",33,-7.88332703077253,9.28501102374824e-05,0.0110792028598078,0.0316630204518749,"Non-significant",1.95549148564014,"ANXA4","Annexin A4","ANXA4_HUMAN"
0.183233976364159,11.8119614464896,5.91443858627186,0.000794000405816602,0.0456916261900419,-0.291084734661574,"FPRP_HUMAN",40,7.81740378639148,9.8014385736872e-05,0.0115259235633185,-0.0936927795410476,"Non-significant",1.9383242648639,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.42143273353577,9.65494796207973,9.04995533293599,6.63824555044315e-05,0.0129513556827864,2.36042822229233,"TFPI1_HUMAN",11,7.78856008055813,0.000100375117555807,0.0116349100549688,0.0507169564565046,"Non-significant",1.93423696972849,"TFPI","Tissue factor pathway inhibitor","TFPI1_HUMAN"
0.189848979314167,9.05092770712716,5.77156874293974,0.000909453805427857,0.0485480801134318,-0.438187622052653,"YTDC2_HUMAN",51,7.76512063472498,0.000102340769503367,0.0116904175383107,-0.098147551218684,"Non-significant",1.93216997717469,"YTHDC2","3'-5' RNA helicase YTHDC2","YTDC2_HUMAN"
-0.217120091120361,15.195597921099,-6.58606028847847,0.000432502432526633,0.0344046479104818,0.365568520076135,"ERO1A_HUMAN",29,-7.74879435833429,0.000103735526590876,0.0116904175383107,0.113125165303549,"Non-significant",1.93216997717469,"ERO1A","ERO1-like protein alpha","ERO1A_HUMAN"
-0.421593825022383,10.6371750150408,-8.80405089673468,7.83879852339462e-05,0.0140392858991942,2.18618389242328,"P2RX4_HUMAN",11,-7.64488944196675,0.000113130466428347,0.0124454881228873,0.00831270217894264,"Non-significant",1.90498806531339,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN"
-0.193343162536578,17.5993227277483,-6.78055945157959,0.00036596113187866,0.0326308640006973,0.545551424481912,"CATD_HUMAN",24,-7.64096811230114,0.000113503342505997,0.0124454881228873,-0.159769058227541,"Non-significant",1.90498806531339,"CTSD","Cathepsin D","CATD_HUMAN"
-0.160156965255725,14.3726693562099,-5.26959094996249,0.00149450945862996,0.0600621082448783,-0.977047950227311,"MVP_HUMAN",54,-7.62364825120086,0.000115166914491568,0.0124595245891278,0.271818121274309,"Non-significant",1.90449852848403,"MVP","Major vault protein","MVP_HUMAN"
0.315614779790266,11.9843861716134,7.65840141187832,0.000179979799181824,0.0231061015761414,1.30617091496258,"METK2_HUMAN",17,7.58798689335766,0.00011867936860226,0.0126705841689308,-0.0452574094136562,"Non-significant",1.89720336179417,"MAT2A","S-adenosylmethionine synthase isoform type-2","METK2_HUMAN"
-0.269188324610338,10.7068507330758,-6.54209772405317,0.000449384297143003,0.0347267065430317,0.324274834565031,"VLDLR_HUMAN",32,-7.48316837797007,0.000129721914334934,0.013669657310567,0.0766478379567443,"Non-significant",1.86424237277638,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
-1.23275701204936,6.51797396796091,-8.50819407580154,9.62628739725655e-05,0.0150207107579499,1.97000454048093,"T161B_HUMAN",2,-7.3987657624379,0.000139457666874859,0.0145071731925975,-0.168365120887751,"Non-significant",1.83841720413412,"TMEM161B","Transmembrane protein 161B","T161B_HUMAN"
0.739970604578652,8.37121398108346,7.13313108968546,0.000272892740876536,0.0291348907825291,0.860905640230567,"CO8B_HUMAN",16,7.37991364109953,0.000141742944715829,0.0145292162843362,0.0376937389373744,"Non-significant",1.83775781120561,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
-0.207503000895194,12.3821236746652,-5.96457503856869,0.000757487462283632,0.044217649417046,-0.240099316865651,"PLOD3_HUMAN",38,-7.36766075233427,0.000143250838396216,0.0145292162843362,0.0261274178822823,"Non-significant",1.83775781120561,"PLOD3","Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3","PLOD3_HUMAN"
-0.29451576868691,14.6697395869664,-6.81845110379498,0.000354397113892585,0.0319508686902715,0.580108588965443,"RL4_HUMAN",23,-7.30326534498414,0.000151478325587025,0.0150067157416473,-0.0720778306324998,"Non-significant",1.82371434382248,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
-0.21575991312665,16.4689123971122,-7.0860542112028,0.000283605369284908,0.029472980976503,0.819588809064969,"HMGCL_HUMAN",20,-7.30190544158439,0.000151657713928405,0.0150067157416473,-0.0116728146871079,"Non-significant",1.82371434382248,"HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial","HMGCL_HUMAN"
1.26729400952657,8.56120238985334,8.22041323904349,0.000118254879101625,0.0171342873041176,1.75255600610037,"S100P_HUMAN",2,7.28214700301653,0.000154291240037401,0.0150540751242737,-0.078422864278167,"Non-significant",1.82234592103882,"S100P","Protein S100-P","S100P_HUMAN"
-0.226311206817645,16.7451071058001,-6.52795162552578,0.00045497459831269,0.0348270178368789,0.310938844751451,"THIK_HUMAN",25,-7.27065229138368,0.000155846969489646,0.0150540751242737,0.257460991541544,"Non-significant",1.82234592103882,"ACAA1","3-ketoacyl-CoA thiolase, peroxisomal","THIK_HUMAN"
-1.64639270305634,8.71545893805368,-7.57596259856949,0.000191827120706255,0.023583109960766,1.2381474162232,"PCOC1_HUMAN",2,-7.24496560969797,0.000159387651583446,0.0150700114232227,-0.0780764420827218,"Non-significant",1.82188641848559,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
-0.287544171015426,14.5924970081874,-6.89161098178702,0.000333225188416712,0.030842905183604,0.646370900957363,"APOL2_HUMAN",21,-7.24254091649524,0.000159726519891195,0.0150700114232227,-0.131222565968834,"Non-significant",1.82188641848559,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
-0.215581417083754,16.9731755937849,-5.96672427004783,0.000755965229777826,0.044217649417046,-0.237921012424115,"G6PI_HUMAN",35,-7.15694559608941,0.000172224409786521,0.0160624007012394,-0.0726052125294991,"Non-significant",1.79418954415184,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN"
0.369968891143797,10.1568892342704,7.34523216302397,0.00023000378637283,0.0259201489254048,1.04412742924661,"SIL1_HUMAN",14,7.04271783281597,0.000190650746732448,0.0174267610902983,0.153014262517296,"Non-significant",1.7587833226617,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
0.566311597824098,9.56805242810931,6.63077485616073,0.00041606638037404,0.0342385448831931,0.407335088290153,"PERM_HUMAN",27,7.03980448044386,0.000191148846073028,0.0174267610902983,-0.00530521074928458,"Non-significant",1.7587833226617,"MPO","Myeloperoxidase","PERM_HUMAN"
-0.293884118398035,11.0660161972046,-6.66718473742612,0.000403205682886375,0.0340792803222921,0.441171764923697,"AT2B4_HUMAN",21,-7.00474334992609,0.00019725938864086,0.017784029771466,0.0477773348490409,"Non-significant",1.74996982327507,"ATP2B4","Plasma membrane calcium-transporting ATPase 4","AT2B4_HUMAN"
