"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBVHDV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.02593326568605,17.6544103622436,-33.4374776098669,1.96957282910117e-09,4.4275526059802e-07,12.6494046771366,"BHMT1_HUMAN",31,-38.7530235697803,1.73736509341777e-10,4.2786563982443e-08,0.99969816207885,"Up in HBVHDV.myr",7.36869258856587,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
-0.584219932556177,15.0645146369934,-23.2928952733575,2.89018906247419e-08,2.06040057111647e-06,9.89491894235022,"GDE_HUMAN",104,-38.5578368056463,1.80953730923172e-10,4.32532638591946e-08,-0.361584424972499,"Non-significant",7.36398111542331,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
1.3524055480957,10.8422510623932,33.3929864131517,1.98920805204309e-09,4.4275526059802e-07,12.6396024570413,"LAMC1_HUMAN",52,38.3847047372214,1.87638086304796e-10,4.35695636399737e-08,-0.164634704589851,"Non-significant",7.36081678960982,"LAMC1","Laminin subunit gamma-1","LAMC1_HUMAN"
-0.753150224685672,11.2353535890579,-26.8087206734995,1.01906819079446e-08,1.04835027678311e-06,10.9850707164445,"CGNL1_HUMAN",84,-37.8531990446086,2.09955110015334e-10,4.67025845300713e-08,0.581784844398498,"Up in HBVHDV.myr",7.33065908482812,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.946750879287698,15.1365016698837,-34.6123681120575,1.52268260218077e-09,3.86713797122597e-07,12.9025245629838,"PBLD_HUMAN",23,-37.7939130616699,2.12624046710057e-10,4.67025845300713e-08,0.418958902359007,"Non-significant",7.33065908482812,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
-1.08964133262635,13.353119969368,-34.6527742124014,1.50949876445129e-09,3.86713797122597e-07,12.911037773614,"BUP1_HUMAN",23,-37.3715327687192,2.32779605012204e-10,4.97842065772154e-08,-0.1966440677643,"Non-significant",7.30290840993539,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
1.1217930316925,10.3243840932846,32.3950145402737,2.49365007754202e-09,4.71299864655441e-07,12.4153955969973,"CDHR2_HUMAN",30,36.420608209389,2.8650397382046e-10,5.737158010793e-08,0.236966609954877,"Non-significant",7.2413031887666,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.765465259552027,15.0449721813202,-29.6982830450452,4.76203147017499e-09,7.16685736261337e-07,11.7648821644571,"CBS_HUMAN",31,-36.3074714993253,2.93775272973761e-10,5.737158010793e-08,0.0567946434020747,"Non-significant",7.2413031887666,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
1.18738698959352,13.4322898387909,31.8590117221855,2.82353833054867e-09,5.0993102249709e-07,12.2914452997068,"K2C7_HUMAN",37,36.2723841808353,2.96072256526307e-10,5.737158010793e-08,-0.337953567504874,"Non-significant",7.2413031887666,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-0.697214126586925,15.5033769607544,-26.4494377826367,1.12644698069362e-08,1.08983745382107e-06,10.8813218689758,"TRFE_HUMAN",51,-36.2659757972426,2.9649395404615e-10,5.737158010793e-08,-0.427452325820898,"Non-significant",7.2413031887666,"TF","Serotransferrin","TRFE_HUMAN"
1.33070588111875,10.0534843206405,34.4293266373321,1.5840630067348e-09,3.86730432610076e-07,12.8638023389798,"DREB_HUMAN",21,36.1047476989993,3.07328571358073e-10,5.80850999866759e-08,0.185301303863525,"Non-significant",7.23593525871926,"DBN1","Drebrin","DREB_HUMAN"
-0.6515817642212,15.824330329895,-24.9282545892258,1.74814917272277e-08,1.3860594606206e-06,10.4235211350563,"C1TC_HUMAN",59,-35.4582401063996,3.55471374324566e-10,6.55395411743227e-08,-0.643202781677241,"Up in CTRL",7.18349660332834,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
0.953518390655528,11.5236346721649,32.599193438018,2.37964839746162e-09,4.60461964908823e-07,12.4619530914961,"4F2_HUMAN",23,35.3673043649886,3.62898899082628e-10,6.55395411743227e-08,-0.157891988754274,"Non-significant",7.18349660332834,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.783483743667627,10.5768045186996,-28.726925332638,6.09809525912211e-09,8.2598700284809e-07,11.5130418786202,"IFIT1_HUMAN",34,-35.2495140562464,3.72780232940059e-10,6.58605424587796e-08,0.112277507781975,"Non-significant",7.18137469655329,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
0.715996742248524,11.7853538990021,26.0633592383557,1.25636013922808e-08,1.16027714221666e-06,10.7680206626367,"MDR1_HUMAN",52,34.8564829597756,4.08003239178859e-10,7.02043523677451e-08,-0.146986722946165,"Non-significant",7.15363596264653,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-1.06780004501342,18.4205720424652,-30.5685027072059,3.84124061760579e-09,6.24355249985645e-07,11.9823259688514,"ADH1G_HUMAN",33,-34.7866615602876,4.14643646321123e-10,7.02043523677451e-08,0.0865991115570246,"Non-significant",7.15363596264653,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
1.02632403373715,12.5802105665207,33.2325745245602,2.06186587650982e-09,4.4275526059802e-07,12.6041259674265,"LG3BP_HUMAN",20,34.5426252781443,4.38824251443451e-10,7.23020661028258e-08,0.53303122520445,"Up in HBVHDV.myr",7.14084929213513,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
-0.939848899841348,12.4602298736572,-28.5236345896702,6.42870778411638e-09,8.42679163895384e-07,11.4590641141513,"XDH_HUMAN",47,-34.4434367742309,4.49101771994051e-10,7.23020661028258e-08,0.213647365570067,"Non-significant",7.14084929213513,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-1.21589946746827,13.854382276535,-36.1458073058792,1.1021843610376e-09,3.31757492672317e-07,13.2170818706631,"NDRG1_HUMAN",15,-34.3996662518918,4.53722821612417e-10,7.23020661028258e-08,0.1149115562439,"Non-significant",7.14084929213513,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.792098283767675,14.9932616949081,-27.1529820617928,9.26933101931245e-09,1.01492469184503e-06,11.082992451212,"KPYR_HUMAN",45,-34.2466357845126,4.70303551694104e-10,7.35030185503458e-08,0.121321678161619,"Non-significant",7.13369482536696,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
-0.852067470550548,15.9799244403839,-29.296183011402,5.27019090465614e-09,7.64836455038223e-07,11.6618299699646,"CP2E1_HUMAN",29,-33.8924885748836,5.11348519194444e-10,7.84099889715707e-08,0.317896366119374,"Non-significant",7.10562860722763,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
-0.940333604812604,15.9386013746262,-28.8796582079984,5.8623536226469e-09,8.07514371038158e-07,11.553300967845,"FTCD_HUMAN",36,-33.813050150894,5.21098215237964e-10,7.84252813933136e-08,0.454948663711525,"Non-significant",7.10554391435997,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.603211164474502,13.3984626531601,21.9020263110558,4.55764526609331e-08,2.66474698399571e-06,9.41199690089703,"FAT1_HUMAN",153,33.4600710880542,5.67020532281723e-10,8.30278094246384e-08,-0.212177276611325,"Non-significant",7.08077642019239,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
-0.741172552108754,11.5165175199509,-25.8544134785704,1.33369596079275e-08,1.2123977941295e-06,10.7059003699982,"KPBB_HUMAN",49,-33.3655810815975,5.80072616212337e-10,8.30278094246384e-08,0.0578992366790771,"Non-significant",7.08077642019239,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
-1.19700050354,11.2133469581604,-30.5907667862828,3.82048459889797e-09,6.24355249985645e-07,11.9877916306349,"ACO12_HUMAN",27,-33.3356860188799,5.84272057720761e-10,8.30278094246384e-08,0.359273195266717,"Non-significant",7.08077642019239,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.822782754898096,11.8811999559403,26.7577338590801,1.03357632184614e-08,1.04998434595545e-06,10.9704449742219,"ITA6_HUMAN",48,33.2774921062912,5.92544966977855e-10,8.30278094246384e-08,0.0687174797057999,"Non-significant",7.08077642019239,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-3.35199737548829,9.68646836280823,-37.1906929763876,8.911537809797e-10,3.22132729318043e-07,13.42182366378,"NUA4L_HUMAN",5,-33.0254026238046,6.29933850870147e-10,8.67707187461302e-08,-0.496629238128675,"Non-significant",7.06162680515064,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-1.00378274917602,16.777182340622,-30.3409786683182,4.06083664197694e-09,6.34661911333588e-07,11.9261952882313,"GSTM1_HUMAN",24,-32.915260599436,6.47095367529902e-10,8.76490675319253e-08,-0.448233366012575,"Non-significant",7.0572526998542,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
1.29580855369568,13.9965957403183,34.3317682490651,1.61791986080258e-09,3.86730432610076e-07,12.8430582822928,"IL18_HUMAN",14,32.5187970358007,7.13359864097851e-10,9.42932387185983e-08,-0.469958066940306,"Non-significant",7.02551944716169,"IL18","Interleukin-18","IL18_HUMAN"
1.22189950942995,10.8870937824249,30.759713775584,3.66705568179418e-09,6.24355249985645e-07,12.0291116848759,"ANGL3_HUMAN",22,32.4849959898511,7.19352873206976e-10,9.42932387185983e-08,-0.222691774368323,"Non-significant",7.02551944716169,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.999698162078852,11.4088823795319,30.4286390305192,3.97458931827718e-09,6.33362497836052e-07,11.9478808697527,"5NTD_HUMAN",22,32.3757819456976,7.3910656444148e-10,9.53447468129509e-08,-0.0387046337127757,"Non-significant",7.02070323017955,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.489212512969976,14.4085764884949,19.6722676550726,1.00664887959758e-07,4.5704108628433e-06,8.56395070945465,"IQGA1_HUMAN",91,32.2174739788619,7.68830221116377e-10,9.76294251095749e-08,-0.306109428405776,"Non-significant",7.01041926802254,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
-1.61938691139219,10.2072783708572,-39.6380769597027,5.53911929203528e-10,2.96409905367329e-07,13.8734120769374,"TTC36_HUMAN",9,-32.1126743302139,7.89244940586344e-10,9.86799020330034e-08,0.173434257507324,"Non-significant",7.00577129033904,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
0.62636303901672,12.553607583046,24.9119240857762,1.7566645065082e-08,1.3860594606206e-06,10.4184362801542,"BAG3_HUMAN",35,31.9720294130218,8.17605287325487e-10,1.00676941971125e-07,0.0889363288879501,"Non-significant",6.99706998447485,"BAG3","BAG family molecular chaperone regulator 3","BAG3_HUMAN"
-0.997786760330175,14.070375084877,-29.9389359760451,4.48454422013751e-09,6.87658318435048e-07,11.8257681624442,"CGL_HUMAN",22,-31.8334028883558,8.46682830326513e-10,1.02701363612889e-07,0.0735373497009491,"Non-significant",6.98842379003834,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
0.876810073852601,12.8686649799347,29.5867131816457,4.89723757364253e-09,7.23633632018051e-07,11.7364551937619,"MFGM_HUMAN",22,31.6527291044749,8.86337857203641e-10,1.04652006332e-07,-0.29611396789555,"Non-significant",6.98025244118517,"MFGE8","Lactadherin","MFGM_HUMAN"
1.47741436958313,9.75566732883454,28.5849720141108,6.32686328050902e-09,8.42679163895384e-07,11.4753978927673,"PTPRF_HUMAN",57,31.6278289087257,8.91964758765872e-10,1.04652006332e-07,-0.382797241210927,"Non-significant",6.98025244118517,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.89607334136965,17.4145197868347,-26.8611503590023,1.00438945516289e-08,1.04649655155241e-06,11.0000770234874,"SCP2_HUMAN",39,-31.586489217652,9.01395403376403e-10,1.04652006332e-07,0.160162925720217,"Non-significant",6.98025244118517,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.947338104248075,11.190071105957,29.0226741510313,5.65092750554295e-09,8.05703295395571e-07,11.5907720756388,"SCMC1_HUMAN",23,31.2142077995923,9.91553871160657e-10,1.13498004379192e-07,-0.0799102783203232,"Non-significant",6.94501177454772,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
0.628888368606553,13.2393661737442,22.7931522718303,3.39346693020819e-08,2.22408917272597e-06,9.7251324734941,"ITAV_HUMAN",58,30.9745519580213,1.05493652763544e-09,1.1907596055685e-07,0.0964167118072528,"Non-significant",6.92417590645415,"ITGAV","Integrin alpha-V","ITAV_HUMAN"
0.96175336837765,12.2489798069,25.4397731159688,1.50367053901171e-08,1.30739657318833e-06,10.5809188563624,"FLNC_HUMAN",102,30.8568431827693,1.08772366413315e-09,1.21094934498768e-07,0.0775434970855997,"Non-significant",6.91687402337424,"FLNC","Filamin-C","FLNC_HUMAN"
2.25825786590579,10.1209914684296,32.7508165563664,2.29880597698127e-09,4.55668199388458e-07,12.4962954927105,"SYUG_HUMAN",9,30.7366999931293,1.1223732939175e-09,1.22538726633273e-07,-0.304370403289795,"Non-significant",6.91172663697139,"SNCG","Gamma-synuclein","SYUG_HUMAN"
0.996100425720206,9.47656226158142,27.8980807204617,7.58058528299225e-09,9.47806409151969e-07,11.2900981309396,"FLRT3_HUMAN",27,30.7079470583861,1.13084834471459e-09,1.22538726633273e-07,0.639520645141602,"Up in HBVHDV.myr",6.91172663697139,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
-0.716153383255,15.9733232259751,-23.0831423901247,3.09035793759961e-08,2.16511542748897e-06,9.82414921036128,"AOXA_HUMAN",91,-30.5646905772916,1.17415884615722e-09,1.25557749246312e-07,0.179690361022949,"Non-significant",6.90115647808404,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.964086532592773,17.902976512909,-28.1064717474426,7.17271863243146e-09,9.10823192590164e-07,11.3468733781133,"LDHA_HUMAN",24,-30.39696882413,1.22724952425734e-09,1.29530608878434e-07,0.208204984664917,"Non-significant",6.88762759300175,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-0.984743118286149,12.8030393123627,-28.292092456865,6.83024556533398e-09,8.81101677928083e-07,11.3970327156911,"AK1D1_HUMAN",23,-30.3002818292628,1.25907636800808e-09,1.30895438195218e-07,0.322453022003172,"Non-significant",6.88307548867588,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN"
0.707142591476448,11.6332587003708,25.2638314777498,1.58310605502417e-08,1.32595885554993e-06,10.5271868371726,"S12A7_HUMAN",32,30.2606375561894,1.27239320996951e-09,1.30895438195218e-07,-0.75171256065369,"Up in CTRL",6.88307548867588,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
0.655796051025401,9.993483543396,22.8930385985701,3.28541657953298e-08,2.22356648568191e-06,9.75939416344409,"FA5_HUMAN",56,30.1849527725763,1.29825770586838e-09,1.31886754694904e-07,-0.416399717330933,"Non-significant",6.87979881818948,"F5","Coagulation factor V","FA5_HUMAN"
0.684015989303628,12.7451494932175,25.1704603653919,1.62718490207277e-08,1.32595885554993e-06,10.4984995222794,"GALT2_HUMAN",30,29.9251926231891,1.39162151435312e-09,1.38086488731052e-07,0.165650367736776,"Non-significant",6.85984881350401,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN"
-0.587177038192754,15.1136680841446,-22.515820881433,3.71517064976843e-08,2.33427914887458e-06,9.62913534955425,"HYES_HUMAN",43,-29.9207878715161,1.39326837405515e-09,1.38086488731052e-07,-0.0271770954131991,"Non-significant",6.85984881350401,"EPHX2","Bifunctional epoxide hydrolase 2","HYES_HUMAN"
4.00139284133911,8.93131947517395,31.1554099869356,3.33426259437902e-09,5.89077219663441e-07,12.1248282456349,"COMP_HUMAN",5,29.784722118795,1.44523465507526e-09,1.41511108937309e-07,0.149799585342375,"Non-significant",6.84920946571708,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
0.797154903411872,13.4788348674774,25.4204166493131,1.51218503604901e-08,1.30739657318833e-06,10.5750280680455,"BGH3_HUMAN",32,29.4823970563653,1.56867127085681e-09,1.51768945455397e-07,-0.740698337554935,"Up in CTRL",6.81881708349379,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
1.3002436161041,10.966793179512,27.6161610831606,8.1748295884827e-09,9.9159462784476e-07,11.2124995322156,"EPHA2_HUMAN",25,29.4295444064512,1.59144368382147e-09,1.52160739040201e-07,0.165666341781614,"Non-significant",6.81769739104611,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.847272157669046,12.199852347374,27.1442308910047,9.29155051682203e-09,1.01492469184503e-06,11.0805210378918,"PEG10_HUMAN",23,29.2904658813217,1.65316151642037e-09,1.56223763301725e-07,0.292742252349877,"Non-significant",6.80625290460815,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN"
1.3088002204895,10.8792724609375,27.6622140493665,8.07424986927321e-09,9.9159462784476e-07,11.2252384023588,"CCN1_HUMAN",22,29.0766624178767,1.75334937603676e-09,1.63298957508236e-07,0.15026116371155,"Non-significant",6.7870165877671,"CCN1","CCN family member 1","CCN1_HUMAN"
