"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_B1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.909069299697899,9.7781561613083,8.31058062258302,3.44769775269088e-05,0.0186497463768892,2.86803736832954,"PLIN2_HUMAN",25,8.69129491578021,1.63711621870985e-05,0.0110696341655098,0.119083404541025,"Non-significant",1.95586673165296,"PLIN2","Perilipin-2","PLIN2_HUMAN"
0.2988712787628,10.8577340841293,6.94519416420461,0.000122793009523491,0.0203662106988585,1.68443702997898,"RHG17_HUMAN",36,8.41791634100402,2.09376360415707e-05,0.0127052814582288,0.0984499454498291,"Non-significant",1.89601570964536,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
0.35276055336,14.4091953039169,7.29982317398196,8.67556187203389e-05,0.0201219742809786,2.0134447795061,"HNRPR_HUMAN",32,8.36765467120417,2.19218561024406e-05,0.0127052814582288,0.00314903259280008,"Non-significant",1.89601570964536,"HNRNPR","Heterogeneous nuclear ribonucleoprotein R","HNRPR_HUMAN"
-0.613680839538574,14.6572585105896,-8.01022683400131,4.49124531158146e-05,0.0189290602549436,2.62625686355964,"RL7_HUMAN",17,-8.209390294938,2.5370609237768e-05,0.0132791354827586,0.192634582519529,"Non-significant",1.87683019810723,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
-2.05600488185883,8.29226404428482,-7.8642302901449,5.12205726403275e-05,0.0197906536382675,2.50512399010909,"FILA2_HUMAN",30,-8.15660859401162,2.66508219183063e-05,0.0132791354827586,0.00280690193177691,"Non-significant",1.87683019810723,"FLG2","Filaggrin-2","FILA2_HUMAN"
-0.554732680320742,8.30515223741531,-7.6191381970835,6.4148618445387e-05,0.0201219742809786,2.29627169636702,"NOC3L_HUMAN",19,-7.89936509121649,3.4002360365546e-05,0.0132791354827586,-0.212073802947998,"Non-significant",1.87683019810723,"NOC3L","Nucleolar complex protein 3 homolog","NOC3L_HUMAN"
-1.29685163497925,7.8787579536438,-7.60693942723925,6.48808662189074e-05,0.0201219742809786,2.28569278724265,"CASPE_HUMAN",17,-7.85249753585364,3.55693716857237e-05,0.0132791354827586,0.191670894622799,"Non-significant",1.87683019810723,"CASP14","Caspase-14","CASPE_HUMAN"
0.427575826644903,14.4018510580063,7.11158683850558,0.000104153070291765,0.0203662106988585,1.84081085951899,"PRS4_HUMAN",30,7.79173305072338,3.77208755953725e-05,0.0132791354827586,0.0970784425735456,"Non-significant",1.87683019810723,"PSMC1","26S proteasome regulatory subunit 4","PRS4_HUMAN"
0.324834108352675,12.1872297525406,7.10132695379621,0.000105206888851416,0.0203662106988585,1.83127217415303,"DBNL_HUMAN",24,7.78636681966299,3.79176719643263e-05,0.0132791354827586,0.0593993663787842,"Non-significant",1.87683019810723,"DBNL","Drebrin-like protein","DBNL_HUMAN"
0.352156162261952,11.524838924408,7.52751281277193,6.98817937884646e-05,0.0201219742809786,2.21637939237932,"IN35_HUMAN",18,7.72583124718438,4.02179187945442e-05,0.0132791354827586,-0.167782545089748,"Non-significant",1.87683019810723,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
0.614964723587052,10.2515934705734,7.6331077796048,6.3321329480548e-05,0.0201219742809786,2.30836460334789,"TAGL_HUMAN",15,7.71726976186687,4.05554865182057e-05,0.0132791354827586,0.196191310882575,"Non-significant",1.87683019810723,"TAGLN","Transgelin","TAGL_HUMAN"
-0.645254611968953,13.3902950286865,-8.74989270067013,2.37424020411449e-05,0.0175132591056227,3.20449675923628,"RL19_HUMAN",8,-7.70165316127271,4.11793061042569e-05,0.0132791354827586,0.332466840744022,"Non-significant",1.87683019810723,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
0.397832393646258,9.81207990646363,6.90360579959718,0.000128010444372909,0.0203662106988585,1.64478888666718,"NGEF_HUMAN",33,7.68273587692328,4.19491898433734e-05,0.0132791354827586,-0.0349509716034255,"Non-significant",1.87683019810723,"NGEF","Ephexin-1","NGEF_HUMAN"
0.398010730743424,12.1256461143494,7.21416997066987,9.42365076013292e-05,0.0201219742809786,1.93544552086256,"ABI1_HUMAN",22,7.66306661432817,4.27665472027155e-05,0.0132791354827586,-0.473379611968992,"Non-significant",1.87683019810723,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.411336421966546,10.2495484352112,7.25938275496522,9.0202211591296e-05,0.0201219742809786,1.97673261818318,"RT09_HUMAN",21,7.65129352367151,4.32641711334946e-05,0.0132791354827586,0.193638563156125,"Non-significant",1.87683019810723,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN"
0.272910594940177,13.7010295391083,6.7411999528584,0.000150869539134959,0.02221616845373,1.48776092734734,"IF5_HUMAN",25,7.61319634056331,4.49187320459032e-05,0.0132791354827586,0.032623291015625,"Non-significant",1.87683019810723,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN"
0.302779674530029,11.655063867569,6.7539203902235,0.000148924797616093,0.02221616845373,1.50018767244701,"K1C19_HUMAN",26,7.56186013703701,4.72596299485409e-05,0.0132791354827586,0.15015792846682,"Non-significant",1.87683019810723,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.485868692398048,11.0898350477219,6.96143067260565,0.000120820382647558,0.0203662106988585,1.69985440085534,"STAU1_HUMAN",31,7.52705392760542,4.89231680626886e-05,0.0132791354827586,-0.0652453899383509,"Non-significant",1.87683019810723,"STAU1","Double-stranded RNA-binding protein Staufen homolog 1","STAU1_HUMAN"
-1.99468541145322,15.016655087471,-7.24975641076942,9.10448389723722e-05,0.0201219742809786,1.96796360846766,"K1C10_HUMAN",31,-7.51820698078989,4.93562190745087e-05,0.0132791354827586,0.0981709957122749,"Non-significant",1.87683019810723,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
0.379945516586298,10.548699259758,6.77410439915951,0.000145895696047386,0.02221616845373,1.51986091193567,"SSH3_HUMAN",30,7.49062477394003,5.07336948441601e-05,0.0132791354827586,0.24164843559265,"Non-significant",1.87683019810723,"SSH3","Protein phosphatase Slingshot homolog 3","SSH3_HUMAN"
-0.72861146926877,10.0761866569519,-7.05869024202327,0.000109714639207126,0.0203662106988585,1.79148771902955,"SPB1_HUMAN",26,-7.40319868998186,5.538750680278e-05,0.0140441946936799,-0.0481452941894513,"Non-significant",1.8525031585712,"FTSJ3","pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3","SPB1_HUMAN"
-0.459253072738642,10.2612215280533,-7.26946047392663,8.93293323489211e-05,0.0201219742809786,1.98590036938055,"EST3_HUMAN",16,-7.3400698639644,5.90401429398772e-05,0.0145167187822474,-0.200810909271226,"Non-significant",1.83813153623923,"CES3","Carboxylesterase 3","EST3_HUMAN"
-0.741250514984154,10.9455978870392,-7.39798387089963,7.89817895547578e-05,0.0201219742809786,2.10171162395234,"CNBP_HUMAN",11,-7.29414440401213,6.18640368069856e-05,0.0147545661429692,-0.0277538299560494,"Non-significant",1.83107355637647,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
0.4777455329895,10.5284698009491,9.45309139823975,1.34836642412404e-05,0.0175132591056227,3.70365813334394,"RRFM_HUMAN",8,7.26636292497255,6.36442956623024e-05,0.0147545661429692,0.0223891735076744,"Non-significant",1.83107355637647,"MRRF","Ribosome-recycling factor, mitochondrial","RRFM_HUMAN"
0.437322854995729,8.72816479206085,6.63779903003596,0.000167762510935203,0.0223820016429131,1.38593299389596,"STK10_HUMAN",28,7.15796628837898,7.11499342827866e-05,0.0152591448505952,0.14488625526428,"Non-significant",1.81646980432833,"STK10","Serine/threonine-protein kinase 10","STK10_HUMAN"
0.416330337524423,11.4088785648346,6.58611625446759,0.000176982470522288,0.0223820016429131,1.33448856498451,"RTKN_HUMAN",29,7.15237554867965,7.15626485996224e-05,0.0152591448505952,-0.111426830291746,"Non-significant",1.81646980432833,"RTKN","Rhotekin","RTKN_HUMAN"
-1.44150590896608,12.5292987823486,-7.49236599160069,7.22301735882046e-05,0.0201219742809786,2.18546617360006,"ACPM_HUMAN",3,-7.11549878054399,7.43518426362266e-05,0.0152591448505952,-0.038959264755249,"Non-significant",1.81646980432833,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN"
-0.48570704460148,14.153090596199,-8.98846968381638,1.95143103282868e-05,0.0175132591056227,3.37909378295176,"RL27_HUMAN",8,-7.11146536969561,7.46640988829261e-05,0.0152591448505952,-0.0146629810333003,"Non-significant",1.81646980432833,"RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN"
0.505626916885376,10.0587943792343,6.58421623305292,0.000177331944178739,0.0223820016429131,1.33259029615377,"VLDLR_HUMAN",32,7.07484807893662,7.75658661668098e-05,0.0152591448505952,-0.0694425106048744,"Non-significant",1.81646980432833,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
-0.51421117782593,8.8333158493042,-7.48158049732201,7.29682913198736e-05,0.0201219742809786,2.17594993508672,"RL7L_HUMAN",11,-7.02535485141277,8.16870471118394e-05,0.0152591448505952,-0.166411161422724,"Non-significant",1.81646980432833,"RPL7L1","Ribosomal protein uL30-like","RL7L_HUMAN"
-0.516231536865202,16.6346278190613,-8.00104549543318,4.52826232425354e-05,0.0189290602549436,2.6187098010028,"COX5B_HUMAN",9,-7.01641075874119,8.24571945807955e-05,0.0152591448505952,-0.196853876113874,"Non-significant",1.81646980432833,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","COX5B_HUMAN"
0.331245422363315,10.0876452922821,6.92530509663901,0.000125258181658713,0.0203662106988585,1.66550423810497,"HDAC7_HUMAN",17,6.99986614268152,8.3902937830035e-05,0.0152591448505952,0.0453345775604248,"Non-significant",1.81646980432833,"HDAC7","Histone deacetylase 7","HDAC7_HUMAN"
0.517626523971556,8.90595805644989,6.60331723973667,0.000173853103363678,0.0223820016429131,1.35165102620613,"PNKP_HUMAN",24,6.96111428177297,8.73996056424241e-05,0.0152591448505952,-0.0381221771240252,"Non-significant",1.81646980432833,"PNKP","Bifunctional polynucleotide phosphatase/kinase","PNKP_HUMAN"
0.686934947967575,10.9347403049469,6.91672104108992,0.000126339038451946,0.0203662106988585,1.65731683935787,"RM01_HUMAN",13,6.95356094960712,8.80996532661589e-05,0.0152591448505952,0.0239467620849751,"Non-significant",1.81646980432833,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
0.555521488189697,9.26838660240173,6.57528416470429,0.000178985091886292,0.0223820016429131,1.32365978593321,"SPAST_HUMAN",25,6.92969697730229,9.03522094428144e-05,0.0152591448505952,-0.0799293518066246,"Non-significant",1.81646980432833,"SPAST","Spastin","SPAST_HUMAN"
-0.664872407913228,12.6367596387863,-8.20266788947673,3.78787553799735e-05,0.0189290602549436,2.78229873142001,"CUTA_HUMAN",6,-6.92857936128696,9.04592442742671e-05,0.0152591448505952,-0.332742691040037,"Non-significant",1.81646980432833,"CUTA","Protein CutA","CUTA_HUMAN"
-0.278207778930664,9.61974239349365,-6.13593987746742,0.000285789775455289,0.0261749222955858,0.870515207006947,"MAGD2_HUMAN",27,-6.9115227580877,9.21101862429955e-05,0.0152591448505952,-0.112227678298975,"Non-significant",1.81646980432833,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
0.468588590621943,10.2977164983749,6.99035531824585,0.000117392632152706,0.0203662106988585,1.72723436487505,"RASF4_HUMAN",14,6.91112440927428,9.2149137007538e-05,0.0152591448505952,-0.0935516357422053,"Non-significant",1.81646980432833,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
0.413326740264901,10.6713438034057,6.47000492717584,0.000199809477627151,0.0239224684532839,1.21756424189214,"NUP50_HUMAN",23,6.85726786942256,9.75858385012749e-05,0.0157016538175479,-0.110902786254883,"Non-significant",1.80405460198514,"NUP50","Nuclear pore complex protein Nup50","NUP50_HUMAN"
0.490402460098247,10.8665338754654,6.37121756084803,0.000221808072877713,0.0244767122601923,1.11659802899214,"EHD2_HUMAN",32,6.84472210629627,9.89023375560898e-05,0.0157016538175479,-0.0666291713714493,"Non-significant",1.80405460198514,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
0.390450954437227,14.1226348876953,6.2772060723891,0.000245251230239708,0.0246063100915546,1.01922584699484,"OLA1_HUMAN",29,6.82841435546177,0.00010064286869099,0.0157016538175479,0.135866403579712,"Non-significant",1.80405460198514,"OLA1","Obg-like ATPase 1","OLA1_HUMAN"
0.327112197876001,10.7943243980408,6.25861199030208,0.000250204848353161,0.0246063100915546,0.999817008486457,"DNJC1_HUMAN",25,6.8107891915613,0.000102561948771265,0.0157016538175479,0.195579528808576,"Non-significant",1.80405460198514,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
0.364263534545874,11.4191312789917,6.46680008209122,0.000200484083660748,0.0239224684532839,1.21431028437772,"CASP1_HUMAN",20,6.76978937323838,0.000107183579532465,0.0159003284156906,-0.23155760765075,"Non-significant",1.79859390538714,"CASP1","Caspase-1","CASP1_HUMAN"
0.348961114883402,10.6414023637771,6.02932892652044,0.000321283168483297,0.0286471607590492,0.75635491961186,"MRE11_HUMAN",36,6.76464964992476,0.000107778908412988,0.0159003284156906,-0.0674545764922758,"Non-significant",1.79859390538714,"MRE11","Double-strand break repair protein MRE11","MRE11_HUMAN"
0.300450563430788,9.7538036108017,6.1372296283523,0.000285387768478081,0.0261749222955858,0.871886059878131,"RUFY2_HUMAN",25,6.72934129545858,0.000111968183724985,0.0159557999567907,0.111101150512699,"Non-significant",1.79708141722348,"RUFY2","RUN and FYVE domain-containing protein 2","RUFY2_HUMAN"
-0.633438110351538,10.0912792682648,-8.00442656621285,4.5145913095848e-05,0.0189290602549436,2.62149013723775,"VATF_HUMAN",6,-6.70653565920951,0.000114768959784436,0.0159557999567907,0.00757265090941317,"Non-significant",1.79708141722348,"ATP6V1F","V-type proton ATPase subunit F","VATF_HUMAN"
0.442961215972899,8.89133882522583,6.44603150017227,0.000204917275245226,0.0240970836426053,1.19318848749139,"CDK18_HUMAN",19,6.68517185415154,0.000117462599478591,0.0159557999567907,-0.0434181690215993,"Non-significant",1.79708141722348,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
0.484507799148576,12.3910583257675,6.36381840137862,0.000223560456538028,0.0244767122601923,1.10898008882806,"CPIN1_HUMAN",22,6.6732723189414,0.000118992996604697,0.0159557999567907,-0.0142390727997004,"Non-significant",1.79708141722348,"CIAPIN1","Anamorsin","CPIN1_HUMAN"
0.225656270980837,9.7793220281601,5.07740160957363,0.0009757325596018,0.0390004629980739,-0.33989685618296,"LAMB2_HUMAN",62,6.66355738748145,0.00012025867385955,0.0159557999567907,0.175796031951899,"Non-significant",1.79708141722348,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
0.428293228149409,9.71826815605163,6.38271232966154,0.000219115724003479,0.0244767122601923,1.12841725482229,"DAPK3_HUMAN",20,6.65757009469169,0.000121046067216815,0.0159557999567907,0.109768390655514,"Non-significant",1.79708141722348,"DAPK3","Death-associated protein kinase 3","DAPK3_HUMAN"
0.410277366638196,10.778891324997,7.77508963543656,5.5553449710425e-05,0.0201219742809786,2.42997124163527,"ICT1_HUMAN",10,6.65097397100916,0.000121920088405352,0.0159557999567907,-0.0778210163116757,"Non-significant",1.79708141722348,"MRPL58","Large ribosomal subunit protein mL62","ICT1_HUMAN"
-0.673020601272595,16.245515704155,-6.28084125867013,0.000244295495398505,0.0246063100915546,1.02301450620286,"SAP_HUMAN",30,-6.60998470910067,0.000127509174883641,0.0160323851636328,-0.108614206314099,"Non-significant",1.79500186215323,"PSAP","Prosaposin","SAP_HUMAN"
0.322863817214953,14.4270559549332,5.72460037678127,0.000452525127971813,0.031382811011652,0.420686779572963,"DDX5_HUMAN",44,6.58217966836856,0.000131460438595182,0.0160323851636328,0.0330913066864511,"Non-significant",1.79500186215323,"DDX5","Probable ATP-dependent RNA helicase DDX5","DDX5_HUMAN"
0.553317308425903,10.3566018342972,6.98559072182493,0.000117949775556002,0.0203662106988585,1.72273172830231,"RM43_HUMAN",10,6.58157192657907,0.000131548289988682,0.0160323851636328,0.0265264511108398,"Non-significant",1.79500186215323,"MRPL43","Large ribosomal subunit protein mL43","RM43_HUMAN"
-0.598590373992876,15.2878379821777,-7.96765414695867,4.66577773106817e-05,0.0189290602549436,2.59118256259418,"MT2_HUMAN",6,-6.55350177824914,0.000135677018086076,0.0160323851636328,0.144280433654799,"Non-significant",1.79500186215323,"MT2A","Metallothionein-2","MT2_HUMAN"
0.364930868148802,13.4319168329239,6.00870418056242,0.00032869605163316,0.0286778469134566,0.734075837705515,"IF2B_HUMAN",29,6.55341124163617,0.00013569056273656,0.0160323851636328,0.0181205272674738,"Non-significant",1.79500186215323,"EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","IF2B_HUMAN"
0.207579851150502,12.1361221075058,4.82804856709159,0.00133250356735311,0.0445655513714367,-0.650753968406648,"ZO2_HUMAN",66,6.53786968445315,0.000138037785901439,0.0160323851636328,-0.0552432537078751,"Non-significant",1.79500186215323,"TJP2","Tight junction protein ZO-2","ZO2_HUMAN"
-0.621624112129211,8.01787918806076,-7.38748194258284,7.9775379478407e-05,0.0201219742809786,2.09232497112685,"NSA2_HUMAN",7,-6.53023123371824,0.000139207714711901,0.0160323851636328,-0.126926422119126,"Non-significant",1.79500186215323,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN"
0.489180326461804,9.6057950258255,6.3253813890214,0.000232913290505263,0.0244767122601923,1.0692811244362,"RFC4_HUMAN",18,6.52333136179159,0.000140273879091536,0.0160323851636328,0.168594360351564,"Non-significant",1.79500186215323,"RFC4","Replication factor C subunit 4","RFC4_HUMAN"
0.405484199523942,10.0609607696533,5.96555798646391,0.000344820824851724,0.0293333332121268,0.68726421511085,"SWAHC_HUMAN",35,6.52323836534744,0.000140288309911009,0.0160323851636328,-0.12623023986815,"Non-significant",1.79500186215323,"SOWAHC","Ankyrin repeat domain-containing protein SOWAHC","SWAHC_HUMAN"
0.297769069671652,15.1676406860352,5.59872674510273,0.000523134539461803,0.0319151402495719,0.277905309276151,"TCPG_HUMAN",42,6.50136804639116,0.000143727736783517,0.0161973174480758,-0.0448017120361301,"Non-significant",1.79055690607256,"CCT3","T-complex protein 1 subunit gamma","TCPG_HUMAN"
0.42513942718505,12.4557609558106,5.81398988527083,0.000408762347504796,0.0303078547981263,0.52060707241094,"LIMC1_HUMAN",62,6.48375716408797,0.00014656458512519,0.016290754023367,0.0711901187896995,"Non-significant",1.7880588137511,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-0.461654663085923,16.754322052002,-6.60773942813864,0.000173058500581054,0.0223820016429131,1.35605672335517,"H4_HUMAN",13,-6.46388432640577,0.000149839787648576,0.0162914037699546,0.029567480087282,"Non-significant",1.78804149253134,"H4C16","Histone H4","H4_HUMAN"
0.30745077133175,13.6727187633515,5.51208712016989,0.000578745139696613,0.0328464837563217,0.178201512917413,"CTNA1_HUMAN",52,6.45046469310497,0.000152096832106337,0.0162914037699546,-0.326251268386843,"Non-significant",1.78804149253134,"CTNNA1","Catenin alpha-1","CTNA1_HUMAN"
0.238275051116924,14.2030925750732,5.64205405124692,0.000497548686220387,0.0319151402495719,0.327328466870198,"RTCB_HUMAN",27,6.44753880113757,0.000152593873122572,0.0162914037699546,0.206681013107298,"Non-significant",1.78804149253134,"RTCB","RNA-splicing ligase RtcB homolog","RTCB_HUMAN"
0.26448822021487,14.4203095436096,5.49845885976501,0.000588069230769741,0.0328464837563217,0.162411695802907,"SYSC_HUMAN",34,6.37111202231032,0.00016622936063604,0.0170314779113977,0.18649125099182,"Non-significant",1.76874766437353,"SARS1","Serine--tRNA ligase, cytoplasmic","SYSC_HUMAN"
0.334854364395149,12.5572975873947,6.27113683854008,0.00024685611914066,0.0246063100915546,1.01289614253865,"PCNA_HUMAN",17,6.36687869701508,0.00016702275563424,0.0170314779113977,-0.15222442150116,"Non-significant",1.76874766437353,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
0.418281555175801,10.4225594997406,5.8094307849995,0.000410877992086997,0.0303078547981263,0.515540337563012,"TRFM_HUMAN",39,6.35269622069742,0.000169711188203477,0.0170314779113977,0.170681953430174,"Non-significant",1.76874766437353,"MELTF","Melanotransferrin","TRFM_HUMAN"
0.331624031066896,9.23878312110901,5.90614103306111,0.0003684707162442,0.030028027781717,0.622344234349023,"TPRN_HUMAN",24,6.34485636720552,0.000171217646122877,0.0170314779113977,0.0491430759429896,"Non-significant",1.76874766437353,"TPRN","Taperin","TPRN_HUMAN"
0.389628648757949,12.7834323644638,7.41641249603526,7.76103018757687e-05,0.0201219742809786,2.11815050071598,"SNX3_HUMAN",10,6.33529779266518,0.0001730742270158,0.0170314779113977,0.0659787654876993,"Non-significant",1.76874766437353,"SNX3","Sorting nexin-3","SNX3_HUMAN"
-0.563575744628908,9.19915819168091,-7.04080684191095,0.000111668746693433,0.0203662106988585,1.77473092493787,"TMM9B_HUMAN",8,-6.33064454103227,0.000173986014449976,0.0170314779113977,0.00221967697145153,"Non-significant",1.76874766437353,"TMEM9B","Transmembrane protein 9B","TMM9B_HUMAN"
-0.348670959472651,9.94365000724792,-5.83684355998629,0.00039833625493923,0.030206545538102,0.545957858139239,"PERM_HUMAN",27,-6.32945998814545,0.000174218963106483,0.0170314779113977,-0.210121393203774,"Non-significant",1.76874766437353,"MPO","Myeloperoxidase","PERM_HUMAN"
0.453822851181021,11.1428097486496,5.89426173781808,0.000373410253947068,0.030028027781717,0.609301155897311,"F1142_HUMAN",30,6.30909798068634,0.000178277176981613,0.0172207263574858,0.0074477195739604,"Non-significant",1.76394853427638,"FAM114A2","Protein FAM114A2","F1142_HUMAN"
0.206767797470075,11.4082018136978,4.62090822991538,0.00173806580750888,0.0516581170773885,-0.916620099545561,"SKT_HUMAN",84,6.28452292101844,0.00018331361714468,0.0174989022295522,-0.14917004108429,"Non-significant",1.7569891953481,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN"
0.640343427658078,10.5245670080185,6.23098959390151,0.000257768838770291,0.0246063100915546,0.970892210069374,"NTPCR_HUMAN",12,6.22182177931003,0.000196884375831118,0.0184084792389035,0.0591814517974747,"Non-significant",1.73498208794534,"NTPCR","Cancer-related nucleoside-triphosphatase","NTPCR_HUMAN"
0.412708997726437,9.25236070156097,6.57359971552938,0.000179298756074606,0.0223820016429131,1.32197439506251,"NEK6_HUMAN",12,6.21956894615715,0.00019739203142756,0.0184084792389035,0.0725100040436004,"Non-significant",1.73498208794534,"NEK6","Serine/threonine-protein kinase Nek6","NEK6_HUMAN"
-0.786180734634375,13.6387249231338,-7.23527740322604,9.23287293156604e-05,0.0201219742809786,1.95475222900283,"APOC1_HUMAN",4,-6.20963253925295,0.000199648283586826,0.0184084792389035,-0.0214116573333758,"Non-significant",1.73498208794534,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
-0.241411924362149,11.4807761907577,-5.4056584700756,0.000656120164820592,0.0338884248107164,0.0541178212856712,"LEMD2_HUMAN",29,-6.19843454485817,0.000202224915717393,0.0184365501812464,-0.00304818153379927,"Non-significant",1.73432034019201,"LEMD2","LEM domain-containing protein 2","LEMD2_HUMAN"
-0.334951162338275,11.3904794454575,-6.14875023308684,0.000281824415616999,0.0261749222955858,0.884120307829855,"EKI2_HUMAN",16,-6.15899581256708,0.000211593822121881,0.0190763585855216,0.117599964141849,"Non-significant",1.71950452256394,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
0.345661163330078,13.3136086463928,5.77463285013066,0.000427428671732954,0.0309451915138088,0.476763662066451,"G3BP2_HUMAN",23,6.14176722313092,0.000215834874349944,0.0192448809942357,0.0845997333526505,"Non-significant",1.71568477013481,"G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN"
