Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A1L188,NDUF8_HUMAN,NDUFAF8,3,-0.3503730297088623,5.479422827156549e-6,0.0017763867311577904,9.039125800132753,-10.420853451894981,1.1397722657827443e-5,0.0039428040154903905,4.0497884337293035,5459,20,-10.7372009194795,5.479422827156549e-6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,2.7504624794785886
A1L390,PKHG3_HUMAN,PLEKHG3,35,-0.08702802658079989,7.66919433028147e-6,0.0023942088522200928,10.606116771698,-5.331593053040655,9.206111104835519e-4,0.040415786720134676,-0.41340507785670244,3109,277,-10.261800156524338,7.66919433028147e-6,Pleckstrin homology domain-containing family G member 3,2.620837967793236
A1X283,SPD2B_HUMAN,SH3PXD2B,31,-1.387481697061724,8.441662786049946e-6,0.0025412419865576785,7.527787681589988,-10.18556171302979,1.335419112166916e-5,0.004168980628316642,3.8972136603664795,5350,5,-10.12953770759977,8.441662786049946e-6,SH3 and PX domain-containing protein 2B,2.594953977837139
A1Z1Q3,MACD2_HUMAN,MACROD2,7,-0.5175154209137016,9.008316698702291e-6,0.002606910474455023,11.11509358882905,-10.23906643139292,1.287805413862444e-5,0.004168980628316642,3.9322597025645782,6352,12,-10.040844231551073,9.008316698702291e-6,ADP-ribose glycohydrolase MACROD2,2.583873882954331
A2RRP1,NBAS_HUMAN,NBAS,101,0.42333459854125977,9.363769765660168e-6,0.002606910474455023,8.52454423904419,11.59562633017944,5.404728342647201e-6,0.002070747963644239,4.755552849440595,5469,9,9.988334456432666,9.363769765660168e-6,NBAS subunit of NRZ tethering complex,2.583873882954331
A2RTX5,SYTC2_HUMAN,TARS3,29,-1.394001525463894,9.842302261290787e-6,0.002606910474455023,7.545097807138047,-11.98680601008363,4.279955236717531e-6,0.0019048311900629693,4.971545817019805,173,1,-9.921058246961293,9.842302261290787e-6,Threonine--tRNA ligase 2. cytoplasmic,2.583873882954331
A2RU37,CI170_HUMAN,LINC02872,1,0.22174096107479713,9.896919585070677e-6,0.002606910474455023,13.904555678367625,9.436896798944847,2.2605886151270874e-5,0.005954531699033193,3.3840714384112376,1623,22,9.913612903132648,9.896919585070677e-6,Uncharacterized protein encoded by LINC02872,2.583873882954331
A2RU49,HYKK_HUMAN,HYKK,7,0.19155073165894976,1.082457405788347e-5,0.002738514035606451,12.386161804199226,8.36039323096918,5.1515717339661945e-5,0.010098278638511872,2.564238615673731,1345,38,9.79374231555973,1.082457405788347e-5,Hydroxylysine kinase,2.562485028855769
A2RU67,F234B_HUMAN,FAM234B,9,0.8062505722045934,1.104632544911844e-5,0.002738514035606451,8.927823066711424,9.837890103683753,1.6977973672288446e-5,0.004934735864955838,3.664305964680154,6112,9,9.766785573180009,1.104632544911844e-5,Protein FAM234B,2.562485028855769
A2RUC4,TYW5_HUMAN,TYW5,15,-0.9133962960705837,1.4899062066685075e-5,0.0035881198331453854,7.404987843251943,-9.642250933858255,1.949780612295495e-5,0.005478233593679576,3.529179173171383,6807,6,-9.37641028136683,1.4899062066685075e-5,tRNA wybutosine-synthesizing protein 5,2.4451330611673163
A2VDF0,FUCM_HUMAN,FUOM,11,-1.4121779668749914,1.6105514109766053e-5,0.003770927178644946,7.551242626288456,-9.540178250140437,2.097803180905655e-5,0.005703994519952827,3.457477443090762,6993,3,-9.277036514844314,1.6105514109766053e-5,Fucose mutarotase,2.4235518542870427
A2VDJ0,T131L_HUMAN,TMEM131L,23,-0.1917572021484748,1.753057292038505e-5,0.003909751008197204,11.391114950180063,-7.898499576534515,7.539970713602655e-5,0.013112098326649727,2.179131706783804,3044,40,-9.169848561935916,1.753057292038505e-5,Transmembrane protein 131-like,2.4078508996908914
A3KMH1,VWA8_HUMAN,VWA8,121,-0.17946553230284934,1.7626116776781794e-5,0.003909751008197204,10.62364399433135,-7.597006974981453,9.764590592952049e-5,0.014439602475086459,1.915883755511273,5453,54,-9.163012971228863,1.7626116776781794e-5,von Willebrand factor A domain-containing protein 8,2.4078508996908914
A3KN83,SBNO1_HUMAN,SBNO1,38,-0.22183513641358132,1.8327808324349654e-5,0.003961156317075468,10.080453634262085,-8.556837377591032,4.404198690031854e-5,0.008859907930249718,2.721679013175158,3279,24,-9.114044726043646,1.8327808324349654e-5,Protein strawberry notch homolog 1,2.4021780189176516
A4D161,F221A_HUMAN,FAM221A,6,0.2359454631805491,1.9094331610192448e-5,0.004023653028557803,12.159042954444875,8.930222111076873,3.29624116093235e-5,0.007904981379496287,3.0110355687609998,3542,19,9.062888152010062,1.9094331610192448e-5,Protein FAM221A,2.3953794768287846
A4D1E9,GTPBA_HUMAN,GTPBP10,16,-0.8141278028488141,2.044149311758729e-5,0.004202471841174226,7.32036155462265,-8.97593603287214,3.1836025202502227e-5,0.007892525189173272,3.045599053237578,7057,9,-8.978302726491659,2.044149311758729e-5,GTP-binding protein 10,2.376495187885784
A4D1P6,WDR91_HUMAN,WDR91,33,-0.3306381702422705,2.2362286558469675e-5,0.004487897938127165,12.448664784431463,-8.55382039199828,4.4147126951060405e-5,0.008859907930249718,2.7192887134353976,932,21,-8.867889442752517,2.2362286558469675e-5,WD repeat-containing protein 91,2.347957028180636
A4D1U4,DEN11_HUMAN,DENND11,22,0.16506528854370295,2.6326347403444226e-5,0.005160576331712357,11.201394557952876,7.335508236924164,1.2301789360024488e-4,0.01579435111693606,1.6795425211953967,7131,39,8.670159223015144,2.6326347403444226e-5,DENN domain-containing protein 11,2.2873017937787354
A4D2B0,MBLC1_HUMAN,MBLAC1,4,0.16392207145690207,3.0490387388561162e-5,0.005840988074958683,10.951731085777276,7.396922610152692,1.1645481808226843e-4,0.015525731782448845,1.7357350293889988,1182,32,8.495385433543339,3.0490387388561162e-5,Metallo-beta-lactamase domain-containing protein 1,2.233513680420968
A5A3E0,POTEF_HUMAN,POTEF,1,-0.16990685462947575,3.3225385448595474e-5,0.0062234838654713605,14.057856917381287,-7.2610271446251895,1.315396017042917e-4,0.01606880148935471,1.6108189195787554,1821,36,-8.394496389183534,3.3225385448595474e-5,POTE ankyrin domain family member F,2.205966432032569
A5D8V6,VP37C_HUMAN,VPS37C,6,0.6913036108016986,3.431778367518139e-5,0.006288360839089216,8.211594879627228,8.142817604824392,6.150404390738712e-5,0.011782217865803774,2.3854987573437922,6113,15,8.35675918907821,3.431778367518139e-5,Vacuolar protein sorting-associated protein 37C,2.2014625455422756
A5PLL7,PEDS1_HUMAN,PEDS1,5,-0.4075117111206019,3.5134124433807225e-5,0.006299052803320239,12.093717813491825,-8.898827481628997,3.3761932573480405e-5,0.007904981379496287,2.9871915541074374,5783,10,-8.329421878260703,3.5134124433807225e-5,Plasmanylethanolamine desaturase 1,2.2007247510572574
A5PLN9,TPC13_HUMAN,TRAPPC13,14,-0.19551301002502797,3.616491496988591e-5,0.006299052803320239,8.865637183189394,-7.15798709172765,1.4443942809424249e-4,0.016833277141249912,1.5146912425760606,4818,57,-8.295896935336875,3.616491496988591e-5,Trafficking protein particle complex subunit 13,2.2007247510572574
A5YKK6,CNOT1_HUMAN,CNOT1,106,-0.335474491119399,3.661805520971547e-5,0.006299052803320239,18.076983690261827,-8.764214385753728,3.7446554237650065e-5,0.008306236991293485,2.8839543131111425,2858,12,-8.281494492420096,3.661805520971547e-5,CCR4-NOT transcription complex subunit 1,2.2007247510572574
A5YM69,ARG35_HUMAN,ARHGEF35,2,-0.22923874855039728,3.8348483163934364e-5,0.006464787291776055,10.172389149665825,-7.296343976489928,1.2741913346205386e-4,0.01579435111693606,1.6434847509731165,1881,61,-8.228266186280239,3.8348483163934364e-5,Rho guanine nucleotide exchange factor 35,2.189445759960329
A6NCE7;Q9GZQ8,MP3B2_HUMAN;MLP3B_HUMAN,MAP1LC3B2;MAP1LC3B,3,0.18754839897154874,4.14705108444325e-5,0.006768207431726507,10.359046816825876,8.661090415159936,4.0576087895335256e-5,0.00855039612174452,2.803754743066219,5011,16,8.138675747604049,4.14705108444325e-5,Microtubule-associated protein 1 light chain 3 beta 2;Microtubule-associated protein 1 light chain 3 beta,2.1695263395267017
A6NCS6,CB072_HUMAN,C2orf72,15,-0.19204020500182395,4.1758388934481954e-5,0.006768207431726507,10.441715598106388,-7.243478418326706,1.3364235695476344e-4,0.016092448953881445,1.5945341937390713,5446,35,-8.130795405539303,4.1758388934481954e-5,Uncharacterized protein C2orf72,2.1695263395267017
A6ND36,FA83G_HUMAN,FAM83G,30,1.2490846260706512,4.2557242126172125e-5,0.006768207431726507,7.5454806514422135,7.864669776162418,7.758799901224802e-5,0.013112098326649727,2.1500726706699593,7500,13,8.109240602195404,4.2557242126172125e-5,Protein FAM83G,2.1695263395267017
A6ND91,ASPDH_HUMAN,ASPDH,18,-0.9237946271896327,4.4556915168757343e-05,0.006955004406619549,7.13658457994461,-7.861757613486042,7.777967924219793e-5,0.013112098326649727,2.1475656017118157,6198,12,-8.057202245401921,4.4556915168757343e-05,Aspartate dehydrogenase domain-containing protein,2.1577025905073124
A6NDB9,PALM3_HUMAN,PALM3,41,-0.3080868721008496,4.732256222814008e-5,0.007252397764018049,10.369717597961426,-7.969380495776889,7.103566967679507e-5,0.013016514341428382,2.23963146064325,2553,16,-7.989363216034388,4.732256222814008e-5,Paralemmin-3,2.139518384667424
A6NDE4;A6NEQ0;P0C7P1;P0DJD3;P0DJD4;Q15415,RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN,RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F,1,0.14722633361814808,4.8748905571371574e-5,0.007337580804662339,10.883213281631475,6.909208390662877,1.8183702246001048e-4,0.018922274843400352,1.2774527163382752,1549,31,7.956079973173088,4.8748905571371574e-5,RNA-binding motif protein. Y chromosome. family 1 member B;RNA-binding motif protein. Y chromosome. family 1 member E;RNA-binding motif protein. Y chromosome. family 1 member D;RNA-binding motif protein. Y chromosome. family 1 member A1;RNA-binding motif protein. Y chromosome. family 1 member C;RNA-binding motif protein. Y chromosome. family 1 member F/J,2.1344471030764267
A6NDG6,PGP_HUMAN,PGP,16,0.18831276893615367,5.474054923721397e-5,0.007971177150190365,9.27272093296051,7.8752822891324445,7.689394807423998e-5,0.013112098326649727,2.1592014362975283,4421,18,7.82721372320204,5.474054923721397e-5,Glycerol-3-phosphate phosphatase,2.0984775390703816
A6NDU8,RIMC1_HUMAN,RIMOC1,12,-0.1364021301269478,5.546583604497486e-5,0.007971177150190365,13.08859968185425,-6.017471368506005,4.3845528441272924e-4,0.02704207531481752,0.3633864254248147,3020,175,-7.812687380503878,5.546583604497486e-5,RAB7A-interacting MON1-CCZ1 complex subunit 1,2.0984775390703816
A6NED2,RCCD1_HUMAN,RCCD1,12,0.16325783729557308,5.5797951563236153e-5,0.007971177150190365,13.809423327445987,6.958025163222276,1.7371785331828774e-4,0.01858895341442629,1.3245881891564641,1405,30,7.806106001036423,5.5797951563236153e-5,RCC1 domain-containing protein 1,2.0984775390703816
A6NEL2,SWAHB_HUMAN,SOWAHB,20,-0.14664793014529742,5.698562145716406e-5,0.007971177150190365,14.86368322372435,-6.489169774536523,2.722133072876361e-4,0.022062365068533506,0.8597123630634007,6959,44,-7.782922055497204,5.698562145716406e-5,Ankyrin repeat domain-containing protein SOWAHB,2.0984775390703816
A6NFI3,ZN316_HUMAN,ZNF316,5,0.14287328720090287,5.7686772590059585e-5,0.007971177150190365,18.4014608860016,6.561008559802608,2.5371774905075364e-4,0.02149446169496449,0.93273423194751,5698,37,7.769486108834102,5.7686772590059585e-5,Zinc finger protein 316,2.0984775390703816
A6NFQ2,TCAF2_HUMAN,TCAF2,28,1.1153950594776028,6.038878634361151e-5,0.008159032771178198,7.459379677826507,7.446772932929077,1.1141525102280212e-4,0.015193069181989585,1.7810344474969595,4939,24,7.719355639747342,6.038878634361151e-5,TRPM8 channel-associated factor 2,2.0883613225007487
A6NFY7,SDHF1_HUMAN,SDHAF1,5,0.14872837066647548,6.098221195684263e-5,0.008159032771178198,10.790740013122537,7.303034117840125,1.2665497553211323e-4,0.01579435111693606,1.6496566215133628,7192,22,7.7086798169353195,6.098221195684263e-5,Succinate dehydrogenase assembly factor 1. mitochondrial,2.0883613225007487
A6NGB9,WIPF3_HUMAN,WIPF3,13,0.3667645454406472,6.444603470628225e-5,0.008462772464356182,10.205473184585577,7.496040524496082,1.0667343787336773e-4,0.014985840130576942,1.8255316655403453,2129,17,7.648584828479103,6.444603470628225e-5,WAS/WASL-interacting protein family member 3,2.072487335693915
A6NH11,GLTD2_HUMAN,GLTPD2,14,-1.0327614050461182,6.572693794953582e-5,0.008462772464356182,7.623801315756968,-7.792681324640689,8.248578974756268e-5,0.013445981200289945,2.087837018575784,2484,4,-7.627266260131369,6.572693794953582e-5,Glycolipid transfer protein domain-containing protein 2,2.072487335693915
A6NHL2,TBAL3_HUMAN,TUBAL3,2,0.11032366752625045,6.626444212213881e-5,0.008462772464356182,15.385008931159975,6.015122861944691,4.395259601530431e-4,0.02704207531481752,0.3608402410568159,1180,37,7.618457546148206,6.626444212213881e-5,Tubulin alpha chain-like 3,2.072487335693915
A6NHQ2,FBLL1_HUMAN,FBLL1,2,0.11776137351989924,6.934387748757474e-5,0.00871838400710022,12.733824849128725,5.750750878089021,5.809040345441093e-4,0.031589936175305144,0.06930660761594254,3997,67,7.569475588904937,6.934387748757474e-5,RNA 2'-O-methyltransferase FBLL1,2.0595640061038605
A6NHR9,SMHD1_HUMAN,SMCHD1,73,-0.1478312015533234,7.033457260443885e-5,0.00871838400710022,11.444846987724311,-6.254623028873079,3.4390612685559894e-4,0.024565972400557995,0.6166297381861776,4509,55,-7.554229744185598,7.033457260443885e-5,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,2.0595640061038605
A6NHX0,CAST2_HUMAN,CASTOR2,5,-0.24475741386412686,7.551076594590646e-5,0.009187195267382724,12.196548104286213,-8.066992303777962,6.548235561832017e-5,0.01226557278904046,2.322102167605748,6635,13,-7.4782712288828614,7.551076594590646e-5,Cytosolic arginine sensor for mTORC1 subunit 2,2.0368170529024683
A6NI28,RHG42_HUMAN,ARHGAP42,27,-0.18498063087462135,7.824015611729476e-5,0.009187195267382724,16.062574744224563,-7.614084523708046,9.620529742914645e-5,0.014439602475086459,1.9310555521894193,2700,17,-7.440514104675214,7.824015611729476e-5,Rho GTPase-activating protein 42,2.0368170529024683
A6NI79,CCD69_HUMAN,CCDC69,9,-0.12013411521909667,7.824893185843627e-5,0.009187195267382724,11.11090338230135,-6.575763911919843,2.5009498648031505e-4,0.02149446169496449,0.9476507586943379,5733,26,-7.440395077349669,7.824893185843627e-5,Coiled-coil domain-containing protein 69,2.0368170529024683
A6NIH7,U119B_HUMAN,UNC119B,9,-0.21449708938598988,7.847645737947041e-5,0.009187195267382724,8.988325595855713,-7.11936141774932,1.496350984676808e-4,0.01704424655383894,1.4783382971838437,1155,22,-7.437314264060862,7.847645737947041e-5,Protein unc-119 homolog B,2.0368170529024683
A6NJ78,MET15_HUMAN,METTL15,15,0.1885867118835769,8.495694350493881e-5,0.009809617490453825,17.259052038192763,6.455616770397426,2.813633921637065e-4,0.022373698420263037,0.8253790175563944,1159,55,7.353505050781854,8.495694350493881e-5,12S rRNA N(4)-cytidine methyltransferase METTL15,2.0083479268732582
A6NK44,GLOD5_HUMAN,GLOD5,10,-1.047806545916,8.81172211396215e-5,0.009940285412329917,7.420167781500617,-7.219150765216084,1.3661990271462456e-4,0.0162192839434024,1.5719000880792846,3229,7,-7.315173660373625,8.81172211396215e-5,Glyoxalase domain-containing protein 5,2.0026011456609942
A6NK58,LIPT2_HUMAN,LIPT2,6,-0.15421557426454946,8.844719491336384e-5,0.009940285412329917,10.848623394966125,-6.6899622861867565,2.2393150772488055e-4,0.020295899770032454,1.0621626064348977,3288,26,-7.311259628504452,8.844719491336384e-5,Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2. mitochondrial,2.0026011456609942
A6NKD9,CC85C_HUMAN,CCDC85C,14,0.2280066013336004,9.207033851326739e-5,0.01021132741221488,14.291362166404724,7.0091955047488135,1.6563967424984742e-4,0.018370747555946892,1.373688196383939,1156,21,7.269320317060851,9.207033851326739e-5,Coiled-coil domain-containing protein 85C,1.9909177985273399
A6NKN8,PC4L1_HUMAN,PCP4L1,2,-0.1472921371459961,9.389931094090648e-5,0.010278925869102605,13.691638708114626,-6.555817872796567,2.5500607064852875e-4,0.02149446169496449,0.9274802374556783,4429,27,-7.248839649812498,9.389931094090648e-5,Purkinje cell protein 4-like protein 1,1.9880522660308604
A6NLP5,TTC36_HUMAN,TTC36,11,-0.1787195205688512,9.520910524651612e-5,0.010288686514395955,10.46768045425415,-6.970009619454337,1.7178711540303567e-4,0.01858895341442629,1.3361159399464269,6951,21,-7.234442957869872,9.520910524651612e-5,Tetratricopeptide repeat protein 36,1.9876400650782267
A6PVS8,LRIQ3_HUMAN,LRRIQ3,1,-0.1733140945434517,9.760362196488321e-5,0.010328032713728966,14.55125641822815,-6.47526756116931,2.7596362431136823e-4,0.022153308469719267,0.8455044950135733,8014,33,-7.208683076709383,9.760362196488321e-5,Leucine-rich repeat and IQ domain-containing protein 3,1.9859823951249174
A7E2V4,ZSWM8_HUMAN,ZSWIM8,41,-0.25048732757567294,9.908020404811495e-5,0.010328032713728966,12.234548568725563,-7.147829754036857,1.4578588578849727e-4,0.016833277141249912,1.5051484872835834,1894,17,-7.193145437083953,9.908020404811495e-5,Zinc finger SWIM domain-containing protein 8,1.9859823951249174
A7KAX9,RHG32_HUMAN,ARHGAP32,15,0.19981288909910155,9.924909832863283e-5,0.010328032713728966,10.857649087905875,6.671086402136718,2.2803682572578152e-4,0.020448110681304386,1.0433484062788034,4219,28,7.191384607940389,9.924909832863283e-5,Rho GTPase-activating protein 32,1.9859823951249174
A8CG34,P121C_HUMAN,POM121C,20,0.12143135070800071,1.0271297336663212e-4,0.010514007286590462,12.655330657958975,6.373471930507651,3.0524753599209703e-4,0.023179562890787257,0.7407060746433318,4085,26,7.155987654912451,1.0271297336663212e-4,Nuclear envelope pore membrane protein POM 121C,1.978231726335576
A8MSI8,LYRM9_HUMAN,LYRM9,5,0.24046897888183238,1.0382097499217348e-4,0.010514007286590462,16.205656528472886,8.81359667809305,3.6044743804949364e-5,0.008211382311673465,2.922015878596766,1456,10,7.144944049383966,1.0382097499217348e-4,LYR motif-containing protein 9,1.978231726335576
