Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A0AVI4,TM129_HUMAN,TMEM129,4,2.8048918247222527,2.514416680295933e-12,1.63030909217034e-9,15.95305478572845,60.22807533632613,2.786934756660661e-11,1.9575894219910593e-8,16.695999508213635,1139,43,65.47594746326084,2.514416680295933e-12,E3 ubiquitin-protein ligase TM129,8.78773004940089
A0AVT1,UBA6_HUMAN,UBA6,62,2.633784532546999,4.090797053312269e-12,2.440372809827175e-9,17.1612309217453,56.84480730371496,4.282105150522245e-11,2.578133165268e-8,16.323723838852008,1140,40,61.65090358793374,4.090797053312269e-12,Ubiquitin-like modifier-activating enzyme 6,8.612543822479767
A0FGR8,ESYT2_HUMAN,ESYT2,38,3.801468538842915,4.342815535343176e-12,2.440372809827175e-9,8.91566959639274,57.08353679623955,4.150852401624725e-11,2.578133165268e-8,16.351043947010726,2955,85,61.1966829884458,4.342815535343176e-12,Extended synaptotagmin-2,8.612543822479767
A0JLT2,MED19_HUMAN,MED19,4,1.1786413192748952,4.839113105998374e-12,2.5493052731537683e-9,16.681045532226577,45.739966317449884,2.1502080842249294e-10,9.062051970965965e-8,14.842555058906573,1101,118,60.38299492392432,4.839113105998374e-12,Mediator of RNA polymerase II transcription subunit 19,8.593578155700657
A0JNW5,BLT3B_HUMAN,BLTP3B,53,5.404675245285063,8.189296163560943e-12,4.060445727215011e-9,11.02532494068147,53.549442965206,6.672520633553582e-11,3.3083927306013615e-8,15.928989040460134,3020,175,56.57790411926321,8.189296163560943e-12,Bridge-like lipid transfer protein family member 3B,8.391426290007837
A0MZ66,SHOT1_HUMAN,SHTN1,50,3.6661349923982147,1.0055644584007085e-11,4.708834899921984e-9,9.018116871934442,53.10673964718635,7.09681578649842e-11,3.323281125799733e-8,15.873337075050582,346,20,55.15860784876353,1.0055644584007085e-11,Shootin-1,8.327086536422819
A0PJW6,TM223_HUMAN,TMEM223,5,8.153759706654366,1.1681022659871553e-11,5.1820705263188066e-9,11.190554266851043,54.7418663636889,5.665739155912711e-11,2.9847822090742646e-8,16.075720787459893,879,5,54.1452319272155,1.1681022659871553e-11,Transmembrane protein 223,8.285496680701282
A0PJX8,TMM82_HUMAN,TMEM82,5,2.2880570888519216,1.5631760746340665e-11,6.588005566545273e-9,10.131746172904965,47.35700297173938,1.6615518863923813e-10,7.371168868632307e-8,15.087121891310076,345,106,52.227505677461714,1.5631760746340665e-11,Transmembrane protein 82,8.181246042544348
A0PK00,T120B_HUMAN,TMEM120B,5,0.8227593898773229,2.6745931973961636e-11,1.0735307648024887e-8,15.519542098045337,35.2268939571323,1.4901329045309933e-9,3.806160682512649e-7,12.928484343497527,1415,87,48.86755699317601,2.6745931973961636e-11,Transmembrane protein 120B,7.969185505217012
A1A4S6,RHG10_HUMAN,ARHGAP10,20,2.8525848873044293,5.5912310726935524e-11,2.1422039414424525e-8,8.706549143414435,43.391121541693124,3.179288673427589e-10,1.2761059156343405e-7,14.466448887572732,5583,17,44.60166803109236,5.5912310726935524e-11,Rho GTPase-activating protein 10,7.6691391859659195
A1IGU5,ARH37_HUMAN,ARHGEF37,20,1.1212015151977504,7.175520174935471e-11,2.6296721545448297e-8,13.597824811935425,37.93235348081773,8.614106354710051e-10,2.814829817663754e-7,13.482813380308247,3743,36,43.24386023248706,7.175520174935471e-11,Rho guanine nucleotide exchange factor 37,7.580098392326665
A1L0T0,HACL2_HUMAN,ILVBL,36,1.487943887710573,8.307616260158138e-11,2.917704060703039e-8,11.046701788902288,37.89183259962425,8.682592865020478e-10,2.814829817663754e-7,13.474867020053004,1473,57,42.465725982522756,8.307616260158138e-11,2-hydroxyacyl-CoA lyase 2,7.534958760188108
A1L170,CA226_HUMAN,C1orf226,8,1.934184074401852,9.847952411741896e-11,3.320335635142898e-8,12.784284353256226,38.66832894917687,7.470849151913728e-10,2.779407031972428e-7,13.625363411491147,9,37,41.579683396000725,9.847952411741896e-11,Uncharacterized protein C1orf226,7.478818013548083
A1L188,NDUF8_HUMAN,NDUFAF8,3,2.983698368072522,1.9302871232390357e-10,6.05936425490363e-8,9.560253620147712,36.20979310104992,1.2154131970757023e-9,3.5624821560386865e-7,13.135616568105231,1578,42,38.250051758577655,1.9302871232390357e-10,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,7.217572939376767
A1L390,PKHG3_HUMAN,PLEKHG3,35,0.9751439094543244,1.9409518908814575e-10,6.05936425490363e-8,11.237893342971812,33.247171521249825,2.286372999418266e-9,4.941496926178607e-7,12.489691884667064,1496,38,38.223912545152665,1.9409518908814575e-10,Pleckstrin homology domain-containing family G member 3,7.217572939376767
A1X283,SPD2B_HUMAN,SH3PXD2B,31,3.6019912370893774,2.0993036386710467e-10,6.319653703699376e-8,8.907686918534186,35.923765216513544,1.2889332706282454e-9,3.5624821560386865e-7,13.076039771167405,5453,54,37.8537526914459,2.0993036386710467e-10,SH3 and PX domain-containing protein 2B,7.199306718979158
A1Z1Q3,MACD2_HUMAN,MACROD2,7,1.153966426849344,2.3118098243007013e-10,6.71939483070021e-8,10.209454774856555,35.8479843888955,1.3092478254352282e-9,3.5624821560386865e-7,13.060160177137035,3210,22,37.403506891891354,2.3118098243007013e-10,ADP-ribose glycohydrolase MACROD2,7.172669839077488
A2RRP1,NBAS_HUMAN,NBAS,101,3.4090967178344425,2.678095503828954e-10,7.353943994729449e-8,11.175314426422105,38.33099924177673,7.972012269870263e-10,2.7998371426140185e-7,13.560442050706403,1072,7,36.72694240570361,2.678095503828954e-10,NBAS subunit of NRZ tethering complex,7.133479681901556
A2RTX5,SYTC2_HUMAN,TARS3,29,5.575164382155994,2.7046181496810173e-10,7.353943994729449e-8,9.817081657798953,36.2366359420705,1.2087611333358212e-9,3.5624821560386865e-7,13.141178704949802,1166,7,36.68204426606955,2.7046181496810173e-10,Threonine--tRNA ligase 2. cytoplasmic,7.133479681901556
A2RU37,CI170_HUMAN,LINC02872,1,3.5709625482559453,3.052914473255676e-10,8.032890139841988e-8,9.494351804256453,35.84445690827402,1.3102022403274326e-9,3.5624821560386865e-7,13.059420029094149,1764,10,36.1345697761406,3.052914473255676e-10,Uncharacterized protein encoded by LINC02872,7.0951281725344995
A2RU49,HYKK_HUMAN,HYKK,7,3.568210189954085,3.225921793395055e-10,8.032890139841988e-8,8.762256112985007,34.75365482596556,1.6470659079263738e-9,4.0832701582092366e-7,12.826287062477721,447,15,35.88812822474072,3.225921793395055e-10,Hydroxylysine kinase,7.0951281725344995
A2RU67,F234B_HUMAN,FAM234B,9,2.6580629348754847,3.2402214349819386e-10,8.032890139841988e-8,10.007824659347532,34.332601366951884,1.802589415059224e-9,4.341150337009771e-7,12.733964959339147,154,23,35.86842619009445,3.2402214349819386e-10,Protein FAM234B,7.0951281725344995
A2RUC4,TYW5_HUMAN,TYW5,15,0.9471471309661741,3.525628516356478e-10,8.490720789819644e-8,15.120409369468687,30.42676876389352,4.403925360532652e-9,7.526233463096263e-7,11.809069983623814,1736,51,35.49443223037423,3.525628516356478e-10,tRNA wybutosine-synthesizing protein 5,7.071055440291512
A2VDF0,FUCM_HUMAN,FUOM,11,1.229577302932725,4.066009456498106e-10,9.520109363561816e-8,13.249252200126637,30.904665774049896,3.924771971459944e-9,7.518614306235425e-7,11.929376891892243,1102,77,34.87139072241414,4.066009456498106e-10,Fucose mutarotase,7.021358062569453
A2VDJ0,T131L_HUMAN,TMEM131L,23,1.5953390598296977,4.1794714248692815e-10,9.521287740600858e-8,14.29551446437835,33.621092025516546,2.1047811522367326e-9,4.794919008703626e-7,12.574884221089533,3208,20,34.75239262266774,4.1794714248692815e-10,Transmembrane protein 131-like,7.021304309933183
A3KMH1,VWA8_HUMAN,VWA8,121,3.0867815553682165,5.498875639561665e-10,1.219737441206981e-7,8.550673934840315,32.166580421918034,2.919441941866209e-9,6.0019453970708e-7,12.237081929979333,7909,23,33.58787926030697,5.498875639561665e-10,von Willebrand factor A domain-containing protein 8,6.913733644822654
A3KN83,SBNO1_HUMAN,SBNO1,38,1.496905088424679,5.987282262581762e-10,1.2832032859487013e-7,16.113904595375065,30.91685526372721,3.913347839742301e-9,7.518614306235425e-7,11.932417689047117,1133,35,33.23458984977876,5.987282262581762e-10,Protein strawberry notch homolog 1,6.89170453694367
A4D161,F221A_HUMAN,FAM221A,6,4.120284438133228,6.089468672196946e-10,1.2832032859487013e-7,9.833390057086936,32.47899593915832,2.718014967157728e-9,5.727537039543121e-7,12.311115849743281,2123,10,33.16476718176562,6.089468672196946e-10,Protein FAM221A,6.89170453694367
A4D1E9,GTPBA_HUMAN,GTPBP10,16,0.6048648357391251,6.336544909786285e-10,1.290920016303528e-7,15.722528576850888,27.984732378357396,8.169574971858477e-9,1.2296669185320554e-6,11.159008714824783,1471,30,33.00123999786147,6.336544909786285e-10,GTP-binding protein 10,6.88910066521159
A4D1P6,WDR91_HUMAN,WDR91,33,1.0511803627013947,6.441478681170221e-10,1.290920016303528e-7,13.6864697933197,30.115041267453375,4.752151140542321e-9,7.703054223775235e-7,11.729430144962617,2090,31,32.93394263231255,6.441478681170221e-10,WD repeat-containing protein 91,6.88910066521159
A4D1U4,DEN11_HUMAN,DENND11,22,4.242420349936962,6.585545224943849e-10,1.290920016303528e-7,8.880949420521018,31.87294367440445,3.124310611107431e-9,6.270193843101081e-7,12.166736446642599,2426,12,32.84352647303952,6.585545224943849e-10,DENN domain-containing protein 11,6.88910066521159
A4D2B0,MBLC1_HUMAN,MBLAC1,4,3.0293261005891337,7.681682044373238e-10,1.471565862545955e-7,8.75616924989161,30.68999715586764,4.132287850396892e-9,7.526233463096263e-7,11.87560000447515,8385,33,32.220924588673604,7.681682044373238e-10,Metallo-beta-lactamase domain-containing protein 1,6.832220295507859
A5A3E0,POTEF_HUMAN,POTEF,1,2.2419093847274567,7.95177714879296e-10,1.4894562130483524e-7,9.182984173297871,30.158474063552752,4.701811415956274e-9,7.703054223775235e-7,11.740582301089137,1881,61,32.082788064513935,7.95177714879296e-10,POTE ankyrin domain family member F,6.826972259626514
A5D8V6,VP37C_HUMAN,VPS37C,6,1.0066542625427228,9.51967038954142e-10,1.7443761242053178e-7,11.790532588958737,38.589902823628464,7.584097963621527e-10,2.779407031972428e-7,13.610331855267255,1467,12,31.372785504015702,9.51967038954142e-10,Vacuolar protein sorting-associated protein 37C,6.758359866275637
A5PLL7,PEDS1_HUMAN,PEDS1,5,3.3804256507788004,9.760155012875196e-10,1.750056638800923e-7,8.63903989448975,33.43672667068422,2.192188842631476e-9,4.862620988037029e-7,12.533018479905543,8429,5,31.275589756632094,9.760155012875196e-10,Plasmanylethanolamine desaturase 1,6.756947895587617
A5PLN9,TPC13_HUMAN,TRAPPC13,14,4.497392673473406,9.965917506518484e-10,1.750056638800923e-7,9.447691431055022,30.379269252311655,4.455068435549178e-9,7.526233463096263e-7,11.796994883894907,7751,10,31.19453792299034,9.965917506518484e-10,Trafficking protein particle complex subunit 13,6.756947895587617
A5YKK6,CNOT1_HUMAN,CNOT1,106,3.3506340157911527,1.046362180921045e-9,1.799956494486426e-7,8.63102320969475,30.39265274005588,4.4405905432216735e-9,7.526233463096263e-7,11.800399341917664,7274,11,31.006012888484857,1.046362180921045e-9,CCR4-NOT transcription complex subunit 1,6.744737991803813
A5YM69,ARG35_HUMAN,ARHGEF35,2,1.1900537014007302,1.130666696847477e-9,1.8886001539063583e-7,15.298638939857488,28.563313891081624,7.024113564166027e-9,1.096412096895471e-6,11.31863012958048,1132,30,30.708560787466805,1.130666696847477e-9,Rho guanine nucleotide exchange factor 35,6.723859979258203
A6NCE7;Q9GZQ8,MP3B2_HUMAN;MLP3B_HUMAN,MAP1LC3B2;MAP1LC3B,3,0.7845532894134752,1.1427050403277289e-9,1.8886001539063583e-7,12.530928492546087,26.43931895164258,1.2422277117070512e-8,1.7451228969964556e-6,10.714036459393817,3100,42,30.66812473154297,1.1427050403277289e-9,Microtubule-associated protein 1 light chain 3 beta 2;Microtubule-associated protein 1 light chain 3 beta,6.723859979258203
A6NCS6,CB072_HUMAN,C2orf72,15,1.2468137741089045,1.2020993156970924e-9,1.9485567561559215e-7,15.26657271385195,29.767253801862385,5.1780230092023256e-9,8.235010555578567e-7,11.639466753084296,3217,19,30.47538536128213,1.2020993156970924e-9,Uncharacterized protein C2orf72,6.710286939870598
A6ND36,FA83G_HUMAN,FAM83G,30,3.4247078697392075,1.3641742894536653e-9,2.1695519029820653e-7,8.921466837301445,30.37058839026077,4.464487758391424e-9,7.526233463096263e-7,11.79478575602647,1167,7,29.999477399782123,1.3641742894536653e-9,Protein FAM83G,6.663629955625079
A6ND91,ASPDH_HUMAN,ASPDH,18,4.058790647779304,1.8629341488019757e-9,2.9079022111577504e-7,9.016965168816673,33.64223381050079,2.0950127758391667e-9,4.794919008703626e-7,12.579667922519064,1672,2,28.85797191924038,1.8629341488019757e-9,Aspartate dehydrogenase domain-containing protein,6.536420202307038
A6NDB9,PALM3_HUMAN,PALM3,41,4.2444215091214765,2.295874477198257e-9,3.5185319942371105e-7,9.151609645677288,26.842740789991495,1.1109707263556129e-8,1.614546940077838e-6,10.832909920653385,1319,56,28.116504244817293,2.295874477198257e-9,Paralemmin-3,6.453638495551051
A6NDE4;A6NEQ0;P0C7P1;P0DJD3;P0DJD4;Q15415,RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN,RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F,1,3.6567413462170197,2.400722429252554e-9,3.613515956458889e-7,8.93897332484684,28.283230410130376,7.554167075381536e-9,1.1577104414252904e-6,11.241814476078929,1793,6,27.960492564081886,2.400722429252554e-9,RNA-binding motif protein. Y chromosome. family 1 member B;RNA-binding motif protein. Y chromosome. family 1 member E;RNA-binding motif protein. Y chromosome. family 1 member D;RNA-binding motif protein. Y chromosome. family 1 member A1;RNA-binding motif protein. Y chromosome. family 1 member C;RNA-binding motif protein. Y chromosome. family 1 member F/J,6.442070023196772
A6NDG6,PGP_HUMAN,PGP,16,2.7467017454105367,2.5935177596241414e-9,3.8352212624336645e-7,8.524040923406801,35.37936286191994,1.4432369796484334e-9,3.801576406705202e-7,12.961063649686569,2203,3,27.692628245991298,2.5935177596241414e-9,Glycerol-3-phosphate phosphatase,6.416209575578878
A6NDU8,RIMC1_HUMAN,RIMOC1,12,2.0479927515966434,2.789474285292817e-9,3.993029020212324e-7,8.092491604090595,26.305824018562543,1.2894655517857506e-8,1.7817877272134577e-6,10.674261368663647,1155,22,27.44235503638048,2.789474285292817e-9,RAB7A-interacting MON1-CCZ1 complex subunit 1,6.398697533463995
A6NED2,RCCD1_HUMAN,RCCD1,12,2.791304052535269,2.794978196613206e-9,3.993029020212324e-7,8.481098919777295,26.716306858765694,1.1503363686300024e-8,1.6434212290139473e-6,10.795867019199132,3365,13,27.43561302128737,2.794978196613206e-9,RCC1 domain-containing protein 1,6.398697533463995
A6NEL2,SWAHB_HUMAN,SOWAHB,20,3.837131838635301,3.6196431637918544e-9,5.084995371266923e-7,8.98337061174925,25.503635599146726,1.6200973521645365e-8,2.1675873938722027e-6,10.43050187133909,1516,19,26.56521454729573,3.6196431637918544e-9,Ankyrin repeat domain-containing protein SOWAHB,6.29370943806752
A6NFI3,ZN316_HUMAN,ZNF316,5,2.9889328826873696,5.2010017510385e-9,7.072415638956377e-7,8.678181273271182,24.31256687917181,2.304155346957575e-8,3.034644596797719e-6,10.05276765221074,3279,24,25.390336875990204,5.2010017510385e-9,Zinc finger protein 316,6.1504322241826355
A6NFQ2,TCAF2_HUMAN,TCAF2,28,1.5553405284881503,5.202156479004572e-9,7.072415638956377e-7,13.191207051277175,27.573510805025215,9.112669903255537e-9,1.347556045869139e-6,11.043309430026593,968,9,25.389633146353017,5.202156479004572e-9,TRPM8 channel-associated factor 2,6.1504322241826355
A6NFY7,SDHF1_HUMAN,SDHAF1,5,0.7737283706665057,5.727258303223381e-9,7.662707974265059e-7,9.500020742416382,22.660378692599984,3.8663257036990815e-8,4.590036529081628e-6,9.494511913590845,1543,34,25.08657886282265,5.727258303223381e-9,Succinate dehydrogenase assembly factor 1. mitochondrial,6.11561772508691
A6NGB9,WIPF3_HUMAN,WIPF3,13,1.309599161148025,6.035457837396842e-9,7.94888657990906e-7,10.846933722496038,24.0589357146254,2.4890382038656704e-8,3.17880348793693e-6,9.969753113448618,1600,20,24.922888136894805,6.035457837396842e-9,WAS/WASL-interacting protein family member 3,6.099693699779521
A6NH11,GLTD2_HUMAN,GLTPD2,14,1.9592472737546727,6.348193899921038e-9,8.232142520374529e-7,8.228495040261947,23.43140092267088,3.0232465875627054e-8,3.693180505299427e-6,9.760258132651796,3848,46,24.76610668724876,6.348193899921038e-9,Glycolipid transfer protein domain-containing protein 2,6.084487119383084
A6NHL2,TBAL3_HUMAN,TUBAL3,2,0.9070122241973522,6.715611686228455e-9,8.576650136851462e-7,10.666734576225275,22.41959549834755,4.182017480858938e-8,4.895864631411109e-6,9.409551357475834,2577,39,24.59262662732371,6.715611686228455e-9,Tubulin alpha chain-like 3,6.066682305526158
A6NHQ2,FBLL1_HUMAN,FBLL1,2,0.5449120998382746,7.787455928291306e-9,9.79708448053245e-7,16.178127884864814,20.050887877786973,9.486019286699926e-8,9.086097337226553e-6,8.518770497763473,1581,47,24.14170376855781,7.787455928291306e-9,RNA 2'-O-methyltransferase FBLL1,6.008903147001548
A6NHR9,SMHD1_HUMAN,SMCHD1,73,-0.453724384307872,7.953931289538724e-9,9.859365711694398e-7,15.204915046691887,-20.21555892314364,8.934494673940453e-8,8.706480851649933e-6,8.584160108805825,3064,32,-24.077954608273476,7.953931289538724e-9,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,6.006151023879457
A6NHX0,CAST2_HUMAN,CASTOR2,5,1.0741548538207724,8.410957858034644e-9,1.0274777360199134e-6,13.118115425109863,23.627257678478287,2.8437018315892452e-8,3.524935696833198e-6,9.826280663638428,7602,17,23.91036212794094,8.410957858034644e-9,Cytosolic arginine sensor for mTORC1 subunit 2,5.988227579893211
A6NI28,RHG42_HUMAN,ARHGAP42,27,1.8254916667938224,8.7723717852836e-9,1.056318882545078e-6,8.770213723182678,23.034269502257263,3.428155558049128e-8,4.127989028399443e-6,9.624561024957913,3801,17,23.78490879931436,8.7723717852836e-9,Rho GTPase-activating protein 42,5.9762049567794655
A6NI79,CCD69_HUMAN,CCDC69,9,0.49503183364869763,8.919840108272628e-9,1.058948341868028e-6,10.54863715171815,20.24956757360594,8.825168748648186e-8,8.706480851649933e-6,8.597596015078118,6648,33,23.735376071086765,8.919840108272628e-9,Coiled-coil domain-containing protein 69,5.97512522533998
A6NIH7,U119B_HUMAN,UNC119B,9,1.7641230440662747,1.0335450730534103e-8,1.209965475106555e-6,8.15015741107233,21.977817459239546,4.8402233994109264e-8,5.5888004155663975e-6,9.251132520809062,4818,57,23.30205392960708,1.0335450730534103e-8,Protein unc-119 homolog B,5.917227021571671
A6NJ78,MET15_HUMAN,METTL15,15,0.6463048458099365,1.084119489984743e-8,1.2517867371344382e-6,9.884429812431334,20.892124417826555,7.01939750566422e-8,7.128494165692013e-6,8.847144887276837,1664,31,23.16317902174468,1.084119489984743e-8,12S rRNA N(4)-cytidine methyltransferase METTL15,5.902469654172594
A6NK44,GLOD5_HUMAN,GLOD5,10,1.8213928396970216,1.1487517844357382e-8,1.3084903771633564e-6,7.940864172802856,21.928527909561616,4.920675551976914e-8,5.604915436163974e-6,9.233249788695442,4474,27,22.995923569793174,1.1487517844357382e-8,Glyoxalase domain-containing protein 5,5.883229466879829
A6NK58,LIPT2_HUMAN,LIPT2,6,2.993242967320791,1.2678048210727806e-8,1.4248435782429958e-6,8.392246609830206,21.715615364164464,5.286050002292535e-8,5.862646772279445e-6,9.155514226868071,7680,30,22.713804863136325,1.2678048210727806e-8,Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2. mitochondrial,5.846232810627181
A6NKD9,CC85C_HUMAN,CCDC85C,14,2.2251538404315276,1.3163376908238781e-8,1.459922420520325e-6,8.16045836764129,21.847209699522043,5.05673872162923e-8,5.683100091281704e-6,9.203654095207057,606,16,22.6072175537077,1.3163376908238781e-8,Coiled-coil domain-containing protein 85C,5.835670221773859
A6NKN8,PC4L1_HUMAN,PCP4L1,2,1.486122131347674,1.4171706223500425e-8,1.5513417111413646e-6,9.84148049354554,25.775593721901878,1.4982878642300415e-8,2.0369465173540352e-06,10.514067492150957,1478,7,22.399213449821616,1.4171706223500425e-8,Purkinje cell protein 4-like protein 1,5.809292530414864
A6NLP5,TTC36_HUMAN,TTC36,11,4.1879498120337155,1.5238396419076844e-8,1.6467236335435733e-6,9.421237153004117,21.530123003738222,5.629558994409183e-8,6.160507052933641e-6,9.087134634248368,8076,9,22.19651159501051,1.5238396419076844e-8,Tetratricopeptide repeat protein 36,5.7833792815213085
A6PVS8,LRIQ3_HUMAN,LRRIQ3,1,1.1162824630736985,1.609597831052016e-8,1.7173797617642334e-6,10.350461959838851,30.674409877174714,4.147833571477319e-9,7.526233463096263e-7,11.871678514460726,376,7,22.044762942438634,1.609597831052016e-8,Leucine-rich repeat and IQ domain-containing protein 3,5.765133659293304
A7E2V4,ZSWM8_HUMAN,ZSWIM8,41,4.143915446272942,1.7404450397710466e-8,1.833776405028769e-6,9.43334518289988,20.917595043472875,6.956969748569015e-8,7.128494165692013e-6,8.85687174960384,4469,24,21.829886853182238,1.7404450397710466e-8,Zinc finger SWIM domain-containing protein 8,5.736653619583166
A7KAX9,RHG32_HUMAN,ARHGAP32,15,1.293817996978749,1.762769792688667e-8,1.8343687138978736e-6,10.88176679611205,21.078220850209593,6.57746358720245e-8,6.930180072066181e-6,8.917929347756516,6912,19,21.795038904848827,1.762769792688667e-8,Rho GTPase-activating protein 32,5.736513365330769
A8CG34,P121C_HUMAN,POM121C,20,2.7817388248081043,1.790531890564876e-8,1.8405357689721149e-6,8.507110323924072,21.01499315747354,6.723980545991785e-8,6.997090373106761e-6,8.893953141362672,1111,14,21.75238767672092,1.790531890564876e-8,Nuclear envelope pore membrane protein POM 121C,5.735055738056344
A8MSI8,LYRM9_HUMAN,LYRM9,5,1.298568725585934,2.1218011332302045e-8,2.1547785243370354e-6,10.447549581527708,24.133436164500385,2.433043736388133e-8,3.1550962544639346e-6,9.994234596542796,3497,8,21.294241364895967,2.1218011332302045e-8,LYR motif-containing protein 9,5.666597361513125
