Protein.Ids,Protein.Names,Genes,Peptides,logFC,sca.pval,sca.adj.pval,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,ProtDesc,negLog10_sca_adjPval
A0ABB0MV19,A0ABB0MV19_HUMAN,NA,11,-0.21287274360657626,4.888911099673004e-7,3.5957961067984676e-4,15.194275021553038,-11.84501820494011,4.6538936777084874e-6,0.001907541822368655,4.894282379122799,7242,34,-14.782679079570963,4.888911099673004e-7,Small ribosomal subunit protein bS6m,3.444204942134249
A0AV96,RBM47_HUMAN,RBM47,29,1.1769551648398826,5.119178227735392e-7,3.5957961067984676e-4,7.860596209083964,14.69827913117547,1.00646920450974e-6,7.712299022556909e-4,6.253020724086674,3050,10,14.694016881403362,5.119178227735392e-7,RNA-binding protein 47,3.444204942134249
A0AVI4,TM129_HUMAN,TMEM129,4,-0.3777918815612793,6.214360603526851e-7,4.029295809779063e-4,13.035383224487312,-12.877917816136927,2.5790079332976902e-6,0.0014492305246510818,5.431935906143339,2130,38,-14.325978915634003,6.214360603526851e-7,E3 ubiquitin-protein ligase TM129,3.3947708478166656
A0AVT1,UBA6_HUMAN,UBA6,62,1.8419795738536777,1.115516446638172e-6,6.71620580622368e-4,7.688561165984536,13.832292978135914,1.552149089207969e-6,9.345046194952836e-4,5.880842591190957,7171,3,13.26672139283787,1.115516446638172e-6,Ubiquitin-like modifier-activating enzyme 6,3.1728760041453916
A0FGR8,ESYT2_HUMAN,ESYT2,38,-1.3045059140771578,1.360179398904973e-6,7.643301435580011e-4,7.391046837158504,-12.415117282091426,3.3411250913188975e-6,0.0017601464621704367,5.198119067876792,6231,37,-12.924461974630963,1.360179398904973e-6,Extended synaptotagmin-2,3.1167190124250257
A0JLT2,MED19_HUMAN,MED19,4,-0.38228511810307175,1.5740765566629195e-6,8.009492573742608e-4,14.160014152526838,-13.988426826325329,1.432890272471189e-6,9.290640082045885e-4,5.950300632815955,1099,13,-12.677591788530995,1.5740765566629195e-6,Mediator of RNA polymerase II transcription subunit 19,3.096394996949976
A0JNW5,BLT3B_HUMAN,BLTP3B,53,-0.4629685878753751,1.615391787325001e-6,8.009492573742608e-4,11.549878239631637,-11.809785711930163,4.752447297394917e-6,0.001907541822368655,4.874904234771693,6648,33,-12.634252800265074,1.615391787325001e-6,Bridge-like lipid transfer protein family member 3B,3.096394996949976
A0MZ66,SHOT1_HUMAN,SHTN1,50,0.31925606727602407,1.799390538114231e-6,8.426146025424918e-4,12.338122248649613,12.127938186110232,3.941108160576208e-6,0.0019048311900630344,5.047321636774802,2084,20,12.455264867618398,1.799390538114231e-6,Shootin-1,3.0743710188043836
A0PJW6,TM223_HUMAN,TMEM223,5,0.24085903167724787,2.1523376282884777e-6,9.548449404654515e-4,11.53792572021485,10.382393604787193,1.1694163054605716e-5,0.003942804015490864,4.0251203946560175,8024,39,12.163180374840536,2.1523376282884777e-6,Transmembrane protein 223,3.0200671488013824
A0PJX8,TMM82_HUMAN,TMEM82,5,1.1047121483459081,2.7680926479839862e-6,0.001166612646492851,7.4267375966720754,15.588100386011584,6.607818328642101e-7,6.962162586515533e-4,6.6043381764597076,6614,2,11.76337520144282,2.7680926479839862e-6,Transmembrane protein 82,2.9330733199750147
A0PK00,T120B_HUMAN,TMEM120B,5,0.1179420948028227,3.0115824696954013e-6,0.001208791839860121,13.112122654914838,6.843959242627261,1.9335954819154095e-4,0.019636477490439744,1.2139990584553377,2728,173,11.632092361635145,3.0115824696954013e-6,Transmembrane protein 120B,2.917648480432501
A1A4S6,RHG10_HUMAN,ARHGAP10,20,-0.4060308933258252,3.506464262026965e-6,0.0013434539665738766,12.158065915107713,-11.124332360940969,7.228767549144799e-6,0.002649186159640935,4.483128030256932,1346,19,-11.39851153939217,3.506464262026965e-6,Rho GTPase-activating protein 10,2.871777210068519
A1IGU5,ARH37_HUMAN,ARHGEF37,20,0.290585994720459,3.997622788429056e-6,0.0014650418471160221,9.301019191741945,11.98134100593592,4.293723171336772e-6,0.0019048311900630344,4.968589042192841,3730,15,11.200635436128826,3.997622788429056e-6,Rho guanine nucleotide exchange factor 37,2.8341499700457002
A1L0T0,HACL2_HUMAN,ILVBL,36,-0.2611417770385991,4.422802707666184e-6,0.0015533251676215943,10.471878528594974,-9.845098575639554,1.689240256242868e-5,0.0049347358649560235,3.6692279154073724,2356,35,-11.050173094649812,4.422802707666184e-6,2-hydroxyacyl-CoA lyase 2,2.8087376210765744
A1L170,CA226_HUMAN,C1orf226,8,-0.17824077606200284,4.78955729421079e-6,0.00161484713731611,15.728897571563724,-9.18193073993966,2.7269563242002445e-5,0.006965307532328443,3.199087322879125,3064,32,-10.93285399349715,4.78955729421079e-6,Uncharacterized protein C1orf226,2.791868582040089
A1L188,NDUF8_HUMAN,NDUFAF8,3,0.3503730297088623,5.479422827157354e-6,0.0017763867311580512,9.039125800132753,10.420853451894777,1.1397722657829017e-5,0.003942804015490864,4.049788433729171,5459,20,10.737200919479289,5.479422827157354e-6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,2.7504624794785246
A1L390,PKHG3_HUMAN,PLEKHG3,35,0.08702802658079989,7.669194330279918e-6,0.0023942088522196084,10.606116771698,5.331593053040701,9.206111104835035e-4,0.04041578672013255,-0.41340507785664826,3109,277,10.261800156524615,7.669194330279918e-6,Pleckstrin homology domain-containing family G member 3,2.6208379677933236
A1X283,SPD2B_HUMAN,SH3PXD2B,31,1.3874816970617205,8.441662786050189e-6,0.0025412419865577514,7.527787681589988,10.185561713029742,1.3354191121669615e-5,0.004168980628316784,3.8972136603664467,5350,5,10.129537707599727,8.441662786050189e-6,SH3 and PX domain-containing protein 2B,2.5949539778371267
A1Z1Q3,MACD2_HUMAN,MACROD2,7,0.5175154209137016,9.008316698702547e-6,0.0026069104744546726,11.11509358882905,10.239066431392871,1.2878054138624854e-5,0.004168980628316784,3.9322597025645454,6352,12,10.040844231551036,9.008316698702547e-6,ADP-ribose glycohydrolase MACROD2,2.5838738829543892
A2RRP1,NBAS_HUMAN,NBAS,101,-0.42333459854125977,9.363769765659866e-6,0.0026069104744546726,8.52454423904419,-11.595626330179503,5.404728342647009e-6,0.0020707479636441653,4.75555284944063,5469,9,-9.988334456432709,9.363769765659866e-6,NBAS subunit of NRZ tethering complex,2.5838738829543892
A2RTX5,SYTC2_HUMAN,TARS3,29,1.3940015254638949,9.842302261290594e-6,0.0026069104744546726,7.545097807138047,11.986806010083678,4.2799552367174085e-6,0.0019048311900630344,4.97154581701983,173,1,9.92105824696132,9.842302261290594e-6,Threonine--tRNA ligase 2. cytoplasmic,2.5838738829543892
A2RU37,CI170_HUMAN,LINC02872,1,-0.22174096107480068,9.896919585069347e-6,0.0026069104744546726,13.904555678367625,-9.436896798945016,2.260588615126812e-5,0.005954531699032468,3.3840714384113593,1623,22,-9.913612903132828,9.896919585069347e-6,Uncharacterized protein encoded by LINC02872,2.5838738829543892
A2RU49,HYKK_HUMAN,HYKK,7,-0.19155073165894798,1.0824574057881975e-5,0.002738514035606544,12.386161804199226,-8.36039323096928,5.151571733965778e-5,0.010098278638511055,2.56423861567381,1345,38,-9.79374231555991,1.0824574057881975e-5,Hydroxylysine kinase,2.5624850288557544
A2RU67,F234B_HUMAN,FAM234B,9,-0.8062505722045916,1.1046325449118815e-5,0.002738514035606544,8.927823066711424,-9.837890103683701,1.6977973672289083e-5,0.0049347358649560235,3.6643059646801177,6112,9,-9.76678557317996,1.1046325449118815e-5,Protein FAM234B,2.5624850288557544
A2RUC4,TYW5_HUMAN,TYW5,15,0.9133962960705819,1.4899062066685104e-5,0.0035881198331453924,7.404987843251943,9.642250933858252,1.9497806122954985e-5,0.005478233593679585,3.5291791731713804,6807,6,9.376410281366828,1.4899062066685104e-5,tRNA wybutosine-synthesizing protein 5,2.4451330611673154
A2VDF0,FUCM_HUMAN,FUOM,11,1.4121779668749896,1.6105514109766053e-5,0.003770927178644946,7.551242626288456,9.540178250140434,2.0978031809056584e-5,0.005703994519952836,3.4574774430907596,6993,3,9.277036514844314,1.6105514109766053e-5,Fucose mutarotase,2.4235518542870427
A2VDJ0,T131L_HUMAN,TMEM131L,23,0.19175720214847303,1.753057292038709e-5,0.003909751008196958,11.391114950180063,7.898499576534393,7.539970713603442e-5,0.013112098326649257,2.1791317067836964,3044,40,9.169848561935769,1.753057292038709e-5,Transmembrane protein 131-like,2.4078508996909185
A3KMH1,VWA8_HUMAN,VWA8,121,0.17946553230284934,1.7626116776780686e-5,0.003909751008196958,10.62364399433135,7.597006974981499,9.76459059295166e-5,0.014439602475085885,1.9158837555113148,5453,54,9.163012971228943,1.7626116776780686e-5,von Willebrand factor A domain-containing protein 8,2.4078508996909185
A3KN83,SBNO1_HUMAN,SBNO1,38,0.22183513641358132,1.83278083243488e-5,0.003961156317075283,10.080453634262085,8.556837377591084,4.404198690031679e-5,0.008859907930250006,2.721679013175198,3279,24,9.114044726043707,1.83278083243488e-5,Protein strawberry notch homolog 1,2.402178018917672
A4D161,F221A_HUMAN,FAM221A,6,-0.23594546318055087,1.909433161019173e-5,0.004023653028557652,12.159042954444875,-8.930222111076926,3.2962411609322134e-5,0.007904981379496275,3.0110355687610397,3542,19,-9.06288815201011,1.909433161019173e-5,Protein FAM221A,2.395379476828801
A4D1E9,GTPBA_HUMAN,GTPBP10,16,0.8141278028488159,2.044149311758648e-5,0.004202471841174059,7.32036155462265,8.97593603287219,3.183602520250108e-5,0.007892525189172989,3.0455990532376127,7057,9,8.978302726491707,2.044149311758648e-5,GTP-binding protein 10,2.376495187885801
A4D1P6,WDR91_HUMAN,WDR91,33,0.3306381702422758,2.2362286558470475e-5,0.004487897938127325,12.448664784431463,8.55382039199824,4.4147126951061835e-5,0.008859907930250006,2.7192887134353683,932,21,8.867889442752475,2.2362286558470475e-5,WD repeat-containing protein 91,2.3479570281806206
A4D1U4,DEN11_HUMAN,DENND11,22,-0.16506528854369762,2.6326347403452355e-5,0.005160576331713951,11.201394557952876,-7.335508236923862,1.2301789360027812e-4,0.015794351116933253,1.6795425211951187,7131,39,-8.670159223014773,2.6326347403452355e-5,DENN domain-containing protein 11,2.2873017937786013
A4D2B0,MBLC1_HUMAN,MBLAC1,4,-0.16392207145689852,3.0490387388565712e-5,0.005840988074959554,10.951731085777276,-7.396922610152531,1.1645481808228522e-4,0.015525731782448997,1.7357350293888523,1182,32,-8.495385433543163,3.0490387388565712e-5,Metallo-beta-lactamase domain-containing protein 1,2.233513680420903
A5A3E0,POTEF_HUMAN,POTEF,1,0.16990685462947575,3.3225385448600075e-5,0.006223483865472223,14.057856917381287,7.261027144625066,1.315396017043063e-4,0.01606880148935649,1.6108189195786409,1821,36,8.39449638918337,3.3225385448600075e-5,POTE ankyrin domain family member F,2.205966432032509
A5D8V6,VP37C_HUMAN,VPS37C,6,-0.6913036108016994,3.431778367518311e-5,0.00628836083908953,8.211594879627228,-8.142817604824335,6.150404390739e-5,0.011782217865804325,2.3854987573437434,6113,15,-8.356759189078153,3.431778367518311e-5,Vacuolar protein sorting-associated protein 37C,2.201462545542254
A5PLL7,PEDS1_HUMAN,PEDS1,5,0.4075117111206019,3.513412443380697e-5,0.006299052803320352,12.093717813491825,8.898827481628999,3.376193257348035e-5,0.007904981379496275,2.98719155410744,5783,10,8.329421878260712,3.513412443380697e-5,Plasmanylethanolamine desaturase 1,2.2007247510572494
A5PLN9,TPC13_HUMAN,TRAPPC13,14,0.19551301002502797,3.616491496988922e-5,0.006299052803320352,8.865637183189394,7.1579870917275725,1.4443942809425246e-4,0.01683327714125027,1.5146912425759886,4818,57,8.29589693533677,3.616491496988922e-5,Trafficking protein particle complex subunit 13,2.2007247510572494
A5YKK6,CNOT1_HUMAN,CNOT1,106,0.335474491119399,3.661805520971613e-5,0.006299052803320352,18.076983690261827,8.764214385753696,3.7446554237650945e-5,0.00830623699129368,2.8839543131111185,2858,12,8.281494492420075,3.661805520971613e-5,CCR4-NOT transcription complex subunit 1,2.2007247510572494
A5YM69,ARG35_HUMAN,ARHGEF35,2,0.22923874855040083,3.834848316392624e-5,0.006464787291774686,10.172389149665825,7.296343976490126,1.2741913346203123e-4,0.015794351116933253,1.6434847509732986,1881,61,8.228266186280482,3.834848316392624e-5,Rho guanine nucleotide exchange factor 35,2.189445759960421
A6NCE7;Q9GZQ8,MP3B2_HUMAN;MLP3B_HUMAN,MAP1LC3B2;MAP1LC3B,3,-0.1875483989715505,4.147051084442988e-5,0.006768207431726724,10.359046816825876,-8.661090415160013,4.057608789533286e-5,0.008550396121744016,2.80375474306628,5011,16,-8.13867574760412,4.147051084442988e-5,Microtubule-associated protein 1 light chain 3 beta 2;Microtubule-associated protein 1 light chain 3 beta,2.169526339526688
A6NCS6,CB072_HUMAN,C2orf72,15,0.1920402050018204,4.17583889344866e-5,0.006768207431726724,10.441715598106388,7.243478418326582,1.336423569547785e-4,0.01609244895388326,1.594534193738955,5446,35,8.130795405539175,4.17583889344866e-5,Uncharacterized protein C2orf72,2.169526339526688
A6ND36,FA83G_HUMAN,FAM83G,30,-1.2490846260706476,4.255724212617349e-5,0.006768207431726724,7.5454806514422135,-7.864669776162382,7.758799901225053e-5,0.013112098326649257,2.1500726706699265,7500,13,-8.10924060219537,4.255724212617349e-5,Protein FAM83G,2.169526339526688
A6ND91,ASPDH_HUMAN,ASPDH,18,0.9237946271896362,4.4556915168755595e-5,0.0069550044066192755,7.13658457994461,7.861757613486084,7.777967924219514e-5,0.013112098326649257,2.147565601711852,6198,12,8.057202245401964,4.4556915168755595e-5,Aspartate dehydrogenase domain-containing protein,2.1577025905073297
A6NDB9,PALM3_HUMAN,PALM3,41,0.30808687210084784,4.7322562228143224e-5,0.0072523977640185314,10.369717597961426,7.969380495776811,7.103566967679965e-5,0.013016514341429222,2.2396314606431833,2553,16,7.989363216034313,4.7322562228143224e-5,Paralemmin-3,2.139518384667395
A6NDE4;A6NEQ0;P0C7P1;P0DJD3;P0DJD4;Q15415,RBY1B_HUMAN;RBY1E_HUMAN;RBY1D_HUMAN;RBY1A_HUMAN;RBY1C_HUMAN;RBY1F_HUMAN,RBMY1B;RBMY1E;RBMY1D;RBMY1A1;RBMY1C;RBMY1F,1,-0.14722633361814985,4.874890557136562e-5,0.007337580804661442,10.883213281631475,-6.909208390662984,1.818370224599919e-4,0.018922274843398416,1.277452716338379,1549,31,-7.9560799731732255,4.874890557136562e-5,RNA-binding motif protein. Y chromosome. family 1 member B;RNA-binding motif protein. Y chromosome. family 1 member E;RNA-binding motif protein. Y chromosome. family 1 member D;RNA-binding motif protein. Y chromosome. family 1 member A1;RNA-binding motif protein. Y chromosome. family 1 member C;RNA-binding motif protein. Y chromosome. family 1 member F/J,2.1344471030764796
A6NDG6,PGP_HUMAN,PGP,16,-0.18831276893615367,5.4740549237213186e-5,0.0079711771501917,9.27272093296051,-7.875282289132466,7.689394807423846e-5,0.013112098326649257,2.1592014362975487,4421,18,-7.827213723202056,5.4740549237213186e-5,Glycerol-3-phosphate phosphatase,2.0984775390703088
A6NDU8,RIMC1_HUMAN,RIMOC1,12,0.1364021301269478,5.5465836044956604e-5,0.0079711771501917,13.08859968185425,6.017471368506186,4.3845528441264646e-4,0.02704207531481546,0.363386425425011,3020,175,7.812687380504241,5.5465836044956604e-5,RAB7A-interacting MON1-CCZ1 complex subunit 1,2.0984775390703088
A6NED2,RCCD1_HUMAN,RCCD1,12,-0.16325783729557486,5.5797951563228035e-5,0.0079711771501917,13.809423327445987,-6.9580251632224055,1.7371785331826676e-4,0.018588953414423844,1.3245881891565894,1405,30,-7.806106001036585,5.5797951563228035e-5,RCC1 domain-containing protein 1,2.0984775390703088
A6NEL2,SWAHB_HUMAN,SOWAHB,20,0.14664793014530275,5.6985621457150014e-5,0.0079711771501917,14.86368322372435,6.489169774536748,2.7221330728757607e-4,0.02206236506852864,0.8597123630636299,6959,44,7.782922055497477,5.6985621457150014e-5,Ankyrin repeat domain-containing protein SOWAHB,2.0984775390703088
A6NFI3,ZN316_HUMAN,ZNF316,5,-0.1428732872008993,5.768677259006925e-5,0.0079711771501917,18.4014608860016,-6.5610085598024455,2.53717749050794e-4,0.021494461694961595,0.9327342319473466,5698,37,-7.769486108833919,5.768677259006925e-5,Zinc finger protein 316,2.0984775390703088
A6NFQ2,TCAF2_HUMAN,TCAF2,28,-1.1153950594775992,6.038878634361151e-5,0.00815903277117836,7.459379677826507,-7.4467729329290755,1.1141525102280212e-4,0.015193069181989007,1.7810344474969568,4939,24,-7.719355639747342,6.038878634361151e-5,TRPM8 channel-associated factor 2,2.08836132250074
A6NFY7,SDHF1_HUMAN,SDHAF1,5,-0.14872837066647548,6.098221195684384e-5,0.00815903277117836,10.790740013122537,-7.303034117840106,1.2665497553211507e-4,0.015794351116933253,1.6496566215133477,7192,22,-7.708679816935297,6.098221195684384e-5,Succinate dehydrogenase assembly factor 1. mitochondrial,2.08836132250074
A6NGB9,WIPF3_HUMAN,WIPF3,13,-0.3667645454406472,6.444603470628366e-5,0.008462772464354996,10.205473184585577,-7.496040524496059,1.0667343787337005e-4,0.014985840130577268,1.825531665540323,2129,17,-7.648584828479079,6.444603470628366e-5,WAS/WASL-interacting protein family member 3,2.072487335693976
A6NH11,GLTD2_HUMAN,GLTPD2,14,1.0327614050461165,6.572693794953617e-5,0.008462772464354996,7.623801315756968,7.7926813246406805,8.248578974756325e-5,0.01344598120028985,2.087837018575774,2484,4,7.627266260131362,6.572693794953617e-5,Glycolipid transfer protein domain-containing protein 2,2.072487335693976
A6NHL2,TBAL3_HUMAN,TUBAL3,2,-0.11032366752625045,6.626444212212952e-5,0.008462772464354996,15.385008931159975,-6.015122861944763,4.395259601530096e-4,0.02704207531481546,0.3608402410568958,1180,37,-7.618457546148358,6.626444212212952e-5,Tubulin alpha chain-like 3,2.072487335693976
A6NHQ2,FBLL1_HUMAN,FBLL1,2,-0.11776137351989924,6.934387748759383e-5,0.008718384007098403,12.733824849128725,-5.750750878088877,5.809040345441989e-4,0.031589936175310016,0.06930660761578089,3997,67,-7.5694755889046395,6.934387748759383e-5,RNA 2'-O-methyltransferase FBLL1,2.059564006103951
A6NHR9,SMHD1_HUMAN,SMCHD1,73,0.14783120155332696,7.033457260442417e-5,0.008718384007098403,11.444846987724311,6.254623028873251,3.4390612685553877e-4,0.024565972400553696,0.6166297381863597,4509,55,7.5542297441858235,7.033457260442417e-5,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,2.059564006103951
A6NHX0,CAST2_HUMAN,CASTOR2,5,0.24475741386412508,7.551076594590769e-5,0.009187195267383302,12.196548104286213,8.06699230377794,6.548235561832135e-5,0.01226557278904068,2.322102167605731,6635,13,7.478271228882844,7.551076594590769e-5,Cytosolic arginine sensor for mTORC1 subunit 2,2.036817052902441
A6NI28,RHG42_HUMAN,ARHGAP42,27,0.18498063087462313,7.824015611729107e-5,0.009187195267383302,16.062574744224563,7.614084523708098,9.620529742914196e-5,0.014439602475085885,1.9310555521894663,2700,17,7.440514104675265,7.824015611729107e-5,Rho GTPase-activating protein 42,2.036817052902441
A6NI79,CCD69_HUMAN,CCDC69,9,0.12013411521909845,7.824893185842543e-5,0.009187195267383302,11.11090338230135,6.5757639119199665,2.5009498648028474e-4,0.021494461694961595,0.9476507586944631,5733,26,7.4403950773498195,7.824893185842543e-5,Coiled-coil domain-containing protein 69,2.036817052902441
A6NIH7,U119B_HUMAN,UNC119B,9,0.21449708938599166,7.847645737947536e-5,0.009187195267383302,8.988325595855713,7.119361417749257,1.4963509846768942e-4,0.01704424655383992,1.4783382971837824,1155,22,7.437314264060793,7.847645737947536e-5,Protein unc-119 homolog B,2.036817052902441
A6NJ78,MET15_HUMAN,METTL15,15,-0.18858671188357334,8.495694350494693e-5,0.009809617490454763,17.259052038192763,-6.45561677039733,2.8136339216373293e-4,0.022373698420265143,0.8253790175562976,1159,55,-7.353505050781755,8.495694350494693e-5,12S rRNA N(4)-cytidine methyltransferase METTL15,2.0083479268732165
A6NK44,GLOD5_HUMAN,GLOD5,10,1.047806545916,8.811722113962135e-5,0.00994028541232854,7.420167781500617,7.219150765216085,1.3661990271462456e-4,0.0162192839434024,1.5719000880792855,3229,7,7.315173660373626,8.811722113962135e-5,Glyoxalase domain-containing protein 5,2.0026011456610546
A6NK58,LIPT2_HUMAN,LIPT2,6,0.15421557426455124,8.844719491335157e-5,0.00994028541232854,10.848623394966125,6.689962286186881,2.239315077248537e-4,0.02029589977003002,1.062162606435022,3288,26,7.3112596285045965,8.844719491335157e-5,Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2. mitochondrial,2.0026011456610546
A6NKD9,CC85C_HUMAN,CCDC85C,14,-0.22800660133360395,9.207033851326209e-5,0.010211327412214291,14.291362166404724,-7.009195504748874,1.6563967424983801e-4,0.01837074755594585,1.3736881963839966,1156,21,-7.269320317060911,9.207033851326209e-5,Coiled-coil domain-containing protein 85C,1.990917798527365
A6NKN8,PC4L1_HUMAN,PCP4L1,2,0.14729213714599787,9.389931094089142e-5,0.010278925869100957,13.691638708114626,6.5558178727967045,2.550060706484944e-4,0.021494461694961595,0.9274802374558169,4429,27,7.2488396498126635,9.389931094089142e-5,Purkinje cell protein 4-like protein 1,1.9880522660309299
A6NLP5,TTC36_HUMAN,TTC36,11,0.17871952056884766,9.520910524653123e-5,0.010288686514397587,10.46768045425415,6.970009619454181,1.717871154030606e-4,0.018588953414423844,1.3361159399462768,6951,21,7.234442957869708,9.520910524653123e-5,Tetratricopeptide repeat protein 36,1.9876400650781578
A6PVS8,LRIQ3_HUMAN,LRRIQ3,1,0.17331409454345348,9.760362196490561e-5,0.010328032713730076,14.55125641822815,6.475267561169129,2.7596362431141734e-4,0.02215330846972321,0.8455044950133885,8014,33,7.2086830767091445,9.760362196490561e-5,Leucine-rich repeat and IQ domain-containing protein 3,1.9859823951248707
A7E2V4,ZSWM8_HUMAN,ZSWIM8,41,0.25048732757567294,9.90802040481169e-5,0.010328032713730076,12.234548568725563,7.147829754036834,1.4578588578850038e-4,0.01683327714125027,1.5051484872835612,1894,17,7.193145437083932,9.90802040481169e-5,Zinc finger SWIM domain-containing protein 8,1.9859823951248707
A7KAX9,RHG32_HUMAN,ARHGAP32,15,-0.19981288909910155,9.92490983286435e-5,0.010328032713730076,10.857649087905875,-6.671086402136621,2.2803682572580293e-4,0.02044811068130631,1.0433484062787057,4219,28,-7.191384607940277,9.92490983286435e-5,Rho GTPase-activating protein 32,1.9859823951248707
A8CG34,P121C_HUMAN,POM121C,20,-0.12143135070799715,1.0271297336663942e-4,0.01051400728659159,12.655330657958975,-6.373471930507565,3.0524753599212327e-4,0.023179562890789252,0.740706074643243,4085,26,-7.155987654912377,1.0271297336663942e-4,Nuclear envelope pore membrane protein POM 121C,1.9782317263355294
A8MSI8,LYRM9_HUMAN,LYRM9,5,-0.24046897888182528,1.0382097499220289e-4,0.01051400728659159,16.205656528472886,-8.813596678092594,3.6044743804962056e-5,0.008211382311676356,2.922015878596415,1456,10,-7.144944049383674,1.0382097499220289e-4,LYR motif-containing protein 9,1.9782317263355294
A8MTL9,HMSD_HUMAN,HMSD,1,0.3229415416717547,1.081335048136844e-4,0.01051400728659159,8.40134060382843,6.788406557242919,2.0381512913284137e-4,0.01974057239702829,1.1595642209814514,1352,25,7.103172184733243,1.081335048136844e-4,Serpin-like protein HMSD,1.9782317263355294
