"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV.myr_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
0.784580469131502,14.82,3.73496963607042,0.00631188439707265,0.198227406669611,-2.69705729112459,"TTC38_HUMAN",5,3.77683279572585,0.00580537424804538,0.180908605609402,-0.78,"Non-significant",0.743,"TTC38","Tetratricopeptide repeat protein 38"
-0.402808666229276,22.4,-3.14186824243278,0.0147107139999677,0.311265334862952,-3.58441995201674,"AACT_HUMAN",18,-3.64288292893858,0.007004788572473,0.201737826308579,0.4,"Non-significant",0.695,"SERPINA3","Alpha-1-antichymotrypsin"
-0.452116489410376,20.34,-3.17083319357651,0.0141002373200187,0.305286533603195,-3.54031848779383,"CATD_HUMAN",18,-3.56691888606722,0.00780081820312442,0.201737826308579,0.45,"Non-significant",0.695,"CTSD","Cathepsin D"
-0.474377155303952,17.61,-3.60690301444478,0.00754643471162691,0.212900930803777,-2.88547216589977,"FSTL1_HUMAN",4,-3.58166573933464,0.00763903040004915,0.201737826308579,0.47,"Non-significant",0.695,"FSTL1","Follistatin-related protein 1"
1.59007573127745,13.96,3.65088353236944,0.00709551649926466,0.206435183150481,-2.82054440404668,"PGDH_HUMAN",1,3.59671304726207,0.00747763724916562,0.201737826308579,-1.59,"Non-significant",0.695,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]"
-0.494266986846945,19.52,-3.47390094807219,0.00910700678474598,0.24679379178084,-3.08316747989474,"SAP_HUMAN",7,-3.63439148120831,0.00708929276261679,0.201737826308579,0.49,"Non-significant",0.695,"PSAP","Prosaposin"
-0.672580718994176,15.54,-3.70276020477087,0.00660048292884848,0.198227406669611,-2.74425719806731,"SAP3_HUMAN",3,-3.62467878777745,0.00718729029758792,0.201737826308579,0.67,"Non-significant",0.695,"GM2A","Ganglioside GM2 activator"
1.11016464233397,14.55,3.44107345980393,0.00954304672836761,0.24679379178084,-3.13225940847032,"KPYR_HUMAN",6,3.48222616714498,0.00880369327512115,0.221519957814535,-1.11,"Non-significant",0.655,"PKLR","Pyruvate kinase PKLR"
0.73338079452515,17.45,3.39506863251071,0.0101919624150012,0.256451811036921,-3.20124451923848,"DECR_HUMAN",5,3.43234758147789,0.00945793402674029,0.231719383655137,-0.73,"Non-significant",0.635,"DECR1","2,4-dienoyl-CoA reductase, mitochondrial"
-1.5100147724152,14.54,-3.33802874317444,0.0110624478191452,0.264080485118568,-3.28706795070158,"CATS_HUMAN",2,-3.32069622630741,0.0111173155554334,0.252444409319719,1.51,"Non-significant",0.598,"CTSS","Cathepsin S"
-0.514959812164321,16.52,-3.25206452540464,0.0125267927240419,0.284449854294707,-3.41698193186308,"HSPB1_HUMAN",6,-3.34300296270171,0.0107626149732844,0.252444409319719,0.51,"Non-significant",0.598,"HSPB1","Heat shock protein beta-1"
-0.502064228057876,17.19,-3.34485345748455,0.0109542533596684,0.264080485118568,-3.27678289776114,"NPC2_HUMAN",4,-3.33217536577031,0.0109332619127388,0.252444409319719,0.5,"Non-significant",0.598,"NPC2","NPC intracellular cholesterol transporter 2"
-0.3977212905884,18.31,-3.17946008656368,0.0139236292179725,0.305286533603195,-3.52719535216245,"CATZ_HUMAN",5,-3.2396793423878,0.012513399551436,0.277380356723497,0.4,"Non-significant",0.557,"CTSZ","Cathepsin Z"
-0.512977123260505,16.79,-3.09440901965934,0.0157720156321561,0.326305478967496,-3.65680797729208,"HEXB_HUMAN",7,-3.20408337061521,0.0131843698261986,0.278969279731611,0.51,"Non-significant",0.554,"HEXB","Beta-hexosaminidase subunit beta"
-1.22080326080326,13.85,-3.28434406253678,0.0119541609059617,0.278233095086258,-3.36812220172231,"NEUR1_HUMAN",1,-3.20999699806401,0.0130703193743239,0.278969279731611,1.22,"Non-significant",0.554,"NEU1","Sialidase-1"
0.891924858093248,18.98,3.07417694336758,0.0162487059000237,0.326649163295936,-3.68771250985128,"SPYA_HUMAN",17,3.16994186263191,0.0138636921507484,0.286824386496596,-0.89,"Non-significant",0.542,"AGXT","Serine--pyruvate aminotransferase"
0.454422950744654,23.48,2.93492865849477,0.0199688280396845,0.362955978819821,-3.90103676733239,"A1BG_HUMAN",10,3.12420204312965,0.0148321604827219,0.300190030639437,-0.45,"Non-significant",0.523,"A1BG","Alpha-1B-glycoprotein"
-0.570609807968101,15.27,-3.45097370219883,0.00940924506712806,0.24679379178084,-3.11744217558648,"APT_HUMAN",1,-3.0346075239409,0.0169412931739495,0.335581786062702,0.57,"Non-significant",0.474,"APRT","Adenine phosphoribosyltransferase"
1.2618317604065,18.09,2.98218538139047,0.0186151427588036,0.356544696196656,-3.82853137621734,"ADH1G_HUMAN",7,3.01571581283363,0.0174249208404068,0.337970860467057,-1.26,"Non-significant",0.471,"ADH1C","Alcohol dehydrogenase 1C"
-0.562472820281975,17.38,-3.06415841580138,0.0164903444413631,0.326649163295936,-3.70302528562781,"MYL6_HUMAN",3,-3.00126553961647,0.0178046024184902,0.338287445951313,0.56,"Non-significant",0.471,"MYL6","Myosin light polypeptide 6"
-0.324409961700418,18.63,-2.76551378230116,0.0257289397319857,0.405993947296249,-4.16157681624377,"A2GL_HUMAN",7,-2.94888413187431,0.0192551101769571,0.340994891496676,0.32,"Non-significant",0.467,"LRG1","Leucine-rich alpha-2-glycoprotein"
0.974886417388923,17.89,2.84899252218787,0.0227007793139119,0.370779395460561,-4.03310575249165,"ADH4_HUMAN",19,2.92159556761219,0.0200591917965447,0.340994891496676,-0.97,"Non-significant",0.467,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4"
0.621181964874271,15.93,2.85803462071002,0.0223958113212795,0.370779395460561,-4.01919884794857,"DHSO_HUMAN",8,2.93742189160504,0.0195886770814048,0.340994891496676,-0.62,"Non-significant",0.467,"SORD","Sorbitol dehydrogenase"
-0.487514495849624,18.07,-2.91199982064536,0.0206623704376482,0.362955978819821,-3.93624976546391,"LBP_HUMAN",4,-2.90706544881633,0.0205015563534354,0.340994891496676,0.49,"Non-significant",0.467,"LBP","Lipopolysaccharide-binding protein"
-0.731590270996078,15.35,-2.87378599567416,0.0218747100359944,0.370279182609287,-3.99497829276002,"NHRF1_HUMAN",5,-2.90215266420248,0.0206534157169022,0.340994891496676,0.73,"Non-significant",0.467,"SLC9A3R1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
0.47234058380127,21.62,2.6464765612073,0.0307890709763223,0.443834085223312,-4.34484877725871,"PLMN_HUMAN",25,2.89498002674964,0.0208772382548985,0.340994891496676,-0.47,"Non-significant",0.467,"PLG","Plasminogen"
0.354883670806899,23.63,2.64125199819722,0.0310333930328277,0.443834085223312,-4.352889933311,"RET4_HUMAN",12,2.91227527744119,0.0203417863114821,0.340994891496676,-0.35,"Non-significant",0.467,"RBP4","Retinol-binding protein 4"
-3.6334836483002,15.06,-2.96315005759348,0.0191484799246324,0.356544696196656,-3.85772506856162,"XPP3_HUMAN",1,-2.97557968006141,0.0185010356750001,0.340994891496676,3.63,"Non-significant",0.467,"XPNPEP3","Xaa-Pro aminopeptidase 3"
-0.316701412200956,19.79,-2.64760697557364,0.0307364693253902,0.443834085223312,-4.34310888852629,"CO9_HUMAN",8,-2.86165174171303,0.0219508839989929,0.352349534535559,0.32,"Non-significant",0.453,"C9","Complement component C9"
-0.406555652618394,18.08,-2.70800365051764,0.0280565937233179,0.428208012400147,-4.25012644327765,"GGH_HUMAN",8,-2.84895004424894,0.0223750421833788,0.353070580893656,0.41,"Non-significant",0.452,"GGH","Gamma-glutamyl hydrolase"
0.226870059967055,21.85,2.13982109067518,0.0666147404847042,0.563802939920542,-5.11681611748018,"ZA2G_HUMAN",24,2.83763018785632,0.0227602363913611,0.353163001339286,-0.23,"Non-significant",0.452,"AZGP1","Zinc-alpha-2-glycoprotein"
0.331951618194548,22.74,2.49128822166047,0.0389642952314833,0.499364619521223,-4.58335589641679,"TTHY_HUMAN",14,2.78927504786445,0.0244848428493548,0.373694896602448,-0.33,"Non-significant",0.427,"TTR","Transthyretin"
0.6589329242706,15.67,2.87686577163961,0.0217743081752678,0.370279182609287,-3.99024342755966,"ATS13_HUMAN",2,2.76671776464183,0.0253351791992097,0.375969727370867,-0.66,"Non-significant",0.425,"ADAMTS13","A disintegrin and metalloproteinase with thrombospondin motifs 13"
0.747509002685547,14.69,2.91721339546887,0.0205024910500268,0.362955978819821,-3.92824125050983,"STOM_HUMAN",1,2.763951057525,0.0254415604987805,0.375969727370867,-0.75,"Non-significant",0.425,"STOM","Stomatin"
-1.0801341533661,13.73,-2.72962134912466,0.0271570744262337,0.421387271513726,-4.21684018233662,"MMSA_HUMAN",2,-2.70544754980285,0.0278025342099965,0.404439989836043,1.08,"Non-significant",0.393,"ALDH6A1","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
-1.73203349113462,14.31,-2.66708364188046,0.0298445598106296,0.443834085223312,-4.31312815498406,"BLMH_HUMAN",1,-2.65913105712261,0.0298314227676745,0.427277763026231,1.73,"Non-significant",0.369,"BLMH","Bleomycin hydrolase"
-1.50666046142573,14.06,-2.62221200912784,0.031940798829175,0.443834085223312,-4.38219010075879,"ACSL1_HUMAN",4,-2.6386913432191,0.0307746730415062,0.431910550640785,1.51,"Non-significant",0.365,"ACSL1","Long-chain-fatty-acid--CoA ligase 1"
0.383617401123022,21.21,2.97390377430267,0.0188452407769476,0.356544696196656,-3.84123045880667,"KLKB1_HUMAN",2,2.62243678034652,0.0315466352777373,0.431910550640785,-0.38,"Non-significant",0.365,"KLKB1","Plasma kallikrein"
0.449029922485359,17.93,2.48480940503389,0.0393503382003876,0.499364619521223,-4.59329077795684,"SAHH_HUMAN",12,2.6255458483073,0.0313974561812455,0.431910550640785,-0.45,"Non-significant",0.365,"AHCY","Adenosylhomocysteinase"
0.382384300231926,16.76,2.48758629602032,0.0391844008414208,0.499364619521223,-4.58903287022789,"G6PE_HUMAN",8,2.61156309106374,0.0320741219044876,0.432768224537362,-0.38,"Non-significant",0.364,"H6PD","GDH/6PGL endoplasmic bifunctional protein"
0.763448715209954,16.9,2.60031483144474,0.0330181844489455,0.452057790028945,-4.41587697892528,"GRHPR_HUMAN",3,2.58987903438407,0.0331531982999028,0.440937537388707,-0.76,"Non-significant",0.356,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase"
0.510540962219228,18.85,2.83609964138134,0.0231431245630775,0.371487051176296,-4.0529387621983,"TBCD_HUMAN",1,2.54154696358194,0.0356941747890498,0.468046151107118,-0.51,"Non-significant",0.33,"TBCD","Tubulin-specific chaperone D"
-1.05477452278135,14.66,-2.54065359967826,0.0361469198136277,0.480754033521248,-4.50758573054326,"TPP1_HUMAN",1,-2.49756675490294,0.038179069753384,0.493676582505563,1.05,"Non-significant",0.307,"TPP1","Tripeptidyl-peptidase 1"
0.5706739425659,18.55,2.40485297087364,0.0444477051687298,0.511520956405424,-4.71567785127437,"DCXR_HUMAN",6,2.44379812728563,0.0414578051555054,0.499583020245699,-0.57,"Non-significant",0.301,"DCXR","L-xylulose reductase"
1.17816448211668,14.21,2.46946834779886,0.0402800559793125,0.499364619521223,-4.6168056585556,"DNPEP_HUMAN",1,2.44158365388697,0.0415988124257738,0.499583020245699,-1.18,"Non-significant",0.301,"DNPEP","Aspartyl aminopeptidase"
-0.385927200317408,16.41,-2.34495201434316,0.0487010886083819,0.525858428677168,-4.80703974776578,"DPP4_HUMAN",7,-2.42907878444298,0.0424042386055058,0.499583020245699,0.39,"Non-significant",0.301,"DPP4","Dipeptidyl peptidase 4"
-0.350415945053101,16.17,-2.37600344196815,0.0464472110201275,0.514789922139746,-4.75971933769718,"HEXA_HUMAN",5,-2.41296684805648,0.0434653325885087,0.499583020245699,0.35,"Non-significant",0.301,"HEXA","Beta-hexosaminidase subunit alpha"
0.652062416076653,17.3,2.41795149544542,0.0435688646992432,0.511520956405424,-4.69565936832847,"IF4A2_HUMAN",6,2.45205739932659,0.0409361560503726,0.499583020245699,-0.65,"Non-significant",0.301,"EIF4A2","Eukaryotic initiation factor 4A-II"
-0.320064544677727,20.05,-2.20339449554057,0.0604532336408878,0.550217231224017,-5.02142337475408,"K2C8_HUMAN",14,-2.42202443189015,0.042865555402627,0.499583020245699,0.32,"Non-significant",0.301,"KRT8","Keratin, type II cytoskeletal 8"
0.519964694976803,18.04,2.40894602526874,0.0441711699323634,0.511520956405424,-4.70942387479649,"MOES_HUMAN",6,2.45263817948048,0.0408997260198457,0.499583020245699,-0.52,"Non-significant",0.301,"MSN","Moesin"
-0.298296451568582,18.34,-2.22494282968216,0.058496178459898,0.550100425718839,-4.98895244148176,"TBA4A_HUMAN",12,-2.4543144973518,0.0407947616934628,0.499583020245699,0.3,"Non-significant",0.301,"TUBA4A","Tubulin alpha-4A chain"
1.01802468299865,13.51,2.46161757927894,0.0407644587364264,0.499364619521223,-4.62883383729782,"THIOM_HUMAN",1,2.41942970417863,0.0430365123491051,0.499583020245699,-1.02,"Non-significant",0.301,"TXN2","Thioredoxin, mitochondrial"
0.423388481140151,17.28,2.40281848737778,0.0445858110717634,0.511520956405424,-4.71878594080268,"FHR2_HUMAN",4,2.40076324143072,0.0442868855989927,0.502818176739783,-0.42,"Non-significant",0.299,"CFHR2","Complement factor H-related protein 2"
-0.471456289291398,16.03,-2.28792499063783,0.0531315167611982,0.536624871014618,-4.89369245457087,"AMPN_HUMAN",8,-2.35700122896974,0.0473641303095448,0.515974003045816,0.47,"Non-significant",0.287,"ANPEP","Aminopeptidase N"
1.51801729202267,14.42,2.35495054861847,0.0479635400248748,0.525341832507746,-4.79181247934768,"ECHD3_HUMAN",3,2.36604800611009,0.046710767718358,0.515974003045816,-1.52,"Non-significant",0.287,"ECHDC3","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial"
-0.405801773071257,17.12,-2.37874537218448,0.0462533218106229,0.514789922139746,-4.75553657926034,"ICAM1_HUMAN",4,-2.37547171883761,0.046039842333214,0.515974003045816,0.41,"Non-significant",0.287,"ICAM1","Intercellular adhesion molecule 1"
-0.634139060974128,22.22,-2.27105629930556,0.054518074526314,0.536624871014618,-4.91925479792907,"SODM_HUMAN",20,-2.35291194162542,0.0476624750396779,0.515974003045816,0.63,"Non-significant",0.287,"SOD2","Superoxide dismutase [Mn], mitochondrial"
1.29778695106507,14.01,2.33906924584657,0.0491403687378234,0.525858428677168,-4.81599435506517,"CLK1_HUMAN",1,2.32360175902677,0.0498569741483797,0.5335269302545,-1.3,"Non-significant",0.273,"CLK1","Dual specificity protein kinase CLK1"
1.15494441986088,17.63,2.31163679365934,0.0512421112081085,0.530071172608323,-4.85770474482937,"ADH1A_HUMAN",2,2.30465141677295,0.0513295888233148,0.543043718119387,-1.15,"Non-significant",0.265,"ADH1A","Alcohol dehydrogenase 1A"
-1.03188705444335,13.87,-2.3235082012809,0.050321694872724,0.530071172608323,-4.83966418406236,"RNT2_HUMAN",1,-2.29091597893386,0.0524241651480323,0.548392109582226,1.03,"Non-significant",0.261,"RNASET2","Ribonuclease T2"
-0.470277309417725,19.32,-2.39597731606859,0.0450534032494574,0.511520956405424,-4.72923477165161,"GRB7_HUMAN",2,-2.2684226531596,0.0542673852241165,0.555197094985191,0.47,"Non-significant",0.256,"GRB7","Growth factor receptor-bound protein 7"
0.401146888732928,21.05,2.12299437424018,0.0683472441457977,0.564289494551232,-5.14195521045204,"KNG1_HUMAN",18,2.27014440118096,0.0541240324782616,0.555197094985191,-0.4,"Non-significant",0.256,"KNG1","Kininogen-1"
1.06704473495485,20.16,2.19886772769827,0.0608725830462661,0.550217231224017,-5.02823628113181,"ADH1B_HUMAN",25,2.23753675636855,0.056904359620099,0.558767370844878,-1.07,"Non-significant",0.253,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B"
-0.910293579101605,18.84,-2.19940142341087,0.0608229924694838,0.550217231224017,-5.02743321017835,"FRIL_HUMAN",9,-2.22943200271034,0.0576172584329842,0.558767370844878,0.91,"Non-significant",0.253,"FTL","Ferritin light chain"
-0.297797679901102,17.59,-2.26339680146703,0.055159581212747,0.536624871014618,-4.93085045395494,"LMAN2_HUMAN",4,-2.24758447980439,0.0560327578986187,0.558767370844878,0.3,"Non-significant",0.253,"LMAN2","Vesicular integral-membrane protein VIP36"
-1.02443075180052,13.96,-2.26132926380367,0.0553340361089187,0.536624871014618,-4.93397924092623,"MAP4_HUMAN",1,-2.23140949140524,0.0574425004983011,0.558767370844878,1.02,"Non-significant",0.253,"MAP4","Microtubule-associated protein 4"
-0.476963996887221,16.01,-2.26953582465987,0.0546448215983625,0.536624871014618,-4.92155720556319,"ML12A_HUMAN;ML12B_HUMAN",3,-2.23731608281416,0.0569236532286304,0.558767370844878,0.48,"Non-significant",0.253,"MYL12A;MYL12B","Myosin regulatory light chain 12B"
-1.4026725292206,14.35,-2.22657533405017,0.0583505129054109,0.550100425718839,-4.98648979883771,"PMM2_HUMAN",1,-2.21856047105346,0.0585875190983213,0.562319384335434,1.4,"Non-significant",0.25,"PMM2","Phosphomannomutase 2"
-0.378763198852528,16.21,-2.57267516905991,0.0344316045803107,0.464577157453178,-4.45837891498754,"B4GT1_HUMAN",1,-2.1951760653491,0.0607299771591196,0.576934783011636,0.38,"Non-significant",0.239,"B4GALT1","Beta-1,4-galactosyltransferase 1"
-0.440456867218028,16.7,-2.40751471172862,0.044267673656094,0.511520956405424,-4.71161099910266,"FKBP2_HUMAN",1,-2.16465673660974,0.0636435701196618,0.585592977586094,0.44,"Non-significant",0.232,"FKBP2","Peptidyl-prolyl cis-trans isomerase FKBP2"
-0.756713151931747,13.87,-2.18636619663976,0.0620457959267342,0.555429192382592,-5.04703573868188,"FUCO2_HUMAN",2,-2.1566572740237,0.0644299034298364,0.585592977586094,0.76,"Non-significant",0.232,"FUCA2","Plasma alpha-L-fucosidase"
-0.290611743927002,18.7,-2.13104187262092,0.0675131718822566,0.564289494551232,-5.129938296436,"IBP1_HUMAN",5,-2.16732031784219,0.0633838596272662,0.585592977586094,0.29,"Non-significant",0.232,"IGFBP1","Insulin-like growth factor-binding protein 1"
0.460431098937978,19.27,2.06787560052728,0.0743396770847906,0.607107362859123,-5.22394785938158,"LDHA_HUMAN",13,2.15306304462768,0.0647863337179029,0.585592977586094,-0.46,"Non-significant",0.232,"LDHA","L-lactate dehydrogenase A chain"
-1.9850091934204,15.8,-2.15200770671519,0.0653871972387309,0.558490647974848,-5.09857956924172,"Z324A_HUMAN;Z324B_HUMAN",1,-2.15638078527776,0.0644572530602402,0.585592977586094,1.99,"Non-significant",0.232,"ZNF324;ZNF324B","Zinc finger protein 324A"
0.491986513137803,16.62,2.15381780598548,0.0652067899472697,0.558490647974848,-5.09586877881415,"FA12_HUMAN",3,2.13007412185712,0.0671126443368301,0.590051003923984,-0.49,"Non-significant",0.229,"F12","Coagulation factor XII"
-1.84234762191772,15.95,-2.1216213630665,0.0684905616372602,0.564289494551232,-5.14400433701319,"LAMP1_HUMAN",2,-2.1294116787051,0.0671808876648145,0.590051003923984,1.84,"Non-significant",0.229,"LAMP1","Lysosome-associated membrane glycoprotein 1"
-0.38126826286315,15.57,-2.47861978876916,0.0397227898950453,0.499364619521223,-4.60277994310952,"MA2A1_HUMAN",1,-2.14041298447514,0.0660563871325016,0.590051003923984,0.38,"Non-significant",0.229,"MAN2A1","Alpha-mannosidase 2"
-0.794104814529407,15.22,-2.15917376787214,0.0646758621580445,0.558490647974848,-5.08784462052821,"S10A6_HUMAN",1,-2.10898463095607,0.0693191616656443,0.603141490754345,0.79,"Non-significant",0.22,"S100A6","Protein S100-A6"
0.315846920013445,17.03,2.62242228369954,0.031930629930259,0.443834085223312,-4.38186655579231,"CADM1_HUMAN",1,2.09626973397755,0.070683849736402,0.603730863344865,-0.32,"Non-significant",0.219,"CADM1","Cell adhesion molecule 1"
0.539273500442501,15.62,2.16951100175376,0.0636632446098391,0.558490647974848,-5.07234467424045,"CO6_HUMAN",2,2.10043801091686,0.07023358104024,0.603730863344865,-0.54,"Non-significant",0.219,"C6","Complement component C6"
