"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.19836330413819,8.61868333816528,15.0548224241293,5.88722803438831e-07,0.000263457183322968,6.95294379114227,"LAMA5_HUMAN",58,16.1143161071115,1.69582005533289e-07,7.24204417314266e-05,0.116606712341305,"Non-significant",4.14013883051409,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
0.525545835494972,13.4998806715012,12.8273568316935,1.92010996056417e-06,0.000454798680330394,5.77609403923378,"APOB_HUMAN",239,15.9866013454815,1.80687419849029e-07,7.33048862327512e-05,0.0066683292388916,"Non-significant",4.1348670759292,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.706447601318358,9.50595426559448,14.960202362088,6.16919704601479e-07,0.000263457183322968,6.90717188698392,"DREB_HUMAN",21,15.6376171495755,2.15415350596219e-07,7.85873396000681e-05,-0.131465196609499,"Non-significant",4.10464741305342,"DBN1","Drebrin","DREB_HUMAN"
-0.567238330841063,9.03476238250732,-14.1083261214758,9.52329773717573e-07,0.000321774171214055,6.47908069670011,"MDR3_HUMAN",28,-15.5748397204408,2.22423611525858e-07,7.85873396000681e-05,-0.108777523040803,"Non-significant",4.10464741305342,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
0.536089658737179,10.2230299711227,13.7502050475559,1.15147327083031e-06,0.00033368050426847,6.29006568490042,"ITA2_HUMAN",32,15.5718453192665,2.2276421133862e-07,7.85873396000681e-05,-0.0757269859313956,"Non-significant",4.10464741305342,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.509753465652425,12.463115811348,12.633845443219,2.14663299527024e-06,0.000483827225656186,5.66309606521908,"LIMC1_HUMAN",62,15.1641278340963,2.75086386123249e-07,9.30021223751683e-05,-0.0568451881408247,"Non-significant",4.03150714042126,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.90405774116515,9.57390511035919,13.5115378818838,1.31017910997163e-06,0.000354331054459673,6.16094818605716,"PTPRF_HUMAN",57,14.6660608017383,3.58578369900434e-07,0.000116380195734885,-0.220787882804872,"Non-significant",3.93412091672064,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
2.69224405288696,8.45372128486633,13.8863057096078,1.07072992639629e-06,0.000321774171214055,6.36255728866112,"AMY1B_HUMAN",12,14.2840861994792,4.41945929692201e-07,0.000137921125904712,0.163995742797852,"Non-significant",3.86036920618723,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
0.766859054565447,12.5620255470276,13.4516931125497,1.35374201235517e-06,0.000354331054459673,6.12816684028082,"LG3BP_HUMAN",20,13.9549704024092,5.31400071192976e-07,0.000159695562135548,0.322913646697973,"Non-significant",3.79670715253292,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
0.382490634918227,11.5025050640106,11.0073455689027,5.86004665262959e-06,0.000864516700717027,4.63267766995082,"MDR1_HUMAN",52,13.8021468700101,5.79683488631518e-07,0.000167983993812719,0.0952861309051549,"Non-significant",3.77473209761926,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.676509857177734,9.59367442131043,16.9649726172031,2.41908222200868e-07,0.000122677707183615,7.80862273167133,"COTL1_HUMAN",9,13.564172453513,6.64939890293108e-07,0.000186045595511665,0.00935101509095126,"Non-significant",3.73038060711314,"COTL1","Coactosin-like protein","COTL1_HUMAN"
0.585834980010999,11.2199263572693,12.7898831703385,1.96178873694402e-06,0.000454798680330394,5.75435903116548,"IGSF8_HUMAN",21,13.3768872611466,7.41930954154588e-07,0.00018939474129082,0.00502800941464976,"Non-significant",3.72263208372812,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.519025325775145,13.5102331638336,14.2645697143455,8.77846952047775e-07,0.000321774171214055,6.5598211914219,"IL18_HUMAN",14,13.3433671964686,7.56735700673183e-07,0.00018939474129082,-0.0233743190765363,"Non-significant",3.72263208372812,"IL18","Interleukin-18","IL18_HUMAN"
0.573918581008902,13.373116850853,12.2811733323829,2.64120265380582e-06,0.00053576795832451,5.45220354430601,"MUC18_HUMAN",27,13.2681027104717,7.91195048451929e-07,0.00018939474129082,0.0481588840484513,"Non-significant",3.72263208372812,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.482744932174661,9.88770353794097,-11.9554351449567,3.21435109686787e-06,0.000592755563636043,5.25151279151918,"ANO1_HUMAN",29,-13.2619663319222,7.940809203151e-07,0.00018939474129082,0.383846282958975,"Non-significant",3.72263208372812,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.311021327972421,11.7349796295166,10.2854875481825,9.55701973197564e-06,0.00114037732507721,4.12352304494346,"FPRP_HUMAN",40,13.223068575517,8.12649886984312e-07,0.00018939474129082,-0.0723497867584264,"Non-significant",3.72263208372812,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.619771718978882,8.07090198993683,11.8095879105534,3.51535805217186e-06,0.000602737221521219,5.15974936006094,"MAP1B_HUMAN",55,13.214181134644,8.16960308747685e-07,0.00018939474129082,0.0123598575592254,"Non-significant",3.72263208372812,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
0.67321324348451,10.4733222723007,12.0760245573126,2.98726626884296e-06,0.000577111392985518,5.32648646743676,"ITA7_HUMAN",33,13.0651739212676,8.93168761495914e-07,0.00020101167688547,0.0813592672348031,"Non-significant",3.69677871342713,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
1.50740623474122,9.54401540756226,12.5443825067064,2.26140955064912e-06,0.000495921002539648,5.61021173246545,"CO6A1_HUMAN",22,13.0221671770187,9.16617210347841e-07,0.00020101167688547,0.173543930053707,"Non-significant",3.69677871342713,"COL6A1","Collagen alpha-1(VI) chain","CO6A1_HUMAN"
-0.347931861877427,17.6365442276001,-10.522857436778,8.11058661715069e-06,0.00101759554621277,4.29482189950468,"SCP2_HUMAN",39,-12.9066119904246,9.83099356015754e-07,0.000209244895703687,0.0827705860138241,"Non-significant",3.67934512733595,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.257004737853972,16.4939947128296,-8.4154764629714,3.96086980839058e-05,0.00303752837257995,2.62297786734439,"FAS_HUMAN",149,-12.8493520748243,1.01802487412836e-06,0.000209244895703687,-0.0883936882019256,"Non-significant",3.67934512733595,"FASN","Fatty acid synthase","FAS_HUMAN"
0.667954921722403,10.5635843276978,17.1506032837725,2.23021449769815e-07,0.000120639736228819,7.88536359845859,"CD44_HUMAN",8,12.8278037323634,1.03152524379437e-06,0.000209244895703687,0.0303068161011009,"Non-significant",3.67934512733595,"CD44","CD44 antigen","CD44_HUMAN"
0.643558502197266,9.08283138275146,11.8299688280355,3.47144926430692e-06,0.000602737221521219,5.17264479454071,"FLRT3_HUMAN",27,12.6353930382514,1.16134533677189e-06,0.000229413234904134,-0.255985021591226,"Non-significant",3.63938153115998,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
-0.368323802947998,16.8143298625946,-10.8250789325526,6.61213553188182e-06,0.000902917743955659,4.50738238042297,"ALDOC_HUMAN",31,-12.5690578804477,1.21025258797486e-06,0.000229413234904134,-0.311197996139525,"Non-significant",3.63938153115998,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.70538425445557,8.57803583145142,11.8405927690566,3.44880572767331e-06,0.000602737221521219,5.1793574276803,"BICC1_HUMAN",25,12.5094552370074,1.25616330023319e-06,0.000229413234904134,-0.0617995262146245,"Non-significant",3.63938153115998,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
0.593297958373974,11.589813709259,11.0149501002982,5.83082541770277e-06,0.000864516700717027,4.63785895397364,"FLNC_HUMAN",102,12.4803211363348,1.27930963236522e-06,0.000229413234904134,-0.621001482009893,"Up in CM",3.63938153115998,"FLNC","Filamin-C","FLNC_HUMAN"
0.758992910385128,13.5585416555405,18.4446382408215,1.29401727510698e-07,8.74971347518172e-05,8.39228345968126,"CD151_HUMAN",6,12.4771924375856,1.28182348559113e-06,0.000229413234904134,-0.0720088481902739,"Non-significant",3.63938153115998,"CD151","CD151 antigen","CD151_HUMAN"
0.678891181945811,10.0566720962524,12.8432883985897,1.90269325844593e-06,0.000454798680330394,5.78531324721171,"MTAP2_HUMAN",13,12.4540469697401,1.30059265535989e-06,0.000229413234904134,0.0837903022766007,"Non-significant",3.63938153115998,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
0.472599029541023,10.4280745983124,11.7866095930713,3.56561333904591e-06,0.000602737221521219,5.14518212383277,"ANXA3_HUMAN",21,12.3651558746493,1.37558206098119e-06,0.000237478145591518,-0.0761115550994891,"Non-significant",3.62437635103163,"ANXA3","Annexin A3","ANXA3_HUMAN"
-0.69852662086485,12.7351349592209,-12.469808535113,2.36237710344933e-06,0.000504429679404945,5.56581281091627,"FHR3_HUMAN",12,-11.9726998941492,1.7697229375401e-06,0.000299156914900008,-0.00936198234557395,"Non-significant",3.52410095415167,"CFHR3","Complement factor H-related protein 3","FHR3_HUMAN"
-2.71083617210387,9.60767376422882,-11.7486938297406,3.65031419431282e-06,0.000604462232094984,5.12107921870832,"Q15194_HBV",5,-11.8456585451838,1.92318186812331e-06,0.000314091671390962,0.362098932266232,"Non-significant",3.50294357941462,"PreC-C","Capsid protein","Q15194_HBV"
0.390035629272475,14.7765173912048,10.803512690904,6.7080864761244e-06,0.000902917743955659,4.49241479654218,"APOA1_HUMAN",25,11.8359611956226,1.93549218259158e-06,0.000314091671390962,-0.0877504348754901,"Non-significant",3.50294357941462,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
0.53134608268735,10.6860879659653,10.3752987845166,8.97816788470557e-06,0.00109013446546048,4.18879555289669,"AKA12_HUMAN",66,11.740483820015,2.0615041714586e-06,0.000327981271514022,-0.116527318954473,"Non-significant",3.48415095479544,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.454864978790278,11.96191239357,-11.3139262275684,4.80198794198912e-06,0.000748690629185264,4.83869170286642,"KNG1_HUMAN",19,-11.6359501842158,2.21006944209961e-06,0.000344855835638388,-0.0413467884063703,"Non-significant",3.46236242049683,"KNG1","Kininogen-1","KNG1_HUMAN"
0.668299913406351,10.40689432621,11.5774977457605,4.06201183392792e-06,0.000659183280409822,5.01121657039209,"TAGL_HUMAN",15,11.6067729799578,2.25364158157207e-06,0.000345019769676901,0.14835643768305,"Non-significant",3.46215601908442,"TAGLN","Transgelin","TAGL_HUMAN"
2.233962059021,9.83174347877502,11.2855257793833,4.89038739793185e-06,0.000748690629185264,4.81985182199391,"GPC3_HUMAN",10,11.5637747923993,2.31961054888418e-06,0.00034825116363367,-0.0899949073791753,"Non-significant",3.45810742376592,"GPC3","Glypican-3","GPC3_HUMAN"
-0.700241088867173,10.6731481552124,-10.941566383427,6.11979218156792e-06,0.000881431997769618,4.58770566984953,"PLIN2_HUMAN",25,-11.5283916832849,2.37551364208923e-06,0.00034825116363367,-0.173971414566049,"Non-significant",3.45810742376592,"PLIN2","Perilipin-2","PLIN2_HUMAN"
0.506933212280273,10.0619807243347,12.0112415066209,3.10693240422809e-06,0.000586270919253645,5.28630926454805,"SIL1_HUMAN",14,11.5110202315625,2.4035081542378e-06,0.00034825116363367,0.0662577152252233,"Non-significant",3.45810742376592,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-0.738715887069702,8.57939279079437,-10.7858098006125,6.78801853355869e-06,0.000902917743955659,4.48010574311326,"C163A_HUMAN",29,-11.4280804559643,2.54234018959424e-06,0.000358578368283233,0.00637960433959961,"Non-significant",3.44541591337559,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
0.2359890937805,11.2641127109528,8.53488724637656,3.58963025101574e-05,0.00285551567222958,2.72764810810747,"S12A4_HUMAN",38,11.4160744607818,2.5631680256874e-06,0.000358578368283233,0.0273749828338499,"Non-significant",3.44541591337559,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
0.690495491027825,9.77628660202026,10.515454152709,8.15180065366407e-06,0.00101759554621277,4.28953797663266,"FIL1L_HUMAN",39,11.3095538072643,2.75652451239219e-06,0.000378285214647279,-0.125873327255224,"Non-significant",3.42218063286159,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.317133188247727,11.4602400064468,-8.78115328909202,2.94070973725215e-05,0.0025905992151842,2.93940402091771,"CGNL1_HUMAN",84,-11.2881659785582,2.79727789978269e-06,0.000378285214647279,-0.0127291679382502,"Non-significant",3.42218063286159,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.261703729629501,10.8161107301712,-8.92925313496202,2.61426436043374e-05,0.00244616989418096,3.06415429357046,"IFIT1_HUMAN",34,-11.1737100296383,3.02711140107812e-06,0.000402655441120457,-0.0411019325256348,"Non-significant",3.39506642787014,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.33619713783265,14.7307854890823,-10.5430582499893,7.99931397731452e-06,0.00101759554621277,4.30922077945766,"PUR6_HUMAN",21,-11.1455109033299,3.08691932383508e-06,0.000403988119251578,0.0118150711059251,"Non-significant",3.39363140671947,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.68171644210814,10.4949457645416,10.5577348477919,7.91954549475527e-06,0.00101759554621277,4.31966467874655,"EPHA2_HUMAN",25,11.1205369176778,3.14098841508909e-06,0.000404539365079887,0.00211572647092417,"Non-significant",3.39303921149261,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.368787288665793,10.1988704204559,9.69194993447508,1.46235830473599e-05,0.00158087169827005,3.67749499223745,"ADA10_HUMAN",33,11.0822000989918,3.22605452311236e-06,0.00040900322500834,-0.0658609867096001,"Non-significant",3.38827326754815,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
0.68877124786377,8.54628467559814,13.9564082819762,1.03164245128384e-06,0.000321774171214055,6.39957941032148,"S10AE_HUMAN",7,10.9800533575454,3.4655204835379e-06,0.000427452095114858,0.157906532287598,"Non-significant",3.36911254992537,"S100A14","Protein S100-A14","S10AE_HUMAN"
-0.373458385467529,9.10664057731628,-10.051265816197,1.12740555971371e-05,0.00132576358137929,3.95060186320906,"FA11_HUMAN",25,-10.9753830519115,3.47693348257094e-06,0.000427452095114858,-0.0292403697966996,"Non-significant",3.36911254992537,"F11","Coagulation factor XI","FA11_HUMAN"
-2.26648235321044,9.80235123634338,-11.3026849764483,4.83676101777164e-06,0.000748690629185264,4.83124053066953,"Q6VBP1_HBV",1,-10.7817664939955,3.98906740216894e-06,0.00048309392389849,0.00606799125672453,"Non-significant",3.3159684248069,"S","Large envelope protein","Q6VBP1_HBV"
0.555269479751573,10.6828247308731,9.88426854182594,1.27098812089874e-05,0.00145250670605245,3.8248742302951,"TRFL_HUMAN",33,10.6864638451057,4.27162226950907e-06,0.000509705045511714,-0.0724649429320987,"Non-significant",3.29268106735881,"LTF","Lactotransferrin","TRFL_HUMAN"
0.681500434875485,10.0534789562225,12.3987847832505,2.46327569267335e-06,0.00051248766590645,5.52325779044026,"TBB3_HUMAN",8,10.6251826853584,4.46506386511941e-06,0.000525065626109839,-0.0575881004333745,"Non-significant",3.27978641225847,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN"
-1.12968111038208,7.76180863380432,-10.9237458567764,6.19237030244563e-06,0.000881431997769618,4.57547440671199,"TSP3_HUMAN",7,-10.4728533176585,4.98960089032645e-06,0.000578366023201555,0.0729870796203631,"Non-significant",3.23779722810892,"THBS3","Thrombospondin-3","TSP3_HUMAN"
-0.417824983596773,12.0022093057632,-9.95217833498376,1.21026019881678e-05,0.00140286446474276,3.87625039996539,"VTDB_HUMAN",21,-10.4287143817766,5.15416255881327e-06,0.000582251857296064,-0.0885682106018244,"Non-significant",3.23488911745684,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.383846282958974,11.0645756721496,9.83919153592039,1.31318397648555e-05,0.00145961298427448,3.79058160814343,"5NTD_HUMAN",22,10.4254313415062,5.16664206622093e-06,0.000582251857296064,-0.0616542100906372,"Non-significant",3.23488911745684,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-0.410783767700172,10.5909750461578,-10.3715378108817,9.00160330118956e-06,0.00109013446546048,4.18607348672947,"T23O_HUMAN",17,-10.3904293796643,5.30180451648488e-06,0.00058929920338025,0.0404086112976003,"Non-significant",3.22966414598748,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.544873237609849,12.0403282642364,9.86041471688033,1.29312464686706e-05,0.00145727963676102,3.80674627802627,"PAI1_HUMAN",22,10.3274852610881,5.5548908980451e-06,0.000609086280361324,-0.272902011871338,"Non-significant",3.21532118285037,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.330824851989702,14.1710121631622,8.60522129971766,3.38927479943519e-05,0.00281982705251844,2.78868521251066,"VIME_HUMAN",46,10.2327220581437,5.96168136939791e-06,0.000636673941220467,0.557555437088012,"Up in BM2",3.19608292525121,"VIM","Vimentin","VIME_HUMAN"
-0.277781724929776,11.521565079689,-8.44919483918207,3.85186507301087e-05,0.00300519550023175,2.65266806530426,"BAIP2_HUMAN",36,-10.2265989113365,5.98908543433163e-06,0.000636673941220467,0.112414360046387,"Non-significant",3.19608292525121,"BAIAP2","BAR/IMD domain-containing adapter protein 2","BAIP2_HUMAN"
-0.538972139358524,11.7150663137436,-13.4967087414867,1.32082471214376e-06,0.000354331054459673,6.15284050089452,"MBL2_HUMAN",8,-10.2148878355946,6.0418897552349e-06,0.000636673941220467,-0.279722332954408,"Non-significant",3.19608292525121,"MBL2","Mannose-binding protein C","MBL2_HUMAN"
0.54270720481875,13.4196528196335,9.2530952087903,2.03262553398199e-05,0.00206159044784124,3.33039235287002,"ITIH2_HUMAN",47,10.1306168632374,6.4375097987738e-06,0.00066966608342629,-0.0923384428024248,"Non-significant",3.17414169621659,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.277781009674047,12.1107022762299,-7.92543112584049,6.00605504169204e-05,0.00380727582877259,2.17917357612361,"PLMN_HUMAN",50,-9.85094210540509,7.97218454480929e-06,0.000813903433151478,-0.2569148540497,"Non-significant",3.08942711960377,"PLG","Plasminogen","PLMN_HUMAN"
0.22237110137935,11.3667786121368,7.25777394135647,0.000109639214419365,0.00566632220253965,1.53508079911338,"CBPD_HUMAN",54,9.84246333195414,8.02468260440205e-06,0.000813903433151478,-0.192701339721683,"Non-significant",3.08942711960377,"CPD","Carboxypeptidase D","CBPD_HUMAN"
0.362098932266232,10.1097003221512,8.89935587925097,2.67675054261064e-05,0.00244616989418096,3.03912480199338,"A4_HUMAN",27,9.75279460215365,8.60406935950712e-06,0.000857407616350921,-0.0880601406097732,"Non-significant",3.06681266297084,"APP","Amyloid-beta precursor protein","A4_HUMAN"
-1.14521145820618,7.99061596393585,-9.5756617932004,1.59365844330287e-05,0.00167934345570903,3.58700400303214,"CO6A3_HUMAN",12,-9.74376419364662,8.6649524945496e-06,0.000857407616350921,-0.0357201099396001,"Non-significant",3.06681266297084,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
0.489182710647576,10.9184664487839,9.34852692801357,1.89004524553477e-05,0.00194124393952773,3.40718404030693,"PRS23_HUMAN",19,9.64193186271826,9.3857217193337e-06,0.000917539108803297,-0.0533573627472013,"Non-significant",3.03737541549496,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.990889787673948,8.77430045604706,-9.05031556206941,2.37741410091248e-05,0.00230841467413364,3.16471962348676,"RELN_HUMAN",51,-9.5249716655895,1.02970501468137e-05,0.000994646010610076,-0.298245191574084,"Non-significant",3.00233145492494,"RELN","Reelin","RELN_HUMAN"
0.252360820770276,11.5698895454407,7.50889786932409,8.69979754462604e-05,0.00483494227925313,1.78293283245622,"ITA6_HUMAN",48,9.4628479957207,1.08208307062185e-05,0.00103177292527578,-0.119295954704286,"Non-significant",2.98641587262243,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
0.734211683273298,15.2617989778519,14.1857103529116,9.14585985300873e-07,0.000321774171214055,6.51919847435287,"S10A6_HUMAN",4,9.44966800689123,1.09357248673549e-05,0.00103177292527578,0.0440840721130495,"Non-significant",2.98641587262243,"S100A6","Protein S100-A6","S10A6_HUMAN"
-0.317910671234127,12.2630333900452,-8.02051503106467,5.53107866391427e-05,0.00373993102325003,2.26712585335832,"CERU_HUMAN",44,-9.40709010095138,1.13162616023884e-05,0.00105540398438827,-0.0216999053955487,"Non-significant",2.9765812705961,"CP","Ceruloplasmin","CERU_HUMAN"
-0.231571197509755,17.3231205940247,-6.94272724097121,0.000147866268485268,0.00666548279160814,1.21411167489442,"AL1L1_HUMAN",79,-9.3209561225965,1.21319368803394e-05,0.00110623377689999,0.029076099395752,"Non-significant",2.95615308524732,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
0.59396719932557,13.2230528593063,9.43571425482089,1.76952287964993e-05,0.00184075751865122,3.47669600389843,"SDCB1_HUMAN",13,9.32075239019507,1.21339420931845e-05,0.00110623377689999,0.0497508049011497,"Non-significant",2.95615308524732,"SDCBP","Syntenin-1","SDCB1_HUMAN"
-0.356644153594972,9.54500555992127,-8.81449477893619,2.86341701323279e-05,0.00255316105993086,2.96765646735727,"PDK1_HUMAN",21,-9.24498630026409,1.290586203879e-05,0.00116353516203047,0.0131938457488996,"Non-significant",2.93422048780049,"PDK1","[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial","PDK1_HUMAN"
