"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.536803722381597,14.0680227279663,-17.7351781118848,2.10263196934942e-07,0.000132446719507295,7.95632474254657,"VIME_HUMAN",46,-22.1674306016001,1.53986922002977e-08,1.04120823761013e-05,-0.145860671997024,"Non-significant",4.98246240459039,"VIM","Vimentin","VIME_HUMAN"
-0.438389539718624,10.7325662374496,-14.9070236438352,7.50718550366086e-07,0.000338407239870579,6.72895385737547,"AKA12_HUMAN",66,-19.83226732886,3.73822044206679e-08,2.26659500089371e-05,-0.185654878616335,"Non-significant",4.64462607342892,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-1.00897383689879,9.52144706249237,-17.9828621442643,1.89864604350299e-07,0.000132446719507295,8.0520448107191,"PTPRF_HUMAN",57,-19.6962439525956,3.948499954222e-08,2.26659500089371e-05,-0.0488350391388011,"Non-significant",4.64462607342892,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.463002681732176,10.2595734596252,-16.3262542729756,3.86117674559697e-07,0.000208863920758492,7.37758806398971,"ITA2_HUMAN",32,-19.5496150341237,4.19015590502905e-08,2.26659500089371e-05,0.0240433216095042,"Non-significant",4.64462607342892,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-1.10261130332947,8.66655933856964,-17.2257849997648,2.60498937628598e-07,0.000150977741422746,7.75398062773746,"LAMA5_HUMAN",58,-18.631595880337,6.13911210499395e-08,2.9663635326462e-05,0.0111014842987256,"Non-significant",4.52777562655524,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN"
-0.38486075401307,13.2892874479294,-13.1010917803383,1.91782932896191e-06,0.000526104395877515,5.79030772262913,"FAT1_HUMAN",153,-18.6027803619923,6.21495933633046e-08,2.9663635326462e-05,0.155271530151369,"Non-significant",4.52777562655524,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
0.739904880523683,8.57998728752136,16.0250667141451,4.42542668959118e-07,0.000224424450995893,7.24578450855684,"C163A_HUMAN",29,17.3359077297645,1.08659562962338e-07,4.89813163264674e-05,-0.0313110351562518,"Non-significant",4.30996954780176,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
-0.342998981475802,13.4885766506195,-13.8390324545742,1.2894123205734e-06,0.000454052675441094,6.19071100942097,"MUC18_HUMAN",27,-16.3806807695215,1.70004308896353e-07,7.25969505273292e-05,-0.0174915790557826,"Non-significant",4.13908162168239,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.399978160858154,17.6625673770905,13.3215500003935,1.69971085333017e-06,0.000526104395877515,5.91252647261881,"SCP2_HUMAN",39,16.2745723534875,1.7894244645632e-07,7.25969505273292e-05,0.0375359058380109,"Non-significant",4.13908162168239,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.519132614135728,10.5762376785278,-14.2682580775957,1.03277124589019e-06,0.000399043137578715,6.41262300556822,"EPHA2_HUMAN",25,-15.4714154657909,2.66528509096938e-07,0.00010298153918155,0.144575119018576,"Non-significant",3.98724062141286,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
2.68588495254519,9.59519815444948,15.3642095391512,6.02168159740519e-07,0.000287411320478504,6.9457299161439,"Q15194_HBV",5,15.2475797682488,2.98865241119872e-07,0.000110226934838484,0.0843372344971023,"Non-significant",3.95771226916481,"PreC-C","Capsid protein","Q15194_HBV"
-0.46418666839595,12.0806715488434,-13.7981835599885,1.31737640531077e-06,0.000454052675441094,6.16918277941037,"PAI1_HUMAN",22,-14.6534357744393,4.08208771884271e-07,0.000144008955437782,0.0715031623840332,"Non-significant",3.84161049973615,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.560692310333252,11.2324976921082,-13.7615753507194,1.34301999144519e-06,0.000454052675441094,6.14982782627668,"IGSF8_HUMAN",21,-14.402320161635,4.67372016207569e-07,0.000158010689146176,-0.07244801521305,"Non-significant",3.80131353279129,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.539664030075077,13.4211744070053,-12.4144190680602,2.82825489563809e-06,0.000695407885551741,5.39456215715386,"ITIH2_HUMAN",47,-14.0006170171572,5.83053419722506e-07,0.000189235817905137,-0.22677981853485,"Non-significant",3.72299665838711,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.633314847946176,10.0794602632523,-14.5906348133336,8.77767310290748e-07,0.000356110197784956,6.57429065945727,"MTAP2_HUMAN",13,-13.830872761965,6.41306208972424e-07,0.00020013686844624,-0.167582988739013,"Non-significant",3.69867289993023,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.370425701141377,10.9910616874695,-11.3536175597188,5.36699601252749e-06,0.00103685251537257,4.73434145328952,"MX1_HUMAN",43,-13.6541427669528,7.08969503022094e-07,0.00020916727386776,-0.1404104232788,"Non-significant",3.67950626383176,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.505543708801266,10.0626754760742,-14.6067405592615,8.70742133663176e-07,0.000356110197784956,6.58225827890974,"SIL1_HUMAN",14,-13.6227633852259,7.21799811227173e-07,0.00020916727386776,-0.0583875179290896,"Non-significant",3.67950626383176,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-0.309689760208123,14.816690325737,-11.8075311219188,4.05422928438266e-06,0.000889081524688674,5.02452962701611,"APOA1_HUMAN",25,-13.3749903079929,8.32740505394222e-07,0.00023272161291232,-0.0196888446808003,"Non-significant",3.63316328180701,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
-0.420712709426873,14.1940892934799,-13.2447585793476,1.77234250401094e-06,0.000526104395877515,5.87021201129245,"VNN1_HUMAN",18,-13.3188623308963,8.60444711285382e-07,0.00023272161291232,-0.0257365703582746,"Non-significant",3.63316328180701,"VNN1","Pantetheinase","VNN1_HUMAN"
0.238991737365723,16.4849882125855,8.68863073804038,3.52135415209182e-05,0.00307228683764226,2.75329002156763,"FAS_HUMAN",149,13.1483122961499,9.51157417593538e-07,0.000246742146108583,0.0326516628265363,"Non-significant",3.60775666218817,"FASN","Fatty acid synthase","FAS_HUMAN"
0.396804809570325,11.4769365787506,13.0754645300407,1.9451727725321e-06,0.000526104395877515,5.77595208202298,"APOL3_HUMAN",18,13.1097822758593,9.73101882607181e-07,0.000246742146108583,-0.063442468643176,"Non-significant",3.60775666218817,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.45673704147339,8.97951173782349,11.6812067949122,4.37904734394849e-06,0.000911066414071744,4.94496246395239,"MDR3_HUMAN",28,12.7964380630724,1.17415458370165e-06,0.000288699705822886,-0.347465515136676,"Non-significant",3.53955365865327,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.570260524749775,12.1031019687653,-12.0001206764561,3.60994341300921e-06,0.000824740785503358,5.14411639392468,"MA1A1_HUMAN",24,-12.720715900423,1.2294503791529e-06,0.000290230568808561,0.0268976688384761,"Non-significant",3.53725684701301,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
0.283287525176998,10.8269026279449,10.3175943703567,1.05938455261846e-05,0.00145692309490613,4.02459144399531,"IFIT1_HUMAN",34,12.6910287190148,1.25191889429377e-06,0.000290230568808561,0.0090594291686763,"Non-significant",3.53725684701301,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
-0.551954507827748,13.2440592050552,-13.4430832554405,1.59151957958911e-06,0.000516543594751442,5.97894032236075,"SDCB1_HUMAN",13,-12.6200810652724,1.30749809350768e-06,0.000292379459403448,-0.584632635116578,"Up in BM2",3.53405314122541,"SDCBP","Syntenin-1","SDCB1_HUMAN"
0.287541389465348,13.3774573802948,10.7161731240362,8.09905929073386e-06,0.00128854445264734,4.3058573073574,"ANT3_HUMAN",28,12.5643117535162,1.35312569729254e-06,0.000292379459403448,-0.0857279300689697,"Non-significant",3.53405314122541,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
2.58566141128539,9.96194076538085,13.1726817013062,1.84371428291765e-06,0.000526104395877515,5.83024566187495,"Q6VBP1_HBV",1,12.5450571011875,1.36929004896857e-06,0.000292379459403448,-0.231281995773324,"Non-significant",3.53405314122541,"S","Large envelope protein","Q6VBP1_HBV"
0.310255289077801,11.4568010568619,9.66722823478564,1.67551398056199e-05,0.00195475684029289,3.54172860664746,"CGNL1_HUMAN",84,12.4765610858291,1.42856707356392e-06,0.000297215211151222,0.0189304351806499,"Non-significant",3.52692896762348,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.474657058715799,11.9718084335327,11.9774914194475,3.65919007617955e-06,0.000824740785503358,5.13017114509379,"KNG1_HUMAN",19,12.3149526944288,1.58013029857127e-06,0.000320529431065182,-0.000997304916401376,"Non-significant",3.4941320873234,"KNG1","Kininogen-1","KNG1_HUMAN"
0.430213451385502,10.6006898880005,12.3130570268117,3.00016832404035e-06,0.000715981346507747,5.33412816932963,"T23O_HUMAN",17,12.2518940824002,1.64407735885753e-06,0.000325366919262683,0.0501787662506246,"Non-significant",3.48762660478576,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.319529056549078,14.7224514484405,11.4699534032743,4.98992868383894e-06,0.000987519057089493,4.80985775914797,"PUR6_HUMAN",21,12.1141195331764,1.79410499117977e-06,0.00034660399758173,0.111187458038323,"Non-significant",3.46016643262708,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.380023241043075,10.3977845907211,-10.2519194844897,1.10828287333691e-05,0.00145965469255079,3.97720812322236,"TRFM_HUMAN",39,-11.7707652519543,2.23918660261187e-06,0.000410838272846206,0.00641655921934969,"Non-significant",3.38632910521188,"MELTF","Melanotransferrin","TRFM_HUMAN"
0.374975919723475,14.2401059865952,11.3031183288677,5.54058209485657e-06,0.0010454949562248,4.70131041429408,"GLNA_HUMAN",20,11.7325850925626,2.29587493733637e-06,0.000410838272846206,0.342549562454218,"Non-significant",3.38632910521188,"GLUL","Glutamine synthetase","GLNA_HUMAN"
-0.347465515136673,11.0827660560608,-10.9679335817712,6.86666252410046e-06,0.00112980407552999,4.47813003997727,"5NTD_HUMAN",22,-11.6821404172249,2.37324685175262e-06,0.000410838272846206,0.0624599456787234,"Non-significant",3.38632910521188,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-0.266394853591901,11.5605529546738,-9.05270688518458,2.65000954516942e-05,0.00262221676213471,3.05587311126358,"MDR1_HUMAN",52,-11.6780684456394,2.37961836752358e-06,0.000410838272846206,-0.116703271865825,"Non-significant",3.38632910521188,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.530684947967501,11.1647937297821,-11.514526321857,4.85344060106186e-06,0.000984520425925399,4.83857963279746,"FSTL1_HUMAN",17,-11.6616754938269,2.40546282356585e-06,0.000410838272846206,0.00430035591125488,"Non-significant",3.38632910521188,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.471046686172489,9.62365472316742,-11.1343323678518,6.16832799885704e-06,0.00112206708939787,4.58979010868593,"DREB_HUMAN",21,-11.6460456357174,2.43039648713556e-06,0.000410838272846206,-0.0759384632110756,"Non-significant",3.38632910521188,"DBN1","Drebrin","DREB_HUMAN"
-1.03236424922943,8.23953181505203,-12.9316085875934,2.10706916334208e-06,0.000551508361011538,5.69478547799741,"GTR1_HUMAN",6,-11.5541298217524,2.58299682424821e-06,0.000427723188407142,-0.257455587387074,"Non-significant",3.36883720444443,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
-0.272751331329374,14.1006956100464,-9.33849104380815,2.13430639071607e-05,0.00230866586980252,3.28557820431347,"PLOD2_HUMAN",38,-11.478800474876,2.71606011605664e-06,0.000440762235633671,-0.184605360031123,"Non-significant",3.35579562277356,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.410340785980225,10.5358738899231,-11.7144975155151,4.2906891255143e-06,0.000911066414071744,4.96601887165946,"TAGL_HUMAN",15,-11.2156512100221,3.24464352745601e-06,0.000509346461048739,0.0649721622466739,"Non-significant",3.29298670698348,"TAGLN","Transgelin","TAGL_HUMAN"
-0.435090303421021,9.98103272914886,-10.242712352474,1.11533880870284e-05,0.00145965469255079,3.97054130842668,"CDHR2_HUMAN",30,-11.2068370064172,3.26423662491181e-06,0.000509346461048739,0.0267283916473406,"Non-significant",3.29298670698348,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
0.381048917770372,9.83685553073882,9.9820391365748,1.33769984133091e-05,0.00166986100193216,3.77929758150933,"ANO1_HUMAN",29,11.0187160123957,3.71558224290314e-06,0.00055751340400098,-0.117207765579199,"Non-significant",3.25374468664091,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.328040838241574,11.9573172330856,10.4461652793312,9.70522597145301e-06,0.00138154743039245,4.11649150408815,"VTDB_HUMAN",21,10.9923807686591,3.78415308924806e-06,0.00055751340400098,-0.0738148689269753,"Non-significant",3.25374468664091,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.502469539642325,11.171844959259,10.0905589725964,1.23957597667809e-05,0.00157154991793219,3.859503092468,"PCKGC_HUMAN",35,10.9860748267521,3.80078113480468e-06,0.00055751340400098,0.116460323333749,"Non-significant",3.25374468664091,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.421184778213478,10.9524654150009,-10.668653200041,8.35861179053146e-06,0.00129605895602508,4.27288063141202,"PRS23_HUMAN",19,-10.9684226436415,3.84776320237305e-06,0.00055751340400098,0.170788288116457,"Non-significant",3.25374468664091,"PRSS23","Serine protease 23","PRS23_HUMAN"
1.11194717884063,8.06320017576218,10.6495193173831,8.46575359493827e-06,0.00129605895602508,4.25956069345558,"HXK4_HUMAN",13,10.8717057079266,4.11696703920447e-06,0.000586053869405352,-0.0945672988891726,"Non-significant",3.2320624622921,"GCK","Hexokinase-4","HXK4_HUMAN"
-0.332759618759123,12.8927809000015,-8.91766824197002,2.94132027940992e-05,0.00287540635507616,2.94497165906463,"CO4B_HUMAN",83,-10.7650214504222,4.43856410758371e-06,0.000620939813257486,-0.0268480777740265,"Non-significant",3.2069504932806,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.327338218688999,11.7268211841583,-9.0536368270158,2.64811908112132e-05,0.00262221676213471,3.05663150159824,"FPRP_HUMAN",40,-10.4824763687096,5.43441547556583e-06,0.000746701584891041,0.05657958984375,"Non-significant",3.12685292687088,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-0.437450170516973,10.4435974359512,-9.94374038071713,1.37439138016287e-05,0.00168966843312751,3.75078773675322,"CCN1_HUMAN",22,-10.4605448405073,5.52157938051053e-06,0.000746701584891041,0.0945796966552752,"Non-significant",3.12685292687088,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.70043897628784,9.02804374694824,-11.0107755048204,6.67871914150628e-06,0.00112980407552999,4.50704383737335,"LBP_HUMAN",10,-10.4297982385522,5.64641484156443e-06,0.000746938277863658,0.179474115371704,"Non-significant",3.12671528398208,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
-0.421054363250752,13.5592186450958,-10.9626050467495,6.89045185653275e-06,0.00112980407552999,4.47452576330955,"IL18_HUMAN",14,-10.4150424910555,5.7074406245436e-06,0.000746938277863658,-0.00510287284847522,"Non-significant",3.12671528398208,"IL18","Interleukin-18","IL18_HUMAN"
-0.409938097000095,12.9548071622849,-12.6247323597171,2.50583466559448e-06,0.000635385702394799,5.51826605514982,"JUPI1_HUMAN",11,-10.3465691439124,6.00042407744626e-06,0.000772816523244428,-0.0484600067138494,"Non-significant",3.11192360103723,"JPT1","Jupiter microtubule associated homolog 1","JUPI1_HUMAN"
-0.84749197959901,10.5367134809494,-9.76388907322797,1.56253928684206e-05,0.00189230504081141,3.61546020601902,"TRFL_HUMAN",33,-10.281491080277,6.29450124376645e-06,0.000798024735811266,0.0418045520782258,"Non-significant",3.09798364692014,"LTF","Lactotransferrin","TRFL_HUMAN"
-1.74725425243378,8.36690694093704,-11.0680865366747,6.43629094278884e-06,0.00112980407552999,4.5455430757227,"DMBT1_HUMAN",1,-10.1115177639512,7.14133441120998e-06,0.000884194894824818,-0.149504899978638,"Non-significant",3.05345199695764,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN"
-0.223653078079224,12.1021062135696,-7.95910225998366,6.42226365722664e-05,0.00491606106742802,2.11092382916327,"PLOD1_HUMAN",41,-10.1020481025742,7.1921201698839e-06,0.000884194894824818,-0.0507395267486999,"Non-significant",3.05345199695764,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN"
-0.328763961791987,8.67575836181641,-9.7190871878778,1.61380190009804e-05,0.00192564538491111,3.5813738322511,"SPART_HUMAN",19,-9.95683843067571,8.02352050908855e-06,0.000954227834435105,-0.0224723815918235,"Non-significant",3.02034791940016,"SPART","Spartin","SPART_HUMAN"
-0.346472740173338,9.94829797744751,-8.76939815031046,3.30330635929914e-05,0.00294538767025859,2.82140646735962,"FIL1L_HUMAN",39,-9.93699252131179,8.14525040309415e-06,0.000954227834435105,0.103884696960449,"Non-significant",3.02034791940016,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.226261377334627,11.5829392671585,-7.74371694932228,7.73531031286671e-05,0.00560395606058933,1.91142283198614,"ITA6_HUMAN",48,-9.90853570353162,8.32340511652659e-06,0.000954227834435105,0.0697212219238494,"Non-significant",3.02034791940016,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-0.203444957733153,9.705726146698,-7.39718805550875,0.000105272547511649,0.00730069615820104,1.58036832180297,"PLCG1_HUMAN",51,-9.90739931088476,8.33060916409139e-06,0.000954227834435105,-0.0230047702789324,"Non-significant",3.02034791940016,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.181972503662102,16.464729309082,6.87730156405992,0.000170851890460018,0.00943376972988446,1.05901753763704,"ANXA6_HUMAN",65,9.90437937208137,8.34978755791132e-06,0.000954227834435105,0.0970168113708745,"Non-significant",3.02034791940016,"ANXA6","Annexin A6","ANXA6_HUMAN"
0.363738059997578,12.865371465683,9.5718305417381,1.7960893800839e-05,0.00205260130000011,3.46826213161675,"PAHX_HUMAN",19,9.83312884308689,8.81685862934725e-06,0.000993610984979494,0.0308324098587018,"Non-significant",3.00278361574881,"PHYH","Phytanoyl-CoA dioxygenase, peroxisomal","PAHX_HUMAN"
-0.740927934646574,13.5912503004074,-9.65831848617648,1.68638130170696e-05,0.00195475684029289,3.53489667154272,"YBOX1_HUMAN",14,-9.79276762617442,9.09431287888028e-06,0.00101083910546897,-0.063672542572025,"Non-significant",2.9953179652475,"YBX1","Y-box-binding protein 1","YBOX1_HUMAN"
-0.259292125701899,12.9203479290009,-8.32909634635711,4.70941587946945e-05,0.00374629416137403,2.44295334428776,"P4HA2_HUMAN",32,-9.70491224219554,9.73252812008358e-06,0.00106715855630214,0.144197463989258,"Non-significant",2.97177104916851,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.597040414810149,10.6215478181839,9.19043329878146,2.38582843551434e-05,0.00245045720579283,3.16740910912996,"PLIN2_HUMAN",25,9.66955000241658,1.00033720411845e-05,0.00108223147656228,-0.387763500213622,"Non-significant",2.965679838821,"PLIN2","Perilipin-2","PLIN2_HUMAN"
-0.54199695587158,9.6609308719635,-11.1205689403883,6.22295033558096e-06,0.00112206708939787,4.58061953754548,"COTL1_HUMAN",9,-9.62283817187843,1.03741034467223e-05,0.00110757204429875,-0.158731937408447,"Non-significant",2.95562801460939,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.478680372238152,13.4660996198654,-10.5597187395311,8.9896945533197e-06,0.00135078484454882,4.19672282900032,"MARCS_HUMAN",11,-9.57785840532787,1.07456054373722e-05,0.0011297350983056,-0.0987715721130344,"Non-significant",2.94702337849097,"MARCKS","Myristoylated alanine-rich C-kinase substrate","MARCS_HUMAN"
-3.23744010925291,8.32045245170592,-9.3209951776434,2.16241811812905e-05,0.00230866586980252,3.27170656749955,"COMP_HUMAN",5,-9.5643372649047,1.08601599294844e-05,0.0011297350983056,-0.0955857038497969,"Non-significant",2.94702337849097,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
-1.25139141082763,7.79352617263794,-10.2773435643582,1.08905831348232e-05,0.00145965469255079,3.99558676641381,"LCAT_HUMAN",4,-9.52477959579648,1.12031887750605e-05,0.0011377807932751,0.212590694427501,"Non-significant",2.94394140177324,"LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN"
-0.245612382888799,13.4667543172836,-8.54045179837098,3.96468104599577e-05,0.00331055354960027,2.62681252360114,"EHD3_HUMAN",25,-9.52310749486104,1.12179521151107e-05,0.0011377807932751,0.19369411468506,"Non-significant",2.94394140177324,"EHD3","EH domain-containing protein 3","EHD3_HUMAN"
-0.520457029342676,10.8884662389755,-9.27382329564107,2.24030685250445e-05,0.00233049356425912,3.23418348543167,"INHBE_HUMAN",16,-9.39702975789991,1.23961219301334e-05,0.0012417547326062,0.0478920936584739,"Non-significant",2.90596417613577,"INHBE","Inhibin beta E chain","INHBE_HUMAN"
-0.59549140930176,9.48889565467834,-8.86870854326171,3.05568152406705e-05,0.00291691763368001,2.90437969464194,"MAGD2_HUMAN",27,-9.35684802590847,1.28000841793066e-05,0.00126658393940114,-0.0015301704406756,"Non-significant",2.89736602323566,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
-0.181448459625273,10.3895199298859,-6.87820177169443,0.000170704612273043,0.00943376972988446,1.05994704111371,"E41L2_HUMAN",47,-9.32623821581153,1.3117657124225e-05,0.00128236951693929,-0.0224175453185751,"Non-significant",2.89198681409621,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN"
-0.426098585128782,9.19156134128571,-8.53880824443486,3.96993717225451e-05,0.00331055354960027,2.62539859358258,"FLRT3_HUMAN",27,-9.12953399214426,1.53803704384297e-05,0.00147925453867458,0.29890108108521,"Non-significant",2.829957089539,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.174973249435427,15.4852582216263,6.70634913960929,0.000201569378783882,0.0100748917382392,0.880759347983824,"ACON_HUMAN",46,9.12034228998636,1.54962577997707e-05,0.00147925453867458,0.25643050670624,"Non-significant",2.829957089539,"ACO2","Aconitate hydratase, mitochondrial","ACON_HUMAN"
0.175157070159926,17.5705506801605,6.49795074042879,0.000247644005747406,0.0112886711383958,0.658676983569852,"ENPL_HUMAN",60,9.08551431662526,1.59442630336118e-05,0.00150432267738054,-0.0699577331543004,"Non-significant",2.82265899753758,"HSP90B1","Endoplasmin","ENPL_HUMAN"
0.2026014328003,17.3659753799438,7.19587996273276,0.000126575564796831,0.00805647684294448,1.38210732383816,"SBP1_HUMAN",39,9.03239026489718,1.66556401166119e-05,0.00151995681764365,0.011264562606824,"Non-significant",2.81816875029567,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-0.5035135746002,11.3083969354629,-10.4752762743644,9.51586738530314e-06,0.0013787812136491,4.13714282939677,"TSN6_HUMAN",9,-9.02575354864821,1.67469665382801e-05,0.00151995681764365,0.0261311531066912,"Non-significant",2.81816875029567,"TSPAN6","Tetraspanin-6","TSN6_HUMAN"
0.347396135330197,12.2956544160843,8.61485585704062,3.73471114502556e-05,0.00318983644534078,2.69056583738668,"HRG_HUMAN",21,9.0174605083073,1.68618693120747e-05,0.00151995681764365,-0.0939338207244749,"Non-significant",2.81816875029567,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
