"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.692941188812256,9.65967965126038,16.411242985671,3.56182151983273e-07,0.000222312460091714,7.37673077808146,"GTPB4_HUMAN",25,17.6272677305379,8.2775448971882e-08,5.51975156568314e-05,-0.00153183937072399,"Non-significant",4.25808046866228,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN"
-0.623562574386575,13.0510395765305,-15.660233117079,5.02593088569658e-07,0.000223451633888088,7.06233901248481,"BGH3_HUMAN",32,-17.4822727717784,8.84357534556085e-08,5.51975156568314e-05,0.0386021137237549,"Non-significant",4.25808046866228,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.545046567916849,12.4834884405136,15.52758187991,5.34977017179908e-07,0.000223451633888088,7.00475764956347,"RIR2B_HUMAN",23,16.5970880382691,1.33991726964106e-07,7.76577766133398e-05,-0.0114789009094505,"Non-significant",4.10981504771194,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.213937997818,11.8847609758377,8.38389835052368,4.39585139624232e-05,0.00342227566512135,2.61337737920952,"GOGB1_HUMAN",194,16.1460407764722,1.66943195321845e-07,8.7433596007451e-05,-0.138063669204712,"Non-significant",4.05832165938952,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
-0.339674949646028,14.0500428676605,-11.9844492291091,3.52365302186951e-06,0.000794192239429144,5.1949921612383,"VILI_HUMAN",46,-15.806136759087,1.97792809505416e-07,8.7433596007451e-05,0.0130534172057999,"Non-significant",4.05832165938952,"VIL1","Villin-1","VILI_HUMAN"
0.89796352386475,10.8672413825989,17.162670563553,2.56107899177548e-07,0.000188914499447875,7.67269141272411,"CNBP_HUMAN",11,15.7886804953938,1.99541253622701e-07,8.7433596007451e-05,0.102636337280272,"Non-significant",4.05832165938952,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
0.681445360183723,11.8031140565872,15.4661003799756,5.50780463120749e-07,0.000223451633888088,6.977853524495,"ASM3A_HUMAN",18,15.72801343971,2.05753537474394e-07,8.7433596007451e-05,-0.473769664764399,"Non-significant",4.05832165938952,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
-0.828220367431678,10.3582212924957,-15.6832121170319,4.97211190732763e-07,0.000223451633888088,7.07224950765528,"TAGL_HUMAN",15,-15.5855737311029,2.21207442337897e-07,8.7433596007451e-05,0.201609849929807,"Non-significant",4.05832165938952,"TAGLN","Transgelin","TAGL_HUMAN"
0.580268621444702,16.2539769411087,15.7041644628877,4.92360606393514e-07,0.000223451633888088,7.08126950990521,"STOM_HUMAN",17,15.5472201088407,2.25587445365016e-07,8.7433596007451e-05,-0.174480676650999,"Non-significant",4.05832165938952,"STOM","Stomatin","STOM_HUMAN"
-0.51690769195555,10.5345146656037,-13.0496783946887,1.90337807187115e-06,0.000498193860489113,5.80019524221385,"AKA12_HUMAN",66,-15.541157999187,2.26288577293132e-07,8.7433596007451e-05,0.0783197879791757,"Non-significant",4.05832165938952,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
-0.288152694702148,10.6895136833191,-9.93137085087819,1.34767876710109e-05,0.00151875909948031,3.8398537255516,"SYNE2_HUMAN",160,-15.1866101752647,2.71867228284479e-07,0.00010026957683183,-0.0646700859069753,"Non-significant",3.99883081790979,"SYNE2","Nesprin-2","SYNE2_HUMAN"
0.722819566726686,8.77926194667816,13.9952016236363,1.14419362863438e-06,0.000343851374175533,6.29064923077138,"PUM3_HUMAN",25,14.8815471355778,3.19402208652065e-07,0.000112679544391428,-0.294268846511842,"Non-significant",3.94815491770941,"PUM3","Pumilio homolog 3","PUM3_HUMAN"
-0.683448791503926,11.028813123703,-13.3459106920977,1.61703950626878e-06,0.00043735528512883,5.95831455593821,"MX1_HUMAN",43,-14.7411479153327,3.44348124958518e-07,0.000116418361913059,-0.0296573638916016,"Non-significant",3.93397851583214,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.78538584709165,13.3202294111252,19.703315300019,9.22579952498511e-08,0.000124763562242882,8.55352545038026,"RL19_HUMAN",8,14.6238936791439,3.66857227204759e-07,0.000118557306222318,0.475550174713129,"Non-significant",3.92607167699357,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
0.747105598449702,11.6380710601806,14.156213729426,1.05257683233959e-06,0.000341624336704139,6.37017108171679,"DDB2_HUMAN",18,14.5031307327031,3.91773752510913e-07,0.000118557306222318,-0.105114698410035,"Non-significant",3.92607167699357,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.399834871292098,13.7919679880142,13.8020286636825,1.26620010116555e-06,0.000366926700744901,6.19375560580757,"ANX13_HUMAN",21,14.4584485586967,4.01467752662771e-07,0.000118557306222318,-0.0827682018279994,"Non-significant",3.92607167699357,"ANXA13","Annexin A13","ANX13_HUMAN"
0.705463647842397,12.165528178215,14.2487736658977,1.00367147621543e-06,0.000339324598250501,6.41538393834929,"H2AY_HUMAN",17,14.4240180321436,4.09120603182759e-07,0.000118557306222318,-0.13892102241517,"Non-significant",3.92607167699357,"MACROH2A1","Core histone macro-H2A.1","H2AY_HUMAN"
-0.424388647079475,16.2145997285843,-12.6758618900472,2.34976148309863e-06,0.000577756505268554,5.5945276572013,"ALDOA_HUMAN",29,-14.3278333126152,4.31377701975543e-07,0.000118568600419037,0.106817960739125,"Non-significant",3.92603030650491,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.297185659408578,11.8622287511825,10.5992068331531,8.49484122332112e-06,0.00132552195550053,4.31111037109632,"HS74L_HUMAN",49,14.2698907591984,4.4543713599542e-07,0.000118568600419037,-0.112161636352527,"Non-significant",3.92603030650491,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
0.460587263107302,11.1737159490585,13.6104423353156,1.40189135660839e-06,0.000392239533362774,6.09601887225952,"HP1B3_HUMAN",21,14.2395691250542,4.52998103646802e-07,0.000118568600419037,-0.241702795028685,"Non-significant",3.92603030650491,"HP1BP3","Heterochromatin protein 1-binding protein 3","HP1B3_HUMAN"
-1.39469194412235,10.1363642215729,-16.0843629806393,4.12996572902093e-07,0.000223403612835172,7.24226575353196,"NUA4L_HUMAN",5,-14.0738320670764,4.96946856241232e-07,0.000126007087235667,-0.012848615646373,"Non-significant",3.89960502741592,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.596714019775424,14.0510063171387,-14.3452936861652,9.55385683189694e-07,0.000337043453626138,6.46214677977149,"NDRG1_HUMAN",15,-13.8732019098346,5.56649990629102e-07,0.000131294119489653,0.113485574722251,"Non-significant",3.8817547250178,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.40973782539365,11.3626362085342,-12.4192273707388,2.72451357275209e-06,0.000649388590495762,5.44920836177729,"ACO12_HUMAN",27,-13.857958495852,5.61503865797277e-07,0.000131294119489653,0.0307903289794762,"Non-significant",3.8817547250178,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.723904848098773,14.2459725141525,14.8835277621756,7.29784471199755e-07,0.000281974819014991,6.7159219515879,"RL13_HUMAN",12,13.8429121617792,5.66341407707402e-07,0.000131294119489653,-0.0965542793273748,"Non-significant",3.8817547250178,"RPL13","Large ribosomal subunit protein eL13","RL13_HUMAN"
0.726742029190028,13.9926990270615,14.7115716679099,7.94567625137444e-07,0.000293050986834783,6.63611126658417,"RL8_HUMAN",12,13.7259051668242,6.05589842436774e-07,0.000136493221709222,-0.186569690704342,"Non-significant",3.86488891527066,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
-0.372475862503071,11.6456989049911,-10.9556450723847,6.70991765712779e-06,0.00118357112760728,4.55003260218846,"DPYD_HUMAN",55,-13.569158457758,6.63015925310781e-07,0.000145397600485721,0.170061111450195,"Non-significant",3.83744276063248,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
-0.468292713165274,12.9219796657562,-11.7362260289719,4.09671165679039e-06,0.00088818225300003,5.0451391878605,"K2C7_HUMAN",37,-13.3128638700652,7.70495265776755e-07,0.000164521015434542,-0.113812923431375,"Non-significant",3.78377861866045,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-0.476675271987901,11.7243152856827,-11.7113959335266,4.15959152255375e-06,0.00088818225300003,5.02995457500392,"BCAP_HUMAN",31,-12.9845924223188,9.37667625257874e-07,0.000195082951572882,-0.0784065723419509,"Non-significant",3.70978068222688,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
-0.303205966949472,12.176415681839,-11.3641743848986,5.16313613513087e-06,0.00102643017602215,4.81380059400994,"DBNL_HUMAN",24,-12.6006827368087,1.18665536590126e-06,0.00024071304097307,0.0345184803008998,"Non-significant",3.61850038056326,"DBNL","Drebrin-like protein","DBNL_HUMAN"
-0.388250827789305,9.70518708229065,-11.0605583037145,6.26805417986888e-06,0.0011301998136768,4.61877449337076,"OAS2_HUMAN",31,-12.5491565467532,1.22537052858682e-06,0.000242503816315937,-0.0574173927307253,"Non-significant",3.6152814224559,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
-0.263861894607549,14.3025110960007,-9.39990347909421,1.98469353864241e-05,0.0020384561231069,3.44109838001958,"VIME_HUMAN",46,-12.470586486156,1.28714938083498e-06,0.000248665001811787,-0.0591921806335503,"Non-significant",3.60438533491338,"VIM","Vimentin","VIME_HUMAN"
-0.351485013961774,12.8606470823288,-10.7003292757791,7.93935609505798e-06,0.00128839870710601,4.37975149843498,"P4HA2_HUMAN",32,-12.3785159363551,1.36400937437725e-06,0.000257385396830164,-0.0800545215607009,"Non-significant",3.58941609712079,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
0.333401203155526,15.7448427677154,11.0624674368624,6.26032267600275e-06,0.0011301998136768,4.62001888616603,"CP3A5_HUMAN",25,12.2495208018492,1.48045528063295e-06,0.000273009412433086,-0.00879955291747692,"Non-significant",3.56382237970912,"CYP3A5","Cytochrome P450 3A5","CP3A5_HUMAN"
-0.45589804649352,9.92661011219024,-12.819933907111,2.16505240476695e-06,0.000548976100383719,5.67462275942337,"MET17_HUMAN",15,-12.0912294030594,1.63877952765129e-06,0.000295490157496946,0.047599792480451,"Non-significant",3.52945698048816,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
-0.25176310539246,9.79237544536591,-8.66371746284333,3.50395762763697e-05,0.00302458640326025,2.85047835060485,"LAMB2_HUMAN",62,-11.8888184026021,1.86944180292685e-06,0.000324858535957446,0.0773720741272008,"Non-significant",3.4883057172609,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
-0.32177329063415,10.7917226552963,-10.1233712196589,1.17700323775352e-05,0.00149367828996352,3.97861895331459,"SHRM1_HUMAN",33,-11.8788290794305,1.88172925684003e-06,0.000324858535957446,0.0362410545349139,"Non-significant",3.4883057172609,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
0.806236982345581,9.23505055904388,14.0650905814373,1.10336470511963e-06,0.000343851374175533,6.32530354068538,"RM20_HUMAN",7,11.6171496338157,2.23803663586752e-06,0.000378321442988105,-0.0542657375335498,"Non-significant",3.42213904250982,"MRPL20","Large ribosomal subunit protein bL20m","RM20_HUMAN"
0.7017245292664,14.5159201622009,12.3716465158003,2.80115857374312e-06,0.000649388590495762,5.42188591502015,"RL18_HUMAN",11,11.5738944271399,2.30389312588882e-06,0.000381505894356365,-0.0544879436492991,"Non-significant",3.41849874770473,"RPL18","Large ribosomal subunit protein eL18","RL18_HUMAN"
0.274792432785025,13.4005924463272,9.35657172850622,2.05002428885232e-05,0.0020535675407096,3.40760136653959,"ADRO_HUMAN",35,11.4004021763246,2.59064295787921e-06,0.000413441583279322,0.0665740966796875,"Non-significant",3.38358584488211,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
-0.190480232238752,12.6787056922912,-7.37021620749506,0.000105668912161039,0.00549744098588927,1.68982137920179,"OPLA_HUMAN",65,-11.3958644483253,2.59865919980841e-06,0.000413441583279322,0.0395052433013738,"Non-significant",3.38358584488211,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-0.404709815978972,11.5511157512665,-11.2944794131169,5.39591987704748e-06,0.00104244033053246,4.76953844113245,"IN35_HUMAN",18,-11.3454599757635,2.68958731128123e-06,0.000419679066225691,0.012943506240843,"Non-significant",3.37708269304585,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
-0.353319168090799,16.3526692390442,-9.962327505399,1.3183709142795e-05,0.00150665656316393,3.86241179639887,"ALDOC_HUMAN",31,-11.2819551500032,2.80923784930308e-06,0.000430078413381985,-0.145975112915027,"Non-significant",3.366452355131,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.407790899276721,14.5047322511673,-10.6218648352532,8.36667502712026e-06,0.00132552195550053,4.32655048946939,"GBP1_HUMAN",22,-11.2089294877222,2.95422062308763e-06,0.000431679801948365,0.0907185077666988,"Non-significant",3.36483827125938,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
0.633425951004002,14.6597970724106,11.3570069690178,5.1865463663924e-06,0.00102643017602215,4.8092624041908,"RL7A_HUMAN",14,11.2017574522639,2.96890385789036e-06,0.000431679801948365,0.0212659835814755,"Non-significant",3.36483827125938,"RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN"
-0.308922767639171,12.2122051715851,-9.30663935144806,2.12831872297056e-05,0.00210599733148575,3.3688117176206,"PCSK6_HUMAN",41,-11.1967016034653,2.97930353821893e-06,0.000431679801948365,0.0255272388458216,"Non-significant",3.36483827125938,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.739717125892639,8.21266001462936,10.748672601228,7.6883223558945e-06,0.00127312342032098,4.41232400892063,"NOC3L_HUMAN",19,11.1385105472945,3.10196980572481e-06,0.000441568122871072,0.0799038410186768,"Non-significant",3.35500228618666,"NOC3L","Nucleolar complex protein 3 homolog","NOC3L_HUMAN"
-0.151659488677998,12.1488423347473,-6.02079259276615,0.00039783095648337,0.0114063617699861,0.28003618450516,"ACACB_HUMAN",121,-11.1112665650063,3.16132689751863e-06,0.000442258731835624,-0.0163059234619247,"Non-significant",3.35432358374194,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
-0.365908622741724,12.0105149745941,-9.37355926708676,2.02412891487294e-05,0.00205297275190988,3.42075155734204,"CERU_HUMAN",44,-10.8665478548559,3.75513149947372e-06,0.000516426050622538,-0.0548217296600502,"Non-significant",3.28699185827963,"CP","Ceruloplasmin","CERU_HUMAN"
0.677093505859375,14.4783387184143,10.3198656584912,1.02706421238719e-05,0.00144513850126234,4.11785391005315,"RL4_HUMAN",23,10.8349565964908,3.84046517708006e-06,0.000519358907447127,-0.145379066467299,"Non-significant",3.28453241545942,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
0.142298221588156,16.3543136119842,5.6378237882227,0.000602311129030821,0.0138314041015606,-0.162884742514532,"FAS_HUMAN",149,10.7418567578963,4.10477647972999e-06,0.000546002563221789,-0.167523622512817,"Non-significant",3.26280531848489,"FASN","Fatty acid synthase","FAS_HUMAN"
0.671318769454956,8.81993114948273,10.0683278098959,1.22331012624735e-05,0.00150371642637285,3.93911494932688,"DDX27_HUMAN",28,10.6830301829857,4.28221064082058e-06,0.000556194192513402,0.0322093963622994,"Non-significant",3.25477355012226,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN"
-1.08966457843781,7.21552079916,-10.8391816139824,7.24197405850406e-06,0.00122419536480629,4.47288959408312,"NSE2_HUMAN",9,-10.6713363751737,4.31849077253443e-06,0.000556194192513402,0.0436244010925755,"Non-significant",3.25477355012226,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
0.479420661926273,14.7224669456482,10.5506656906995,8.77691823220549e-06,0.00134369650068142,4.27791483072282,"RL5_HUMAN",17,10.6236479822389,4.47003203393926e-06,0.000566716248802862,0.0172111988067734,"Non-significant",3.24663433515407,"RPL5","Large ribosomal subunit protein uL18","RL5_HUMAN"
-0.473769664764397,12.4923510551453,-10.4068628944019,9.67637004843925e-06,0.00144104087218725,4.17862267913904,"3BHS7_HUMAN",18,-10.5994137826247,4.54930551151945e-06,0.000567893306468751,-0.0495593547821045,"Non-significant",3.24573325014172,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
-0.477174758911149,10.7097668647766,-9.47817162143906,1.87252776513651e-05,0.00197021857861485,3.50121730104454,"KANK1_HUMAN",51,-10.5781144575168,4.62027328215267e-06,0.000568013597142223,-0.149087190628075,"Non-significant",3.24564126799821,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
0.516455411911023,14.834694981575,10.1645853625164,1.14361959132727e-05,0.00149367828996352,4.00805335339013,"RL6_HUMAN",20,10.5511071126186,4.7120393244083e-06,0.000570043723517921,-0.0374052524566491,"Non-significant",3.2440918317761,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
0.274428129196149,11.0425812005997,9.46280635222983,1.89397398486515e-05,0.00197021857861485,3.48945391805724,"ERLEC_HUMAN",25,10.5322559345961,4.77729519339643e-06,0.000570043723517921,0.187433004379299,"Non-significant",3.2440918317761,"ERLEC1","Endoplasmic reticulum lectin 1","ERLEC_HUMAN"
-0.303570747375476,12.3701181411743,-10.895369192558,6.97957903991231e-06,0.00120494264531592,4.51021738251637,"PSME3_HUMAN",17,-10.4053618248352,5.2436660227471e-06,0.000616624726211159,0.0644097328185964,"Non-significant",3.20997906436177,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN"
1.10778737068177,9.74004232883454,10.2519646578609,1.07630399316021e-05,0.00145552176675033,4.0700524455196,"REEP3_HUMAN",11,10.3490915519924,5.46653022759744e-06,0.000633648946667509,-0.00930404663085582,"Non-significant",3.19815128273395,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN"
0.761797904968221,14.5831999778748,9.856213139762,1.42192874482308e-05,0.00158048353910883,3.78478712591921,"RL7_HUMAN",17,10.1502518611846,6.34281749197689e-06,0.000724867903238035,0.0955762863159002,"Non-significant",3.13974113014874,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
-0.452132701873802,14.9679446220398,-9.26763323224254,2.1918186153673e-05,0.00214270075242052,3.33836748907665,"CP2C8_HUMAN",33,-10.1253554619964,6.46315022104996e-06,0.000728361123522214,0.0276230573654157,"Non-significant",3.13765324284741,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
0.646388292312629,14.3308166265488,10.0998298600919,1.19656259363605e-05,0.00149367828996352,3.96175069618864,"RS6_HUMAN",14,10.0900064903442,6.63839360015861e-06,0.000737861995502561,-0.147671461105375,"Non-significant",3.13202485795506,"RPS6","Small ribosomal subunit protein eS6","RS6_HUMAN"
-0.323151588439949,13.4180600643158,-8.7949120150863,3.15716205975164e-05,0.00278447966878531,2.95917803896158,"PFKAP_HUMAN",34,-10.0319317404563,6.93790218677525e-06,0.000753889652018447,-0.0152306556701696,"Non-significant",3.12269221782602,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
-0.339257478713986,9.65618908405304,-8.56960729917053,3.77904310679107e-05,0.00309728846146492,2.77154403560658,"PLCG1_HUMAN",51,-10.0261723735598,6.96841556585945e-06,0.000753889652018447,-0.309364795684814,"Non-significant",3.12269221782602,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.234486579895,13.6364228725433,8.59989937192707,3.68794195926195e-05,0.00307043111067817,2.79703977508568,"DNJC3_HUMAN",27,9.9375067078531,7.45752967231952e-06,0.000778813369035123,-0.241128683090208,"Non-significant",3.10856660203086,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
0.235982418060273,11.0304052829742,7.71352516803069,7.77086347818625e-05,0.00481450444853758,2.01451954435641,"RGPD8_HUMAN",51,9.93506115115009,7.47155135261009e-06,0.000778813369035123,0.0916051864624023,"Non-significant",3.10856660203086,"RGPD8","RANBP2-like and GRIP domain-containing protein 8","RGPD8_HUMAN"
-0.333613634109502,13.4449526071548,-9.03127248100305,2.62524598187776e-05,0.00246254557134645,3.15116873603444,"MUC18_HUMAN",27,-9.93241708008598,7.4867442426349e-06,0.000778813369035123,0.0774168968200648,"Non-significant",3.10856660203086,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.350779771804774,12.1332553625107,-10.0384867203699,1.24926856740812e-05,0.00150371642637285,3.91760551616587,"SH3G1_HUMAN",17,-9.88094340383222,7.78947126540796e-06,0.000800047719588863,0.0202236175537021,"Non-significant",3.096884108338,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
-0.354187726974498,10.2459448575974,-9.96676292379069,1.31423069176084e-05,0.00150665656316393,3.86563802087019,"T23O_HUMAN",17,-9.82804666587713,8.11483185284818e-06,0.000813751939149756,0.0214245319366508,"Non-significant",3.08950796351004,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.567751646041849,12.7527533769608,-10.3285815820649,1.02092913742579e-05,0.00144513850126234,4.12396612453496,"EDF1_HUMAN",12,-9.82667322033172,8.12347881083685e-06,0.000813751939149756,-0.062756299972575,"Non-significant",3.08950796351004,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
-0.655500888824474,10.8033165931702,-9.46763309289054,1.88720744948278e-05,0.00197021857861485,3.49315122751401,"RCN2_HUMAN",17,-9.7210235113592,8.82040493796412e-06,0.000872789825202938,0.0249977111816229,"Non-significant",3.05909032530236,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-0.188981056213375,15.6256926059723,-6.4499215075556,0.000255330799240572,0.00898779738718753,0.752913608796539,"FLNA_HUMAN",147,-9.69510094895426,9.00140436746523e-06,0.000879968614910999,0.237556934356725,"Non-significant",3.05553281718396,"FLNA","Filamin-A","FLNA_HUMAN"
-0.217300415039052,11.6232402324676,-7.26122108159727,0.000116774453116985,0.00588514231423118,1.58403140075238,"MYO1D_HUMAN",58,-9.66500469912182,9.21674855382561e-06,0.000890294021020726,0.0487730503082311,"Non-significant",3.05046654322099,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
-0.61305284500124,10.3699486255646,-9.65972068095645,1.63873901034696e-05,0.00179685517972368,3.63878759735656,"RASF4_HUMAN",14,-9.64364796210679,9.37303599544459e-06,0.000894738989023969,-0.005637407302852,"Non-significant",3.04830363748733,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
0.408553600311272,14.7939836978912,10.1915277678321,1.12237175578245e-05,0.00149293843056046,4.02722864998585,"RS8_HUMAN",14,9.59201386041042,9.76321541298887e-06,0.000921148021639439,-0.0825028419494753,"Non-significant",3.03567057630057,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN"
0.497440814971977,13.203155040741,10.2866664083196,1.05081552347151e-05,0.00144513850126234,4.09452299825786,"RL10_HUMAN",12,9.55612104654128,1.00450837172359e-05,0.000936848382547726,0.0717518329620503,"Non-significant",3.02833068867554,"RPL10","Large ribosomal subunit protein uL16","RL10_HUMAN"
-0.643280029296875,7.30689549446106,-10.0261268896498,1.2602010967877e-05,0.00150371642637285,3.90867735237699,"CNN1_HUMAN",10,-9.39303630217806,1.14450807052567e-05,0.00105528846411878,0.132676601409916,"Non-significant",2.97662880932271,"CNN1","Calponin-1","CNN1_HUMAN"
0.377596616745006,11.2465955018997,8.96436532355716,2.76483937052156e-05,0.00254930757413772,3.09731526440007,"RL1D1_HUMAN",21,9.36713145169216,1.16868232871683e-05,0.00106536716848931,0.0438530445098735,"Non-significant",2.97250069103498,"RSL1D1","Ribosomal L1 domain-containing protein 1","RL1D1_HUMAN"
