"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","DM_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.572370767593394,10.246540750776,12.5715871492732,7.12170523109393e-06,0.00275169124976648,4.5649620268442,"AGRIN_HUMAN",63,15.5581636187736,7.29855322481107e-07,0.00050877931286578,-0.0545771121978422,"Non-significant",3.29347055555714,"AGRN","Agrin","AGRIN_HUMAN"
0.946772893269863,12.1399526596069,14.5888345629039,2.73433516394583e-06,0.00211985659480504,5.42798394535655,"APOA5_HUMAN",23,15.4915864034936,7.52446605174928e-07,0.00050877931286578,0.0457386970519824,"Non-significant",3.29347055555714,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
0.646404027938823,11.3595070157733,13.461421466715,4.59209621799455e-06,0.00230388866576992,4.96697885636026,"K1C19_HUMAN",26,14.7805592608796,1.05031892360461e-06,0.000655560595855985,0.0528860092163068,"Non-significant",3.18338715869612,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-1.04165625572205,8.24930272783552,-13.3819427281106,4.7703053413347e-06,0.00230388866576992,4.93251226462028,"LAMB1_HUMAN",30,-14.3903446682048,1.2694947509251e-06,0.000689029684417875,0.00813055038450905,"Non-significant",3.16176206764074,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
-2.17144072055817,8.4154314994812,-17.7376434522011,7.69065215704231e-07,0.000891456451460591,6.48344536957602,"PCOC1_HUMAN",2,-14.3211127328288,1.31356976306891e-06,0.000689029684417875,0.129533529281618,"Non-significant",3.16176206764074,"PCOLCE","Procollagen C-endopeptidase enhancer 1","PCOC1_HUMAN"
0.63859868049621,9.60935933249337,12.9358019479034,5.9306923514579e-06,0.00240608188698647,4.73387785389762,"PERM_HUMAN",27,14.2529009105647,1.35869792342692e-06,0.000689029684417875,0.0194703737894422,"Non-significant",3.16176206764074,"MPO","Myeloperoxidase","PERM_HUMAN"
0.681500832239818,12.3760483605521,13.0095511882135,5.71828895329026e-06,0.00240608188698647,4.7673296901013,"RIR2B_HUMAN",23,13.9093046127307,1.61448175886754e-06,0.000770582646555956,0.0651020208994559,"Non-significant",3.11318077548114,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
0.795155207316093,11.592244556972,13.3320299595892,4.88626948082288e-06,0.00230388866576992,4.91072748410235,"DDB2_HUMAN",18,13.7100401939496,1.78761323689289e-06,0.000805816322452719,-0.203560193379676,"Non-significant",3.09376393987721,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.309455394744848,14.6964430127825,9.51780208725626,4.14100548484703e-05,0.00861541500103816,2.86145017159257,"THRB_HUMAN",42,13.2614551031322,2.25997673605216e-06,0.000965129012438273,0.0881103277206456,"Non-significant",3.01541462899295,"F2","Prothrombin","THRB_HUMAN"
0.244288921356237,12.6949201311384,7.22053232364732,0.00022425146285264,0.0234625909567653,1.12718769517725,"LRP1_HUMAN",189,12.7288639530375,3.01468857892855e-06,0.00119102156352566,-0.0909825166066494,"Non-significant",2.92408037551518,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
1.78708521525064,9.0158074242728,11.9150963941781,1.00322312108972e-05,0.00353919669761825,4.24410842890329,"PGBM_HUMAN",106,12.6885788074505,3.08250589524759e-06,0.00119102156352566,-0.00243878364561745,"Non-significant",2.92408037551518,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.43739748001099,12.9303994859968,9.80911622174207,3.43003892106398e-05,0.00732403573829293,3.04966626445274,"CO4B_HUMAN",83,12.5051413405133,3.41395646442893e-06,0.00125912921601711,-0.132514953613249,"Non-significant",2.89992969886465,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.725463469823207,10.7700668062482,-12.1751919071191,8.74083541959145e-06,0.00322377902702568,4.3738367527062,"RCN2_HUMAN",17,-12.3895601332086,3.64345602435961e-06,0.00128534792094147,0.125762422879539,"Non-significant",2.89097930058708,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
-1.32412672042848,11.3298992429461,-14.7170390564604,2.58402397555833e-06,0.00211985659480504,5.47728706464007,"NUA4L_HUMAN",5,-12.261572477837,3.91819572690331e-06,0.00131332069709035,0.154167652130157,"Non-significant",2.88162921148064,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.737946112950635,11.4716270991734,10.8081819560296,1.86329808392147e-05,0.00559955579738473,3.65041122210449,"CO5_HUMAN",67,12.1411278307886,4.19831875449214e-06,0.00131332069709035,0.0345960855483991,"Non-significant",2.88162921148064,"C5","Complement C5","CO5_HUMAN"
0.41936310132345,9.38882855006626,11.4710819656454,1.27759961826488e-05,0.0041465773210405,4.01432194235386,"SIN1_HUMAN",21,12.136995530675,4.20832365348153e-06,0.00131332069709035,0.424933910369872,"Non-significant",2.88162921148064,"MAPKAP1","Target of rapamycin complex 2 subunit MAPKAP1","SIN1_HUMAN"
0.467811266581196,13.4053854261126,10.1798448243433,2.71801396119431e-05,0.00684981402080246,3.28040253260959,"ADRO_HUMAN",35,11.7866261301262,5.16355704339209e-06,0.00155174451296605,-0.0245008468628161,"Non-significant",2.80917978162343,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
0.357916196187324,11.9503384998867,9.83949105265146,3.3642894894925e-05,0.00732403573829293,3.06893522116422,"A0AAG2UXZ5_HUMAN",30,11.7175851873463,5.37946141583696e-06,0.00155889106886075,0.0124872525533082,"Non-significant",2.80718423108796,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
0.492960055669149,9.65112549918038,10.4607672864468,2.29007028790973e-05,0.00617645449690487,3.44899707809439,"BCAM_HUMAN",25,11.4234004486223,6.42134246798621e-06,0.00179664733742207,-0.119079271952334,"Non-significant",2.74553716186841,"BCAM","Basal cell adhesion molecule","BCAM_HUMAN"
-1.02855761845906,6.59127398899623,-14.2504292366141,3.18171444116925e-06,0.00211985659480504,5.29488511703823,"PTK7_HUMAN",5,-10.8191876990734,9.36101375939223e-06,0.00245120202555366,-0.127146641413367,"Non-significant",2.61062089316759,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN"
-0.446439663569119,9.89234747205461,-10.1399831331043,2.78584992218981e-05,0.00684981402080246,3.25605060060835,"FMO1_HUMAN",22,-10.8185289492111,9.36495720879509e-06,0.00245120202555366,-0.118371168772386,"Non-significant",2.61062089316759,"FMO1","Flavin-containing monooxygenase 1","FMO1_HUMAN"
0.780437072118136,10.5711773463658,9.91050256362794,3.21611583057764e-05,0.00732403573829293,3.11372591950333,"TRFL_HUMAN",33,10.6991171203558,1.01117995270116e-05,0.00256397316756787,0.0192627906799512,"Non-significant",2.59108652409791,"LTF","Lactotransferrin","TRFL_HUMAN"
0.296561161677012,15.1337716238839,7.47495463991907,0.000182219089812614,0.0211217956391364,1.3440249289077,"CO3_HUMAN",111,10.4478378785811,1.19137346962738e-05,0.00292933464622927,0.199982484181684,"Non-significant",2.53323101182508,"C3","Complement C3","CO3_HUMAN"
0.677247365315752,8.96550273895264,9.95884605807005,3.11950385453962e-05,0.00732403573829293,3.14401427119286,"MASP1_HUMAN",18,10.2868331052298,1.32582436018052e-05,0.00314003913398502,0.0379167397816822,"Non-significant",2.50306493932556,"MASP1","Mannan-binding lectin serine protease 1","MASP1_HUMAN"
-0.267189264297473,12.3352535792759,-7.21153711077319,0.000225927362384633,0.0234625909567653,1.11939360700268,"TENS1_HUMAN",76,-10.2549162315742,1.35446598089075e-05,0.00314003913398502,-0.101993640263858,"Non-significant",2.50306493932556,"TNS1","Tensin-1","TENS1_HUMAN"
-0.964318950970969,8.27214016233172,-11.302432491606,1.403635692311e-05,0.00438042307977363,3.92417633466702,"POMP_HUMAN",7,-9.99830902271412,1.61189334161278e-05,0.00363302849273503,-0.550414005915323,"Up in DM",2.43973119608469,"POMP","Proteasome maturation protein","POMP_HUMAN"
0.710222721099852,9.57826682499477,10.4962582216396,2.24169724671525e-05,0.00617645449690487,3.46992667008264,"B4GA1_HUMAN",11,9.81188146198853,1.83364279095211e-05,0.00402112908264471,0.0694439411163348,"Non-significant",2.39565198534511,"B4GAT1","Beta-1,4-glucuronyltransferase 1","B4GA1_HUMAN"
0.31380414962768,13.6050616673061,7.17891161950434,0.000232126134127395,0.0234625909567653,1.09105018838567,"APOB_HUMAN",239,9.67132578602099,2.0236624811545e-05,0.00432105194002305,0.357916196187325,"Non-significant",2.36441051333935,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.326812664667745,14.2474575042725,7.74276939655518,0.000147355298923087,0.0203483035389612,1.56495456598353,"VIME_HUMAN",46,9.54298749490675,2.21674394141798e-05,0.00461196418991424,0.152275403340584,"Non-significant",2.33611407348988,"VIM","Vimentin","VIME_HUMAN"
0.702055533727011,8.20758696964809,14.28843281166,3.12750117257442e-06,0.00211985659480504,5.31005018948809,"MT21D_HUMAN",6,9.40657894294415,2.44507151017579e-05,0.00495982755839159,-0.0230565071106241,"Non-significant",2.3045334226511,"VCPKMT","Protein N-lysine methyltransferase METTL21D","MT21D_HUMAN"
-0.367706934610982,10.5060326712472,-9.45478916671813,4.31609530943066e-05,0.00875519933518009,2.81990808091154,"T23O_HUMAN",17,-9.26406899459387,2.71235182157225e-05,0.00536781040981397,-0.174681107203176,"Non-significant",2.27020283177827,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-0.374031066894526,10.3671948569162,-8.38500736547949,9.06842051493861e-05,0.0156555668208961,2.06605450493273,"ANGL3_HUMAN",22,-8.94205984917692,3.44654313305071e-05,0.00655625195808876,-0.179582834243766,"Non-significant",2.18334436475605,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
-1.20066487789154,7.00949675696237,-8.7824494697734,6.82030114483146e-05,0.0122977607753694,2.35726193015568,"NRP2_HUMAN",11,-8.93137909352099,3.47447417054248e-05,0.00655625195808876,-0.0464036464690913,"Non-significant",2.18334436475605,"NRP2","Neuropilin-2","NRP2_HUMAN"
0.870407025019341,9.68855503627233,8.23126949290172,0.00010156258419101,0.0161584080024678,1.94963935366549,"PTPRF_HUMAN",57,8.85574641693046,3.67971244794929e-05,0.00665034424681032,0.0141168435414638,"Non-significant",2.17715587340056,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.414948622385683,14.3162518909999,-7.79576763089789,0.000141392470845676,0.0203483035389612,1.60781245591696,"PLOD2_HUMAN",38,-8.85269993227527,3.68826092071068e-05,0.00665034424681032,0.0151437918344914,"Non-significant",2.17715587340056,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.789780457814558,10.7005107062204,-9.04004390430395,5.70370735013722e-05,0.0107627631253519,2.53881446182602,"CNBP_HUMAN",11,-8.82079625551225,3.77913893030616e-05,0.00666607245228351,0.1342244148254,"Non-significant",2.17612997038507,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
-0.347492535909005,17.1682077135359,-7.29996301418616,0.00021004944050299,0.0233471391813872,1.19562984227359,"CNDP2_HUMAN",40,-8.52501818794401,4.75300202127631e-05,0.00820550178736935,-0.221302906672159,"Non-significant",2.0858948555832,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN"
0.450975894928016,13.5312286104475,7.51640811096955,0.000176255789246364,0.0210314628521323,1.37870453481034,"ITIH2_HUMAN",47,8.49307929176815,4.87408911606317e-05,0.00823924147661178,0.0310528278350919,"Non-significant",2.08411276860448,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.441173553466799,10.1975776127407,8.95914027188894,6.03025266447849e-05,0.011120334118086,2.48238393871067,"SIL1_HUMAN",14,8.46691559800469,4.97587020217918e-05,0.00823963486132283,0.0175813833873075,"Non-significant",2.08409203359733,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-0.35206619898479,18.3533491407122,-7.69796783516878,0.00015261946514158,0.0203483035389612,1.52850559337008,"LDHA_HUMAN",24,-8.35703878802301,5.43022191319447e-05,0.00881216412073198,-0.0383891264597551,"Non-significant",2.05491742299829,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-0.230254332224568,12.7971071515764,-6.84803576468473,0.000307189544915048,0.0280060221060753,0.79687624894033,"PURA1_HUMAN",29,-8.26245757180659,5.85891931109873e-05,0.00932142574318727,0.0182120005289743,"Non-significant",2.03051765577449,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
0.430786768595404,12.1311300822667,8.25126934713886,0.000100066632180126,0.0161584080024678,1.96490636640776,"TNR6_HUMAN",16,8.19196597965736,6.20321383388641e-05,0.00967939943233738,0.0615598360697422,"Non-significant",2.01415158807521,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
-0.291674772898372,14.5901366642543,-7.69499795393779,0.000152975907798451,0.0203483035389612,1.52608225703174,"APOL2_HUMAN",21,-8.13659557036981,6.48963470091242e-05,0.00993526338928365,0.108289639155059,"Non-significant",2.00282061501655,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
0.426518042882281,9.38180487496512,8.30870967652012,9.5907730828749e-05,0.0161584080024678,2.00854923817801,"TRI22_HUMAN",15,8.08020648569589,6.79669390885525e-05,0.0102126619215651,-0.163635333379075,"Non-significant",1.990861044674,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
-0.633729457855226,8.52226829528809,-13.2574816700093,5.06553724442493e-06,0.00230388866576992,4.87798785423664,"FETUA_HUMAN",5,-7.93500416109176,7.6653446935508e-05,0.0113084739715402,-0.103710412979108,"Non-significant",1.94659599723676,"AHSG","Alpha-2-HS-glycoprotein","FETUA_HUMAN"
1.74307998021444,15.4883482796805,7.52294312574665,0.000175336061203141,0.0210314628521323,1.3841553245605,"FIBG_HUMAN",29,7.90935869433025,7.83137938937081e-05,0.0113471093509562,0.0223024686177524,"Non-significant",1.94511475986464,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
-0.368930498758957,19.1281171526228,-6.77392641487988,0.000327561822682033,0.0295315181026891,0.729268516505721,"K2C8_HUMAN",55,-7.86809323236443,8.10708955026795e-05,0.011540513089627,-0.0560912291208826,"Non-significant",1.93777488207802,"KRT8","Keratin, type II cytoskeletal 8","K2C8_HUMAN"
-0.390568176905379,14.4152808870588,-8.14440493845536,0.000108362172413922,0.0169086666724338,1.88290001805038,"NDRG1_HUMAN",15,-7.84078432611339,8.29554113501609e-05,0.0116051759947449,0.0937019983927403,"Non-significant",1.93534826899807,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
1.87114755312601,15.1459267480033,7.40831652258587,0.000192291817604585,0.0219754339161071,1.28789825546551,"FIBA_HUMAN",43,7.7973720939809,8.60532941115796e-05,0.0118248418266629,0.00274340311686672,"Non-significant",1.92720465983048,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
-0.266272385915125,11.0192933763776,-6.25086576917427,0.000523720757326622,0.0372760546048089,0.233287446199537,"KANK1_HUMAN",51,-7.77850068591979,8.74402895735487e-05,0.0118248418266629,0.177801767985008,"Non-significant",1.92720465983048,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
0.481211662292475,7.34925597054618,7.54403297656102,0.000172404871864562,0.0210314628521323,1.40171590519156,"BCL9L_HUMAN",16,7.62134272536305,0.000100017349028352,0.013156960146552,-0.0355408986409493,"Non-significant",1.88084444081922,"BCL9L","B-cell CLL/lymphoma 9-like protein","BCL9L_HUMAN"
0.569461345672604,8.99993651253837,11.5337064345715,1.23413371221155e-05,0.0041465773210405,4.0473866423802,"TXN4B_HUMAN",6,7.61537058026657,0.00010053383400126,0.013156960146552,-0.14597495396935,"Non-significant",1.88084444081922,"TXNL4B","Thioredoxin-like protein 4B","TXN4B_HUMAN"
-0.223403215408327,11.8933428355626,-5.7460849296316,0.000847653048849963,0.045548720783898,-0.278457932448788,"DPYD_HUMAN",55,-7.54891341318617,0.000106487721575737,0.013618019460459,-0.00473006566359935,"Non-significant",1.86588604954056,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.191853761672965,11.428439276559,5.70906890367248,0.000879156269027285,0.0457576891128628,-0.317333415607306,"S12A4_HUMAN",38,7.53895508246745,0.000107413513121688,0.013618019460459,0.0111926396688169,"Non-significant",1.86588604954056,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN"
-0.247723499933908,12.8758613041469,-6.02643981842341,0.000646390821442982,0.0401929574445844,0.00993208546558311,"SRBS1_HUMAN",46,-7.5058292885574,0.000110558690362638,0.0138011263631145,-0.0924023787180577,"Non-significant",1.86008546770579,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN"
-0.286749521891277,12.2066347939627,-7.64402531769204,0.000159243456257009,0.0203936107815534,1.48435083527388,"LIMS1_HUMAN",17,-7.45450678050079,0.000115637673028742,0.0142164254387153,0.0224951903025676,"Non-significant",1.8472095883737,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN"
-0.434873819351184,10.6794009889875,-7.48408539207532,0.000180886160903926,0.0211217956391364,1.35167905078394,"TAGL_HUMAN",15,-7.3927251852408,0.000122102082096383,0.0147871088676127,0.0468891461689918,"Non-significant",1.83011672969345,"TAGLN","Transgelin","TAGL_HUMAN"
-0.194338957468673,12.0761942182269,-5.55307296389965,0.00102720482133508,0.0473564768199591,-0.483257208436522,"AMPD2_HUMAN",42,-7.36125325719122,0.000125550171390912,0.0149810895686156,0.0648656686146989,"Non-significant",1.82445659942498,"AMPD2","AMP deaminase 2","AMPD2_HUMAN"
0.204545100529973,12.4249089104789,5.58137885478345,0.00099837825959379,0.047017783340486,-0.452896966806343,"SAFB1_HUMAN",45,7.31862024047529,0.000130396491596331,0.0149967186437753,-0.16159200668335,"Non-significant",1.82400375633078,"SAFB","Scaffold attachment factor B1","SAFB1_HUMAN"
0.21940183639526,17.2292333330427,5.24037449346993,0.00141635560413592,0.0574615468597943,-0.826260280246144,"AHNK_HUMAN",315,7.31257517504881,0.000131100489921112,0.0149967186437753,0.117691596349081,"Non-significant",1.82400375633078,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
0.287012020746861,13.2960634231567,6.69084031899198,0.000352242597296321,0.0306838257727016,0.652703561253706,"SERB1_HUMAN",24,7.29957279995562,0.000132629207992336,0.0149967186437753,-0.118136088053383,"Non-significant",1.82400375633078,"SERBP1","SERPINE1 mRNA-binding protein 1","SERB1_HUMAN"
0.746168295542398,8.37475551877703,7.05104850049098,0.000258350488182435,0.024778462550209,0.978834342734015,"CO8B_HUMAN",16,7.2921835288045,0.000133506878634612,0.0149967186437753,0.308940966924034,"Non-significant",1.82400375633078,"C8B","Complement component C8 beta chain","CO8B_HUMAN"
-0.717370589574205,10.3194024222238,-10.6043583145001,2.10140217158302e-05,0.00608956329293738,3.53317418828187,"DR9C7_HUMAN",4,-7.28037985340199,0.000134922413235839,0.0149967186437753,-0.0127303600311581,"Non-significant",1.82400375633078,"SDR9C7","Short-chain dehydrogenase/reductase family 9C member 7","DR9C7_HUMAN"
0.446773529052711,16.2038493837629,7.08061474251048,0.000252000291621919,0.024778462550209,1.00494426788032,"STOM_HUMAN",17,7.2281399960376,0.00014139246018145,0.0153587295648778,-0.116565465927126,"Non-significant",1.81364470655593,"STOM","Stomatin","STOM_HUMAN"
-0.493097225825023,10.1357904161726,-7.61169324004628,0.000163370064185478,0.0203936107815534,1.45774343886642,"FHL1_HUMAN",12,-7.2236460871586,0.000141965087178437,0.0153587295648778,-0.212146083513898,"Non-significant",1.81364470655593,"FHL1","Four and a half LIM domains protein 1","FHL1_HUMAN"
-0.307417313257854,14.6418690000262,-6.73965706269665,0.000337496346207562,0.0297657103600887,0.697787795579199,"GBP1_HUMAN",22,-7.18204602556381,0.000147391031292135,0.0157359319461103,-0.0462656815846749,"Non-significant",1.80310753129746,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
0.275428374608358,11.3922801698957,6.01194375186894,0.000655366224447595,0.0402851632209681,-0.00472121947982096,"MX1_HUMAN",43,7.15058091642904,0.000151649503197483,0.0157928083575991,0.396365841229757,"Non-significant",1.80154063466811,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.502077182133991,12.04517691476,9.04764824544266,5.67406511228454e-05,0.0107627631253519,2.54409110848431,"ANGL8_HUMAN",8,7.14936726888484,0.00015181649641271,0.0157928083575991,-0.338536143302914,"Non-significant",1.80154063466811,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
0.219662427902234,11.8327777045114,5.68386663583048,0.000901358631722544,0.0462887590999793,-0.343909980669059,"FPRP_HUMAN",40,7.09280290995785,0.000159832893232291,0.0162581827027246,0.0425715446472505,"Non-significant",1.788928000334,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
-0.287110249201463,13.7463694981166,-6.15991613572661,0.000569955949020451,0.038220021242578,0.14355932548972,"PFKAP_HUMAN",34,-7.0825405235163,0.000161337530447049,0.0162581827027246,0.036244471867878,"Non-significant",1.788928000334,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
-0.284582614898689,16.526819229126,-6.27738224484103,0.000511049245862289,0.0366960493887311,0.259248248262557,"ALDOA_HUMAN",29,-7.07602323826551,0.00016230130625101,0.0162581827027246,-0.0468121369679739,"Non-significant",1.788928000334,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
0.240262508392339,10.3290672302246,5.45285826302371,0.00113703976085986,0.0501409816283528,-0.591656398311949,"ASCC3_HUMAN",92,7.04004627011817,0.000167738989062695,0.0164915380864203,-8.40028127342407e-05,"Non-significant",1.7827388379095,"ASCC3","Activating signal cointegrator 1 complex subunit 3","ASCC3_HUMAN"
0.649112145106033,11.9304537091936,7.73205865449538,0.000148594784321453,0.0203483035389612,1.55625903604474,"APOM_HUMAN",8,7.02392906229206,0.000170240922820235,0.0164915380864203,-0.122403462727892,"Non-significant",1.7827388379095,"APOM","Apolipoprotein M","APOM_HUMAN"
0.261987209320077,12.570568220956,7.20799169984135,0.000226591807870021,0.0234625909567653,1.11631918062755,"PCNA_HUMAN",17,6.99851339939184,0.000174271632409141,0.0164915380864203,0.133325020472219,"Non-significant",1.7827388379095,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
-0.258858044942205,16.6379214695522,-6.0492903266679,0.000632522671924783,0.0401929574445844,0.0329741090991114,"ALDOC_HUMAN",31,-6.97429021615059,0.000178212892110352,0.0164915380864203,0.0570526520411185,"Non-significant",1.7827388379095,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
-0.418083508809401,13.4077877317156,-8.40378383624217,8.94488825404838e-05,0.0156555668208961,2.08012552206365,"CRIP2_HUMAN",10,-6.9656115408122,0.000179649163190171,0.0164915380864203,-0.0803194840748827,"Non-significant",1.7827388379095,"CRIP2","Cysteine-rich protein 2","CRIP2_HUMAN"
-0.176234563191766,16.4914741516113,-5.2130139115778,0.00145761418898364,0.0579758898500651,-0.8569461787643,"PGM1_HUMAN",40,-6.96499092246498,0.000179752367305587,0.0164915380864203,-0.0237429936726503,"Non-significant",1.7827388379095,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN"
-0.416540304819764,12.1752418790545,-6.43481716796162,0.000442581662656212,0.0345509738776062,0.411554765850625,"ATTY_HUMAN",28,-6.96225960351389,0.000180207354257633,0.0164915380864203,0.122446139653524,"Non-significant",1.7827388379095,"TAT","Tyrosine aminotransferase","ATTY_HUMAN"
1.4188338915507,8.43353571210589,7.76079248634511,0.00014529602648343,0.0203483035389612,1.57956069563988,"DMBT1_HUMAN",1,6.95287364452173,0.000181780734241691,0.0164915380864203,-0.044371763865108,"Non-significant",1.7827388379095,"DMBT1","Scavenger receptor cysteine-rich domain-containing protein DMBT1","DMBT1_HUMAN"
-0.262163162231456,16.9465574537005,-5.94139804108477,0.000701100196644155,0.0416293154992015,-0.0764303349352424,"G6PI_HUMAN",35,-6.94388074299536,0.000183302660961906,0.0164915380864203,0.0562266508738176,"Non-significant",1.7827388379095,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN"
