"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
3.00409650802612,13.2294652462006,96.9567995891345,4.4640397179345e-13,4.78985073659412e-10,20.4152324558575,"UB2L6_HUMAN",12,80.2974014458478,3.6130005817266e-13,2.66508061092088e-10,0.158022165298474,"Non-significant",9.57428965029645,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","UB2L6_HUMAN"
2.32926678657535,11.6340750455856,68.442738991695,6.35469094852857e-12,3.96630479664314e-09,18.2360510168959,"TAP1_HUMAN",24,75.2637725860933,6.13950316478007e-13,4.15132738991879e-10,0.234421968460101,"Non-significant",9.38181301510897,"TAP1","Antigen peptide transporter 1","TAP1_HUMAN"
2.63586735725405,9.7431641817093,70.8944475167344,4.85938492641448e-12,3.28575410774392e-09,18.4741544693706,"HLAF_HUMAN",14,66.4079692249297,1.71108791176835e-12,1.06798210123757e-09,0.0204722881317139,"Non-significant",8.97143602577085,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN"
2.2245078086853,12.1752836704254,55.657331372653,3.07175719943027e-11,1.38467988423207e-08,16.7711938447612,"SAMH1_HUMAN",38,64.1907176727455,2.25941597890918e-12,1.30949294663351e-09,0.198574304580651,"Non-significant",8.88289683648762,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
2.62722682952882,10.7818491458893,55.9024655169239,2.97063709361286e-11,1.38467988423207e-08,16.8033803240372,"GBP4_HUMAN",27,60.5593456870981,3.63905722844054e-12,1.76628861396344e-09,-0.0531876087188721,"Non-significant",8.75293833065057,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN"
1.94931745529175,12.1797649860382,55.7806095239858,3.0204254598768e-11,1.38467988423207e-08,16.7874033211093,"5NT3A_HUMAN",23,60.5041501099958,3.66631369878357e-12,1.76628861396344e-09,0.500640153884875,"Up in BD",8.75293833065057,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
-0.99159717559812,16.1266984939575,-35.1240490557529,1.01849602294329e-09,1.44983802283541e-07,13.2175263161311,"FAS_HUMAN",149,-60.4353103385079,3.7006293366254e-12,1.76628861396344e-09,0.249760150909418,"Non-significant",8.75293833065057,"FASN","Fatty acid synthase","FAS_HUMAN"
1.91153168678282,12.3107236623764,50.1803045444715,6.76039906196736e-11,2.38495121690448e-08,16.0010811462527,"PML_HUMAN",44,59.5789800351627,4.15903433338799e-12,1.87480025450612e-09,-0.9516463279724,"Up in CM",8.72704499619589,"PML","Protein PML","PML_HUMAN"
1.19661784172055,11.9809948205948,42.6818859565098,2.3164136477666e-10,5.52805304058183e-08,14.7597522256339,"UBA7_HUMAN",43,58.7110890649134,4.68964822986043e-12,2.00272661774145e-09,0.0689059495925903,"Non-significant",8.69837833004216,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
3.57550883293151,11.9162360429764,55.8568562480138,2.98916282121188e-11,1.38467988423207e-08,16.7974056018005,"OAS1_HUMAN",20,58.0555201366609,5.14093309610526e-12,2.08567655708991e-09,-0.0787584781646746,"Non-significant",8.68075304028263,"OAS1","2'-5'-oligoadenylate synthase 1","OAS1_HUMAN"
3.7616581916809,10.5793344974518,54.493979381923,3.60793151620084e-11,1.54077664855019e-08,16.6159123919719,"CMPK2_HUMAN",26,57.512771420661,5.55159372736715e-12,2.14503007161224e-09,-0.565190553665124,"Up in CM",8.66856661497403,"CMPK2","UMP-CMP kinase 2, mitochondrial","CMPK2_HUMAN"
2.21743154525758,11.4948592185974,47.75928427879,9.85007550814336e-11,3.21750490123728e-08,15.6263472438265,"DDX60_HUMAN",75,55.5191196549181,7.40910036430645e-12,2.56911256309499e-09,-0.109879970550551,"Non-significant",8.59021686713884,"DDX60","Probable ATP-dependent RNA helicase DDX60","DDX60_HUMAN"
1.44192981719972,12.2151176929474,47.7190645966856,9.91343634840177e-11,3.21750490123728e-08,15.6199260365625,"RO52_HUMAN",27,55.4609949677213,7.47285989937929e-12,2.56911256309499e-09,-0.145314693450928,"Non-significant",8.59021686713884,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
-1.44420552253722,16.2763890028,-46.2751400242515,1.25248625957881e-10,3.90872058085481e-08,15.3849372157933,"ALDOC_HUMAN",31,-55.3475786475942,7.59905120954889e-12,2.56911256309499e-09,-0.232744216918924,"Non-significant",8.59021686713884,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
2.69469141960145,10.3413497209549,66.7038833574927,7.73181072503054e-12,4.48113658734984e-09,18.0597262941367,"SYUG_HUMAN",9,52.9625248696457,1.08950717265064e-11,3.53610447955492e-09,-0.849574804306035,"Up in CM",8.45147491158209,"SNCG","Gamma-synuclein","SYUG_HUMAN"
1.62359380722048,9.51645922660829,44.9893772223751,1.55197408905773e-10,4.20845456746547e-08,15.1681035128661,"PHAR4_HUMAN",29,51.08167068081,1.46436201851998e-11,4.56993593010428e-09,-0.159388184547425,"Non-significant",8.34008988863851,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
2.79315996170044,11.3401079177857,53.9602267936709,3.88878629338082e-11,1.5776805992246e-08,16.5432373082512,"NAT8_HUMAN",11,49.7389873568552,1.82067331084511e-11,5.47146046081380e-09,1.16936826705932,"Up in BD",8.261896734834,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
1.61420822143552,12.366108417511,44.1116815647185,1.80291603896102e-10,4.71898733552572e-08,15.0157764056401,"NUB1_HUMAN",27,49.2892463600115,1.96101900309548e-11,5.68275292539884e-09,0.15431547164917,"Non-significant",8.24544122579031,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
1.78813242912295,11.8366311788559,45.1806153599609,1.50269008110328e-10,4.20845456746547e-08,15.2008224450983,"E2AK2_HUMAN",23,48.5001963855138,2.23756553482287e-11,6.26055405156993e-09,-0.124537229537975,"Non-significant",8.20338723054487,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
-1.21741628646851,14.8330640792847,-37.5808212461114,6.09511184977801e-10,1.03032786560623e-07,13.7574083940313,"ACOHC_HUMAN",48,-48.2354290513813,2.33996102985947e-11,6.3288145987599e-09,1.94931745529175,"Up in BD",8.19867762670101,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
1.060174703598,11.0217496156693,33.2698549650676,1.5371306116115e-09,1.74777945191094e-07,12.7812856125693,"PAR14_HUMAN",91,46.8643068293908,2.96189829371317e-11,7.7525299210286e-09,-0.24376916885376,"Non-significant",8.11055654892004,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
-1.30047392845152,14.078555226326,-40.6645210357981,3.34736813056901e-10,7.34068784092891e-08,14.3808289625744,"AL8A1_HUMAN",26,-46.1468471681742,3.35988393021909e-11,8.51940569056178e-09,-0.104465246200574,"Non-significant",8.06959070034034,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
1.68879532814028,11.7170501947403,42.7779918379113,2.27712860159737e-10,5.52805304058183e-08,14.7772771755155,"5NTD_HUMAN",22,45.5389117632139,3.74442952537772e-11,8.63060349473636e-09,1.68879532814027,"Up in BD",8.06395883519207,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-1.27852344512942,10.979544878006,-35.3859974469355,9.62635108562361e-10,1.39478951265625e-07,13.2770823864885,"CGNL1_HUMAN",84,-45.4798319537687,3.78435918064342e-11,8.63060349473636e-09,-0.313843965530401,"Non-significant",8.06395883519207,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
1.87136411666873,15.3519809246063,41.432268135969,2.90366537201936e-10,6.54453911904586e-08,14.5275736209024,"FIBG_HUMAN",29,45.4279863617787,3.81979322803732e-11,8.63060349473636e-09,-0.0400304794311737,"Non-significant",8.06395883519207,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
1.9587395191193,16.6338423490524,44.9740690594348,1.55599749844669e-10,4.20845456746547e-08,15.1654772401487,"HLAA_HUMAN",17,45.4143055092021,3.82920539574204e-11,8.63060349473636e-09,0.0764907598495475,"Non-significant",8.06395883519207,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
-1.25644040107725,10.5026026964187,-34.2365207477036,1.23687551147721e-09,1.5392346542225e-07,13.0119913736952,"SYNE2_HUMAN",160,-45.0766580930617,4.06994881115732e-11,8.69709190802145e-09,0.451323509216305,"Non-significant",8.06062594041911,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-1.43456673622132,11.1088253259659,-40.116070692219,3.71135594604909e-10,7.72152362724162e-08,14.2740145842651,"ACO12_HUMAN",27,-44.9971128477883,4.12910577477121e-11,8.69709190802145e-09,-0.865686178207401,"Up in CM",8.06062594041911,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-1.09644508361818,16.8906836509705,-33.2307663959653,1.55090116511693e-09,1.74777945191094e-07,12.7718012544787,"AL1L1_HUMAN",79,-44.9293474460346,4.18026354957896e-11,8.69709190802145e-09,0.237873554229724,"Non-significant",8.06062594041911,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
1.58699369430543,10.7487215995789,38.7498427089375,4.82950100406574e-10,9.21865443675593e-08,14.0004307448032,"TRFM_HUMAN",39,44.5565449031092,4.47473202493895e-11,8.98711249248517e-09,0.151251554489125,"Non-significant",8.04637982217274,"MELTF","Melanotransferrin","TRFM_HUMAN"
1.74817585945127,12.7660952806473,41.6019042156916,2.81484427540144e-10,6.52561327160208e-08,14.5595697922861,"ANXA1_HUMAN",23,44.4762192096583,4.5411832905089e-11,8.98711249248517e-09,-0.358945369720475,"Non-significant",8.04637982217274,"ANXA1","Annexin A1","ANXA1_HUMAN"
-3.90646064281464,9.88489419221878,-53.3229783850927,4.25701228120398e-11,1.644828459509e-08,16.4552591842436,"NUA4L_HUMAN",5,-44.1517334133131,4.82112135185818e-11,9.31394729737555e-09,-0.480761289596526,"Non-significant",8.03086622383551,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
2.06835913658145,14.8700305223465,38.3948322053243,5.17934939284353e-10,9.21865443675593e-08,13.9275242279407,"FINC_HUMAN",120,43.6677509346377,5.275346242487e-11,9.95445567710222e-09,-0.00737762451175072,"Non-significant",8.00198248278815,"FN1","Fibronectin","FINC_HUMAN"
2.15667343139651,15.0173878669739,39.2907393605289,4.34662213924958e-10,8.81712300946777e-08,14.1100521177904,"FIBA_HUMAN",43,43.2331086833531,5.72447616372087e-11,1.05564544528253e-08,-0.875484943389898,"Up in CM",7.97648192177655,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
1.3228425979614,14.6670210361481,35.7054084577949,8.99149031281339e-10,1.39478951265625e-07,13.3490384819924,"VIME_HUMAN",46,42.9937726384878,5.99000083099786e-11,1.0800637053937e-08,-0.87214350700375,"Up in CM",7.96655062776768,"VIM","Vimentin","VIME_HUMAN"
2.20674180984496,9.06443858146667,38.8322419900154,4.75217052213118e-10,9.21865443675593e-08,14.0172432658506,"SAMD9_HUMAN",42,42.5048821426235,6.57642743580733e-11,1.16002461335088e-08,0.40375232696535,"Non-significant",7.93553279583423,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
-1.17526841163633,13.3263043165207,-38.2108551678746,5.37186413388891e-10,9.27389480476056e-08,13.889437973767,"BUP1_HUMAN",23,-42.0330713566486,7.20405929161191e-11,1.2436965338753e-08,-0.39961314201355,"Non-significant",7.90528557602876,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
1.73805284500122,9.32287836074829,45.8447176119266,1.34478752149563e-10,4.04133553682057e-08,15.3131657961744,"TMM62_HUMAN",13,41.890179977052,7.40719097417443e-11,1.25212390759274e-08,-0.300035715103174,"Non-significant",7.90235269211511,"TMEM62","Transmembrane protein 62","TMM62_HUMAN"
2.1391289234161,13.6573489904404,40.3021696319806,3.58305543528582e-10,7.6507662636603e-08,14.3104473073137,"FGL1_HUMAN",17,41.038412191234,8.75987677318858e-11,1.45056408444188e-08,0.203787803649908,"Non-significant",7.83846307975019,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
1.40810346603397,10.8217372894287,34.9614248889033,1.05501629026316e-09,1.47593141020608e-07,13.1803020219622,"PAR10_HUMAN",43,40.7540389527189,9.27154555467975e-11,1.50458641261343e-08,0.091523170471195,"Non-significant",7.82258286445865,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
1.4778687953949,12.4976571798325,35.4303063982917,9.53532783652081e-10,1.39478951265625e-07,13.2871075817151,"AMPE_HUMAN",38,40.4696526293854,9.81699393545387e-11,1.56186448612299e-08,-0.0871105194092241,"Non-significant",7.80635665002472,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
4.34846806526182,11.4110344648361,38.5094214140646,5.06338808073521e-10,9.21865443675593e-08,13.9511407990357,"ISG20_HUMAN",11,38.8485480416382,1.37051992385316e-10,2.13853820425856e-08,-0.0103766918182373,"Non-significant",7.66988298681448,"ISG20","Interferon-stimulated gene 20 kDa protein","ISG20_HUMAN"
3.78793168067933,14.5953496694565,36.5369456626036,7.5493187748157e-10,1.22510345077709e-07,13.5330235627751,"OAS3_HUMAN",45,38.5015274922418,1.47462711182059e-10,2.25757063873817e-08,0.595458030700627,"Up in BD",7.646358651852,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
2.29223799705503,10.2379797697067,34.3621266954319,1.2029724400941e-09,1.5251434967068e-07,13.0414375058554,"HELZ2_HUMAN",117,37.7532078880566,1.73071724231391e-10,2.60056290817315e-08,0.505334854125973,"Up in BD",7.58493263608564,"HELZ2","3'-5' exoribonuclease HELZ2","HELZ2_HUMAN"
2.0269958972931,14.7163766622543,34.5912366456309,1.14380208029836e-09,1.51552081898297e-07,13.0948412862892,"FIBB_HUMAN",38,37.5727786752821,1.79969180918525e-10,2.65503624358711e-08,-0.17994952201845,"Non-significant",7.57592954603922,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
1.04055309295655,15.0317940711975,34.8222143857193,1.08745733389278e-09,1.4955303063061e-07,13.1482831467348,"APOL2_HUMAN",21,37.228407024283,1.94006557064289e-10,2.81101643574936e-08,0.200267553329471,"Non-significant",7.55113661510605,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
4.96076297760011,12.3288555145264,35.4217600283664,9.55280853259778e-10,1.39478951265625e-07,13.2851750019882,"OAS2_HUMAN",31,36.9417083887171,2.06633403082318e-10,2.90188016857183e-08,0.0238218307494904,"Non-significant",7.53732052546221,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
0.614920377731304,13.2967926263809,22.409088580421,3.0522854236744e-08,1.43157479350833e-06,9.54569545494449,"CO4B_HUMAN",83,36.9242749364029,2.07430428613713e-10,2.90188016857183e-08,0.0532593727111728,"Non-significant",7.53732052546221,"C4B_2","Complement C4-B","CO4B_HUMAN"
1.65377283096312,10.2069594860077,33.929353577473,1.32443031931134e-09,1.60394441953615e-07,12.939472978342,"ECE1_HUMAN",28,36.7695950404941,2.14655077712909e-10,2.95205305180092e-08,-0.496684551238999,"Non-significant",7.52987584200572,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
-1.25271916389462,11.4921094179153,-30.887676889122,2.70011745687926e-09,2.52239820379211e-07,12.1797491388111,"DPYD_HUMAN",55,-36.6898398909893,2.18490154704671e-10,2.95471519212284e-08,-0.423570156097425,"Non-significant",7.52948437483369,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.942331790924074,11.9148750305176,28.5856226704369,4.85491668003739e-09,4.03040554615214e-07,11.548525266302,"ITA6_HUMAN",48,36.3585777572268,2.35262709844481e-10,3.12937971750511e-08,-0.129574775695801,"Non-significant",7.50454173656242,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-1.00136256217957,13.6023508310318,-31.6767347105319,2.23016166707605e-09,2.26194147083189e-07,12.3844594327119,"HDAC6_HUMAN",26,-36.0314770912146,2.53253837869564e-10,3.31435748463491e-08,-0.0602264404297248,"Non-significant",7.47960065064474,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN"
2.0776038169861,13.2173979282379,34.5511286143782,1.15391857334463e-09,1.51552081898297e-07,13.0855208890302,"LG3BP_HUMAN",20,35.9246667554238,2.59458801599653e-10,3.32118554839408e-08,0.0819089412688996,"Non-significant",7.47870686050742,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN"
2.21868252754211,9.3632253408432,34.1816382372748,1.25202720210359e-09,1.5392346542225e-07,12.9990874147384,"ITA3_HUMAN",23,35.8823874999628,2.61961886982033e-10,3.32118554839408e-08,-0.28391790390015,"Non-significant",7.47870686050742,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
1.45070171356203,12.6076753139496,33.7596732892443,1.37578756162478e-09,1.63660822031447e-07,12.8991006640085,"SP100_HUMAN",21,35.5102333750229,2.85201598968083e-10,3.56019349850311e-08,-0.300695657730103,"Non-significant",7.44852639723824,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
-1.00008749961855,15.1418968439102,-31.968828444918,2.08022701599945e-09,2.16396948818199e-07,12.4588322598243,"PBLD_HUMAN",23,-35.0927701165292,3.14063727246701e-10,3.86108042860566e-08,0.1361026763916,"Non-significant",7.41329115166893,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN"
2.8719937801361,11.3647593259811,38.678247288361,4.8978485787014e-10,9.21865443675593e-08,13.9857893145451,"PLS1_HUMAN",7,34.6286729945149,3.50059526072547e-10,4.23937760380992e-08,-0.0862216949463246,"Non-significant",7.37269789884877,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-1.4851837158203,11.7199192047119,-32.7315171572965,1.73962323515123e-09,1.86910030639663e-07,12.6495716486124,"HRG_HUMAN",21,-34.3756909744188,3.71614743399294e-10,4.43423827638511e-08,-0.356178760528548,"Non-significant",7.35318097352671,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
2.19099640846252,9.76948964595794,32.855401564206,1.69048142679763e-09,1.85359004013999e-07,12.6800924685715,"MLKL_HUMAN",19,34.0067673616242,4.05767622349998e-10,4.77159201122881e-08,-0.230138301849376,"Non-significant",7.32133669719928,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
-1.0377781391144,15.7479809522629,-28.5050749524439,4.95973673949148e-09,4.03040554615214e-07,11.525459702427,"TKFC_HUMAN",40,-33.9437793806679,4.11943492752579e-10,4.77501357170632e-08,0.215147018432617,"Non-significant",7.3210253897119,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
5.33449804782867,9.12380760908127,32.2138590759534,1.96320026782755e-09,2.0687541523575e-07,12.520650759985,"OASL_HUMAN",28,33.511828402383,4.57248379307889e-10,5.22551176014677e-08,-0.0269207954406987,"Non-significant",7.28187117053285,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
2.10143208503723,9.90398323535919,33.153185685949,1.57864714909535e-09,1.75467711887119e-07,12.7529407399466,"TREX1_HUMAN",15,33.4243895389405,4.67084250144431e-10,5.26378000787765e-08,0.367982029914858,"Non-significant",7.27870226972869,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
-0.935548543930047,11.53069460392,-30.1205015536617,3.26705055931412e-09,2.85041378906181e-07,11.9751951670185,"DDC_HUMAN",22,-32.6210016498063,5.69448605169976e-10,6.3294602497934e-08,-0.0820612907410005,"Non-significant",7.19863332324186,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.934577226638799,10.9647911787033,25.9481599538758,1.00964646584263e-08,6.29472698392233e-07,10.7548906644689,"CEIP2_HUMAN",61,32.5370988799246,5.81517140460561e-10,6.37625686175269e-08,-0.120954036712645,"Non-significant",7.19543419609832,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
-1.36601352691652,11.5063381195068,-31.4004846974764,2.38328796081502e-09,2.35829250171379e-07,12.3134284043156,"KNG1_HUMAN",19,-32.4419694714129,5.95548675858559e-10,6.44304260788847e-08,2.14141190052032,"Up in BD",7.19090899665153,"KNG1","Kininogen-1","KNG1_HUMAN"
-1.06906437873842,10.8820160627365,-27.0547422389005,7.36302724389348e-09,4.97863358807931e-07,11.0978312906053,"ACD10_HUMAN",51,-32.2071851750921,6.31832535260723e-10,6.67120540423761e-08,0.350309610366821,"Non-significant",7.17579568735617,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
0.808485507965122,10.5126891136169,28.4674996439066,5.00950795092553e-09,4.03040554615214e-07,11.5146758286516,"CACO2_HUMAN",24,32.1993707268066,6.33082100229598e-10,6.67120540423761e-08,-1.4082715511322,"Up in CM",7.17579568735617,"CALCOCO2","Calcium-binding and coiled-coil domain-containing protein 2","CACO2_HUMAN"
-1.6022298336029,12.7161453962326,-30.8809659711481,2.70456795328955e-09,2.52239820379211e-07,12.1779837689367,"ZA2G_HUMAN",19,-31.9351249360487,6.77012167073895e-10,7.04266246620203e-08,0.354128599166871,"Non-significant",7.15226312554756,"AZGP1","Zinc-alpha-2-glycoprotein","ZA2G_HUMAN"
2.79938554763792,9.87340116500854,31.0346196597039,2.60471353070975e-09,2.48642889272693e-07,12.2182996858538,"IRF9_HUMAN",16,31.8549072841729,6.91016656716313e-10,7.06541769346178e-08,-1.25679254531862,"Up in CM",7.15086215842924,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
0.977350711822517,10.5031521320343,27.3221034779028,6.83524854123625e-09,4.80167302880161e-07,11.1784666656031,"ADA10_HUMAN",33,31.7917956938199,7.02263173036799e-10,7.06541769346178e-08,-0.848789215087892,"Up in CM",7.15086215842924,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
1.42928814888003,11.0521684885025,27.478728956544,6.54598429262656e-09,4.74233183485463e-07,11.2253167772208,"RN213_HUMAN",232,31.7597197806028,7.08057659531921e-10,7.06541769346178e-08,-0.0436952114105491,"Non-significant",7.15086215842924,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
2.99198818206788,13.0542163848877,52.8127475625442,4.58039106820313e-11,1.68933150579092e-08,16.3838478125354,"HLAB_HUMAN",2,31.7091703270359,7.17298491348261e-10,7.06541769346178e-08,-0.1658229827881,"Non-significant",7.15086215842924,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
2.41067123413085,12.1973071098328,30.3683773875359,3.07034154656024e-09,2.73766497898789e-07,12.0418981634897,"TAP2_HUMAN",22,31.6797547819889,7.22738068224461e-10,7.06541769346178e-08,0.114779233932525,"Non-significant",7.15086215842924,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
1.70703482627869,10.5707439184189,32.704144422794,1.75069784676046e-09,1.86910030639663e-07,12.6428108160227,"MTAP2_HUMAN",13,31.5916491665582,7.39309407245868e-10,7.1413768218964e-08,-0.642203092575059,"Up in CM",7.14621805033756,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-1.13371229171752,18.6085484027863,-27.6511931932033,6.24335118491297e-09,4.6202510493933e-07,11.2765777581752,"ALDOB_HUMAN",33,-31.2186315802071,8.14349357187657e-10,7.77368315790664e-08,-0.456464648246765,"Non-significant",7.10937316444787,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
-0.770430088043202,14.7813799381256,-24.7068527827624,1.46206271064e-08,8.12546358502257e-07,10.3514244246166,"PH4H_HUMAN",38,-30.9646697218803,8.7031967919437e-10,8.21136497323618e-08,1.05873131752018,"Up in BD",7.08558464421172,"PAH","Phenylalanine-4-hydroxylase","PH4H_HUMAN"
1.18557453155517,12.1626241207123,29.3946292367034,3.93013520028487e-09,3.39245925692675e-07,11.7764021865072,"CASP1_HUMAN",20,30.6835708563566,9.37356171086954e-10,8.7097549029655e-08,0.0251638889312513,"Non-significant",7.05999406609306,"CASP1","Caspase-1","CASP1_HUMAN"
