"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_B2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.234060764312769,16.4874536991119,-7.44169534203215,9.2340319874505e-05,0.00571946072871552,1.83172097400763,"FAS_HUMAN",149,-10.6876953104905,4.26783191387178e-06,0.000639828602155112,0.0425932407379008,"Non-significant",3.19393634962158,"FASN","Fatty acid synthase","FAS_HUMAN"
0.391532421112071,12.1199867725372,10.8436574003075,6.51433424753898e-06,0.00122806725736918,4.57109727972484,"TNR6_HUMAN",16,10.665406470499,4.33701911739354e-06,0.000639828602155112,-0.125782489776624,"Non-significant",3.19393634962158,"FAS","Tumor necrosis factor receptor superfamily member 6","TNR6_HUMAN"
-0.348228931427,14.2534794807434,-10.0247737004404,1.14623691581326e-05,0.00159258992156885,3.99857311965021,"GLNA_HUMAN",20,-10.503532380627,4.87866998835382e-06,0.000706884433669694,-0.174482822418218,"Non-significant",3.15065158184951,"GLUL","Glutamine synthetase","GLNA_HUMAN"
2.2079246044159,14.8438848257065,10.0104523392618,1.1580330955455e-05,0.00159258992156885,3.98813143519276,"FIBA_HUMAN",43,10.4006652735766,5.26187483453162e-06,0.000736676311003009,0.0795042514801008,"Non-significant",3.13272329534952,"FGA","Fibrinogen alpha chain","FIBA_HUMAN"
0.58160138130188,9.27379763126373,10.3632718812046,9.03156854376818e-06,0.00133240267571155,4.24097995009537,"TRI22_HUMAN",15,10.3996386000297,5.26586468303852e-06,0.000736676311003009,0.136994600296026,"Non-significant",3.13272329534952,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
0.497934103012074,11.5389226675034,9.25154976002806,2.03064341959981e-05,0.00216591753296159,3.41202029968778,"CO5_HUMAN",67,10.3335428427906,5.52995852421379e-06,0.000752316497695671,-0.0532534122467005,"Non-significant",3.12359941434772,"C5","Complement C5","CO5_HUMAN"
0.363766670227076,11.7450354099274,8.97719545680359,2.512178982446e-05,0.00248583173945938,3.19214289275966,"FPRP_HUMAN",40,10.3254975026252,5.56309956393151e-06,0.000752316497695671,-0.0477099418640243,"Non-significant",3.12359941434772,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN"
0.565870046615597,11.3395751714707,12.1041066908728,2.92890753450092e-06,0.000792171857831349,5.36690387404086,"TSN6_HUMAN",9,10.2737261562406,5.78172636855233e-06,0.000756522624953512,-0.150262117385864,"Non-significant",3.12117807921312,"TSPAN6","Tetraspanin-6","TSN6_HUMAN"
-0.312098026275621,13.3651790618897,-9.049353226095,2.37418254718829e-05,0.00237828607257849,3.25059926878522,"ANT3_HUMAN",28,-10.2663334313065,5.81371885366099e-06,0.000756522624953512,-0.0683846473694256,"Non-significant",3.12117807921312,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
-0.409983873367345,12.1272963285446,-9.66957162689197,1.48330372168327e-05,0.00182566176145137,3.7349896033121,"PALMD_HUMAN",22,-10.2525460976318,5.87391241953059e-06,0.000756522624953512,0.0393500328064,"Non-significant",3.12117807921312,"PALMD","Palmdelphin","PALMD_HUMAN"
-0.335767745971676,11.4440448284149,-8.35057499023362,4.17243106435973e-05,0.00339895957204589,2.66481387552018,"CGNL1_HUMAN",84,-10.1098058938474,6.53959501020738e-06,0.000829098029887854,-0.0266909599304004,"Non-significant",3.08139411682927,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
1.94281601905825,15.2639745473861,9.68756097733367,1.46377688230904e-05,0.00182566176145137,3.74857336770385,"FIBG_HUMAN",29,10.0577517716172,6.80292234403871e-06,0.00084921402922354,0.0188252925872803,"Non-significant",3.07098283979568,"FGG","Fibrinogen gamma chain","FIBG_HUMAN"
-0.242413997650154,11.3145439624786,-7.68061931450547,7.43976052320062e-05,0.00507279133489494,2.05908265581973,"ACD10_HUMAN",51,-9.98051059958618,7.21568986486152e-06,0.000887092538840703,-0.00316381454464931,"Non-significant",3.05203107350356,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
0.450000762939453,9.6131317615509,9.40799070020409,1.80292385546458e-05,0.00195874484322315,3.53455543477712,"DREB_HUMAN",21,9.86576951544843,7.88129370800192e-06,0.000940909317039616,0.0259461402892995,"Non-significant",3.02645223099046,"DBN1","Drebrin","DREB_HUMAN"
-0.260175704956051,16.5460329055786,-8.00111631621613,5.61406673568794e-05,0.00410383220661008,2.35453790629394,"PGM1_HUMAN",40,-9.8624569396281,7.90149905024835e-06,0.000940909317039616,-0.0706820487976252,"Non-significant",3.02645223099046,"PGM1","Phosphoglucomutase-1","PGM1_HUMAN"
0.39145445823665,12.9221283197403,8.48674455630674,3.72704126396759e-05,0.00313139863286454,2.78249761523908,"CO4B_HUMAN",83,9.84622825215498,8.00132399257253e-06,0.000940909317039616,-0.137620449066151,"Non-significant",3.02645223099046,"C4B_2","Complement C4-B","CO4B_HUMAN"
2.2967791557312,7.99364447593689,9.62054232569909,1.53802297192533e-05,0.00186261468570182,3.69783799987123,"MIME_HUMAN",7,9.81056586841108,8.22565661764117e-06,0.000953471111364864,0.0899794101715088,"Non-significant",3.0206924608402,"OGN","Mimecan","MIME_HUMAN"
0.235321044921871,11.871689081192,7.49071228366318,8.82976494990611e-05,0.00559707577373275,1.87887379419043,"HS74L_HUMAN",49,9.70073686783028,8.96170381784042e-06,0.00102415865884447,-0.117005348205574,"Non-significant",2.98963275886492,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
0.5574791431427,11.2308911085129,9.2209729007046,2.07882148697266e-05,0.00216591753296159,3.3878322333109,"IGSF8_HUMAN",21,9.623611801456,9.52234386621189e-06,0.00107311525181171,0.164983391761783,"Non-significant",2.96935363261194,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.228902578353894,12.4040693044662,-7.4557370696713,9.11615214800053e-05,0.00568988142529818,1.84525580151105,"CLMN_HUMAN",42,-9.52187472013978,1.03224830077169e-05,0.00114735105650158,0.0426294803619243,"Non-significant",2.94030368011564,"CLMN","Calmin","CLMN_HUMAN"
0.494297981262225,12.0651206970215,8.92103633838867,2.62580561901732e-05,0.0025592047012036,3.14633264529139,"MA1A1_HUMAN",24,9.43731842191024,1.10446123936359e-05,0.00121102682381029,-0.100993871688843,"Non-significant",2.91684623728323,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
0.581790924072269,10.3269836902618,8.57590665713123,3.46429778241144e-05,0.00305117868349941,2.8586063801678,"TENA_HUMAN",56,9.27123653098853,1.26324048181444e-05,0.00135327896233618,-0.096200704574585,"Non-significant",2.86861266954029,"TNC","Tenascin","TENA_HUMAN"
1.44567775726317,11.9776103496551,10.6207847933248,7.56820332491851e-06,0.00122806725736918,4.41991114336128,"Q6VBP1_HBV",1,9.26451949837839,1.27017598452426e-05,0.00135327896233618,0.157723665237429,"Non-significant",2.86861266954029,"S","Large envelope protein","Q6VBP1_HBV"
0.792682886123687,10.5093089342117,8.77876228517549,2.94032040219107e-05,0.00271649284368415,3.0290265552022,"TRFL_HUMAN",33,9.23721854331579,1.29880382874079e-05,0.00135327896233618,0.418489575386047,"Non-significant",2.86861266954029,"LTF","Lactotransferrin","TRFL_HUMAN"
0.439740896225,13.568561911583,9.47455767524826,1.71482687964286e-05,0.00195874484322315,3.58608465975798,"IL18_HUMAN",14,9.23039497978443,1.30607058606761e-05,0.00135327896233618,-0.074585318565366,"Non-significant",2.86861266954029,"IL18","Interleukin-18","IL18_HUMAN"
0.804989218711849,8.12584429979325,10.4622221753584,8.43463896046924e-06,0.00131612808702399,4.31028339544176,"GTR1_HUMAN",6,9.21926606491297,1.31801949418126e-05,0.00135327896233618,-0.207712888717625,"Non-significant",2.86861266954029,"SLC2A1","Solute carrier family 2, facilitated glucose transporter member 1","GTR1_HUMAN"
-0.384707450866699,15.8412036895752,-9.41412864211745,1.79459190134374e-05,0.00195874484322315,3.53932192099215,"BAAT_HUMAN",15,-9.20262895037912,1.33610971756241e-05,0.00135327896233618,-0.183577060699465,"Non-significant",2.86861266954029,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
0.268313407897926,10.5259823799133,8.04369503111485,5.41166393636344e-05,0.00399184010724118,2.39299304594918,"BI2L1_HUMAN",28,9.18917201146938,1.3509439974024e-05,0.00135327896233618,-0.022626399993948,"Non-significant",2.86861266954029,"BAIAP2L1","BAR/IMD domain-containing adapter protein 2-like 1","BI2L1_HUMAN"
2.037211894989,14.5370638370514,8.82053377169832,2.84380945489837e-05,0.00268310115314481,3.06365484082511,"FIBB_HUMAN",38,9.15900916517893,1.38486366130932e-05,0.0013703394814468,0.0131189823150493,"Non-significant",2.86317182944569,"FGB","Fibrinogen beta chain","FIBB_HUMAN"
0.382328748702948,10.6385492086411,8.69182932915682,3.15315762687935e-05,0.00284274677605545,2.95645447959983,"ANXA3_HUMAN",21,9.13615481629646,1.41119508200315e-05,0.00137675703633865,-0.0215630531311497,"Non-significant",2.861142695246,"ANXA3","Annexin A3","ANXA3_HUMAN"
2.1126182079315,14.8533726930618,8.77628450181774,2.94615935721229e-05,0.00271649284368415,3.02696755972341,"FINC_HUMAN",120,9.12411966713895,1.42528458284997e-05,0.00137675703633865,-0.423037052154536,"Non-significant",2.861142695246,"FN1","Fibronectin","FINC_HUMAN"
-0.525156497955324,8.94530200958252,-8.55248735046553,3.53124411095095e-05,0.00305117868349941,2.83868763738448,"MDR3_HUMAN",28,-9.09864858300419,1.45562196049693e-05,0.00137847652240956,-0.1213014125824,"Non-significant",2.86060062620297,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.287655830383326,11.5236976146698,-7.81110566340135,6.62656123078046e-05,0.00459554853218399,2.18066674942686,"BAIP2_HUMAN",36,-9.09415975954078,1.46104240728645e-05,0.00137847652240956,0.120860815048252,"Non-significant",2.86060062620297,"BAIAP2","BAR/IMD domain-containing adapter protein 2","BAIP2_HUMAN"
0.443987131118774,9.98479640483856,9.44031940923394,1.75952092903219e-05,0.00195874484322315,3.55962605016362,"MTAP2_HUMAN",13,9.03945200187788,1.52893870700215e-05,0.00142595501938109,0.0375976562500249,"Non-significant",2.8458941737427,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.345774888992327,12.2964650392533,-8.55126959708054,3.53476455815805e-05,0.00305117868349941,2.83765050787326,"HRG_HUMAN",21,-9.01361971087452,1.56221130054863e-05,0.00144042982871041,-0.0566992759704625,"Non-significant",2.84150789375021,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
-0.477545022964424,10.7781993150711,-10.7413977771681,6.97590954834722e-06,0.00122806725736918,4.50214507314762,"TTC36_HUMAN",9,-8.96291503260373,1.6298852456312e-05,0.00147846310421209,0.0548672676086515,"Non-significant",2.83018950903914,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
-0.236214876174978,12.8120468854904,-7.14312434635711,0.000121905919245148,0.0067288750255451,1.53868392798424,"XDH_HUMAN",47,-8.95560881875258,1.6399023832769e-05,0.00147846310421209,0.0651829242706263,"Non-significant",2.83018950903914,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
