"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_HDV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.782550573348994,9.5440057516098,16.5370391813575,3.0665082319535e-07,0.000342522700059254,7.38839088828956,"DREB_HUMAN",21,17.3143982118006,9.55371053265032e-08,6.8421694935693e-05,0.136200428009024,"Non-significant",4.16480617171627,"DBN1","Drebrin","DREB_HUMAN"
1.29998612403872,10.3240846395493,16.3270559746642,3.37170124335429e-07,0.000342522700059254,7.30778543798465,"K1C19_HUMAN",26,17.1938817702328,1.01028711606782e-07,6.8421694935693e-05,0.0753386020660507,"Non-significant",4.16480617171627,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.536664247512872,12.0713297128677,13.1370884897675,1.67576016016936e-06,0.00071678435903665,5.87742559970209,"HKDC1_HUMAN",55,16.1160624579977,1.69435539328194e-07,0.000103745959320121,0.0365216732025146,"Non-significant",3.98402880911368,"HKDC1","Hexokinase HKDC1","HKDC1_HUMAN"
0.646567821502698,14.2181694507599,14.047694618224,1.02457478052308e-06,0.000563597483723698,6.32913480235511,"PLOD2_HUMAN",38,16.008595579834,1.78718276175919e-07,0.000103745959320121,-0.00895190238952459,"Non-significant",3.98402880911368,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
0.464303255081173,12.8057509660721,14.8885909656842,6.67445860337475e-07,0.000493121136996606,6.71371823504977,"SQSTM_HUMAN",20,15.4740008533841,2.34221057401087e-07,0.000126900968899909,0.000575780868524944,"Non-significant",3.89653506201658,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
0.915178775787354,8.68293309211731,13.9215353245721,1.09487244240018e-06,0.000563597483723698,6.26882684742757,"BICC1_HUMAN",25,14.7194204827869,3.4839983861286e-07,0.000164127954547271,0.043721199035625,"Non-significant",3.78481744288554,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.361538410186775,11.4380373954773,-10.3847029836544,9.2102030464356e-06,0.00162720261213874,4.2409830276018,"CGNL1_HUMAN",84,-14.6668768828406,3.58420218491632e-07,0.000164127954547271,0.126121520996092,"Non-significant",3.78481744288554,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
0.816758394241315,10.3366111516952,13.8706233290389,1.12476789903868e-06,0.000563597483723698,6.24428850649392,"CCN1_HUMAN",22,14.5469275604871,3.82525063488732e-07,0.000164127954547271,0.0755510330200249,"Non-significant",3.78481744288554,"CCN1","CCN family member 1","CCN1_HUMAN"
0.735980987548874,12.1358821392059,13.7821567887981,1.17892915261509e-06,0.000563597483723698,6.20137203765324,"PAI1_HUMAN",22,14.4869697208145,3.95249429097566e-07,0.000164127954547271,-0.134525179862981,"Non-significant",3.78481744288554,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
0.616683721542426,11.0077773332596,14.4695991460936,8.23929496513274e-07,0.000558006251513615,6.52578974628796,"FSTL1_HUMAN",17,14.4473913541911,4.03907849261156e-07,0.000164127954547271,0.082000255584715,"Non-significant",3.78481744288554,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.295428037643473,12.8416184186935,-9.28578128593727,2.04031315152678e-05,0.00276360416374302,3.44619239728087,"CO4B_HUMAN",83,-14.3498971060317,4.26154999727429e-07,0.000164921984894515,-0.199153661727875,"Non-significant",3.78272144695128,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.451996803283691,17.196683883667,-11.4948087993414,4.43217959578429e-06,0.00126486331416972,4.95575640896994,"SBP1_HUMAN",39,-13.6833756031033,6.20601488764951e-07,0.000225245728421969,-0.0246448516846023,"Non-significant",3.64734343626614,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.713866710662833,10.4936490058899,12.5112062517641,2.39425340275601e-06,0.000972904870209903,5.54349960697368,"ITA7_HUMAN",33,13.6369580563052,6.37461763714199e-07,0.000225245728421969,-0.0310887098312378,"Non-significant",3.64734343626614,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.407968044281002,12.0456087589264,-10.6769596335054,7.54762731452287e-06,0.00161419913645072,4.43718055932125,"PLMN_HUMAN",50,-13.3202161294711,7.67153399833228e-07,0.000259777320018527,-0.140515089035025,"Non-significant",3.58539876789256,"PLG","Plasminogen","PLMN_HUMAN"
-0.225223541259775,12.6671912670135,-7.29663395360419,0.000108104108944125,0.00630424084781286,1.73500664499208,"LRP1_HUMAN",189,-13.2359821606264,8.06431973309135e-07,0.000262154905883334,-0.510077953338625,"Up in CTRL.myr",3.58144201062573,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
0.674910783767707,10.292440533638,11.7430890790739,3.79628985824174e-06,0.00125783691509883,5.10484967906115,"ITA2_HUMAN",32,12.7609177204805,1.07472028248722e-06,0.000335932759068216,-0.299184679985045,"Non-significant",3.47374764311027,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.540089368820178,13.5207651853561,13.4793858085972,1.38779584380988e-06,0.00062658982348016,6.0517755093077,"IL18_HUMAN",14,12.5201685948041,1.24776966238017e-06,0.00037557866837643,0.448482036590574,"Non-significant",3.42529908219264,"IL18","Interleukin-18","IL18_HUMAN"
0.5712401866913,13.3717776536941,11.2282665330022,5.25167598852123e-06,0.00137678615350684,4.79148663442626,"MUC18_HUMAN",27,12.1405221099425,1.58753719648161e-06,0.000460782671278788,0.0210108757018901,"Non-significant",3.33650386185375,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.392853975295999,14.1909319162369,12.0634335648814,3.12219355111872e-06,0.00120828890428295,5.2918375592929,"RRAS_HUMAN",17,11.7369002468358,2.06640885716274e-06,0.000557950502671096,0.107028245925925,"Non-significant",3.25340432681562,"RRAS","Ras-related protein R-Ras","RRAS_HUMAN"
-0.63619351387022,9.81097924709319,-10.8768317084855,6.60516495919381e-06,0.00161204825334615,4.56796205308269,"ANO1_HUMAN",29,-11.7110390420188,2.10219237981305e-06,0.000557950502671096,0.0844073295592995,"Non-significant",3.25340432681562,"ANO1","Anoctamin-1","ANO1_HUMAN"
0.832293748855552,10.4888912439346,11.5885957873606,4.17886018305258e-06,0.00125783691509883,5.01251309869752,"TAGL_HUMAN",15,11.692498499867,2.12827188172806e-06,0.000557950502671096,-0.000147342681881213,"Non-significant",3.25340432681562,"TAGLN","Transgelin","TAGL_HUMAN"
-0.301779747009295,18.094181060791,-8.96924572448447,2.6045315318646e-05,0.00306768518253096,3.19906477650712,"HYEP_HUMAN",42,-11.5498800455276,2.34138651617761e-06,0.000594639006780482,0.0926473140716517,"Non-significant",3.22574660560218,"EPHX1","Epoxide hydrolase 1","HYEP_HUMAN"
0.412937641143815,10.2209455966949,10.0270273248181,1.18317781786116e-05,0.00192313722515152,3.9925065393031,"ADA10_HUMAN",33,11.4856257746584,2.44509636436452e-06,0.000602160550096681,0.264130115509076,"Non-significant",3.22028770022899,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
0.707736968994141,8.11488461494446,10.4058507235862,9.07697756902668e-06,0.00162720261213874,4.25538238235288,"MAP1B_HUMAN",55,11.4007392958304,2.59004851190774e-06,0.000613727243819954,-0.0964319705963259,"Non-significant",3.21202459762522,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
-0.476957798004126,12.22403216362,-10.8454115628979,6.74414182524535e-06,0.00161204825334615,4.54758182003285,"HRG_HUMAN",21,-11.3709892549379,2.64309751860445e-06,0.000613727243819954,0.0664255619048753,"Non-significant",3.21202459762522,"HRG","Histidine-rich glycoprotein","HRG_HUMAN"
0.596807479858377,9.98672771453856,10.465113418876,8.71502563558944e-06,0.00162720261213874,4.29556395782734,"CDHR2_HUMAN",30,11.3223072684008,2.73253876818312e-06,0.000616870626917339,0.482487916946413,"Non-significant",3.20980590875006,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN"
-0.485954046249379,15.6514040231705,-11.4659818102253,4.51347804982427e-06,0.00126486331416972,4.93820327938784,"DHI1_HUMAN",16,-11.2418056763238,2.8879416369884e-06,0.000634332477940668,0.231803178787228,"Non-significant",3.19768305207515,"HSD11B1","11-beta-hydroxysteroid dehydrogenase 1","DHI1_HUMAN"
0.504518985748298,10.9756968021393,10.688360963702,7.48997350662347e-06,0.00161419913645072,4.44471387332064,"AT2B4_HUMAN",21,11.1912839548186,2.99049252597102e-06,0.000637075408727378,-0.333503246307325,"Non-significant",3.19580915847175,"ATP2B4","Plasma membrane calcium-transporting ATPase 4","AT2B4_HUMAN"
1.03680038452148,7.87735629081726,11.6193307610521,4.09941978422116e-06,0.00125783691509883,5.03099671562665,"TGFB2_HUMAN",9,11.112581081737,3.15843403063807e-06,0.000637075408727378,-0.2772467136383,"Non-significant",3.19580915847175,"TGFB2","Transforming growth factor beta-2 proprotein","TGFB2_HUMAN"
0.355828523635848,11.7272428274155,10.5060717542239,8.47434623136783e-06,0.00162720261213874,4.32318913934025,"GNA13_HUMAN",21,11.0930485080737,3.20172515181506e-06,0.000637075408727378,0.0474524497986,"Non-significant",3.19580915847175,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN"
-0.36734414100645,11.2542299032211,-9.77744957530247,1.41574428115877e-05,0.00213069514314395,3.81343045988383,"CFAB_HUMAN",28,-11.0611687459464,3.27381011591385e-06,0.000637075408727378,-0.214769363403351,"Non-significant",3.19580915847175,"CFB","Complement factor B","CFAB_HUMAN"
0.321994781494144,18.9608936309814,8.62937629439659,3.41320083158751e-05,0.0033828150193063,2.92383232933775,"K1C18_HUMAN",55,11.0298242291139,3.34645288933713e-06,0.000637075408727378,-0.262629508972177,"Non-significant",3.19580915847175,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
0.471628427505472,16.0835922956467,11.8614289761198,3.52983049765797e-06,0.00125783691509883,5.17462011935099,"FRIH_HUMAN",14,11.0004194876927,3.41623670488674e-06,0.000637075408727378,0.0151169300079008,"Non-significant",3.19580915847175,"FTH1","Ferritin heavy chain","FRIH_HUMAN"
-0.259673118591294,16.4926605224609,-7.41824360251183,9.66612654323944e-05,0.00590651206142158,1.85131925215942,"FAS_HUMAN",149,-10.9867784771402,3.44915934342373e-06,0.000637075408727378,-0.546743392944343,"Up in CTRL.myr",3.19580915847175,"FASN","Fatty acid synthase","FAS_HUMAN"
0.305839300155647,11.4641793966293,8.43334627980642,4.00557665271165e-05,0.00357728807215248,2.76022106055808,"MDR1_HUMAN",52,10.854759135054,3.78672532954224e-06,0.000680475589736583,-0.0752725601195987,"Non-significant",3.167187449348,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.306261301040648,15.3131138086319,-8.55976109947457,3.61153951189659e-05,0.00341290483874228,2.86614577935569,"KPYR_HUMAN",45,-10.8308955701236,3.85159063958199e-06,0.000680475589736583,-0.112196445465051,"Non-significant",3.167187449348,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.566898822784426,9.27745342254639,13.9761731572925,1.06378105752307e-06,0.000563597483723698,6.29503207685732,"SYUG_HUMAN",9,10.6352609312415,4.43259082570388e-06,0.00073495733620885,-0.08461689949036,"Non-significant",3.13373787069383,"SNCG","Gamma-synuclein","SYUG_HUMAN"
0.337438106536874,11.4691269397736,9.00590359527155,2.53097996129413e-05,0.00302489325668197,3.22813056096964,"TFR1_HUMAN",34,10.6208381009871,4.47914420112397e-06,0.00073495733620885,-0.0517411231994735,"Non-significant",3.13373787069383,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.444921731948828,11.9886609315872,-10.1269565411984,1.10235050196971e-05,0.00182832704683833,4.0628784899956,"VTDB_HUMAN",21,-10.617931455439,4.48859194680154e-06,0.00073495733620885,0.319609165191633,"Non-significant",3.13373787069383,"GC","Vitamin D-binding protein","VTDB_HUMAN"
0.647566318511972,11.581104516983,9.86892602627677,1.32501459345718e-05,0.00207084492327433,3.87962357695761,"EHD2_HUMAN",32,10.6062902163006,4.52665372052545e-06,0.00073495733620885,-0.0165684223175031,"Non-significant",3.13373787069383,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
-0.379338741302476,17.6208407878876,-9.05377839739799,2.43840283066997e-05,0.00300256057649316,3.2659121695249,"SCP2_HUMAN",39,-10.5805382966279,4.6121353693431e-06,0.00073495733620885,-0.134712934494049,"Non-significant",3.13373787069383,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.361122846603422,13.7235389947891,9.0593382838705,2.42789967726219e-05,0.00300256057649316,3.27028688638125,"PFKAP_HUMAN",34,10.5072698283237,4.86534469389207e-06,0.000751743655450325,-0.0552334785461426,"Non-significant",3.12393022856106,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
0.741683721542374,9.80188071727754,9.78176178643575,1.41131392505376e-05,0.00213069514314395,3.81656547068625,"FIL1L_HUMAN",39,10.4968838427118,4.90247492787834e-06,0.000751743655450325,0.111016988754251,"Non-significant",3.12393022856106,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
-0.355932235717773,10.480640411377,-9.1106734303945,2.33328209196858e-05,0.00300256057649316,3.31055200596388,"F261_HUMAN",31,-10.4433455516491,5.09895320634875e-06,0.000767392457555486,0.0372514724730983,"Non-significant",3.11498247365234,"PFKFB1","6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1","F261_HUMAN"
0.344907283782973,12.3009345531464,8.81462595428864,2.94226468466226e-05,0.00321916487336806,3.07515096443915,"BAG3_HUMAN",35,10.3237904355806,5.57015986693984e-06,0.00082306707706582,-0.0672974586486994,"Non-significant",3.08456476987586,"BAG3","BAG family molecular chaperone regulator 3","BAG3_HUMAN"
-0.448738574981697,17.0845577716827,-9.56000017277186,1.66076755178772e-05,0.00245401052606887,3.65343334479006,"GSTM1_HUMAN",24,-10.229467556384,5.97622942575399e-06,0.000867300295412548,-0.00321245193480912,"Non-significant",3.06183050568391,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
0.245748043060299,17.4391834735871,6.93563159584056,0.00015200951488779,0.0079702021128585,1.37963350729842,"MYH9_HUMAN",143,10.1186529043609,6.49597866633314e-06,0.000926189800373499,0.0540993213653369,"Non-significant",3.03330000596564,"MYH9","Myosin-9","MYH9_HUMAN"
-0.286762237548853,17.2955250740051,-7.6129866847649,8.10455638688911e-05,0.00535834462858574,2.0341305571796,"AL1L1_HUMAN",79,-10.084003717027,6.66867472716147e-06,0.000928077639787726,0.0565843582153498,"Non-significant",3.03241569067666,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.309385061264027,15.6727467775345,-8.72042526057436,3.17195384844238e-05,0.00326309733244192,2.99859868539597,"APOE_HUMAN",29,-10.0704501894375,6.7376129872617e-06,0.000928077639787726,-0.127236127853374,"Non-significant",3.03241569067666,"APOE","Apolipoprotein E","APOE_HUMAN"
-0.303698062896702,11.8466198444366,-9.31585082895962,1.99427570153943e-05,0.00274925734942439,3.4692224332783,"DDC_HUMAN",22,-10.01036770558,7.05291962071123e-06,0.000955317962625337,-0.163673877716075,"Non-significant",3.01985205623758,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
0.439833641052248,10.9815428256989,8.80248050466648,2.97080553097827e-05,0.00321916487336806,3.06532636103725,"MX1_HUMAN",43,9.98024390063308,7.21716252798711e-06,0.000961539014179529,0.08406662940979,"Non-significant",3.01703308968953,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
0.303658962249727,15.3452942371368,8.25437074979618,4.6483613179967e-05,0.00389671439136628,2.60762138626607,"SQOR_HUMAN",36,9.90153359471773,7.66677105515701e-06,0.00100496529621389,0.087649345397951,"Non-significant",2.99784893518184,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
-0.210469961166352,15.3060382604599,-6.33117995097721,0.000277491807546442,0.0111092409848765,0.748915814751054,"GDE_HUMAN",104,-9.59674099328255,9.72675312288964e-06,0.00123574855960406,-0.00176787376407539,"Non-significant",2.90806988708314,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
-0.283382177352925,13.7722474336624,-8.77108299736619,3.04603505346142e-05,0.00324687630164972,3.03986640299351,"BUP1_HUMAN",23,-9.58125567301155,9.84676577195492e-06,0.00123574855960406,-0.0445015430450741,"Non-significant",2.90806988708314,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.929878473281859,8.95109498500824,11.6068664174278,4.13142968752225e-06,0.00125783691509883,5.02350769563021,"MYL9_HUMAN",5,9.57655066247537,9.8835556016075e-06,0.00123574855960406,0.146509647369383,"Non-significant",2.90806988708314,"MYL9","Myosin regulatory light polypeptide 9","MYL9_HUMAN"
0.676784276962287,8.59227621555328,9.09005203343865,2.37078438415712e-05,0.00300256057649316,3.29440498716286,"ITA3_HUMAN",23,9.52241059994421,1.03180772396688e-05,0.00127053051101195,-0.0936605930328245,"Non-significant",2.89601490117243,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
1.67026615142821,9.50233554840087,10.7610591876759,7.1337868244017e-06,0.00161419913645072,4.49253928545791,"CRCT1_HUMAN",1,9.48739921583364,1.06103718695867e-05,0.00127152407610962,-0.0174212455749494,"Non-significant",2.89567541211229,"CRCT1","Cysteine-rich C-terminal protein 1","CRCT1_HUMAN"
0.384478569030726,11.6036641597748,8.56161271329938,3.60609997604041e-05,0.00341290483874228,2.86768600813785,"PALLD_HUMAN",29,9.47263780538606,1.073635863732e-05,0.00127152407610962,-0.104074954986549,"Non-significant",2.89567541211229,"PALLD","Palladin","PALLD_HUMAN"
-0.330634593963598,11.6607913970947,-8.48731155773528,3.83176305568019e-05,0.00349895936556325,2.80562544773639,"ACO12_HUMAN",27,-9.46577283695339,1.07955163346332e-05,0.00127152407610962,0.0228309631347727,"Non-significant",2.89567541211229,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.641632556915281,9.17468762397766,10.2445615706156,1.01506185875568e-05,0.00171862660960572,4.14474669779056,"LBP_HUMAN",10,9.38114817798634,1.15553226853165e-05,0.00134157296376524,-0.0524442195892334,"Non-significant",2.87238570249341,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
-0.333503246307327,11.9259994029999,-8.22939204423198,4.74692267516991e-05,0.00389671439136628,2.5860741471072,"A0AAG2UXZ5_HUMAN",30,-9.30691014946189,1.2271049712073e-05,0.00140460311281714,-0.000204563140872693,"Non-significant",2.85244637345511,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
0.192318201065047,13.5474075078964,6.29942171873066,0.000286733871799041,0.011149181035094,0.714481639680401,"DYN2_HUMAN",54,9.28268875679541,1.25151264151809e-05,0.00141264489411354,-0.20984983444214,"Non-significant",2.84996699590733,"DNM2","Dynamin-2","DYN2_HUMAN"
0.437860727310174,13.2511824369431,10.5257031992038,8.36164194142314e-06,0.00162720261213874,4.33638802283419,"RRAS2_HUMAN",12,9.25484694258506,1.28023762301921e-05,0.00142527276195576,0.056771516799925,"Non-significant",2.846102014479,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN"
0.27073168754575,11.5790749788284,7.31435273693996,0.000106346556803916,0.00626288744308279,1.75205827318497,"ITA6_HUMAN",48,9.2043731817628,1.33420025162621e-05,0.00146527641148192,-0.0726542472839355,"Non-significant",2.83408044175492,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
-0.649600028991698,7.7898907661438,-8.87309057195548,2.80910599828316e-05,0.00313512466753719,3.12225708345779,"ITB2_HUMAN",19,-9.1766660195457,1.36489426800205e-05,0.0014725842938207,0.715718626976011,"Up in HDV.myr",2.83191983590018,"ITGB2","Integrin beta-2","ITB2_HUMAN"
0.369955539703376,13.2227976322174,8.16404221014172,5.01602404140495e-05,0.00391973340235558,2.52940845593144,"BGH3_HUMAN",32,9.14311046264005,1.40312276107763e-05,0.0014725842938207,0.078697681427002,"Non-significant",2.83191983590018,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
0.448482036590574,11.0886132717133,8.61214920528078,3.46112112075702e-05,0.00338897968052919,2.90959938616309,"4F2_HUMAN",23,9.11087387027104,1.44097237701424e-05,0.0014725842938207,-0.29817485809326,"Non-significant",2.83191983590018,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.518358230590819,6.75589644908905,-9.05805759976575,2.43031450920422e-05,0.00300256057649316,3.26927943779469,"STPAP_HUMAN",16,-9.10509762646505,1.4478735400856e-05,0.0014725842938207,0.124725341796877,"Non-significant",2.83191983590018,"TUT1","Speckle targeted PIP5K1A-regulated poly(A) polymerase","STPAP_HUMAN"
0.423671722412102,16.815586566925,10.4239627666729,8.96459547708023e-06,0.00162720261213874,4.26768933444597,"FRIL_HUMAN",12,9.10446596525002,1.44863044216364e-05,0.0014725842938207,-0.272325277328498,"Non-significant",2.83191983590018,"FTL","Ferritin light chain","FRIL_HUMAN"
0.419790506362897,12.0347989797592,8.69358307932526,3.24103052036353e-05,0.0032924818798743,2.97663650144069,"GRN_HUMAN",21,9.09907898859939,1.45510340255565e-05,0.0014725842938207,-0.242990970611576,"Non-significant",2.83191983590018,"GRN","Progranulin","GRN_HUMAN"
0.437588214874303,12.3672831058502,8.36093634590161,4.25282425442742e-05,0.00375681551257953,2.69885789095001,"ITA5_HUMAN",29,9.08867826754378,1.46769198719671e-05,0.0014725842938207,0.00514793395990054,"Non-significant",2.83191983590018,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
0.391946077346848,11.1229819059372,8.64697519655027,3.36501199288426e-05,0.00337622869952721,2.93834388863397,"IGSF8_HUMAN",21,9.06059837940846,1.50228734898709e-05,0.00147533388791588,-0.019910335540775,"Non-significant",2.83110968187576,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.415863990783725,10.3264350891113,8.43928865752353,3.98601136885513e-05,0.00357728807215248,2.76523442750931,"ADAM9_HUMAN",25,9.05703704070058,1.50673942041365e-05,0.00147533388791588,0.0260872840881241,"Non-significant",2.83110968187576,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN"
-0.63196325302124,9.73726010322571,-9.01182404433455,2.51932069663457e-05,0.00302489325668197,3.23281373455721,"CO8A_HUMAN",14,-8.99562071329226,1.58586988236432e-05,0.00153432911118747,-0.528846740722642,"Up in CTRL.myr",2.81408147490966,"C8A","Complement component C8 alpha chain","CO8A_HUMAN"
0.411882877349845,10.879816532135,8.72753338756081,3.15393873103034e-05,0.00326309733244192,3.00440342548275,"PRS23_HUMAN",19,8.98103264228787,1.6053372375566e-05,0.00153489126230853,0.0364255905151349,"Non-significant",2.81392238621423,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.188906908035252,15.946874499321,-6.08928697905853,0.000357219316897283,0.0126122704696353,0.483253293699798,"MTP_HUMAN",57,-8.95319547947112,1.64322618923339e-05,0.00155284874882555,0.182593107223525,"Non-significant",2.80887084353055,"MTTP","Microsomal triglyceride transfer protein large subunit","MTP_HUMAN"
0.301366090774524,10.4296020269394,8.19058481871334,4.90471982354644e-05,0.00389671439136628,2.55247525131051,"ANGL3_HUMAN",22,8.73405796450782,1.97869260710412e-05,0.00184837181815346,0.0686140060424503,"Non-significant",2.73321066172536,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.357580423355099,15.3218799829483,8.03105759819782,5.61796953089838e-05,0.00426703162407581,2.4127699059652,"ZYX_HUMAN",25,8.68668178206469,2.06082494178812e-05,0.00186778932892852,-0.0781843662261963,"Non-significant",2.72867211014205,"ZYX","Zyxin","ZYX_HUMAN"
-0.827784776687622,11.6288803815842,-9.99441803513969,1.21097745631523e-05,0.00192972819362233,3.96937979529974,"SPP24_HUMAN",6,-8.68625594922347,2.06158013474525e-05,0.00186778932892852,0.0582222938537758,"Non-significant",2.72867211014205,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN"
-0.440677404403672,11.8164659738541,-8.50016915895822,3.79160673159359e-05,0.00349895936556325,2.81640232795331,"BODG_HUMAN",18,-8.68240322969523,2.06842672085108e-05,0.00186778932892852,-0.0210564136505251,"Non-significant",2.72867211014205,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
