"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.85734128952028,10.947158575058,33.8093248029517,8.07472160053208e-10,4.36788607111449e-07,13.3860988658373,"SLFN5_HUMAN",37,37.8984164882295,1.09357046779237e-10,7.24702187390839e-08,-0.0308578014373744,"Non-significant",7.13984042783539,"SLFN5","Schlafen family member 5","SLFN5_HUMAN"
2.21695804595947,12.8782124519348,40.0366693599732,2.14349687867257e-10,1.44936113946243e-07,14.5445593445091,"UB2L6_HUMAN",12,37.6276264121797,1.16109544442703e-10,7.24702187390839e-08,-0.0551133155822754,"Non-significant",7.13984042783539,"UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6","UB2L6_HUMAN"
1.76247429847718,10.1693013906479,33.0430290496121,9.66396171673466e-10,4.90083658559907e-07,13.2227439369963,"GBP4_HUMAN",27,36.0564325149172,1.6580756960617e-10,9.60973299846043e-08,0.0723581314086754,"Non-significant",7.01728867881493,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN"
-1.60766553878785,13.5083870887756,-28.7040595928792,2.90883450828888e-09,1.38836960001506e-06,12.191575921652,"FGL1_HUMAN",17,-29.2902109325523,9.38305230838376e-10,5.07560576201505e-07,-0.141444206237795,"Non-significant",6.29451211826186,"FGL1","Fibrinogen-like protein 1","FGL1_HUMAN"
2.10417222976683,11.1444463729858,36.3247904803454,4.59986252299159e-10,2.66594889368241e-07,13.8881780461089,"PLS1_HUMAN",7,28.9904916763152,1.02219555423126e-09,5.18380920439528e-07,0.193457603454599,"Non-significant",6.28535099151308,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-0.773645877838154,13.0973451137542,-19.0340936282376,7.11637711993991e-08,1.51953378818927e-05,8.98011133896325,"FAT1_HUMAN",153,-27.1861259253707,1.74472504284731e-09,8.21092846693953e-07,0.202594280242922,"Non-significant",6.08560773139826,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
1.21619057655338,11.8006576299667,25.1070831125803,8.27593090454189e-09,3.19766206473585e-06,11.1724018679573,"5NT3A_HUMAN",23,27.0456755308757,1.82150249451456e-09,8.21092846693953e-07,0.213514566421525,"Non-significant",6.08560773139826,"NT5C3A","Cytosolic 5'-nucleotidase 3A","5NT3A_HUMAN"
1.07803225517268,11.601296544075,25.9706431512302,6.35678739681713e-09,2.74220739841268e-06,11.432887414436,"APOL3_HUMAN",18,26.7364337984319,2.00422665321401e-09,8.49161318974641e-07,-0.16923916339874,"Non-significant",6.07100979705252,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
1.20270204544067,10.0310914516449,22.8817667715331,1.70536717699633e-08,5.32205741313394e-06,10.4483040059233,"TDRD7_HUMAN",52,26.5972598028662,2.09307695088647e-09,8.49161318974641e-07,0.106356620788574,"Non-significant",6.07100979705252,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
1.67590355873108,9.29631388187408,25.9370946856279,6.42123990261781e-09,2.74220739841268e-06,11.4229663141793,"TREX1_HUMAN",15,26.0388263014007,2.49664417792463e-09,9.6465575522288e-07,-0.0340044498443515,"Non-significant",6.01562764031393,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN"
0.858426332473698,11.6894608736038,20.829621529448,3.53942396122512e-08,8.97465188168145e-06,9.70347365363514,"UBA7_HUMAN",43,25.8098160502546,2.68672715271504e-09,9.909138235059e-07,-0.102012157440203,"Non-significant",6.00396411302554,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
0.950190782547025,11.9562686681747,22.2781378933765,2.09956995245734e-08,5.94000620308446e-06,10.2374778502888,"NUB1_HUMAN",27,25.160757999082,3.31943985397276e-09,1.17104065109282e-06,-0.219744801521307,"Non-significant",5.93142802872024,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
0.970621109008778,12.0065829753876,22.2463640923269,2.12299950566243e-08,5.94000620308446e-06,10.226196959447,"RO52_HUMAN",27,25.0154420497876,3.48292196915568e-09,1.17751786907205e-06,-0.0591614246368231,"Non-significant",5.92903249364237,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN"
1.40107035636903,11.690526843071,23.0789871732463,1.59519027532639e-08,5.32205741313394e-06,10.5157825957644,"E2AK2_HUMAN",23,24.4666237629498,4.18677790633033e-09,1.31848369164962e-06,-0.119786262512205,"Non-significant",5.8799252376342,"EIF2AK2","Interferon-induced, double-stranded RNA-activated protein kinase","E2AK2_HUMAN"
1.2910625934601,11.7998670339584,22.990869042223,1.64339580889227e-08,5.32205741313394e-06,10.4857169675635,"TAP2_HUMAN",22,24.3563468896078,4.34663060782474e-09,1.31848369164962e-06,-0.254316329956056,"Non-significant",5.8799252376342,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
-2.34355163574217,11.8384342193603,-22.9191330212911,1.6838514175728e-08,5.32205741313394e-06,10.4611409771845,"TSP1_HUMAN",50,-24.3289710865596,4.3873625430786e-09,1.31848369164962e-06,0.280200719833349,"Non-significant",5.8799252376342,"THBS1","Thrombospondin-1","TSP1_HUMAN"
-2.26817989349365,8.7257022857666,-23.4564750273804,1.40592450983945e-08,5.18530521492603e-06,10.643070623921,"AMY1B_HUMAN",12,-23.4302032682959,5.99405667936451e-09,1.7369919962987e-06,-0.116402864456189,"Non-significant",5.7602021826878,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
3.172101020813,11.8309440612793,22.3489043061028,2.04842588686167e-08,5.94000620308446e-06,10.262535705352,"OAS1_HUMAN",20,23.1155334047107,6.70448940592033e-09,1.87586989791854e-06,-0.194900274276725,"Non-significant",5.72679728566666,"OAS1","2'-5'-oligoadenylate synthase 1","OAS1_HUMAN"
1.06941485404968,10.5360184907913,21.0474717196646,3.26485167339045e-08,8.54548596060972e-06,9.78644992897754,"IFIT5_HUMAN",24,22.7254874241113,7.71905774628972e-09,2.08774781844649e-06,1.21619057655338,"Up in D",5.68032196145112,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
0.847461938858025,14.7784324884415,20.54145015876,3.9434040454353e-08,9.6959940680794e-06,9.59219105582261,"APOL2_HUMAN",21,22.0321616742956,9.97491326147728e-09,2.6108531033428e-06,-0.0149466991424578,"Non-significant",5.5832175625709,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
1.05686354637143,10.4830993413925,19.3241365455633,6.33051905543138e-08,1.42682865599362e-05,9.10197827665072,"PAR10_HUMAN",43,21.9423853808156,1.0317503142106e-08,2.61613189047026e-06,0.031754016876226,"Non-significant",5.58234036514151,"PARP10","Protein mono-ADP-ribosyltransferase PARP10","PAR10_HUMAN"
0.803907394409155,10.0844919681549,19.1906711689292,6.67932416898834e-08,1.46475773803166e-05,9.04615257587403,"TLR3_HUMAN",25,21.3963258640284,1.27071570867941e-08,3.12442038188629e-06,0.533843994140625,"Up in D",5.50523053777462,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
1.12750458717348,16.3749350309372,20.0566651990597,4.74559644001601e-08,1.10016484326543e-05,9.40095725179937,"HLAA_HUMAN",17,20.4679231004352,1.83283581457406e-08,4.37400876454528e-06,0.02088046073915,"Non-significant",5.35912035106751,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN"
1.97342991828918,12.5936006307602,36.615558545584,4.32098129969665e-10,2.66594889368241e-07,13.9430521001157,"HLAB_HUMAN",2,19.9933129806381,2.22410180981929e-08,5.15610345282107e-06,0.116257905960101,"Non-significant",5.2876783774826,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
2.42616772651673,10.5138572454453,21.497019151027,2.77073057289615e-08,7.49390262282644e-06,9.95462962342597,"NUA4L_HUMAN",5,19.5584908215065,2.66590409488066e-08,6.00865161829491e-06,0.0959875583648699,"Non-significant",5.22122297565696,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-2.50026535987852,10.3298112154007,-18.7763667116531,7.90761015579859e-08,1.64518843087563e-05,8.87009617318874,"TSP4_HUMAN",21,-19.4473992158737,2.79394963088152e-08,6.127056028371e-06,0.0565690994262642,"Non-significant",5.21274814827893,"THBS4","Thrombospondin-4","TSP4_HUMAN"
2.17368984222411,10.1597256660461,18.2464444646931,9.86542058720405e-08,2.00120056611434e-05,8.63860885375473,"HELZ2_HUMAN",117,19.3547874903106,2.9059563606427e-08,6.20498155533022e-06,-0.5515947341919,"Up in B1",5.20725950512902,"HELZ2","3'-5' exoribonuclease HELZ2","HELZ2_HUMAN"
1.00887608528133,11.0447200536728,16.525867793617,2.11619704422643e-07,3.36682800330455e-05,7.8337835866225,"PAR14_HUMAN",91,18.9816200669574,3.41096024467781e-08,7.09654651931173e-06,-0.031391382217425,"Non-significant",5.1489529459974,"PARP14","Protein mono-ADP-ribosyltransferase PARP14","PAR14_HUMAN"
1.23307538032533,11.2155646085739,17.8681553185424,1.15970256275379e-07,2.2404349033772e-05,8.4688471813127,"TAP1_HUMAN",24,18.8882240069121,3.55220705328835e-08,7.20565200759542e-06,0.132095813751201,"Non-significant",5.14232671568422,"TAP1","Antigen peptide transporter 1","TAP1_HUMAN"
1.09935569763184,10.3205277919769,17.0080455367953,1.69617748897114e-07,2.83535541653487e-05,8.06803233300233,"CMTR1_HUMAN",42,18.7369784823281,3.79500714097045e-08,7.5104116931303e-06,0.0136709213256729,"Non-significant",5.12433625591805,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
3.00257396697996,10.1416614055633,17.8115501745148,1.18844156422e-07,2.24256159350723e-05,8.44311134615599,"CMPK2_HUMAN",26,18.4725222943638,4.26538089297182e-08,8.24030965846985e-06,0.0903310775756729,"Non-significant",5.0840564678614,"CMPK2","UMP-CMP kinase 2, mitochondrial","CMPK2_HUMAN"
4.20232009887698,12.0339703559876,17.6553929523099,1.27196354735746e-07,2.34561641437692e-05,8.37165450745253,"OAS2_HUMAN",31,18.2820166686356,4.64457048423442e-08,8.76419649048328e-06,-0.0535731315613006,"Non-significant",5.05728789425875,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
1.65007781982423,12.0615050792694,20.1487761528235,4.58001931540471e-08,1.09300813897629e-05,9.43768874969856,"BST2_HUMAN",7,17.9883833475736,5.30498035476141e-08,9.69085006513646e-06,-0.115561962127686,"Non-significant",5.01363812569375,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
2.22982120513914,9.83431363105773,17.4416020138542,1.39722049565385e-07,2.46457545689898e-05,8.27271614159723,"IRF9_HUMAN",16,17.9197973926461,5.47393556572875e-08,9.69085006513646e-06,-0.363112211227426,"Non-significant",5.01363812569375,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
0.97223949432372,12.3666000366211,16.9872139387492,1.71225555102549e-07,2.83535541653487e-05,8.05805819214242,"SP100_HUMAN",21,17.8793514914492,5.57638118093052e-08,9.69085006513646e-06,-0.0878431797027996,"Non-significant",5.01363812569375,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
0.75268173217775,13.119106054306,15.9324514237924,2.80239677615119e-07,4.29031083805486e-05,7.53541831371,"HOIL1_HUMAN",29,17.8649462598061,5.6133836956053e-08,9.69085006513646e-06,0.136551380157469,"Non-significant",5.01363812569375,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
0.659461975097699,16.1872510910034,14.9504809317721,4.56171470989745e-07,6.27351748408608e-05,7.01537566101862,"AMPL_HUMAN",38,17.7238361315831,5.99070866091282e-08,1.01267937655514e-05,-0.0459551811218244,"Non-significant",4.99452803443603,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
1.45611453056337,11.0886310338974,18.1255259167175,1.03851269759693e-07,2.05524195812231e-05,8.58476266817418,"NAT8_HUMAN",11,17.6076853511996,6.3225978484295e-08,1.04697059065627e-05,0.0384440422058301,"Non-significant",4.98006551745686,"NAT8","N-acetyltransferase 8","NAT8_HUMAN"
-0.5515947341919,11.7214531898498,-14.6581609556557,5.30452631896686e-07,6.83189310350748e-05,6.85377305711191,"A0AAG2UXZ5_HUMAN",30,-17.5126362716389,6.60949516533153e-08,1.07258887543e-05,0.116624832153317,"Non-significant",4.96956671172165,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN"
0.973368883132899,14.9324272871017,16.3084003825077,2.34296646722247e-07,3.65592882981598e-05,7.72576537560992,"GBP1_HUMAN",22,17.2239960894019,7.57374768662971e-08,1.20496840645713e-05,-0.0288951396942245,"Non-significant",4.9190243398785,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
3.29342055320743,14.3304415941238,16.5259079472833,2.11615751746005e-07,3.36682800330455e-05,7.83380339301558,"OAS3_HUMAN",45,17.1719316955435,7.76388471005069e-08,1.21146462571829e-05,-0.164310693740843,"Non-significant",4.91668926256621,"OAS3","2'-5'-oligoadenylate synthase 3","OAS3_HUMAN"
1.67907762527465,12.4001467227936,25.4017746902307,7.55594625273195e-09,3.06544739473335e-06,11.262503496899,"IFM3_HUMAN",3,17.0505365184494,8.22825316196266e-08,1.25969898407859e-05,0.166462421417251,"Non-significant",4.89973322089186,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.660800695419299,11.6332484483719,14.8287469040644,4.85585206405691e-07,6.45907928651767e-05,6.94847249254402,"OGFR_HUMAN",31,16.9997521710738,8.4316461455629e-08,1.26148088767447e-05,0.0549302101135503,"Non-significant",4.89911932496439,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
-0.393643856048552,12.5667970180511,-10.5904552017699,6.14861910741008e-06,0.000485843283387736,4.20037176701244,"LRP1_HUMAN",189,-16.9706244635585,8.55083175031993e-08,1.26148088767447e-05,0.0355210304260005,"Non-significant",4.89911932496439,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-0.755810976028426,11.4285482168198,-15.2831856491679,3.85483663795942e-07,5.68693536007322e-05,7.19541899542939,"K1C19_HUMAN",26,-16.7491820012413,9.52094626039233e-08,1.37951710637185e-05,-0.155325412750242,"Non-significant",4.86027290978658,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.560057163238502,15.7472779750824,-14.0026824012338,7.51830788694035e-07,9.10500749173642e-05,6.47920401224366,"APOE_HUMAN",29,-16.2926261492069,1.1933787694256e-07,1.69878514651215e-05,0.0230300426483225,"Non-significant",4.76986154495944,"APOE","Apolipoprotein E","APOE_HUMAN"
0.923962593078626,12.0315477848053,14.4558765640546,5.89801142741635e-07,7.3625330341625e-05,6.74001466338313,"PML_HUMAN",44,15.9895122946983,1.39108073663068e-07,1.94607398224506e-05,0.056727647781349,"Non-significant",4.71084065354863,"PML","Protein PML","PML_HUMAN"
-0.516124963760401,14.9756337404251,-11.8629817653837,2.6353082713064e-06,0.000251563427216236,5.12289056231659,"CO3_HUMAN",111,-15.7566343281262,1.56788208431426e-07,2.15623648002133e-05,-0.054319143295249,"Non-significant",4.66630361067623,"C3","Complement C3","CO3_HUMAN"
1.56646180152893,11.8734120130539,14.8844824019969,4.71861856526241e-07,6.38114517308987e-05,6.97917319359011,"SAMH1_HUMAN",38,15.6989816273549,1.6154325004578e-07,2.18460321811909e-05,-0.220149993896499,"Non-significant",4.6606274309267,"SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1_HUMAN"
-0.992267370223999,11.9018481969833,-14.7389605782804,5.08645403329393e-07,6.65669161712047e-05,6.89876737900846,"APOA5_HUMAN",23,-15.5452446435265,1.75028766718785e-07,2.3281695297643e-05,0.215579509735115,"Non-significant",4.63298539895321,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
1.38147306442263,11.0668430328369,15.0418151990312,4.35415082470249e-07,6.0913068606269e-05,7.06520706764508,"T23O_HUMAN",17,15.4581177136385,1.83226015749755e-07,2.33129024346896e-05,0.0289680957794261,"Non-significant",4.63240365385393,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
1.38214969635009,9.69912028312683,15.5601926499215,3.35938147591891e-07,5.04778172140853e-05,7.34227272147949,"CDHR5_HUMAN",12,15.4525939557738,1.83759968400078e-07,2.33129024346896e-05,0.0793709754943741,"Non-significant",4.63240365385393,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
-0.508655309677126,11.4811941385269,-11.5372253640396,3.24730333888816e-06,0.000292762436574873,4.89590256104161,"VP13C_HUMAN",153,-15.451324879833,1.83882888318972e-07,2.33129024346896e-05,-0.0300521850586506,"Non-significant",4.63240365385393,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
-0.822186946868902,11.3960340023041,-13.5309900956618,9.7558313038172e-07,0.000113084021713104,6.1986062169713,"CO5_HUMAN",67,-15.395002924273,1.89431570387217e-07,2.33255232139305e-05,0.0468962192535418,"Non-significant",4.63216860582908,"C5","Complement C5","CO5_HUMAN"
1.83654212951662,9.40274500846864,15.0850929533539,4.25951831177979e-07,6.0913068606269e-05,7.08871108798774,"HLAF_HUMAN",14,15.3920072137978,1.89731887123418e-07,2.33255232139305e-05,-0.0618536472320503,"Non-significant",4.63216860582908,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN"
0.820743322372454,9.72697699069977,14.0913832142043,7.16539379801023e-07,8.8090917086447e-05,6.53091297656737,"ECE1_HUMAN",28,15.2851231999973,2.0080237880649e-07,2.4318067188595e-05,-0.0180132389068994,"Non-significant",4.61407094595708,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
-0.659334897994972,13.3565529584885,-12.9888387447084,1.33017794674884e-06,0.000140169660518442,5.86385995297849,"ITIH2_HUMAN",47,-15.1221205025774,2.19099288292368e-07,2.61437003706511e-05,-0.2417931556702,"Non-significant",4.58263294250839,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
0.869185686111464,9.76664507389069,13.6671084258026,9.04154658074811e-07,0.000107886924935574,6.28056774762124,"KPCD2_HUMAN",30,14.7768916200061,2.64319427490172e-07,3.1082432386308e-05,0.11128044128418,"Non-significant",4.50748500239955,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
0.685941457748401,12.6125005483627,13.0584548322949,1.27741899540796e-06,0.000136381285904477,5.90760532318057,"ITA5_HUMAN",29,14.3962002394373,3.266430339114e-07,3.7602483704455e-05,-0.0787868499755913,"Non-significant",4.42478346827672,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-0.875351190567024,10.4585057497025,-13.2490304160626,1.1446048763907e-06,0.000127223615986769,6.02619760758398,"TRFL_HUMAN",33,-14.3600648801341,3.33363490288604e-07,3.7602483704455e-05,0.0099120140075506,"Non-significant",4.42478346827672,"LTF","Lactotransferrin","TRFL_HUMAN"
-2.13154458999632,11.3993282318115,-17.3264273421158,1.47040856057182e-07,2.53848831074037e-05,8.21887571883149,"Q6VBP1_HBV",1,-14.3410555356365,3.36960616515336e-07,3.7602483704455e-05,0.123680472373962,"Non-significant",4.42478346827672,"S","Large envelope protein","Q6VBP1_HBV"
1.28288698196411,9.25364184379578,13.4025275987295,1.04884651174633e-06,0.0001198639520607,6.12050080603348,"ZNFX1_HUMAN",61,14.3340254248477,3.38301862265864e-07,3.7602483704455e-05,-0.0368862152099503,"Non-significant",4.42478346827672,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
0.707683324813878,15.2640963792801,12.8170168836341,1.4711743818438e-06,0.000147687471898335,5.75490054942141,"TYPH_HUMAN",30,14.0839464181365,3.90114866825826e-07,4.27755679651994e-05,-0.02280592918396,"Non-significant",4.36880421527571,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
0.807595491409305,9.20705735683441,12.9378657397336,1.37035863047441e-06,0.000140747973767967,5.83168360577515,"PHAR4_HUMAN",29,13.9784012007744,4.14589693428008e-07,4.45167662253841e-05,1.47901976108551,"Up in D",4.35147639109114,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
-0.456059932708724,11.0465683937073,-10.6316428504046,5.97401268711291e-06,0.000479932068744893,4.2318048419498,"CGNL1_HUMAN",84,-13.9588184062416,4.19316427356603e-07,4.45167662253841e-05,0.0951981544494593,"Non-significant",4.35147639109114,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
1.05618786811827,12.1999891996384,14.5371477576351,5.65104279394716e-07,7.16446269220114e-05,6.7859118240177,"PSB10_HUMAN",11,13.9459552292702,4.22453906748161e-07,4.45167662253841e-05,-0.33040952682495,"Non-significant",4.35147639109114,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN"
1.9796792268753,8.72220152616501,13.0896573956835,1.25453696033148e-06,0.000135724171948395,5.92713819998302,"SAMD9_HUMAN",42,13.6626938151689,4.98632391019665e-07,5.18705541119687e-05,0.074285030364992,"Non-significant",4.28507911259086,"SAMD9","Sterile alpha motif domain-containing protein 9","SAMD9_HUMAN"
0.658401966094974,11.711767911911,11.6804339649037,2.9605489925511e-06,0.000279324354948367,4.99642887285848,"DSRAD_HUMAN",59,13.44086990529,5.69027335446325e-07,5.84441493647023e-05,-0.378666877746577,"Non-significant",4.23325895799746,"ADAR","Double-stranded RNA-specific adenosine deaminase","DSRAD_HUMAN"
1.52801668643951,7.07902830839157,13.5702882099814,9.5433156136968e-07,0.000112223859260197,6.22235275147441,"IRF7_HUMAN",9,13.3052867266945,6.17473917576269e-07,6.26272920901731e-05,-0.269954919815065,"Non-significant",4.20323636613232,"IRF7","Interferon regulatory factor 7","IRF7_HUMAN"
-1.41367590427399,6.72455686330795,-13.107923814828,1.24135502978369e-06,0.000135724171948395,5.93855181615686,"OLFM4_HUMAN",11,-13.069419763806,7.13098429862341e-07,7.14330945667042e-05,-0.0517871379852242,"Non-significant",4.1461005353139,"OLFM4","Olfactomedin-4","OLFM4_HUMAN"
1.02345275878908,13.5040013790131,12.8133894579363,1.47432650034079e-06,0.000147687471898335,5.75258489951874,"PSB9_HUMAN",15,12.9848321982672,7.51322938369696e-07,7.43443209991672e-05,-0.0601031780243009,"Non-significant",4.12875220068502,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
0.474678754806497,10.7626246213913,11.5578313843016,3.20418887023106e-06,0.000292121219023088,4.91043944675296,"CASP8_HUMAN",25,12.9298873023482,7.77372868611228e-07,7.59952223603796e-05,0.211539506912274,"Non-significant",4.11921370992637,"CASP8","Caspase-8","CASP8_HUMAN"
5.39795958995819,8.5691779255867,12.4715633609255,1.80836692510819e-06,0.00017467963369438,5.53145996572492,"IFI44_HUMAN",27,12.8815496760529,8.0112382720495e-07,7.73847468326305e-05,-0.306282043457019,"Non-significant",4.11134463388088,"IFI44","Interferon-induced protein 44","IFI44_HUMAN"
0.345233440399177,12.2550818920136,9.00171436325637,2.02796018675876e-05,0.00124658098146671,2.89539853918092,"TENS1_HUMAN",76,12.6922458856756,9.02238118225232e-07,8.6126589309171e-05,-0.42592215538025,"Non-significant",4.06486275089756,"TNS1","Tensin-1","TENS1_HUMAN"
-0.407831192016602,13.6335692405701,-10.9032923178954,4.95228951780577e-06,0.000423618850492325,4.43635996472971,"IF5_HUMAN",25,-12.4231833837467,1.07130095796934e-06,0.000101075999685619,0.616998434066824,"Up in D",3.99535195461164,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN"
0.548051595687902,11.8752888441086,11.6326647467869,3.05292053233968e-06,0.000281493149993229,4.96302702088141,"CASP1_HUMAN",20,12.2502080392021,1.19851165376107e-06,0.000111778431708245,0.0711455345153507,"Non-significant",3.95164198798575,"CASP1","Caspase-1","CASP1_HUMAN"
