"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.29685163497925,7.8787579536438,7.60693942723925,6.48808662189075e-05,0.0201219742809789,2.28569278724265,"CASPE_HUMAN",17,7.85249753585364,3.55693716857237e-05,0.0132791354827586,-0.191670894622799,"Non-significant",1.87683019810723,"CASP14","Caspase-14","CASPE_HUMAN"
-0.427575826644903,14.4018510580063,-7.11158683850547,0.000104153070291776,0.0203662106988596,1.84081085951889,"PRS4_HUMAN",30,-7.79173305072325,3.77208755953775e-05,0.0132791354827586,-0.0970784425735456,"Non-significant",1.87683019810723,"PSMC1","26S proteasome regulatory subunit 4","PRS4_HUMAN"
-0.324834108352674,12.1872297525406,-7.10132695379616,0.000105206888851421,0.0203662106988596,1.83127217415299,"DBNL_HUMAN",24,-7.78636681966293,3.79176719643283e-05,0.0132791354827586,-0.0593993663787842,"Non-significant",1.87683019810723,"DBNL","Drebrin-like protein","DBNL_HUMAN"
-0.35215616226195,11.524838924408,-7.52751281277186,6.98817937884694e-05,0.0201219742809789,2.21637939237926,"IN35_HUMAN",18,-7.72583124718431,4.02179187945468e-05,0.0132791354827586,0.167782545089748,"Non-significant",1.87683019810723,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
-0.61496472358705,10.2515934705734,-7.63310777960479,6.33213294805487e-05,0.0201219742809789,2.30836460334788,"TAGL_HUMAN",15,-7.71726976186686,4.05554865182061e-05,0.0132791354827586,-0.196191310882575,"Non-significant",1.87683019810723,"TAGLN","Transgelin","TAGL_HUMAN"
0.645254611968948,13.3902950286865,8.74989270067007,2.37424020411459e-05,0.0175132591056234,3.20449675923625,"RL19_HUMAN",8,7.70165316127266,4.1179306104259e-05,0.0132791354827586,-0.332466840744022,"Non-significant",1.87683019810723,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
-0.397832393646254,9.81207990646363,-6.90360579959712,0.000128010444372916,0.0203662106988596,1.64478888666713,"NGEF_HUMAN",33,-7.68273587692323,4.19491898433756e-05,0.0132791354827586,0.0349509716034255,"Non-significant",1.87683019810723,"NGEF","Ephexin-1","NGEF_HUMAN"
-0.398010730743424,12.1256461143494,-7.21416997066985,9.42365076013309e-05,0.0201219742809789,1.93544552086254,"ABI1_HUMAN",22,-7.66306661432816,4.27665472027162e-05,0.0132791354827586,0.473379611968992,"Non-significant",1.87683019810723,"ABI1","Abl interactor 1","ABI1_HUMAN"
-0.411336421966544,10.2495484352112,-7.25938275496518,9.02022115912999e-05,0.0201219742809789,1.97673261818314,"RT09_HUMAN",21,-7.65129352367147,4.32641711334964e-05,0.0132791354827586,-0.193638563156125,"Non-significant",1.87683019810723,"MRPS9","Small ribosomal subunit protein uS9m","RT09_HUMAN"
-0.272910594940177,13.7010295391083,-6.74119995285839,0.00015086953913496,0.0222161684537296,1.48776092734733,"IF5_HUMAN",25,-7.6131963405633,4.49187320459037e-05,0.0132791354827586,-0.032623291015625,"Non-significant",1.87683019810723,"EIF5","Eukaryotic translation initiation factor 5","IF5_HUMAN"
-0.302779674530024,11.655063867569,-6.75392039022334,0.000148924797616118,0.0222161684537296,1.50018767244686,"K1C19_HUMAN",26,-7.56186013703681,4.72596299485499e-05,0.0132791354827586,-0.15015792846682,"Non-significant",1.87683019810723,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-0.48586869239805,11.0898350477219,-6.96143067260573,0.000120820382647548,0.0203662106988596,1.69985440085542,"STAU1_HUMAN",31,-7.52705392760552,4.89231680626838e-05,0.0132791354827586,0.0652453899383509,"Non-significant",1.87683019810723,"STAU1","Double-stranded RNA-binding protein Staufen homolog 1","STAU1_HUMAN"
1.99468541145323,15.016655087471,7.24975641076944,9.104483897237e-05,0.0201219742809789,1.96796360846768,"K1C10_HUMAN",31,7.51820698078991,4.93562190745075e-05,0.0132791354827586,-0.0981709957122749,"Non-significant",1.87683019810723,"KRT10","Keratin, type I cytoskeletal 10","K1C10_HUMAN"
-0.3799455165863,10.548699259758,-6.77410439915951,0.000145895696047385,0.0222161684537296,1.51986091193567,"SSH3_HUMAN",30,-7.49062477394003,5.07336948441602e-05,0.0132791354827586,-0.24164843559265,"Non-significant",1.87683019810723,"SSH3","Protein phosphatase Slingshot homolog 3","SSH3_HUMAN"
0.72861146926877,10.0761866569519,7.05869024202331,0.000109714639207122,0.0203662106988596,1.79148771902958,"SPB1_HUMAN",26,7.40319868998189,5.53875068027779e-05,0.0140441946936794,0.0481452941894513,"Non-significant",1.85250315857122,"FTSJ3","pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3","SPB1_HUMAN"
0.459253072738642,10.2612215280533,7.26946047392666,8.93293323489183e-05,0.0201219742809789,1.98590036938057,"EST3_HUMAN",16,7.34006986396443,5.90401429398755e-05,0.014516718782247,0.200810909271226,"Non-significant",1.83813153623924,"CES3","Carboxylesterase 3","EST3_HUMAN"
0.741250514984147,10.9455978870392,7.39798387089955,7.89817895547638e-05,0.0201219742809789,2.10171162395227,"CNBP_HUMAN",11,7.29414440401205,6.18640368069904e-05,0.0147545661429687,0.0277538299560494,"Non-significant",1.83107355637648,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
-0.477745532989502,10.5284698009491,-9.45309139823979,1.348366424124e-05,0.0175132591056234,3.70365813334397,"RRFM_HUMAN",8,-7.26636292497258,6.36442956623003e-05,0.0147545661429687,-0.0223891735076744,"Non-significant",1.83107355637648,"MRRF","Ribosome-recycling factor, mitochondrial","RRFM_HUMAN"
-0.437322854995726,8.72816479206085,-6.63779903003589,0.000167762510935215,0.0223820016429129,1.3859329938959,"STK10_HUMAN",28,-7.15796628837891,7.11499342827921e-05,0.0152591448505957,-0.14488625526428,"Non-significant",1.81646980432831,"STK10","Serine/threonine-protein kinase 10","STK10_HUMAN"
-0.416330337524426,11.4088785648346,-6.58611625446765,0.000176982470522278,0.0223820016429129,1.33448856498457,"RTKN_HUMAN",29,-7.15237554867972,7.15626485996178e-05,0.0152591448505957,0.111426830291746,"Non-significant",1.81646980432831,"RTKN","Rhotekin","RTKN_HUMAN"
1.44150590896608,12.5292987823486,7.49236599160066,7.22301735882063e-05,0.0201219742809789,2.18546617360004,"ACPM_HUMAN",3,7.11549878054397,7.43518426362283e-05,0.0152591448505957,0.038959264755249,"Non-significant",1.81646980432831,"NDUFAB1","Acyl carrier protein, mitochondrial","ACPM_HUMAN"
0.485707044601474,14.153090596199,8.98846968381624,1.9514310328289e-05,0.0175132591056234,3.37909378295166,"RL27_HUMAN",8,7.11146536969552,7.46640988829336e-05,0.0152591448505957,0.0146629810333003,"Non-significant",1.81646980432831,"RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN"
-0.505626916885374,10.0587943792343,-6.58421623305285,0.000177331944178751,0.0223820016429129,1.33259029615371,"VLDLR_HUMAN",32,-7.07484807893654,7.75658661668158e-05,0.0152591448505957,0.0694425106048744,"Non-significant",1.81646980432831,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN"
0.51421117782593,8.8333158493042,7.48158049732202,7.29682913198727e-05,0.0201219742809789,2.17594993508674,"RL7L_HUMAN",11,7.02535485141278,8.16870471118382e-05,0.0152591448505957,0.166411161422724,"Non-significant",1.81646980432831,"RPL7L1","Ribosomal protein uL30-like","RL7L_HUMAN"
0.516231536865199,16.6346278190613,8.00104549543313,4.52826232425374e-05,0.0189290602549447,2.61870980100276,"COX5B_HUMAN",9,7.01641075874114,8.24571945807994e-05,0.0152591448505957,0.196853876113874,"Non-significant",1.81646980432831,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","COX5B_HUMAN"
-0.331245422363311,10.0876452922821,-6.92530509663891,0.000125258181658725,0.0203662106988596,1.66550423810488,"HDAC7_HUMAN",17,-6.99986614268143,8.3902937830043e-05,0.0152591448505957,-0.0453345775604248,"Non-significant",1.81646980432831,"HDAC7","Histone deacetylase 7","HDAC7_HUMAN"
-0.517626523971558,8.90595805644989,-6.60331723973672,0.000173853103363669,0.0223820016429129,1.35165102620618,"PNKP_HUMAN",24,-6.96111428177302,8.73996056424194e-05,0.0152591448505957,0.0381221771240252,"Non-significant",1.81646980432831,"PNKP","Bifunctional polynucleotide phosphatase/kinase","PNKP_HUMAN"
-0.686934947967574,10.9347403049469,-6.91672104108988,0.000126339038451951,0.0203662106988596,1.65731683935783,"RM01_HUMAN",13,-6.95356094960708,8.80996532661628e-05,0.0152591448505957,-0.0239467620849751,"Non-significant",1.81646980432831,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN"
-0.555521488189699,9.26838660240173,-6.5752841647043,0.00017898509188629,0.0223820016429129,1.32365978593322,"SPAST_HUMAN",25,-6.9296969773023,9.03522094428136e-05,0.0152591448505957,0.0799293518066246,"Non-significant",1.81646980432831,"SPAST","Spastin","SPAST_HUMAN"
0.664872407913228,12.6367596387863,8.20266788947671,3.78787553799742e-05,0.0189290602549447,2.78229873142,"CUTA_HUMAN",6,6.92857936128695,9.04592442742683e-05,0.0152591448505957,0.332742691040037,"Non-significant",1.81646980432831,"CUTA","Protein CutA","CUTA_HUMAN"
0.278207778930662,9.61974239349365,6.13593987746738,0.000285789775455301,0.0261749222955857,0.870515207006905,"MAGD2_HUMAN",27,6.91152275808765,9.21101862430002e-05,0.0152591448505957,0.112227678298975,"Non-significant",1.81646980432831,"MAGED2","Melanoma-associated antigen D2","MAGD2_HUMAN"
-0.468588590621938,10.2977164983749,-6.99035531824582,0.000117392632152709,0.0203662106988596,1.72723436487502,"RASF4_HUMAN",14,-6.91112440927425,9.21491370075412e-05,0.0152591448505957,0.0935516357422053,"Non-significant",1.81646980432831,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
-0.413326740264896,10.6713438034057,-6.4700049271757,0.00019980947762718,0.0239224684532823,1.21756424189201,"NUP50_HUMAN",23,-6.85726786942241,9.75858385012906e-05,0.0157016538175495,0.110902786254883,"Non-significant",1.80405460198509,"NUP50","Nuclear pore complex protein Nup50","NUP50_HUMAN"
-0.490402460098252,10.8665338754654,-6.37121756084812,0.000221808072877691,0.0244767122601906,1.11659802899224,"EHD2_HUMAN",32,-6.84472210629637,9.89023375560789e-05,0.0157016538175495,0.0666291713714493,"Non-significant",1.80405460198509,"EHD2","EH domain-containing protein 2","EHD2_HUMAN"
-0.390450954437227,14.1226348876953,-6.27720607238904,0.000245251230239723,0.0246063100915565,1.01922584699478,"OLA1_HUMAN",29,-6.82841435546171,0.000100642868690998,0.0157016538175495,-0.135866403579712,"Non-significant",1.80405460198509,"OLA1","Obg-like ATPase 1","OLA1_HUMAN"
-0.327112197875998,10.7943243980408,-6.258611990302,0.000250204848353184,0.0246063100915565,0.999817008486369,"DNJC1_HUMAN",25,-6.81078919156121,0.000102561948771275,0.0157016538175495,-0.195579528808576,"Non-significant",1.80405460198509,"DNAJC1","DnaJ homolog subfamily C member 1","DNJC1_HUMAN"
-0.364263534545874,11.4191312789917,-6.46680008209129,0.000200484083660734,0.0239224684532823,1.21431028437778,"CASP1_HUMAN",20,-6.76978937323845,0.000107183579532456,0.0159003284156897,0.23155760765075,"Non-significant",1.79859390538717,"CASP1","Caspase-1","CASP1_HUMAN"
-0.348961114883403,10.6414023637771,-6.02932892652049,0.000321283168483281,0.0286471607590477,0.756354919611909,"MRE11_HUMAN",36,-6.76464964992481,0.000107778908412982,0.0159003284156897,0.0674545764922758,"Non-significant",1.79859390538717,"MRE11","Double-strand break repair protein MRE11","MRE11_HUMAN"
-0.300450563430786,9.7538036108017,-6.13722962835227,0.000285387768478088,0.0261749222955857,0.87188605987811,"RUFY2_HUMAN",25,-6.72934129545856,0.000111968183724988,0.0159557999567901,-0.111101150512699,"Non-significant",1.79708141722349,"RUFY2","RUN and FYVE domain-containing protein 2","RUFY2_HUMAN"
0.633438110351536,10.0912792682648,8.00442656621282,4.51459130958492e-05,0.0189290602549447,2.62149013723772,"VATF_HUMAN",6,6.70653565920949,0.00011476895978444,0.0159557999567901,-0.00757265090941317,"Non-significant",1.79708141722349,"ATP6V1F","V-type proton ATPase subunit F","VATF_HUMAN"
-0.442961215972899,8.89133882522583,-6.44603150017226,0.000204917275245228,0.0240970836426056,1.19318848749138,"CDK18_HUMAN",19,-6.68517185415153,0.000117462599478592,0.0159557999567901,0.0434181690215993,"Non-significant",1.79708141722349,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
-0.484507799148576,12.3910583257675,-6.36381840137863,0.000223560456538025,0.0244767122601906,1.10898008882808,"CPIN1_HUMAN",22,-6.67327231894141,0.000118992996604695,0.0159557999567901,0.0142390727997004,"Non-significant",1.79708141722349,"CIAPIN1","Anamorsin","CPIN1_HUMAN"
-0.225656270980833,9.7793220281601,-5.07740160957356,0.000975732559601883,0.0390004629980772,-0.339896856183043,"LAMB2_HUMAN",62,-6.66355738748137,0.000120258673859561,0.0159557999567901,-0.175796031951899,"Non-significant",1.79708141722349,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
-0.428293228149407,9.71826815605163,-6.3827123296615,0.000219115724003488,0.0244767122601906,1.12841725482225,"DAPK3_HUMAN",20,-6.65757009469165,0.00012104606721682,0.0159557999567901,-0.109768390655514,"Non-significant",1.79708141722349,"DAPK3","Death-associated protein kinase 3","DAPK3_HUMAN"
-0.4102773666382,10.778891324997,-7.77508963543658,5.55534497104242e-05,0.0201219742809789,2.42997124163529,"ICT1_HUMAN",10,-6.65097397100919,0.000121920088405347,0.0159557999567901,0.0778210163116757,"Non-significant",1.79708141722349,"MRPL58","Large ribosomal subunit protein mL62","ICT1_HUMAN"
0.673020601272599,16.245515704155,6.28084125867019,0.00024429549539849,0.0246063100915565,1.02301450620292,"SAP_HUMAN",30,6.60998470910073,0.000127509174883633,0.0160323851636322,0.108614206314099,"Non-significant",1.79500186215324,"PSAP","Prosaposin","SAP_HUMAN"
-0.322863817214948,14.4270559549332,-5.72460037678118,0.000452525127971858,0.0313828110116551,0.420686779572864,"DDX5_HUMAN",44,-6.58217966836847,0.000131460438595196,0.0160323851636322,-0.0330913066864511,"Non-significant",1.79500186215324,"DDX5","Probable ATP-dependent RNA helicase DDX5","DDX5_HUMAN"
-0.553317308425903,10.3566018342972,-6.98559072182493,0.000117949775556002,0.0203662106988596,1.72273172830231,"RM43_HUMAN",10,-6.58157192657907,0.000131548289988682,0.0160323851636322,-0.0265264511108398,"Non-significant",1.79500186215324,"MRPL43","Large ribosomal subunit protein mL43","RM43_HUMAN"
0.598590373992874,15.2878379821777,7.96765414695861,4.66577773106844e-05,0.0189290602549447,2.59118256259413,"MT2_HUMAN",6,6.55350177824909,0.000135677018086082,0.0160323851636322,-0.144280433654799,"Non-significant",1.79500186215324,"MT2A","Metallothionein-2","MT2_HUMAN"
-0.364930868148798,13.4319168329239,-6.00870418056233,0.000328696051633193,0.0286778469134594,0.734075837705419,"IF2B_HUMAN",29,-6.55341124163606,0.000135690562736575,0.0160323851636322,-0.0181205272674738,"Non-significant",1.79500186215324,"EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","IF2B_HUMAN"
-0.2075798511505,12.1361221075058,-4.82804856709153,0.00133250356735322,0.044565551371436,-0.650753968406732,"ZO2_HUMAN",66,-6.53786968445303,0.000138037785901457,0.0160323851636322,0.0552432537078751,"Non-significant",1.79500186215324,"TJP2","Tight junction protein ZO-2","ZO2_HUMAN"
0.621624112129211,8.01787918806076,7.38748194258286,7.97753794784055e-05,0.0201219742809789,2.09232497112687,"NSA2_HUMAN",7,6.53023123371825,0.000139207714711899,0.0160323851636322,0.126926422119126,"Non-significant",1.79500186215324,"NSA2","Ribosome biogenesis protein NSA2 homolog","NSA2_HUMAN"
-0.489180326461803,9.6057950258255,-6.32538138902134,0.000232913290505277,0.0244767122601906,1.06928112443614,"RFC4_HUMAN",18,-6.52333136179153,0.000140273879091545,0.0160323851636322,-0.168594360351564,"Non-significant",1.79500186215324,"RFC4","Replication factor C subunit 4","RFC4_HUMAN"
-0.405484199523944,10.0609607696533,-5.96555798646394,0.000344820824851713,0.0293333332121267,0.687264215110884,"SWAHC_HUMAN",35,-6.52323836534748,0.000140288309911004,0.0160323851636322,0.12623023986815,"Non-significant",1.79500186215324,"SOWAHC","Ankyrin repeat domain-containing protein SOWAHC","SWAHC_HUMAN"
-0.29776906967165,15.1676406860352,-5.59872674510264,0.000523134539461855,0.0319151402495751,0.277905309276052,"TCPG_HUMAN",42,-6.50136804639104,0.000143727736783536,0.0161973174480779,0.0448017120361301,"Non-significant",1.79055690607251,"CCT3","T-complex protein 1 subunit gamma","TCPG_HUMAN"
-0.425139427185051,12.4557609558106,-5.81398988527084,0.000408762347504791,0.0303078547981258,0.520607072410955,"LIMC1_HUMAN",62,-6.48375716408798,0.000146564585125188,0.0162907540233668,-0.0711901187896995,"Non-significant",1.78805881375111,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.461654663085923,16.754322052002,6.60773942813862,0.000173058500581058,0.0223820016429129,1.35605672335515,"H4_HUMAN",13,6.46388432640575,0.000149839787648579,0.0162914037699539,-0.029567480087282,"Non-significant",1.78804149253136,"H4C16","Histone H4","H4_HUMAN"
-0.30745077133175,13.6727187633515,-5.5120871201699,0.000578745139696607,0.0328464837563239,0.178201512917425,"CTNA1_HUMAN",52,-6.45046469310498,0.000152096832106335,0.0162914037699539,0.326251268386843,"Non-significant",1.78804149253136,"CTNNA1","Catenin alpha-1","CTNA1_HUMAN"
-0.238275051116924,14.2030925750732,-5.64205405124695,0.000497548686220369,0.0319151402495751,0.327328466870233,"RTCB_HUMAN",27,-6.44753880113761,0.000152593873122566,0.0162914037699539,-0.206681013107298,"Non-significant",1.78804149253136,"RTCB","RNA-splicing ligase RtcB homolog","RTCB_HUMAN"
-0.264488220214874,14.4203095436096,-5.49845885976514,0.000588069230769655,0.0328464837563239,0.162411695803052,"SYSC_HUMAN",34,-6.37111202231048,0.00016622936063601,0.0170314779113973,-0.18649125099182,"Non-significant",1.76874766437354,"SARS1","Serine--tRNA ligase, cytoplasmic","SYSC_HUMAN"
-0.334854364395149,12.5572975873947,-6.27113683854007,0.000246856119140662,0.0246063100915565,1.01289614253864,"PCNA_HUMAN",17,-6.36687869701507,0.00016702275563424,0.0170314779113973,0.15222442150116,"Non-significant",1.76874766437354,"PCNA","Proliferating cell nuclear antigen","PCNA_HUMAN"
-0.418281555175803,10.4225594997406,-5.80943078499951,0.00041087799208699,0.0303078547981258,0.515540337563029,"TRFM_HUMAN",39,-6.35269622069744,0.000169711188203474,0.0170314779113973,-0.170681953430174,"Non-significant",1.76874766437354,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.331624031066895,9.23878312110901,-5.90614103306104,0.000368470716244229,0.030028027781717,0.622344234348946,"TPRN_HUMAN",24,-6.34485636720544,0.000171217646122893,0.0170314779113973,-0.0491430759429896,"Non-significant",1.76874766437354,"TPRN","Taperin","TPRN_HUMAN"
-0.389628648757951,12.7834323644638,-7.41641249603531,7.76103018757648e-05,0.0201219742809789,2.11815050071603,"SNX3_HUMAN",10,-6.33529779266523,0.000173074227015791,0.0170314779113973,-0.0659787654876993,"Non-significant",1.76874766437354,"SNX3","Sorting nexin-3","SNX3_HUMAN"
0.563575744628912,9.19915819168091,7.04080684191101,0.000111668746693426,0.0203662106988596,1.77473092493794,"TMM9B_HUMAN",8,6.33064454103232,0.000173986014449966,0.0170314779113973,-0.00221967697145153,"Non-significant",1.76874766437354,"TMEM9B","Transmembrane protein 9B","TMM9B_HUMAN"
0.348670959472653,9.94365000724792,5.83684355998631,0.000398336254939223,0.0302065455381014,0.545957858139258,"PERM_HUMAN",27,6.32945998814546,0.00017421896310648,0.0170314779113973,0.210121393203774,"Non-significant",1.76874766437354,"MPO","Myeloperoxidase","PERM_HUMAN"
-0.453822851181027,11.1428097486496,-5.89426173781815,0.00037341025394704,0.030028027781717,0.609301155897385,"F1142_HUMAN",30,-6.30909798068642,0.000178277176981598,0.0172207263574843,-0.0074477195739604,"Non-significant",1.76394853427641,"FAM114A2","Protein FAM114A2","F1142_HUMAN"
-0.206767797470071,11.4082018136978,-4.62090822991532,0.00173806580750901,0.0516581170773923,-0.916620099545636,"SKT_HUMAN",84,-6.28452292101839,0.000183313617144691,0.0174989022295532,0.14917004108429,"Non-significant",1.75698919534807,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN"
-0.640343427658074,10.5245670080185,-6.23098959390144,0.000257768838770311,0.0246063100915565,0.970892210069298,"NTPCR_HUMAN",12,-6.22182177930996,0.000196884375831135,0.0184084792389033,-0.0591814517974747,"Non-significant",1.73498208794535,"NTPCR","Cancer-related nucleoside-triphosphatase","NTPCR_HUMAN"
-0.412708997726437,9.25236070156097,-6.57359971552938,0.000179298756074604,0.0223820016429129,1.32197439506251,"NEK6_HUMAN",12,-6.21956894615716,0.000197392031427559,0.0184084792389033,-0.0725100040436004,"Non-significant",1.73498208794535,"NEK6","Serine/threonine-protein kinase Nek6","NEK6_HUMAN"
0.786180734634373,13.6387249231338,7.23527740322606,9.23287293156586e-05,0.0201219742809789,1.95475222900285,"APOC1_HUMAN",4,6.20963253925296,0.000199648283586824,0.0184084792389033,0.0214116573333758,"Non-significant",1.73498208794535,"APOC1","Apolipoprotein C-I","APOC1_HUMAN"
0.241411924362149,11.4807761907577,5.40565847007561,0.000656120164820584,0.0338884248107194,0.0541178212856837,"LEMD2_HUMAN",29,6.19843454485819,0.000202224915717389,0.018436550181246,0.00304818153379927,"Non-significant",1.73432034019202,"LEMD2","LEM domain-containing protein 2","LEMD2_HUMAN"
0.334951162338276,11.3904794454575,6.14875023308685,0.000281824415616996,0.0261749222955857,0.884120307829865,"EKI2_HUMAN",16,6.15899581256709,0.000211593822121879,0.0190763585855214,-0.117599964141849,"Non-significant",1.71950452256394,"ETNK2","Ethanolamine kinase 2","EKI2_HUMAN"
-0.345661163330078,13.3136086463928,-5.77463285013069,0.00042742867173294,0.0309451915138094,0.476763662066485,"G3BP2_HUMAN",23,-6.14176722313095,0.000215834874349936,0.0192448809942349,-0.0845997333526505,"Non-significant",1.71568477013483,"G3BP2","Ras GTPase-activating protein-binding protein 2","G3BP2_HUMAN"
