"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.852199077606199,9.08001685142517,-16.8550073524479,2.92642479096885e-07,0.00019787508961601,7.55366803715381,"RRP12_HUMAN",42,-18.6235019690772,5.32626439393043e-08,3.92884629930468e-05,0.00282716751097567,"Non-significant",4.40573496092337,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.692941188812254,9.65967965126038,-16.4112429856709,3.56182151983282e-07,0.000222312460091719,7.37673077808143,"GTPB4_HUMAN",25,-17.6272677305378,8.27754489718845e-08,5.51975156568261e-05,0.00153183937072399,"Non-significant",4.25808046866232,"GTPBP4","GTP-binding protein 4","GTPB4_HUMAN"
0.623562574386577,13.0510395765305,15.6602331170791,5.02593088569618e-07,0.00022345163388811,7.06233901248489,"BGH3_HUMAN",32,17.4822727717786,8.84357534556e-08,5.51975156568261e-05,-0.0386021137237549,"Non-significant",4.25808046866232,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.545046567916847,12.4834884405136,-15.5275818799101,5.34977017179866e-07,0.00022345163388811,7.00475764956354,"RIR2B_HUMAN",23,-16.5970880382692,1.33991726964095e-07,7.76577766133336e-05,0.0114789009094505,"Non-significant",4.10981504771198,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN"
-0.213937997818,11.8847609758377,-8.38389835052367,4.39585139624236e-05,0.00342227566512131,2.61337737920951,"GOGB1_HUMAN",194,-16.1460407764721,1.6694319532185e-07,8.74335960074565e-05,0.138063669204712,"Non-significant",4.0583216593895,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
0.339674949646026,14.0500428676605,11.984449229109,3.5236530218696e-06,0.000794192239429164,5.19499216123828,"VILI_HUMAN",46,15.806136759087,1.97792809505419e-07,8.74335960074565e-05,-0.0130534172057999,"Non-significant",4.0583216593895,"VIL1","Villin-1","VILI_HUMAN"
-0.897963523864751,10.8672413825989,-17.1626705635529,2.56107899177558e-07,0.000188914499447882,7.67269141272408,"CNBP_HUMAN",11,-15.7886804953938,1.99541253622707e-07,8.74335960074565e-05,-0.102636337280272,"Non-significant",4.0583216593895,"CNBP","CCHC-type zinc finger nucleic acid binding protein","CNBP_HUMAN"
-0.681445360183723,11.8031140565872,-15.4661003799754,5.50780463120804e-07,0.00022345163388811,6.97785352449491,"ASM3A_HUMAN",18,-15.7280134397098,2.05753537474415e-07,8.74335960074565e-05,0.473769664764399,"Non-significant",4.0583216593895,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
0.82822036743168,10.3582212924957,15.6832121170319,4.97211190732772e-07,0.00022345163388811,7.07224950765526,"TAGL_HUMAN",15,15.5855737311029,2.21207442337899e-07,8.74335960074565e-05,-0.201609849929807,"Non-significant",4.0583216593895,"TAGLN","Transgelin","TAGL_HUMAN"
-0.580268621444706,16.2539769411087,-15.7041644628874,4.92360606393578e-07,0.00022345163388811,7.08126950990509,"STOM_HUMAN",17,-15.5472201088405,2.25587445365042e-07,8.74335960074565e-05,0.174480676650999,"Non-significant",4.0583216593895,"STOM","Stomatin","STOM_HUMAN"
0.516907691955549,10.5345146656037,13.0496783946886,1.90337807187124e-06,0.000498193860489137,5.8001952422138,"AKA12_HUMAN",66,15.5411579991868,2.26288577293146e-07,8.74335960074565e-05,-0.0783197879791757,"Non-significant",4.0583216593895,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.288152694702148,10.6895136833191,9.93137085087815,1.34767876710112e-05,0.00151875909948035,3.83985372555157,"SYNE2_HUMAN",160,15.1866101752646,2.71867228284496e-07,0.000100269576831836,0.0646700859069753,"Non-significant",3.99883081790976,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-0.722819566726685,8.77926194667816,-13.9952016236363,1.14419362863436e-06,0.000343851374175527,6.2906492307714,"PUM3_HUMAN",25,-14.8815471355778,3.19402208652059e-07,0.000112679544391426,0.294268846511842,"Non-significant",3.94815491770942,"PUM3","Pumilio homolog 3","PUM3_HUMAN"
0.683448791503924,11.028813123703,13.3459106920978,1.61703950626871e-06,0.000437355285128811,5.95831455593826,"MX1_HUMAN",43,14.7411479153328,3.44348124958498e-07,0.000116418361913052,0.0296573638916016,"Non-significant",3.93397851583217,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN"
-0.785385847091652,13.3202294111252,-19.7033153000191,9.22579952498506e-08,0.000124763562242881,8.55352545038027,"RL19_HUMAN",8,-14.6238936791439,3.66857227204754e-07,0.000118557306222333,-0.475550174713129,"Non-significant",3.92607167699352,"RPL19","Large ribosomal subunit protein eL19","RL19_HUMAN"
-0.7471055984497,11.6380710601806,-14.1562137294259,1.05257683233964e-06,0.000341624336704153,6.37017108171675,"DDB2_HUMAN",18,-14.503130732703,3.9177375251093e-07,0.000118557306222333,0.105114698410035,"Non-significant",3.92607167699352,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.399834871292104,13.7919679880142,-13.8020286636825,1.26620010116554e-06,0.000366926700744901,6.19375560580757,"ANX13_HUMAN",21,-14.4584485586967,4.01467752662771e-07,0.000118557306222333,0.0827682018279994,"Non-significant",3.92607167699352,"ANXA13","Annexin A13","ANX13_HUMAN"
-0.705463647842395,12.165528178215,-14.2487736658975,1.00367147621556e-06,0.000339324598250543,6.41538393834917,"H2AY_HUMAN",17,-14.4240180321433,4.09120603182809e-07,0.000118557306222333,0.13892102241517,"Non-significant",3.92607167699352,"MACROH2A1","Core histone macro-H2A.1","H2AY_HUMAN"
0.424388647079482,16.2145997285843,12.6758618900473,2.34976148309839e-06,0.000577756505268494,5.5945276572014,"ALDOA_HUMAN",29,14.3278333126154,4.31377701975496e-07,0.00011856860041904,-0.106817960739125,"Non-significant",3.9260303065049,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN"
-0.297185659408573,11.8622287511825,-10.5992068331529,8.49484122332255e-06,0.00132552195550075,4.31111037109615,"HS74L_HUMAN",49,-14.269890759198,4.45437135995518e-07,0.00011856860041904,0.112161636352527,"Non-significant",3.9260303065049,"HSPA4L","Heat shock 70 kDa protein 4L","HS74L_HUMAN"
-0.4605872631073,11.1737159490585,-13.6104423353156,1.40189135660841e-06,0.000392239533362782,6.0960188722595,"HP1B3_HUMAN",21,-14.2395691250542,4.52998103646812e-07,0.00011856860041904,0.241702795028685,"Non-significant",3.9260303065049,"HP1BP3","Heterochromatin protein 1-binding protein 3","HP1B3_HUMAN"
1.39469194412235,10.1363642215729,16.0843629806393,4.12996572902089e-07,0.00022340361283517,7.24226575353197,"NUA4L_HUMAN",5,14.0738320670764,4.96946856241229e-07,0.000126007087235667,0.012848615646373,"Non-significant",3.89960502741592,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.596714019775426,14.0510063171387,14.3452936861651,9.55385683189728e-07,0.00033704345362615,6.46214677977146,"NDRG1_HUMAN",15,13.8732019098346,5.56649990629117e-07,0.000131294119489655,-0.113485574722251,"Non-significant",3.8817547250178,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
0.409737825393652,11.3626362085342,12.4192273707388,2.72451357275212e-06,0.000649388590495782,5.44920836177728,"ACO12_HUMAN",27,13.8579584958519,5.6150386579729e-07,0.000131294119489655,-0.0307903289794762,"Non-significant",3.8817547250178,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.723904848098776,14.2459725141525,-14.8835277621755,7.2978447119977e-07,0.000281974819014997,6.71592195158788,"RL13_HUMAN",12,-13.8429121617792,5.66341407707408e-07,0.000131294119489655,0.0965542793273748,"Non-significant",3.8817547250178,"RPL13","Large ribosomal subunit protein eL13","RL13_HUMAN"
-0.726742029190024,13.9926990270615,-14.71157166791,7.94567625137427e-07,0.000293050986834776,6.63611126658419,"RL8_HUMAN",12,-13.7259051668242,6.05589842436766e-07,0.00013649322170922,0.186569690704342,"Non-significant",3.86488891527067,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
0.372475862503071,11.6456989049911,10.9556450723846,6.70991765712788e-06,0.0011835711276073,4.55003260218845,"DPYD_HUMAN",55,13.5691584577579,6.63015925310793e-07,0.000145397600485724,-0.170061111450195,"Non-significant",3.83744276063247,"DPYD","Dihydropyrimidine dehydrogenase [NADP(+)]","DPYD_HUMAN"
0.468292713165273,12.9219796657562,11.7362260289718,4.09671165679062e-06,0.000888182252999992,5.04513918786044,"K2C7_HUMAN",37,13.3128638700651,7.70495265776808e-07,0.000164521015434553,0.113812923431375,"Non-significant",3.78377861866042,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
0.476675271987901,11.7243152856827,11.7113959335267,4.15959152255357e-06,0.000888182252999992,5.02995457500396,"BCAP_HUMAN",31,12.9845924223189,9.37667625257826e-07,0.000195082951572872,0.0784065723419509,"Non-significant",3.7097806822269,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
0.303205966949474,12.176415681839,11.3641743848986,5.16313613513087e-06,0.00102643017602223,4.81380059400994,"DBNL_HUMAN",24,12.6006827368086,1.18665536590128e-06,0.000240713040973074,-0.0345184803008998,"Non-significant",3.61850038056326,"DBNL","Drebrin-like protein","DBNL_HUMAN"
0.388250827789307,9.70518708229065,11.0605583037146,6.26805417986878e-06,0.00113019981367678,4.61877449337078,"OAS2_HUMAN",31,12.5491565467533,1.22537052858679e-06,0.000242503816315933,0.0574173927307253,"Non-significant",3.61528142245591,"OAS2","2'-5'-oligoadenylate synthase 2","OAS2_HUMAN"
0.263861894607551,14.3025110960007,9.39990347909431,1.98469353864226e-05,0.00203845612310675,3.44109838001966,"VIME_HUMAN",46,12.4705864861561,1.28714938083484e-06,0.00024866500181176,0.0591921806335503,"Non-significant",3.60438533491343,"VIM","Vimentin","VIME_HUMAN"
0.351485013961776,12.8606470823288,10.7003292757792,7.93935609505771e-06,0.00128839870710596,4.37975149843502,"P4HA2_HUMAN",32,12.3785159363552,1.36400937437719e-06,0.000257385396830152,0.0800545215607009,"Non-significant",3.58941609712081,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN"
-0.333401203155523,15.7448427677154,-11.0624674368623,6.26032267600302e-06,0.00113019981367678,4.62001888616598,"CP3A5_HUMAN",25,-12.2495208018491,1.48045528063303e-06,0.0002730094124331,0.00879955291747692,"Non-significant",3.5638223797091,"CYP3A5","Cytochrome P450 3A5","CP3A5_HUMAN"
0.455898046493518,9.92661011219024,12.8199339071109,2.16505240476706e-06,0.000548976100383747,5.67462275942332,"MET17_HUMAN",15,12.0912294030593,1.63877952765137e-06,0.00029549015749696,-0.047599792480451,"Non-significant",3.52945698048813,"METTL17","Ribosome assembly protein METTL17, mitochondrial","MET17_HUMAN"
0.251763105392461,9.79237544536591,8.66371746284335,3.50395762763691e-05,0.0030245864032602,2.85047835060487,"LAMB2_HUMAN",62,11.888818402602,1.86944180292688e-06,0.000324858535957482,-0.0773720741272008,"Non-significant",3.48830571726085,"LAMB2","Laminin subunit beta-2","LAMB2_HUMAN"
0.321773290634148,10.7917226552963,10.1233712196588,1.17700323775363e-05,0.00149367828996349,3.9786189533145,"SHRM1_HUMAN",33,11.8788290794303,1.88172925684023e-06,0.000324858535957482,-0.0362410545349139,"Non-significant",3.48830571726085,"SHROOM1","Protein Shroom1","SHRM1_HUMAN"
-0.806236982345579,9.23505055904388,-14.0650905814373,1.10336470511961e-06,0.000343851374175527,6.3253035406854,"RM20_HUMAN",7,-11.6171496338157,2.2380366358675e-06,0.000378321442988102,0.0542657375335498,"Non-significant",3.42213904250982,"MRPL20","Large ribosomal subunit protein bL20m","RM20_HUMAN"
-0.701724529266397,14.5159201622009,-12.3716465158002,2.80115857374321e-06,0.000649388590495782,5.42188591502012,"RL18_HUMAN",11,-11.5738944271399,2.3038931258889e-06,0.000381505894356378,0.0544879436492991,"Non-significant",3.41849874770471,"RPL18","Large ribosomal subunit protein eL18","RL18_HUMAN"
-0.27479243278502,13.4005924463272,-9.3565717285062,2.05002428885235e-05,0.00205356754070963,3.40760136653957,"ADRO_HUMAN",35,-11.4004021763246,2.59064295787911e-06,0.00041344158327926,-0.0665740966796875,"Non-significant",3.38358584488217,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
0.190480232238752,12.6787056922912,7.37021620749513,0.000105668912161033,0.00549744098588968,1.68982137920185,"OPLA_HUMAN",65,11.3958644483256,2.59865919980802e-06,0.00041344158327926,-0.0395052433013738,"Non-significant",3.38358584488217,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
0.404709815978975,11.5511157512665,11.2944794131168,5.39591987704761e-06,0.00104244033053248,4.76953844113243,"IN35_HUMAN",18,11.3454599757635,2.68958731128126e-06,0.000419679066225696,-0.012943506240843,"Non-significant",3.37708269304585,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
0.353319168090795,16.3526692390442,9.96232750539908,1.31837091427943e-05,0.00150665656316384,3.86241179639893,"ALDOC_HUMAN",31,11.2819551500033,2.80923784930284e-06,0.000430078413381948,0.145975112915027,"Non-significant",3.36645235513104,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.407790899276728,14.5047322511673,10.6218648352534,8.36667502711885e-06,0.00132552195550075,4.32655048946956,"GBP1_HUMAN",22,11.2089294877225,2.95422062308709e-06,0.000431679801948354,-0.0907185077666988,"Non-significant",3.36483827125939,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
-0.633425951003998,14.6597970724106,-11.3570069690176,5.18654636639284e-06,0.00102643017602223,4.80926240419072,"RL7A_HUMAN",14,-11.2017574522638,2.96890385789059e-06,0.000431679801948354,-0.0212659835814755,"Non-significant",3.36483827125939,"RPL7A","Large ribosomal subunit protein eL8","RL7A_HUMAN"
0.308922767639174,12.2122051715851,9.3066393514481,2.12831872297048e-05,0.00210599733148567,3.36881171762064,"PCSK6_HUMAN",41,11.1967016034653,2.97930353821886e-06,0.000431679801948354,-0.0255272388458216,"Non-significant",3.36483827125939,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
-0.739717125892643,8.21266001462936,-10.7486726012281,7.68832235589416e-06,0.00127312342032092,4.41232400892067,"NOC3L_HUMAN",19,-11.1385105472945,3.10196980572466e-06,0.000441568122871051,-0.0799038410186768,"Non-significant",3.35500228618668,"NOC3L","Nucleolar complex protein 3 homolog","NOC3L_HUMAN"
0.151659488678,12.1488423347473,6.0207925927662,0.000397830956483346,0.0114063617699854,0.280036184505223,"ACACB_HUMAN",121,11.1112665650064,3.16132689751855e-06,0.000442258731835612,0.0163059234619247,"Non-significant",3.35432358374195,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
0.365908622741726,12.0105149745941,9.37355926708686,2.02412891487278e-05,0.00205297275190972,3.42075155734213,"CERU_HUMAN",44,10.8665478548561,3.75513149947336e-06,0.000516426050622489,0.0548217296600502,"Non-significant",3.28699185827967,"CP","Ceruloplasmin","CERU_HUMAN"
-0.677093505859379,14.4783387184143,-10.3198656584912,1.02706421238715e-05,0.00144513850126247,4.11785391005319,"RL4_HUMAN",23,-10.8349565964908,3.84046517707992e-06,0.000519358907447108,0.145379066467299,"Non-significant",3.28453241545944,"RPL4","Large ribosomal subunit protein uL4","RL4_HUMAN"
-0.142298221588153,16.3543136119842,-5.63782378822255,0.000602311129030917,0.0138314041015591,-0.1628847425147,"FAS_HUMAN",149,-10.741856757896,4.10477647973082e-06,0.0005460025632219,0.167523622512817,"Non-significant",3.2628053184848,"FASN","Fatty acid synthase","FAS_HUMAN"
-0.671318769454954,8.81993114948273,-10.0683278098959,1.22331012624735e-05,0.00150371642637285,3.93911494932689,"DDX27_HUMAN",28,-10.6830301829857,4.28221064082056e-06,0.000556194192513387,-0.0322093963622994,"Non-significant",3.25477355012227,"DDX27","Probable ATP-dependent RNA helicase DDX27","DDX27_HUMAN"
1.08966457843781,7.21552079916,10.8391816139824,7.24197405850388e-06,0.00122419536480626,4.47288959408315,"NSE2_HUMAN",9,10.6713363751738,4.31849077253431e-06,0.000556194192513387,-0.0436244010925755,"Non-significant",3.25477355012227,"NSMCE2","E3 SUMO-protein ligase NSE2","NSE2_HUMAN"
-0.479420661926277,14.7224669456482,-10.5506656906995,8.77691823220555e-06,0.00134369650068143,4.27791483072281,"RL5_HUMAN",17,-10.6236479822389,4.47003203393926e-06,0.000566716248802862,-0.0172111988067734,"Non-significant",3.24663433515407,"RPL5","Large ribosomal subunit protein uL18","RL5_HUMAN"
0.473769664764401,12.4923510551453,10.4068628944021,9.67637004843807e-06,0.00144104087218728,4.17862267913917,"3BHS7_HUMAN",18,10.5994137826249,4.54930551151886e-06,0.000567893306468677,0.0495593547821045,"Non-significant",3.24573325014177,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
0.477174758911149,10.7097668647766,9.47817162143911,1.87252776513645e-05,0.00197021857861473,3.50121730104457,"KANK1_HUMAN",51,10.5781144575168,4.62027328215246e-06,0.000568013597142198,0.149087190628075,"Non-significant",3.24564126799823,"KANK1","KN motif and ankyrin repeat domain-containing protein 1","KANK1_HUMAN"
-0.51645541191102,14.834694981575,-10.1645853625163,1.14361959132733e-05,0.00149367828996349,4.00805335339009,"RL6_HUMAN",20,-10.5511071126185,4.71203932440854e-06,0.000570043723517887,0.0374052524566491,"Non-significant",3.24409183177613,"RPL6","Large ribosomal subunit protein eL6","RL6_HUMAN"
-0.274428129196151,11.0425812005997,-9.46280635222991,1.89397398486503e-05,0.00197021857861473,3.4894539180573,"ERLEC_HUMAN",25,-10.5322559345962,4.77729519339614e-06,0.000570043723517887,-0.187433004379299,"Non-significant",3.24409183177613,"ERLEC1","Endoplasmic reticulum lectin 1","ERLEC_HUMAN"
0.303570747375476,12.3701181411743,10.895369192558,6.97957903991213e-06,0.00120494264531589,4.51021738251639,"PSME3_HUMAN",17,10.4053618248352,5.24366602274692e-06,0.000616624726211137,-0.0644097328185964,"Non-significant",3.20997906436178,"PSME3","Proteasome activator complex subunit 3","PSME3_HUMAN"
-1.10778737068177,9.74004232883454,-10.2519646578608,1.07630399316024e-05,0.00145552176675036,4.07005244551958,"REEP3_HUMAN",11,-10.3490915519924,5.46653022759757e-06,0.000633648946667524,0.00930404663085582,"Non-significant",3.19815128273394,"REEP3","Receptor expression-enhancing protein 3","REEP3_HUMAN"
-0.761797904968226,14.5831999778748,-9.85621313976206,1.42192874482302e-05,0.00158048353910877,3.78478712591926,"RL7_HUMAN",17,-10.1502518611846,6.34281749197661e-06,0.000724867903238003,-0.0955762863159002,"Non-significant",3.13974113014876,"RPL7","Large ribosomal subunit protein uL30","RL7_HUMAN"
0.452132701873801,14.9679446220398,9.26763323224264,2.19181861536713e-05,0.00214270075242035,3.33836748907673,"CP2C8_HUMAN",33,10.1253554619965,6.46315022104934e-06,0.000728361123522143,-0.0276230573654157,"Non-significant",3.13765324284745,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
-0.646388292312622,14.3308166265488,-10.0998298600919,1.19656259363602e-05,0.00149367828996349,3.96175069618866,"RS6_HUMAN",14,-10.0900064903442,6.6383936001585e-06,0.000737861995502549,0.147671461105375,"Non-significant",3.13202485795507,"RPS6","Small ribosomal subunit protein eS6","RS6_HUMAN"
0.32315158843995,13.4180600643158,8.79491201508633,3.15716205975155e-05,0.00278447966878523,2.95917803896161,"PFKAP_HUMAN",34,10.0319317404564,6.93790218677505e-06,0.00075388965201845,0.0152306556701696,"Non-significant",3.12269221782601,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN"
0.339257478713989,9.65618908405304,8.56960729917055,3.77904310679103e-05,0.00309728846146489,2.7715440356066,"PLCG1_HUMAN",51,10.0261723735598,6.96841556585947e-06,0.00075388965201845,0.309364795684814,"Non-significant",3.12269221782601,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
-0.234486579895002,13.6364228725433,-8.59989937192711,3.68794195926182e-05,0.00307043111067805,2.79703977508572,"DNJC3_HUMAN",27,-9.93750670785314,7.45752967231927e-06,0.000778813369035279,0.241128683090208,"Non-significant",3.10856660203077,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
-0.235982418060274,11.0304052829742,-7.71352516803067,7.77086347818637e-05,0.00481450444853765,2.0145195443564,"RGPD8_HUMAN",51,-9.93506115115002,7.47155135261051e-06,0.000778813369035279,-0.0916051864624023,"Non-significant",3.10856660203077,"RGPD8","RANBP2-like and GRIP domain-containing protein 8","RGPD8_HUMAN"
0.333613634109495,13.4449526071548,9.03127248100282,2.62524598187823e-05,0.00246254557134657,3.15116873603425,"MUC18_HUMAN",27,9.93241708008572,7.4867442426364e-06,0.000778813369035279,-0.0774168968200648,"Non-significant",3.10856660203077,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.350779771804778,12.1332553625107,10.03848672037,1.24926856740805e-05,0.00150371642637285,3.91760551616593,"SH3G1_HUMAN",17,9.88094340383231,7.78947126540744e-06,0.00080004771958881,-0.0202236175537021,"Non-significant",3.09688410833803,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
0.354187726974498,10.2459448575974,9.96676292379068,1.31423069176085e-05,0.00150665656316384,3.86563802087018,"T23O_HUMAN",17,9.82804666587713,8.11483185284818e-06,0.000813751939149739,-0.0214245319366508,"Non-significant",3.08950796351005,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.567751646041852,12.7527533769608,10.3285815820649,1.02092913742577e-05,0.00144513850126247,4.12396612453498,"EDF1_HUMAN",12,9.82667322033175,8.12347881083668e-06,0.000813751939149739,0.062756299972575,"Non-significant",3.08950796351005,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
0.655500888824474,10.8033165931702,9.46763309289051,1.88720744948283e-05,0.00197021857861473,3.49315122751398,"RCN2_HUMAN",17,9.72102351135917,8.8204049379643e-06,0.000872789825202955,-0.0249977111816229,"Non-significant",3.05909032530235,"RCN2","Reticulocalbin-2","RCN2_HUMAN"
0.188981056213379,15.6256926059723,6.4499215075557,0.000255330799240548,0.00898779738718761,0.752913608796639,"FLNA_HUMAN",147,9.69510094895435,9.00140436746457e-06,0.000879968614910934,-0.237556934356725,"Non-significant",3.055532817184,"FLNA","Filamin-A","FLNA_HUMAN"
0.217300415039045,11.6232402324676,7.26122108159693,0.000116774453117022,0.00588514231423303,1.58403140075204,"MYO1D_HUMAN",58,9.66500469912129,9.21674855382949e-06,0.000890294021021101,-0.0487730503082311,"Non-significant",3.0504665432208,"MYO1D","Unconventional myosin-Id","MYO1D_HUMAN"
0.613052845001242,10.3699486255646,9.65972068095648,1.63873901034691e-05,0.00179685517972363,3.63878759735659,"RASF4_HUMAN",14,9.64364796210683,9.37303599544434e-06,0.000894738989023945,0.005637407302852,"Non-significant",3.04830363748735,"RASSF4","Ras association domain-containing protein 4","RASF4_HUMAN"
-0.408553600311274,14.7939836978912,-10.1915277678322,1.12237175578242e-05,0.00149293843056042,4.02722864998588,"RS8_HUMAN",14,-9.59201386041046,9.76321541298859e-06,0.000921148021639412,0.0825028419494753,"Non-significant",3.03567057630059,"RPS8","Small ribosomal subunit protein eS8","RS8_HUMAN"
-0.497440814971981,13.203155040741,-10.2866664083195,1.0508155234716e-05,0.00144513850126247,4.09452299825778,"RL10_HUMAN",12,-9.5561210465412,1.00450837172365e-05,0.000936848382547783,-0.0717518329620503,"Non-significant",3.02833068867552,"RPL10","Large ribosomal subunit protein uL16","RL10_HUMAN"
0.643280029296876,7.30689549446106,10.0261268896498,1.2602010967877e-05,0.00150371642637285,3.90867735237699,"CNN1_HUMAN",10,9.39303630217806,1.14450807052567e-05,0.00105528846411878,-0.132676601409916,"Non-significant",2.97662880932271,"CNN1","Calponin-1","CNN1_HUMAN"
-0.377596616745,11.2465955018997,-8.96436532355692,2.76483937052207e-05,0.00254930757413819,3.09731526439988,"RL1D1_HUMAN",21,-9.36713145169191,1.16868232871707e-05,0.00106536716848963,-0.0438530445098735,"Non-significant",2.97250069103485,"RSL1D1","Ribosomal L1 domain-containing protein 1","RL1D1_HUMAN"
