"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B2_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.590227365493776,16.2698601484299,-21.7293874365732,3.62384179360888e-08,8.26957650870826e-06,9.72463424954536,"GLYC_HUMAN",30,-26.3150102515139,2.73177323483362e-09,9.34982131491743e-07,-0.0469273328781146,"Non-significant",6.02919668888009,"SHMT1","Serine hydroxymethyltransferase, cytosolic","GLYC_HUMAN"
-0.890730381011974,13.2536644935608,-24.4092737476517,1.50219050356634e-08,5.25513600927534e-06,10.5822146324694,"BUP1_HUMAN",23,-26.2092608126038,2.82360260434284e-09,9.34982131491743e-07,-0.0316939353943244,"Non-significant",6.02919668888009,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.97982001304625,13.5360733270645,23.2566209902438,2.1673929533312e-08,6.51341719382568e-06,10.2284553029031,"K2C7_HUMAN",37,26.1453554173364,2.88076821386413e-09,9.34982131491743e-07,-0.134176969528198,"Non-significant",6.02919668888009,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN"
-0.913776636123625,14.0283659696579,-23.800565316731,1.81914242482006e-08,5.67712370576539e-06,10.3980847040272,"AL8A1_HUMAN",26,-26.0114899811871,3.0047627882143e-09,9.37717125521955e-07,-0.0174686908721906,"Non-significant",6.02792815240216,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
0.747498035430905,11.9634611606598,21.9762346982295,3.32715992714516e-08,8.26957650870826e-06,9.80895665297174,"TFR1_HUMAN",34,25.5757166982948,3.45169967935527e-09,9.71789546380112e-07,0.699509620666525,"Up in BDM",6.01242777698926,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.545021295547476,15.8877571821213,-18.2383498750283,1.35707964555799e-07,1.5958469918924e-05,8.39429211477346,"AOXA_HUMAN",91,-25.5721976928346,3.4555994162949e-09,9.71789546380112e-07,0.199473142623908,"Non-significant",6.01242777698926,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
0.880705118179295,10.2784847021103,24.2492487767943,1.57900837346195e-08,5.25513600927534e-06,10.5343765158936,"DREB_HUMAN",21,25.5563316546942,3.47324338735805e-09,9.71789546380112e-07,0.0388381481170743,"Non-significant",6.01242777698926,"DBN1","Drebrin","DREB_HUMAN"
-0.795393943786625,18.2843689918518,-21.4793627821184,3.95514048051674e-08,8.26957650870826e-06,9.63803458430062,"ADH1G_HUMAN",33,-24.4270569035815,5.03166085189092e-09,1.3608965384081e-06,0.0541238784790004,"Non-significant",5.86617489059858,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
-0.822884321212751,11.0262888669968,-21.7869071781415,3.55213007277701e-08,8.26957650870826e-06,9.74438643957838,"ACO12_HUMAN",27,-23.9977983758605,5.81853159630338e-09,1.5229537216905e-06,-0.0983686447143501,"Non-significant",5.81731329345963,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
-0.703634023666377,12.3421224355697,-19.8859421900805,7.07719750747826e-08,1.17095932181677e-05,9.05621716805175,"XDH_HUMAN",47,-23.8336147853677,6.15516976753921e-09,1.56072023418166e-06,0.0606615543365496,"Non-significant",5.80667493911583,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN"
-0.686777830123898,15.2769283056259,-22.7265087431212,2.580845155135e-08,7.47892056741621e-06,10.0583116140043,"KHK_HUMAN",20,-23.7161382113345,6.40941772650703e-09,1.57593986160237e-06,0.58238458633425,"Up in BDM",5.80246035935444,"KHK","Ketohexokinase","KHK_HUMAN"
-0.781530380248999,17.8116984367371,-21.4137249090588,4.04768886687505e-08,8.26957650870826e-06,9.61509804216395,"LDHA_HUMAN",24,-23.1857002806903,7.71366300365269e-09,1.79230596761745e-06,-0.340071678161598,"Non-significant",5.7465878491911,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
1.34503674507141,8.47239601612091,22.2650356701789,3.01428379134455e-08,7.88964473644183e-06,9.90615796958883,"CNTN1_HUMAN",20,23.1792803028021,7.73116944375286e-09,1.79230596761745e-06,-0.117403984069824,"Non-significant",5.7465878491911,"CNTN1","Contactin-1","CNTN1_HUMAN"
-0.772093534469574,13.9575284719467,-21.5018696480846,3.92395777882646e-08,8.26957650870826e-06,9.64587994262997,"CGL_HUMAN",22,-22.898094517738,8.54335409833093e-09,1.89411879973592e-06,0.628955602645872,"Up in BDM",5.72259278538991,"CTH","Cystathionine gamma-lyase","CGL_HUMAN"
0.713773250579875,12.9501833915711,21.3914581932011,4.07963779163611e-08,8.26957650870826e-06,9.60729789072976,"MFGM_HUMAN",22,22.8675385996814,8.63721907693235e-09,1.89411879973592e-06,0.213202238082884,"Non-significant",5.72259278538991,"MFGE8","Lactadherin","MFGM_HUMAN"
-0.554265975952175,14.8162970542908,-19.9906889029369,6.80233361022584e-08,1.14987781069526e-05,9.09613353930906,"GPDA_HUMAN",25,-22.6624019112892,9.29808279724169e-09,1.9853853636005e-06,-0.356135606765775,"Non-significant",5.70215518409394,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","GPDA_HUMAN"
-0.509889364242552,16.1154786348343,-16.1045613708007,3.44825295276037e-07,2.8844458204843e-05,7.42903005193899,"FAS_HUMAN",149,-22.3265618704937,1.05057448921657e-08,2.18573369371879e-06,0.310738563537651,"Non-significant",5.66040275290497,"FASN","Fatty acid synthase","FAS_HUMAN"
-1.00146198272703,13.7471635341644,-22.4327792631182,2.84787185277626e-08,7.88964473644183e-06,9.96190987053543,"NDRG1_HUMAN",15,-22.1367861269278,1.12651839264262e-08,2.20702835686225e-06,0.0722730159759486,"Non-significant",5.65619208679771,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.673939228057847,16.6122605800629,-20.2468928464898,6.17936594904161e-08,1.08156919150708e-05,9.19274052411874,"GSTM1_HUMAN",24,-22.1095574174879,1.13791019130803e-08,2.20702835686225e-06,-0.144715547561624,"Non-significant",5.65619208679771,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
0.913083314895626,11.0771309137344,20.9121292091644,4.84141703023436e-08,9.13564134495852e-06,9.43698286314959,"CCN1_HUMAN",22,22.0988845943048,1.14241053719762e-08,2.20702835686225e-06,-0.180874109268174,"Non-significant",5.65619208679771,"CCN1","CCN family member 1","CCN1_HUMAN"
3.208247423172,7.82462179660797,20.9964466262761,4.69650340533745e-08,9.07319729307336e-06,9.46727941185823,"FETA_HUMAN",27,21.9137754004764,1.22371949441876e-08,2.27442740867755e-06,0.171241521835301,"Non-significant",5.64312791968866,"AFP","Alpha-fetoprotein","FETA_HUMAN"
0.577519416809102,11.6980702877045,18.5662433631048,1.18693770939157e-07,1.504814464688e-05,8.53135986019403,"S12A7_HUMAN",32,21.8927447729562,1.23335969906103e-08,2.27442740867755e-06,-0.342888593673704,"Non-significant",5.64312791968866,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
0.787408590316778,12.757398724556,20.5125556755063,5.60048357782456e-08,1.03278008523792e-05,9.2914042820964,"PAI1_HUMAN",22,21.7792523354871,1.28687213369812e-08,2.28569837407112e-06,-0.104122161865201,"Non-significant",5.64098108064209,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-0.501775264740026,15.0232923030853,-15.9571662357249,3.69344286754525e-07,3.05801994155736e-05,7.35722693110055,"GDE_HUMAN",104,-21.7608089627066,1.29581125471126e-08,2.28569837407112e-06,0.0536847114563006,"Non-significant",5.64098108064209,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
-0.592860221862772,16.9222846031189,-19.2782714360824,8.9417687970874e-08,1.39525984653014e-05,8.81970393961079,"ADH4_HUMAN",25,-21.4808268630841,1.44040871924028e-08,2.4866970953012e-06,0.039802551269533,"Non-significant",5.60437711294114,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN"
-0.717758178710952,13.9631497859955,-26.5371128411558,7.96575279474812e-09,3.36996481296467e-06,11.1822841330104,"PGDH_HUMAN",12,-21.257361755056,1.56882131108642e-08,2.65196169128234e-06,0.0200278759002739,"Non-significant",5.57643275379097,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN"
-0.734226942062376,16.02066385746,-19.6807073698572,7.65286227527723e-08,1.2175553823843e-05,8.97728942315625,"AK1C4_HUMAN",23,-21.1021602422171,1.66553737648343e-08,2.75799393322175e-06,0.282092571258501,"Non-significant",5.55940669347968,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4_HUMAN"
0.408362150192275,11.9391711950302,15.0524007283204,5.70785887446262e-07,4.15137890059441e-05,6.90023683916495,"MDR1_HUMAN",52,21.0200741541069,1.71937455358841e-08,2.77772018775709e-06,3.62396240216611e-05,"Non-significant",5.55631150483078,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
-0.737371444702152,16.927086353302,-19.1232393718432,9.50229925373001e-08,1.45474822914652e-05,8.75797674119571,"ARGI1_HUMAN",26,-20.8903643327988,1.80846021497544e-08,2.77772018775709e-06,0.175405502319325,"Non-significant",5.55631150483078,"ARG1","Arginase-1","ARGI1_HUMAN"
-0.75393438339232,17.5184109210968,-18.7620011465239,1.09689210216408e-07,1.504814464688e-05,8.61188284587589,"BHMT1_HUMAN",31,-20.8836045743751,1.81324244451297e-08,2.77772018775709e-06,0.0822894573211688,"Non-significant",5.55631150483078,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
-0.750998258590695,11.3012984991074,-19.8348958650319,7.21567242923815e-08,1.17095932181677e-05,9.03667536193044,"VTDB_HUMAN",21,-20.8819930078546,1.81438464322314e-08,2.77772018775709e-06,0.131328344345075,"Non-significant",5.55631150483078,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-1.14184188842776,9.96850585937502,-24.1690718536105,1.61915701542868e-08,5.25513600927534e-06,10.5102572912615,"TTC36_HUMAN",9,-20.7638286285404,1.90036830627216e-08,2.85547934020228e-06,0.412355422973624,"Non-significant",5.54432097766997,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
0.970744848251348,8.90043985843658,18.5997916353829,1.17093097953416e-07,1.504814464688e-05,8.5452282789115,"MAP1B_HUMAN",55,20.6696388686377,1.97217608643549e-08,2.9094334783862e-06,-0.0863947868347008,"Non-significant",5.53619156811486,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
1.34040188789367,10.3240123987198,25.0002924290266,1.25289852288138e-08,4.62091755211796e-06,10.7554855667072,"FMOD_HUMAN",7,20.620683149716,2.01069358593841e-08,2.9094334783862e-06,0.232382059097295,"Non-significant",5.53619156811486,"FMOD","Fibromodulin","FMOD_HUMAN"
0.59151315689085,10.5470192432404,18.7025035079948,1.12341816564435e-07,1.504814464688e-05,8.58751107315699,"GLSK_HUMAN",24,20.5361181610393,2.07922587071555e-08,2.9094334783862e-06,0.279768943786616,"Non-significant",5.53619156811486,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
0.56212663650515,11.6722049713135,17.3354794465022,1.98673007519494e-07,2.04054782659895e-05,8.0020087068376,"BMP1_HUMAN",35,20.5355397872739,2.07970349699778e-08,2.9094334783862e-06,-0.0682771205902259,"Non-significant",5.53619156811486,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN"
0.58238458633425,11.6175391674042,18.9958432132792,9.99267553944528e-08,1.48762874930255e-05,8.70681935909304,"5NTD_HUMAN",22,20.4124821554019,2.18417289997521e-08,3.00379303566083e-06,-0.443375825881974,"Non-significant",5.52232999396045,"NT5E","5'-nucleotidase","5NTD_HUMAN"
-0.578881025314324,14.9516800642013,-17.6140671694731,1.76278171096213e-07,1.88168954093176e-05,8.12545011304454,"CBS_HUMAN",31,-20.3495559645287,2.23985243665925e-08,3.02902711184219e-06,-0.400523424148551,"Non-significant",5.51869683942028,"CBS","Cystathionine beta-synthase","CBS_HUMAN"
-0.504164457321149,13.4651769399643,-18.3969113907974,1.27159201952943e-07,1.53995487260624e-05,8.46092161679737,"GALE_HUMAN",23,-20.2731246610629,2.30962798346669e-08,3.03388675880339e-06,-0.319695949554442,"Non-significant",5.5180006334849,"GALE","UDP-glucose 4-epimerase","GALE_HUMAN"
1.05067133903505,11.1606763601303,18.6394674586989,1.15231398363863e-07,1.504814464688e-05,8.56159294103288,"TRFM_HUMAN",39,20.2638839247345,2.31822749625105e-08,3.03388675880339e-06,-0.154307126998898,"Non-significant",5.5180006334849,"MELTF","Melanotransferrin","TRFM_HUMAN"
-0.644477367401102,11.4212691783905,-18.8652800019248,1.05250707884693e-07,1.504814464688e-05,8.65397905773409,"DDC_HUMAN",22,-20.1410907971486,2.43596568776993e-08,3.0896299722855e-06,-0.0780546665191757,"Non-significant",5.51009353048368,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN"
-0.597391366958597,14.0853401422501,-18.0709769165365,1.45442089175785e-07,1.66213677686243e-05,8.32324400167806,"DPYS_HUMAN",26,-20.1172112217956,2.45963062414972e-08,3.0896299722855e-06,-0.279418468475376,"Non-significant",5.51009353048368,"DPYS","Dihydropyrimidinase","DPYS_HUMAN"
0.50700545310975,12.8336547613144,17.0736588103386,2.22682083564846e-07,2.16303065514512e-05,7.88396759243505,"GALT2_HUMAN",30,20.1017850148087,2.47505482127875e-08,3.0896299722855e-06,0.154608964920044,"Non-significant",5.51009353048368,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2","GALT2_HUMAN"
-0.657101869583103,11.4039522409439,-18.972958762715,1.00837541547498e-07,1.48762874930255e-05,8.69758800467932,"PHKG2_HUMAN",21,-20.0220481660588,2.55652577622396e-08,3.14297729519413e-06,0.0921001434325994,"Non-significant",5.50265875630584,"PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform","PHKG2_HUMAN"
0.812914371490496,11.2572829723358,18.7048391548924,1.12236331228136e-07,1.504814464688e-05,8.58846948663624,"SCMC1_HUMAN",23,19.8930408980479,2.69476796425967e-08,3.25549282285035e-06,0.0475912094116495,"Non-significant",5.48738325777367,"SLC25A24","Mitochondrial adenyl nucleotide antiporter SLC25A24","SCMC1_HUMAN"
-0.602816820144673,13.2331360578537,-20.2163036458791,6.25025020588514e-08,1.08156919150708e-05,9.1812820528954,"ASPDH_HUMAN",17,-19.8628711979171,2.72829075614769e-08,3.25549282285035e-06,-0.225431919097925,"Non-significant",5.48738325777367,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN"
0.856067657470671,14.2164661884308,20.2100118901445,6.26494355445314e-08,1.08156919150708e-05,9.17892267852442,"IL18_HUMAN",14,19.482391210331,3.19364312529778e-08,3.75553917661828e-06,-0.245176792144775,"Non-significant",5.42532770323499,"IL18","Interleukin-18","IL18_HUMAN"
0.738187551498399,11.0945814847946,17.3580629994988,1.96742751549707e-07,2.04054782659895e-05,8.01209753134079,"ITA7_HUMAN",33,19.2902393553277,3.46192463225427e-08,3.94450542779468e-06,0.0701835155487078,"Non-significant",5.40400744199691,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.715276002883876,15.8260725736618,-17.1493404769676,2.1542163093373e-07,2.15793964616825e-05,7.91829368911746,"FTCD_HUMAN",36,-19.2665429479241,3.49672039326663e-08,3.94450542779468e-06,0.0370950698852504,"Non-significant",5.40400744199691,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
-0.941025018692002,11.7898403406143,-26.5859314554251,7.85531042823523e-09,3.36996481296467e-06,11.1953082319337,"ANGL8_HUMAN",8,-19.2642031147495,3.50017735766844e-08,3.94450542779468e-06,-0.0685666799545306,"Non-significant",5.40400744199691,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN"
-0.652908802032503,15.4340941905975,-18.6509361012503,1.14699494191729e-07,1.504814464688e-05,8.56631587810926,"ADH6_HUMAN",19,-19.1961005795225,3.60248848269766e-08,3.96178319986679e-06,0.0349140167236754,"Non-significant",5.40210929398619,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN"
-0.627430677413924,11.4596465826035,-16.3329574375938,3.10370462078922e-07,2.70789884871868e-05,7.53889585562567,"KPBB_HUMAN",49,-19.1724560747144,3.63878840625717e-08,3.96178319986679e-06,-0.203376531600952,"Non-significant",5.40210929398619,"PHKB","Phosphorylase b kinase regulatory subunit beta","KPBB_HUMAN"
1.09717953205108,7.61431473493576,17.9943900139063,1.50156999966833e-07,1.66900533935738e-05,8.29048521794017,"FAT4_HUMAN",28,19.1574821149522,3.66198841496191e-08,3.96178319986679e-06,0.624079585075378,"Up in BDM",5.40210929398619,"FAT4","Protocadherin Fat 4","FAT4_HUMAN"
0.417905569076549,15.544263958931,15.0661385704118,5.66922307732435e-07,4.15137890059441e-05,6.90739267182263,"SQOR_HUMAN",36,19.0413882322612,3.84757595976609e-08,4.107793597045e-06,0.0219666957855207,"Non-significant",5.38639138637866,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
1.0043261051178,10.9747205972672,21.3237071736665,4.17861272932017e-08,8.26957650870826e-06,9.58350408107611,"GSTP1_HUMAN",10,18.9481593206096,4.00423877870362e-08,4.21953161693521e-06,-0.21028459072113,"Non-significant",5.37473575459994,"GSTP1","Glutathione S-transferase P","GSTP1_HUMAN"
-0.663519859313983,10.2739610671997,-18.3386041417151,1.30230155398866e-07,1.55395217780353e-05,8.43649624665053,"DEMA_HUMAN",19,-18.8873439537518,4.11027304866783e-08,4.27573788678087e-06,0.709462285041806,"Up in BDM",5.36898892596415,"DMTN","Dematin","DEMA_HUMAN"
0.319303035736104,14.4935312271118,11.9251589836584,3.18792576187655e-06,0.000126179656740811,5.06654781792845,"IQGA1_HUMAN",91,18.7009677572875,4.45528884065981e-08,4.49583741956372e-06,-0.543999671936065,"Up in B2",5.34718940230176,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
0.663770914077775,11.5693837404251,18.1424378138943,1.41192838224787e-07,1.63662669907989e-05,8.35366911565492,"PRS23_HUMAN",19,18.6893685371562,4.47780801458726e-08,4.49583741956372e-06,-0.232822656631468,"Non-significant",5.34718940230176,"PRSS23","Serine protease 23","PRS23_HUMAN"
0.508278608322126,13.9936884641647,14.3297551134105,8.22837390598338e-07,5.01992675737963e-05,6.5137897707796,"APOB_HUMAN",239,18.6840991359857,4.48808024383363e-08,4.49583741956372e-06,0.188276767730724,"Non-significant",5.34718940230176,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-0.71829056739805,14.3008199930191,-17.0609590416845,2.23927255400776e-07,2.16303065514512e-05,7.87819099368471,"SERA_HUMAN",27,-18.5738350441716,4.7091905555894e-08,4.65980148390883e-06,-0.0402960777282484,"Non-significant",5.33163258465751,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
0.970533370971673,8.0526065826416,16.7046345844634,2.62279047370247e-07,2.49330115650711e-05,7.7141503263349,"MYOF_HUMAN",76,18.4532006912444,4.96515310005291e-08,4.85388581371437e-06,0.171362638473525,"Non-significant",5.31391044453829,"MYOF","Myoferlin","MYOF_HUMAN"
-0.410967350006121,12.5194485187531,-13.5584864256775,1.2397386284888e-06,6.48983176229556e-05,6.07828511124592,"OPLA_HUMAN",65,-18.1251602489374,5.74346743713389e-08,5.54791604582195e-06,-0.3176612854004,"Non-significant",5.25587011953677,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-0.596704721450799,15.4531222581863,-15.3543899621808,4.92277369361242e-07,3.75120125346269e-05,7.05596076486194,"TRFE_HUMAN",51,-18.0230863081127,6.0127878543255e-08,5.73973654705848e-06,0.286967754364015,"Non-significant",5.24110804118818,"TF","Serotransferrin","TRFE_HUMAN"
-0.460940122604404,10.415532708168,-14.9911509205911,5.88376353917127e-07,4.15137890059441e-05,6.86824835230392,"IFIT1_HUMAN",34,-17.9595139361171,6.18764355929774e-08,5.81295795984764e-06,0.171881437301625,"Non-significant",5.23560281791273,"IFIT1","Interferon-induced protein with tetratricopeptide repeats 1","IFIT1_HUMAN"
0.962062120437601,10.6878210306167,18.4306519938358,1.25419481545662e-07,1.53995487260624e-05,8.47501566517029,"MTAP2_HUMAN",13,17.9434312776691,6.2327747412712e-08,5.81295795984764e-06,0.112663507461525,"Non-significant",5.23560281791273,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
