"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.536683559417723,13.5190622806549,-12.5894681814109,2.16633411519056e-06,0.0005169892650193,5.65699465713346,"IL18_HUMAN",14,-12.1279125996382,1.60047308533457e-06,0.000332980477292427,0.0746490955352748,"Non-significant",3.47758122851385,"IL18","Interleukin-18","IL18_HUMAN"
0.4629580974579,11.9578658342362,11.4865654748289,4.23592411747919e-06,0.000746169495414511,4.9748406032214,"KNG1_HUMAN",19,11.9081091786204,1.84596554298699e-06,0.000368967461810479,-0.0649251937866495,"Non-significant",3.43301193134564,"KNG1","Kininogen-1","KNG1_HUMAN"
-0.495736360549975,11.1205207109451,-11.2181038186691,5.03108915375139e-06,0.000825926225679604,4.79818755829649,"5NTD_HUMAN",22,-11.8929460803544,1.86439067466473e-06,0.000368967461810479,0.21412110328675,"Non-significant",3.43301193134564,"NT5E","5'-nucleotidase","5NTD_HUMAN"
1.29031217098236,7.91806560754776,11.6618627860433,3.79321370203748e-06,0.000715770604147258,5.08785452192097,"CO6A3_HUMAN",12,11.8219870034244,1.95338664733499e-06,0.000377375696582765,0.278600692749025,"Non-significant",3.42322607232122,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
-0.601201534271247,12.0684924125671,-11.0648989525022,5.55932825700139e-06,0.000851101688251119,4.69538260733747,"PAI1_HUMAN",22,-11.6326012896449,2.21502250193875e-06,0.000406192329839203,0.0158734321594238,"Non-significant",3.39126828166967,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-2.31218314170835,9.8708540201187,-11.3400196885009,4.65088083822868e-06,0.00078619264836224,4.87895484887417,"GPC3_HUMAN",10,-11.6118258283409,2.24602774084158e-06,0.000406192329839203,0.571404218673713,"Up in CM",3.39126828166967,"GPC3","Glypican-3","GPC3_HUMAN"
-0.432115793228151,13.4531656503678,-9.59485035302773,1.55072131743966e-05,0.00188604236397881,3.6283366907419,"APOB_HUMAN",239,-11.6073766418413,2.25273044648313e-06,0.000406192329839203,0.0704498291015252,"Non-significant",3.39126828166967,"APOB","Apolipoprotein B-100","APOB_HUMAN"
2.33329582214355,9.76894450187683,12.0842860822934,2.92489873094176e-06,0.000578844592752719,5.35290191270106,"Q6VBP1_HBV",1,11.461919836272,2.48464466033722e-06,0.000433951873333437,-0.0702888965606743,"Non-significant",3.36255843247984,"S","Large envelope protein","Q6VBP1_HBV"
1.00441431999203,11.3359173536301,13.8988459310932,1.04462498668187e-06,0.000299442601809175,6.38580987441446,"NUA4L_HUMAN",5,11.4448007590001,2.51364777503963e-06,0.000433951873333437,0.0979521274566686,"Non-significant",3.36255843247984,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
-0.378906250000025,14.7709527015686,-10.314980910235,9.2322842884281e-06,0.00129156473648803,4.1700869367329,"APOA1_HUMAN",25,-11.3661474869018,2.65184526027168e-06,0.000448272342538425,-0.00548052787780051,"Non-significant",3.34845805536459,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
-0.598953008651733,9.55489599704742,-13.6558917869659,1.19010568058036e-06,0.000311500564265454,6.25663552005162,"COTL1_HUMAN",9,-11.243783577887,2.88400734668804e-06,0.000477568073694424,-0.359235048294082,"Non-significant",3.3209647142945,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.53524780273435,10.9414989948272,-10.7332775511228,6.93021769651103e-06,0.00104132937758316,4.46771754419542,"PRS23_HUMAN",19,-11.119477773356,3.1433047041296e-06,0.000510095487386151,0.0403707027435267,"Non-significant",3.29234851848403,"PRSS23","Serine protease 23","PRS23_HUMAN"
-0.525601863861102,13.348958492279,-10.2595756726631,9.59712233599102e-06,0.00131984831583443,4.12975497693206,"MUC18_HUMAN",27,-11.0336640071223,3.33745813890215e-06,0.000530983045863766,0.069394111633299,"Non-significant",3.27491934559529,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.464629888534557,10.1873000860214,-9.83924073176916,1.29567692715782e-05,0.00161740347491669,3.81653784717025,"ITA2_HUMAN",32,-10.8353909842328,3.83927726359008e-06,0.000593141668327934,-0.0280137062072772,"Non-significant",3.22684156561556,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.706336498260473,9.78420710563659,-10.1079141840611,1.06813673131562e-05,0.00143643952835204,4.0182322617091,"FIL1L_HUMAN",39,-10.8226270491295,3.87435400805774e-06,0.000593141668327934,-0.146190881729101,"Non-significant",3.22684156561556,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN"
0.29589223861695,17.6625640392304,8.78947685328694,2.88648472261642e-05,0.002788206790394,2.97400399201328,"SCP2_HUMAN",39,10.7580559964171,4.05736552564405e-06,0.000605316053670803,-0.0343706607818497,"Non-significant",3.21801780795067,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.491274833679196,10.0541515350342,-11.09715082632,5.44314411735365e-06,0.000851101688251119,4.71714709505087,"SIL1_HUMAN",14,-10.7424331442976,4.10307899333179e-06,0.000605316053670803,0.131766557693449,"Non-significant",3.21801780795067,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
-0.444040775299049,10.9870762825012,-10.5239926722043,7.98953043880162e-06,0.00115332074369118,4.32030166328058,"MMP14_HUMAN",17,-10.6561446853735,4.36613558534735e-06,0.000632621859634079,0.0680646896362269,"Non-significant",3.1988558055369,"MMP14","Matrix metalloproteinase-14","MMP14_HUMAN"
0.317944765090949,14.7399116754532,9.91706371284861,1.22461584393798e-05,0.00157722745360521,3.87551201997945,"PUR6_HUMAN",21,10.6141585920976,4.50088837063523e-06,0.000640705407707618,0.0538799762725954,"Non-significant",3.19334161044287,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
0.888612270355225,8.64388871192932,11.2002902847099,5.08951334532662e-06,0.000825926225679604,4.78630955238692,"PP13G_HUMAN",8,10.4557848008979,5.05253263852748e-06,0.00070533391249833,-0.0619962215423744,"Non-significant",3.15160523474774,"PPP1R3G","Protein phosphatase 1 regulatory subunit 3G","PP13G_HUMAN"
1.602991938591,7.45237046480179,10.09251114544,1.07989661362429e-05,0.00143643952835204,4.00681289677122,"ESIP1_HUMAN",18,10.435426473434,5.12875287618949e-06,0.00070533391249833,0.131636381149274,"Non-significant",3.15160523474774,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
-0.418891668319699,11.0738180875778,-9.58909780503443,1.55736798603131e-05,0.00188604236397881,3.62385097956514,"4F2_HUMAN",23,-10.2387679028515,5.93476019191934e-06,0.000802577403287226,0.0156724452972252,"Non-significant",3.09551307207018,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.534837722778347,13.4157180786133,-9.23048139263292,2.04232051056759e-05,0.00215212839256434,3.33898884704158,"ITIH2_HUMAN",47,-10.1258191006614,6.460886205481e-06,0.000859403781496276,-0.0161967277526855,"Non-significant",3.06580273969173,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.392591953277615,10.2107727527618,-8.91617822812904,2.60953366082282e-05,0.00262978661620831,3.08057981530839,"ADA10_HUMAN",33,-9.94963468118205,7.38842490002716e-06,0.000966930316755167,0.00466799736022416,"Non-significant",3.01460482285512,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
0.297232866287203,10.9822064638138,7.69692982481081,7.26971360405675e-05,0.00444190812061585,1.9928639967459,"SYNE2_HUMAN",160,9.90281446033217,7.65920954616933e-06,0.00098645755964473,-0.0267224311827992,"Non-significant",3.0059215946577,"SYNE2","Nesprin-2","SYNE2_HUMAN"
0.469522476196273,11.7497911453247,14.6080755620972,7.22425184559293e-07,0.000261994100539359,6.74835464008418,"MBL2_HUMAN",8,9.77376352145416,8.46452407922531e-06,0.00106139122384576,0.122568607330349,"Non-significant",2.97412450767245,"MBL2","Mannose-binding protein C","MBL2_HUMAN"
-0.36772370338443,11.4842697381973,-8.66957872197604,3.17917400350076e-05,0.00293134293913695,2.8718403741053,"TFR1_HUMAN",34,-9.76799786198457,8.50264105866089e-06,0.00106139122384576,-0.0253653526306152,"Non-significant",2.97412450767245,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-0.2474551200867,11.2589857578277,-7.73843493207857,7.00580111365237e-05,0.00438285608693427,2.03229941059838,"G6PD_HUMAN",38,-9.63261509433509,9.45492718738969e-06,0.00116097513286344,0.0125591754912993,"Non-significant",2.93517708239394,"G6PD","Glucose-6-phosphate 1-dehydrogenase","G6PD_HUMAN"
0.361541748046871,16.0860991477966,8.4193316756972,3.9033938203922e-05,0.00301639404368212,2.65439630338199,"TKFC_HUMAN",40,9.61510185391688,9.58655828220983e-06,0.00116097513286344,-0.0371487140655251,"Non-significant",2.93517708239394,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.368441104888923,11.495480298996,-8.28942416454029,4.35089033679702e-05,0.00321649325574975,2.53921299417338,"MDR1_HUMAN",52,-9.58196616791334,9.84122345777956e-06,0.00117428951671211,0.0345878601074485,"Non-significant",2.93022481619794,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN"
0.249839544296247,15.3168524503708,7.50788407641181,8.62077724902423e-05,0.00503230119414263,1.81093782024233,"ACOHC_HUMAN",48,9.55605481939739,1.00456120985462e-05,0.00118130574735658,0.0766577720642232,"Non-significant",2.92763768307691,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
-0.440973997116103,11.1474958658218,-9.05514042044065,2.33946806301811e-05,0.00243364664914474,3.19586480464219,"IGSF8_HUMAN",21,-9.50469062976752,1.04648784406453e-05,0.00121302890953423,-0.0373556613922101,"Non-significant",2.91612884867871,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.2953281402588,10.6451666355133,-7.70552696814063,7.21414995094624e-05,0.00444190812061585,2.001047259863,"CEIP2_HUMAN",61,-9.4481635825171,1.09489254521596e-05,0.00122360725905645,0.0537390708923233,"Non-significant",2.91235795522544,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
-0.565835952758793,8.53680205345154,-8.98573446336543,2.47022663519119e-05,0.00253714163518244,3.13849231175554,"ITA3_HUMAN",23,-9.43665352404475,1.10505089761176e-05,0.00122360725905645,0.099279522895813,"Non-significant",2.91235795522544,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
0.492998361587524,9.07188236713409,8.80593066690283,2.84872519851969e-05,0.002788206790394,2.98792407479426,"MDR3_HUMAN",28,9.43386726438357,1.10752567526064e-05,0.00122360725905645,-0.067492008209225,"Non-significant",2.91235795522544,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
-0.297106742858897,12.2739315032959,-9.44597110033818,1.73347887184762e-05,0.00200934965231022,3.51140174716328,"CCD50_HUMAN",17,-9.4071302482682,1.13158959235688e-05,0.00122360725905645,0.138998508453367,"Non-significant",2.91235795522544,"CCDC50","Coiled-coil domain-containing protein 50","CCD50_HUMAN"
0.89643359184265,8.82152855396271,8.90859338654518,2.62524914854416e-05,0.00262978661620831,3.07423932082385,"RELN_HUMAN",51,9.3993638855946,1.13868804696583e-05,0.00122360725905645,-0.280122995376587,"Non-significant",2.91235795522544,"RELN","Reelin","RELN_HUMAN"
0.40960168838501,9.37847113609314,10.0617482076622,1.10382076389352e-05,0.00144458091584387,3.98395438133686,"CP39A_HUMAN",13,9.39131713917813,1.14609504175857e-05,0.00122360725905645,-0.1460177898407,"Non-significant",2.91235795522544,"CYP39A1","24-hydroxycholesterol 7-alpha-hydroxylase","CP39A_HUMAN"
-0.528198957443237,9.11687505245209,-10.5036289070431,8.10195740576745e-06,0.00115332074369118,4.30579930363902,"TIMP3_HUMAN",10,-9.37311716193616,1.16304647151213e-05,0.00122557909998044,0.258617520332335,"Non-significant",2.91165865374979,"TIMP3","Metalloproteinase inhibitor 3","TIMP3_HUMAN"
-0.446734666824339,9.21737134456635,-12.2569977039327,2.63623049841426e-06,0.000548471134977777,5.45840237420208,"SYUG_HUMAN",9,-9.35270525373608,1.18239054444087e-05,0.00122998934328119,-0.17312550544739,"Non-significant",2.91009865130387,"SNCG","Gamma-synuclein","SYUG_HUMAN"
-0.5462758541107,10.5027447938919,-11.4548208772965,4.32215507573109e-06,0.000746169495414511,4.95417974390398,"CD44_HUMAN",8,-9.27721727815471,1.25710062953806e-05,0.00129115373519896,0.2843074798584,"Non-significant",2.88902204404376,"CD44","CD44 antigen","CD44_HUMAN"
-0.589658260345461,8.05584526062012,-8.47627764772175,3.72365212005234e-05,0.00301639404368212,2.7043863360853,"MAP1B_HUMAN",55,-9.16059331854186,1.38305883325207e-05,0.00139130579990031,0.195425510406498,"Non-significant",2.85657740443418,"MAP1B","Microtubule-associated protein 1B","MAP1B_HUMAN"
0.492944478988626,11.9646495580673,8.7498155075607,2.97982675822999e-05,0.00284450756662096,2.9403513291528,"VTDB_HUMAN",21,9.15046407641557,1.39464434742687e-05,0.00139130579990031,-0.0234558582305766,"Non-significant",2.85657740443418,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.359235048294082,10.1082683801651,-8.3546262314037,4.11950153529837e-05,0.00309496624605657,2.59722490168309,"A4_HUMAN",27,-9.14058113370514,1.4060522010331e-05,0.00139130579990031,0.068040132522599,"Non-significant",2.85657740443418,"APP","Amyloid-beta precursor protein","A4_HUMAN"
0.58787202835083,8.65481472015381,8.52353674556472,3.58149869172827e-05,0.00301034124180475,2.74564345520044,"C163A_HUMAN",29,9.03512555843891,1.53445594034652e-05,0.00150006933734598,0.169021129608176,"Non-significant",2.82388866619046,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
-0.411042451858521,9.14574944972992,-9.31662275885659,1.91201287745341e-05,0.00212521540926808,3.40836509941652,"INGR1_HUMAN",14,-9.0149665301067,1.56045682205434e-05,0.00150732698263677,0.304223537445054,"Non-significant",2.82179252648362,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN"
0.310916423797622,18.3146612644196,8.22889694230424,4.57875738136814e-05,0.00328779091968328,2.48499591801855,"LDHA_HUMAN",24,8.96112327264392,1.6323355199687e-05,0.00155805734039956,-0.1345100402832,"Non-significant",2.80741656324826,"LDHA","L-lactate dehydrogenase A chain","LDHA_HUMAN"
-0.622953414916987,10.4655642509461,-8.51768849743584,3.59875647590659e-05,0.00301034124180475,2.7405491622099,"EPHA2_HUMAN",25,-8.94729845458678,1.65137948329261e-05,0.00155805734039956,-0.0321428775787513,"Non-significant",2.80741656324826,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
-0.644764184951782,9.17625343799591,-9.31757637086068,1.9106234514182e-05,0.00212521540926808,3.40912970489546,"LBP_HUMAN",10,-8.86781308812821,1.76577751557941e-05,0.00164280142287874,0.0588958263397501,"Non-significant",2.78441492966297,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
-0.336532592773425,12.7418656349182,-8.45475502259683,3.79047395541385e-05,0.00301639404368212,2.68552831907546,"SQSTM_HUMAN",20,-8.85721002202101,1.78169244778567e-05,0.00164280142287874,-0.0248904228210431,"Non-significant",2.78441492966297,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
0.571404218673717,10.0279761552811,9.2434257222355,2.02211904710336e-05,0.00215212839256434,3.34945297298002,"A1BG_HUMAN",11,8.81680614877027,1.84381455605218e-05,0.00168097879863004,0.0197048187255486,"Non-significant",2.77443776407156,"A1BG","Alpha-1B-glycoprotein","A1BG_HUMAN"
