"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.347938537597678,17.6885871887207,-11.3565751492792,5.26513151285058e-06,0.000970938115801583,4.77176406866983,"SCP2_HUMAN",39,-13.8767236610803,6.24953851580235e-07,0.000181102698275787,0.0952122211456441,"Non-significant",3.74207507902026,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-0.58906102180481,8.6554092168808,-12.5591559714386,2.55316162752409e-06,0.000683955827626985,5.50858156478183,"C163A_HUMAN",29,-13.6035404987452,7.29787809347376e-07,0.000204189596036021,0.0837974548340004,"Non-significant",3.68996639006133,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","C163A_HUMAN"
0.46724987030025,10.9754979610443,12.9535988900033,2.04157095986166e-06,0.00057121747476957,5.73351535351074,"PRS23_HUMAN",19,13.3785688058708,8.31008322234425e-07,0.000224760050887004,0.0221552848815758,"Non-significant",3.64828087825029,"PRSS23","Serine protease 23","PRS23_HUMAN"
-2.6524748802185,9.9285340309143,-14.0699135892924,1.12011627371345e-06,0.000413119247495953,6.33020716540327,"Q6VBP1_HBV",1,-13.3052212870885,8.67332514400932e-07,0.000227017291027392,-0.094409227371214,"Non-significant",3.64394106301924,"S","Large envelope protein","Q6VBP1_HBV"
0.382642984390259,9.16983354091644,11.7357174023456,4.1607058680278e-06,0.000833614965833387,5.01281432705379,"FLRT3_HUMAN",27,13.1900442092328,9.28011506250496e-07,0.000235308917553641,0.0708751678466992,"Non-significant",3.6283616139589,"FLRT3","Leucine-rich repeat transmembrane protein FLRT3","FLRT3_HUMAN"
0.441627979278602,10.5515174865723,13.7661167288516,1.31295636135207e-06,0.000443888663167114,6.17337395715849,"TAGL_HUMAN",15,13.0477444136382,1.00963492182077e-06,0.000248247810777385,0.459355592727675,"Non-significant",3.60511457272782,"TAGLN","Transgelin","TAGL_HUMAN"
0.820811271667479,9.08822989463806,13.9360854092841,1.20082635781246e-06,0.000423630655099579,6.26161059172145,"LBP_HUMAN",10,12.9697580611497,1.05775391809326e-06,0.000252429861512021,-0.0663425922393515,"Non-significant",3.59785927096995,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.459355592727675,11.1387110948563,12.1090564132299,3.32183250138737e-06,0.000740753865806233,5.24214343147352,"5NTD_HUMAN",22,12.8711662282827,1.12229686395967e-06,0.000260180478690537,-0.0241384506225764,"Non-significant",3.58472529161387,"NT5E","5'-nucleotidase","5NTD_HUMAN"
0.298560380935674,14.8111256361008,11.0351439072446,6.46441419871081e-06,0.00111600546400722,4.56064448523251,"APOA1_HUMAN",25,12.5931827968123,1.32928652424214e-06,0.000283860698609352,0.623880028724668,"Up in BM1",3.54689473272465,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
0.529394149780273,12.0826687812805,11.8007837876171,3.99873221182455e-06,0.000831941363249857,5.05334431524998,"MA1A1_HUMAN",24,12.586973596929,1.3343736391105e-06,0.000283860698609352,0.0895817279815692,"Non-significant",3.54689473272465,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
-0.482750177383426,11.9677618741989,-12.1654400618538,3.21254000762092e-06,0.000740753865806233,5.27611003093854,"KNG1_HUMAN",19,-12.5737691009131,1.34526441732879e-06,0.000283860698609352,0.205783128738375,"Non-significant",3.54689473272465,"KNG1","Kininogen-1","KNG1_HUMAN"
-0.309061050415021,16.6838593482971,-10.5348745082316,8.99429161163184e-06,0.00145959364273562,4.21900992661502,"ALDOC_HUMAN",31,-12.5064202804145,1.40238107070892e-06,0.000283860698609352,-0.00518584251399901,"Non-significant",3.54689473272465,"ALDOC","Fructose-bisphosphate aldolase C","ALDOC_HUMAN"
0.48988533020019,10.0548462867737,13.202950111498,1.77816167739207e-06,0.000540268888731704,5.87177475649556,"SIL1_HUMAN",14,12.4924133630599,1.41459748547687e-06,0.000283860698609352,0.03561568260195,"Non-significant",3.54689473272465,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
0.322213649749704,12.596275806427,9.89465482897856,1.40152735482435e-05,0.00195123708307085,3.75693898650734,"LIMC1_HUMAN",62,12.4700532033433,1.43434664074235e-06,0.000283860698609352,-0.00831484794614923,"Non-significant",3.54689473272465,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
0.541416168212873,10.4955804347992,11.7109253733747,4.22435634948007e-06,0.000833614965833387,4.99730778109217,"CCN1_HUMAN",22,12.3470125823294,1.548688163034e-06,0.000298442165388916,-0.0785901546478236,"Non-significant",3.52513981758659,"CCN1","CCN family member 1","CCN1_HUMAN"
-0.645103931426977,10.5975160598755,-11.623952571738,4.45647848260492e-06,0.000840927125764101,4.94262987291563,"PLIN2_HUMAN",25,-12.3134826832248,1.58158899577562e-06,0.000298442165388916,0.039509534835851,"Non-significant",3.52513981758659,"PLIN2","Perilipin-2","PLIN2_HUMAN"
0.505409717559822,9.64083623886108,11.6763401787967,4.31498996364337e-06,0.000833614965833387,4.97561705242201,"DREB_HUMAN",21,12.260444569695,1.63523926134887e-06,0.000301552985604199,-0.292952299118038,"Non-significant",3.52063636732564,"DBN1","Drebrin","DREB_HUMAN"
0.37838649749755,12.9155943393708,9.97053434117276,1.32803014124853e-05,0.00195123708307085,3.81323907730718,"CO4B_HUMAN",83,12.0237203805969,1.9008386876833e-06,0.000342742335819162,-0.0609009265899747,"Non-significant",3.46503224784016,"C4B_2","Complement C4-B","CO4B_HUMAN"
0.398797035217276,10.6467833518982,11.252066957993,5.62514210879162e-06,0.00101427562379412,4.70381780048148,"ANXA3_HUMAN",21,11.8879208445814,2.07476910605592e-06,0.000365971228837776,0.103201866149899,"Non-significant",3.43655305572072,"ANXA3","Annexin A3","ANXA3_HUMAN"
0.274836778640745,9.80300390720367,8.99045861174459,2.74172655264081e-05,0.00300626611461183,3.0517440045214,"FA5_HUMAN",56,11.5752211169474,2.54705697860202e-06,0.000439719581369718,-0.0261409282684344,"Non-significant",3.35682419416773,"F5","Coagulation factor V","FA5_HUMAN"
-0.301276683807378,14.7315776348114,-10.7609537112859,7.73409764747316e-06,0.00128070343493056,4.37542359410481,"PUR6_HUMAN",21,-11.5000693444591,2.67773073754346e-06,0.000452648066758909,0.09078097343445,"Non-significant",3.34423933014322,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN"
-0.30553221702575,14.769601225853,-9.91969312281674,1.3767814369734e-05,0.00195123708307085,3.77556359450571,"SERA_HUMAN",27,-11.26798811145,3.13097369782903e-06,0.000508659721613458,0.254591703414924,"Non-significant",3.29357265075783,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
0.391542911529548,10.2238435745239,10.0298171326735,1.27361784981914e-05,0.00191372874693195,3.85693057891488,"ITA2_HUMAN",32,11.2159194620887,3.244049292014e-06,0.000508659721613458,0.231985092163086,"Non-significant",3.29357265075783,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
0.404080867767336,9.14923024177551,12.0809606259684,3.377852235005e-06,0.000740753865806233,5.22515355964552,"INGR1_HUMAN",14,11.2158902187268,3.24411406638585e-06,0.000508659721613458,-0.0178389549254998,"Non-significant",3.29357265075783,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN"
-0.33100438117982,15.8680552244186,-12.2101895763616,3.12867906994812e-06,0.000740753865806233,5.30294585790876,"BAAT_HUMAN",15,-11.2088117399542,3.25983553412618e-06,0.000508659721613458,0.0426321029663068,"Non-significant",3.29357265075783,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
0.205033063888548,12.4067786931992,7.29699378984087,0.000114061416871358,0.00728735698026928,1.53509229286884,"MPRI_HUMAN",111,10.7484861747071,4.49087454813817e-06,0.000687527473275342,0.115042209625249,"Non-significant",3.16270994294717,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
0.259161233901976,14.0939005613327,8.6722369533054,3.52014151524982e-05,0.00348322295789476,2.78746946598547,"PLOD2_HUMAN",38,10.6541061537962,4.80294365333111e-06,0.000721686755613494,0.198180437088,"Non-significant",3.14165126479611,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN"
-0.198725461959818,16.0507584810257,-7.37344963125497,0.000106367494018621,0.00696020843925074,1.60983130031192,"C1TC_HUMAN",59,-10.4253826995868,5.66459967115191e-06,0.000835682940576848,-0.0742554664611497,"Non-significant",3.07795846332159,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
0.294682264328003,13.4644182920456,9.04307551948797,2.63264361315294e-05,0.00300626611461183,3.09459856889603,"MUC18_HUMAN",27,10.1647266461786,6.86330538845349e-06,0.000994443927176993,-0.305110692977907,"Non-significant",3.00241970002488,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
-0.39275789260865,10.6194176673889,-9.9396413997803,1.35741731714604e-05,0.00195123708307085,3.79036882018246,"T23O_HUMAN",17,-10.0251156629686,7.6199577074965e-06,0.00107044531141749,0.0343077182769775,"Non-significant",2.9704355157178,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
0.2397084236145,15.1244843006134,7.89195009684789,6.72105216950973e-05,0.00529462303916524,2.10015777296909,"AMPN_HUMAN",49,10.0196022026102,7.65169189822704e-06,0.00107044531141749,0.0614693164825511,"Non-significant",2.9704355157178,"ANPEP","Aminopeptidase N","AMPN_HUMAN"
0.230452537536625,10.6776044368744,7.60038205545532,8.67399618785982e-05,0.00606521708311915,1.8279226847109,"CEIP2_HUMAN",61,9.93067365176512,8.18443972942278e-06,0.00111405936831623,-0.0623426437378001,"Non-significant",2.95309166495661,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
0.415831327438351,11.1600672006607,9.45311582831664,1.93155933372717e-05,0.00248772578315274,3.42069316596073,"IGSF8_HUMAN",21,9.92208347995092,8.23805300702165e-06,0.00111405936831623,-0.0975229740142503,"Non-significant",2.95309166495661,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
0.465969085693352,11.132435798645,9.58476889347747,1.75303798899189e-05,0.00237069170711336,3.52252368178654,"FSTL1_HUMAN",17,9.75763782036614,9.34373917335639e-06,0.00121120928903203,-0.122175455093384,"Non-significant",2.91678080713076,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
0.460369586944575,10.5468561649323,9.16090408883155,2.40559083714133e-05,0.00295741879584315,3.18972024274813,"EPHA2_HUMAN",25,9.75060629581736,9.39457414593433e-06,0.00121120928903203,-0.011380195617674,"Non-significant",2.91678080713076,"EPHA2","Ephrin type-A receptor 2","EPHA2_HUMAN"
0.437326669692975,13.1867452859879,10.3289271099558,1.03462209313687e-05,0.00164606346347306,4.07351991050159,"SDCB1_HUMAN",13,9.74927101883863,9.40426241175964e-06,0.00121120928903203,0.0730667114257244,"Non-significant",2.91678080713076,"SDCBP","Syntenin-1","SDCB1_HUMAN"
0.642206192016602,9.34525156021118,11.0943198109638,6.22226410345027e-06,0.00109755328120425,4.59999174238302,"CAH12_HUMAN",8,9.67248433555874,9.98058102282051e-06,0.00126535053779946,-0.0985121726989746,"Non-significant",2.89778914599557,"CA12","Carbonic anhydrase 12","CAH12_HUMAN"
0.756772041320797,9.55126333236694,9.17640304426167,2.37739518156058e-05,0.00295741879584315,3.20214621151402,"PERM_HUMAN",27,9.63001534530414,1.03161591625501e-05,0.00128777408376818,0.0169637203216553,"Non-significant",2.89016031925766,"MPO","Myeloperoxidase","PERM_HUMAN"
0.438712596893328,13.5680477619171,9.87745179817096,1.41881917551368e-05,0.00195123708307085,3.74411563306736,"IL18_HUMAN",14,9.5921751170086,1.06257755486169e-05,0.00130632640608299,0.0674207210541002,"Non-significant",2.88394829423307,"IL18","Interleukin-18","IL18_HUMAN"
0.885212421417238,10.5555737018585,9.05288881056627,2.61284266780279e-05,0.00300626611461183,3.10256520599287,"TRFL_HUMAN",33,9.50026618670561,1.14218077429651e-05,0.0013832320600958,0.0535531044006241,"Non-significant",2.85910495368343,"LTF","Lactotransferrin","TRFL_HUMAN"
0.255395174026496,11.9527574777603,9.12621923716964,2.47005950148783e-05,0.00299135265598093,3.1618401076769,"BIEA_HUMAN",19,9.3994391784339,1.23723541354329e-05,0.0014763129625721,-0.066007614135799,"Non-significant",2.83082156696385,"BLVRA","Biliverdin reductase A","BIEA_HUMAN"
0.282563447952274,13.2215391397476,8.16111172928761,5.34646150579893e-05,0.00461502007000559,2.34383246910047,"BGH3_HUMAN",32,9.33418684200613,1.30343562128183e-05,0.00153276472914214,-0.0887908935546982,"Non-significant",2.81452450181667,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
2.22190308570862,7.9562064409256,9.07023188412641,2.57825568197755e-05,0.00300626611461183,3.11662482516881,"MIME_HUMAN",7,9.27036247392291,1.37202360614497e-05,0.00159037136289432,-0.0126266479492205,"Non-significant",2.79850145302281,"OGN","Mimecan","MIME_HUMAN"
-1.10506653785706,8.06664049625397,-9.02008526711909,2.67969533708277e-05,0.00300626611461183,3.07590272164066,"HXK4_HUMAN",13,-9.24173617542237,1.40408408300495e-05,0.00160461102105664,-0.0621876716613734,"Non-significant",2.79463022922959,"GCK","Hexokinase-4","HXK4_HUMAN"
0.221814155578612,9.71491074562073,7.2366619108436,0.000120572383988961,0.00758390948594128,1.47565774248576,"PLCG1_HUMAN",51,9.19536222309005,1.45780625260054e-05,0.00164286665744456,-0.0684577226638776,"Non-significant",2.78439768445665,"PLCG1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1","PLCG1_HUMAN"
0.279597043991103,10.6531699895859,7.59902049694997,8.68449297320503e-05,0.00606521708311915,1.82663061790865,"AKA12_HUMAN",66,9.15375083747607,1.50796398985615e-05,0.00166183515885479,0.0907559394836497,"Non-significant",2.77941205705624,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN"
0.520102739334103,10.6108075380325,8.55140700442856,3.87837332877954e-05,0.00374632395115681,2.684774191006,"ITA7_HUMAN",33,9.14755104827906,1.51560021882246e-05,0.00166183515885479,-0.0102939605712873,"Non-significant",2.77941205705624,"ITGA7","Integrin alpha-7","ITA7_HUMAN"
-0.426433563232402,11.209862947464,-8.38628845402672,4.43583421047433e-05,0.00413705273376882,2.54227999156611,"PCKGC_HUMAN",35,-9.12624819035062,1.54216861159249e-05,0.00166840525652629,0.110331058502197,"Non-significant",2.77769845052318,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.221447944641099,17.3565521240234,-7.38980745178396,0.000104797719914859,0.0069132414584485,1.62573831114908,"SBP1_HUMAN",39,-9.11005101420786,1.5627162866157e-05,0.00166840525652629,0.192335367202761,"Non-significant",2.77769845052318,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
2.78132963180542,7.73595714569092,8.73976164299319,3.33620175766369e-05,0.0033837426327104,2.84428922813392,"MATN3_HUMAN",18,9.06270741554568,1.62454400113488e-05,0.0016794965418068,0.119876384735107,"Non-significant",2.77482088606213,"MATN3","Matrilin-3","MATN3_HUMAN"
0.26086354255675,10.8548504114151,7.91956994408339,6.56318581415378e-05,0.00522094997020037,2.12549435360115,"LDLR_HUMAN",30,9.06265776854261,1.62461024930051e-05,0.0016794965418068,0.361049652099612,"Non-significant",2.77482088606213,"LDLR","Low-density lipoprotein receptor","LDLR_HUMAN"
0.564554691314701,9.35824012756348,8.69800161571793,3.44864827260357e-05,0.00345460889924757,2.8091974633409,"URP2_HUMAN",20,9.04214082457428,1.65224682387231e-05,0.0016794965418068,-0.239983320236201,"Non-significant",2.77482088606213,"FERMT3","Fermitin family homolog 3","URP2_HUMAN"
0.236388444900523,11.1650696992874,8.22651771610215,5.06202641855593e-05,0.00460328060109159,2.40197331553828,"4F2_HUMAN",23,9.03945739120461,1.65589996727316e-05,0.0016794965418068,-0.196418285369875,"Non-significant",2.77482088606213,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
0.296208858489997,11.2511141300201,7.71650815791591,7.82880339076235e-05,0.00577481006478598,1.93740425048772,"PRG4_HUMAN",49,8.99462922368732,1.71827616122343e-05,0.00172124602125517,0.0636239051818759,"Non-significant",2.76415705062691,"PRG4","Proteoglycan 4","PRG4_HUMAN"
-0.423448562622065,9.84852123260498,-8.34446181955941,4.59093412012951e-05,0.00423304993758305,2.50578208964021,"PLSL_HUMAN",27,-8.93271496494972,1.80876900656122e-05,0.00178979899015094,-0.0307898521423233,"Non-significant",2.74719574129396,"LCP1","Plastin-2","PLSL_HUMAN"
-0.217903852462801,13.4122761487961,-7.62111362336034,8.51590786705555e-05,0.00606521708311915,1.8475719350988,"ANT3_HUMAN",28,-8.88747520553479,1.87824348297458e-05,0.00182837602660726,-0.0932462215423993,"Non-significant",2.7379344817496,"SERPINC1","Antithrombin-III","ANT3_HUMAN"
0.242189645767226,12.1113744974136,7.39141339265671,0.000104645006387115,0.0069132414584485,1.62729841473102,"PLOD1_HUMAN",41,8.87821832958637,1.8928221128298e-05,0.00182837602660726,-0.30487942695618,"Non-significant",2.7379344817496,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN"
-0.267032623291016,18.7820353507995,-7.87156836513487,6.84027286852602e-05,0.0053367282745404,2.08141151180337,"ENOA_HUMAN",28,-8.84733769510825,1.94237380011727e-05,0.00185416717813547,-0.00262451171875533,"Non-significant",2.73185111093128,"ENO1","Alpha-enolase","ENOA_HUMAN"
-0.250276088714596,16.9624240398407,-8.18983668082231,5.2193962940649e-05,0.00460328060109159,2.36941752958026,"DCXR_HUMAN",22,-8.82609678518483,1.97729458478899e-05,0.00186555444895091,0.0580165386200022,"Non-significant",2.72919207091485,"DCXR","L-xylulose reductase","DCXR_HUMAN"
0.237267732620248,15.9246042966843,7.63298156424551,8.4268602508279e-05,0.00606521708311915,1.85879987942587,"APOE_HUMAN",29,8.79182149356827,2.03512638009758e-05,0.00189804775265653,-0.0484604835510254,"Non-significant",2.7216928654312,"APOE","Apolipoprotein E","APOE_HUMAN"
0.885031461715698,7.30450892448425,9.50860544582493,1.8539379242694e-05,0.00246604136352818,3.46377914634084,"UBD_HUMAN",6,8.77126781971476,2.07070694304467e-05,0.00190928592453005,-0.0303168296814,"Non-significant",2.71912902909861,"UBD","Ubiquitin D","UBD_HUMAN"
0.369486331939674,12.9345812797547,10.2332728632512,1.10507766410174e-05,0.00169181135217387,4.00494636283789,"JUPI1_HUMAN",11,8.66627490380587,2.26359729876372e-05,0.00201224629787598,0.0244781970977765,"Non-significant",2.69631886294916,"JPT1","Jupiter microtubule associated homolog 1","JUPI1_HUMAN"
2.98157215118408,8.19251847267151,8.45432404463393,4.19592924535265e-05,0.00400538469374017,2.60129865834088,"COMP_HUMAN",5,8.66611516589883,2.26390558441885e-05,0.00201224629787598,-0.0217027664184748,"Non-significant",2.69631886294916,"COMP","Cartilage oligomeric matrix protein","COMP_HUMAN"
