"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc"
0.593629965556396,17.5618235754842,10.0984887699857,9.4503739317548e-06,0.00116892125179681,4.1634892161188,"NCEH1_HUMAN",10,10.745527610096,1.6400083164688e-06,0.000191223829541734,-0.593629965556399,"Up in CTRL",3.71845798866229,"NCEH1","Neutral cholesterol ester hydrolase 1"
-0.54415509107465,18.0262865373169,-11.4844973554779,3.66832045482013e-06,0.00068060445581395,5.12418452040991,"RISC_HUMAN",6,-10.6525948315835,1.76684192839331e-06,0.000191223829541734,0.54415509107465,"Up in HBV",3.71845798866229,"SCPEP1","Retinoid-inducible serine carboxypeptidase"
-0.497601617700429,17.6746044990996,-11.1183895857194,4.6617136111547e-06,0.000781212974514473,4.88283257140517,"SIAE_HUMAN",7,-10.6587833057188,1.75806853815033e-06,0.000191223829541734,0.497601617700425,"Up in HBV",3.71845798866229,"SIAE","Sialate O-acetylesterase"
-0.256669848879,19.3873766001076,-7.82422490047637,5.88126025365981e-05,0.0029378025978618,2.26087245953128,"VIGLN_HUMAN",47,-10.6764358777613,1.73330492151773e-06,0.000191223829541734,0.256669848879,"Non-significant",3.71845798866229,"HDLBP","Vigilin"
-0.337613570959078,18.7412153023439,-8.39858978732349,3.56781578479914e-05,0.00226034182951604,2.78581793821162,"MYLK_HUMAN",50,-10.5025442238016,1.99503864298751e-06,0.000211514811231022,0.337613570959075,"Non-significant",3.67465921594528,"MYLK","Myosin light chain kise, smooth muscle"
0.507512260675448,18.0356807934186,9.55116641354904,1.41750270111709e-05,0.00149577474014382,3.74619854535518,"DEOC_HUMAN",13,10.4704472363545,2.04795281446085e-06,0.000212782297422482,-0.507512260675451,"Up in CTRL",3.6720645063184,"DERA","Deoxyribose-phosphate aldolase"
0.386316034183675,18.8640146346483,8.88670128883617,2.38402608063604e-05,0.00183080649022676,3.20688353159644,"ABLM3_HUMAN",21,10.4080227267971,2.15534361801798e-06,0.000219549217560851,-0.386316034183675,"Up in CTRL",3.65846810631459,"ABLIM3","Actin-binding LIM protein 3"
-0.38155736633658,17.9003986685091,-8.68228502830393,2.81604309677016e-05,0.00195057918502947,3.03322505272821,"CING_HUMAN",27,-10.3457857517358,2.2686130735507e-06,0.000222902745276514,0.38155736633658,"Up in HBV",3.6518845827037,"CGN","Cingulin"
-0.548790796394407,23.0118354329238,-9.0868019252167,2.03165527627109e-05,0.00183080649022676,3.37326428964598,"HMCS2_HUMAN",27,-10.3428689241801,2.27407998068435e-06,0.000222902745276514,0.5487907963944,"Up in HBV",3.6518845827037,"HMGCS2","Hydroxymethylglutaryl-CoA synthase, mitochondrial"
-0.370281694124301,20.3027428998901,-8.79605692890704,2.56572435787922e-05,0.00183080649022676,3.13034503293633,"ALAT1_HUMAN",19,-10.2489647110477,2.45806727058628e-06,0.000232686799296807,0.370281694124298,"Non-significant",3.63322825425161,"GPT","Alanine aminotransferase 1"
0.529238773342602,19.1097322013328,9.13118253403768,1.96164028050819e-05,0.00181977165307858,3.4096929129541,"GALT2_HUMAN",18,10.2463208579787,2.46347910708842e-06,0.000232686799296807,-0.529238773342602,"Up in CTRL",3.63322825425161,"GALNT2","Polypeptide N-acetylgalactosaminyltransferase 2"
0.410747375241673,17.1776933746884,8.63022526331063,2.93958721518598e-05,0.00195784045934502,2.98838886565161,"MPRI_HUMAN",26,10.1121192144406,2.75618883804159e-06,0.00025568573238618,-0.410747375241673,"Up in CTRL",3.59229350552404,"IGF2R","Cation-independent mannose-6-phosphate receptor"
-0.584067802215777,18.7069539977923,-9.53077520129887,1.43962920129338e-05,0.00149577474014382,3.73019655976742,"NDRG2_HUMAN",9,-10.0255330541552,2.9652529714986e-06,0.000270254196262022,0.584067802215774,"Up in HBV",3.56822755399152,"NDRG2","Protein NDRG2"
-0.596034185718871,19.8572772268447,-8.89029823830175,2.37711846073403e-05,0.00183080649022676,3.20990554579065,"BUP1_HUMAN",20,-9.93479417562136,3.20322880636934e-06,0.00028690989050153,0.596034185718878,"Up in HBV",3.54225448027892,"UPB1","Beta-ureidopropiose"
-0.313171815725902,22.4350219116952,-7.86820106186682,5.65462315422592e-05,0.00290849181051521,2.30225120066234,"CATA_HUMAN",49,-9.86824604773798,3.39110461856137e-06,0.000293613141557105,0.313171815725898,"Non-significant",3.53222451013877,"CAT","Catalase"
-1.49846642094792,15.8980282930705,-9.44008273531714,1.54283385268457e-05,0.00157157291464634,3.65861649207425,"CO6A1_HUMAN",4,-9.86925980208409,3.38815333632196e-06,0.000293613141557105,1.49846642094793,"Up in HBV",3.53222451013877,"COL6A1","Collagen alpha-1(VI) chain"
0.586566906850951,18.7505897929547,8.86231467534876,2.43145405358273e-05,0.00183080649022676,3.18636439660445,"GSDME_HUMAN",17,9.84011995539552,3.47412419934896e-06,0.000295870085501932,-0.586566906850948,"Up in CTRL",3.52889894277513,"GSDME","Gasdermin-E"
0.82540891079541,17.1015890496518,8.90113965252814,2.35643337694951e-05,0.00183080649022676,3.21900709638022,"TFR1_HUMAN",19,9.7999626849759,3.59655472201563e-06,0.000301356480336632,-0.825408910795403,"Up in CTRL",3.52091946507485,"TFRC","Transferrin receptor protein 1"
-0.236408333276174,21.6281023047791,-7.40819195673635,8.60619917249056e-05,0.00343916959239142,1.85917369693073,"6PGD_HUMAN",27,-9.76547451334441,3.70549346866881e-06,0.000305556167773563,0.236408333276174,"Non-significant",3.51490894544771,"PGD","6-phosphoglucote dehydrogese, decarboxylating"
-0.667094720182554,18.0505706309563,-9.04974288220447,2.09226325533739e-05,0.00183080649022676,3.34271483280358,"FMO5_HUMAN",10,-9.70035945326151,3.9212010001482e-06,0.000308646048420756,0.667094720182551,"Up in HBV",3.51053927891086,"FMO5","Flavin-containing monooxygese 5"
-0.324847170875504,21.9939612903879,-8.09073666922932,4.64725258889404e-05,0.00256834863822388,2.50857884016692,"GRHPR_HUMAN",23,-9.7035288533589,3.91038788707469e-06,0.000308646048420756,0.324847170875497,"Non-significant",3.51053927891086,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase"
0.45620690176175,18.7146185795957,8.647953044758,2.89685019068167e-05,0.00195784045934502,3.00368494955995,"TP2_HUMAN",17,9.72962689032684,3.82258461627893e-06,0.000308646048420756,-0.45620690176175,"Up in CTRL",3.51053927891086,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2"
-0.303339882066474,21.4310596972896,-7.66357795913308,6.79943729763983e-05,0.00315384613939633,2.10797829551389,"ACON_HUMAN",57,-9.64510148648623,4.1151064026309e-06,0.00031364530935841,0.303339882066474,"Non-significant",3.50356120305728,"ACO2","Aconitate hydratase, mitochondrial"
-0.315261577580472,21.8309304545423,-7.79421841572483,6.04170708510914e-05,0.00295613974069355,2.23252184853835,"ACOT1_HUMAN",36,-9.63111609497657,4.16583760264299e-06,0.00031364530935841,0.315261577580475,"Non-significant",3.50356120305728,"ACOT1","Acyl-coenzyme A thioesterase 1"
0.652845010060652,18.9199118840855,9.00253851214612,2.17240931636417e-05,0.00183080649022676,3.3036289548155,"LEG3_HUMAN",10,9.64562763695031,4.11321112210412e-06,0.00031364530935841,-0.652845010060648,"Up in CTRL",3.50356120305728,"LGALS3","Galectin-3"
-0.793834638757069,19.7546535928697,-8.69446622322811,2.78797970244765e-05,0.00195057918502947,3.04367995893839,"APOA1_HUMAN",19,-9.57661732961537,4.37018962178887e-06,0.000324330501217045,0.793834638757076,"Up in HBV",3.48901220677766,"APOA1","Apolipoprotein A-I"
-0.376247191848876,16.718571621465,-11.8026248173837,2.99519669581882e-06,0.000598463339799183,5.32722313547327,"TNG2_HUMAN",6,-9.50340356469297,4.66225863948882e-06,0.000341132868058372,0.376247191848876,"Non-significant",3.4670764344223,"TANGO2","Transport and Golgi organization protein 2 homolog"
-0.74516638528825,19.4803380702704,-9.54821891344233,1.4206773859929e-05,0.00149577474014382,3.74388757462899,"CATZ_HUMAN",5,-9.45442976200028,4.8695749628785e-06,0.000351353360168803,0.745166385288247,"Up in HBV",3.45425588873046,"CTSZ","Cathepsin Z"
0.881576076716453,19.1747114748404,8.6383330293855,2.91995478644367e-05,0.00195784045934502,2.99538811252491,"AACT_HUMAN",14,9.42456581394774,5.00095450621434e-06,0.000354369618329527,-0.881576076716449,"Up in CTRL",3.45054351917053,"SERPI3","Alpha-1-antichymotrypsin"
0.343816841273227,18.4942219596667,9.96548641625764,1.04102300053822e-05,0.00122911692904456,4.06420655976555,"RRAS2_HUMAN",8,9.4141239705779,5.0478059203821e-06,0.000354369618329527,-0.343816841273227,"Non-significant",3.45054351917053,"RRAS2","Ras-related protein R-Ras2"
0.808703120381058,17.8141374035255,9.84746050824603,1.1354069993956e-05,0.00131076430263558,3.97497946732331,"LBP_HUMAN",4,9.39681657302989,5.1265279885041e-06,0.00035509750533705,-0.808703120381054,"Up in CTRL",3.44965237873234,"LBP","Lipopolysaccharide-binding protein"
-0.33924075045725,21.8861031717301,-7.74758965315612,6.30079943438124e-05,0.00303080120940838,2.18827765719673,"AL7A1_HUMAN",35,-9.36283289198851,5.28505539891985e-06,0.000356932946539287,0.33924075045725,"Non-significant",3.44741336283218,"ALDH7A1","Alpha-aminoadipic semialdehyde dehydrogese"
0.358853472083233,17.5201254143369,8.28760498915226,3.92088920463082e-05,0.00229936397278357,2.68694269889068,"GSLG1_HUMAN",15,9.33605633624454,5.4137578405848e-06,0.000356932946539287,-0.358853472083226,"Non-significant",3.44741336283218,"GLG1","Golgi apparatus protein 1"
-0.517969685578798,19.504560016456,-8.53262861631677,3.18784490942798e-05,0.00207010678805979,2.90365524998545,"LG3BP_HUMAN",13,-9.33316614371326,5.42785423996221e-06,0.000356932946539287,0.517969685578798,"Up in HBV",3.44741336283218,"LGALS3BP","Galectin-3-binding protein"
-1.1089350628893,16.9728893691005,-9.18562021405741,1.87941521430769e-05,0.0017751930978779,3.45414551744467,"LGMN_HUMAN",4,-9.35680871623004,5.31371502550813e-06,0.000356932946539287,1.1089350628893,"Up in HBV",3.44741336283218,"LGMN","Legumain"
-0.598553563880873,18.7359803417777,-8.30758146086771,3.8545617312695e-05,0.00229936397278357,2.70482781462277,"FMO3_HUMAN",20,-9.24717813658369,5.86625781796436e-06,0.000376237152645986,0.598553563880873,"Up in HBV",3.42453832098007,"FMO3","Dimethylaniline monooxygese [N-oxide-forming] 3"
-0.346207666322023,19.0620544008041,-7.97785169391535,5.13073907778204e-05,0.00274785458856471,2.40455010036103,"S27A5_HUMAN",19,-9.25442634219615,5.82784131122051e-06,0.000376237152645986,0.346207666322027,"Non-significant",3.42453832098007,"SLC27A5","Bile acyl-CoA synthetase"
-0.280572308229722,20.3780553460321,-7.32235494325784,9.328825888468e-05,0.00353746353945922,1.77392470411906,"ACSS3_HUMAN",38,-9.22931902407177,5.96210587042171e-06,0.000377721219473668,0.280572308229726,"Non-significant",3.42282861686306,"ACSS3","Acyl-CoA synthetase short-chain family member 3, mitochondrial"
-0.382628528003359,18.470997243631,-8.79842585287054,2.56078338852744e-05,0.00183080649022676,3.13235472287852,"KFA_HUMAN",10,-9.21126714811817,6.0607392664162e-06,0.00037934386131364,0.382628528003352,"Up in HBV",3.42096693946121,"AFMID","Kynurenine formamidase"
-0.249316016051399,24.6784563241579,-7.10352791650707,0.000114960466727765,0.00385302983645639,1.55279464247527,"CPSM_HUMAN",111,-9.14341490290247,6.44782415144511e-06,0.000398767219842349,0.249316016051402,"Non-significant",3.39928054952463,"CPS1","Carbamoyl-phosphate synthase [ammonia], mitochondrial"
-0.509174532762781,20.4214248108542,-8.46780776028985,3.36564176086003e-05,0.00215858135156393,2.8468828052678,"IDI1_HUMAN",11,-9.11660699467072,6.60817342465008e-06,0.000403876011071261,0.509174532762778,"Up in HBV",3.39375194175147,"IDI1","Isopentenyl-diphosphate Delta-isomerase 1"
-0.349194198206902,18.3156824931106,-7.7856012506344,6.0886805053746e-05,0.00295613974069355,2.22436268130579,"OGDHL_HUMAN",21,-9.07370241798478,6.87399151357215e-06,0.000415237045500085,0.349194198206902,"Non-significant",3.38170390771603,"OGDHL","2-oxoglutarate dehydrogese-like, mitochondrial"
-0.269417726297696,20.8460677832363,-7.46972857538429,8.1264801060198e-05,0.00337736513206183,1.9197809947614,"ACD11_HUMAN",20,-9.02498796897245,7.19012376068726e-06,0.000419693179064835,0.2694177262977,"Non-significant",3.37706808896953,"ACAD11","Acyl-CoA dehydrogese family member 11"
-3.12100026786108,15.485297192036,-8.35622762346156,3.69821626556954e-05,0.00229936397278357,2.74821871778706,"MATN3_HUMAN",5,-9.03475702329315,7.12546991439038e-06,0.000419693179064835,3.12100026786107,"Up in HBV",3.37706808896953,"MATN3","Matrilin-3"
-0.2620734558602,20.7561602976889,-7.08226533346229,0.000117348385557193,0.00390785168570269,1.531012388082,"SARDH_HUMAN",38,-9.04074198577333,7.08617549943071e-06,0.000419693179064835,0.2620734558602,"Non-significant",3.37706808896953,"SARDH","Sarcosine dehydrogese, mitochondrial"
-0.638681081253544,19.8926048054817,-8.26909115638222,3.98349870164622e-05,0.00229936397278357,2.67033226514548,"PPGB_HUMAN",12,-8.98059659147683,7.49214034799962e-06,0.000432462990087311,0.638681081253551,"Up in HBV",3.36405105325952,"CTSA","Lysosomal protective protein"
-0.248219844430096,22.9849019823545,-6.97448158437272,0.000130332688594934,0.00406924147760894,1.41977416835488,"AATM_HUMAN",31,-8.91299458712719,7.97916545310268e-06,0.000455513895921631,0.2482198444301,"Non-significant",3.3414983698874,"GOT2","Aspartate aminotransferase, mitochondrial"
-0.3030362855379,24.6371013745598,-7.37171149772684,8.90541609073986e-05,0.00347846891664613,1.82304445585864,"ALDOB_HUMAN",25,-8.86141888327681,8.37410534014866e-06,0.000472863883066003,0.3030362855379,"Non-significant",3.32526385575438,"ALDOB","Fructose-bisphosphate aldolase B"
-0.576983839757201,18.2570764208268,-9.29136958289827,1.73046705774538e-05,0.00172880314711293,3.53977784425536,"GAB_HUMAN",5,-8.78107136204744,9.0327841967832e-06,0.000504573267766545,0.576983839757201,"Up in HBV",3.29707576208046,"GA","Alpha-N-acetylgalactosaminidase"
-0.276347613709774,22.276021036521,-7.10471458936455,0.00011482879559302,0.00385302983645639,1.5540087575802,"ACY1_HUMAN",28,-8.74155279869512,9.37744102450797e-06,0.000518253256620414,0.276347613709774,"Non-significant",3.2854579601886,"ACY1","Aminoacylase-1"
-0.37282539676562,18.2590367038268,-8.27650495104923,3.95829406507779e-05,0.00229936397278357,2.67698787972109,"ARSA_HUMAN",10,-8.68573325010936,9.88909242509638e-06,0.000540777212088165,0.37282539676562,"Non-significant",3.26698161749704,"ARSA","Arylsulfatase A"
