"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.45369339,17.8234381675,65.310362797423,3.87825811254848e-11,8.34221655926278e-09,16.6234598066128,"GATM_HUMAN",48,80.8009736109234,2.65556698667856e-12,9.32657255446401e-10,1.45369339,"Up in D8CM",9.03027792690301,"GATM","GATM_HUMAN"
1.53831124225,10.656040548875,68.282213006018,2.82831516103621e-11,7.28227686951281e-09,16.9349957520086,"BMP1_HUMAN",34,80.2139468750917,2.80467799455894e-12,9.45625232645492e-10,1.53831124225,"Up in D8CM",9.02428094778632,"BMP1","BMP1_HUMAN"
-4.35457515875,11.550374985625,-74.6970096448077,1.49560163069704e-11,5.73019370233879e-09,17.5517511729141,"PGBM_HUMAN",175,-79.0958844741139,3.11569328778591e-12,1.01008379702875e-09,-4.35457515875,"Up in D1B",8.99564259544749,"HSPG2","PGBM_HUMAN"
1.277751685,13.460021855,58.6409435373668,8.32640636554529e-11,1.25746310230077e-08,15.855032288497,"MYLK_HUMAN",99,77.6829619927701,3.56616537431185e-12,1.10010177589325e-09,1.277751685,"Up in D8CM",8.958567134238,"MYLK","MYLK_HUMAN"
1.5568776125,15.70749068375,68.8882113401062,2.65644654598513e-11,7.28227686951281e-09,16.9964094954584,"ZYX_HUMAN",27,77.4299685218223,3.65438957468396e-12,1.10010177589325e-09,1.5568776125,"Up in D8CM",8.958567134238,"ZYX","ZYX_HUMAN"
-1.60020137,11.41712129,-70.6112740526064,2.22931724231682e-11,6.71104108410302e-09,17.1673077826988,"PACN3_HUMAN",23,-76.3936720120532,4.04252618684923e-12,1.17493210719147e-09,-1.60020137,"Up in D1B",8.92998722813607,"PACSIN3","PACN3_HUMAN"
1.1523983475,11.60377681125,57.7845561330318,9.2420154314224e-11,1.27706472248294e-08,15.7486464980569,"ITA6_HUMAN",49,76.0491627576125,4.18174910615067e-12,1.17493210719147e-09,1.1523983475,"Up in D8CM",8.92998722813607,"ITGA6","ITA6_HUMAN"
1.1398482325,16.99286341875,54.134437214914,1.46790057099876e-10,1.79317882796356e-08,15.2730349788387,"AHNK_HUMAN",309,74.8858403653684,4.69363542772227e-12,1.25100771536498e-09,1.1398482325,"Up in D8CM",8.90274001186525,"AHNAK","AHNK_HUMAN"
1.956846,13.89758122,72.007909210125,1.94004850880926e-11,6.71104108410302e-09,17.3019224897429,"QORX_HUMAN",20,74.6007155793129,4.82969612058575e-12,1.25100771536498e-09,1.956846,"Up in D8CM",8.90274001186525,"TP53I3","QORX_HUMAN"
1.479409935,14.19403851,63.1700491233691,4.912378103264e-11,9.41055341645733e-09,16.3878350455042,"CAN2_HUMAN",37,74.2461124845671,5.00519020289544e-12,1.25100771536498e-09,1.479409935,"Up in D8CM",8.90274001186525,"CAPN2","CAN2_HUMAN"
-2.42596697825,10.062791228375,-66.7610949412696,3.31852926728587e-11,7.76996755387572e-09,16.7777316517492,"LAMA5_HUMAN",106,-74.1653142797233,5.04618131716803e-12,1.25100771536498e-09,-2.42596697825,"Up in D1B",8.90274001186525,"LAMA5","LAMA5_HUMAN"
-1.2865934375,18.04048967375,-65.8262406320805,3.66771545684017e-11,8.1494883187681e-09,16.6788091382912,"NNMT_HUMAN",24,-73.6670619901169,5.30752573924365e-12,1.27820384160242e-09,-1.2865934375,"Up in D1B",8.89339988152676,"NNMT","NNMT_HUMAN"
1.222586395,11.607376695,56.8707836048664,1.03479797837551e-10,1.36286127495737e-08,15.6330178114889,"ACD10_HUMAN",56,72.8140302078212,5.79137666497217e-12,1.35598649747362e-09,1.222586395,"Up in D8CM",8.86774463502787,"ACAD10","ACD10_HUMAN"
1.4719488625,14.96534621625,61.2589390456779,6.10839750661479e-11,1.05076903231135e-08,16.168911812002,"DPP4_HUMAN",42,72.5091055988303,5.97631353733423e-12,1.3594270522019e-09,1.4719488625,"Up in D8CM",8.86664409199423,"DPP4","DPP4_HUMAN"
-1.6758883,10.9527295825,-61.7048234463566,5.80212576927325e-11,1.03882456577382e-08,16.2207353349334,"LAMC1_HUMAN",57,-71.9943328672957,6.30391512335543e-12,1.3594270522019e-09,-1.6758883,"Up in D1B",8.86664409199423,"LAMC1","LAMC1_HUMAN"
1.805163145,11.52629578,80.6338634696438,8.69127859939272e-12,4.13364066970612e-09,18.0632275957765,"IYD1_HUMAN",14,71.8263307291169,6.41520038780329e-12,1.3594270522019e-09,1.805163145,"Up in D8CM",8.86664409199423,"IYD","IYD1_HUMAN"
1.679081681,10.2475451245,64.9520986839163,4.03259043106933e-11,8.34221655926278e-09,16.5846969870744,"EPHA2_HUMAN",28,71.7727042910425,6.45119018721984e-12,1.3594270522019e-09,1.679081681,"Up in D8CM",8.86664409199423,"EPHA2","EPHA2_HUMAN"
-0.9526398175,12.05038726375,-48.2938205646655,3.29696691201288e-10,2.82242060792347e-08,14.427677180721,"SPTN2_HUMAN",127,-70.2187265928021,7.60051024645613e-12,1.51311950151696e-09,-0.9526398175,"Up in D1B",8.82012677138201,"SPTBN2","SPTN2_HUMAN"
1.2876760975,12.74802792125,57.1790820808558,9.95878040118208e-11,1.33242158732641e-08,15.6722777627775,"DSG2_HUMAN",47,70.2111735741841,7.60663627887429e-12,1.51311950151696e-09,1.2876760975,"Up in D8CM",8.82012677138201,"DSG2","DSG2_HUMAN"
1.279390575,13.004725575,58.9390805113622,8.03227483426674e-11,1.25746310230077e-08,15.891628822056,"CADH2_HUMAN",34,70.0737473213631,7.719081571388e-12,1.51311950151696e-09,1.279390575,"Up in D8CM",8.82012677138201,"CDH2","CADH2_HUMAN"
1.6057841775,13.32445704875,61.6239178301483,5.856373683916e-11,1.03882456577382e-08,16.2113662261015,"HDAC6_HUMAN",32,69.2425473652945,8.44071529175256e-12,1.61697248168596e-09,1.6057841775,"Up in D8CM",8.79129737103586,"HDAC6","HDAC6_HUMAN"
1.03424835,15.2877264025,51.0704599530043,2.21852613190778e-10,2.30799959501578e-08,14.8435620104732,"ESYT1_HUMAN",62,68.6482234573815,9.00363082898108e-12,1.66009950612423e-09,1.03424835,"Up in D8CM",8.77986587963133,"ESYT1","ESYT1_HUMAN"
1.777520655,13.7415676125,71.007566681377,2.14251992366181e-11,6.71104108410302e-09,17.2058532546767,"CRYM_HUMAN",16,68.5912989671699,9.05974341935159e-12,1.66009950612423e-09,1.777520655,"Up in D8CM",8.77986587963133,"CRYM","CRYM_HUMAN"
2.12759447225,10.160811186375,63.4892051935897,4.73986752967586e-11,9.29124265293903e-09,16.4235968248703,"EHD2_HUMAN",29,68.227050802204,9.42831933496881e-12,1.68480361193431e-09,2.12759447225,"Up in D8CM",8.77345071510359,"EHD2","EHD2_HUMAN"
1.7572889325,15.72003841375,72.6824348511097,1.81584241155872e-11,6.65466769001238e-09,17.3657255010961,"BAAT_HUMAN",15,68.0682283700988,9.59432594291695e-12,1.68480361193431e-09,1.7572889325,"Up in D8CM",8.77345071510359,"BAAT","BAAT_HUMAN"
-1.249975445,13.5870722525,-57.8295790700781,9.19111159533373e-11,1.27706472248294e-08,15.7542867762631,"MA1A1_HUMAN",31,-67.6461766887907,1.00518020595944e-11,1.72911509306777e-09,-1.249975445,"Up in D1B",8.76217609832777,"MAN1A1","MA1A1_HUMAN"
-0.930569649999999,12.2996878625,-47.7544767826827,3.57004114132016e-10,2.87071091391825e-08,14.3437082433737,"COBL1_HUMAN",67,-66.744580841557,1.11143333244323e-11,1.8736543118328e-09,-0.930569649999999,"Up in D1B",8.72731053314521,"COBLL1","COBL1_HUMAN"
2.66085505375,11.299071193125,65.8103845921453,3.67398927646444e-11,8.1494883187681e-09,16.6771160568007,"SFXN3_HUMAN",17,66.5676720770811,1.13374447952957e-11,1.87379063097152e-09,2.66085505375,"Up in D8CM",8.7272789368706,"SFXN3","SFXN3_HUMAN"
1.2104482675,12.78009009375,58.027197345795,8.97142951399395e-11,1.27706472248294e-08,15.7789811050202,"APOA5_HUMAN",27,66.3669891468449,1.15967068153536e-11,1.8797815720503e-09,1.2104482675,"Up in D8CM",8.72589261220677,"APOA5","APOA5_HUMAN"
-0.992269037500002,13.08690834125,-50.7553944603352,2.3179956865444e-10,2.3540223664919e-08,14.7977011968414,"TOP1_HUMAN",42,-65.8265413943529,1.23289736143922e-11,1.92447612339919e-09,-0.992269037500002,"Up in D1B",8.7156874727431,"TOP1","TOP1_HUMAN"
1.6033098675,11.25309002375,58.0688821271659,8.92585912021723e-11,1.27706472248294e-08,15.7841770767392,"ARVC_HUMAN",38,65.6268882745,1.26126332143534e-11,1.92447612339919e-09,1.6033098675,"Up in D8CM",8.7156874727431,"ARVCF","ARVC_HUMAN"
3.751833201,10.8981534245,64.2977925413599,4.33288832028011e-11,8.69569420277168e-09,16.5132076513623,"FSTL1_HUMAN",17,65.5641657778134,1.27032680731445e-11,1.92447612339919e-09,3.751833201,"Up in D8CM",8.7156874727431,"FSTL1","FSTL1_HUMAN"
1.65622783,13.511461855,64.8950941378646,4.05778715066763e-11,8.34221655926278e-09,16.5785045913271,"CBPQ_HUMAN",18,65.3530610693173,1.30137835932041e-11,1.92447612339919e-09,1.65622783,"Up in D8CM",8.7156874727431,"CPQ","CBPQ_HUMAN"
1.4399628625,17.28073668375,58.332485299669,8.64372335793136e-11,1.27706472248294e-08,15.8169310948352,"VTNC_HUMAN",29,65.3257592008556,1.30545666363918e-11,1.92447612339919e-09,1.4399628625,"Up in D8CM",8.7156874727431,"VTN","VTNC_HUMAN"
2.51833129,13.1221350425,68.4395081304372,2.7825158534179e-11,7.28227686951281e-09,16.9510032972203,"CAVN1_HUMAN",13,65.0834092217293,1.34230024843803e-11,1.92447612339919e-09,2.51833129,"Up in D8CM",8.7156874727431,"CAVIN1","CAVN1_HUMAN"
2.643561125,12.52686131,69.7069065943828,2.4428403804247e-11,7.10024191951718e-09,17.0782878727923,"CAV1_HUMAN",12,65.0526201967992,1.34706479155952e-11,1.92447612339919e-09,2.643561125,"Up in D8CM",8.7156874727431,"CAV1","CAV1_HUMAN"
-4.02321708075,9.881923734625,-66.8555399542307,3.28541203892924e-11,7.76996755387572e-09,16.7876280117293,"TSP4_HUMAN",10,-64.1157330204756,1.50163353630576e-11,2.1089959042993e-09,-4.02321708075,"Up in D1B",8.67592426366589,"THBS4","TSP4_HUMAN"
-2.2460477345,10.50985944275,-60.2226784507309,6.89412896256681e-11,1.16221226050951e-08,16.046663267995,"ASNS_HUMAN",27,-63.8320771828463,1.552324745896e-11,2.1089959042993e-09,-2.2460477345,"Up in D1B",8.67592426366589,"ASNS","ASNS_HUMAN"
1.0070891425,16.80976986875,46.8440331278167,4.09166853993383e-10,3.07934590384842e-08,14.1994803439353,"FAS_HUMAN",166,63.7119981106553,1.57436569114403e-11,2.1089959042993e-09,1.0070891425,"Up in D8CM",8.67592426366589,"FASN","FAS_HUMAN"
0.970550775,15.494490505,49.9643951045057,2.59094304766401e-10,2.48171124417726e-08,14.6810952207599,"AGM1_HUMAN",38,63.7015244513161,1.57630492313271e-11,2.1089959042993e-09,0.970550775,"Up in D8CM",8.67592426366589,"PGM3","AGM1_HUMAN"
1.63877296500001,15.8914980875,57.4976010723188,9.57411075389181e-11,1.30161579910571e-08,15.7125732635983,"TPM4_HUMAN",30,63.1673776340376,1.67888871186843e-11,2.21114889880297e-09,1.63877296500001,"Up in D8CM",8.65538201103904,"TPM4","TPM4_HUMAN"
1.143069745,12.4611873625,52.8009643016827,1.75179841298288e-10,1.94288273987272e-08,15.0897156413181,"LIMD1_HUMAN",33,62.4896642456451,1.82010822655843e-11,2.36026034487093e-09,1.143069745,"Up in D8CM",8.62704009020582,"LIMD1","LIMD1_HUMAN"
-1.4716723,11.7592550525,-52.8523364513416,1.73976384294085e-10,1.94288273987272e-08,15.0968783668144,"AKA12_HUMAN",65,-61.6094763770411,2.02405299348228e-11,2.58496101243365e-09,-1.4716723,"Up in D1B",8.587546002749,"AKAP12","AKA12_HUMAN"
0.948772192499996,12.25410926125,48.6383611824357,3.13500610761003e-10,2.76527470267063e-08,14.4807581817333,"VINEX_HUMAN",36,61.1305251729178,2.14583885653723e-11,2.62719990993033e-09,0.948772192499996,"Up in D8CM",8.5805068794498,"SORBS3","VINEX_HUMAN"
1.651147605,11.5936399675,61.5363860144103,5.91571706692886e-11,1.03882456577382e-08,16.201212728075,"ACY3_HUMAN",17,61.0622953346713,2.16385467137665e-11,2.62719990993033e-09,1.651147605,"Up in D8CM",8.5805068794498,"ACY3","ACY3_HUMAN"
3.052590845,11.1834304325,59.9606211063086,7.11069319977109e-11,1.17521633295825e-08,16.0153403911236,"PRS23_HUMAN",17,60.9981092714612,2.18095933681487e-11,2.62719990993033e-09,3.052590845,"Up in D8CM",8.5805068794498,"PRSS23","PRS23_HUMAN"
1.279146195,14.73630738,52.8782002077412,1.73374063523431e-10,1.94288273987272e-08,15.1004814149464,"ACSA_HUMAN",34,60.8894462895807,2.21026686379217e-11,2.62719990993033e-09,1.279146195,"Up in D8CM",8.5805068794498,"ACSS2","ACSA_HUMAN"
1.3987844025,13.16552078625,53.7763433439901,1.53861789893982e-10,1.82662116481179e-08,15.2243322830544,"MA2B1_HUMAN",34,60.879508321942,2.21296943415652e-11,2.62719990993033e-09,1.3987844025,"Up in D8CM",8.5805068794498,"MAN2B1","MA2B1_HUMAN"
1.66832018,17.002705335,56.432505332489,1.09315023154146e-10,1.39608534873681e-08,15.5767646652411,"PDLI1_HUMAN",26,60.7059025564604,2.26078976590432e-11,2.64124490141123e-09,1.66832018,"Up in D8CM",8.57819132828931,"PDLIM1","PDLI1_HUMAN"
1.249115945,10.974919795,56.5522729244179,1.07683999650031e-10,1.39608534873681e-08,15.5921886487759,"GSDME_HUMAN",22,60.6108407642984,2.28747037374564e-11,2.64124490141123e-09,1.249115945,"Up in D8CM",8.57819132828931,"GSDME","GSDME_HUMAN"
-0.990738867500001,14.01648831625,-46.6842560998585,4.19191422495833e-10,3.12687123913042e-08,14.1738405912735,"PARP1_HUMAN",57,-60.3244069605481,2.37004488681941e-11,2.69960923662173e-09,-0.990738867500001,"Up in D1B",8.56869909460422,"PARP1","PARP1_HUMAN"
1.4812235825,11.53667354625,52.9597322590907,1.71490835059494e-10,1.94288273987272e-08,15.1118260327678,"NEP_HUMAN",38,59.6934086473625,2.56414742108393e-11,2.88175981497552e-09,1.4812235825,"Up in D8CM",8.54034221900351,"MME","NEP_HUMAN"
1.0406155625,14.19914078625,46.5148872182897,4.30124833370002e-10,3.18028264954012e-08,14.1465526653909,"MYO1C_HUMAN",72,59.5260321661984,2.61861460550514e-11,2.90425033023722e-09,1.0406155625,"Up in D8CM",8.53696595258794,"MYO1C","MYO1C_HUMAN"
1.5242097375,15.27214252875,58.8126303033935,8.15555463051057e-11,1.25746310230077e-08,15.8761344057076,"PPGB_HUMAN",17,58.2189449604138,3.09208456780526e-11,3.38482867818578e-09,1.5242097375,"Up in D8CM",8.47046330807233,"CTSA","PPGB_HUMAN"
1.6310973125,14.07081460875,54.5364421848269,1.39288902358211e-10,1.72656787937847e-08,15.3272586550293,"HEXA_HUMAN",24,58.0130274000835,3.17518834915179e-11,3.43123879423082e-09,1.6310973125,"Up in D8CM",8.46454905652617,"HEXA","HEXA_HUMAN"
1.11375523,12.5941889275,50.3657628094226,2.44811703392565e-10,2.423863477322e-08,14.7405280341382,"AS3MT_HUMAN",27,56.8603803964449,3.68981902152529e-11,3.9368967762578e-09,1.11375523,"Up in D8CM",8.40484597207524,"AS3MT","AS3MT_HUMAN"
2.2905356875,12.25170099625,70.8778020393018,2.17050977569801e-11,6.71104108410302e-09,17.1932624114379,"GSTM4_HUMAN",9,56.0627885246845,4.10129882429309e-11,4.3212309737458e-09,2.2905356875,"Up in D8CM",8.36439251963129,"GSTM4","GSTM4_HUMAN"
0.91089678,11.530919075,42.5397829083658,8.09762249516709e-10,4.92919907859506e-08,13.4719028964873,"PHLB2_HUMAN",65,55.3886807462771,4.48992430983851e-11,4.65474928072492e-09,0.91089678,"Up in D8CM",8.33210370650436,"PHLDB2","PHLB2_HUMAN"
1.52966833,11.11485529,50.4799632656837,2.40913505838638e-10,2.41745231037366e-08,14.7573383171295,"DTNA_HUMAN",32,55.3257444316247,4.52828853979646e-11,4.65474928072492e-09,1.52966833,"Up in D8CM",8.33210370650436,"DTNA","DTNA_HUMAN"
1.237871645,14.5313866125,48.0774532047143,3.4035494807291e-10,2.86885185730656e-08,14.3941208951812,"NHRF3_HUMAN",36,54.898851385196,4.79853365873395e-11,4.82053436759907e-09,1.237871645,"Up in D8CM",8.31690481652543,"PDZK1","NHRF3_HUMAN"
1.06657958025,9.384191870625,47.6793267091875,3.61010033070749e-10,2.87071091391825e-08,14.3319224116101,"PIEZ1_HUMAN",30,54.8905770740647,4.80394930452392e-11,4.82053436759907e-09,1.06657958025,"Up in D8CM",8.31690481652543,"PIEZO1","PIEZ1_HUMAN"
0.943546530750002,10.277087329625,47.3271318108327,3.804803548649e-10,2.997260664632e-08,14.2764038277505,"PLCD1_HUMAN",27,54.7531644818182,4.89490787050123e-11,4.85402099299469e-09,0.943546530750002,"Up in D8CM",8.3138983497342,"PLCD1","PLCD1_HUMAN"
1.111589195,15.1718949075,45.6302884062492,4.92791949389192e-10,3.48664850717863e-08,14.002177743082,"AMPN_HUMAN",49,54.5635866138431,5.02361753232177e-11,4.92372932324886e-09,1.111589195,"Up in D8CM",8.30770582995894,"ANPEP","AMPN_HUMAN"
0.978420972499999,15.23736154875,49.0860225652856,2.93794580854067e-10,2.72131266155927e-08,14.5490858461532,"GNAI2_HUMAN",23,53.9718169246432,5.45073246268815e-11,5.28094527908028e-09,0.978420972499999,"Up in D8CM",8.27728833262826,"GNAI2","GNAI2_HUMAN"
1.2135942,10.91093242,46.3761166827513,4.39325775673542e-10,3.22006692448025e-08,14.1241105031009,"PTPRK_HUMAN",45,53.8427116113536,5.54929433010333e-11,5.30579470504151e-09,1.2135942,"Up in D8CM",8.27524955800851,"PTPRK","PTPRK_HUMAN"
-1.1454222185,10.54190862075,-51.6859510473353,2.03792658450429e-10,2.17439027604894e-08,14.9322116484251,"AATF_HUMAN",20,-53.7743823337857,5.6022746322066e-11,5.30579470504151e-09,-1.1454222185,"Up in D1B",8.27524955800851,"AATF","AATF_HUMAN"
1.3241434075,15.41073369875,48.7187501668809,3.09853472339057e-10,2.76527470267063e-08,14.4930811769231,"BHMT2_HUMAN",28,53.4369498073818,5.87245789754842e-11,5.47118845827376e-09,1.3241434075,"Up in D8CM",8.26191832543845,"BHMT2","BHMT2_HUMAN"
1.4517436025,13.27406859375,52.0880881962973,1.92899252206356e-10,2.1116205153862e-08,14.9894702945022,"PCP_HUMAN",19,53.3278625655791,5.96293951618258e-11,5.47118845827376e-09,1.4517436025,"Up in D8CM",8.26191832543845,"PRCP","PCP_HUMAN"
0.648534535000003,11.5139669175,35.3329695174286,3.0109109330164e-09,1.12296319709713e-07,12.0498702482864,"MYO5B_HUMAN",77,53.3174747637733,5.9716376576247e-11,5.47118845827376e-09,0.648534535000003,"Up in D8CM",8.26191832543845,"MYO5B","MYO5B_HUMAN"
1.8332324025,13.06462049625,59.2234951589364,7.7626786769467e-11,1.25746310230077e-08,15.9263324277294,"CSRP2_HUMAN",12,52.9951434799708,6.24881849177657e-11,5.66357968464352e-09,1.8332324025,"Up in D8CM",8.24690898473448,"CSRP2","CSRP2_HUMAN"
-1.7641990175,11.26123654875,-49.7215046426863,2.68198318475106e-10,2.54004901845693e-08,14.6448606315036,"ZN622_HUMAN",26,-52.7168935308085,6.49985689201811e-11,5.77810551781447e-09,-1.7641990175,"Up in D1B",8.23821453148003,"ZNF622","ZN622_HUMAN"
-0.863476514999995,12.544119,-40.4621976540314,1.15422656271195e-09,6.23652288275577e-08,13.0907369243306,"LARP1_HUMAN",63,-52.6405375313937,6.57073000052338e-11,5.77810551781447e-09,-0.863476514999995,"Up in D1B",8.23821453148003,"LARP1","LARP1_HUMAN"
0.9158635125,11.35027360875,46.9477009904838,4.0280889289712e-10,3.0588073497566e-08,14.2160630783077,"5NTD_HUMAN",24,52.5584959453454,6.64785797874142e-11,5.77810551781447e-09,0.9158635125,"Up in D8CM",8.23821453148003,"NT5E","5NTD_HUMAN"
1.0148210525,11.53154897875,43.3152736923215,7.12533840852203e-10,4.61995980349478e-08,13.6089189448798,"RIGI_HUMAN",49,52.5568878900553,6.64937994101321e-11,5.77810551781447e-09,1.0148210525,"Up in D8CM",8.23821453148003,"RIGI","RIGI_HUMAN"
1.21799302,11.4412461525,45.8932555716081,4.73135906588234e-10,3.43798496261399e-08,14.0454248023578,"S12A4_HUMAN",39,52.446758817356,6.75455839372102e-11,5.8096094592525e-09,1.21799302,"Up in D8CM",8.23585306130886,"SLC12A4","S12A4_HUMAN"
-0.948451517499999,13.71073627375,-48.256698375556,3.31497971508392e-10,2.82242060792347e-08,14.4219321578341,"HUTI_HUMAN",22,-52.3300044613983,6.8681279501029e-11,5.84762126175933e-09,-0.948451517499999,"Up in D1B",8.2330207634877,"AMDHD1","HUTI_HUMAN"
