"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D8BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D8BM"
0.778881787500001,10.50422632625,25.2606819230893,3.28654608989321e-08,1.32891822386383e-05,9.87454816525515,"LAMC1_HUMAN",57,-29.7781199899483,5.62443483494337e-09,2.49517690651251e-06,-0.778881787500001,"Up in D8BM",5.60289865773656,"LAMC1","LAMC1_HUMAN",0.778881787500001
2.89210367025,10.501663207375,25.0675586765445,3.46852543896123e-08,1.32891822386383e-05,9.82277157519091,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,-25.6531386933968,1.67940321690961e-08,6.2580008421532e-06,-2.89210367025,"Up in D8BM",5.20356438274584,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",2.89210367025
1.990819933,9.575748206,24.6584697388121,3.89325425161906e-08,1.39666979079473e-05,9.71138241707426,"NID1_HUMAN",42,-25.6018176304165,1.70422424455896e-08,6.2580008421532e-06,-1.990819933,"Up in D8BM",5.20356438274584,"NID1","NID1_HUMAN",1.990819933
6.64518654225,10.056397616375,25.0880283366672,3.44870263160056e-08,1.32891822386383e-05,9.82828381645213,"GPC3_HUMAN",12,-25.5632947590264,1.72312891699073e-08,6.2580008421532e-06,-6.64518654225,"Up in D8BM",5.20356438274584,"GPC3","GPC3_HUMAN",6.64518654225
2.96655857525,9.355882584875,25.5825678456034,3.00688365234421e-08,1.32891822386383e-05,9.95972005393003,"MIME_HUMAN",10,-25.5316170793615,1.73885264458382e-08,6.2580008421532e-06,-2.96655857525,"Up in D8BM",5.20356438274584,"OGN","MIME_HUMAN",2.96655857525
0.529295682499999,13.47517693125,20.3816640279212,1.47811450044439e-07,3.23345216385309e-05,8.38846962166558,"PCSK6_HUMAN",46,-25.3232128252468,1.84644676286993e-08,6.2580008421532e-06,-0.529295682499999,"Up in D8BM",5.20356438274584,"PCSK6","PCSK6_HUMAN",0.529295682499999
2.08531594325,11.044306635875,24.5840318938125,3.97675584044056e-08,1.39666979079473e-05,9.69085972305386,"CO6A1_HUMAN",24,-25.305205667716,1.85609231289394e-08,6.2580008421532e-06,-2.08531594325,"Up in D8BM",5.20356438274584,"COL6A1","CO6A1_HUMAN",2.08531594325
-0.663780930000001,10.8615895525,-21.9747838765968,8.7321735729393e-08,2.37430616278404e-05,8.9178949569593,"ITA7_HUMAN",30,24.7282309919431,2.19760508887431e-08,7.12446665158523e-06,0.663780930000001,"Up in D8CM",5.14724764204834,"ITGA7","ITA7_HUMAN",-0.663780930000001
0.786723377499998,13.35544621875,22.1559569619646,8.24433909207043e-08,2.3669028339554e-05,8.97515943561305,"MA1A1_HUMAN",31,-24.2926727227003,2.50287860047382e-08,7.79859753446888e-06,-0.786723377499998,"Up in D8BM",5.10798349189995,"MAN1A1","MA1A1_HUMAN",0.786723377499998
-0.615565062499996,12.70239269625,-22.8570838893765,6.62792177296483e-08,2.06913898608595e-05,9.19148320742069,"BCAT2_HUMAN",20,24.1785983004751,2.59058881201956e-08,7.79859753446888e-06,0.615565062499996,"Up in D8CM",5.10798349189995,"BCAT2","BCAT2_HUMAN",-0.615565062499996
1.4139893075,11.61995089125,23.2656627146996,5.85390626882379e-08,1.97370303759663e-05,9.313802952693,"INHBE_HUMAN",16,-23.5464600475202,3.14457941577241e-08,8.81985580414539e-06,-1.4139893075,"Up in D8BM",5.0545385150922,"INHBE","INHBE_HUMAN",1.4139893075
-0.788701295000001,12.4817484625,-22.2740761198065,7.94301513854837e-08,2.3669028339554e-05,9.01218721864627,"FHL2_HUMAN",21,23.391917122279,3.29969940982403e-08,8.81985580414539e-06,0.788701295000001,"Up in D8CM",5.0545385150922,"FHL2","FHL2_HUMAN",-0.788701295000001
-0.7636313425,13.53274083125,-21.7295604557119,9.44575395099958e-08,2.41267454705986e-05,8.83946440222299,"MUC18_HUMAN",25,23.3634319048021,3.32922803183515e-08,8.81985580414539e-06,0.7636313425,"Up in D8CM",5.0545385150922,"MCAM","MUC18_HUMAN",-0.7636313425
0.724822042500001,17.11566019125,20.997105574851,1.20063080093251e-07,2.89146200601718e-05,8.59868385700166,"APOE_HUMAN",35,-23.3451044303816,3.34838516707382e-08,8.81985580414539e-06,-0.724822042500001,"Up in D8BM",5.0545385150922,"APOE","APOE_HUMAN",0.724822042500001
0.422324180000002,13.0250659,17.4266581291029,4.40262095398351e-07,6.44099928258745e-05,7.26464959708417,"DPYD_HUMAN",57,-23.0448105053935,3.68076933745238e-08,9.30654509794969e-06,-0.422324180000002,"Non-significant",5.03121151379516,"DPYD","DPYD_HUMAN",0.422324180000002
3.24204206325,9.459713458375,22.9866116972095,6.37057629969349e-08,2.06529183192755e-05,9.23055279792485,"CLC11_HUMAN",9,-22.9828007437328,3.75397476960837e-08,9.30654509794969e-06,-3.24204206325,"Up in D8BM",5.03121151379516,"CLEC11A","CLC11_HUMAN",3.24204206325
-0.590082407499999,13.96207273125,-21.8179021597853,9.18129533060739e-08,2.41267454705986e-05,8.86784225467879,"NEUR1_HUMAN",18,22.2941973119412,4.68823430964071e-08,1.12906077131319e-05,0.590082407499999,"Up in D8CM",4.94728268169268,"NEU1","NEUR1_HUMAN",-0.590082407499999
-1.056150675,10.869324565,-21.2870628120727,1.09082250582122e-07,2.70427732399032e-05,8.69519215170327,"FBLI1_HUMAN",20,21.9638138963066,5.22820973378126e-08,1.22412721794562e-05,1.056150675,"Up in D8CM",4.91217344560489,"FBLIM1","FBLI1_HUMAN",-1.056150675
-0.555006505000001,12.002195835,-19.3249667124104,2.14338714378045e-07,4.10604778066487e-05,8.0094849569873,"ANAG_HUMAN",26,21.5097627256672,6.08921460033762e-08,1.36663434041279e-05,0.555006505000001,"Up in D8CM",4.86434767064362,"NAGLU","ANAG_HUMAN",-0.555006505000001
0.472718720000003,17.0520532125,17.6985565036317,3.95348624835795e-07,6.05889737952894e-05,7.37682463304942,"TKFC_HUMAN",41,-21.4422447794883,6.23049283268076e-08,1.36663434041279e-05,-0.472718720000003,"Non-significant",4.86434767064362,"TKFC","TKFC_HUMAN",0.472718720000003
0.415819882500003,12.38050997375,16.8973877060625,5.45402686176717e-07,7.41483748674766e-05,7.04058979503147,"FPRP_HUMAN",43,-21.3988485154558,6.32325771456861e-08,1.36663434041279e-05,-0.415819882500003,"Non-significant",4.86434767064362,"PTGFRN","FPRP_HUMAN",0.415819882500003
0.755499127499997,12.16509091875,20.0134597978217,1.67882431731189e-07,3.36924051681475e-05,8.25907917811813,"OAT_HUMAN",22,-21.069977391856,7.07941341748142e-08,1.49180939239877e-05,-0.755499127499997,"Up in D8BM",4.82628666286708,"OAT","OAT_HUMAN",0.755499127499997
-0.586798432500004,12.52054870125,-18.8885101401367,2.51343561950495e-07,4.70794418595716e-05,7.84585580432102,"MA2B2_HUMAN",25,20.6223586637473,8.27893805187562e-08,1.70202850827463e-05,0.586798432500004,"Up in D8CM",4.76903316993729,"MAN2B2","MA2B2_HUMAN",-0.586798432500004
0.298349622499998,11.98357784875,13.766953381423,2.2441530887562e-06,0.000156330300703521,5.53740845253136,"COBL1_HUMAN",67,-20.4486525277901,8.80522565361772e-08,1.76712492938914e-05,-0.298349622499998,"Non-significant",4.75273274634698,"COBLL1","COBL1_HUMAN",0.298349622499998
-0.895502806499998,10.00876319425,-18.7037464493957,2.69162260487492e-07,4.82971307896887e-05,7.7752717965993,"FLNC_HUMAN",88,20.2951783735676,9.30192472362507e-08,1.7953250860836e-05,0.895502806499998,"Up in D8CM",4.74585690067384,"FLNC","FLNC_HUMAN",-0.895502806499998
0.425648927499999,11.90770161125,17.4644245037422,4.33689313306643e-07,6.44099928258745e-05,7.28034721819181,"NADE_HUMAN",26,-20.1875369436293,9.66924047060859e-08,1.7953250860836e-05,-0.425648927499999,"Non-significant",4.74585690067384,"NADSYN1","NADE_HUMAN",0.425648927499999
2.96127128625,9.759690761875,20.0483439359936,1.65853336364049e-07,3.36924051681475e-05,8.27145743025694,"DMBT1_HUMAN",10,-20.1850599115348,9.6778844325419e-08,1.7953250860836e-05,-2.96127128625,"Up in D8BM",4.74585690067384,"DMBT1","DMBT1_HUMAN",2.96127128625
0.697897197499998,14.48270785875,20.2945162765368,1.523028258918e-07,3.23345216385309e-05,8.35809525562319,"GNMT_HUMAN",16,-20.1509765426118,9.79771668760776e-08,1.7953250860836e-05,-0.697897197499998,"Up in D8BM",4.74585690067384,"GNMT","GNMT_HUMAN",0.697897197499998
-0.351241827500001,13.42161428875,-14.8449082861819,1.33598178560664e-06,0.000114908066029371,6.09278760298422,"AT131_HUMAN",52,19.7460194505494,1.1358012480831e-07,1.99109001278432e-05,0.351241827500001,"Non-significant",4.70090910603392,"ATP13A1","AT131_HUMAN",-0.351241827500001
3.23424482475,10.140733242625,20.7248078069597,1.31534623809079e-07,3.07973706690757e-05,8.50659168667904,"COMP_HUMAN",4,-19.6975045992079,1.15631505997075e-07,1.99109001278432e-05,-3.23424482475,"Up in D8BM",4.70090910603392,"COMP","COMP_HUMAN",3.23424482475
-0.485201357500003,12.50714683625,-16.6927059229787,5.93519185444741e-07,7.73062251061198e-05,6.95184919225024,"PML_HUMAN",43,19.6947948972595,1.15747313591686e-07,1.99109001278432e-05,0.485201357500003,"Non-significant",4.70090910603392,"PML","PML_HUMAN",-0.485201357500003
0.388670442499999,16.00019621875,16.2208523874692,7.24012014211771e-07,8.71813895398717e-05,6.74264031486524,"AL8A1_HUMAN",30,-19.5233012489359,1.23351155654501e-07,2.05249088729652e-05,-0.388670442499999,"Non-significant",4.6877187623964,"ALDH8A1","AL8A1_HUMAN",0.388670442499999
-0.611478327500002,12.25354337625,-17.755289857529,3.86648634918802e-07,6.03529878468627e-05,7.39998713580825,"PALLD_HUMAN",30,19.5051885039755,1.24186778090073e-07,2.05249088729652e-05,0.611478327500002,"Up in D8CM",4.6877187623964,"PALLD","PALLD_HUMAN",-0.611478327500002
-0.491193294999992,18.262170075,-15.9633369010799,8.08845809494709e-07,8.76190851869046e-05,6.62564459397109,"MYH9_HUMAN",152,19.3637003898183,1.30939517606919e-07,2.10666125466019e-05,0.491193294999992,"Non-significant",4.67640529213707,"MYH9","MYH9_HUMAN",-0.491193294999992
-0.424230577499998,11.17371034625,-16.7504816590676,5.79464792721989e-07,7.73062251061198e-05,6.97701903436844,"ITB3_HUMAN",27,19.3329217302976,1.32462980777067e-07,2.10666125466019e-05,0.424230577499998,"Non-significant",4.67640529213707,"ITGB3","ITB3_HUMAN",-0.424230577499998
-0.419710870000003,14.3643308875,-16.0072523157386,7.93610756859588e-07,8.76190851869046e-05,6.64574077372472,"PFKAP_HUMAN",36,19.2172651189291,1.38369895188402e-07,2.14147212013619e-05,0.419710870000003,"Non-significant",4.66928757531823,"PFKP","PFKAP_HUMAN",-0.419710870000003
-0.390143155000001,14.2377303825,-15.9577533494119,8.10806577835871e-07,8.76190851869046e-05,6.62308520621005,"EHD4_HUMAN",31,19.1913688757584,1.39733024804236e-07,2.14147212013619e-05,0.390143155000001,"Non-significant",4.66928757531823,"EHD4","EHD4_HUMAN",-0.390143155000001
-0.477551459999997,15.2052934175,-16.120683500775,7.55747104971284e-07,8.76190851869046e-05,6.69737256394932,"VILI_HUMAN",48,19.0613611437338,1.46810450493358e-07,2.20975944144377e-05,0.477551459999997,"Non-significant",4.65565500185331,"VIL1","VILI_HUMAN",-0.477551459999997
-0.395577430000001,11.7956717,-15.8950221887422,8.33211488806589e-07,8.89005017614017e-05,6.5942636688374,"RM37_HUMAN",31,18.9883333268527,1.50963613502596e-07,2.23240754072524e-05,0.395577430000001,"Non-significant",4.65122651917373,"MRPL37","RM37_HUMAN",-0.395577430000001
-0.4807794125,12.47147357375,-17.3151377247487,4.60342338518191e-07,6.46704261894972e-05,7.2180735954373,"TAP2_HUMAN",22,18.7305152069208,1.66727194107041e-07,2.4230060674625e-05,0.4807794125,"Non-significant",4.61564549834199,"TAP2","TAP2_HUMAN",-0.4807794125
0.5979015825,12.49638140125,17.8980238213498,3.65707892080084e-07,5.92798427373658e-05,7.45789498550911,"SMOC1_HUMAN",19,-18.5064188470245,1.81955801892304e-07,2.59950076974616e-05,-0.5979015825,"Up in D8BM",4.58511004963011,"SMOC1","SMOC1_HUMAN",0.5979015825
0.4466972375,14.11420941375,15.9957141493695,7.97581699789203e-07,8.76190851869046e-05,6.64046657540773,"AK1D1_HUMAN",30,-18.3359658144596,1.94597000099248e-07,2.66181947630836e-05,-0.4466972375,"Non-significant",4.57482140156668,"AKR1D1","AK1D1_HUMAN",0.4466972375
0.476742505000001,15.4544259325,16.6820849406588,5.96144813370244e-07,7.73062251061198e-05,6.94721176075204,"SERC_HUMAN",24,-18.3115364158806,1.96488972965573e-07,2.66181947630836e-05,-0.476742505000001,"Non-significant",4.57482140156668,"PSAT1","SERC_HUMAN",0.476742505000001
-0.591724156999998,9.606099963,-17.3671673867187,4.50847025356104e-07,6.44099928258745e-05,7.23984504967939,"ITA3_HUMAN",21,18.2805086686735,1.98922068821929e-07,2.66181947630836e-05,0.591724156999998,"Up in D8CM",4.57482140156668,"ITGA3","ITA3_HUMAN",-0.591724156999998
0.281768319999998,14.1130216125,12.2838357593947,4.89246842911955e-06,0.00025677358338735,4.69543391370534,"LRP1_HUMAN",202,-18.2801599063443,1.98949610876055e-07,2.66181947630836e-05,-0.281768319999998,"Non-significant",4.57482140156668,"LRP1","LRP1_HUMAN",0.281768319999998
0.488701345000003,13.1240844725,17.8388474943075,3.74229032903806e-07,5.95165380820034e-05,7.43395015118685,"ACMSD_HUMAN",18,-18.2281173938429,2.0310827673992e-07,2.67499947600122e-05,-0.488701345000003,"Non-significant",4.57267629871558,"ACMSD","ACMSD_HUMAN",0.488701345000003
-0.548827649999998,13.512710095,-18.7023310455569,2.69304205376126e-07,4.82971307896887e-05,7.77472799988934,"PLD3_HUMAN",15,17.9438592360431,2.27635850905562e-07,2.95191167274305e-05,0.548827649999998,"Up in D8CM",4.529896641637,"PLD3","PLD3_HUMAN",-0.548827649999998
-0.365196467499997,12.15300571875,-14.7452898436208,1.39945744279689e-06,0.000119151785710455,6.04326529271403,"S12A7_HUMAN",33,17.8553919634492,2.35941281480793e-07,2.98285474118688e-05,0.365196467499997,"Non-significant",4.5253678953597,"SLC12A7","S12A7_HUMAN",-0.365196467499997
-0.533265587499997,13.88103985875,-22.0877937928186,8.42414106283804e-08,2.3669028339554e-05,8.95368189281259,"RRAS2_HUMAN",12,17.8433343411507,2.37099617581588e-07,2.98285474118688e-05,0.533265587499997,"Up in D8CM",4.5253678953597,"RRAS2","RRAS2_HUMAN",-0.533265587499997
-0.927767037499997,13.40644443125,-18.513452133254,2.89033901523782e-07,4.9940165115612e-05,7.70173582311837,"CNN2_HUMAN",12,17.7196219137268,2.49363716531027e-07,3.09100995094122e-05,0.927767037499997,"Up in D8CM",4.50989959680279,"CNN2","CNN2_HUMAN",-0.927767037499997
-0.600927352499998,15.89223527875,-20.3344457517652,1.50225946556321e-07,3.23345216385309e-05,8.37203129887609,"CSRP1_HUMAN",12,17.5567589850168,2.66619331232828e-07,3.25700629414711e-05,0.600927352499998,"Up in D8CM",4.48718140216257,"CSRP1","CSRP1_HUMAN",-0.600927352499998
0.549355507499996,16.78669500125,15.7441579604959,8.90036442502412e-07,9.2618730541393e-05,6.52444318710556,"ALDOC_HUMAN",34,-17.4344153894586,2.80472867859756e-07,3.34431507808204e-05,-0.549355507499996,"Up in D8BM",4.47569281310315,"ALDOC","ALDOC_HUMAN",0.549355507499996
0.291408537500001,13.46943306875,12.8015090774325,3.69211531753745e-06,0.000217628251828833,5.00046933629689,"SRBS1_HUMAN",50,-17.4238949778436,2.81701709032892e-07,3.34431507808204e-05,-0.291408537500001,"Non-significant",4.47569281310315,"SORBS1","SRBS1_HUMAN",0.291408537500001
-1.65111947075,9.439631104625,-20.2728363640016,1.53444164852442e-07,3.23345216385309e-05,8.3505150529058,"MYL9_HUMAN",5,17.3620900349754,2.89045145716317e-07,3.38383546283727e-05,1.65111947075,"Up in D8CM",4.47059076245308,"MYL9","MYL9_HUMAN",-1.65111947075
-0.3477926225,14.23900675875,-14.50349423625,1.56830291703835e-06,0.00012655747573016,5.92158153325365,"ACOT9_HUMAN",29,17.3159657171762,2.94666790522968e-07,3.3880925248441e-05,0.3477926225,"Non-significant",4.47004473810504,"ACOT9","ACOT9_HUMAN",-0.3477926225
-0.64885116,11.4560950975,-18.027492505034,3.47823917378385e-07,5.84160301446968e-05,7.50997281004244,"F151A_HUMAN",14,17.2935141445436,2.97447914151695e-07,3.3880925248441e-05,0.64885116,"Up in D8CM",4.47004473810504,"FAM151A","F151A_HUMAN",-0.64885116
-1.1733064625,15.81947326625,-17.1005532679299,5.01984462649255e-07,6.93643776339438e-05,7.12750662208419,"FRIH_HUMAN",15,17.258361255622,3.01862277265481e-07,3.39252951342766e-05,1.1733064625,"Up in D8CM",4.46947636549195,"FTH1","FRIH_HUMAN",-1.1733064625
-0.328746320000002,15.563316345,-13.3520572673102,2.7681216743041e-06,0.000179480750713148,5.31152507527236,"AMPN_HUMAN",49,17.1883280200145,3.10879667807312e-07,3.44790094729978e-05,0.328746320000002,"Non-significant",4.46244521925656,"ANPEP","AMPN_HUMAN",-0.328746320000002
0.443360802499996,17.07872080875,14.4873472841029,1.58037871824418e-06,0.00012655747573016,5.91337972596533,"TGM2_HUMAN",54,-17.0709005050207,3.26692438411107e-07,3.54075578624763e-05,-0.443360802499996,"Non-significant",4.45090402645923,"TGM2","TGM2_HUMAN",0.443360802499996
-0.726089952500001,13.48559689625,-18.501695552626,2.90315350654287e-07,4.9940165115612e-05,7.69716441949501,"CAV1_HUMAN",12,17.0639735935255,3.27653281916378e-07,3.54075578624763e-05,0.726089952500001,"Up in D8CM",4.45090402645923,"CAV1","CAV1_HUMAN",-0.726089952500001
-0.269607065000001,13.4230530275,-11.9505744389144,5.89883764133722e-06,0.000289077339993206,4.49221343096194,"SRRM2_HUMAN",61,16.8437951709881,3.599278977313e-07,3.84029398731282e-05,0.269607065000001,"Non-significant",4.41563552766879,"SRRM2","SRRM2_HUMAN",-0.269607065000001
-0.687488792499998,14.07365238625,-16.5711992515552,6.24360987096597e-07,7.97384660642002e-05,6.89860116508464,"GNS_HUMAN",17,16.7765496261351,3.70491507535743e-07,3.90359114627347e-05,0.687488792499998,"Up in D8CM",4.40853567569177,"GNS","GNS_HUMAN",-0.687488792499998
-0.462124584999998,11.372472405,-14.3207570697381,1.71133648897913e-06,0.00012879335058576,5.82819686114109,"LIMC1_HUMAN",55,16.6154565652616,3.97255585987309e-07,4.07152218651765e-05,0.462124584999998,"Non-significant",4.39024319430945,"LIMCH1","LIMC1_HUMAN",-0.462124584999998
-0.678397657,9.685248614,-16.1385088541682,7.49985807068566e-07,8.76190851869046e-05,6.70545044133396,"AJUBA_HUMAN",19,16.611805583352,3.97887027766794e-07,4.07152218651765e-05,0.678397657,"Up in D8CM",4.39024319430945,"AJUBA","AJUBA_HUMAN",-0.678397657
-0.538009882499995,13.59590804625,-15.0473631680421,1.21680750643642e-06,0.000112458672251754,6.19235684691406,"MA2B1_HUMAN",34,16.5937225234705,4.01031311445297e-07,4.07152218651765e-05,0.538009882499995,"Up in D8CM",4.39024319430945,"MAN2B1","MA2B1_HUMAN",-0.538009882499995
-0.458038330000004,16.7307767875,-16.5020264116836,6.42731677440173e-07,8.08594822260182e-05,6.86809568046492,"HLAA_HUMAN",17,16.5269351231437,4.12890531200368e-07,4.07152218651765e-05,0.458038330000004,"Non-significant",4.39024319430945,"HLA-A","HLAA_HUMAN",-0.458038330000004
0.518253327499998,14.28182244375,15.1219414043222,1.17599090429342e-06,0.000112458672251754,6.22867717742622,"PURA1_HUMAN",28,-16.5143090309703,4.15176846984719e-07,4.07152218651765e-05,-0.518253327499998,"Up in D8BM",4.39024319430945,"ADSS1","PURA1_HUMAN",0.518253327499998
0.77582430825,9.237719893375,15.2988819564648,1.08523225121152e-06,0.000107616737005435,6.31409121000067,"LAMA5_HUMAN",106,-16.5092651853608,4.16094182684228e-07,4.07152218651765e-05,-0.77582430825,"Up in D8BM",4.39024319430945,"LAMA5","LAMA5_HUMAN",0.77582430825
-0.541277407500001,11.63577485125,-14.9848168726231,1.25228404061159e-06,0.000112458672251754,6.16174839506174,"MANBA_HUMAN",33,16.4634214506692,4.24537901335756e-07,4.07152218651765e-05,0.541277407500001,"Up in D8CM",4.39024319430945,"MANBA","MANBA_HUMAN",-0.541277407500001
-0.463367937499999,17.74182915625,-15.2425305706566,1.11324280464934e-06,0.000107856593107923,6.28700370104217,"HSPB1_HUMAN",23,16.4605515709924,4.25072905936117e-07,4.07152218651765e-05,0.463367937499999,"Non-significant",4.39024319430945,"HSPB1","HSPB1_HUMAN",-0.463367937499999
0.244255307500001,11.99790847375,10.8225220366517,1.15342879675885e-05,0.000433014169030458,3.76070902503794,"SYNE2_HUMAN",176,-16.3751501318082,4.41348181128056e-07,4.1799144030656e-05,-0.244255307500001,"Non-significant",4.37883261168356,"SYNE2","SYNE2_HUMAN",0.244255307500001
-0.976640699000001,10.0767679205,-15.462856164465,1.00817799539498e-06,0.000101165860990289,6.39230913465048,"FIL1L_HUMAN",33,16.1572705259457,4.86163212418988e-07,4.55318857497739e-05,0.976640699000001,"Up in D8CM",4.34168436256768,"FILIP1L","FIL1L_HUMAN",-0.976640699000001
-0.879681115,17.1663753975,-16.0821524848521,7.68373514584e-07,8.76190851869046e-05,6.67987832135009,"FRIL_HUMAN",14,15.971214394439,5.28538637400863e-07,4.89566173038667e-05,0.879681115,"Up in D8CM",4.31018859774602,"FTL","FRIL_HUMAN",-0.879681115
-0.263514039999999,11.2180898175,-11.545657023156,7.45266086329062e-06,0.00031887552495775,4.23765586923876,"MPRIP_HUMAN",56,15.9343387226876,5.37425021074963e-07,4.92386467678355e-05,0.263514039999999,"Non-significant",4.30769389134872,"MPRIP","MPRIP_HUMAN",-0.263514039999999
