"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3BM_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8BM_vs_D3BM"
-2.2169697285,8.21047222625,-30.9838823009963,6.93969603323903e-09,2.16647029126562e-06,11.4233907344338,"BICC1_HUMAN",24,32.0705471149591,2.66114809976661e-09,7.73476459756302e-07,2.2169697285,"Up in D8BM",6.11155289922836,"BICC1","BICC1_HUMAN",-2.2169697285
-0.7588050325,16.05660641125,-26.7787525718117,1.95362824794508e-08,3.76774813623386e-06,10.4027243932238,"DPYL2_HUMAN",35,31.4476537883996,3.07987377107705e-09,8.40540936251969e-07,0.7588050325,"Up in D8BM",6.07544113058214,"DPYSL2","DPYL2_HUMAN",-0.7588050325
-1.0107331275,17.43552708625,-28.6050610211776,1.22362122599513e-08,3.21833365852882e-06,10.8689538958036,"CLUS_HUMAN",30,31.4319925491381,3.09132388466141e-09,8.40540936251969e-07,1.0107331275,"Up in D8BM",6.07544113058214,"CLU","CLUS_HUMAN",-1.0107331275
-0.766644955,12.4607357975,-27.286969088287,1.70986288905089e-08,3.48405237841307e-06,10.5362943341865,"CAP2_HUMAN",27,30.8087028518748,3.58867851675596e-09,9.12006547500361e-07,0.766644955,"Up in D8BM",6.04000204376252,"CAP2","CAP2_HUMAN",-0.766644955
-1.04984069,11.107543825,-27.7003825875215,1.53692998801743e-08,3.47627699144268e-06,10.6427258944813,"ERBB2_HUMAN",39,30.6846539749186,3.69814016017028e-09,9.12006547500361e-07,1.04984069,"Up in D8BM",6.04000204376252,"ERBB2","ERBB2_HUMAN",-1.04984069
-0.569990159999998,13.74934435,-24.6586688531647,3.50377286322858e-08,5.23439400276465e-06,9.81063557123703,"P4HA2_HUMAN",31,30.6080411413679,3.76763084109436e-09,9.12006547500361e-07,0.569990159999998,"Up in D8BM",6.04000204376252,"P4HA2","P4HA2_HUMAN",-0.569990159999998
0.706693175000002,11.39332676,26.5476027041626,2.07742572370805e-08,3.89124920558559e-06,10.3409502241574,"DCA11_HUMAN",28,-30.5870223850645,3.78695327589425e-09,9.12006547500361e-07,-0.706693175000002,"Up in D3BM",6.04000204376252,"DCAF11","DCA11_HUMAN",0.706693175000002
2.25040864725,9.932980536375,33.4890028036437,3.99358100285346e-09,1.68309471365259e-06,11.9510058663246,"CDO1_HUMAN",8,-30.4215741430197,3.94302861905401e-09,9.23216339722397e-07,-2.25040864725,"Up in D3BM",6.0346965176757,"CDO1","CDO1_HUMAN",2.25040864725
-1.02985358125,10.243178009375,-28.4872056775579,1.25999538179441e-08,3.21833365852882e-06,10.8399881782093,"SCMC1_HUMAN",22,30.1116027609603,4.25545574797072e-09,9.69438824314735e-07,1.02985358125,"Up in D8BM",6.01347959153711,"SLC25A24","SCMC1_HUMAN",-1.02985358125
-1.47730994225,9.602594256375,-29.0139170298869,1.10639314857946e-08,3.1085959497921e-06,10.9682984592595,"FBLI1_HUMAN",20,29.9653632295612,4.41251855597202e-09,9.78766287060214e-07,1.47730994225,"Up in D8BM",6.009320998041,"FBLIM1","FBLI1_HUMAN",-1.47730994225
-0.594296455000006,17.1526155475,-22.0508524374849,7.72034072099146e-08,8.34291691503039e-06,8.99450845339654,"AHNK_HUMAN",309,29.4328686111373,5.04252432563038e-09,1.07569256160866e-06,0.594296455000006,"Up in D8BM",5.96831183450164,"AHNAK","AHNK_HUMAN",-0.594296455000006
-0.524513002500003,11.53292453375,-21.3240570472997,9.7797717580318e-08,9.36746547141478e-06,8.7472092756184,"MYO5B_HUMAN",77,29.384425743965,5.10472208617231e-09,1.07569256160866e-06,0.524513002500003,"Up in D8BM",5.96831183450164,"MYO5B","MYO5B_HUMAN",-0.524513002500003
0.987391232500002,12.10497510375,27.6243275060099,1.56719095592386e-08,3.47627699144268e-06,10.6232926497639,"PDCD4_HUMAN",21,-29.017896509347,5.60451054187002e-09,1.15220535018103e-06,-0.987391232500002,"Up in D3BM",5.93847011249024,"PDCD4","PDCD4_HUMAN",0.987391232500002
-1.43104291,12.9141932725,-44.546590331495,5.23751428422381e-10,5.92768949217622e-07,13.7609287654859,"SPP24_HUMAN",7,28.4970002903042,6.41304001681433e-09,1.28599675858924e-06,1.43104291,"Up in D8BM",5.89076012606855,"SPP2","SPP24_HUMAN",-1.43104291
-0.4452536075,10.78522956375,-18.86795079448,2.31432210967629e-07,1.61218355888111e-05,7.83622860873668,"DYST_HUMAN",277,28.4100810531474,6.56042954316495e-09,1.28599675858924e-06,0.4452536075,"Non-significant",5.89076012606855,"DST","DYST_HUMAN",-0.4452536075
-0.668261764999999,15.9726108325,-24.4967657873288,3.67096171838074e-08,5.30208221537178e-06,9.76294866271835,"BHMT2_HUMAN",28,28.0466971999545,7.21959727603526e-09,1.32809343079672e-06,0.668261764999999,"Up in D8BM",5.87677137146488,"BHMT2","BHMT2_HUMAN",-0.668261764999999
-0.771997932499998,11.02002763625,-24.0163927989576,4.22303188613212e-08,5.74127996261414e-06,9.61925310756478,"MILK2_HUMAN",50,28.0381927504638,7.23589800872149e-09,1.32809343079672e-06,0.771997932499998,"Up in D8BM",5.87677137146488,"MICALL2","MILK2_HUMAN",-0.771997932499998
0.886593105000001,11.3380659825,25.2646548124921,2.95055456555229e-08,4.78273546789236e-06,9.98589606790858,"CDHR2_HUMAN",33,-28.0319604063161,7.24787018823691e-09,1.32809343079672e-06,-0.886593105000001,"Up in D3BM",5.87677137146488,"CDHR2","CDHR2_HUMAN",0.886593105000001
-0.972106220000002,11.4617511025,-25.6806928009101,2.62829491358667e-08,4.4307795653244e-06,10.1033563004306,"PALLD_HUMAN",30,27.9480666140052,7.41123052610522e-09,1.32913323626683e-06,0.972106220000002,"Up in D8BM",5.87643148190516,"PALLD","PALLD_HUMAN",-0.972106220000002
1.73005414,11.2996975175,26.4237200770976,2.14743681086247e-08,3.93467750224589e-06,10.3075743696406,"PIGR_HUMAN",36,-27.7048074162618,7.90898258796673e-09,1.38885029654107e-06,-1.73005414,"Up in D3BM",5.85734456411839,"PIGR","PIGR_HUMAN",1.73005414
-0.622341394999999,13.428654075,-22.4222151975253,6.86168316356237e-08,7.89460514899722e-06,9.11732709890666,"PCSK6_HUMAN",46,27.4009043590389,8.58485319592961e-09,1.45962518720829e-06,0.622341394999999,"Up in D8BM",5.83575865108213,"PCSK6","PCSK6_HUMAN",-0.622341394999999
-0.713777302499999,12.11781942875,-23.6598508058496,4.69417266272644e-08,6.18237208970643e-06,9.51041101142652,"ITB5_HUMAN",36,27.3694976679318,8.6583532281901e-09,1.45962518720829e-06,0.713777302499999,"Up in D8BM",5.83575865108213,"ITGB5","ITB5_HUMAN",-0.713777302499999
0.698392147500002,12.67120253875,22.1357833025505,7.51366704069639e-08,8.2250259072766e-06,9.02280366978839,"PGBM_HUMAN",175,-27.0632401651092,9.41367634951399e-09,1.55584074411869e-06,-0.698392147500002,"Up in D3BM",5.80803485946082,"HSPG2","PGBM_HUMAN",0.698392147500002
1.3258039965,9.56193411425,27.4271703854724,1.64884652982919e-08,3.48405237841307e-06,10.5726087152828,"CP7A1_HUMAN",14,-26.9857721662095,9.61637502982876e-09,1.55877740627743e-06,-1.3258039965,"Up in D3BM",5.80721589772163,"CYP7A1","CP7A1_HUMAN",1.3258039965
-1.0769007225,12.58410155875,-29.579494343107,9.64710655522808e-09,2.90412361264348e-06,11.102869597222,"CAV1_HUMAN",12,26.6659621078567,1.05071484518112e-08,1.67103310000597e-06,1.0769007225,"Up in D8BM",5.77701494746892,"CAV1","CAV1_HUMAN",-1.0769007225
-1.3116919975,13.70584118375,-29.0731975952752,1.09048163670187e-08,3.1085959497921e-06,10.9825573054252,"TSK_HUMAN",11,26.585049037349,1.07470822568311e-08,1.67753993227462e-06,1.3116919975,"Up in D8BM",5.77532713306055,"TSKU","TSK_HUMAN",-1.3116919975
-0.7044894675,12.25858676375,-25.863466656449,2.4995342179219e-08,4.29970896384974e-06,10.1542428154744,"IGSF8_HUMAN",18,26.3349826389714,1.15287389633997e-08,1.76683164949992e-06,0.7044894675,"Up in D8BM",5.75280482976679,"IGSF8","IGSF8_HUMAN",-0.7044894675
0.658028125000001,14.66742611,23.6677304193199,4.68313422083533e-08,6.18237208970643e-06,9.51283701034245,"AACT_HUMAN",24,-26.1255445957539,1.22331543635147e-08,1.81264820580602e-06,-0.658028125000001,"Up in D3BM",5.74168647450463,"SERPINA3","AACT_HUMAN",0.658028125000001
-1.5805352925,8.77074414475,-24.6259014084789,3.53689827393137e-08,5.23439400276465e-06,9.80101405625022,"FLNC_HUMAN",88,26.115700810924,1.22674421698248e-08,1.81264820580602e-06,1.5805352925,"Up in D8BM",5.74168647450463,"FLNC","FLNC_HUMAN",-1.5805352925
-0.4187231075,17.24548053875,-17.5734195563523,3.81063904907683e-07,2.22444251545849e-05,7.30251631703505,"FAS_HUMAN",166,26.0241006454832,1.25917731007256e-08,1.81264820580602e-06,0.4187231075,"Non-significant",5.74168647450463,"FASN","FAS_HUMAN",-0.4187231075
0.955896614999999,13.8732084025,28.3132007440217,1.31597317790068e-08,3.26245232838966e-06,10.7969491132007,"ANGT_HUMAN",13,-25.9974661007316,1.26878922935764e-08,1.81264820580602e-06,-0.955896614999999,"Up in D3BM",5.74168647450463,"AGT","ANGT_HUMAN",0.955896614999999
-0.838938474999999,10.4772390125,-22.7594144889278,6.1751400613537e-08,7.33102191227469e-06,9.22685264950785,"TENA_HUMAN",61,25.8679932605765,1.31671286871796e-08,1.84976212840395e-06,0.838938474999999,"Up in D8BM",5.73288411644221,"TNC","TENA_HUMAN",-0.838938474999999
1.43387603925,9.618445635375,27.2285726806248,1.73603274283247e-08,3.48405237841307e-06,10.5211013672454,"NGAL_HUMAN",11,-25.5982291858444,1.42329511921372e-08,1.9667138622709e-06,-1.43387603925,"Up in D3BM",5.70625882110571,"LCN2","NGAL_HUMAN",1.43387603925
-0.916665080000001,10.654164315,-24.3024604674047,3.88372887376089e-08,5.45599177948842e-06,9.70522655161446,"ANXA3_HUMAN",21,25.4609615708923,1.48125580812388e-08,2.01379116236712e-06,0.916665080000001,"Up in D8BM",5.69598556940019,"ANXA3","ANXA3_HUMAN",-0.916665080000001
-0.852737187500001,15.93934738625,-26.2787923938726,2.23277531425084e-08,3.93467750224589e-06,10.268288008713,"BAAT_HUMAN",15,25.3703245810084,1.52099080336438e-08,2.03498912405689e-06,0.852737187500001,"Up in D8BM",5.69143790750741,"BAAT","BAAT_HUMAN",-0.852737187500001
-1.097348455,12.72716844,-24.0748428174061,4.15104753365744e-08,5.73593109199977e-06,9.63691642662542,"CP2CI_HUMAN",20,24.9167999668797,1.73885443662108e-08,2.29012563223111e-06,1.097348455,"Up in D8BM",5.64014069238146,"CYP2C18","CP2CI_HUMAN",-1.097348455
-0.492460249999997,11.2384650725,-20.6205096458206,1.23888527052958e-07,1.06556774951978e-05,8.49862848331459,"KS6A1_HUMAN",29,24.7978477845013,1.80170218544466e-08,2.31257626431795e-06,0.492460249999997,"Non-significant",5.63590393615593,"RPS6KA1","KS6A1_HUMAN",-0.492460249999997
-0.7115972025,15.62214457875,-21.7418236920126,8.52887697364359e-08,8.56336649960038e-06,8.89050065354228,"AGM1_HUMAN",38,24.7604458312099,1.82199164691271e-08,2.31257626431795e-06,0.7115972025,"Up in D8BM",5.63590393615593,"PGM3","AGM1_HUMAN",-0.7115972025
1.4190213685,9.89293873325,23.5025794263197,4.92080823036252e-08,6.1906705333919e-06,9.46179270329696,"IREB2_HUMAN",35,-24.7308884694178,1.83820868085541e-08,2.31257626431795e-06,-1.4190213685,"Up in D3BM",5.63590393615593,"IREB2","IREB2_HUMAN",1.4190213685
-1.02127957,11.3244022125,-22.7797218569427,6.13635830020507e-08,7.33102191227469e-06,9.23338925756974,"ARVC_HUMAN",38,24.6181782288132,1.90156569902909e-08,2.31782464215473e-06,1.02127957,"Up in D8BM",5.63491942420735,"ARVCF","ARVC_HUMAN",-1.02127957
-0.830865382499999,11.90771269875,-24.4589873450638,3.71126884217505e-08,5.30208221537178e-06,9.7517680506711,"ACY3_HUMAN",17,24.6026464774983,1.91048869990799e-08,2.31782464215473e-06,0.830865382499999,"Up in D8BM",5.63491942420735,"ACY3","ACY3_HUMAN",-0.830865382499999
-0.523710247499999,11.55709147625,-19.9614594754181,1.55729543642695e-07,1.20426084712319e-05,8.25705807116326,"NFKB2_HUMAN",40,24.5777769493558,1.92487513288446e-08,2.31782464215473e-06,0.523710247499999,"Up in D8BM",5.63491942420735,"NFKB2","NFKB2_HUMAN",-0.523710247499999
-0.944030290000001,10.584030865,-23.5211045629576,4.89347579400519e-08,6.1906705333919e-06,9.4675390785832,"CCN1_HUMAN",20,24.4190702724888,2.01962408039325e-08,2.39766357375137e-06,0.944030290000001,"Up in D8BM",5.62021175464559,"CCN1","CCN1_HUMAN",-0.944030290000001
-0.732135534999998,11.9008282425,-21.7035733968355,8.63549830900501e-08,8.56336649960038e-06,8.87751071916078,"SHRM1_HUMAN",33,24.2545897966132,2.12343078890067e-08,2.4858886277283e-06,0.732135534999998,"Up in D8BM",5.6045183324307,"SHROOM1","SHRM1_HUMAN",-0.732135534999998
-0.8904461875,17.76028943125,-22.347867828248,7.02450333580248e-08,7.89460514899722e-06,9.09292501408015,"VTNC_HUMAN",29,24.1079681476794,2.22108003666319e-08,2.53109610610911e-06,0.8904461875,"Up in D8BM",5.59669136430028,"VTN","VTNC_HUMAN",-0.8904461875
-0.585084434999999,13.0420787325,-20.0736936901388,1.4970323228556e-07,1.20186393400177e-05,8.29881432685796,"DSG2_HUMAN",47,24.1064701409085,2.22210359297751e-08,2.53109610610911e-06,0.585084434999999,"Up in D8BM",5.59669136430028,"DSG2","DSG2_HUMAN",-0.585084434999999
0.841320755000002,10.75214684,22.3540272382163,7.01084849046141e-08,7.89460514899722e-06,9.09495015415581,"AT2L1_HUMAN",25,-23.9232315889888,2.35143015817098e-08,2.60029042198818e-06,-0.841320755000002,"Up in D3BM",5.58497814371261,"ETNPPL","AT2L1_HUMAN",0.841320755000002
-0.5785303125,13.90725779625,-21.0747026325547,1.06254465197401e-07,9.73498790379235e-06,8.66016955570964,"APOA5_HUMAN",27,23.9173014306909,2.35575564213358e-08,2.60029042198818e-06,0.5785303125,"Up in D8BM",5.58497814371261,"APOA5","APOA5_HUMAN",-0.5785303125
-1.63480162575,10.388524889625,-23.5266113962385,4.8853842274227e-08,6.1906705333919e-06,9.46924625029195,"RDH5_HUMAN",16,23.8905252465579,2.37539877201435e-08,2.60029042198818e-06,1.63480162575,"Up in D8BM",5.58497814371261,"RDH5","RDH5_HUMAN",-1.63480162575
-0.806777,10.730597735,-25.100813811859,3.08963786644283e-08,4.89310745271336e-06,9.93900560936805,"PCOC2_HUMAN",14,23.5776693807609,2.61919472453956e-08,2.83040927347999e-06,0.806777,"Up in D8BM",5.54815076152077,"PCOLCE2","PCOC2_HUMAN",-0.806777
-0.632203574999995,18.365395785,-20.0786822466934,1.49441599595928e-07,1.20186393400177e-05,8.30066431792704,"GATM_HUMAN",48,23.5254426428059,2.66259168031555e-08,2.84088421182023e-06,0.632203574999995,"Up in D8BM",5.54654646680234,"GATM","GATM_HUMAN",-0.632203574999995
-0.7632100575,13.79799592375,-22.9523588425996,5.81763176770317e-08,7.10678524202465e-06,9.28868948930217,"CBPQ_HUMAN",18,23.4151346509877,2.75695145616193e-08,2.85284817166829e-06,0.7632100575,"Up in D8BM",5.54472134084248,"CPQ","CBPQ_HUMAN",-0.7632100575
0.678181172500004,14.67664861875,20.9792200302277,1.09710736881485e-07,9.85566980540596e-06,8.62653441262455,"AK1D1_HUMAN",30,-23.3995413620555,2.77059313487888e-08,2.85284817166829e-06,-0.678181172500004,"Up in D3BM",5.54472134084248,"AKR1D1","AK1D1_HUMAN",0.678181172500004
1.8597331025,14.54149055375,24.6231559649179,3.53968985831754e-08,5.23439400276465e-06,9.80020722622707,"SAA2_HUMAN",9,-23.3941338573087,2.77534167845296e-08,2.85284817166829e-06,-1.8597331025,"Up in D3BM",5.54472134084248,"SAA2","SAA2_HUMAN",1.8597331025
-0.2759594925,15.55137658125,-13.3577836817497,2.57096851378471e-06,6.70919306584872e-05,5.22743178640477,"IQGA1_HUMAN",92,23.2963410202813,2.86282703358094e-08,2.90732157422334e-06,0.2759594925,"Non-significant",5.53650692894964,"IQGAP1","IQGA1_HUMAN",-0.2759594925
-0.814281227499999,14.40787327375,-21.9263077316419,8.03522028651283e-08,8.56336649960038e-06,8.95279114056951,"QORX_HUMAN",20,22.8163575870728,3.34011298696189e-08,3.34607772424859e-06,0.814281227499999,"Up in D8BM",5.47546397526238,"TP53I3","QORX_HUMAN",-0.814281227499999
-0.931520464999995,12.329509495,-21.7568175668872,8.48749140566365e-08,8.56336649960038e-06,8.89558558041259,"MFGM_HUMAN",22,22.7850344266928,3.37426274245023e-08,3.34607772424859e-06,0.931520464999995,"Up in D8BM",5.47546397526238,"MFGE8","MFGM_HUMAN",-0.931520464999995
-0.8065795875,12.83836221875,-20.7384507825811,1.19008800509304e-07,1.0449220619718e-05,8.5409548488431,"ENAH_HUMAN",32,22.5996623252696,3.58463607645087e-08,3.51336017307028e-06,0.8065795875,"Up in D8BM",5.45427732610923,"ENAH","ENAH_HUMAN",-0.8065795875
1.21126819,11.3810817,21.6552245178778,8.77244621344033e-08,8.59801734105681e-06,8.86105421378808,"T23O_HUMAN",22,-22.4672160955511,3.74404291308353e-08,3.62741812808978e-06,-1.21126819,"Up in D3BM",5.44040238093574,"TDO2","T23O_HUMAN",1.21126819
-0.563040255000001,17.7350533,-18.1720652149136,3.01301081033373e-07,1.90952391881978e-05,7.55439358699627,"MYH9_HUMAN",152,22.3560438805328,3.88405515661132e-08,3.72030692216782e-06,0.563040255000001,"Up in D8BM",5.42942122971344,"MYH9","MYH9_HUMAN",-0.563040255000001
0.700402735000001,17.003144025,19.5583104837554,1.79769940326531e-07,1.35292930983244e-05,8.10490970169201,"TRFE_HUMAN",55,-22.2925041885423,3.96673419182997e-08,3.75036046239313e-06,-0.700402735000001,"Up in D3BM",5.42592698845765,"TF","TRFE_HUMAN",0.700402735000001
0.749553917499998,11.37207162375,20.9199960966058,1.11918752019939e-07,9.93013853448486e-06,8.60558578463169,"PACN3_HUMAN",23,-22.2614248512715,4.00789920895436e-08,3.75036046239313e-06,-0.749553917499998,"Up in D3BM",5.42592698845765,"PACSIN3","PACN3_HUMAN",0.749553917499998
0.6996917725,10.70099043875,20.4536526147138,1.31186001032673e-07,1.09481861653901e-05,8.43828527126356,"ZN622_HUMAN",26,-22.2185067978616,4.06554182846093e-08,3.75036046239313e-06,-0.6996917725,"Up in D3BM",5.42592698845765,"ZNF622","ZN622_HUMAN",0.6996917725
-1.07204556375,9.596249460625,-21.7131891791747,8.60855263173216e-08,8.56336649960038e-06,8.88077870552964,"TREA_HUMAN",18,22.1980068426141,4.09340565357893e-08,3.75036046239313e-06,1.07204556375,"Up in D8BM",5.42592698845765,"TREH","TREA_HUMAN",-1.07204556375
0.619921205000001,10.646865845,19.6839811255129,1.71850177327195e-07,1.30497760782967e-05,8.15270435315133,"CO6_HUMAN",31,-22.153960007349,4.15400875293756e-08,3.76496126650653e-06,-0.619921205000001,"Up in D3BM",5.42423948741255,"C6","CO6_HUMAN",0.619921205000001
