"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.70807719,13.70684588,55.7803168250084,1.0427307504987e-10,2.31294144630357e-08,15.6287703092173,"CRYM_HUMAN",16,54.3788904051926,3.99313342902445e-11,6.59963170063669e-09,1.70807719,"Up in D8B",8.18048030004058,"CRYM","CRYM_HUMAN"
-1.8795423505,10.69311213475,-50.7440559436914,2.04895017782036e-10,3.37525102915342e-08,14.9494576263897,"ASNS_HUMAN",27,-54.1334003342711,4.13250727315281e-11,6.69863534719328e-09,-1.8795423505,"Up in D1B",8.17401366320191,"ASNS","ASNS_HUMAN"
1.5711791525,11.03318822375,54.6420963832693,1.20808469344994e-10,2.48364533685111e-08,15.4820397800748,"ASM3A_HUMAN",17,53.9548284547015,4.23734871438862e-11,6.73898345539277e-09,1.5711791525,"Up in D8B",8.1714056098459,"SMPDL3A","ASM3A_HUMAN"
1.3339684025,10.97111952125,46.379533211016,3.89244748824687e-10,4.35725583578566e-08,14.2911484653679,"PTPRK_HUMAN",45,53.7198964381994,4.37989394999633e-11,6.83669001935539e-09,1.3339684025,"Up in D8B",8.16515411089057,"PTPRK","PTPRK_HUMAN"
2.70340967,11.008839845,52.6630615037914,1.57205732362785e-10,3.08159794903701e-08,15.2176815854154,"PRS23_HUMAN",17,53.5314656054762,4.4981512871762e-11,6.89362130901966e-09,2.70340967,"Up in D8B",8.16155257760349,"PRSS23","PRS23_HUMAN"
-2.9761023525,11.68516230625,-50.44357528872,2.13766349716523e-10,3.37525102915342e-08,14.9063444627185,"PIGR_HUMAN",36,-53.1067642836945,4.77817314224285e-11,7.19200382427946e-09,-2.9761023525,"Up in D1B",8.14315009034282,"PIGR","PIGR_HUMAN"
1.127076385,11.455880045,48.2960474557557,2.91585544512393e-10,3.84027274171088e-08,14.5889419995373,"5NTD_HUMAN",24,52.8527457531055,4.95506070671552e-11,7.32740468366756e-09,1.127076385,"Up in D8B",8.13504982224148,"NT5E","5NTD_HUMAN"
1.1189899425,10.95999145625,42.251307686278,7.56731903842981e-10,6.44292244191161e-08,13.5976754723389,"MYO7A_HUMAN",98,52.6454861991236,5.10488629371147e-11,7.41880802925758e-09,1.1189899425,"Up in D8B",8.12966586667518,"MYO7A","MYO7A_HUMAN"
2.031093835,14.2244170925,57.3170955698299,8.58803862288514e-11,2.19440280068419e-08,15.8210439826187,"TTHY_HUMAN",12,51.7590030463962,5.8062831372526e-11,8.2914022788386e-09,2.031093835,"Up in D8B",8.08137201342316,"TTR","TTHY_HUMAN"
1.7530593875,13.17318105875,47.3172933615289,3.37446468781124e-10,4.00610744416351e-08,14.4386437079778,"PFKAP_HUMAN",36,51.5640058143251,5.97482028850031e-11,8.2914022788386e-09,1.7530593875,"Up in D8B",8.08137201342316,"PFKP","PFKAP_HUMAN"
-1.6343369485,9.04173660275,-48.1822814072234,2.96533558857147e-10,3.84535595016444e-08,14.5716586824875,"UTP25_HUMAN",26,-51.534930084058,6.00042162782245e-11,8.2914022788386e-09,-1.6343369485,"Up in D1B",8.08137201342316,"UTP25","UTP25_HUMAN"
-1.9445085525,8.528740406,-47.1409707362414,3.46554854563985e-10,4.05709842933309e-08,14.411175742647,"LAMB3_HUMAN",46,-51.2874753357974,6.22340081770418e-11,8.32315641503133e-09,-1.9445085525,"Up in D1B",8.07971194370098,"LAMB3","LAMB3_HUMAN"
2.09796214,12.328154205,49.0443503967012,2.61288688704286e-10,3.68947383678044e-08,14.7014274260562,"RIR2B_HUMAN",23,51.249641304044,6.25831203564405e-11,8.32315641503133e-09,2.09796214,"Up in D8B",8.07971194370098,"RRM2B","RIR2B_HUMAN"
2.18311429,13.12988484,50.2331937808028,2.20238233009181e-10,3.37525102915342e-08,14.8759737937401,"FADS2_HUMAN",18,51.1837590805932,6.31963472015667e-11,8.32315641503133e-09,2.18311429,"Up in D8B",8.07971194370098,"FADS2","FADS2_HUMAN"
2.09286975875,11.015078545625,50.3208891159667,2.17513735779135e-10,3.37525102915342e-08,14.8886521063956,"SFXN3_HUMAN",17,50.7888950359438,6.70173371052452e-11,8.6906020686171e-09,2.09286975875,"Up in D8B",8.06095013540166,"SFXN3","SFXN3_HUMAN"
-1.8682177075,11.20922720375,-47.6518804937113,3.20902195527156e-10,3.97127167989083e-08,14.4904349305182,"ZN622_HUMAN",26,-50.4815559740156,7.01726640888187e-11,8.96189978188868e-09,-1.8682177075,"Up in D1B",8.04759991697465,"ZNF622","ZN622_HUMAN"
-0.653470517499999,10.93699240625,-35.5613560108187,2.58386614574836e-09,1.45196051616753e-07,12.2914708019508,"TBL3_HUMAN",40,-50.3655637264167,7.1406927370859e-11,8.98341777326822e-09,-0.653470517499999,"Up in D1B",8.04655840301226,"TBL3","TBL3_HUMAN"
2.867856741,10.4561651945,48.79136423779,2.71111013641822e-10,3.74622087538839e-08,14.6636289869246,"FSTL1_HUMAN",17,49.7574057163509,7.82941129288345e-11,9.7050158511345e-09,2.867856741,"Up in D8B",8.0130037509449,"FSTL1","FSTL1_HUMAN"
-0.613140820000003,14.6127406375,-33.7807419454833,3.7242499994804e-09,1.79381161403544e-07,11.8973756239725,"EIF3B_HUMAN",43,-49.632567753883,7.97990647497334e-11,9.74820748950004e-09,-0.613140820000003,"Up in D1B",8.01107523547973,"EIF3B","EIF3B_HUMAN"
2.121281865,12.167074085,63.8486420625839,3.97341310942084e-11,1.28814996535801e-08,16.5704694814443,"GSTM4_HUMAN",9,49.2416582925241,8.4727478057828e-11,1.02023987507062e-08,2.121281865,"Up in D8B",7.99129770650106,"GSTM4","GSTM4_HUMAN"
1.117419005,15.1799064875,41.6428957290051,8.39165097084439e-10,6.80127173396609e-08,13.4888779806559,"PH4H_HUMAN",41,48.7465310368662,9.14715455212977e-11,1.08593472844932e-08,1.117419005,"Up in D8B",7.96419627780996,"PAH","PH4H_HUMAN"
2.40828562,13.80880666,72.2649199824379,1.64042137493568e-11,9.4860081326446e-09,17.3990259972323,"HBSAG_HBVD3",7,48.5245729262372,9.46903993176384e-11,1.10853524423385e-08,2.40828562,"Up in D8B",7.95525049458111,"S","HBSAG_HBVD3"
1.4183442595,10.20027029525,44.7147907536998,5.05189124335672e-10,5.00626976159137e-08,14.0204757334334,"BCAM_HUMAN",27,48.3323071661418,9.75824931059135e-11,1.11455573752837e-08,1.4183442595,"Up in D8B",7.95289820812073,"BCAM","BCAM_HUMAN"
2.480971335,13.67181325,51.7039545713586,1.79244086275998e-10,3.14760084004248e-08,15.0851395436255,"SCD_HUMAN",11,48.3148993363481,9.78492402148531e-11,1.11455573752837e-08,2.480971335,"Up in D8B",7.95289820812073,"SCD","SCD_HUMAN"
-0.954834222499997,11.55401074875,-38.8059955066221,1.38744319034112e-09,9.90378558091544e-08,12.9565561974629,"NAT10_HUMAN",49,-47.7473441486486,1.07015047859044e-10,1.20270645120518e-08,-0.954834222499997,"Up in D1B",7.91984035950849,"NAT10","NAT10_HUMAN"
0.973725317500003,11.51444029625,38.8465294869053,1.37716199254711e-09,9.90378558091544e-08,12.9644680011698,"ITA6_HUMAN",49,47.4314409189252,1.12535423733333e-10,1.24810669295824e-08,0.973725317500003,"Up in D8B",7.90374828790482,"ITGA6","ITA6_HUMAN"
0.9163851725,10.88309884125,40.7709950963317,9.7577307761492e-10,7.54568006533592e-08,13.3297587369305,"IFIT1_HUMAN",29,47.3402445870595,1.14188480073552e-10,1.24999311498698e-08,0.9163851725,"Up in D8B",7.90309237909706,"IFIT1","IFIT1_HUMAN"
-1.111124515,13.5159788125,-41.7603063785847,8.22490943550445e-10,6.73085064387059e-08,13.5100145791545,"CFAB_HUMAN",30,-46.9900453447625,1.20796610699346e-10,1.28787447525016e-08,-1.111124515,"Up in D1B",7.89012646412123,"CFB","CFAB_HUMAN"
1.2991457,11.4150006775,47.7717826670822,3.15199859285076e-10,3.96540240882673e-08,14.5088899382715,"KAT1_HUMAN",17,46.9440386529837,1.21696462144077e-10,1.28787447525016e-08,1.2991457,"Up in D8B",7.89012646412123,"KYAT1","KAT1_HUMAN"
1.24209595,14.7177822575,41.8546976612242,8.09359302786114e-10,6.71021903305132e-08,13.5269579832351,"ACSA_HUMAN",34,46.916804122606,1.22232718021133e-10,1.28787447525016e-08,1.24209595,"Up in D8B",7.89012646412123,"ACSS2","ACSA_HUMAN"
2.50466347,11.640140055,44.7426264747368,5.02951917215557e-10,5.00626976159137e-08,14.0250978177339,"MUC18_HUMAN",25,46.6556824903087,1.27512221512239e-10,1.32691421620576e-08,2.50466347,"Up in D8B",7.87715715297032,"MCAM","MUC18_HUMAN"
-1.482646465,11.4710252275,-43.1031009856067,6.56357307670212e-10,5.77111562477471e-08,13.7470131723754,"PESC_HUMAN",28,-46.4222284381713,1.32451541830567e-10,1.36150493425592e-08,-1.482646465,"Up in D1B",7.86598078038628,"PES1","PESC_HUMAN"
2.21550154725,10.204764723875,43.9106340030951,5.74989469928829e-10,5.29373240899084e-08,13.8854840345708,"EHD2_HUMAN",29,46.2406507632685,1.36443134874204e-10,1.3700783321038e-08,2.21550154725,"Up in D8B",7.86325460202029,"EHD2","EHD2_HUMAN"
-1.685982225,10.58173704,-45.5726613984261,4.41154247654033e-10,4.75391527733345e-08,14.16140331972,"TRAF1_HUMAN",18,-46.2364776788168,1.36536457345734e-10,1.3700783321038e-08,-1.685982225,"Up in D1B",7.86325460202029,"TRAF1","TRAF1_HUMAN"
-1.51213216675,9.366287469125,-43.9716202273475,5.69326780003566e-10,5.29373240899084e-08,13.8958217964243,"DDX52_HUMAN",22,-46.0355726160386,1.41115876838645e-10,1.38445723659646e-08,-1.51213216675,"Up in D1B",7.85872045428967,"DDX52","DDX52_HUMAN"
1.7505486,11.5021568525,45.3103371884666,4.5969773344131e-10,4.78369406811951e-08,14.1186407491803,"GBA3_HUMAN",18,46.0296113902663,1.41254386460191e-10,1.38445723659646e-08,1.7505486,"Up in D8B",7.85872045428967,"GBA3","GBA3_HUMAN"
1.1541564475,13.17218553875,42.777123809989,6.92862536581521e-10,5.95932481718943e-08,13.6902664024514,"H1BP3_HUMAN",23,45.6771563616203,1.49723776294357e-10,1.45059966710935e-08,1.1541564475,"Up in D8B",7.83845242653827,"HS1BP3","H1BP3_HUMAN"
-1.5262565625,11.90999603125,-50.5914271632668,2.09347652533412e-10,3.37525102915342e-08,14.9275970170284,"A1BG_HUMAN",13,-45.4983007012448,1.54240351738237e-10,1.46726789446325e-08,-1.5262565625,"Up in D1B",7.83349058522604,"A1BG","A1BG_HUMAN"
1.3993093925,11.52899396375,40.9476953885469,9.46155764514455e-10,7.45340835429191e-08,13.3623170413711,"UBA7_HUMAN",41,45.4716806632289,1.54925664500213e-10,1.46726789446325e-08,1.3993093925,"Up in D8B",7.83349058522604,"UBA7","UBA7_HUMAN"
0.965804339999998,12.37255466,38.948860925172,1.35159012629541e-09,9.82116652977934e-08,12.9844008501687,"LIMD1_HUMAN",33,45.265208806332,1.60359648123052e-10,1.47819369632861e-08,0.965804339999998,"Up in D8B",7.83026865407719,"LIMD1","LIMD1_HUMAN"
1.448110105,12.626226425,44.8240730016093,4.9647047073754e-10,5.00626976159137e-08,14.0386026973901,"ACMSD_HUMAN",18,45.2591527614891,1.60522256140362e-10,1.47819369632861e-08,1.448110105,"Up in D8B",7.83026865407719,"ACMSD","ACMSD_HUMAN"
1.506227256,10.161117912,42.1375929352551,7.71411410451726e-10,6.5022267786976e-08,13.5774775609515,"EPHA2_HUMAN",28,45.2287875182074,1.6134039632487e-10,1.47819369632861e-08,1.506227256,"Up in D8B",7.83026865407719,"EPHA2","EPHA2_HUMAN"
1.261612175,15.1408437475,45.5092672186337,4.45556183306848e-10,4.75391527733345e-08,14.1510955951047,"PPGB_HUMAN",17,44.7975521264284,1.7348354343755e-10,1.57235783616679e-08,1.261612175,"Up in D8B",7.80344861059452,"CTSA","PPGB_HUMAN"
1.194988965,13.145691275,43.7338579340522,5.91769490974127e-10,5.35145292132446e-08,13.8554245699646,"PCP_HUMAN",19,44.5294919815794,1.81551838678119e-10,1.62797920023177e-08,1.194988965,"Up in D8B",7.788351148146,"PRCP","PCP_HUMAN"
-0.893126965,12.3832757475,-38.5843207016354,1.44524016696979e-09,9.95723520082418e-08,12.9131229915428,"ABHD2_HUMAN",29,-44.4606362676094,1.83692261811229e-10,1.62983376295458e-08,-0.893126965,"Up in D1B",7.78785668977595,"ABHD2","ABHD2_HUMAN"
1.390780925,12.8433947575,54.0323879883348,1.30884321022478e-10,2.62672367118683e-08,15.4018706915943,"CSRP2_HUMAN",12,44.3935036748824,1.85806640875878e-10,1.63142101660706e-08,1.390780925,"Up in D8B",7.78743394724053,"CSRP2","CSRP2_HUMAN"
-1.19031858,13.608666895,-38.5629396017555,1.4509584046213e-09,9.95723520082418e-08,12.9089189609281,"HS105_HUMAN",48,-44.0945143445614,1.95563982883884e-10,1.69939052755491e-08,-1.19031858,"Up in D1B",7.76970680684446,"HSPH1","HS105_HUMAN"
1.24797272249999,16.04436290375,43.0868044421996,6.58129406975533e-10,5.77111562477471e-08,13.7441879882275,"MTND_HUMAN",19,43.9288387229126,2.01219544447186e-10,1.72033561122325e-08,1.24797272249999,"Up in D8B",7.76438682060164,"ADI1","MTND_HUMAN"
3.204537155,12.2360893475,49.7210520643412,2.36947830493316e-10,3.44350562625544e-08,14.8013959254268,"CAPSD_HBVD3",7,43.9018461045777,2.0215838911451e-10,1.72033561122325e-08,3.204537155,"Up in D8B",7.76438682060164,"C","CAPSD_HBVD3"
1.8011667725,12.69637143625,41.1830547564869,9.08283454208989e-10,7.22256720332789e-08,13.4054364250423,"PROS_HUMAN",31,43.8465485385115,2.04097237065281e-10,1.72033561122325e-08,1.8011667725,"Up in D8B",7.76438682060164,"PROS1","PROS_HUMAN"
