"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D2BM"
-2.7520520695,9.45488631775,-52.6646006163682,1.70547551957798e-10,3.63718841890004e-08,15.1415304643498,"DREB_HUMAN",25,55.0237268821097,3.6516800091071e-11,7.69500269919093e-09,2.7520520695,"Up in D8C",8.11379122349416,"DBN1","DREB_HUMAN",-2.7520520695
1.0623362075,12.45525729625,50.4318260985874,2.32022027242965e-10,4.22596201328006e-08,14.831800374525,"DEOC_HUMAN",23,-54.7680280720025,3.78296300198064e-11,7.77721832773045e-09,-1.0623362075,"Up in D2BM",8.10917570904312,"DERA","DEOC_HUMAN",1.0623362075
-0.890517950000005,11.6680287125,-43.4198349366197,6.71840110759041e-10,6.79457516330287e-08,13.7399266108625,"S12A4_HUMAN",39,53.8504268889596,4.30003631132726e-11,8.62976334956607e-09,0.890517950000005,"Up in D8C",8.0640011135996,"SLC12A4","S12A4_HUMAN",-0.890517950000005
-1.120262385,14.43253076,-45.2527210863688,5.00936233179459e-10,6.0397108837331e-08,14.0445424713349,"VIME_HUMAN",47,53.5375995561984,4.49424526200520e-11,8.79018843725978e-09,1.120262385,"Up in D8C",8.05600181475729,"VIM","VIME_HUMAN",-1.120262385
-1.3973395825,14.30337417125,-51.5612438202373,1.98238034238893e-10,3.90338118303726e-08,14.9905332671174,"QORX_HUMAN",20,53.3208262254378,4.6346431594589e-11,8.79018843725978e-09,1.3973395825,"Up in D8C",8.05600181475729,"TP53I3","QORX_HUMAN",-1.3973395825
-1.33442831,15.8980171675,-58.0995088721889,8.48545395128911e-11,2.76592790800434e-08,15.8315954387208,"BAAT_HUMAN",15,53.2331567412688,4.69282808965109e-11,8.79018843725978e-09,1.33442831,"Up in D8C",8.05600181475729,"BAAT","BAAT_HUMAN",-1.33442831
-1.4952411625,15.83856487375,-48.8977726716257,2.88959200952895e-10,4.61016808321642e-08,14.6091212910946,"ZYX_HUMAN",27,52.7343417621306,5.04003478369571e-11,9.04702742002647e-09,1.4952411625,"Up in D8C",8.04349409340739,"ZYX","ZYX_HUMAN",-1.4952411625
3.17439985,16.0489313625,50.0221696820865,2.45864018398365e-10,4.22596201328006e-08,14.7731489481135,"FIBA_HUMAN",58,-52.7280289523752,5.04461132686255e-11,9.04702742002647e-09,-3.17439985,"Up in D2BM",8.04349409340739,"FGA","FIBA_HUMAN",3.17439985
-0.778174400000001,13.472435475,-39.3075324631689,1.36114444346313e-09,1.04300786490461e-07,12.9986388439206,"ITAV_HUMAN",56,52.5199007828733,5.19816149590085e-11,9.12818817686422e-09,0.778174400000001,"Up in D8C",8.03961541555179,"ITGAV","ITAV_HUMAN",-0.778174400000001
-0.980963705000001,14.9738519175,-46.0735169863966,4.40908261855567e-10,5.63093293815239e-08,14.1762859670167,"ANX11_HUMAN",27,52.2499879885537,5.40523056725699e-11,9.15445060019943e-09,0.980963705000001,"Up in D8C",8.03836771454758,"ANXA11","ANX11_HUMAN",-0.980963705000001
1.46554708425,10.233963727875,48.3778305970463,3.11756531905725e-10,4.61016808321642e-08,14.5317225677099,"ASNS_HUMAN",27,-52.218067594148,5.43033016977069e-11,9.15445060019943e-09,-1.46554708425,"Up in D2BM",8.03836771454758,"ASNS","ASNS_HUMAN",1.46554708425
2.47646736825,10.767675040875,48.7857240328513,2.93706797687216e-10,4.61016808321642e-08,14.5925258343333,"TRFL_HUMAN",45,-51.8447645297951,5.73386689841911e-11,9.30573757424664e-09,-2.47646736825,"Up in D2BM",8.03124919891898,"LTF","TRFL_HUMAN",2.47646736825
-1.8409166325,13.41706895625,-48.7233041310141,2.96390119275288e-10,4.61016808321642e-08,14.5832609015708,"HTRA1_HUMAN",27,51.7489583794067,5.81483224648639e-11,9.30573757424664e-09,1.8409166325,"Up in D8C",8.03124919891898,"HTRA1","HTRA1_HUMAN",-1.8409166325
-2.072071555,12.8458166125,-56.3278203188406,1.0575079504021e-10,3.0456425825298e-08,15.6159282597318,"CAV1_HUMAN",12,51.7063253481326,5.85127644364778e-11,9.30573757424664e-09,2.072071555,"Up in D8C",8.03124919891898,"CAV1","CAV1_HUMAN",-2.072071555
0.749935630000001,10.78055811,37.6406843514874,1.85082302022878e-09,1.26234785504366e-07,12.6725877204222,"SORL_HUMAN",72,-51.4431322007081,6.08206818551411e-11,9.49365791401822e-09,-0.749935630000001,"Up in D2BM",8.02256642131482,"SORL1","SORL_HUMAN",0.749935630000001
-2.94218242225,9.342432558875,-48.4091712517634,3.10325679545013e-10,4.61016808321642e-08,14.5364162731612,"FLNC_HUMAN",88,51.2494321669105,6.25850563089861e-11,9.5914443568808e-09,2.94218242225,"Up in D8C",8.01811598834647,"FLNC","FLNC_HUMAN",-2.94218242225
-0.844722505000002,12.60023296,-39.6915292148635,1.27044089349025e-09,1.00058344999016e-07,13.0715376895663,"MRP3_HUMAN",58,50.9582921757269,6.53469970182176e-11,9.83588996190278e-09,0.844722505000002,"Up in D8C",8.00718633853496,"ABCC3","MRP3_HUMAN",-0.844722505000002
-0.848289015000006,16.758788825,-38.4828047411941,1.5820557954841e-09,1.15112512693692e-07,12.8393057861644,"FAS_HUMAN",166,50.6520618059046,6.8401890589541e-11,9.952704787616e-09,0.848289015000006,"Up in D8C",8.00205887757541,"FASN","FAS_HUMAN",-0.848289015000006
-0.878092289999998,13.721574545,-52.3934912956166,1.76918644174756e-10,3.63718841890004e-08,15.1047926853032,"NEUR1_HUMAN",18,50.6034767768138,6.89012625392159e-11,9.952704787616e-09,0.878092289999998,"Up in D8C",8.00205887757541,"NEU1","NEUR1_HUMAN",-0.878092289999998
-1.32018924,13.63293159,-50.1272887383837,2.42224385269482e-10,4.22596201328006e-08,14.7882547244299,"CBPQ_HUMAN",18,50.3349149225606,7.17371476488912e-11,9.952704787616e-09,1.32018924,"Up in D8C",8.00205887757541,"CPQ","CBPQ_HUMAN",-1.32018924
-1.3198184975,15.90551805625,-45.2445671784349,5.01577603347155e-10,6.0397108837331e-08,14.0432195921834,"DPYL2_HUMAN",35,50.3140183223594,7.19632849027259e-11,9.952704787616e-09,1.3198184975,"Up in D8C",8.00205887757541,"DPYSL2","DPYL2_HUMAN",-1.3198184975
1.1217627525,14.46358704625,44.8349393532868,5.35036241521372e-10,6.09435199970762e-08,13.9763984562492,"AK1D1_HUMAN",30,-50.3081504911401,7.20269298902095e-11,9.952704787616e-09,-1.1217627525,"Up in D2BM",8.00205887757541,"AKR1D1","AK1D1_HUMAN",1.1217627525
1.713992355,11.9039634475,47.857141578277,3.36664380565899e-10,4.80973570133891e-08,14.453203104237,"T23O_HUMAN",22,-50.0394456953149,7.501079754368e-11,1.01978389112206e-08,-1.713992355,"Up in D2BM",7.99149185258825,"TDO2","T23O_HUMAN",1.713992355
0.758699897499998,11.85738873375,36.5439662873051,2.28250044212451e-09,1.41464678137261e-07,12.4490834947961,"SPTN2_HUMAN",127,-49.9239327138072,7.63363136416185e-11,1.02133140902413e-08,-0.758699897499998,"Up in D2BM",7.99083331202051,"SPTBN2","SPTN2_HUMAN",0.758699897499998
-0.998558044999996,18.950722695,-40.8175426542843,1.04174317050052e-09,8.70484046990812e-08,13.2807582663451,"K1C18_HUMAN",62,49.4471967195984,8.20945194142283e-11,1.0812104752227e-08,0.998558044999996,"Up in D8C",7.96608975532498,"KRT18","K1C18_HUMAN",-0.998558044999996
1.6929299825,12.79986584125,44.7502257517512,5.42269104477152e-10,6.09438170885055e-08,13.9624898113124,"PCKGC_HUMAN",38,-48.407787476208,9.64353545564617e-11,1.25054400547141e-08,-1.6929299825,"Up in D2BM",7.90290102124883,"PCK1","PCKGC_HUMAN",1.6929299825
-1.0211849245,9.53136968775,-41.0988497439228,9.92191819412396e-10,8.53386208757866e-08,13.3319980060105,"MROH1_HUMAN",43,48.1898381849406,9.97900329790659e-11,1.25549639778076e-08,1.0211849245,"Up in D8C",7.90118452900935,"MROH1","MROH1_HUMAN",-1.0211849245
1.081982615,16.50958395,48.5085950184784,3.05835809649093e-10,4.61016808321642e-08,14.5512822147572,"DHI1_HUMAN",18,-48.1894420405511,9.97962494380244e-11,1.25549639778076e-08,-1.081982615,"Up in D2BM",7.90118452900935,"HSD11B1","DHI1_HUMAN",1.081982615
-2.245143415,11.6059207925,-47.2465586854179,3.68812061192171e-10,5.18119477298135e-08,14.3598127398519,"PRS23_HUMAN",17,48.0842116727889,1.01463189159505e-10,1.25769591386099e-08,2.245143415,"Up in D8C",7.90042435006406,"PRSS23","PRS23_HUMAN",-2.245143415
-1.1638526925,14.38381671875,-42.2474381396763,8.15914698444493e-10,7.81206629517093e-08,13.5371073097783,"CAN2_HUMAN",37,47.681302184943,1.0814331693226e-10,1.29214119430568e-08,1.1638526925,"Up in D8C",7.88869002770514,"CAPN2","CAN2_HUMAN",-1.1638526925
1.7222206575,14.81946337125,45.2966584538783,4.97496257939582e-10,6.0397108837331e-08,14.0516659787563,"AACT_HUMAN",24,-47.6615305685519,1.08483710409524e-10,1.29214119430568e-08,-1.7222206575,"Up in D2BM",7.88869002770514,"SERPINA3","AACT_HUMAN",1.7222206575
-1.6913573725,13.54298675125,-51.5287324879545,1.9912847416135e-10,3.90338118303726e-08,14.9860237700639,"CAVN1_HUMAN",13,47.640856602408,1.08840935811726e-10,1.29214119430568e-08,1.6913573725,"Up in D8C",7.88869002770514,"CAVIN1","CAVN1_HUMAN",-1.6913573725
-2.368822815,16.1262007925,-46.8654190774029,3.90650280008203e-10,5.28125273051139e-08,14.3007823028946,"TPM1_HUMAN",16,47.4736427294126,1.11779633549488e-10,1.30859795998421e-08,2.368822815,"Up in D8C",7.88319376107288,"TPM1","TPM1_HUMAN",-2.368822815
-1.327619075,12.5242059225,-43.4851321949157,6.64711462893819e-10,6.79457516330287e-08,13.7510351934738,"CAP2_HUMAN",27,46.9037327869197,1.22491045403683e-10,1.38626419167351e-08,1.327619075,"Up in D8C",7.85815399479485,"CAP2","CAP2_HUMAN",-1.327619075
1.398624185,15.65637076,46.3162005364698,4.24762351508215e-10,5.50818747825038e-08,14.2147070963634,"NDRG1_HUMAN",18,-46.8175122782663,1.24210565163354e-10,1.38626419167351e-08,-1.398624185,"Up in D2BM",7.85815399479485,"NDRG1","NDRG1_HUMAN",1.398624185
-1.161525725,13.322736025,-41.8539208845765,8.71944243578714e-10,8.07650332870877e-08,13.4675659555058,"MA2B1_HUMAN",34,46.8076582747742,1.24408819090414e-10,1.38626419167351e-08,1.161525725,"Up in D8C",7.85815399479485,"MAN2B1","MA2B1_HUMAN",-1.161525725
2.2236044425,11.41175782875,71.7206238879878,1.89744049955868e-11,1.23382659511705e-08,17.2436419201693,"F13A_HUMAN",7,-46.7787556801125,1.24992381738269e-10,1.38626419167351e-08,-2.2236044425,"Up in D2BM",7.85815399479485,"F13A1","F13A_HUMAN",2.2236044425
-1.2721886625,11.33932232875,-42.4043774601481,7.94723010419143e-10,7.78920959863134e-08,13.564632805142,"DTNA_HUMAN",32,46.606262330041,1.28540196603112e-10,1.39325776843773e-08,1.2721886625,"Up in D8C",7.85596852675356,"DTNA","DTNA_HUMAN",-1.2721886625
1.62643933,14.010728,45.0721287015948,5.15362974561269e-10,6.05312110096659e-08,14.0151774468248,"LG3BP_HUMAN",20,-46.5876953009595,1.28928824223683e-10,1.39325776843773e-08,-1.62643933,"Up in D2BM",7.85596852675356,"LGALS3BP","LG3BP_HUMAN",1.62643933
-1.09113884,15.28098321,-39.7496527578731,1.25732106501704e-09,9.99807477078173e-08,13.0825021594579,"ESYT1_HUMAN",62,46.3954553988024,1.33031700391091e-10,1.4193977248057e-08,1.09113884,"Up in D8C",7.84789589524995,"ESYT1","ESYT1_HUMAN",-1.09113884
2.8850071425,16.77179324625,44.0309700364668,6.08379817639038e-10,6.65978374399929e-08,13.843140595228,"FIBG_HUMAN",40,-46.1955048837502,1.37456574485057e-10,1.43942610666085e-08,-2.8850071425,"Up in D2BM",7.84181062484157,"FGG","FIBG_HUMAN",2.8850071425
-2.520931245,13.1205666075,-46.6887057937966,4.01273060777557e-10,5.28489160827192e-08,14.2732187245406,"IL18_HUMAN",13,46.1571503143367,1.38324255118672e-10,1.43942610666085e-08,2.520931245,"Up in D8C",7.84181062484157,"IL18","IL18_HUMAN",-2.520931245
-1.965849875,16.2676024425,-45.3798124885937,4.9105935004075e-10,6.0397108837331e-08,14.0651253606753,"LEG4_HUMAN",17,46.047398036166,1.40841566550006e-10,1.44774824932927e-08,1.965849875,"Up in D8C",7.83930695155922,"LGALS4","LEG4_HUMAN",-1.965849875
1.35761595,11.9775292875,43.609208796862,6.51402009644696e-10,6.79457516330287e-08,13.7720900550603,"PDCD4_HUMAN",21,-45.4586794496108,1.55261622334007e-10,1.5767472465703e-08,-1.35761595,"Up in D2BM",7.80223791873031,"PDCD4","PDCD4_HUMAN",1.35761595
1.69988275,12.5692116025,43.4507232425075,6.68457159917183e-10,6.79457516330287e-08,13.7451838536807,"OAT_HUMAN",22,-45.3419218621641,1.58315908407221e-10,1.58862475233865e-08,-1.69988275,"Up in D2BM",7.79897867499804,"OAT","OAT_HUMAN",1.69988275
-0.606917619999997,12.8192244775,-31.8243282074491,6.0790461473107e-09,2.48739223182922e-07,11.3945253203114,"MYO6_HUMAN",73,45.1321628951208,1.63975336160862e-10,1.62002512581368e-08,0.606917619999997,"Up in D8C",7.79047824970576,"MYO6","MYO6_HUMAN",-0.606917619999997
-1.650643825,13.308102845,-50.4630717834915,2.31003259579056e-10,4.22596201328006e-08,14.8362500428723,"CSRP2_HUMAN",12,45.084641364266,1.65289074409748e-10,1.62002512581368e-08,1.650643825,"Up in D8C",7.79047824970576,"CSRP2","CSRP2_HUMAN",-1.650643825
-1.6297109125,11.77922522875,-41.4925124450528,9.27293775918252e-10,8.46889675009314e-08,13.4030315208218,"HKDC1_HUMAN",46,45.0121406937139,1.67316366296792e-10,1.62104557645478e-08,1.6297109125,"Up in D8C",7.79020477458729,"HKDC1","HKDC1_HUMAN",-1.6297109125
2.134896995,14.8235090975,53.6874748200127,1.48756578441542e-10,3.58248342766787e-08,15.2780561968037,"SAA2_HUMAN",9,-44.861131093509,1.71629908722845e-10,1.6439414779828e-08,-2.134896995,"Up in D2BM",7.78411364679689,"SAA2","SAA2_HUMAN",2.134896995
0.75562358,15.009168505,41.2718343556857,9.63056748844255e-10,8.53386208757866e-08,13.363307624916,"RGN_HUMAN",22,-44.7363988503896,1.75287849462768e-10,1.65190817357378e-08,-0.75562358,"Up in D2BM",7.78201409794699,"RGN","RGN_HUMAN",0.75562358
-1.19722032725,10.256574631375,-50.1792528170605,2.40447898388683e-10,4.22596201328006e-08,14.7957078120536,"PCOC2_HUMAN",14,44.6996865263475,1.76381226268407e-10,1.65190817357378e-08,1.19722032725,"Up in D8C",7.78201409794699,"PCOLCE2","PCOC2_HUMAN",-1.19722032725
-1.04540062,13.9423637375,-39.6407169447541,1.2820383509187e-09,1.00058344999016e-07,13.0619374596385,"CHDH_HUMAN",33,44.5997824998855,1.7939586536117e-10,1.66167884519704e-08,1.04540062,"Up in D8C",7.77945290909356,"CHDH","CHDH_HUMAN",-1.04540062
1.2402341375,11.65808737375,44.8790642050406,5.31312451117194e-10,6.09435199970762e-08,13.9836308373438,"ST1E1_HUMAN",17,-44.4188107716608,1.8500636333459e-10,1.69502025711658e-08,-1.2402341375,"Up in D2BM",7.7708251071946,"SULT1E1","ST1E1_HUMAN",1.2402341375
-1.9130427835,10.71861493575,-43.8783170702427,6.23566001966796e-10,6.73851003920272e-08,13.8175165630929,"MMP14_HUMAN",16,44.1574331315878,1.93463446094296e-10,1.74258958093556e-08,1.9130427835,"Up in D8C",7.75880488697113,"MMP14","MMP14_HUMAN",-1.9130427835
4.12767577075,8.924531817125,44.2141482938016,5.9071036151174e-10,6.5514442594506e-08,13.8737517836452,"MIME_HUMAN",10,-44.1122269273634,1.94970052833298e-10,1.74258958093556e-08,-4.12767577075,"Up in D2BM",7.75880488697113,"OGN","MIME_HUMAN",4.12767577075
