"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D2BM_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D3BM_vs_D2BM"
-0.429714917499997,12.31864297375,-24.0100658291149,4.49044030376994e-08,1.37418130110731e-05,9.5708516248217,"RAPH1_HUMAN",50,31.2595910987131,3.22060688943983e-09,1.61787993510746e-06,0.429714917499997,"Non-significant",5.79105371106433,"RAPH1","RAPH1_HUMAN",-0.429714917499997
0.774243830000003,12.37383771,29.6496804016599,1.01383067303228e-08,6.1039848164208e-06,10.9724548691625,"T23O_HUMAN",22,-31.2047393806028,3.2630156479804e-09,1.61787993510746e-06,-0.774243830000003,"Up in D2BM",5.79105371106433,"TDO2","T23O_HUMAN",0.774243830000003
-0.444034814999998,12.6060105575,-24.1737607683126,4.28069171206832e-08,1.37418130110731e-05,9.61740087363857,"KANK2_HUMAN",45,30.559018973175,3.8128712563086e-09,1.71424747817494e-06,0.444034814999998,"Non-significant",5.76592648075161,"KANK2","KANK2_HUMAN",-0.444034814999998
0.499086380000001,11.300379515,26.954077134545,1.98728967821543e-08,9.30603594315439e-06,10.3511002971387,"ZN622_HUMAN",26,-30.5042713817006,3.86412410550764e-09,1.71424747817494e-06,-0.499086380000001,"Non-significant",5.76592648075161,"ZNF622","ZN622_HUMAN",0.499086380000001
-1.48959588775,9.644057511125,-29.6940953564496,1.00316364209797e-08,6.1039848164208e-06,10.9820394988716,"HXK4_HUMAN",17,30.2762971096856,4.08610161066966e-09,1.72208752381673e-06,1.48959588775,"Up in D3BM",5.76394477962761,"GCK","HXK4_HUMAN",-1.48959588775
-0.549220084999998,13.3433825975,-26.6085405038276,2.17666747972238e-08,9.65638430872628e-06,10.265409063005,"APOA5_HUMAN",27,29.7241443393078,4.68615027303896e-09,1.88093145959264e-06,0.549220084999998,"Up in D3BM",5.7256270296825,"APOA5","APOA5_HUMAN",-0.549220084999998
-0.8337492925,12.38152933125,-27.5713870303517,1.69380011168572e-08,8.39825949494056e-06,10.5006110513983,"FADS1_HUMAN",18,28.0626873463008,7.18906093252915e-09,2.75439066364946e-06,0.8337492925,"Up in D3BM",5.55997446239618,"FADS1","FADS1_HUMAN",-0.8337492925
0.676055190000001,10.628709675,25.7903657976202,2.71295305252625e-08,1.03943096726108e-05,10.0565306218727,"ASNS_HUMAN",27,-27.8520446726463,7.60334569665209e-09,2.78646090769915e-06,-0.676055190000001,"Up in D2BM",5.55494704544454,"ASNS","ASNS_HUMAN",0.676055190000001
0.607230899249998,10.203683732875,26.3689559589961,2.32005766369289e-08,9.77788302363368e-06,10.2051255358737,"DHYS_HUMAN",19,-27.0643703174198,9.41075526601303e-09,3.17512770419054e-06,-0.607230899249998,"Up in D2BM",5.49823880262085,"DHPS","DHYS_HUMAN",0.607230899249998
0.306162597499998,10.92184889125,19.6963144105566,1.80419327476832e-07,2.62199053672796e-05,8.18176501584501,"TBL3_HUMAN",40,-27.0618492539909,9.41727282059122e-09,3.17512770419054e-06,-0.306162597499998,"Non-significant",5.49823880262085,"TBL3","TBL3_HUMAN",0.306162597499998
0.474255802500004,12.40185248875,22.6989212655922,6.66603128162097e-08,1.54571098311673e-05,9.18305620972195,"PIGR_HUMAN",36,-26.4682064028374,1.11045845126795e-08,3.60002087912982e-06,-0.474255802500004,"Non-significant",5.443694980437,"PIGR","PIGR_HUMAN",0.474255802500004
0.369980092499997,12.57997095625,24.2845258947474,4.14509406502939e-08,1.37418130110731e-05,9.64867309948031,"NOLC1_HUMAN",21,-26.3210180451435,1.15742512926691e-08,3.61330978318177e-06,-0.369980092499997,"Non-significant",5.44209480307104,"NOLC1","NOLC1_HUMAN",0.369980092499997
-0.516475914999999,12.2236992125,-22.7713801324761,6.51831768262002e-08,1.54571098311673e-05,9.20520697813346,"NEP_HUMAN",38,26.130616375701,1.22155307291486e-08,3.67731101842835e-06,0.516475914999999,"Up in D3BM",5.43446963695873,"MME","NEP_HUMAN",-0.516475914999999
-2.1039192695,10.47570550525,-28.2930894511856,1.41136460011973e-08,7.73684841072878e-06,10.6698056549125,"THRSP_HUMAN",5,25.4838043312899,1.47142788965723e-08,4.27678126962785e-06,2.1039192695,"Up in D3BM",5.36888296059724,"THRSP","THRSP_HUMAN",-2.1039192695
-0.573705675000003,16.643307685,-22.9119318196102,6.24229282032783e-08,1.54571098311673e-05,9.24792675508238,"CLUS_HUMAN",30,25.1766199956868,1.61002192090511e-08,4.416428300533e-06,0.573705675000003,"Up in D3BM",5.35492881581818,"CLU","CLUS_HUMAN",-0.573705675000003
-0.427375079999999,15.42479241,-22.0519785073259,8.16817559232824e-08,1.69651132826593e-05,8.98135441301456,"BHMT2_HUMAN",28,25.1467590259139,1.62426476825867e-08,4.416428300533e-06,0.427375079999999,"Non-significant",5.35492881581818,"BHMT2","BHMT2_HUMAN",-0.427375079999999
-0.399471522499997,11.00815165125,-21.0195125252047,1.14377504039406e-07,2.05634750277334e-05,8.64408762205136,"MANBA_HUMAN",33,24.9057708186334,1.74457603968321e-08,4.57276907650172e-06,0.399471522499997,"Non-significant",5.33982072980963,"MANBA","MANBA_HUMAN",-0.399471522499997
0.422051665000003,13.435305,20.8457579682128,1.21236127927406e-07,2.12895692145856e-05,8.58537288959676,"PCKGC_HUMAN",38,-24.7202904622694,1.8440631601092e-08,4.57276907650172e-06,-0.422051665000003,"Non-significant",5.33982072980963,"PCK1","PCKGC_HUMAN",0.422051665000003
0.79304934,13.285244705,23.7204296862918,4.89090509351278e-08,1.37418130110731e-05,9.48750056073144,"PAI1_HUMAN",22,-24.7194745522084,1.84451475383864e-08,4.57276907650172e-06,-0.79304934,"Up in D2BM",5.33982072980963,"SERPINE1","PAI1_HUMAN",0.79304934
-0.756472589999998,11.9267501825,-23.9408507353498,4.5826313347599e-08,1.37418130110731e-05,9.55104854092222,"GBA3_HUMAN",18,24.3848323082076,2.0407499786925e-08,4.89361044499398e-06,0.756472589999998,"Up in D3BM",5.31037060554475,"GBA3","GBA3_HUMAN",-0.756472589999998
0.583705899999998,12.2440226075,22.008421338508,8.28242687732345e-08,1.69651132826593e-05,8.96751498617372,"MX1_HUMAN",35,-24.3064762739017,2.09004598433721e-08,4.89361044499398e-06,-0.583705899999998,"Up in D2BM",5.31037060554475,"MX1","MX1_HUMAN",0.583705899999998
0.732323170000001,12.6799590575,23.7233233802387,4.88670798751852e-08,1.37418130110731e-05,9.4883396223596,"HMOX1_HUMAN",18,-24.1543158123215,2.18967377715905e-08,4.98831358585775e-06,-0.732323170000001,"Up in D2BM",5.30204625280239,"HMOX1","HMOX1_HUMAN",0.732323170000001
-0.482820987500009,18.23148703625,-21.0120800269148,1.14661683035173e-07,2.05634750277334e-05,8.64158792830369,"BHMT1_HUMAN",37,23.973008066091,2.31547525052075e-08,5.13608970701036e-06,0.482820987500009,"Non-significant",5.28936739947983,"BHMT","BHMT1_HUMAN",-0.482820987500009
-0.2730994225,14.88405180125,-17.3293500912152,4.41360329256428e-07,4.59287187074375e-05,7.25747649907382,"DPP4_HUMAN",42,23.8588088973813,2.3989062798353e-08,5.18471308531583e-06,0.2730994225,"Non-significant",5.28527527185195,"DPP4","DPP4_HUMAN",-0.2730994225
-1.303051715,12.16442859,-33.0849383635711,4.66978883716410e-09,4.45129587381247e-06,11.6588746469162,"NUA4L_HUMAN",5,23.6307335828703,2.575919891077e-08,5.38087950273152e-06,1.303051715,"Up in D3BM",5.26914673326195,"NDUFA4L2","NUA4L_HUMAN",-1.303051715
0.683572052500001,14.12313473125,22.3684136844988,7.39001223297414e-08,1.59719007978818e-05,9.08090447273859,"SQSTM_HUMAN",24,-23.5799164653258,2.61734558799374e-08,5.38087950273152e-06,-0.683572052500001,"Up in D2BM",5.26914673326195,"SQSTM1","SQSTM_HUMAN",0.683572052500001
-0.449882747499997,15.40271985625,-21.5991750238769,9.44956463136539e-08,1.77000845061731e-05,8.83583859238826,"TMPS6_HUMAN",21,22.8097523707554,3.34728159000916e-08,6.71767536242553e-06,0.449882747499997,"Non-significant",5.17278098765033,"TMPRSS6","TMPS6_HUMAN",-0.449882747499997
0.370694397500003,13.10219776625,18.6946332767861,2.5994833435925e-07,3.2478731562569e-05,7.80696239418876,"TOP1_HUMAN",42,-22.6245229590952,3.55557872251868e-08,6.9697611749093e-06,-0.370694397500003,"Non-significant",5.15678210313528,"TOP1","TOP1_HUMAN",0.370694397500003
-0.938391447500003,11.89188563875,-21.9445117083633,8.45337237954312e-08,1.69651132826593e-05,8.94714852491474,"APOA_HUMAN",19,22.5260094353417,3.67231203619094e-08,7.03498139842123e-06,0.938391447500003,"Up in D3BM",5.15273704656949,"LPA","APOA_HUMAN",-0.938391447500003
-0.483422517500001,12.24207532375,-22.4630326335056,7.17398423814764e-08,1.59130297745648e-05,9.11033729051971,"EKI2_HUMAN",17,22.2481963721575,4.02556700647584e-08,7.43627982860769e-06,0.483422517500001,"Non-significant",5.12864427600966,"ETNK2","EKI2_HUMAN",-0.483422517500001
0.282490250000002,13.88918996,17.0968252333274,4.84925740721389e-07,4.98468179090315e-05,7.1590603298017,"TFR1_HUMAN",38,-22.2239067495178,4.05823789436415e-08,7.43627982860769e-06,-0.282490250000002,"Non-significant",5.12864427600966,"TFRC","TFR1_HUMAN",0.282490250000002
-0.206280470000001,10.59584391,-14.5032561643198,1.51878947138687e-06,9.84759727255376e-05,5.95083818323103,"FARP2_HUMAN",42,22.0761066105461,4.26362541640485e-08,7.64640396486734e-06,0.206280470000001,"Non-significant",5.11654276162978,"FARP2","FARP2_HUMAN",-0.206280470000001
-0.6854069225,15.62738096625,-21.7633412944744,8.96022351174313e-08,1.75641218559262e-05,8.88901999473882,"LEG4_HUMAN",17,21.9636263873736,4.42782531271994e-08,7.77544574185757e-06,0.6854069225,"Up in D3BM",5.10927470485029,"LGALS4","LEG4_HUMAN",-0.6854069225
-0.448689462500006,16.64128112875,-19.3726695820018,2.0260898421474e-07,2.79965758679679e-05,8.06312233400798,"ALDOC_HUMAN",34,21.8730625242924,4.56524114880676e-08,7.85314645781474e-06,0.448689462500006,"Non-significant",5.10495630306625,"ALDOC","ALDOC_HUMAN",-0.448689462500006
-0.431595087499998,15.46140635125,-19.1356619750614,2.20835073874357e-07,2.95463307569358e-05,7.97477221193578,"DPYL2_HUMAN",35,21.8009101763621,4.6781790452508e-08,7.87404287819971e-06,0.431595087499998,"Non-significant",5.10380222458328,"DPYSL2","DPYL2_HUMAN",-0.431595087499998
-0.834635975000001,14.8527032125,-22.9436116518579,6.18193123212479e-08,1.54571098311673e-05,9.25751090316109,"TTHY_HUMAN",12,21.7472510327074,4.76422098455553e-08,7.87404287819971e-06,0.834635975000001,"Up in D3BM",5.10380222458328,"TTR","TTHY_HUMAN",-0.834635975000001
-0.495035647499998,12.65464353625,-20.0111572859427,1.61450903353074e-07,2.47430848066011e-05,8.29502003059954,"KNG1_HUMAN",26,21.6450077260492,4.93317033886625e-08,7.99647938198147e-06,0.495035647499998,"Non-significant",5.09710117819716,"KNG1","KNG1_HUMAN",-0.495035647499998
-0.518520830000003,17.0940849775,-19.0348154766972,2.29150943740843e-07,3.01798953873682e-05,7.9367953721314,"TRFE_HUMAN",55,21.4476693483296,5.27878418595919e-08,8.39335177273452e-06,0.518520830000003,"Up in D3BM",5.07606457484281,"TF","TRFE_HUMAN",-0.518520830000003
-0.531040195000003,12.7621307375,-19.8524022978038,1.70715712356381e-07,2.54653945536829e-05,8.23817534504868,"HTRA1_HUMAN",27,21.3941610593192,5.37716212750818e-08,8.39335177273452e-06,0.531040195000003,"Up in D3BM",5.07606457484281,"HTRA1","HTRA1_HUMAN",-0.531040195000003
-0.389457462499998,12.10473883125,-19.1804881947967,2.17249335068103e-07,2.95353975046619e-05,7.99157887296129,"ACO12_HUMAN",26,21.3234898106409,5.51028995009656e-08,8.44476981624798e-06,0.389457462499998,"Non-significant",5.07341218373605,"ACOT12","ACO12_HUMAN",-0.389457462499998
-0.396028279999998,13.80271852,-20.263821447552,1.47861237307286e-07,2.35492272548246e-05,8.38440764000138,"QORX_HUMAN",20,21.1630273915015,5.8266391596682e-08,8.50289239745244e-06,0.396028279999998,"Non-significant",5.07043331680588,"TP53I3","QORX_HUMAN",-0.396028279999998
0.629376889,10.0092666155,20.2821311458438,1.46928174710017e-07,2.35492272548246e-05,8.39083423293871,"AFAM_HUMAN",21,-21.083887141933,5.99019424803301e-08,8.50289239745244e-06,-0.629376889,"Up in D2BM",5.07043331680588,"AFM","AFAM_HUMAN",0.629376889
0.46163702,10.68467903,20.2596802901792,1.48073204947883e-07,2.35492272548246e-05,8.3829531699175,"AATF_HUMAN",20,-21.0614145157313,6.03757964516333e-08,8.50289239745244e-06,-0.46163702,"Non-significant",5.07043331680588,"AATF","AATF_HUMAN",0.46163702
-0.328073975000001,12.341908695,-16.7174009553919,5.66946248466741e-07,5.49286198658179e-05,6.99524233523997,"MRP3_HUMAN",58,21.0279546177489,6.10892046860682e-08,8.50289239745244e-06,0.328073975000001,"Non-significant",5.07043331680588,"ABCC3","MRP3_HUMAN",-0.328073975000001
-0.586259127749999,10.022593141125,-19.8277769772867,1.72206369623908e-07,2.54653945536829e-05,8.22931021486891,"APBA1_HUMAN",25,21.0232146938091,6.11910350751514e-08,8.50289239745244e-06,0.586259127749999,"Up in D3BM",5.07043331680588,"APBA1","APBA1_HUMAN",-0.586259127749999
-0.411729574999999,12.9113737325,-18.9701595164364,2.34669908758623e-07,3.04312717065605e-05,7.9123250819448,"AS3MT_HUMAN",27,21.0072812039504,6.15347533805432e-08,8.50289239745244e-06,0.411729574999999,"Non-significant",5.07043331680588,"AS3MT","AS3MT_HUMAN",-0.411729574999999
-0.748791930000003,12.29023087,-25.9454516852481,2.60066852984268e-08,1.03943096726108e-05,10.0967846160664,"GSTM4_HUMAN",9,20.8478702887489,6.50965129843085e-08,8.84997593459253e-06,0.748791930000003,"Up in D3BM",5.05305791026126,"GSTM4","GSTM4_HUMAN",-0.748791930000003
0.339023114999998,12.8169138425,18.8911851262496,2.41617459435393e-07,3.08574782663777e-05,7.88230527446676,"DEOC_HUMAN",23,-20.7649782519962,6.70403933148424e-08,8.96957897223502e-06,-0.339023114999998,"Non-significant",5.04722794205362,"DERA","DEOC_HUMAN",0.339023114999998
-0.4588511,12.0616403825,-19.5294544143007,1.91493542864306e-07,2.73576114034446e-05,8.1208823541677,"BCAT2_HUMAN",20,20.2868951082967,7.96192083385669e-08,1.04860985482153e-05,0.4588511,"Non-significant",4.97938606510933,"BCAT2","BCAT2_HUMAN",-0.4588511
0.342603207500002,11.73025226625,18.1531108073586,3.19212777617247e-07,3.6858143870353e-05,7.59461595619074,"WDR43_HUMAN",24,-20.0429385749933,8.70533457571457e-08,1.12227079672965e-05,-0.342603207500002,"Non-significant",4.94990233796797,"WDR43","WDR43_HUMAN",0.342603207500002
0.336424829999997,11.060863495,16.5630615061747,6.0474252330601e-07,5.79247128289359e-05,6.92742998119742,"EXOSX_HUMAN",45,-20.0174291955499,8.78750416231542e-08,1.12227079672965e-05,-0.336424829999997,"Non-significant",4.94990233796797,"EXOSC10","EXOSX_HUMAN",0.336424829999997
0.287453175,10.2098290925,14.9597944856644,1.2257787105602e-06,8.83084508659137e-05,6.17954769605466,"LAMA5_HUMAN",106,-19.813662620336,9.47629289925889e-08,1.18206254026833e-05,-0.287453175,"Non-significant",4.9273595453034,"LAMA5","LAMA5_HUMAN",0.287453175
-0.279972314999995,13.3919664625,-14.8232840839999,1.30605523939479e-06,9.0655608539976e-05,6.11194151480262,"MYLK_HUMAN",99,19.7967496337839,9.53615526613434e-08,1.18206254026833e-05,0.279972314999995,"Non-significant",4.9273595453034,"MYLK","MYLK_HUMAN",-0.279972314999995
0.261317492499996,12.71247470375,16.3032449966861,6.75028859670272e-07,6.25254753644035e-05,6.81169494477578,"SSRP1_HUMAN",28,-19.6855618735371,9.94051391195402e-08,1.19244309822143e-05,-0.261317492499996,"Non-significant",4.92356233574114,"SSRP1","SSRP1_HUMAN",0.261317492499996
-0.265403750000003,13.5523653025,-15.8132308592681,8.34430864765545e-07,6.82856093117357e-05,6.58784881112343,"CHDH_HUMAN",33,19.682390265103,9.95232935231016e-08,1.19244309822143e-05,0.265403750000003,"Non-significant",4.92356233574114,"CHDH","CHDH_HUMAN",-0.265403750000003
0.201813700000001,13.4248192325,12.9072670596122,3.38891127823917e-06,0.000174502691956967,5.08800687975073,"CLU_HUMAN",65,-19.6578455912293,1.00443065575657e-07,1.19244309822143e-05,-0.201813700000001,"Non-significant",4.92356233574114,"CLUH","CLU_HUMAN",0.201813700000001
-0.790742637500001,12.65462386625,-20.5682077780929,1.33186349616404e-07,2.29107702227892e-05,8.49036460903186,"TSK_HUMAN",11,19.2284159757403,1.18197997496038e-07,1.3837373901307e-05,0.790742637500001,"Up in D3BM",4.85894632378015,"TSKU","TSK_HUMAN",-0.790742637500001
0.429572342499998,14.26649200875,17.0226061469582,4.99846264443069e-07,5.03832205280082e-05,7.12733405515106,"GALT2_HUMAN",36,-19.0009144592464,1.29026722831645e-07,1.48981677636703e-05,-0.429572342499998,"Non-significant",4.8268671395781,"GALNT2","GALT2_HUMAN",0.429572342499998
0.380632640000004,10.844335915,16.1788146229603,7.11949382845135e-07,6.45271112688349e-05,6.75555233232249,"JAK1_HUMAN",56,-18.9199389261603,1.33148416345108e-07,1.50462288349074e-05,-0.380632640000004,"Non-significant",4.82257233737382,"JAK1","JAK1_HUMAN",0.380632640000004
-0.493189575000001,12.33059609,-18.6226166978095,2.67057095976811e-07,3.24889790862265e-05,7.77912948202879,"ACMSD_HUMAN",18,18.9058792572466,1.3387912713466e-07,1.50462288349074e-05,0.493189575000001,"Non-significant",4.82257233737382,"ACMSD","ACMSD_HUMAN",-0.493189575000001
0.248712062499999,14.56937837625,14.6508394435211,1.4161441361919e-06,9.32553040934491e-05,6.02559249435436,"STAT1_HUMAN",39,-18.8538848856154,1.36621053925374e-07,1.50952786947118e-05,-0.248712062499999,"Non-significant",4.82115886445883,"STAT1","STAT1_HUMAN",0.248712062499999
-0.443553925,13.1946139325,-18.5953118001006,2.69810005461603e-07,3.24889790862265e-05,7.76854453600045,"CBPQ_HUMAN",18,18.8300845093747,1.37897313974707e-07,1.50952786947118e-05,0.443553925,"Non-significant",4.82115886445883,"CPQ","CBPQ_HUMAN",-0.443553925
-0.36275959,14.39640522,-17.5235320211799,4.08369898869655e-07,4.35715174376244e-05,7.3385440125802,"GLNA_HUMAN",22,18.7276041149664,1.43548889236309e-07,1.5338121841186e-05,0.36275959,"Non-significant",4.81422781665476,"GLUL","GLNA_HUMAN",-0.36275959
-0.3657670025,12.93459987625,-16.0642478422458,7.47985206615806e-07,6.51155307464798e-05,6.70344315872313,"PCSK6_HUMAN",46,18.7239518035411,1.43755086659591e-07,1.5338121841186e-05,0.3657670025,"Non-significant",4.81422781665476,"PCSK6","PCSK6_HUMAN",-0.3657670025
0.373536824999999,10.834845185,16.7422676873698,5.61111461498201e-07,5.49286198658179e-05,7.00610368278854,"ECE1_HUMAN",28,-18.5661783277641,1.52990573269742e-07,1.59847305959128e-05,-0.373536824999999,"Non-significant",4.7962946788602,"ECE1","ECE1_HUMAN",0.373536824999999
0.3476338385,10.13253307325,15.9746042419066,7.77631320541825e-07,6.62086303115863e-05,6.66238784348402,"IFIH1_HUMAN",38,-18.5317612594636,1.55093259605655e-07,1.59847305959128e-05,-0.3476338385,"Non-significant",4.7962946788602,"IFIH1","IFIH1_HUMAN",0.3476338385
-0.264538052499999,14.21336519625,-13.7397947907927,2.20549636918017e-06,0.000130916400674786,5.55099035760183,"LRP1_HUMAN",202,18.5250907914432,1.55504556752266e-07,1.59847305959128e-05,0.264538052499999,"Non-significant",4.7962946788602,"LRP1","LRP1_HUMAN",-0.264538052499999
-0.264257195000004,12.9997733825,-14.8188776052186,1.30874433304236e-06,9.0655608539976e-05,6.10974826536183,"PFKAP_HUMAN",36,18.2978428403099,1.70281515209488e-07,1.72928059241057e-05,0.264257195000004,"Non-significant",4.76213453255107,"PFKP","PFKAP_HUMAN",-0.264257195000004
-0.566153764999997,14.9067414975,-18.2199671520419,3.11122083259941e-07,3.6858143870353e-05,7.62121907244612,"GNMT_HUMAN",16,18.1759528441559,1.78857866470694e-07,1.79475351962081e-05,0.566153764999997,"Up in D3BM",4.74599518631613,"GNMT","GNMT_HUMAN",-0.566153764999997
-0.426278352500002,11.78318798625,-18.1876307530067,3.15005803396398e-07,3.6858143870353e-05,7.60836577797586,"ASM3A_HUMAN",17,18.1121637528364,1.83540161848949e-07,1.82007061673505e-05,0.426278352500002,"Non-significant",4.73991176154053,"SMPDL3A","ASM3A_HUMAN",-0.426278352500002
-0.491866827500001,13.45071828375,-17.0116207080621,5.02098769053588e-07,5.03832205280082e-05,7.12262512164989,"FA10_HUMAN",25,18.0649010642129,1.87098806927227e-07,1.83378586463907e-05,0.491866827500001,"Non-significant",4.73665137926316,"F10","FA10_HUMAN",-0.491866827500001
0.282786128749999,9.889723180625,14.6068597962975,1.44588378308909e-06,9.44756155632396e-05,6.00339890731144,"ANKL2_HUMAN",45,-18.0069252397058,1.91571103214862e-07,1.85603773448055e-05,-0.282786128749999,"Non-significant",4.73141319853198,"ANKLE2","ANKL2_HUMAN",0.282786128749999
-0.302295922500001,11.32734477375,-14.8133364626353,1.31213480150398e-06,9.0655608539976e-05,6.10698927796538,"PTPRK_HUMAN",45,17.8706855612751,2.02564473871148e-07,1.94024539802262e-05,0.302295922500001,"Non-significant",4.71214333797332,"PTPRK","PTPRK_HUMAN",-0.302295922500001
-0.347598792499999,10.99999439625,-14.8254766914333,1.30471952085517e-06,9.0655608539976e-05,6.11303259092641,"MYO7A_HUMAN",98,17.7532704334063,2.12613464095365e-07,2.01361672905599e-05,0.347598792499999,"Non-significant",4.69602318934164,"MYO7A","MYO7A_HUMAN",-0.347598792499999
-0.46490431,15.4441182625,-19.4758508779332,1.95213830655497e-07,2.74242896432531e-05,8.10119538418152,"PGDH_HUMAN",13,17.5763540571332,2.28837499581856e-07,2.14319031552829e-05,0.46490431,"Non-significant",4.66893926184951,"HPGD","PGDH_HUMAN",-0.46490431
0.272195812499998,12.61784005125,13.8295715091148,2.10874183239905e-06,0.000128821636266865,5.59918985229355,"LARP1_HUMAN",63,-17.4904426777154,2.37217588660456e-07,2.18616936413408e-05,-0.272195812499998,"Non-significant",4.66031619597293,"LARP1","LARP1_HUMAN",0.272195812499998
0.700057266999998,10.217007279,17.6621334415019,3.86536162593851e-07,4.27648929159273e-05,7.3957960224837,"FADS3_HUMAN",14,-17.4764625858761,2.38613811247284e-07,2.18616936413408e-05,-0.700057266999998,"Up in D2BM",4.66031619597293,"FADS3","FADS3_HUMAN",0.700057266999998
-0.327410694999998,16.8051414475,-15.1327862062501,1.13198227936745e-06,8.44378640069754e-05,6.26428743584749,"APOE_HUMAN",35,17.4163642678619,2.44722718216077e-07,2.2039169798144e-05,0.327410694999998,"Non-significant",4.65680476911588,"APOE","APOE_HUMAN",-0.327410694999998
