"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.4508008975,17.82199192125,65.4209249653151,3.11378434598852e-11,8.4664800813991e-09,16.8251336712656,"GATM_HUMAN",48,88.3427270165449,1.0047134946569e-12,6.04909289033075e-10,1.4508008975,"Up in D8C",9.21830974638233,"GATM","GATM_HUMAN"
-1.617615225,12.305434465,-63.211970028832,3.98315810604975e-11,9.87471755173332e-09,16.5841482189398,"AGRIN_HUMAN",69,-81.0020889694338,1.94131756908422e-12,1.09089105265406e-09,-1.617615225,"Up in D1B",8.96221862025837,"AGRN","AGRIN_HUMAN"
2.0342915075,12.75264918875,74.2602682009759,1.25496461022991e-11,6.12421286134971e-09,17.6929510952137,"HRG_HUMAN",22,79.8214971158963,2.17023055585096e-12,1.11405756331218e-09,2.0342915075,"Up in D8C",8.95309236860307,"HRG","HRG_HUMAN"
1.3159356125,13.47911381875,56.7402034271408,8.63818775304969e-11,1.42767224647953e-08,15.8122885804614,"MYLK_HUMAN",99,79.4573792828628,2.24688320990711e-12,1.11405756331218e-09,1.3159356125,"Up in D8C",8.95309236860307,"MYLK","MYLK_HUMAN"
1.821898221,10.3189533945,68.4653026085608,2.247299984238e-11,8.23586589875744e-09,17.1406036673322,"EPHA2_HUMAN",28,77.843667318143,2.62560414481023e-12,1.22951207425586e-09,1.821898221,"Up in D8C",8.91026720197452,"EPHA2","EPHA2_HUMAN"
1.9891440825,14.62989032375,78.9693899720335,8.0746193257399e-12,5.67782850805524e-09,18.1005645811855,"FBX2_HUMAN",16,75.6152712206951,3.27328010430713e-12,1.42809912303349e-09,1.9891440825,"Up in D8C",8.84524164753712,"FBXO2","FBX2_HUMAN"
-2.0232875325,12.92732131625,-73.5720197259681,1.34162664868571e-11,6.12421286134971e-09,17.6304179155748,"HMOX1_HUMAN",18,-74.531031109389,3.65254671644696e-12,1.42809912303349e-09,-2.0232875325,"Up in D1B",8.84524164753712,"HMOX1","HMOX1_HUMAN"
-1.54644083875,10.764156938125,-58.7622210108887,6.72117839106947e-11,1.21077838539566e-08,16.0647302444251,"PTPRF_HUMAN",72,-74.3767431424156,3.71045509129002e-12,1.42809912303349e-09,-1.54644083875,"Up in D1B",8.84524164753712,"PTPRF","PTPRF_HUMAN"
2.0955858275,17.07275390625,66.8112803978271,2.67799594827904e-11,8.24218797754158e-09,16.9715205698745,"CLUS_HUMAN",30,74.3321338062254,3.72739123344842e-12,1.42809912303349e-09,2.0955858275,"Up in D8C",8.84524164753712,"CLU","CLUS_HUMAN"
2.0828857425,13.96060109125,69.3215724284643,2.05568828433728e-11,8.23586589875744e-09,17.2260520824948,"QORX_HUMAN",20,72.4241664450351,4.54071340730065e-12,1.66407275261466e-09,2.0828857425,"Up in D8C",8.77882769044409,"TP53I3","QORX_HUMAN"
-3.1488335125,16.90370643125,-66.6061805180208,2.73768302656859e-11,8.24218797754158e-09,16.9501749539527,"FIBG_HUMAN",40,-71.5825288733936,4.96197595924432e-12,1.70091972907085e-09,-3.1488335125,"Up in D1B",8.76931618141634,"FGG","FIBG_HUMAN"
1.640786885,11.2718285325,60.3665469610888,5.54122411358665e-11,1.21077838539566e-08,16.2575106952347,"ARVC_HUMAN",38,71.4264908752376,5.04484437380132e-12,1.70091972907085e-09,1.640786885,"Up in D8C",8.76931618141634,"ARVCF","ARVC_HUMAN"
1.3419122725,13.03598642375,56.8850236100872,8.48183598767427e-11,1.42767224647953e-08,15.8307333766681,"CADH2_HUMAN",34,69.710426067962,6.06744930684111e-12,1.96702039259091e-09,1.3419122725,"Up in D8C",8.70619113761813,"CDH2","CADH2_HUMAN"
3.7779316925,12.27677416625,65.6612839863308,3.03298486660012e-11,8.4664800813991e-09,16.8507259298934,"MUC18_HUMAN",25,68.6061461441359,6.84912451198774e-12,1.98940870211239e-09,3.7779316925,"Up in D8C",8.7012759866903,"MCAM","MUC18_HUMAN"
3.985587836,11.015030742,67.1845045577351,2.57314485786413e-11,8.24218797754158e-09,17.0101463533784,"FSTL1_HUMAN",17,68.5650340745714,6.88035259183918e-12,1.98940870211239e-09,3.985587836,"Up in D8C",8.7012759866903,"FSTL1","FSTL1_HUMAN"
1.79703164,11.5222300275,78.5586844335111,8.38232847232193e-12,5.67782850805524e-09,18.0663632398822,"IYD1_HUMAN",14,68.2950739860556,7.08945739257107e-12,1.98940870211239e-09,1.79703164,"Up in D8C",8.7012759866903,"IYD","IYD1_HUMAN"
-3.11379670999999,15.7986023425,-63.5185593514053,3.84737405140585e-11,9.87471755173332e-09,16.6182325357409,"FIBB_HUMAN",43,-68.1768376016969,7.18329752959646e-12,1.98940870211239e-09,-3.11379670999999,"Up in D1B",8.7012759866903,"FGB","FIBB_HUMAN"
1.638059855,14.07429588,61.4298389810611,4.88938591602146e-11,1.14479538572625e-08,16.3817938643999,"HEXA_HUMAN",24,67.5986076386357,7.66294245967019e-12,1.98940870211239e-09,1.638059855,"Up in D8C",8.7012759866903,"HEXA","HEXA_HUMAN"
2.7498533725,12.96260058625,63.3819557690349,3.90721178274556e-11,9.87471755173332e-09,16.6030718422694,"HTRA1_HUMAN",27,67.3942317024801,7.84106104946091e-12,1.98940870211239e-09,2.7498533725,"Up in D8C",8.7012759866903,"HTRA1","HTRA1_HUMAN"
4.312180281,10.8765755895,82.5141541764726,5.89303337979085e-12,5.03729071006684e-09,18.3857446884712,"SPP24_HUMAN",7,67.2946530416283,7.92954011132419e-12,1.98940870211239e-09,4.312180281,"Up in D8C",8.7012759866903,"SPP2","SPP24_HUMAN"
2.73699998625,11.337143659375,66.3826021656983,2.80448070389705e-11,8.24218797754158e-09,16.9268090058753,"SFXN3_HUMAN",17,67.1719312680617,8.04014051634232e-12,1.98940870211239e-09,2.73699998625,"Up in D8C",8.7012759866903,"SFXN3","SFXN3_HUMAN"
-1.0486683875,12.00237297875,-46.2894760315498,3.71219867909087e-10,3.47668029622855e-08,14.3091669111123,"SPTN2_HUMAN",127,-66.8844508736048,8.30612585203233e-12,1.98940870211239e-09,-1.0486683875,"Up in D1B",8.7012759866903,"SPTBN2","SPTN2_HUMAN"
-2.13169312425,10.567036747875,-61.4932353633375,4.85337021107584e-11,1.14479538572625e-08,16.3891186746425,"ASNS_HUMAN",27,-66.6848037981872,8.49670343766117e-12,1.98940870211239e-09,-2.13169312425,"Up in D1B",8.7012759866903,"ASNS","ASNS_HUMAN"
1.85789919,12.259065865,59.7033990874386,5.99775125550899e-11,1.21077838539566e-08,16.1786057203142,"CAP2_HUMAN",27,65.6270975734795,9.59269127136702e-12,2.18531877638791e-09,1.85789919,"Up in D8C",8.66048520275384,"CAP2","CAP2_HUMAN"
-1.6136407875,10.98385333875,-54.8399189565297,1.10261550423403e-10,1.63051685705063e-08,15.5648196891905,"LAMC1_HUMAN",57,-65.3589323894311,9.89540873954517e-12,2.19495790172701e-09,-1.6136407875,"Up in D1B",8.65857380490841,"LAMC1","LAMC1_HUMAN"
1.142429829,9.422116995,52.4162594967079,1.52425357969077e-10,1.93537679295688e-08,15.2337466060701,"PIEZ1_HUMAN",30,64.4554331354264,1.09977740591487e-11,2.26751696038902e-09,1.142429829,"Up in D8C",8.64444945585516,"PIEZO1","PIEZ1_HUMAN"
1.56927013225,10.671519993875,55.7079572070804,9.85273299672997e-11,1.54421286646228e-08,15.6791333335101,"BMP1_HUMAN",34,64.3612336633136,1.11204967120257e-11,2.26751696038902e-09,1.56927013225,"Up in D8C",8.64444945585516,"BMP1","BMP1_HUMAN"
-1.6336486325,11.40039765875,-59.2912425772056,6.30304089676202e-11,1.21077838539566e-08,16.1290137534649,"PACN3_HUMAN",23,-64.35419509532,1.11297285570139e-11,2.26751696038902e-09,-1.6336486325,"Up in D1B",8.64444945585516,"PACSIN3","PACN3_HUMAN"
1.098673825,14.2281699175,47.0740311494656,3.29137919095622e-10,3.34610131044571e-08,14.435286423476,"MYO1C_HUMAN",72,64.2266135224013,1.12985778071348e-11,2.26751696038902e-09,1.098673825,"Up in D8C",8.64444945585516,"MYO1C","MYO1C_HUMAN"
3.0108571075,12.87560367625,66.2800899791906,2.8357272671575e-11,8.24218797754158e-09,16.9160614878596,"IL18_HUMAN",13,63.820689878285,1.1855391655444e-11,2.27641162487191e-09,3.0108571075,"Up in D8C",8.64274920526156,"IL18","IL18_HUMAN"
1.155941245,11.0028768775,52.585663445101,1.48942677558774e-10,1.93537679295688e-08,15.2574777820332,"IFIT1_HUMAN",29,63.8011017390122,1.18830361246131e-11,2.27641162487191e-09,1.155941245,"Up in D8C",8.64274920526156,"IFIT1","IFIT1_HUMAN"
2.52569604,13.1258174175,67.4914294714928,2.49041473240368e-11,8.24218797754158e-09,17.0417023270868,"CAVN1_HUMAN",13,63.1580836720125,1.28323208344988e-11,2.36339269960752e-09,2.52569604,"Up in D8C",8.62646411031736,"CAVIN1","CAVN1_HUMAN"
1.82955479750001,15.65064990625,56.244679213814,9.19854613386823e-11,1.49104894927645e-08,15.7487395553487,"DPYL2_HUMAN",35,63.115689972739,1.28978602659801e-11,2.36339269960752e-09,1.82955479750001,"Up in D8C",8.62646411031736,"DPYSL2","DPYL2_HUMAN"
1.4373703025,13.18481373625,53.4730712934002,1.32116188222769e-10,1.82558582054052e-08,15.3803179796494,"MA2B1_HUMAN",34,62.5867300576679,1.37482819696195e-11,2.46562273876431e-09,1.4373703025,"Up in D8C",8.60807337340408,"MAN2B1","MA2B1_HUMAN"
-2.54620647499999,15.23145628,-58.9180021194898,6.59485392257495e-11,1.21077838539566e-08,16.0837340073132,"AACT_HUMAN",24,-62.1240415908404,1.45444426124573e-11,2.55406472459172e-09,-2.54620647499999,"Up in D1B",8.59276810113022,"SERPINA3","AACT_HUMAN"
-2.5937697875,14.59309470625,-60.0334745577801,5.76537378549189e-11,1.21077838539566e-08,16.2180156080073,"FGL1_HUMAN",19,-61.8333891454463,1.50712143186203e-11,2.59255643860512e-09,-2.5937697875,"Up in D1B",8.58627178047104,"FGL1","FGL1_HUMAN"
1.46157336,11.526848435,52.3487876323453,1.53838231258881e-10,1.93537679295688e-08,15.2242692711956,"NEP_HUMAN",38,61.4240443879252,1.58501109682179e-11,2.67201170702217e-09,1.46157336,"Up in D8C",8.5731616433956,"MME","NEP_HUMAN"
1.5114095225,14.21003830375,52.350874029863,1.53794318838956e-10,1.93537679295688e-08,15.2245625517535,"CAN2_HUMAN",37,60.6706305273041,1.74057713692523e-11,2.87673033081231e-09,1.5114095225,"Up in D8C",8.54110084764367,"CAPN2","CAN2_HUMAN"
-3.7978918555,10.68981158725,-57.8773187042145,7.49325323083022e-11,1.28899247923812e-08,15.9555879770516,"APOA4_HUMAN",29,-60.5080409649794,1.77637251300147e-11,2.87943152155566e-09,-3.7978918555,"Up in D1B",8.54069324537305,"APOA4","APOA4_HUMAN"
2.06979274725,10.131910323875,55.5202988029873,1.00938451364011e-10,1.54421286646228e-08,15.6546038965621,"EHD2_HUMAN",29,60.1337928015708,1.86197553324072e-11,2.96124373012944e-09,2.06979274725,"Up in D8C",8.5285258458042,"EHD2","EHD2_HUMAN"
3.07135749,11.192813755,58.7255855454596,6.75128533795183e-11,1.21077838539566e-08,16.0602520298062,"PRS23_HUMAN",17,59.7948624630358,1.94354514424046e-11,3.03373000385238e-09,3.07135749,"Up in D8C",8.51802307320478,"PRSS23","PRS23_HUMAN"
1.166237595,11.610696435,46.682406834111,3.49423352421537e-10,3.40469497937604e-08,14.3726369299927,"ITA6_HUMAN",49,58.836085378719,2.19707240957855e-11,3.31492480250185e-09,1.166237595,"Up in D8C",8.47952631891197,"ITGA6","ITA6_HUMAN"
-2.6258120575,15.06896662875,-76.4788550712445,1.01611130113234e-11,6.11771582660322e-09,17.8892827705188,"SAA2_HUMAN",9,-58.8174902230581,2.20234652912687e-11,3.31492480250185e-09,-2.6258120575,"Up in D1B",8.47952631891197,"SAA2","SAA2_HUMAN"
1.6150381575,10.96471321625,50.3470278787851,2.03397156051117e-10,2.37518671990402e-08,14.9363172264424,"MILK2_HUMAN",50,58.0628578203955,2.42897074900641e-11,3.59189376199562e-09,1.6150381575,"Up in D8C",8.44467651701069,"MICALL2","MILK2_HUMAN"
-2.27249574675,10.139526844125,-52.3742509488585,1.53303279549739e-10,1.93537679295688e-08,15.2278476456163,"LAMA5_HUMAN",106,-57.8527476803971,2.4966844633344e-11,3.60456035006813e-09,-2.27249574675,"Up in D1B",8.44314769881786,"LAMA5","LAMA5_HUMAN"
1.7461047175,13.72585964375,59.2360461700062,6.34525410683614e-11,1.21077838539566e-08,16.1223398739352,"CRYM_HUMAN",16,57.7726331015847,2.52306395366021e-11,3.60456035006813e-09,1.7461047175,"Up in D8C",8.44314769881786,"CRYM","CRYM_HUMAN"
1.4716329575,13.28401327125,55.3944294824235,1.02593333161571e-10,1.54421286646228e-08,15.6380947005072,"PCP_HUMAN",19,57.1595250154935,2.73571468899288e-11,3.84322318558682e-09,1.4716329575,"Up in D8C",8.41530439423607,"PRCP","PCP_HUMAN"
1.281038045,11.472768665,47.7136342687877,2.98824023363774e-10,3.2012616732935e-08,14.5363222643222,"S12A4_HUMAN",39,56.8603016572577,2.8468096495345e-11,3.9337309075289e-09,1.281038045,"Up in D8C",8.40519535193381,"SLC12A4","S12A4_HUMAN"
1.6571335775,15.75761866625,51.662356368282,1.69092792463828e-10,2.09600462893766e-08,15.1270174680708,"ZYX_HUMAN",27,56.5534551981528,2.96606607000286e-11,4.03241466194421e-09,1.6571335775,"Up in D8C",8.39443481482279,"ZYX","ZYX_HUMAN"
2.6767716425,12.54346656875,59.707709148816,5.99464896841147e-11,1.21077838539566e-08,16.1791220720117,"CAV1_HUMAN",12,56.1141471159409,3.1467717030832e-11,4.21018074369656e-09,2.6767716425,"Up in D8C",8.37569925943628,"CAV1","CAV1_HUMAN"
1.723837375,15.703312635,58.7438580404764,6.73624988245953e-11,1.21077838539566e-08,16.0624860388761,"BAAT_HUMAN",15,55.8572680249027,3.25819261507566e-11,4.29114149257387e-09,1.723837375,"Up in D8C",8.36742716516181,"BAAT","BAAT_HUMAN"
1.70625782,15.925240515,50.6421577216093,1.9505873202319e-10,2.31570429890629e-08,14.9796137145185,"TPM4_HUMAN",30,55.717175665975,3.32083427246452e-11,4.30635570501591e-09,1.70625782,"Up in D8C",8.3658901003032,"TPM4","TPM4_HUMAN"
2.132364035,11.313780665,54.4801366904414,1.15585857179755e-10,1.67978136235888e-08,15.5167962289045,"ASM3A_HUMAN",17,55.0294054607444,3.64882354736135e-11,4.65998995162255e-09,2.132364035,"Up in D8C",8.33161501978201,"SMPDL3A","ASM3A_HUMAN"
-1.2885072225,12.56834280375,-49.3863576944166,2.33487398802132e-10,2.58955958487259e-08,14.7932912358498,"DEOC_HUMAN",23,-53.9558817425872,4.23672156077781e-11,5.20183856297699e-09,-1.2885072225,"Up in D1B",8.2838431300902,"DERA","DEOC_HUMAN"
2.144051553,10.2877233035,51.4651045161109,1.73789981455425e-10,2.12300833867794e-08,15.098787426261,"SCMC1_HUMAN",22,53.9361380934775,4.24849490195669e-11,5.20183856297699e-09,2.144051553,"Up in D8C",8.2838431300902,"SLC25A24","SCMC1_HUMAN"
2.28769922,12.2502827625,73.2797725140726,1.380472705726e-11,6.12421286134971e-09,17.6036252431573,"GSTM4_HUMAN",9,53.9198462678677,4.25823776065266e-11,5.20183856297699e-09,2.28769922,"Up in D8C",8.2838431300902,"GSTM4","GSTM4_HUMAN"
1.4501163975,15.23509585875,54.2888081531421,1.18536197856139e-10,1.69346035886338e-08,15.4911018411707,"PPGB_HUMAN",17,53.7337168274849,4.37135980363508e-11,5.26374168354859e-09,1.4501163975,"Up in D8C",8.27870543173493,"CTSA","PPGB_HUMAN"
1.6110234275,11.57357787875,53.7383702033169,1.27514097268966e-10,1.79136054313352e-08,15.4165691838729,"ACY3_HUMAN",17,53.6020840483656,4.45341369174019e-11,5.28701746587015e-09,1.6110234275,"Up in D8C",8.27678925488362,"ACY3","ACY3_HUMAN"
1.2262530325,18.83687520125,43.6140295608184,5.68443561321288e-10,4.56324836035917e-08,13.8599206095933,"K1C18_HUMAN",62,53.1170813280703,4.77114124851886e-11,5.58554855330075e-09,1.2262530325,"Up in D8C",8.25293416865889,"KRT18","K1C18_HUMAN"
-0.851239202499999,15.90005159375,-40.8472330217608,9.08490023920751e-10,6.38138534302334e-08,13.3612702481305,"DPYS_HUMAN",33,-52.8294570799755,4.97164526136431e-11,5.74054765863558e-09,-0.851239202499999,"Up in D1B",8.241046673146,"DPYS","DPYS_HUMAN"
0.961657525000003,12.54176545,39.9498324877018,1.06492419047469e-09,7.12400476310411e-08,13.191369691749,"MRP3_HUMAN",58,52.3207161360219,5.3500818848533e-11,6.0940324604633e-09,0.961657525000003,"Up in D8C",8.21509523679491,"ABCC3","MRP3_HUMAN"
1.596073865,12.092892765,59.4679426437337,6.17003965923236e-11,1.21077838539566e-08,16.1503271082323,"CAPG_HUMAN",13,51.6016757796699,5.94183522755237e-11,6.62875156605607e-09,1.596073865,"Up in D8C",8.17856825727041,"CAPG","CAPG_HUMAN"
1.60967827,13.488187075,50.7042311422359,1.93354909142911e-10,2.31570429890629e-08,14.9886822528037,"CBPQ_HUMAN",18,51.561743674386,5.97680767612127e-11,6.62875156605607e-09,1.60967827,"Up in D8C",8.17856825727041,"CPQ","CBPQ_HUMAN"
-2.0386447925,16.05648755875,-75.0573550741725,1.16246127902248e-11,6.12399132555029e-09,17.7643984625403,"A1AG2_HUMAN",9,-51.347299639579,6.16864680521068e-11,6.75266544430141e-09,-2.0386447925,"Up in D1B",8.17052476653822,"ORM2","A1AG2_HUMAN"
1.115302325,12.594962475,44.746327737383,4.731818995687e-10,4.11180436233461e-08,14.0537842875387,"AS3MT_HUMAN",27,51.2536297852341,6.25462125187274e-11,6.75900032461991e-09,1.115302325,"Up in D8C",8.1701175326983,"AS3MT","AS3MT_HUMAN"
0.920328617499999,11.06084251625,41.0340917558331,8.79310933940949e-10,6.22832929595652e-08,13.3961243466128,"AT8B1_HUMAN",33,51.084304742596,6.41349800002943e-11,6.8181211547066e-09,0.920328617499999,"Up in D8C",8.16633528583622,"ATP8B1","AT8B1_HUMAN"
1.186086415,13.87202084,43.8555836805259,5.46414926890116e-10,4.45683131216397e-08,13.9017535253442,"CHDH_HUMAN",33,51.0240751517915,6.47110798880684e-11,6.8181211547066e-09,1.186086415,"Up in D8C",8.16633528583622,"CHDH","CHDH_HUMAN"
-2.58794355325,10.823413133375,-47.6866855953353,3.00035202503483e-10,3.2012616732935e-08,14.5320969832951,"TRFL_HUMAN",45,-50.8174975631229,6.673194369173e-11,6.94424139972336e-09,-2.58794355325,"Up in D1B",8.15837519037397,"LTF","TRFL_HUMAN"
1.625395535,11.1627188925,45.8815520098133,3.95502190844356e-10,3.66339336991987e-08,14.2426164504972,"DTNA_HUMAN",32,50.4048868973825,7.09857621335893e-11,7.29681693931737e-09,1.625395535,"Up in D8C",8.13686654907988,"DTNA","DTNA_HUMAN"
-1.836361885,12.63745117,-47.5808727305138,3.04845226645367e-10,3.21192551924225e-08,14.5154797939125,"OAT_HUMAN",22,-50.0210472716826,7.52201660515535e-11,7.34647152241395e-09,-1.836361885,"Up in D1B",8.13392120054687,"OAT","OAT_HUMAN"
-1.4592854975,11.76761305375,-50.2412083255107,2.06485238714545e-10,2.37518671990402e-08,14.9207203531761,"ST1E1_HUMAN",17,-50.0157867990198,7.52801501128582e-11,7.34647152241395e-09,-1.4592854975,"Up in D1B",8.13392120054687,"SULT1E1","ST1E1_HUMAN"
1.3415558325,12.77496778875,43.1478024629883,6.13883626906389e-10,4.88153310489996e-08,13.7784316315963,"DSG2_HUMAN",47,49.9876752567858,7.56016187578881e-11,7.34647152241395e-09,1.3415558325,"Up in D8C",8.13392120054687,"DSG2","DSG2_HUMAN"
-1.04658866,13.848659635,-49.8755667926671,2.17574096886553e-10,2.44524275020901e-08,14.8665293346242,"METK2_HUMAN",18,-49.9818383427508,7.56685611264498e-11,7.34647152241395e-09,-1.04658866,"Up in D1B",8.13392120054687,"MAT2A","METK2_HUMAN"
-2.34705353,16.53000307,-50.1723713024735,2.08522739675996e-10,2.37518671990402e-08,14.9105536275697,"A1AG1_HUMAN",15,-49.9680752795228,7.58266724937731e-11,7.34647152241395e-09,-2.34705353,"Up in D1B",8.13392120054687,"ORM1","A1AG1_HUMAN"
-1.31892395,13.552598,-44.2153544846693,5.15383636567163e-10,4.30306985815069e-08,13.9635774503575,"MA1A1_HUMAN",31,-49.8444850141463,7.72633582845767e-11,7.40060053387156e-09,-1.31892395,"Up in D1B",8.13073303730085,"MAN1A1","MA1A1_HUMAN"
1.1557991525,15.19399988625,41.4041179626336,8.24622643504979e-10,5.99202091560644e-08,13.4646239686861,"AMPN_HUMAN",49,49.7625495915498,7.82327945571337e-11,7.40926095867506e-09,1.1557991525,"Up in D8C",8.13022510883255,"ANPEP","AMPN_HUMAN"
1.5821158925,15.02042973125,44.3614334408016,5.03360574664491e-10,4.28568311499696e-08,13.9885171323752,"DPP4_HUMAN",42,49.5431594604209,8.0897018799972e-11,7.5764552384996e-09,1.5821158925,"Up in D8C",8.12053393822489,"DPP4","DPP4_HUMAN"
1.227301835,12.5033034075,43.0731006688803,6.21542300183476e-10,4.89624303574441e-08,13.7652824874714,"LIMD1_HUMAN",33,49.4356350679021,8.22401437798213e-11,7.61760628483641e-09,1.227301835,"Up in D8C",8.11818147755872,"LIMD1","LIMD1_HUMAN"
2.31565451675,11.148116709125,47.3425682140112,3.16003137177436e-10,3.28838326329457e-08,14.4778985010185,"ANXA3_HUMAN",21,49.1892370593672,8.5414197084549e-11,7.82561160027895e-09,2.31565451675,"Up in D8C",8.1064817107468,"ANXA3","ANXA3_HUMAN"
-3.002556563,11.2457879785,-46.9339408795392,3.36236203171878e-10,3.3739701863521e-08,14.4129449948161,"CO6A1_HUMAN",24,-48.8243957200548,9.03718164773197e-11,8.19079614072396e-09,-3.002556563,"Up in D1B",8.08667388301139,"COL6A1","CO6A1_HUMAN"
-1.07448673,16.733122825,-38.5430051576037,1.3760753772114e-09,8.37219046723169e-08,12.9163180522552,"CO3_HUMAN",118,-48.2283459350955,9.91878392185753e-11,8.84360857824684e-09,-1.07448673,"Up in D1B",8.05337048772035,"C3","CO3_HUMAN"
-1.0405347325,10.59435236375,-45.5859179145879,4.14232474867273e-10,3.79398930563739e-08,14.1939598157379,"AATF_HUMAN",20,-48.1796798383617,9.99495803848509e-11,8.84360857824684e-09,-1.0405347325,"Up in D1B",8.05337048772035,"AATF","AATF_HUMAN"
1.7968769075,17.06698369875,45.0830919238878,4.4845852908649e-10,3.97900730702108e-08,14.1103673728606,"PDLI1_HUMAN",26,48.0911023421685,1.01353076385649e-10,8.84360857824684e-09,1.7968769075,"Up in D8C",8.05337048772035,"PDLIM1","PDLI1_HUMAN"
1.50067187,11.7907958025,45.3128030165259,4.32438270403253e-10,3.87768317152023e-08,14.1486873185657,"CASP1_HUMAN",22,48.01730348499,1.02539446325569e-10,8.84360857824684e-09,1.50067187,"Up in D8C",8.05337048772035,"CASP1","CASP1_HUMAN"
1.9854204625,13.14071452625,52.8330647078317,1.44018082493583e-10,1.93537679295688e-08,15.2919720627443,"CSRP2_HUMAN",12,47.9999644314052,1.02820458022089e-10,8.84360857824684e-09,1.9854204625,"Up in D8C",8.05337048772035,"CSRP2","CSRP2_HUMAN"
1.217768665,17.031823635,39.8009938794044,1.0937320600253e-09,7.17328372846552e-08,13.1627810219365,"AHNK_HUMAN",309,47.7314448364438,1.07285451726004e-10,9.13443507675241e-09,1.217768665,"Up in D8C",8.03931830661858,"AHNAK","AHNK_HUMAN"
1.2148957275,13.80631971375,42.9523831423229,6.3414980391748e-10,4.94930434927818e-08,13.743979061297,"CD166_HUMAN",26,47.6115983289857,1.09348765806713e-10,9.16744711142053e-09,1.2148957275,"Up in D8C",8.03775158687971,"ALCAM","CD166_HUMAN"
