"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D8B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.0220847125,13.40351414625,24.176027892405,4.72551923994623e-08,8.47476631351208e-06,9.5170751576945,"MUC18_HUMAN",25,25.3067694212547,1.85525242573379e-08,3.17442163576221e-06,1.0220847125,"Up in D8CM",5.49833538951454,"MCAM","MUC18_HUMAN"
0.554827452250001,10.179100871375,20.9739145661736,1.2729879092666e-07,1.64102772978126e-05,8.48455318567458,"FLNC_HUMAN",88,25.2554621029754,1.88303573126243e-08,3.17442163576221e-06,0.554827452250001,"Up in D8CM",5.49833538951454,"FLNC","FLNC_HUMAN"
-0.782793282500002,12.98573863375,-23.5152680090406,5.7346095679163e-08,9.86469878529928e-06,9.31738209199206,"RIR2B_HUMAN",23,-24.7487166259222,2.18432259805488e-08,3.61012846647149e-06,-0.782793282500002,"Up in D8B",5.44247734344421,"RRM2B","RIR2B_HUMAN"
-0.382430552500002,12.52651572125,-17.8520099286258,3.89836605963673e-07,3.60401452860482e-05,7.2927320234533,"FAT1_HUMAN",154,-24.6399582255562,2.25589662213794e-08,3.65672165923091e-06,-0.382430552500002,"Non-significant",5.43690809584478,"FAT1","FAT1_HUMAN"
-0.867208480749998,9.283411979625,-21.9575156353549,9.25057445979685e-08,1.36041828952471e-05,8.81982887398777,"LAMA5_HUMAN",106,-24.068863039683,2.67826436610069e-08,4.25945100789863e-06,-0.867208480749998,"Up in D8B",5.37064637263545,"LAMA5","LAMA5_HUMAN"
0.44248986,10.961567045,19.0518019310407,2.48326572318351e-07,2.46252315067221e-05,7.77581317180329,"JAK1_HUMAN",56,23.6730883473647,3.02362305019098e-08,4.63824015947789e-06,0.44248986,"Non-significant",5.33364676815259,"JAK1","JAK1_HUMAN"
0.951265337500001,11.81770777625,23.0927758426274,6.50829922495411e-08,1.09716908334276e-05,9.18625798105826,"RCN2_HUMAN",19,23.6700162909657,3.02649435011607e-08,4.63824015947789e-06,0.951265337500001,"Up in D8CM",5.33364676815259,"RCN2","RCN2_HUMAN"
0.567985294999998,12.3455060725,23.879855433365,5.15043277100249e-08,9.04437454724583e-06,9.42836190800178,"SFXN3_HUMAN",17,23.6072337296362,3.0858565431519e-08,4.64476514325488e-06,0.567985294999998,"Up in D8CM",5.33303624067294,"SFXN3","SFXN3_HUMAN"
-2.115950348,9.6383134135,-22.7350943675883,7.25726542960746e-08,1.13936309802601e-05,9.07307108107793,"NID1_HUMAN",42,-23.4802960211943,3.20995562762376e-08,4.7467922781124e-06,-2.115950348,"Up in D8B",5.32359977279889,"NID1","NID1_HUMAN"
1.0223813075,10.24993658125,22.8553980057297,6.99490039015797e-08,1.13384644978157e-05,9.111367419908,"TRAF1_HUMAN",18,23.3022295686596,3.39369094781215e-08,4.93196913777735e-06,1.0223813075,"Up in D8CM",5.30697964970302,"TRAF1","TRAF1_HUMAN"
0.309392927500001,11.19515037375,16.2802410603679,7.3712842783682e-07,5.22122312456854e-05,6.60480648616464,"MPRIP_HUMAN",56,23.1076897427834,3.60818523760702e-08,5.15481243521856e-06,0.309392927500001,"Non-significant",5.28778713248164,"MPRIP","MPRIP_HUMAN"
-0.684891465,15.45547378,-22.7162915136725,7.29927717325952e-08,1.13936309802601e-05,9.06706458110565,"NDRG1_HUMAN",18,-23.0485078438205,3.67645583651465e-08,5.16480770766366e-06,-0.684891465,"Up in D8B",5.28694584317731,"NDRG1","NDRG1_HUMAN"
0.67373609575,10.240692377125,22.9566370440374,6.78246854038811e-08,1.12096916327316e-05,9.14341620137958,"DAPK3_HUMAN",16,22.5933436185269,4.25331518145753e-08,5.8772448630337e-06,0.67373609575,"Up in D8CM",5.23082621494341,"DAPK3","DAPK3_HUMAN"
-0.275620939999996,17.53200078,-15.1743487762918,1.19654588888832e-06,7.39962937948589e-05,6.07792935485465,"PDIA4_HUMAN",55,-22.4647512948336,4.43440897648839e-08,6.02865052626139e-06,-0.275620939999996,"Non-significant",5.21977989094229,"PDIA4","PDIA4_HUMAN"
0.589855430000004,15.8303664925,20.9481514115143,1.28392734064867e-07,1.64102772978126e-05,8.47553575658637,"GBP1_HUMAN",23,22.3009066914197,4.67794329343711e-08,6.25879111434626e-06,0.589855430000004,"Up in D8CM",5.2035095426791,"GBP1","GBP1_HUMAN"
0.514584777499998,12.07607018875,22.576039193434,7.62154146014589e-08,1.1471780887066e-05,9.02208128120996,"ASM3A_HUMAN",17,22.2516888092614,4.75403431803551e-08,6.2612117604252e-06,0.514584777499998,"Up in D8CM",5.20334160769405,"SMPDL3A","ASM3A_HUMAN"
-0.890879630000001,12.23278117,-21.2261659731321,1.17130847284327e-07,1.61851788813048e-05,8.57219558019447,"OAT_HUMAN",22,-22.0376761092027,5.10162728335637e-08,6.60778164056314e-06,-0.890879630000001,"Up in D8B",5.17994431705955,"OAT","OAT_HUMAN"
0.898559570249999,9.309000492375,21.0727247509081,1.23200528781817e-07,1.64102772978126e-05,8.51902362112805,"BICC1_HUMAN",24,21.9952148422912,5.17396593044451e-08,6.60778164056314e-06,0.898559570249999,"Up in D8CM",5.17994431705955,"BICC1","BICC1_HUMAN"
0.564772842500002,12.72778880625,20.9175608531435,1.2970559475523e-07,1.64102772978126e-05,8.46481258520754,"BCAT2_HUMAN",20,21.740558377057,5.63299477769879e-08,7.04946836286754e-06,0.564772842500002,"Up in D8CM",5.15184363418293,"BCAT2","BCAT2_HUMAN"
-1.0670242325,13.51882839125,-25.0413339927042,3.69584027598399e-08,7.41719944911167e-06,9.7691402077854,"APOM_HUMAN",9,-21.7121112025346,5.68707852265978e-08,7.04946836286754e-06,-1.0670242325,"Up in D8B",5.15184363418293,"APOM","APOM_HUMAN"
-0.977317095000002,11.1924296625,-21.9201511008154,9.36104648148456e-08,1.36041828952471e-05,8.80740431170894,"B4GA1_HUMAN",14,-21.6177171025235,5.87080182715674e-08,7.17173747842089e-06,-0.977317095000002,"Up in D8B",5.1443756161762,"B4GAT1","B4GA1_HUMAN"
0.407321929999998,12.77551508,18.2478588895457,3.34885092312095e-07,3.13638493677628e-05,7.45587731601776,"RFTN1_HUMAN",31,21.3308657749117,6.47174312899553e-08,7.79290326204333e-06,0.407321929999998,"Non-significant",5.10830071488382,"RFTN1","RFTN1_HUMAN"
-0.692810532499998,10.45655679625,-20.8124441111814,1.34334931017804e-07,1.64102772978126e-05,8.42783134166802,"TREA_HUMAN",18,-21.1504063785989,6.88543955425724e-08,7.979144992109e-06,-0.692810532499998,"Up in D8B",5.09804364312334,"TREH","TREA_HUMAN"
0.280252932500002,17.26413559875,14.1439136596605,1.93848968951289e-06,9.90274520782069e-05,5.55045157297076,"FLNB_HUMAN",187,21.1495893877637,6.88737940082864e-08,7.979144992109e-06,0.280252932500002,"Non-significant",5.09804364312334,"FLNB","FLNB_HUMAN"
0.39459014,11.79801166,16.6387495957777,6.34242649117983e-07,4.81335534833716e-05,6.76768237645335,"PAR14_HUMAN",98,21.1399139906874,6.91039962538803e-08,7.979144992109e-06,0.39459014,"Non-significant",5.09804364312334,"PARP14","PAR14_HUMAN"
0.348223687500003,14.10447859875,16.4555833279017,6.84608094212832e-07,5.01787967488692e-05,6.68492961715468,"ACOX3_HUMAN",46,20.9895127475128,7.27969276318877e-08,8.29196355417813e-06,0.348223687500003,"Non-significant",5.08134261543661,"ACOX3","ACOX3_HUMAN"
0.561679124999998,15.9118593925,26.1757060884744,2.71104722198172e-08,5.85933770104716e-06,10.0843893410416,"CSRP1_HUMAN",12,20.8869118673754,7.54444832853713e-08,8.37301026573747e-06,0.561679124999998,"Up in D8CM",5.0771183763242,"CSRP1","CSRP1_HUMAN"
-0.652772425000004,14.4601454725,-21.1432073520599,1.20369014971179e-07,1.63643617289044e-05,8.54350158200594,"GNMT_HUMAN",16,-20.8849876241201,7.54951690824591e-08,8.37301026573747e-06,-0.652772425000004,"Up in D8B",5.0771183763242,"GNMT","GNMT_HUMAN"
-0.399695399999999,16.7118649475,-17.5814194616589,4.33315146967988e-07,3.84464565662439e-05,7.17897396017207,"ALDOC_HUMAN",34,-20.7693306927407,7.86137117529151e-08,8.60564904370547e-06,-0.399695399999999,"Non-significant",5.06521636932597,"ALDOC","ALDOC_HUMAN"
-0.5457561025,12.31354105625,-19.0578700556186,2.4777824856789e-07,2.46252315067221e-05,7.77817216102211,"PLIN2_HUMAN",27,-20.7225551674315,7.99162089038931e-08,8.63607339552456e-06,-0.5457561025,"Up in D8B",5.06368367537719,"PLIN2","PLIN2_HUMAN"
0.282584667500002,9.71322393425,14.2257420453273,1.86340261475408e-06,9.63596358267614e-05,5.59373469282554,"HELZ2_HUMAN",100,20.624106663534,8.27382633718732e-08,8.79016991594364e-06,0.282584667500002,"Non-significant",5.05600272983596,"HELZ2","HELZ2_HUMAN"
-1.75801253175,9.499615549125,-19.9942025376107,1.77566827869089e-07,1.91885998988276e-05,8.13267832993898,"VWA1_HUMAN",22,-20.5332864397641,8.54421348166531e-08,8.79016991594364e-06,-1.75801253175,"Up in D8B",5.05600272983596,"VWA1","VWA1_HUMAN"
0.372196197499997,14.22680497125,17.5333322128502,4.41606675388404e-07,3.87739861130089e-05,7.15856307403143,"ACOT9_HUMAN",29,20.516898063619,8.59406342524648e-08,8.79016991594364e-06,0.372196197499997,"Non-significant",5.05600272983596,"ACOT9","ACOT9_HUMAN"
-0.324386354999994,15.876589895,-16.2587206958122,7.43884912064906e-07,5.22517160316258e-05,6.59491085106156,"CBS_HUMAN",36,-20.4980346976681,8.6518501655788e-08,8.79016991594364e-06,-0.324386354999994,"Non-significant",5.05600272983596,"CBS","CBS_HUMAN"
-3.13948655375,9.848798395625,-20.2420775447179,1.6298730152725e-07,1.84982800147243e-05,8.22348171638264,"DMBT1_HUMAN",10,-20.4968017707832,8.65564246082954e-08,8.79016991594364e-06,-3.13948655375,"Up in D8B",5.05600272983596,"DMBT1","DMBT1_HUMAN"
-0.754155874249999,8.841863989875,-20.6777542569332,1.40544421276385e-07,1.69235560991236e-05,8.38014067631141,"P5CR1_HUMAN",15,-20.3649699999572,9.07222090044486e-08,9.10354166307735e-06,-0.754155874249999,"Up in D8B",5.04078961586631,"PYCR1","P5CR1_HUMAN"
-0.292700052500003,13.68401587125,-15.0139460624765,1.28720098560385e-06,7.51461311651218e-05,5.99825064268352,"GEPH_HUMAN",45,-20.0874120168742,1.00257192044909e-07,9.94197496172401e-06,-0.292700052500003,"Non-significant",5.00252733494061,"GPHN","GEPH_HUMAN"
0.475973132500002,11.33691501625,20.845241319098,1.3287063157198e-07,1.64102772978126e-05,8.4393920738454,"SPHM_HUMAN",16,20.0268252689878,1.02486506996823e-07,1.00448693892584e-05,0.475973132500002,"Non-significant",4.99805570589364,"SGSH","SPHM_HUMAN"
-0.764058829999998,11.42818463,-19.3848911900175,2.20170197738981e-07,2.31976824592734e-05,7.9041077908132,"SIL1_HUMAN",20,-19.9849674479539,1.04059487716436e-07,1.00818094478373e-05,-0.764058829999998,"Up in D8B",4.99646151524292,"SIL1","SIL1_HUMAN"
0.414169309999998,10.392370225,17.3179762662779,4.81026440881379e-07,4.05457187018914e-05,7.06642017412701,"SPT20_HUMAN",30,19.7516777263511,1.13343568801658e-07,1.07708219939354e-05,0.414169309999998,"Non-significant",4.96775115150165,"SPATA20","SPT20_HUMAN"
0.518768787500001,16.70041155875,19.854814722206,1.86415479857343e-07,1.9889823793893e-05,8.08107038321262,"HLAA_HUMAN",17,19.7425178826825,1.13726795285355e-07,1.07708219939354e-05,0.518768787500001,"Up in D8CM",4.96775115150165,"HLA-A","HLAA_HUMAN"
0.358184340000001,16.0697481625,16.3458396658443,7.16960301899111e-07,5.12140541076915e-05,6.6348867094429,"TRXR1_HUMAN",34,19.558907577791,1.2172697575283e-07,1.14004075402289e-05,0.358184340000001,"Non-significant",4.94307962328555,"TXNRD1","TRXR1_HUMAN"
0.646800752499995,11.63655436125,20.2282253223639,1.63765123360239e-07,1.84982800147243e-05,8.21843971526383,"PAG15_HUMAN",14,19.3043369407602,1.33895857309278e-07,1.24022877061528e-05,0.646800752499995,"Up in D8CM",4.90649819818296,"PLA2G15","PAG15_HUMAN"
0.440145017500001,11.81888699625,16.4747998654343,6.79115744535997e-07,5.01787967488692e-05,6.69365651317406,"RIGI_HUMAN",49,19.2214756826478,1.38149685740292e-07,1.26572141424448e-05,0.440145017500001,"Non-significant",4.89766187217819,"RIGI","RIGI_HUMAN"
0.483836655000001,14.0151956075,18.7890866185392,2.73446344688428e-07,2.64928648204455e-05,7.67289355707082,"NEUR1_HUMAN",18,19.0017395884148,1.50191315603649e-07,1.35186771890257e-05,0.483836655000001,"Non-significant",4.86906580230066,"NEU1","NEUR1_HUMAN"
-0.3970096125,13.51398122375,-15.6340483798748,9.74453198608533e-07,6.17568873012881e-05,6.30159683783463,"FA5_HUMAN",71,-18.9681070469977,1.52137321656043e-07,1.35186771890257e-05,-0.3970096125,"Non-significant",4.86906580230066,"F5","FA5_HUMAN"
0.316797017500001,11.59005200875,14.8000832759874,1.4204845449923e-06,8.03574780519468e-05,5.89065778277927,"MILK2_HUMAN",50,18.9642248132479,1.52363783717813e-07,1.35186771890257e-05,0.316797017500001,"Non-significant",4.86906580230066,"MICALL2","MILK2_HUMAN"
0.591707945,11.39565909,17.4474248974071,4.56873184801417e-07,3.92957558641953e-05,7.1219510074466,"CORO7_HUMAN",32,18.878845765046,1.57442031723906e-07,1.38237383895917e-05,0.591707945,"Up in D8CM",4.85937449368982,"CORO7","CORO7_HUMAN"
-0.335598470000001,18.16851735,-16.0164870972003,8.2500569876976e-07,5.56317842794424e-05,6.48257771334293,"VTNC_HUMAN",29,-18.8182050850855,1.61165346938934e-07,1.3914050733499e-05,-0.335598470000001,"Non-significant",4.85654641744822,"VTN","VTNC_HUMAN"
-0.555954218249999,9.778522610875,-20.1457609859751,1.68484098926406e-07,1.86862167085616e-05,8.18834479700737,"UXS1_HUMAN",14,-18.8084736287257,1.61772092998327e-07,1.3914050733499e-05,-0.555954218249999,"Up in D8B",4.85654641744822,"UXS1","UXS1_HUMAN"
