"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.8351981625,15.84088146625,74.0571214957291,1.38618214661279e-11,6.87301724341128e-09,17.602577393045,"TRFE_HUMAN",55,90.2687960906203,8.52932978873898e-13,5.43613130524675e-10,1.8351981625,"Up in D8B",9.26471006178954,"TF","TRFE_HUMAN"
2.12534356125,10.901964306875,86.9323623225686,4.4097710885968e-12,4.61476484898523e-09,18.6452917937906,"ALDR_HUMAN",20,90.0686062091553,8.67434633600005e-13,5.43613130524675e-10,2.12534356125,"Up in D8B",9.26471006178954,"AKR1B1","ALDR_HUMAN"
3.9855990425,12.46619462875,85.2029692479029,5.09070529666151e-12,4.61476484898523e-09,18.5183251710306,"APOA5_HUMAN",27,89.5945014648213,9.02904713174214e-13,5.43613130524675e-10,3.9855990425,"Up in D8B",9.26471006178954,"APOA5","APOA5_HUMAN"
1.16229749,14.9283348325,62.1119102395801,4.86891221580708e-11,1.12319144422201e-08,16.3894409216002,"THRB_HUMAN",47,87.3393672829166,1.09574821936413e-12,6.0119850659719e-10,1.16229749,"Up in D8B",9.22098210688986,"F2","THRB_HUMAN"
-1.30942512,12.1767872575,-67.9703825978715,2.55789268128767e-11,7.70017050377634e-09,17.0191144652149,"MX1_HUMAN",35,-86.7572472467487,1.1528252266879e-12,6.0119850659719e-10,-1.30942512,"Up in D1CM",9.22098210688986,"MX1","MX1_HUMAN"
2.239813805,13.4847674375,72.5353643099134,1.60781322247585e-11,7.13276718539417e-09,17.4628367137142,"EPIPL_HUMAN",173,85.1081585021711,1.33366837179597e-12,6.0119850659719e-10,2.239813805,"Up in D8B",9.22098210688986,"EPPK1","EPIPL_HUMAN"
1.6919102675,15.59472489375,71.3853090175166,1.80226122438771e-11,7.17563375060825e-09,17.3545990472414,"DPYL2_HUMAN",35,83.846079252105,1.49387050736642e-12,6.0119850659719e-10,1.6919102675,"Up in D8B",9.22098210688986,"DPYSL2","DPYL2_HUMAN"
2.271315815,16.5138667825,75.3180569561415,1.22867813361282e-11,6.47282999263904e-09,17.7154651742794,"APOE_HUMAN",35,83.8152349837852,1.49804962325405e-12,6.0119850659719e-10,2.271315815,"Up in D8B",9.22098210688986,"APOE","APOE_HUMAN"
1.202834365,12.7567704925,61.4937868863537,5.2293401838237e-11,1.13020790793461e-08,16.3186197168038,"DSG2_HUMAN",47,83.4785295985248,1.54454093964299e-12,6.0119850659719e-10,1.202834365,"Up in D8B",9.22098210688986,"DSG2","DSG2_HUMAN"
1.46648121,17.9422597875,66.0470353164064,3.13991697288209e-11,9.1263310911804e-09,16.8203170489514,"GATM_HUMAN",48,83.3266804108288,1.56604034184527e-12,6.0119850659719e-10,1.46648121,"Up in D8B",9.22098210688986,"GATM","GATM_HUMAN"
1.5227303525,12.95112085375,65.1706068804646,3.45422668549406e-11,9.39215378452561e-09,16.7272358972926,"FA5_HUMAN",71,83.3049109309804,1.56915021297167e-12,6.0119850659719e-10,1.5227303525,"Up in D8B",9.22098210688986,"F5","FA5_HUMAN"
1.1941211225,11.94973814625,63.1515873223706,4.3246654922361e-11,1.07213545394288e-08,16.5065830260046,"ITB5_HUMAN",36,82.1129739816322,1.75058933345947e-12,6.41552934423039e-10,1.1941211225,"Up in D8B",9.19276750424714,"ITGB5","ITB5_HUMAN"
2.13310909,12.9060325625,71.9459606817294,1.70430648414556e-11,7.17563375060825e-09,17.4076529724737,"A0AAG2UXZ5_HUMAN",37,80.6839415908358,2.00019494787696e-12,7.02485133985622e-10,2.13310909,"Up in D8B",9.15336286188028,"COL18A1","A0AAG2UXZ5_HUMAN"
2.5923027975,12.35165906125,69.3773057470404,2.20968239233949e-11,7.65780222090725e-09,17.1599580710471,"PCSK6_HUMAN",46,76.003763491382,3.14839161775781e-12,9.95634430283867e-10,2.5923027975,"Up in D8B",9.00190009335739,"PCSK6","PCSK6_HUMAN"
0.843843457499997,16.70208740375,45.1060654657825,4.77383034518481e-10,4.10121285020064e-08,14.0479630828577,"FLNB_HUMAN",187,75.847659490756,3.19791480381802e-12,9.95634430283867e-10,0.843843457499997,"Up in D8B",9.00190009335739,"FLNB","FLNB_HUMAN"
2.8240375525,12.52287197125,80.5759972299528,7.58667173144446e-12,5.81345963857685e-09,18.1596967913426,"IL18_HUMAN",13,75.6545538835844,3.26040048425805e-12,9.95634430283867e-10,2.8240375525,"Up in D8B",9.00190009335739,"IL18","IL18_HUMAN"
1.3541183475,18.02462625625,61.8975685225285,4.99058861837971e-11,1.12319144422201e-08,16.3649834265799,"BHMT1_HUMAN",37,75.4506439223848,3.3278863107163e-12,9.95634430283867e-10,1.3541183475,"Up in D8B",9.00190009335739,"BHMT","BHMT1_HUMAN"
2.7941300875,12.81386554125,70.8848985140919,1.89513929118158e-11,7.17563375060825e-09,17.3067759518122,"HTRA1_HUMAN",27,75.1638831403293,3.42548326945452e-12,9.95634430283867e-10,2.7941300875,"Up in D8B",9.00190009335739,"HTRA1","HTRA1_HUMAN"
-1.19220543,13.60961032,-57.1455453076322,8.82722214487908e-11,1.51846235630991e-08,15.7940324382073,"HS105_HUMAN",48,-74.6027839797948,3.62596481599075e-12,1.01877524779954e-09,-1.19220543,"Up in D1CM",8.99192161521477,"HSPH1","HS105_HUMAN"
-2.130472665,11.33014655,-68.100684490002,2.52314120017413e-11,7.70017050377634e-09,17.0323180256189,"APOA4_HUMAN",29,-74.0593839539671,3.83286418433979e-12,1.0421681358e-09,-2.130472665,"Up in D1CM",8.98206220948223,"APOA4","APOA4_HUMAN"
1.469548705,14.5789265625,57.9021288325901,8.03615053787157e-11,1.50526028630488e-08,15.8887803510099,"APOB_HUMAN",250,73.5905743639552,4.02214147321067e-12,1.0594572024279e-09,1.469548705,"Up in D8B",8.97491658225173,"APOB","APOB_HUMAN"
1.88291502,12.890928745,86.9873520501043,4.38988852505096e-12,4.61476484898523e-09,18.6492688720993,"CAVN1_HUMAN",13,72.2956084764718,4.60235958541058e-12,1.17555421046745e-09,1.88291502,"Up in D8B",8.92975733866663,"CAVIN1","CAVN1_HUMAN"
1.0584208975,14.71748435375,57.3497064978204,8.60534075263371e-11,1.51113369174895e-08,15.8197503657153,"KLKB1_HUMAN",31,71.9920444856162,4.75171870383587e-12,1.1780069692539e-09,1.0584208975,"Up in D8B",8.92885214019445,"KLKB1","KLKB1_HUMAN"
1.5039060125,14.15427410625,60.5492285246066,5.84045107456823e-11,1.2007112709155e-08,16.2086575461011,"CAN2_HUMAN",37,70.7168037242913,5.44204670419872e-12,1.2987337588765e-09,1.5039060125,"Up in D8B",8.88647987040641,"CAPN2","CAN2_HUMAN"
2.42752552,11.3588335525,68.7890713809882,2.34824468466345e-11,7.65780222090725e-09,17.1015298038726,"SMOC1_HUMAN",19,70.5392916986776,5.54685197764315e-12,1.2987337588765e-09,2.42752552,"Up in D8B",8.88647987040641,"SMOC1","SMOC1_HUMAN"
1.4092879275,18.10628199375,57.9890457862267,7.95055989918009e-11,1.50526028630488e-08,15.8995678781737,"ANXA2_HUMAN",42,69.2825384105936,6.35769284275579e-12,1.40950345786628e-09,1.4092879275,"Up in D8B",8.85093385435754,"ANXA2","ANXA2_HUMAN"
1.4005389225,15.54647183625,61.009497270382,5.53304835372424e-11,1.16595161433854e-08,16.2625061414222,"BHMT2_HUMAN",28,69.2775990250183,6.3611338036314e-12,1.40950345786628e-09,1.4005389225,"Up in D8B",8.85093385435754,"BHMT2","BHMT2_HUMAN"
-2.00235081,16.62574148,-72.6050060146837,1.59682887600912e-11,7.13276718539417e-09,17.4693174314552,"A1AG1_HUMAN",15,-69.0505425757496,6.52160812157847e-12,1.40950345786628e-09,-2.00235081,"Up in D1CM",8.85093385435754,"ORM1","A1AG1_HUMAN"
-1.98045468,13.5766464475,-63.3666317422589,4.22094921086289e-11,1.07213545394288e-08,16.5305085110744,"PLIN2_HUMAN",27,-68.3757958868102,7.02618791430923e-12,1.48059344824281e-09,-1.98045468,"Up in D1CM",8.82956417674113,"PLIN2","PLIN2_HUMAN"
2.1055655475,12.67198038125,64.6300229852911,3.66593329103954e-11,9.65629740942883e-09,16.6690195274721,"HRG_HUMAN",22,67.786046417548,7.5036006328088e-12,1.54263048131574e-09,2.1055655475,"Up in D8B",8.81173809152889,"HRG","HRG_HUMAN"
5.5356760025,11.47261118875,68.7323669845072,2.36211718760931e-11,7.65780222090725e-09,17.0958628899293,"ANGL8_HUMAN",9,66.8264625328061,8.36097691635533e-12,1.67796843876093e-09,5.5356760025,"Up in D8B",8.775216212161,"ANGPTL8","ANGL8_HUMAN"
1.463047505,11.9518756875,58.7693240876759,7.22700745105645e-11,1.41666153034779e-08,15.9955292179577,"KNG1_HUMAN",26,64.7483415323698,1.06258546091578e-11,2.08291461629281e-09,1.463047505,"Up in D8B",8.68132853246843,"KNG1","KNG1_HUMAN"
1.429903985,15.3363819125,54.2988840864059,1.27120868871572e-10,1.84804426406411e-08,15.4233722517992,"ITIH2_HUMAN",51,64.3637564864371,1.11171898653691e-11,2.12969984943627e-09,1.429903985,"Up in D8B",8.67168159980956,"ITIH2","ITIH2_HUMAN"
2.0461432945,10.41961395775,56.6703295361068,9.36939714509821e-11,1.55157405671618e-08,15.7337332406223,"PTPRF_HUMAN",72,63.2508052801941,1.26902849358043e-11,2.34979084928651e-09,2.0461432945,"Up in D8B",8.62897079178915,"PTPRF","PTPRF_HUMAN"
1.84660673,12.2681610575,77.4934168062593,1.00251869238959e-11,6.03587861296564e-09,17.9042922085491,"GELS_HUMAN",12,63.1637235264578,1.28236302132138e-11,2.34979084928651e-09,1.84660673,"Up in D8B",8.62897079178915,"GSN","GELS_HUMAN"
2.204512835,13.8100425,75.4590563184693,1.21236995696651e-11,6.47282999263904e-09,17.7279290051829,"SCD_HUMAN",11,62.9104264178404,1.32205957750933e-11,2.37098727209067e-09,2.204512835,"Up in D8B",8.6250707773907,"SCD","SCD_HUMAN"
1.2167587275,16.89668703125,48.5375920198601,2.8299475823948e-10,3.14696725754317e-08,14.5967391161352,"FAS_HUMAN",166,61.8358570594508,1.50666516188785e-11,2.63010210866151e-09,1.2167587275,"Up in D8B",8.58002739053403,"FASN","FAS_HUMAN"
-0.8315982825,18.08561039125,-43.3607207381122,6.3248004151417e-10,4.92333766268433e-08,13.7502102324115,"PDIA4_HUMAN",55,-61.7163105025876,1.52894772006661e-11,2.63010210866151e-09,-0.8315982825,"Up in D1CM",8.58002739053403,"PDIA4","PDIA4_HUMAN"
-2.0168006425,12.90810406125,-60.0918922921309,6.16531902305877e-11,1.23732081060387e-08,16.1546444503614,"HMOX1_HUMAN",18,-60.9941802210572,1.67174619107554e-11,2.81822972891515e-09,-2.0168006425,"Up in D1CM",8.55002360812741,"HMOX1","HMOX1_HUMAN"
-1.8911941055,10.69893801225,-56.6220857857753,9.42652943112011e-11,1.55157405671618e-08,15.7275772381487,"ASNS_HUMAN",27,-60.7374564294436,1.72610207378184e-11,2.85280674115825e-09,-1.8911941055,"Up in D1CM",8.54472764793331,"ASNS","ASNS_HUMAN"
1.27102947,13.251660585,49.0263331378153,2.63475890701205e-10,3.08449761488953e-08,14.6712411610611,"CO5_HUMAN",77,59.9794306478178,1.89863529179852e-11,3.07761478357111e-09,1.27102947,"Up in D8B",8.51178574052762,"C5","CO5_HUMAN"
2.5439887025,16.69617724375,56.2872268097208,9.83420483905796e-11,1.56400967147961e-08,15.6846718765314,"CLUS_HUMAN",30,59.5798728629532,1.9973797086411e-11,3.17658746493128e-09,2.5439887025,"Up in D8B",8.49803918219428,"CLU","CLUS_HUMAN"
1.70438385,13.1975188275,53.1805434614404,1.47474586306908e-10,2.00494078706601e-08,15.2712929549386,"PFKAP_HUMAN",36,58.7500121327136,2.22160590287752e-11,3.43534699934679e-09,1.70438385,"Up in D8B",8.46402938894205,"PFKP","PFKAP_HUMAN"
-0.723766327499998,11.84953498875,-38.9256623918248,1.36439630717717e-09,7.24542813844804e-08,12.928664836628,"ABCBB_HUMAN",63,-58.6806719242783,2.24159550319224e-11,3.43534699934679e-09,-0.723766327499998,"Up in D1CM",8.46402938894205,"ABCB11","ABCBB_HUMAN"
1.939835785,11.6780601725,61.7717544667218,5.06362259822473e-11,1.12319144422201e-08,16.35057778461,"IYD1_HUMAN",14,58.4484838595985,2.31002786837273e-11,3.47700444687745e-09,1.939835785,"Up in D8B",8.45879475388013,"IYD","IYD1_HUMAN"
1.8118858325,11.47148823625,57.3944679291109,8.55754787498246e-11,1.51113369174895e-08,15.8253739495211,"GBA3_HUMAN",18,58.1410869738752,2.40429199544413e-11,3.55539951396467e-09,1.8118858325,"Up in D8B",8.44911159128819,"GBA3","GBA3_HUMAN"
3.24578332875,10.549168348125,55.9319322901223,1.02888850949063e-10,1.6060187493512e-08,15.6388076445312,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,57.7080388016928,2.54456277934188e-11,3.60632401460216e-09,3.24578332875,"Up in D8B",8.44293525614049,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN"
-1.6348967525,14.94392561875,-53.9888984325638,1.32422511632208e-10,1.8532260908383e-08,15.3815968716224,"SQSTM_HUMAN",24,-57.5245860748441,2.60675996140183e-11,3.60632401460216e-09,-1.6348967525,"Up in D1CM",8.44293525614049,"SQSTM1","SQSTM_HUMAN"
-1.874200345,11.2122185225,-53.9755178921379,1.32656967428253e-10,1.8532260908383e-08,15.3797871608483,"ZN622_HUMAN",26,-57.511374251908,2.61130522891002e-11,3.60632401460216e-09,-1.874200345,"Up in D1CM",8.44293525614049,"ZNF622","ZN622_HUMAN"
1.48707175,14.63872516,51.1782010148379,1.93932259150744e-10,2.51485386520249e-08,14.9892413581273,"NHRF3_HUMAN",36,57.4697329041508,2.62568988453306e-11,3.60632401460216e-09,1.48707175,"Up in D8B",8.44293525614049,"PDZK1","NHRF3_HUMAN"
1.14203477,12.4007309675,47.4750060983447,3.31393861592663e-10,3.24804518530763e-08,14.4317134507451,"KLC4_HUMAN",45,57.3923707513491,2.65265261484558e-11,3.60632401460216e-09,1.14203477,"Up in D8B",8.44293525614049,"KLC4","KLC4_HUMAN"
2.6352224375,11.57486057125,54.6412015900968,1.21545219904225e-10,1.82947260459413e-08,15.4691732504644,"MUC18_HUMAN",25,57.1715874769923,2.73134012519326e-11,3.65435966908793e-09,2.6352224375,"Up in D8B",8.43718871078395,"MCAM","MUC18_HUMAN"
1.399493935,13.60925138,49.8916463519361,2.32560804573581e-10,2.8409493068851e-08,14.8010462105053,"BGH3_HUMAN",36,56.4108172432744,3.02341936779707e-11,3.98193778924398e-09,1.399493935,"Up in D8B",8.39990552934103,"TGFBI","BGH3_HUMAN"
1.6979284275,13.71192026125,57.381397135207,8.57147254351881e-11,1.51113369174895e-08,15.8237323603787,"CRYM_HUMAN",16,56.223113290444,3.1008148750822e-11,4.02104132031813e-09,1.6979284275,"Up in D8B",8.39566146405353,"CRYM","CRYM_HUMAN"
1.01752043,11.672728775,50.1902203965971,2.22869303435369e-10,2.80382889351749e-08,14.8452251273472,"PAXI_HUMAN",24,55.8808871632019,3.24776365845996e-11,4.14778786017561e-09,1.01752043,"Up in D8B",8.38218346383341,"PXN","PAXI_HUMAN"
0.776471615000002,16.476891755,38.0258381411116,1.61166894862466e-09,7.94430267132005e-08,12.7493156358288,"CO3_HUMAN",118,55.6699228206604,3.34226958165951e-11,4.20477467221016e-09,0.776471615000002,"Up in D8B",8.37625727245531,"C3","CO3_HUMAN"
1.0017275825,15.23775219875,44.9857672797394,4.86559835116934e-10,4.10121285020064e-08,14.0278635456694,"PH4H_HUMAN",41,55.3945100429973,3.47036389093089e-11,4.22874217846453e-09,1.0017275825,"Up in D8B",8.37378879247983,"PAH","PH4H_HUMAN"
0.905370714999997,16.962335585,40.3044881086669,1.06476787212915e-09,6.38261025075305e-08,13.1947988878365,"AHNK_HUMAN",309,55.3626569383155,3.48553380647908e-11,4.22874217846453e-09,0.905370714999997,"Up in D8B",8.37378879247983,"AHNAK","AHNK_HUMAN"
1.422279835,12.63914156,55.0573411213776,1.15138666708932e-10,1.76455240307198e-08,15.52438842897,"ACMSD_HUMAN",18,55.3078160728585,3.51182764850536e-11,4.22874217846453e-09,1.422279835,"Up in D8B",8.37378879247983,"ACMSD","ACMSD_HUMAN"
1.2668292475,12.92127954875,48.4127436790457,2.88241648877398e-10,3.15531020569816e-08,14.5775677056287,"CADH2_HUMAN",34,55.199046020249,3.56464484564823e-11,4.23188611323506e-09,1.2668292475,"Up in D8B",8.37346602836869,"CDH2","CADH2_HUMAN"
-1.2026679525,12.53804624125,-48.7858758948788,2.72880479971465e-10,3.14696725754317e-08,14.6346952155528,"ABHD2_HUMAN",29,-54.9843539134355,3.67155528182461e-11,4.29826937090273e-09,-1.2026679525,"Up in D1CM",8.3667063709221,"ABHD2","ABHD2_HUMAN"
-0.997989180000001,16.8939950475,-45.5733787779878,4.43558148589792e-10,4.02016304781007e-08,14.1254661807346,"A1AT_HUMAN",33,-54.307364884922,4.03318439002649e-11,4.65066016187282e-09,-0.997989180000001,"Up in D1CM",8.33248539457054,"SERPINA1","A1AT_HUMAN"
4.2658218165,8.70953303675,53.8928233366819,1.34116492515288e-10,1.8532260908383e-08,15.3685908214882,"TSP3_HUMAN",12,54.1040607765205,4.14952956207212e-11,4.65066016187282e-09,4.2658218165,"Up in D8B",8.33248539457054,"THBS3","TSP3_HUMAN"
2.60199761225,10.925083278875,51.8238426975684,1.77338266139866e-10,2.3356003832702e-08,15.0815959634105,"CO6A1_HUMAN",24,54.0544607496849,4.17848732514299e-11,4.65066016187282e-09,2.60199761225,"Up in D8B",8.33248539457054,"COL6A1","CO6A1_HUMAN"
-1.5192413325,11.55393743625,-62.6566621815336,4.5745928731885e-11,1.10169266651731e-08,16.4511248572875,"HLAE_HUMAN",13,-54.0293012945662,4.19326340375293e-11,4.65066016187282e-09,-1.5192413325,"Up in D1CM",8.33248539457054,"HLA-E","HLAE_HUMAN"
-1.8779177665,8.495445013,-49.2972474176178,2.53319595962722e-10,3.04084502601207e-08,14.7121666963632,"LAMB3_HUMAN",46,-53.8738763829764,4.28586529098528e-11,4.69163097892402e-09,-1.8779177665,"Up in D1CM",8.32867615472352,"LAMB3","LAMB3_HUMAN"
3.620452165,12.6875857125,54.2963008950068,1.27164037626905e-10,1.84804426406411e-08,15.4230253105897,"TSK_HUMAN",11,53.3289093200462,4.62931974994929e-11,4.98572617579072e-09,3.620452165,"Up in D8B",8.3022715773382,"TSKU","TSK_HUMAN"
-2.836364505,11.6152933825,-50.5677629499606,2.11266516379259e-10,2.69812949478905e-08,14.9006492961497,"PIGR_HUMAN",36,-53.2631577082397,4.672824390645e-11,4.98572617579072e-09,-2.836364505,"Up in D1CM",8.3022715773382,"PIGR","PIGR_HUMAN"
1.2061674625,12.69355595125,47.7350546086495,3.18730887405128e-10,3.19677880702199e-08,14.4724929905722,"AS3MT_HUMAN",27,52.8671760284006,4.94481588677673e-11,5.20998163870513e-09,1.2061674625,"Up in D8B",8.28316380726153,"AS3MT","AS3MT_HUMAN"
-0.886791230000004,17.9756679525,-40.7773335004582,9.79864189553165e-10,6.31259737073327e-08,13.2837484323453,"HS71A_HUMAN;HS71B_HUMAN",53,-52.7024578555332,5.06319753522537e-11,5.26885086721168e-09,-0.886791230000004,"Up in D1CM",8.27828409379078,"HSPA1A;HSPA1B","HS71A_HUMAN;HS71B_HUMAN"
-0.776640652499999,14.76136314625,-42.2385214712448,7.62451765385109e-10,5.58843993950529e-08,13.5515185604587,"CP4FB_HUMAN",30,-52.4830659118235,5.22588418431571e-11,5.37182655970697e-09,-0.776640652499999,"Up in D1CM",8.26987801785332,"CYP4F11","CP4FB_HUMAN"
-1.09805918,14.2054932125,-48.5195551400954,2.8374600969662e-10,3.14696725754317e-08,14.5939729590377,"ICAM1_HUMAN",22,-51.8783191706379,5.70581217041602e-11,5.79449286559478e-09,-1.09805918,"Up in D1CM",8.23698456751944,"ICAM1","ICAM1_HUMAN"
1.8486926575,10.45580208375,48.0918341106281,3.0224456370735e-10,3.15840212216251e-08,14.5280250870023,"ITA2_HUMAN",31,51.5469820398827,5.98979478637299e-11,6.01047383980213e-09,1.8486926575,"Up in D8B",8.22109128874609,"ITGA2","ITA2_HUMAN"
1.1594462375,15.60553908375,53.0527284723911,1.50028837371749e-10,2.00729058762933e-08,15.2536685852533,"TBB6_HUMAN",17,51.4644661362744,6.06298192008954e-11,6.01233818875703e-09,1.1594462375,"Up in D8B",8.22095659871384,"TUBB6","TBB6_HUMAN"
2.01506901,12.5894203175,48.0636189879531,3.03512364331668e-10,3.15840212216251e-08,14.5236508555667,"PROS_HUMAN",31,51.1869011706514,6.31669469661157e-11,6.12872157814506e-09,2.01506901,"Up in D8B",8.21263010777528,"PROS1","PROS_HUMAN"
0.617342710000003,15.6868513825,33.445608648749,4.01741157504216e-09,1.41140972737471e-07,11.7583976950637,"MAP4_HUMAN",65,51.157271689792,6.34448033758711e-11,6.12872157814506e-09,0.617342710000003,"Up in D8B",8.21263010777528,"MAP4","MAP4_HUMAN"
0.960689307500001,11.03914177375,39.881328347787,1.14791523127496e-09,6.62724485234014e-08,13.1142079021035,"MYO7A_HUMAN",98,51.1001109889037,6.39847548791987e-11,6.12872157814506e-09,0.960689307500001,"Up in D8B",8.21263010777528,"MYO7A","MYO7A_HUMAN"
0.85282421,14.8307435525,39.9567470244508,1.13256914656009e-09,6.5938763321653e-08,13.1286406555356,"ES8L2_HUMAN",44,50.7698091672112,6.72085421919071e-11,6.33810550202345e-09,0.85282421,"Up in D8B",8.19804053596218,"EPS8L2","ES8L2_HUMAN"
-1.49240494,11.475904465,-46.9002368002853,3.61469518789012e-10,3.4623029248552e-08,14.3406587710046,"PESC_HUMAN",28,-50.7235405708074,6.76746346164563e-11,6.33810550202345e-09,-1.49240494,"Up in D1CM",8.19804053596218,"PES1","PESC_HUMAN"
1.65348244,15.1385865225,47.9202511589274,3.10048725638872e-10,3.1870740346464e-08,14.5013782675069,"TMPS6_HUMAN",21,49.8676765070879,7.6991436019526e-11,7.13143751877566e-09,1.65348244,"Up in D8B",8.14682291845874,"TMPRSS6","TMPS6_HUMAN"
1.18175530249999,16.07747161375,48.527647619507,2.83408670314542e-10,3.14696725754317e-08,14.5952141789639,"MTND_HUMAN",19,49.4795363828565,8.16887329969665e-11,7.48428620034163e-09,1.18175530249999,"Up in D8B",8.1258496133617,"ADI1","MTND_HUMAN"
0.923727752499996,13.07557022625,39.750518220507,1.17509750879503e-09,6.73802510315189e-08,13.0891031383527,"SRBS1_HUMAN",50,49.3283885458938,8.36049802017155e-11,7.54377712497392e-09,0.923727752499996,"Up in D8B",8.12241115097378,"SORBS1","SRBS1_HUMAN"
1.5300335875,14.16482925375,44.3624290738269,5.37451691991152e-10,4.23381337550787e-08,13.9227265489907,"VILI_HUMAN",48,49.2481235351513,8.46432167419596e-11,7.54377712497392e-09,1.5300335875,"Up in D8B",8.12241115097378,"VIL1","VILI_HUMAN"
1.93090558,13.94042933,47.6591193498712,3.223706235578e-10,3.19677880702199e-08,14.4606117926992,"QORX_HUMAN",20,49.2190410603236,8.5022995239355e-11,7.54377712497392e-09,1.93090558,"Up in D8B",8.12241115097378,"TP53I3","QORX_HUMAN"
1.5499906525,15.42821359625,47.8374705448792,3.13895800694253e-10,3.18774422174923e-08,14.488482896762,"FGL1_HUMAN",19,49.0070772947734,8.78499141588999e-11,7.64364998325351e-09,1.5499906525,"Up in D8B",8.11669920830226,"FGL1","FGL1_HUMAN"
3.57457757,16.51332462,46.7955845755108,3.67274164999111e-10,3.47837520986237e-08,14.323941445337,"FIBA_HUMAN",58,48.9942233060743,8.80247350721635e-11,7.64364998325351e-09,3.57457757,"Up in D8B",8.11669920830226,"FGA","FIBA_HUMAN"
1.5883805725,13.51699268875,48.2371802377073,2.95808518246914e-10,3.15840212216251e-08,14.5505112641195,"CBPQ_HUMAN",18,48.9325434835346,8.88691064608903e-11,7.64364998325351e-09,1.5883805725,"Up in D8B",8.11669920830226,"CPQ","CBPQ_HUMAN"
-1.06972265075,10.316069602125,-40.432454603184,1.0409906685632e-09,6.31259737073327e-08,13.2189853892775,"RPA1_HUMAN",68,-48.7605703351379,9.12721464577139e-11,7.77103962113202e-09,-1.06972265075,"Up in D1CM",8.10952087675658,"POLR1A","RPA1_HUMAN"
