"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
2.16829324,11.63442409,52.9301169803968,1.57122680194728e-10,3.48522913516148e-08,15.2190842954256,"IYD1_HUMAN",14,51.3414960028642,7.92137436450069e-11,1.18526635048403e-08,2.16829324,"Up in D8BM",7.9261840449725,"IYD","IYD1_HUMAN"
1.5595026,11.0552906975,45.6939174879684,4.4763690270679e-10,5.79275711867902e-08,14.1668473813402,"ARVC_HUMAN",38,51.2219798243755,8.06069353758017e-11,1.18526635048403e-08,1.5595026,"Up in D8BM",7.9261840449725,"ARVCF","ARVC_HUMAN"
1.276457785,11.92663908,41.9533273426934,8.2206789927568e-10,8.45025649145696e-08,13.5405904703482,"FAT1_HUMAN",154,51.2116791716497,8.07283030886844e-11,1.18526635048403e-08,1.276457785,"Up in D8BM",7.9261840449725,"FAT1","FAT1_HUMAN"
-0.993092775000003,14.83410442,-42.4117981990147,7.60890526907278e-10,8.32928084584604e-08,13.6208220844292,"AK1D1_HUMAN",30,-51.141707358363,8.15582492918184e-11,1.18526635048403e-08,-0.993092775000003,"Up in D1BM",7.9261840449725,"AKR1D1","AK1D1_HUMAN"
1.3340489865,9.87792980675,52.956997831537,1.56555353657316e-10,3.48522913516148e-08,15.2226544747763,"KAIN_HUMAN",16,50.856467747213,8.50430345583452e-11,1.21496226829202e-08,1.3340489865,"Up in D8BM",7.9154372092484,"SERPINA4","KAIN_HUMAN"
2.58530783750001,13.63120210125,54.4230367619581,1.28875760982869e-10,3.44106643556089e-08,15.4139608447408,"SCD_HUMAN",11,50.5077418544268,8.95348623750031e-11,1.25781559159817e-08,2.58530783750001,"Up in D8BM",7.90038302615773,"SCD","SCD_HUMAN"
1.942043785,13.843991995,48.2253942000513,3.04925232543346e-10,4.84946185869409e-08,14.5568713089588,"QORX_HUMAN",20,49.9620768785317,9.71134474709385e-11,1.34191680120089e-08,1.942043785,"Up in D8BM",7.87227440957645,"TP53I3","QORX_HUMAN"
1.19212079,10.8923064475,40.4456222157916,1.06655366749758e-09,9.87909984982098e-08,13.2693562459412,"MYO7A_HUMAN",98,49.6135793055062,1.02333365800183e-10,1.37465946462057e-08,1.19212079,"Up in D8BM",7.86180487343583,"MYO7A","MYO7A_HUMAN"
0.99916625,11.4220389125,38.9407697033267,1.39666996496676e-09,1.18914455906109e-07,12.9867169382226,"ACD10_HUMAN",56,49.5869745059123,1.02744745843037e-10,1.37465946462057e-08,0.99916625,"Up in D8BM",7.86180487343583,"ACAD10","ACD10_HUMAN"
3.299393654,10.5568561555,48.5113379165913,2.92354546270186e-10,4.73895475098345e-08,14.5993596762716,"FSTL1_HUMAN",17,49.4578175955629,1.0476866665449e-10,1.37983608004796e-08,3.299393654,"Up in D8BM",7.86017250327921,"FSTL1","FSTL1_HUMAN"
1.5282719125,13.41546499625,48.5120907433609,2.92322239306026e-10,4.73895475098345e-08,14.5994711343736,"CBPQ_HUMAN",18,49.3277922662297,1.06851944061875e-10,1.38562313307314e-08,1.5282719125,"Up in D8BM",7.85835487469007,"CPQ","CBPQ_HUMAN"
1.8070337775,13.32114183875,45.0870392375127,4.92335738981335e-10,5.98236018464587e-08,14.0694676556916,"HDAC6_HUMAN",32,48.7707018413851,1.16325411014136e-10,1.47031401797956e-08,1.8070337775,"Up in D8BM",7.83258990218269,"HDAC6","HDAC6_HUMAN"
1.96917868,12.13796258,53.7223146396485,1.41342126146709e-10,3.44106643556089e-08,15.3233488811849,"CAV1_HUMAN",12,48.7401662791232,1.16871561519315e-10,1.47031401797956e-08,1.96917868,"Up in D8BM",7.83258990218269,"CAV1","CAV1_HUMAN"
2.6602430345,9.80386471775,48.8532717513364,2.7809071480303e-10,4.73895475098345e-08,14.6497671135153,"PCOC2_HUMAN",14,48.4965784731081,1.21333845955857e-10,1.50400439347342e-08,2.6602430345,"Up in D8BM",7.82275089508848,"PCOLCE2","PCOC2_HUMAN"
1.4069046975,10.75719976375,43.4309954257496,6.42590028097586e-10,7.41971417374596e-08,13.7955898263143,"ITA2_HUMAN",31,48.3101324259748,1.24879938375738e-10,1.5255260877813e-08,1.4069046975,"Up in D8BM",7.81658036115655,"ITGA2","ITA2_HUMAN"
1.73570943,13.7775357975,48.6423594395424,2.86792633640225e-10,4.73895475098345e-08,14.6187259700899,"CRYM_HUMAN",16,48.2108200208934,1.26816640889227e-10,1.52705352293613e-08,1.73570943,"Up in D8BM",7.81614574073765,"CRYM","CRYM_HUMAN"
1.6817717575,11.48776054375,47.1270052195888,3.59287647209597e-10,5.09736005292664e-08,14.3907606151383,"GBA3_HUMAN",18,48.0023132872193,1.30994503886798e-10,1.55514461022792e-08,1.6817717575,"Up in D8BM",7.80822922046098,"GBA3","GBA3_HUMAN"
1.2912983925,10.89347648625,41.9651199870401,8.20425701315576e-10,8.45025649145696e-08,13.5426669929804,"VLDLR_HUMAN",35,47.7668968483186,1.35900137992349e-10,1.59097536546876e-08,1.2912983925,"Up in D8BM",7.79833654488127,"VLDLR","VLDLR_HUMAN"
1.252983095,16.8349413875,42.8066780568628,7.12332511725319e-10,7.9003299228062e-08,13.6891147765512,"PDLI1_HUMAN",26,47.3004399557149,1.46247729315616e-10,1.68866042520729e-08,1.252983095,"Up in D8BM",7.77245767445841,"PDLIM1","PDLI1_HUMAN"
1.33954477,14.72231102,41.2691676168236,9.24080713046996e-10,9.16361921208603e-08,13.4189396040509,"NHRF3_HUMAN",36,46.5422003736759,1.65031264176691e-10,1.87979530506126e-08,1.33954477,"Up in D8BM",7.72588943941841,"PDZK1","NHRF3_HUMAN"
-1.009643555,13.04766226,-42.2694318883713,7.79314123103494e-10,8.41723045764764e-08,13.5960173420916,"OAT_HUMAN",22,-46.2821182365116,1.7209259697891e-10,1.93409133324698e-08,-1.009643555,"Up in D1BM",7.7135230211586,"OAT","OAT_HUMAN"
1.144536495,12.642195225,40.6403494449217,1.03073130893652e-09,9.87063305153114e-08,13.3050419417286,"AS3MT_HUMAN",27,45.5217487454907,1.94781674621944e-10,2.15586739893232e-08,1.144536495,"Up in D8BM",7.66637795484104,"AS3MT","AS3MT_HUMAN"
-1.4135770775,13.58729624625,-61.9594703100443,5.11372797435837e-11,2.32007385458131e-08,16.3019356050592,"SRXN1_HUMAN",11,-45.4546569610972,1.96941261973887e-10,2.15586739893232e-08,-1.4135770775,"Up in D1BM",7.66637795484104,"SRXN1","SRXN1_HUMAN"
1.353340625,12.359808445,45.4184823527486,4.67324100213754e-10,5.79275711867902e-08,14.1228440875119,"SERB_HUMAN",17,45.3222098528441,2.01284656190727e-10,2.16840108485564e-08,1.353340625,"Up in D8BM",7.66386038411294,"PSPH","SERB_HUMAN"
2.0449347465,10.52512025675,43.2857076595171,6.58097697892982e-10,7.49608850748642e-08,13.7709732789423,"PEG10_HUMAN",23,45.2327197325019,2.04280772013522e-10,2.16840108485564e-08,2.0449347465,"Up in D8BM",7.66386038411294,"PEG10","PEG10_HUMAN"
0.7654473825,14.74166166625,33.8732104665324,3.76151534041415e-09,2.14228464894263e-07,11.9349410694126,"ES8L2_HUMAN",44,45.1877948803186,2.05803875653638e-10,2.16840108485564e-08,0.7654473825,"Up in D8BM",7.66386038411294,"EPS8L2","ES8L2_HUMAN"
-1.25032902,10.03380561,-37.7894445759461,1.72887629446747e-09,1.36526179537199e-07,12.7618924601078,"RELN_HUMAN",85,-44.2669704223794,2.40043252695178e-10,2.49752610577184e-08,-1.25032902,"Up in D1BM",7.60248996354907,"RELN","RELN_HUMAN"
1.356273175,9.70172143,41.1255908953492,9.47277588269992e-10,9.28442185061368e-08,13.3931119287434,"IDUA_HUMAN",24,44.183203660344,2.43465762776233e-10,2.49752610577184e-08,1.356273175,"Up in D8BM",7.60248996354907,"IDUA","IDUA_HUMAN"
-1.09706354,13.538883925,-38.7499802784093,1.44630898461174e-09,1.20702360705865e-07,12.9499891115389,"CFAB_HUMAN",30,-44.1237049864627,2.4593032006058e-10,2.49752610577184e-08,-1.09706354,"Up in D1BM",7.60248996354907,"CFB","CFAB_HUMAN"
1.0767173775,11.58216738625,39.3836684539475,1.28874394910848e-09,1.11987863371499e-07,13.0711882404619,"NADE_HUMAN",26,44.044655699077,2.49248543705254e-10,2.50109044629951e-08,1.0767173775,"Up in D8BM",7.60187060270431,"NADSYN1","NADE_HUMAN"
-1.872985125,16.84826982,-44.4976484893723,5.40677660944944e-10,6.4188338085985e-08,13.9733837930554,"A1AG1_HUMAN",15,-43.9520637418743,2.53199920324338e-10,2.51084956283982e-08,-1.872985125,"Up in D1BM",7.60017930719378,"ORM1","A1AG1_HUMAN"
1.1365954875,11.90641033625,38.1245805649662,1.62369021522244e-09,1.31596969462596e-07,12.8281328968253,"ITB5_HUMAN",36,43.8619216026909,2.57115055715419e-10,2.52002651700612e-08,1.1365954875,"Up in D8BM",7.59859488932606,"ITGB5","ITB5_HUMAN"
1.7315793025,15.09921955875,41.6162292209462,8.70633276755584e-10,8.84164805996725e-08,13.4809422405911,"TMPS6_HUMAN",21,43.3332576791842,2.81504898090994e-10,2.71838141840581e-08,1.7315793025,"Up in D8BM",7.56568960710047,"TMPRSS6","TMPS6_HUMAN"
1.3386175625,12.12602341125,41.9857061126499,8.1756790795533e-10,8.45025649145696e-08,13.5462902930009,"SMOC1_HUMAN",19,43.2795234127409,2.84127371461883e-10,2.71838141840581e-08,1.3386175625,"Up in D8BM",7.56568960710047,"SMOC1","SMOC1_HUMAN"
1.8534116725,12.66298413125,40.5133854980263,1.05392926164172e-09,9.87063305153114e-08,13.2817970528847,"PROS_HUMAN",31,43.1888504777195,2.88615619857682e-10,2.71838141840581e-08,1.8534116725,"Up in D8BM",7.56568960710047,"PROS1","PROS_HUMAN"
2.3286554825,12.22030007875,49.9839285900956,2.36274426251783e-10,4.42568253083617e-08,14.8134101941014,"GSTM4_HUMAN",9,43.1561668599568,2.90253087740565e-10,2.71838141840581e-08,2.3286554825,"Up in D8BM",7.56568960710047,"GSTM4","GSTM4_HUMAN"
-0.633749007500002,11.66836094875,-30.1612366457897,8.57175053579451e-09,3.54172966991235e-07,11.0470668113583,"GOGA5_HUMAN",46,-43.0645277925217,2.94900665741772e-10,2.73155792476637e-08,-0.633749007500002,"Up in D1BM",7.56358958550647,"GOLGA5","GOGA5_HUMAN"
-2.826301575,11.847821235,-40.8275286503224,9.97584502643299e-10,9.66510318710387e-08,13.3391582301622,"PIGR_HUMAN",36,-42.6673627612108,3.16042248937005e-10,2.8955653437935e-08,-2.826301575,"Up in D1BM",7.53826662996088,"PIGR","PIGR_HUMAN"
1.2721772175,12.03424024625,39.068815721368,1.36444400905561e-09,1.17356107676834e-07,13.0112510678869,"KNG1_HUMAN",26,42.5123636527311,3.24754799174258e-10,2.9402053032418e-08,1.2721772175,"Up in D8BM",7.53162234341368,"KNG1","KNG1_HUMAN"
1.70196056425,10.045849085375,39.83556481082,1.18830843652889e-09,1.07219064272984e-07,13.15625879895,"EPHA2_HUMAN",28,42.4577198052022,3.2789096987155e-10,2.9402053032418e-08,1.70196056425,"Up in D8BM",7.53162234341368,"EPHA2","EPHA2_HUMAN"
0.756894109499999,10.19780325775,31.9120381367548,5.74427379426384e-09,2.78267148343965e-07,11.4798972140546,"PKP4_HUMAN",53,42.3718900361806,3.32886510259136e-10,2.9535793631308e-08,0.756894109499999,"Up in D8BM",7.52965135509003,"PKP4","PKP4_HUMAN"
-2.7442109575,14.98372948125,-46.0849594638163,4.21288344087601e-10,5.54849914424123e-08,14.2287763227018,"SAA2_HUMAN",9,-42.2385717224751,3.40817949216429e-10,2.99245259785967e-08,-2.7442109575,"Up in D1BM",7.5239727203371,"SAA2","SAA2_HUMAN"
1.1426739725,13.48590517125,37.6940712045021,1.76021461048598e-09,1.36526179537199e-07,12.7429195929324,"FDFT_HUMAN",29,42.1020889744364,3.49160165126974e-10,2.99671085990007e-08,1.1426739725,"Up in D8BM",7.52335515829148,"FDFT1","FDFT_HUMAN"
-0.772772552499998,11.86532080375,-32.4538330449155,5.09736268145753e-09,2.57539307149362e-07,11.6086151396734,"TRFL_HUMAN",45,-42.0180117502098,3.54414264384492e-10,2.99671085990007e-08,-0.772772552499998,"Up in D1BM",7.52335515829148,"LTF","TRFL_HUMAN"
-1.0248508475,14.29288291875,-38.8411401657729,1.42234477261205e-09,1.19889440883469e-07,12.9675635478372,"ICAM1_HUMAN",22,-41.9957334981793,3.55821432956049e-10,2.99671085990007e-08,-1.0248508475,"Up in D1BM",7.52335515829148,"ICAM1","ICAM1_HUMAN"
