"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D8B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-2.43448496,11.5171980875,-64.146812691891,3.93554724220301e-11,1.0378787037399e-07,15.9122140995641,"F13A_HUMAN",7,-43.5110283120077,2.16322201845713e-10,1.01913102600701e-07,-2.43448496,"Up in D8B",6.99176997672595,"F13A1","F13A_HUMAN"
-0.834782122499998,14.89630985375,-32.5711108209979,4.91428284109098e-09,1.38074966891853e-06,11.7770277958135,"APOB_HUMAN",250,-43.2350899077288,2.2699905634817e-10,1.01913102600701e-07,-0.834782122499998,"Up in D8B",6.99176997672595,"APOB","APOB_HUMAN"
-3.7837243075,16.13356614125,-41.3666890514243,8.97650148745485e-10,4.58388656584169e-07,13.3823735588697,"FIBB_HUMAN",43,-43.1669970178911,2.29724635118438e-10,1.01913102600701e-07,-3.7837243075,"Up in D8B",6.99176997672595,"FGB","FIBB_HUMAN"
-4.19529581075,8.958341837125,-41.9681258423236,8.09980385027305e-10,4.58388656584169e-07,13.4750058776714,"MIME_HUMAN",10,-41.5895905296909,3.04518789254106e-10,1.26339291499882e-07,-4.19529581075,"Up in D8B",6.89846156292174,"OGN","MIME_HUMAN"
-1.222494125,11.5730328575,-43.2761638457822,6.50966072054639e-10,4.58388656584169e-07,13.670125454216,"INHBE_HUMAN",16,-41.4082333503452,3.14761551963164e-10,1.26339291499882e-07,-1.222494125,"Up in D8B",6.89846156292174,"INHBE","INHBE_HUMAN"
-3.66560292,17.162091135,-38.8288829934623,1.40868377648795e-09,5.93689777600846e-07,12.9698211751495,"FIBG_HUMAN",40,-40.4671593894034,3.74587245377667e-10,1.43517995058561e-07,-3.66560292,"Up in D8B",6.84309364133653,"FGG","FIBG_HUMAN"
-2.481572388,10.985295891,-37.82506795452,1.69726065978797e-09,6.50282277334219e-07,12.7962997104006,"CO6A1_HUMAN",24,-39.3602805521964,4.62063802856737e-10,1.69336338881715e-07,-2.481572388,"Up in D8B",6.77124983408047,"COL6A1","CO6A1_HUMAN"
-0.669248102500003,16.53050351125,-27.6800293724937,1.55911562039472e-08,3.45616322743447e-06,10.6216597396507,"CO3_HUMAN",118,-38.2284203898071,5.76201255704341e-10,1.9922124200564e-07,-0.669248102500003,"Up in D8B",6.70066435670553,"C3","CO3_HUMAN"
-3.50301003500001,16.8059104675,-36.4171069306696,2.22295358445176e-09,7.49491030533754e-07,12.5422086660741,"FINC_HUMAN",161,-38.1015009516736,5.90880418808991e-10,1.9922124200564e-07,-3.50301003500001,"Up in D8B",6.70066435670553,"FN1","FINC_HUMAN"
0.91183662475,10.357605457625,30.5924145905657,7.66881017343878e-09,1.95880002884592e-06,11.337065751176,"FLNC_HUMAN",88,37.2039163277456,7.0763555984301e-10,2.29410005150644e-07,0.91183662475,"Up in D8C",6.63938764534076,"FLNC","FLNC_HUMAN"
1.23506927275,10.207843541125,33.3990610091497,4.11160072025656e-09,1.23773865968009e-06,11.9512623942159,"TRFM_HUMAN",35,36.733192309158,7.7916475577342e-10,2.43243693570895e-07,1.23506927275,"Up in D8C",6.61395841059862,"MELTF","TRFM_HUMAN"
-3.65454101825,9.591271163375,-36.5539724179737,2.16443296215852e-09,7.49491030533754e-07,12.5674783930097,"DMBT1_HUMAN",10,-36.2246236754661,8.65788003620089e-10,2.60633110089776e-07,-3.65454101825,"Up in D8B",6.58397041358169,"DMBT1","DMBT1_HUMAN"
0.5525076425,11.79832851875,26.8256658097168,1.94693088396443e-08,3.81643730719447e-06,10.3945093381596,"MX1_HUMAN",35,35.40008089413,1.03040403071493e-09,2.99492261203316e-07,0.5525076425,"Up in D8C",6.52361439517824,"MX1","MX1_HUMAN"
-7.36208236175,10.157316744125,-32.7683634026202,4.70796659570689e-09,1.36839484259356e-06,11.8190437755633,"CAPSD_HBVD3",7,-33.1783889390888,1.68153739793127e-09,4.72455957572088e-07,-7.36208236175,"Up in D8B",6.32563867027623,"C","CAPSD_HBVD3"
-0.462476492500002,13.41657221375,-22.6884558142743,6.36477543752314e-08,9.09299867167501e-06,9.16145578364978,"PCSK6_HUMAN",46,-32.7191168435041,1.86822089060211e-09,5.07975286673715e-07,-0.462476492500002,"Non-significant",6.29415741590961,"PCSK6","PCSK6_HUMAN"
-2.0255920875,13.22765314625,-35.8559695179958,2.48249475045096e-09,8.04805701982736e-07,12.4372776002167,"ANGL8_HUMAN",9,-31.8723594205804,2.27725194975751e-09,5.85246596862993e-07,-2.0255920875,"Up in D8B",6.23266110299301,"ANGPTL8","ANGL8_HUMAN"
-1.82082581575,10.439854264625,-29.8485621408799,9.13253633809815e-09,2.26406319981851e-06,11.1624575307518,"TRFL_HUMAN",45,-31.6467519298318,2.40270540437715e-09,5.85246596862993e-07,-1.82082581575,"Up in D8B",6.23266110299301,"LTF","TRFL_HUMAN"
-3.56126975975,10.391425132625,-30.6705221714361,7.53126319360225e-09,1.95880002884592e-06,11.3550970947384,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",20,-31.6405162082991,2.40628221973043e-09,5.85246596862993e-07,-3.56126975975,"Up in D8B",6.23266110299301,"AMY1B;AMY1C;AMY1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN"
-0.587814092499999,15.75742685875,-24.3697903670445,3.84105006043845e-08,6.12989679715339e-06,9.69135346877161,"ITIH2_HUMAN",51,-31.5991934037482,2.43013772573316e-09,5.85246596862993e-07,-0.587814092499999,"Up in D8B",6.23266110299301,"ITIH2","ITIH2_HUMAN"
1.117731095,12.4489591125,31.1301726260685,6.77654607222249e-09,1.84256473686333e-06,11.4600710695075,"FSTL1_HUMAN",17,31.1039557723123,2.73786006859226e-09,6.41039514393449e-07,1.117731095,"Up in D8C",6.19311519925792,"FSTL1","FSTL1_HUMAN"
-0.927213907500001,13.35674297875,-27.8442986305621,1.49508393543982e-08,3.45616322743447e-06,10.6643812115987,"MA1A1_HUMAN",31,-30.7605986211064,2.97708305203607e-09,6.78211703935461e-07,-0.927213907500001,"Up in D8B",6.16863471985028,"MAN1A1","MA1A1_HUMAN"
1.09007406,13.499865055,36.8337652779792,2.05017808277787e-09,7.49491030533754e-07,12.6187486508724,"CNN2_HUMAN",12,30.5860613412817,3.10768821162318e-09,6.89334314099258e-07,1.09007406,"Up in D8C",6.16157010239506,"CNN2","CNN2_HUMAN"
-0.8693306475,12.15175378375,-27.7053190368295,1.54905740361803e-08,3.45616322743447e-06,10.6282564419738,"PLIN2_HUMAN",27,-30.3225607698488,3.31732357283178e-09,7.09028509719545e-07,-0.8693306475,"Up in D8B",6.14933630167879,"PLIN2","PLIN2_HUMAN"
0.539321660000001,11.009982945,22.7921446344619,6.16317176084942e-08,9.09299867167501e-06,9.19539624651301,"JAK1_HUMAN",56,30.2656054654154,3.36470997612787e-09,7.09028509719545e-07,0.539321660000001,"Up in D8C",6.14933630167879,"JAK1","JAK1_HUMAN"
0.980395792499998,14.50246405625,26.4115507736372,2.17371668714566e-08,4.16414953544335e-06,10.2813180246463,"VIME_HUMAN",47,29.5273075069966,4.05364445738436e-09,8.33369978812019e-07,0.980395792499998,"Up in D8C",6.07916214855251,"VIM","VIME_HUMAN"
0.661545754999999,15.260618925,24.1040162324338,4.15065825748592e-08,6.47887008376829e-06,9.61039438692353,"VILI_HUMAN",48,29.2078719784003,4.40014036141391e-09,8.83066264437092e-07,0.661545754999999,"Up in D8C",6.05400670616241,"VIL1","VILI_HUMAN"
1.196031571,9.45773649275,27.5812372392142,1.59912641914752e-08,3.45616322743447e-06,10.5958213831733,"BICC1_HUMAN",24,29.0418310036639,4.59339534640681e-09,9.00412311043325e-07,1.196031571,"Up in D8C",6.04555857566438,"BICC1","BICC1_HUMAN"
-1.6874177455,8.54444158075,-27.1488488114099,1.78857508404943e-08,3.6770486301104e-06,10.4814272884904,"EXT1_HUMAN",17,-27.6978603675305,6.5646701225876e-09,1.25758191962025e-06,-1.6874177455,"Up in D8B",5.90046371515454,"EXT1","EXT1_HUMAN"
0.965822697500002,11.31239318875,24.3578643725185,3.85436623857076e-08,6.12989679715339e-06,9.68774222682942,"LIMC1_HUMAN",55,27.0930562114051,7.75226717884465e-09,1.45208577889959e-06,0.965822697500002,"Up in D8C",5.83800772784915,"LIMCH1","LIMC1_HUMAN"
-1.1346275825,13.76482212625,-25.927970948602,2.47755682137827e-08,4.53985357552118e-06,10.1464811902001,"LG3BP_HUMAN",20,-26.8014954441426,8.41026091819344e-09,1.5410888973794e-06,-1.1346275825,"Up in D8B",5.81217230837582,"LGALS3BP","LG3BP_HUMAN"
-2.27727318,9.5576519975,-25.2860927276466,2.95850350815505e-08,5.19525543129978e-06,9.96291866227693,"NID1_HUMAN",42,-26.391529403674,9.44501833300864e-09,1.6573812167047e-06,-2.27727318,"Up in D8B",5.78057758737462,"NID1","NID1_HUMAN"
1.8889720425,9.41130363875,40.6810462338859,1.01106983087028e-09,4.73461533578088e-07,13.2744400496576,"MYL9_HUMAN",5,26.3370712553913,9.59300211188865e-09,1.6573812167047e-06,1.8889720425,"Up in D8C",5.78057758737462,"MYL9","MYL9_HUMAN"
-0.840860844999998,15.37748909,-26.0989125451491,2.36493923416802e-08,4.42979395662272e-06,10.1944777943369,"NDRG1_HUMAN",18,-26.3218635643677,9.63479411775186e-09,1.6573812167047e-06,-0.840860844999998,"Up in D8B",5.78057758737462,"NDRG1","NDRG1_HUMAN"
-0.464773179999998,14.0453043,-19.7425590641786,1.69569497989242e-07,1.85623545266405e-05,8.11849482142478,"PLMN_HUMAN",53,-26.116458439064,1.02199072058326e-08,1.72287195675925e-06,-0.464773179999998,"Non-significant",5.76374699796651,"PLG","PLMN_HUMAN"
-0.763519047500001,13.59082758375,-22.9193624748367,5.92567634530723e-08,8.91920105617762e-06,9.23680324430626,"A0AAG2UXZ5_HUMAN",37,-25.7419660863024,1.13930759289318e-08,1.88298503931306e-06,-0.763519047500001,"Up in D8B",5.72515313052481,"COL18A1","A0AAG2UXZ5_HUMAN"
-4.36315965675,9.555752039125,-26.864340301532,1.92716401070556e-08,3.81643730719447e-06,10.4049754193427,"LUM_HUMAN",4,-25.6159307883083,1.18215806909223e-08,1.91623276238046e-06,-4.36315965675,"Up in D8B",5.71755173884949,"LUM","LUM_HUMAN"
-0.550195220000003,15.2343859675,-20.7358748924409,1.20042448921007e-07,1.46222889066753e-05,8.488163682633,"THRB_HUMAN",47,-25.4099716893489,1.25616097336014e-08,1.99776997065144e-06,-0.550195220000003,"Up in D8B",5.69945451922713,"F2","THRB_HUMAN"
-0.4830832475,14.09310889375,-18.9478796656861,2.26318671892916e-07,2.35511121652518e-05,7.80803654036916,"LRP1_HUMAN",202,-25.3177859758562,1.29096975504484e-08,2.01510816023573e-06,-0.4830832475,"Non-significant",5.69570163829067,"LRP1","LRP1_HUMAN"
0.732605214999996,11.6794565925,28.4050663276681,1.29801371313459e-08,3.12598788228898e-06,10.8079844786269,"PAG15_HUMAN",14,24.9046380608276,1.46097317315014e-08,2.2390077957241e-06,0.732605214999996,"Up in D8C",5.64994439430214,"PLA2G15","PAG15_HUMAN"
-0.758352040000004,14.407355665,-25.625865911631,2.69185230751315e-08,4.82757938298476e-06,10.0607500673032,"GNMT_HUMAN",16,-24.672713338814,1.5674201271543e-08,2.3592471878185e-06,-0.758352040000004,"Up in D8B",5.62722655395056,"GNMT","GNMT_HUMAN"
-1.0175685875,17.14074039625,-22.7312093008794,6.28075329223714e-08,9.09299867167501e-06,9.17547124890026,"APOE_HUMAN",35,-24.4723412137852,1.66648046844297e-08,2.43882406152103e-06,-1.0175685875,"Up in D8B",5.61281952886487,"APOE","APOE_HUMAN"
0.6441302275,12.38357853875,25.1886643964532,3.04042539414279e-08,5.230152172904e-06,9.93458549107803,"SFXN3_HUMAN",17,24.4496143377077,1.67815631235282e-08,2.43882406152103e-06,0.6441302275,"Up in D8C",5.61281952886487,"SFXN3","SFXN3_HUMAN"
0.431200505,11.8163168425,17.7807476640562,3.53483129505665e-07,3.13632557747711e-05,7.32606008376621,"PAR14_HUMAN",98,24.310470530755,1.75168913466595e-08,2.48887707507147e-06,0.431200505,"Non-significant",5.60399655254226,"PARP14","PAR14_HUMAN"
0.977385997500001,15.82683444125,24.9020494972258,3.29680539855254e-08,5.55775454087987e-06,9.85049725899206,"FRIH_HUMAN",15,24.2738308683337,1.77165291854655e-08,2.48887707507147e-06,0.977385997500001,"Up in D8C",5.60399655254226,"FTH1","FRIH_HUMAN"
-1.474044558,9.5278879385,-22.5367127267209,6.67349123090943e-08,9.37514293088926e-06,9.11147214996498,"APOA4_HUMAN",29,-23.5975777374515,2.19049919196058e-08,3.02683896541569e-06,-1.474044558,"Up in D8B",5.51901068386395,"APOA4","APOA4_HUMAN"
-0.363368034999997,13.622743605,-16.7910862670901,5.27705552547731e-07,3.97145544859359e-05,6.89064919475854,"CERU_HUMAN",50,-23.3990347053961,2.33395181978127e-08,3.17304514337682e-06,-0.363368034999997,"Non-significant",5.49852374908459,"CP","CERU_HUMAN"
1.2732682225,13.52910590125,21.8223431508184,8.37611060891823e-08,1.1206704178186e-05,8.87102188869056,"MUC18_HUMAN",25,22.8044352766233,2.83126318954675e-08,3.78805038487136e-06,1.2732682225,"Up in D8C",5.42158425307793,"MCAM","MUC18_HUMAN"
-0.958950757499998,12.19874560625,-21.716055421769,8.66950428358609e-08,1.12423464009765e-05,8.83450227794692,"OAT_HUMAN",22,-22.6755829301323,2.954201053248e-08,3.89077510591053e-06,-0.958950757499998,"Up in D8B",5.40996387150537,"OAT","OAT_HUMAN"
0.639763354999994,16.2663037775,20.4088950578593,1.34255512735443e-07,1.58276194694949e-05,8.3686335586805,"ZYX_HUMAN",27,22.3396084850299,3.30413284028594e-08,4.28469780165695e-06,0.639763354999994,"Up in D8C",5.36807980330927,"ZYX","ZYX_HUMAN"
0.640756607250001,9.927887201375,27.4100472236998,1.67125912419059e-08,3.52176078945063e-06,10.5507866066832,"INGR1_HUMAN",13,22.0602973682261,3.63094955092857e-08,4.63716269163286e-06,0.640756607250001,"Up in D8C",5.33374766691659,"IFNGR1","INGR1_HUMAN"
0.599869015000003,10.802468895,18.5959926990378,2.58146568989563e-07,2.58291492585929e-05,7.66610161666978,"K1671_HUMAN",68,21.8143636011942,3.94918684100688e-08,4.93992600580757e-06,0.599869015000003,"Up in D8C",5.30627955624035,"KIAA1671","K1671_HUMAN"
-3.26193213475,8.336849570375,-21.0930932933406,1.06435519508053e-07,1.34931498696794e-05,8.61642253411081,"CNTN1_HUMAN",24,-21.7879294531352,3.98522918964189e-08,4.93992600580757e-06,-3.26193213475,"Up in D8B",5.30627955624035,"CNTN1","CNTN1_HUMAN"
-3.1565339565,8.3660019635,-20.9096549305893,1.13190180321877e-07,1.40305886754868e-05,8.5508580632339,"CO6A3_HUMAN",19,-21.5559292029532,4.31800460279016e-08,5.27484939085772e-06,-3.1565339565,"Up in D8B",5.27778993596452,"COL6A3","CO6A3_HUMAN"
0.960451363500001,10.06854164575,24.8101523830598,3.38415534854505e-08,5.59314616331102e-06,9.82330028305396,"MTAP2_HUMAN",11,21.4733408721524,4.44395738365055e-08,5.35115954097007e-06,0.960451363500001,"Up in D8C",5.27155210065534,"MAP2","MTAP2_HUMAN"
-0.911174297500002,11.22550106125,-22.0512089356437,7.78191290914161e-08,1.05796361147024e-05,8.94899518155486,"B4GA1_HUMAN",14,-21.2115225559804,4.87153106112918e-08,5.78339934003632e-06,-0.911174297500002,"Up in D8B",5.23781681890402,"B4GAT1","B4GA1_HUMAN"
0.517081260000001,12.830394745,18.5367649412896,2.63989879856498e-07,2.58740778757026e-05,7.64193207230108,"RFTN1_HUMAN",31,21.1521454299102,4.97484735316721e-08,5.824026158312e-06,0.517081260000001,"Up in D8C",5.23477668307946,"RFTN1","RFTN1_HUMAN"
-0.444369080000001,12.1180795425,-16.8060344886195,5.24434026340204e-07,3.97145544859359e-05,6.89742188422801,"A2MG_HUMAN",60,-21.1065740886531,5.0558214753609e-08,5.83474615421137e-06,-0.444369080000001,"Non-significant",5.23397803357291,"A2M","A2MG_HUMAN"
0.950200554999995,11.2919988625,20.3886085381001,1.35198552829948e-07,1.58276194694949e-05,8.36114923763234,"CCN1_HUMAN",20,21.0696909068733,5.12244887189039e-08,5.83474615421137e-06,0.950200554999995,"Up in D8C",5.23397803357291,"CCN1","CCN1_HUMAN"
-0.846127512499997,11.38715028875,-20.213257623243,1.43671669352503e-07,1.61467800129633e-05,8.29611852051067,"SIL1_HUMAN",20,-20.8987826171756,5.44441770556996e-08,6.1187995786999e-06,-0.846127512499997,"Up in D8B",5.21333377188755,"SIL1","SIL1_HUMAN"
0.960974697500001,11.82256245625,20.2948765765324,1.39654805891121e-07,1.61206209260649e-05,8.32646347728887,"RCN2_HUMAN",19,20.8522745610619,5.53594668486227e-08,6.13980192193475e-06,0.960974697500001,"Up in D8C",5.2118456395426,"RCN2","RCN2_HUMAN"
0.710599424999998,18.2505071175,18.2916444073918,2.89827236677543e-07,2.71439308661668e-05,7.54102811182363,"MYH9_HUMAN",152,20.7545449510543,5.73400102364452e-08,6.27686943224671e-06,0.710599424999998,"Up in D8C",5.2022569051942,"MYH9","MYH9_HUMAN"
0.522134304999998,11.87014389,17.8614190904077,3.42448895207235e-07,3.07074652946998e-05,7.36043181200258,"M3K20_HUMAN",36,20.5774837380877,6.11355597423543e-08,6.60655939831159e-06,0.522134304999998,"Up in D8C",5.18002465599819,"MAP3K20","M3K20_HUMAN"
1.111371995,10.294431925,19.8027034730563,1.65981134620632e-07,1.84086182068067e-05,8.14144394984848,"TRAF1_HUMAN",18,20.2704702316379,6.8409184443791e-08,7.29900019843943e-06,1.111371995,"Up in D8C",5.13673662454226,"TRAF1","TRAF1_HUMAN"
-0.490163327499999,12.21875548125,-16.9765572824653,4.88700561934776e-07,3.77913489591581e-05,6.97424415105775,"PRG4_HUMAN",47,-20.1674634494598,7.1064830820926e-08,7.44628572502081e-06,-0.490163327499999,"Non-significant",5.12806030327488,"PRG4","PRG4_HUMAN"
0.854989288500002,10.24808394825,19.0463311393803,2.18230431755327e-07,2.32843583451349e-05,7.84724608187938,"FLRT3_HUMAN",26,20.1488725557414,7.15564294372625e-08,7.44628572502081e-06,0.854989288500002,"Up in D8C",5.12806030327488,"FLRT3","FLRT3_HUMAN"
-0.695528507499997,14.23030352625,-21.7276278222398,8.63699929029605e-08,1.12423464009765e-05,8.83848802376872,"SDCB1_HUMAN",14,-20.0500546209964,7.42348070026315e-08,7.63079497835587e-06,-0.695528507499997,"Up in D8B",5.11743021476751,"SDCBP","SDCB1_HUMAN"
-0.770431755000001,12.9919193975,-18.8093001183466,2.38288085649259e-07,2.44942716333854e-05,7.75247667643793,"RIR2B_HUMAN",23,-19.7733720600213,8.23567360132469e-08,8.36367382958624e-06,-0.770431755000001,"Up in D8B",5.07760291234085,"RRM2B","RIR2B_HUMAN"
-0.522277357500002,13.45134735125,-16.6089624526878,5.69486089782591e-07,4.1381019403254e-05,6.80763000832188,"FA5_HUMAN",71,-19.6691732167518,8.56719796906783e-08,8.59677520015152e-06,-0.522277357500002,"Up in D8B",5.0656644296198,"F5","FA5_HUMAN"
-7.226417897,9.822830974,-18.997643225395,2.2218852450979e-07,2.34103384136628e-05,7.82788254707716,"GPC3_HUMAN",12,-19.5599141618988,8.93110610520236e-08,8.85650510126478e-06,-7.226417897,"Up in D8B",5.052737622884,"GPC3","GPC3_HUMAN"
0.489250897500002,12.01845252625,17.6281348684802,3.75481935678402e-07,3.25304571956821e-05,7.26058743258471,"ANAG_HUMAN",26,19.4896464133764,9.1743616464814e-08,8.99194119978973e-06,0.489250897500002,"Non-significant",5.04614654170944,"NAGLU","ANAG_HUMAN"
0.3851165775,16.08321428125,15.9957539635731,7.40466370806089e-07,4.99311283161962e-05,6.52106550608906,"TRXR1_HUMAN",34,19.3904657070149,9.53054704861174e-08,9.13123947626997e-06,0.3851165775,"Non-significant",5.03947026724461,"TXNRD1","TRXR1_HUMAN"
0.411747932499999,11.24632787625,15.5426693934872,9.04604866943972e-07,5.48554994494298e-05,6.30202988755662,"MPRIP_HUMAN",56,19.3897568479422,9.53314834395252e-08,9.13123947626997e-06,0.411747932499999,"Non-significant",5.03947026724461,"MPRIP","MPRIP_HUMAN"
0.412074564999998,12.144483805,16.2114840954304,6.74409693755932e-07,4.69801595757748e-05,6.623144409211,"S12A7_HUMAN",33,19.1711876921261,1.03748521673877e-07,9.82580100212478e-06,0.412074564999998,"Non-significant",5.00763203569827,"SLC12A7","S12A7_HUMAN"
0.422374484999999,13.4578708425,17.379915172996,4.14671909582954e-07,3.46066289690566e-05,7.15282336852592,"TMM43_HUMAN",23,18.9660021818998,1.12420816491251e-07,1.05288340244973e-05,0.422374484999999,"Non-significant",4.97761972043505,"TMEM43","TMM43_HUMAN"
-0.353110555000002,14.8079119925,-17.1886630973373,4.48053268779303e-07,3.59680095480071e-05,7.06869259792142,"RGN_HUMAN",22,-18.8265550229271,1.18781643847158e-07,1.09333703149254e-05,-0.353110555000002,"Non-significant",4.96124594202558,"RGN","RGN_HUMAN"
-0.470483780000002,16.6764707575,-16.3512932253444,6.35181502868802e-07,4.53724143023825e-05,6.6885595573978,"ALDOC_HUMAN",34,-18.7761063711845,1.21182168068545e-07,1.09333703149254e-05,-0.470483780000002,"Non-significant",4.96124594202558,"ALDOC","ALDOC_HUMAN"
0.5520067225,17.71428251375,17.5996285283622,3.79761436910025e-07,3.25304571956821e-05,7.24829221752536,"HSPB1_HUMAN",23,18.762286007915,1.21849313999439e-07,1.09333703149254e-05,0.5520067225,"Up in D8C",4.96124594202558,"HSPB1","HSPB1_HUMAN"
-2.30827045625,9.765304089375,-18.1559504183243,3.05360988542061e-07,2.82844810156157e-05,7.48455429350715,"QSOX1_HUMAN",23,-18.7606476611551,1.21928675952425e-07,1.09333703149254e-05,-2.30827045625,"Up in D8B",4.96124594202558,"QSOX1","QSOX1_HUMAN"
0.739905598000002,9.801245571,18.4475075797274,2.73082320790624e-07,2.64575963441858e-05,7.60535333178528,"ANXA8_HUMAN",17,18.5452866212666,1.32887544902207e-07,1.17906222734811e-05,0.739905598000002,"Up in D8C",4.9284632735472,"ANXA8","ANXA8_HUMAN"
0.545749422499998,11.37267982875,16.6162192357544,5.67751072511641e-07,4.1381019403254e-05,6.81095584486283,"CORO7_HUMAN",32,18.4571393368577,1.37690434400018e-07,1.20895069953932e-05,0.545749422499998,"Up in D8C",4.91759140910994,"CORO7","CORO7_HUMAN"
0.481550932499999,11.83958995375,15.7192422104244,8.36159438704697e-07,5.29923902920443e-05,6.38815317175504,"RIGI_HUMAN",49,18.3972592510383,1.41064890305267e-07,1.22581026843618e-05,0.481550932499999,"Non-significant",4.91157674494631,"RIGI","RIGI_HUMAN"
0.577235935000004,15.824056745,17.266351557078,4.34137996680355e-07,3.518604975018e-05,7.10298414875038,"GBP1_HUMAN",23,18.331835103801,1.44858943203374e-07,1.2442522184216e-05,0.577235935000004,"Up in D8C",4.90509157626415,"GBP1","GBP1_HUMAN"
